# commit=e17813316 run=2026-09-15 23:07 (Asia/Taipei) prereg=backtest/PREREGP2.md(sha bef83cb7ba0b78e4) seed0=12000 
control,N,rule,seed,cagr,mdd,slot,m,n_cap,n_in,first,end,set
丙,10,H120,12169,0.19955200033108844,-0.4493941493535222,0.9010265183917878,177,445,177,511,2849,AND
丙,10,H120,12170,0.21003398427977493,-0.37737292253185367,0.8908896492728828,175,436,175,511,2849,AND
丙,10,H120,12171,0.16233642666892778,-0.4644694425336165,0.8908896492728828,175,429,175,511,2849,AND
丙,10,H120,12172,0.16357096906017832,-0.4498020893323654,0.9010265183917878,177,444,177,511,2849,AND
丙,10,H120,12173,0.19693766879090413,-0.4495004941604192,0.9010265183917878,177,443,177,511,2849,AND
丙,10,H120,12174,0.2279586610755262,-0.36876002861909657,0.8959794696321642,176,422,176,511,2849,AND
丙,10,H120,12175,0.2508457502349757,-0.36227538532996917,0.8959794696321642,176,438,176,511,2849,AND
丙,10,H120,12176,0.17008079736658166,-0.46760520021682894,0.8908896492728828,175,446,175,511,2849,AND
丙,10,H120,12177,0.17249179281756621,-0.43935817106585434,0.8908896492728828,175,458,175,511,2849,AND
丙,10,H120,12178,0.2038111161670928,-0.4151851409236344,0.8908896492728828,175,449,175,511,2849,AND
丙,10,H120,12179,0.19000367948655428,-0.43942816268895346,0.8908896492728828,175,443,175,511,2849,AND
丙,10,H120,12180,0.20714806589192336,-0.38941818726368105,0.8959366980325064,176,441,176,511,2849,AND
丙,10,H120,12181,0.18811986118047397,-0.39180363013540176,0.890846877673225,175,451,175,511,2849,AND
丙,10,H120,12182,0.1846355367068815,-0.4102222114283299,0.8959794696321642,176,436,176,511,2849,AND
丙,10,H120,12183,0.17167060639150478,-0.4661782306269811,0.8908896492728828,175,459,175,511,2849,AND
丙,10,H120,12184,0.24981959681498234,-0.3904760028828519,0.8959794696321642,176,440,176,511,2849,AND
丙,10,H120,12185,0.2050595640005881,-0.37326695010762595,0.8959794696321642,176,433,176,511,2849,AND
丙,10,H120,12186,0.23057712180213685,-0.4203728128336996,0.8960222412318221,176,439,176,511,2849,AND
丙,10,H120,12187,0.2362822623464753,-0.38205463053842137,0.8908896492728828,175,433,175,511,2849,AND
丙,10,H120,12188,0.23696545268323033,-0.38641125998365133,0.890846877673225,175,442,175,511,2849,AND
丙,10,H120,12189,0.20577004933390053,-0.42334688804264886,0.8909324208725407,175,441,175,511,2849,AND
丙,10,H120,12190,0.23327259427958547,-0.39480551234631756,0.890846877673225,175,425,175,511,2849,AND
丙,10,H120,12191,0.2405417898081621,-0.36188218850432746,0.8959794696321642,176,428,176,511,2849,AND
丙,10,H120,12192,0.20536543065945634,-0.45577873635102084,0.8959366980325064,176,465,176,511,2849,AND
丙,10,H120,12193,0.17915925349506012,-0.4407604241557666,0.8908896492728828,175,454,175,511,2849,AND
丙,10,H120,12194,0.22135569379767195,-0.3693018365067547,0.8959366980325064,176,416,176,511,2849,AND
丙,10,H120,12195,0.21153997442650896,-0.386272094983728,0.8909324208725407,175,443,175,511,2849,AND
丙,10,H120,12196,0.18681750128253483,-0.3862164699799918,0.8908896492728828,175,443,175,511,2849,AND
丙,10,H120,12197,0.18602122419181844,-0.43633151033263057,0.8908896492728828,175,450,175,511,2849,AND
丙,10,H120,12198,0.20258211684136995,-0.45302946065452704,0.8959366980325064,176,441,176,511,2849,AND
丙,10,H120,12199,0.20842390209849726,-0.39501753317680127,0.8908896492728828,175,434,175,511,2849,AND
乙,5,H60,12000,0.0037692100131614392,-0.510978924756289,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12001,0.02539534292032508,-0.4398672814897552,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12002,0.0071771684671080305,-0.4664934371377186,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12003,0.012565696660315817,-0.49146116046110266,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12004,0.058516755799196574,-0.42115486833347676,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12005,0.005165366680264238,-0.42556005369038985,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12006,0.004463096697898905,-0.4985311278770497,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12007,-0.0019775247250027883,-0.4945671947126155,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12008,0.03582974283591267,-0.4590363888038185,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12009,-0.014844522813559635,-0.5512176994552754,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12010,0.011013151608192828,-0.466026656059291,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12011,0.05226505544848625,-0.45531151066778497,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12012,-0.02011020867813873,-0.5086183807349349,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12013,-0.012014988541361737,-0.5687004523441345,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12014,0.07655411562097747,-0.4308718660568816,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12015,0.01579633082140952,-0.4733092563684136,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12016,0.05877751990258995,-0.4470052778604365,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12017,0.010130930673631688,-0.4662210379189825,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12018,-0.006761443685684876,-0.47841341661419823,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12019,0.006881863338778604,-0.5240345385408153,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12020,-0.018297902855812564,-0.5251454868071612,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12021,0.005004032749276632,-0.4775624212496206,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12022,0.04901564762574062,-0.47098546868728275,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12023,0.036152468142983674,-0.44858066478465775,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12024,0.059585603720726965,-0.42707409693913656,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12025,0.02370230502227999,-0.4298856856001835,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12026,0.05493890853089067,-0.4416957004519598,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12027,0.05421147960784367,-0.44521974223824146,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12028,0.03713118619225342,-0.4325725243494852,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12029,-0.002826891754873162,-0.5641002575551664,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12030,0.04478788090919217,-0.4284192325741118,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12031,0.021299908110218313,-0.4402784246191752,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12032,0.014697686359326667,-0.43029523020375376,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12033,0.02184455621043635,-0.43421897425748435,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12034,0.014799594548322581,-0.42321327768685996,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12035,0.03496054361883272,-0.4048666646824354,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12036,-0.019429642669713143,-0.6056457809856921,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12037,-0.015241374275065,-0.5431367117378102,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12038,0.03053441634811227,-0.40444302687760947,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12039,0.007299143999672797,-0.47340588222925845,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12040,-0.0021316725849551688,-0.4552802958524694,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12041,0.013929930807365043,-0.4743970175187298,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12042,0.005315399468476478,-0.48510107135093317,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12043,-0.006187685322031067,-0.4960126588270289,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12044,0.029532910778333088,-0.440212428356037,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12045,0.02500711397208244,-0.4341042818638846,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12046,0.010767978339954354,-0.4960129416457164,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12047,0.04137249656504194,-0.4743309210998692,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12048,-0.029329942224837535,-0.5386650745156266,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12049,-0.004358947313437556,-0.45123904445052504,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12050,-0.005189670561989823,-0.5523542387216255,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12051,0.025965424450003383,-0.44080098569654513,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12052,0.06361505031831438,-0.47504003969738273,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12053,0.0416289774780807,-0.47635664224134766,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12054,0.056660948259041666,-0.4689693704558744,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12055,0.0328239019997838,-0.4319781441571946,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12056,0.014092119388926072,-0.47465252126705265,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12057,0.03742462360843479,-0.421295495545792,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12058,0.053812841871453854,-0.4317656712046227,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12059,0.020152714101010716,-0.45636978017341434,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12060,0.014128098123276311,-0.5283548677923895,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12061,0.028041951303447554,-0.4673425779866617,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12062,0.048447727329528734,-0.43122588414280005,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12063,0.016210590034320793,-0.4315866927924612,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12064,0.03890425627019356,-0.4236876013405737,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12065,0.03924828240408407,-0.4733835243134279,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12066,0.036040423067233984,-0.4478937612262603,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12067,-0.0007792721365295074,-0.5272693899287223,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12068,0.022721932283320978,-0.4156668949683601,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12069,0.05519311143834238,-0.44031979024021556,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12070,0.0076582768572273086,-0.5109227769341773,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12071,0.06296498415904517,-0.43294598853816596,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12072,-0.0272005995457425,-0.5746172713363861,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12073,0.015016721470513472,-0.4455427666070033,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12074,0.00770444087115596,-0.48210656817516173,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12075,0.04152534493246085,-0.44332763949789217,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12076,0.018820466063326213,-0.44436592471080455,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12077,0.006025920542481744,-0.4884179843219795,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12078,-0.0030963215501086383,-0.5547909986701887,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12079,0.031995121911321034,-0.4375956475551766,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12080,0.027117622915343587,-0.4785337244404083,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12081,0.08076752553752553,-0.4555281216663963,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12082,0.017521987384303994,-0.45114419960358465,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12083,0.036614461865183134,-0.4306045948532094,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12084,0.005118133266919456,-0.5299981897470889,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12085,0.03886266320837484,-0.47909180382373345,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12086,0.006137040667673954,-0.4979825657800044,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12087,0.036812862828974335,-0.4696021034892865,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12088,-0.0070471907667537526,-0.4833542802237645,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12089,-0.005648298552848985,-0.4368089063966061,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12090,0.023120182508311826,-0.4206587831171822,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12091,0.021675367002982115,-0.42421812398501774,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12092,0.030067240238031534,-0.46394265929027767,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12093,0.021110555924235053,-0.47774264769991254,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12094,0.05138232005361587,-0.43987577667936295,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12095,0.013341347817059201,-0.44277355947754093,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12096,0.02892943122111391,-0.45447163490555303,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12097,0.01892693407551671,-0.47283680876273443,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12098,0.025768854890892756,-0.4254763165212229,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12099,0.028298615184285225,-0.4298625162339438,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12100,0.02471897684187363,-0.49182715567789853,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12101,0.04849071132226479,-0.4258585139569925,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12102,0.03245940078902043,-0.42930634017526464,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12103,0.035057950160358065,-0.4117222863941753,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12104,0.012064132421795382,-0.49847276949332503,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12105,0.019379353751645345,-0.4425468480501392,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12106,0.022399650962640294,-0.42650074220533096,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12107,0.020385841845322217,-0.46791993146704774,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12108,0.022306405024394405,-0.49730873617461735,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12109,0.023555962702766164,-0.5007265987520301,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12110,0.005447417638620999,-0.48745972372098734,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12111,0.04103925615618942,-0.42282862533419685,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12112,0.029475785827915324,-0.4280366274928542,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12113,0.04626223295229881,-0.42675403468147727,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12114,0.023840661583458767,-0.4415737499294688,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12115,0.03187994530052052,-0.5173878414149062,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12116,0.023642636019751473,-0.4590026495415446,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12117,0.04779385842939221,-0.4441997840439423,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12118,0.008195089911988696,-0.4651709385717994,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12119,-0.002934771299602623,-0.5197330913683217,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12120,0.0855730732150688,-0.4337632003630048,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12121,0.017097105257914524,-0.47149977091351913,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12122,0.01230043664757563,-0.4480113537693883,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12123,0.009258509476868015,-0.47589130773935545,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12124,0.012910261770434417,-0.4474796442510522,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12125,0.029256109116519102,-0.4818183222814852,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12126,0.016874198839848642,-0.44997610468033444,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12127,0.043391063360490145,-0.446007430645566,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12128,0.048179420538762674,-0.4408285177201596,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12129,0.04815267235880105,-0.4504887802426729,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12130,0.06967362200727956,-0.43267590694341534,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12131,0.008198111906825067,-0.4931289269855665,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12132,0.043528658043203716,-0.436533600568909,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12133,0.012303294942853427,-0.45580140595930113,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12134,0.03866998895141993,-0.42547631666705,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12135,0.03416991918560419,-0.43476663324554504,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12136,0.03561191081423676,-0.47732636834732,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12137,0.008087447120895819,-0.4792392568038975,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12138,0.0503818561546332,-0.43892985490323694,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12139,-0.0007953635916788659,-0.4396067979627266,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12140,0.01829242566096445,-0.4677234516065729,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12141,0.009967273712622626,-0.4703990213855895,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12142,-0.00015192909381223085,-0.46975997038898015,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12143,0.040364921821980815,-0.4326500752967979,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12144,0.02176874458236333,-0.48318500000711057,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12145,0.08337334432319343,-0.4401372458138211,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12146,0.0353450017373369,-0.49673189252545347,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12147,-0.011600833741632677,-0.4859459807392389,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12148,0.0007951682098663593,-0.44732305139764617,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12149,0.02775553518251983,-0.5156173553969128,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12150,0.05966970921593151,-0.4239495712729551,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12151,0.06242331217664154,-0.49212652466819057,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12152,0.032178544874342574,-0.4691751377743547,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12153,0.0672271360969805,-0.4331277580531694,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12154,0.008828697136107566,-0.4601143815471831,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12155,0.039106298583666765,-0.49184525108363947,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12156,0.02694819749973365,-0.5028887197465347,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12157,0.04943557269829202,-0.40698051559609283,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12158,0.031693060907095116,-0.45265007398508106,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12159,0.020740498626254933,-0.4487508083877096,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12160,0.01305832459054268,-0.5041582408286625,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12161,0.009241540820041028,-0.4665994446021116,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12162,-0.0027394174103830826,-0.5296762924238988,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12163,0.03645196158172781,-0.43100089977695716,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12164,0.03393696403942159,-0.4796099771654649,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12165,-0.033969294450683196,-0.6069534788571732,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12166,0.0027094775255194214,-0.509384702022971,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12167,0.007490501462687371,-0.5005646366620594,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12168,0.015296955973556958,-0.4660333276342,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12169,0.01153464355445255,-0.4264995008055748,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12170,0.05372845626217493,-0.49664481318281456,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12171,0.05270103822882821,-0.459336759027692,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12172,0.0233571555678167,-0.4321021474372911,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12173,0.040870927302170124,-0.4998459672837063,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12174,-0.00022034039564411412,-0.49270166735756055,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12175,0.03665200064169061,-0.48061890093641574,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12176,0.046170306225511215,-0.4367355646446682,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12177,0.0498797442318657,-0.4222801542858627,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12178,0.02335373084454262,-0.4496377854753066,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12179,0.02663784727643126,-0.43727081354592245,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12180,-0.02568857643226352,-0.5673053354820431,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12181,-0.008209945221665294,-0.5068723080774585,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12182,0.01562200945431691,-0.4714297702614428,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12183,0.035428669374886645,-0.44368185205667177,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12184,0.027119868185637497,-0.43367592341662325,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12185,0.0015971292918952606,-0.49419915244891477,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12186,0.017451877052256703,-0.49359561598641,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12187,0.03558856652364639,-0.4417083898120309,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12188,0.005060797247950388,-0.4860106052952366,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12189,0.022388792235591426,-0.4856882118818411,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12190,0.03847802516641363,-0.43022190645367664,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12191,0.016340517170341684,-0.48541911273188476,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12192,-8.002884948876687e-05,-0.46902109956597754,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12193,0.02074553217013131,-0.455637129963249,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12194,0.05556958662034983,-0.4488462322330909,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12195,-0.022152798265845375,-0.5087651798810913,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12196,0.07803938335426097,-0.44457943434570574,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12197,0.0308004116145304,-0.48754614460188955,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12198,0.013378979572527872,-0.46425042490192037,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H60,12199,0.02613411198071458,-0.4883598569970941,0.9479367866549605,183,0,183,511,2789,rand
乙,5,H120,12000,0.09953171232962488,-0.42748918191989355,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12001,0.06085700735502364,-0.492011442650409,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12002,0.03344426282248314,-0.4795290352152998,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12003,0.09817112825549978,-0.42781894509849705,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12004,0.045755313971731715,-0.4717820069650797,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12005,0.0896783833998751,-0.39420657356586164,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12006,0.08449472066418018,-0.44037681088526953,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12007,0.07120217124546024,-0.4251044462500362,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12008,0.09664247230723855,-0.43609215440778476,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12009,0.0589134909243938,-0.43185038923884106,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12010,0.05540985701841983,-0.43625155676758265,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12011,0.07781897808680549,-0.4063657864662955,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12012,0.049876113512743014,-0.47294122130597027,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12013,0.1169134543512016,-0.4172665083928026,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12014,0.025197102117295644,-0.4280306119343929,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12015,0.07688999347465275,-0.4363059040064873,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12016,0.1094183746675963,-0.4163993857583125,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12017,0.11781254062330082,-0.3755456873793241,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12018,0.10196181269404914,-0.4192537753144356,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12019,0.07170273426486662,-0.3961740373911119,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12020,0.07198093020729246,-0.4867124788515557,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12021,0.06027720755074317,-0.47294122130597027,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12022,0.062329333443228885,-0.40864585481262844,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12023,0.07023572571686332,-0.3760574684861943,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12024,0.04744044101834621,-0.48126709074234186,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12025,0.06311238334212521,-0.4693105878992909,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12026,0.06641250571651258,-0.47294122130597027,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12027,0.07492717217908385,-0.4809173294564002,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12028,0.06120236375646759,-0.4809173294564002,0.9670658682634731,95,0,95,511,2849,rand
乙,5,H120,12029,0.049225329982111043,-0.4636617859201,0.9670658682634731,95,0,95,511,2849,rand
