market,出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,Date,Year,Season,SecuritiesCompanyCode,CompanyName
twse,1150906,115,2,1338,廣華-KY,2508457.00,1920260.00,,,588197.00,,,588197.00,704058.00,,-115861.00,-30646.00,-146507.00,13097.00,-159604.00,,,-159604.00,220321.00,,60717.00,-167777.00,,8173.00,38178.00,,22539.00,-2.08,,,,,
twse,1150906,115,2,1339,昭輝,806378.00,603226.00,,,203152.00,,,203152.00,167878.00,,35274.00,273295.00,308569.00,24283.00,284286.00,,,284286.00,19433.00,,303719.00,267370.00,,16916.00,283252.00,,20467.00,3.61,,,,,
twse,1150906,115,2,1340,勝悅-KY,28726.00,69352.00,,,-40626.00,,,-40626.00,48195.00,,-88821.00,35321.00,-53500.00,0.00,-53500.00,0.00,,-53500.00,116138.00,,62638.00,-53500.00,,,62638.00,,,-0.35,,,,,
twse,1150906,115,2,1341,富林-KY,1335955.00,1015110.00,,,320845.00,,,320845.00,137203.00,,183642.00,-1453.00,182189.00,37342.00,144847.00,,,144847.00,13095.00,,157942.00,144847.00,,,157942.00,,,2.74,,,,,
twse,1150906,115,2,1342,八貫,1911043.00,1420281.00,,,490762.00,,,490762.00,140741.00,,350021.00,22654.00,372675.00,53699.00,318976.00,,,318976.00,,,318976.00,,,,,,,4.10,,,,,
twse,1150906,115,2,1402,遠東新,130564734.00,103410325.00,,,27154409.00,,278.00,27154687.00,17683728.00,645777.00,10116736.00,4107534.00,14224270.00,3285865.00,10938405.00,,,10938405.00,4397115.00,,15335520.00,5825160.00,,5113245.00,9926393.00,,5409127.00,1.15,,,,,
twse,1150906,115,2,1410,南染,106764.00,69619.00,,,37145.00,,,37145.00,31810.00,,5335.00,4865.00,10200.00,5184.00,5016.00,,,5016.00,0.00,,5016.00,7966.00,,-2950.00,7966.00,,-2950.00,0.13,,,,,
twse,1150906,115,2,1413,宏洲,1007165.00,968734.00,,,38431.00,,,38431.00,22062.00,,16369.00,14394.00,30763.00,7902.00,22861.00,,,22861.00,0.00,,22861.00,,,,,,,0.17,,,,,
twse,1150906,115,2,1414,東和,240705.00,212357.00,,,28348.00,,,28348.00,42991.00,,-14643.00,87293.00,72650.00,-882.00,73532.00,,,73532.00,37607.00,,111139.00,73532.00,,,111139.00,,,0.37,,,,,
twse,1150906,115,2,1416,廣豐,227106.00,136500.00,,,90606.00,,,90606.00,81637.00,,8969.00,125185.00,134154.00,6983.00,127171.00,,,127171.00,78289.00,,205460.00,115110.00,,12061.00,193399.00,,12061.00,0.62,,,,,
twse,1150906,115,2,1417,嘉裕,145264.00,52872.00,,,92392.00,,,92392.00,105388.00,,-12996.00,-3626.00,-16622.00,969.00,-17591.00,,,-17591.00,87362.00,,69771.00,-17591.00,,,69771.00,,,-0.09,,,,,
twse,1150906,115,2,1418,東華,3427.00,3248.00,,,179.00,,,179.00,43675.00,0.00,-43496.00,-48723.00,-92219.00,0.00,-92219.00,,,-92219.00,561.00,,-91658.00,-92216.00,,-3.00,-91655.00,,-3.00,-1.70,,,,,
twse,1150906,115,2,1419,新紡,2561464.00,1898671.00,,,662793.00,,,662793.00,429851.00,,232942.00,3274706.00,3507648.00,156054.00,3351594.00,,,3351594.00,2455178.00,,5806772.00,3351594.00,,,5806772.00,,,11.20,,,,,
twse,1150906,115,2,1423,利華,44399.00,36748.00,,,7651.00,,,7651.00,16693.00,,-9042.00,52888.00,43846.00,2877.00,40969.00,,,40969.00,63547.00,,104516.00,,,,,,,0.41,,,,,
twse,1150906,115,2,1432,大魯閣,400698.00,339026.00,,,61672.00,,,61672.00,188223.00,,-126551.00,-13681.00,-140232.00,-8431.00,-131801.00,,,-131801.00,-2162.00,,-133963.00,-119751.00,,-12050.00,-122826.00,,-11137.00,-1.11,,,,,
twse,1150906,115,2,1434,福懋,14210123.00,12638181.00,,,1571942.00,,,1571942.00,1229987.00,,341955.00,553014.00,894969.00,54110.00,840859.00,,,840859.00,6322536.00,,7163395.00,840859.00,,0.00,7163395.00,,0.00,0.50,,,,,
twse,1150906,115,2,1435,中福,2991.00,1073.00,,,1918.00,0.00,,1918.00,74295.00,,-72377.00,-2582.00,-74959.00,0.00,-74959.00,,,-74959.00,332.00,,-74627.00,,,,,,,-0.54,,,,,
twse,1150906,115,2,1436,華友聯,483042.00,196263.00,,,286779.00,,,286779.00,131374.00,,155405.00,-104852.00,50553.00,24829.00,25724.00,,,25724.00,1872.00,,27596.00,26523.00,,-799.00,28395.00,,-799.00,0.14,,,,,
twse,1150906,115,2,1437,勤益控,409885.00,142746.00,,,267139.00,,,267139.00,60905.00,,206234.00,258879.00,465113.00,50367.00,414746.00,,,414746.00,10198.00,,424944.00,414497.00,,249.00,424695.00,,249.00,2.05,,,,,
twse,1150906,115,2,1438,三地開發,391694.00,236929.00,,,154765.00,0.00,0.00,154765.00,41294.00,,113471.00,-65485.00,47986.00,23525.00,24461.00,,,24461.00,-1368.00,,23093.00,,,,,,,0.22,,,,,
twse,1150906,115,2,1439,雋揚,115426.00,82942.00,,,32484.00,,,32484.00,32653.00,,-169.00,116036.00,115867.00,10579.00,105288.00,,,105288.00,2123.00,,107411.00,98908.00,,6380.00,101031.00,,6380.00,1.08,,,,,
twse,1150906,115,2,1440,南紡,6563340.00,5859926.00,,,703414.00,,,703414.00,814455.00,,-111041.00,366967.00,255926.00,23583.00,232343.00,,,232343.00,1236432.00,,1468775.00,225902.00,,6441.00,1458554.00,,10221.00,0.14,,,,,
twse,1150906,115,2,1441,大東,594701.00,586093.00,,,8608.00,,,8608.00,80807.00,,-72199.00,-31889.00,-104088.00,0.00,-104088.00,,,-104088.00,3955.00,,-100133.00,-104088.00,,0.00,-100133.00,,0.00,-1.45,,,,,
twse,1150906,115,2,1442,名軒,832434.00,417135.00,,,415299.00,,,415299.00,110505.00,,304794.00,2315.00,307109.00,45044.00,262065.00,,,262065.00,492.00,,262557.00,262065.00,,,262557.00,,,0.72,,,,,
twse,1150906,115,2,1443,立益物流,463195.00,244195.00,,,219000.00,,,219000.00,54141.00,,164859.00,8514.00,173373.00,24055.00,149318.00,,,149318.00,-74221.00,,75097.00,131373.00,,17945.00,90603.00,,-15506.00,0.97,,,,,
twse,1150906,115,2,1444,力麗,4476454.00,4288953.00,,,187501.00,,-724.00,186777.00,249798.00,,-63021.00,189981.00,126960.00,11169.00,115791.00,2692.00,,118483.00,284113.00,,402596.00,142851.00,,-24368.00,431209.00,,-28613.00,0.14,,,,,
twse,1150906,115,2,1445,大宇,307109.00,265661.00,,,41448.00,,,41448.00,62874.00,,-21426.00,-7508.00,-28934.00,0.00,-28934.00,,,-28934.00,104131.00,,75197.00,-28934.00,,,75197.00,,,-0.22,,,,,
twse,1150906,115,2,1446,宏和,332732.00,196936.00,,,135796.00,,,135796.00,64971.00,,70825.00,39674.00,110499.00,4834.00,105665.00,,,105665.00,228.00,,105893.00,105665.00,,,105893.00,,,0.77,,,,,
twse,1150906,115,2,1447,力鵬,16068031.00,15655033.00,,,412998.00,480.00,268.00,412786.00,367434.00,,45352.00,104276.00,149628.00,21630.00,127998.00,,,127998.00,667359.00,,795357.00,100640.00,,27358.00,604328.00,,191029.00,0.12,,,,,
twse,1150906,115,2,1449,佳和,1841533.00,1602800.00,,,238733.00,,,238733.00,296225.00,,-57492.00,74608.00,17116.00,24930.00,-7814.00,,,-7814.00,237454.00,,229640.00,-35590.00,,27776.00,201198.00,,28442.00,-0.28,,,,,
twse,1150906,115,2,1451,年興,3207569.00,2747935.00,,,459634.00,,,459634.00,340452.00,,119182.00,56070.00,175252.00,46321.00,128931.00,,,128931.00,97452.00,,226383.00,128931.00,,,226383.00,,,0.65,,,,,
twse,1150906,115,2,1452,宏益,724288.00,683688.00,,,40600.00,,,40600.00,46505.00,,-5905.00,-480.00,-6385.00,2642.00,-9027.00,,,-9027.00,59406.00,,50379.00,-9027.00,,,50379.00,,,-0.07,,,,,
twse,1150906,115,2,1453,大將,754.00,297.00,,,457.00,,,457.00,18648.00,,-18191.00,80132.00,61941.00,,61941.00,,,61941.00,,,61941.00,61899.00,,42.00,61899.00,,42.00,0.55,,,,,
twse,1150906,115,2,1454,台富,641555.00,621069.00,,,20486.00,,,20486.00,78779.00,-207.00,-58500.00,8251.00,-50249.00,-573.00,-49676.00,,,-49676.00,-10194.00,,-59870.00,-49676.00,,0.00,-59870.00,,0.00,-0.41,,,,,
twse,1150906,115,2,1455,集盛,2869335.00,2619068.00,,,250267.00,,,250267.00,171862.00,,78405.00,431613.00,510018.00,25036.00,484982.00,,,484982.00,6883.00,,491865.00,484982.00,,,491865.00,,,0.91,,,,,
twse,1150906,115,2,1456,怡華,367504.00,211754.00,,,155750.00,,,155750.00,55175.00,,100575.00,-199885.00,-99310.00,1008.00,-100318.00,,,-100318.00,,,-100318.00,-100318.00,,,-100318.00,,,-1.07,,,,,
twse,1150906,115,2,1457,宜進,1428012.00,1296537.00,,,131475.00,,,131475.00,86751.00,89665.00,134389.00,89319.00,223708.00,47051.00,176657.00,,,176657.00,17656.00,,194313.00,132530.00,,44127.00,148734.00,,45579.00,0.57,,,,,
twse,1150906,115,2,1459,聯發,488149.00,384291.00,,,103858.00,,,103858.00,56164.00,,47694.00,391843.00,439537.00,45409.00,394128.00,0.00,,394128.00,55841.00,,449969.00,396182.00,,-2054.00,451947.00,,-1978.00,1.28,,,,,
twse,1150906,115,2,1460,宏遠,3032015.00,2543650.00,,,488365.00,,,488365.00,560936.00,-2262.00,-74833.00,4529.00,-70304.00,6712.00,-77016.00,,,-77016.00,11945.00,,-65071.00,-77016.00,,0.00,-65071.00,,0.00,-0.11,,,,,
twse,1150906,115,2,1463,強盛新,115179.00,105326.00,,,9853.00,,,9853.00,35646.00,,-25793.00,11348.00,-14445.00,7613.00,-22058.00,,,-22058.00,6497.00,,-15561.00,-21811.00,,-247.00,-15302.00,,-259.00,-0.13,,,,,
twse,1150906,115,2,1464,得力,5947068.00,4783040.00,,,1164028.00,,,1164028.00,992422.00,6214.00,177820.00,25005.00,202825.00,61047.00,141778.00,,,141778.00,100981.00,,242759.00,153215.00,,-11437.00,243200.00,,-441.00,0.36,,,,,
twse,1150906,115,2,1465,偉全,200488.00,202538.00,,,-2050.00,,,-2050.00,31295.00,,-33345.00,33789.00,444.00,-18510.00,18954.00,,,18954.00,,,18954.00,,,,,,,0.18,,,,,
twse,1150906,115,2,1466,聚隆,1111491.00,962381.00,,,149110.00,,,149110.00,121246.00,,27864.00,17187.00,45051.00,1062.00,43989.00,,,43989.00,2720.00,,46709.00,40973.00,,3016.00,43693.00,,3016.00,0.37,,,,,
twse,1150906,115,2,1467,南緯,2461491.00,1998048.00,,,463443.00,,,463443.00,470195.00,,-6752.00,23541.00,16789.00,27662.00,-10873.00,,,-10873.00,59016.00,,48143.00,-21732.00,,10859.00,38874.00,,9269.00,-0.09,,,,,
twse,1150906,115,2,1468,昶和,263936.00,183041.00,,,80895.00,,,80895.00,50652.00,,30243.00,49324.00,79567.00,30831.00,48736.00,,,48736.00,-585.00,,48151.00,48660.00,,76.00,44977.00,,3174.00,0.30,,,,,
twse,1150906,115,2,1470,大統新創,371627.00,269988.00,,,101639.00,,,101639.00,55269.00,271.00,46641.00,15063.00,61704.00,11540.00,50164.00,,,50164.00,312.00,,50476.00,50164.00,,,50476.00,,,0.58,,,,,
twse,1150906,115,2,1471,首利,47348.00,56448.00,,,-9100.00,,,-9100.00,55791.00,,-64891.00,88348.00,23457.00,0.00,23457.00,,,23457.00,-6806.00,,16651.00,23480.00,,-23.00,13383.00,,3268.00,0.16,,,,,
twse,1150906,115,2,1472,三洋實業,1910645.00,1636700.00,,,273945.00,,,273945.00,61381.00,,212564.00,5453.00,218017.00,35794.00,182223.00,,,182223.00,9939.00,,192162.00,182363.00,,-140.00,192302.00,,-140.00,3.47,,,,,
twse,1150906,115,2,1473,台南,3390344.00,2770966.00,,,619378.00,,,619378.00,546585.00,,72793.00,44715.00,117508.00,16196.00,101312.00,,,101312.00,31177.00,,132489.00,101312.00,,,132489.00,,,0.69,,,,,
twse,1150906,115,2,1474,弘裕,1370361.00,1227426.00,,,142935.00,,,142935.00,158429.00,,-15494.00,23123.00,7629.00,23.00,7606.00,,,7606.00,55247.00,,62853.00,9322.00,,-1716.00,64040.00,,-1187.00,0.07,,,,,
twse,1150906,115,2,1475,業旺,723654.00,595675.00,,,127979.00,,,127979.00,65863.00,,62116.00,34716.00,96832.00,27139.00,69693.00,,,69693.00,1078.00,,70771.00,69693.00,,,70771.00,,,1.06,,,,,
twse,1150906,115,2,1476,儒鴻,19706874.00,13585263.00,,,6121611.00,,,6121611.00,1991781.00,,4129830.00,169628.00,4299458.00,912032.00,3387426.00,,,3387426.00,109626.00,,3497052.00,3387426.00,,,3497052.00,,,12.35,,,,,
twse,1150906,115,2,1477,聚陽,17062830.00,12746993.00,,,4315837.00,,,4315837.00,1852164.00,,2463673.00,-35180.00,2428493.00,515658.00,1912835.00,,,1912835.00,76897.00,,1989732.00,1887631.00,,25204.00,1963956.00,,25776.00,7.65,,,,,
twse,1150906,115,2,1503,士電,21121523.00,16254045.00,,,4867478.00,,,4867478.00,1743573.00,,3123905.00,238593.00,3362498.00,635331.00,2727167.00,,,2727167.00,2417865.00,,5145032.00,2624521.00,,102646.00,5007130.00,,137902.00,5.04,,,,,
twse,1150906,115,2,1504,東元,30835311.00,23318727.00,,,7516584.00,11897.00,9855.00,7514542.00,4589104.00,,2925438.00,1785376.00,4710814.00,760995.00,3949819.00,,,3949819.00,5518984.00,,9468803.00,3823511.00,,126308.00,9379287.00,,89516.00,1.63,,,,,
twse,1150906,115,2,1506,正道,616098.00,528761.00,,,87337.00,,,87337.00,101373.00,,-14036.00,-2157.00,-16193.00,-13.00,-16180.00,,,-16180.00,26755.00,,10575.00,-13779.00,,-2401.00,12146.00,,-1571.00,-0.05,,,,,
twse,1150906,115,2,1512,瑞利,552421.00,368121.00,,,184300.00,,,184300.00,206650.00,,-22350.00,24850.00,2500.00,450.00,2050.00,,,2050.00,15043.00,,17093.00,2050.00,,,17093.00,,,0.02,,,,,
twse,1150906,115,2,1513,中興電,14023688.00,10195631.00,,,3828057.00,,,3828057.00,1114177.00,,2713880.00,104275.00,2818155.00,584473.00,2233682.00,,,2233682.00,896305.00,,3129987.00,2224039.00,,9643.00,3112397.00,,17590.00,4.50,,,,,
twse,1150906,115,2,1514,亞力,5345683.00,4315617.00,,,1030066.00,0.00,511.00,1030577.00,504723.00,,525854.00,36378.00,562232.00,109535.00,452697.00,,,452697.00,67458.00,,520155.00,445758.00,,6939.00,513537.00,,6618.00,1.65,,,,,
twse,1150906,115,2,1515,力山,2222543.00,1914942.00,,,307601.00,,,307601.00,335522.00,,-27921.00,58782.00,30861.00,10968.00,19893.00,,,19893.00,27052.00,,46945.00,21533.00,,-1640.00,48504.00,,-1559.00,0.12,,,,,
twse,1150906,115,2,1516,川飛,54786.00,51649.00,,,3137.00,,,3137.00,8925.00,,-5788.00,540.00,-5248.00,-2.00,-5246.00,,,-5246.00,,,-5246.00,,,,,,,-0.13,,,,,
twse,1150906,115,2,1517,利奇,996074.00,984435.00,,,11639.00,,,11639.00,176989.00,,-165350.00,45182.00,-120168.00,-18281.00,-101887.00,,,-101887.00,85649.00,,-16238.00,-99271.00,,-2616.00,-19082.00,,2844.00,-0.45,,,,,
twse,1150906,115,2,1519,華城,10212186.00,5764706.00,,,4447480.00,,,4447480.00,2233105.00,,2214375.00,408145.00,2622520.00,610399.00,2012121.00,,,2012121.00,39679.00,,2051800.00,2059763.00,,-47642.00,2099442.00,,-47642.00,6.52,,,,,
twse,1150906,115,2,1521,大億,2003503.00,1707805.00,,,295698.00,,,295698.00,235872.00,,59826.00,10545.00,70371.00,-1563.00,71934.00,,,71934.00,0.00,,71934.00,71934.00,,,71934.00,,,0.94,,,,,
twse,1150906,115,2,1522,堤維西,13344786.00,11112876.00,,,2231910.00,3612.00,3819.00,2232117.00,2333979.00,,-101862.00,-55373.00,-157235.00,-30799.00,-126436.00,,,-126436.00,123275.00,,-3161.00,-178058.00,,51622.00,-52892.00,,49731.00,-0.76,,,,,
twse,1150906,115,2,1524,耿鼎,1146434.00,815295.00,,,331139.00,,,331139.00,153426.00,0.00,177713.00,8995.00,186708.00,37573.00,149135.00,,,149135.00,33924.00,,183059.00,,,,,,,0.90,,,,,
twse,1150906,115,2,1525,江申,634185.00,537921.00,,,96264.00,,,96264.00,80565.00,,15699.00,91822.00,107521.00,117348.00,-9827.00,,,-9827.00,180355.00,,170528.00,-9827.00,,,170528.00,,,-0.13,,,,,
twse,1150906,115,2,1526,日馳,329814.00,273654.00,,,56160.00,,,56160.00,111184.00,,-55024.00,-4596.00,-59620.00,-11022.00,-48598.00,,,-48598.00,2773.00,,-45825.00,-48598.00,,,-45825.00,,,-0.81,,,,,
twse,1150906,115,2,1527,鑽全,1332659.00,1122432.00,,,210227.00,,,210227.00,189504.00,,20723.00,122042.00,142765.00,27964.00,114801.00,,,114801.00,95361.00,,210162.00,,,,,,,0.83,,,,,
twse,1150906,115,2,1528,恩德,1489447.00,1044918.00,,,444529.00,,,444529.00,504600.00,,-60071.00,-913.00,-60984.00,54463.00,-115447.00,,,-115447.00,82279.00,,-33168.00,-115327.00,,-120.00,-33048.00,,-120.00,-0.60,,,,,
twse,1150906,115,2,1529,樂事綠能,440947.00,361981.00,,,78966.00,0.00,,78966.00,33494.00,0.00,45472.00,53682.00,99154.00,8555.00,90599.00,,,90599.00,0.00,,90599.00,81061.00,,9538.00,81061.00,,9538.00,0.50,,,,,
twse,1150906,115,2,1530,亞崴,912363.00,813156.00,,,99207.00,0.00,995.00,100202.00,154912.00,,-54710.00,66911.00,12201.00,-4683.00,16884.00,,,16884.00,33657.00,,50541.00,19755.00,,-2871.00,50669.00,,-128.00,0.21,,,,,
twse,1150906,115,2,1531,高林股,781263.00,666326.00,,,114937.00,,,114937.00,173014.00,,-58077.00,52852.00,-5225.00,-1195.00,-4030.00,,,-4030.00,62707.00,,58677.00,-4030.00,,,58677.00,,,-0.02,,,,,
twse,1150906,115,2,1532,勤美,6825663.00,5303291.00,,,1522372.00,,,1522372.00,1275697.00,,246675.00,-98955.00,147720.00,48806.00,98914.00,,,98914.00,436439.00,,535353.00,42643.00,,56271.00,409662.00,,125691.00,0.10,,,,,
twse,1150906,115,2,1533,車王電,2706187.00,1956559.00,,,749628.00,,,749628.00,546487.00,,203141.00,28783.00,231924.00,-15023.00,246947.00,,,246947.00,35151.00,,282098.00,147828.00,,99119.00,182979.00,,99119.00,1.50,,,,,
twse,1150906,115,2,1535,中宇,4187134.00,3698746.00,,,488388.00,2253.00,3990.00,490125.00,285450.00,,204675.00,50407.00,255082.00,51735.00,203347.00,,,203347.00,78531.00,,281878.00,203347.00,,,281878.00,,,1.64,,,,,
twse,1150906,115,2,1536,和大,2355217.00,2197600.00,,,157617.00,,,157617.00,442011.00,,-284394.00,-61405.00,-345799.00,-32558.00,-313241.00,,,-313241.00,47758.00,,-265483.00,-309617.00,,-3624.00,-261792.00,,-3691.00,-1.11,,,,,
twse,1150906,115,2,1537,廣隆,3437564.00,2751711.00,,,685853.00,,,685853.00,299702.00,,386151.00,51124.00,437275.00,108341.00,328934.00,,,328934.00,98124.00,,427058.00,328934.00,,,427058.00,,,4.01,,,,,
twse,1150906,115,2,1538,正峰,34405.00,29214.00,,,5191.00,,,5191.00,35640.00,,-30449.00,-27212.00,-57661.00,-776.00,-56885.00,,,-56885.00,25373.00,,-31512.00,-56917.00,,32.00,-31544.00,,32.00,-1.76,,,,,
twse,1150906,115,2,1539,巨庭,553592.00,501447.00,,,52145.00,,,52145.00,44053.00,,8092.00,9617.00,17709.00,4230.00,13479.00,,,13479.00,9.00,,13488.00,13479.00,,,13488.00,,,0.21,,,,,
twse,1150906,115,2,1540,喬福,201855.00,181316.00,,,20539.00,,,20539.00,28436.00,,-7897.00,33769.00,25872.00,5226.00,20646.00,,,20646.00,,,20646.00,,,,,,,0.24,,,,,
twse,1150906,115,2,1541,錩泰,1202080.00,984736.00,,,217344.00,,,217344.00,183389.00,,33955.00,20328.00,54283.00,7557.00,46726.00,,,46726.00,4428.00,,51154.00,46726.00,,,51154.00,,,0.59,,,,,
twse,1150906,115,2,1558,伸興,4218267.00,3150068.00,,,1068199.00,,,1068199.00,720509.00,,347690.00,215746.00,563436.00,130907.00,432529.00,,,432529.00,154312.00,,586841.00,286460.00,,146069.00,349449.00,,237392.00,4.44,,,,,
twse,1150906,115,2,1560,中砂,4785896.00,2985139.00,,,1800757.00,,,1800757.00,752660.00,,1048097.00,148234.00,1196331.00,218421.00,977910.00,,,977910.00,-50699.00,,927211.00,959735.00,,18175.00,922085.00,,5126.00,6.44,,,,,
twse,1150906,115,2,1563,巧新,3851728.00,2958263.00,,,893465.00,,,893465.00,535698.00,,357767.00,-105818.00,251949.00,49937.00,202012.00,,,202012.00,-363.00,,201649.00,201903.00,,109.00,201540.00,,109.00,0.93,,,,,
twse,1150906,115,2,1568,倉佑,555087.00,348854.00,,,206233.00,,,206233.00,88856.00,,117377.00,17380.00,134757.00,23612.00,111145.00,0.00,,111145.00,-11748.00,,99397.00,110410.00,,735.00,103547.00,,-4150.00,1.07,,,,,
twse,1150906,115,2,1582,信錦,4121675.00,3414512.00,,,707163.00,,,707163.00,632533.00,,74630.00,194417.00,269047.00,20871.00,248176.00,,,248176.00,334790.00,,582966.00,238068.00,,10108.00,564623.00,,18343.00,1.65,,,,,
twse,1150906,115,2,1583,程泰,1976660.00,1603022.00,,,373638.00,,0.00,373638.00,439918.00,,-66280.00,139786.00,73506.00,3309.00,70197.00,,,70197.00,-19324.00,,50873.00,57785.00,,12412.00,23222.00,,27651.00,0.53,,,,,
twse,1150906,115,2,1587,吉茂,1352344.00,1116448.00,,,235896.00,,,235896.00,214348.00,,21548.00,-33423.00,-11875.00,-4388.00,-7487.00,,,-7487.00,54126.00,,46639.00,-7487.00,,,46639.00,,,-0.09,,,,,
twse,1150906,115,2,1590,亞德客-KY,22177887.00,11326122.00,,,10851765.00,,,10851765.00,3262143.00,,7589622.00,72518.00,7662140.00,1680353.00,5981787.00,,,5981787.00,1970976.00,,7952763.00,5981871.00,,-84.00,7952894.00,,-131.00,29.91,,,,,
twse,1150906,115,2,1597,直得,757658.00,439360.00,,,318298.00,,,318298.00,197395.00,,120903.00,31473.00,152376.00,39117.00,113259.00,,,113259.00,9486.00,,122745.00,113259.00,,,122745.00,,,1.30,,,,,
twse,1150906,115,2,1598,岱宇,2919431.00,1735420.00,,,1184011.00,,,1184011.00,1254138.00,,-70127.00,158083.00,87956.00,-368.00,88324.00,,,88324.00,43273.00,,131597.00,106548.00,,-18224.00,134647.00,,-3050.00,0.64,,,,,
twse,1150906,115,2,1603,華電,2808354.00,2444894.00,,,363460.00,,,363460.00,93882.00,17634.00,287212.00,-5388.00,281824.00,66444.00,215380.00,,,215380.00,742529.00,,957909.00,215402.00,,-22.00,940763.00,,17146.00,1.36,,,,,
twse,1150906,115,2,1604,聲寶,4795800.00,3885042.00,,,910758.00,,,910758.00,643359.00,,267399.00,167349.00,434748.00,64134.00,370614.00,,,370614.00,572134.00,,942748.00,355207.00,,15407.00,924712.00,,18036.00,0.98,,,,,
twse,1150906,115,2,1605,華新,90718081.00,83772208.00,,,6945873.00,,,6945873.00,5672410.00,,1273463.00,11899503.00,13172966.00,671616.00,12501350.00,,,12501350.00,27523706.00,,40025056.00,12627522.00,,-126172.00,40175444.00,,-150388.00,2.85,,,,,
twse,1150906,115,2,1608,華榮,6717464.00,5860716.00,,,856748.00,,,856748.00,156787.00,,699961.00,2531858.00,3231819.00,139700.00,3092119.00,,,3092119.00,2583.00,,3094702.00,2987014.00,,105105.00,2989597.00,,105105.00,7.04,,,,,
twse,1150906,115,2,1609,大亞,17764488.00,14445064.00,,,3319424.00,374.00,5921.00,3324971.00,1025710.00,,2299261.00,78332.00,2377593.00,423500.00,1954093.00,,,1954093.00,325572.00,,2279665.00,1757561.00,,196532.00,2055026.00,,224639.00,2.24,,,,,
twse,1150906,115,2,1611,中電,510235.00,334260.00,,,175975.00,,,175975.00,144886.00,,31089.00,123446.00,154535.00,22990.00,131545.00,,,131545.00,-35404.00,,96141.00,131545.00,,,96141.00,,,0.41,,,,,
twse,1150906,115,2,1612,宏泰,3971752.00,3318103.00,,,653649.00,,,653649.00,146279.00,,507370.00,434335.00,941705.00,113053.00,828652.00,,,828652.00,843325.00,,1671977.00,828678.00,,-26.00,1672003.00,,-26.00,2.62,,,,,
twse,1150906,115,2,1614,三洋電,2650358.00,2143750.00,,,506608.00,,,506608.00,416044.00,,90564.00,125502.00,216066.00,42095.00,173971.00,,,173971.00,43477.00,,217448.00,173499.00,,472.00,216976.00,,472.00,0.67,,,,,
twse,1150906,115,2,1615,大山,2928324.00,2251392.00,,,676932.00,,,676932.00,125090.00,,551842.00,76713.00,628555.00,131732.00,496823.00,,,496823.00,277849.00,,774672.00,496823.00,,,774672.00,,,2.53,,,,,
twse,1150906,115,2,1616,億泰,2789370.00,2525921.00,,,263449.00,,,263449.00,101309.00,,162140.00,-25735.00,136405.00,34539.00,101866.00,,,101866.00,1385.00,,103251.00,101866.00,,,103251.00,,,0.54,,,,,
twse,1150906,115,2,1617,榮星,2021389.00,1854773.00,,,166616.00,,,166616.00,123718.00,,42898.00,-2245.00,40653.00,7142.00,33511.00,,,33511.00,59489.00,,93000.00,35127.00,,-1616.00,94616.00,,-1616.00,0.21,,,,,
twse,1150906,115,2,1618,合機,2290435.00,1539432.00,,,751003.00,,,751003.00,98913.00,,652090.00,52062.00,704152.00,146037.00,558115.00,,,558115.00,-34615.00,,523500.00,558115.00,,,523500.00,,,2.90,,,,,
twse,1150906,115,2,1623,大東電,3294705.00,2701168.00,,,593537.00,,,593537.00,88036.00,,505501.00,-13997.00,491504.00,97954.00,393550.00,,,393550.00,-12371.00,,381179.00,,,,,,,6.02,,,,,
twse,1150906,115,2,1626,艾美特-KY,4885851.00,4067965.00,,,817886.00,8393.00,8609.00,818102.00,961982.00,,-143880.00,-96814.00,-240694.00,2253.00,-242947.00,,,-242947.00,185736.00,,-57211.00,-242947.00,,,-57211.00,,,-1.62,,,,,
