arm,r,cagr,mdd,vol,first,end,trades,eq_sha,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,buys,buys_lottery,buy_diff,buy_K0_mean,buy_K0_med,buy_K1_mean,buy_K1_med,buy_K2_mean,buy_K2_med,buy_K3_mean,buy_K3_med,buy_K4_mean,buy_K4_med
lottery,133,0.40302944350442127,-0.37582309745898335,0.28131189895527386,526,2859,163,1530647ed3a687ed,0.34634931419650306,0.023936081703317402,0.23961130098925953,0.5288493911092147,1.1702163900481395,-0.030764288782927807,0.8088279273810235,0.04367446344194725,0.5532383588830365,0.5178078969744151,163,163,0,4.638036809815951,5.0,3.1226993865030677,3.0,0.12372420753924535,0.05138633675779669,4.85022720038308,3.697974476446323,0.2493870178145363,0.21225382932166292
lottery,134,0.40822159537202696,-0.4318881533365975,0.28681170677287415,526,2859,163,84b7ac25257c2f79,0.32995629381878966,-0.01966695009899666,0.13475095188906416,0.4934672627678707,1.3265813945750216,-0.028128381304244776,0.8088279273810233,0.07661119559764318,0.4773559713131075,0.76197555732161,163,163,0,4.883435582822086,5.0,3.1349693251533743,3.0,0.13584825722314542,0.06186422827689597,4.398530749880081,3.599134541184563,0.2493494140319681,0.21853546910755162
lottery,135,0.3785584220646454,-0.38335823943618674,0.2837058001898692,526,2859,163,4fb22ad398639e55,0.3714813588596675,5.3123728004811355e-05,0.12294928949533102,0.4398096900331645,1.1198637987130966,-0.027517309895874753,0.8374660806623002,0.07964694821730434,0.48595825360730927,0.5371339714930783,163,163,0,4.883435582822086,5.0,3.1349693251533743,3.0,0.12968030449643628,0.05663776557538558,4.83556740450645,3.760924715851219,0.2547149137913138,0.21225382932166292
lottery,136,0.3784727292139336,-0.342187784692731,0.27891087459346325,526,2859,163,d8fe04e19ab93a9a,0.18916146840234882,-0.04063808722673634,0.13980159786977975,0.48834365915087674,1.1059711534892478,-0.026578702688745293,0.8374660806623,0.09313731270244152,0.5778675154518904,0.646489519921376,163,163,0,4.791411042944786,5.0,3.1165644171779143,3.0,0.12978094885462216,0.05179282868525892,5.075478826446152,3.902812260443972,0.24671721095133678,0.21145374449339216
lottery,137,0.404349155289218,-0.37328401936642,0.28081646881908057,526,2859,163,38fa5cc57ea20419,0.354077161677107,0.038268075918576505,0.12428842296054698,0.44226933814152525,1.3330457518314316,-0.02669310523000723,0.8088279273810235,0.03274259327831652,0.5920610613351249,0.602825208104296,163,163,0,4.723926380368098,5.0,3.1411042944785277,3.0,0.13020453993680076,0.05642568071501053,4.611931139285725,3.8364192943408137,0.24936545515300246,0.21225382932166292
lottery,138,0.41015955044399877,-0.4097494775789628,0.285538956615839,526,2859,163,1130bcfb269201a5,0.25728480563482603,-0.04471942954807551,0.13516320598041376,0.48005956505833836,1.2686265633793146,-0.031041601023083953,0.8304917276726975,0.08693934614499343,0.4647302642531508,0.9847836267821914,163,163,0,4.638036809815951,5.0,3.128834355828221,3.0,0.12615780542959662,0.053664334205347775,4.470917271155586,3.764955357954852,0.24804270417732677,0.22007042253521125
lottery,139,0.37253231806421105,-0.4012653293697763,0.2814506928407695,526,2859,163,64f3d613f2bb52f4,0.25728480563482603,-0.04471942954807551,0.13516320598041376,0.5119745077027091,0.8951355809938488,-0.029601266482167987,0.8088279273810237,0.028584993608215203,0.49866406292231225,0.8802941140128413,163,163,0,4.828220858895706,5.0,3.1165644171779143,3.0,0.12576790204890695,0.05541267588979548,4.457692464495596,3.764955357954852,0.24073158895952704,0.21219512195121948
lottery,140,0.394549801904154,-0.45644185188750724,0.28887955819829386,526,2859,163,bd635b5409bac901,0.22678182627529364,-0.0443099757359211,0.24028669648848222,0.5633546114298926,1.1692804531183811,-0.022831135051238016,0.8304917276726973,0.02901576256809224,0.4585767188828298,0.7446437656924136,163,163,0,4.871165644171779,5.0,3.1533742331288344,3.0,0.12537135654859063,0.05663776557538558,4.850672319974281,3.5530733628022655,0.2551438435237004,0.22155688622754477
lottery,141,0.38231811328728815,-0.45230396407047047,0.28390224872712605,526,2859,163,8bd2a985af458ca6,0.20619631517007653,0.006299997988417516,0.14150245095741898,0.49711615853512314,1.2673895868222442,-0.03180878777071072,0.8374660806622998,0.05315306025714439,0.457084929109695,0.65536397893706,163,163,0,4.809815950920245,5.0,3.1349693251533743,3.0,0.12559163552262217,0.05138633675779669,4.4203076753040955,3.760924715851219,0.24790205666034945,0.21853546910755162
lottery,142,0.358877426346347,-0.3700845915304398,0.2861616106892636,526,2859,163,43e09348d29c0ec3,0.22678182627529364,-0.07493784065678533,0.13389559728097988,0.5376313595840769,0.8418314079389126,-0.02960533177947433,0.8374660806623002,0.14387169470890293,0.5528243547521272,0.5669307401064687,163,163,0,4.895705521472393,5.0,3.1226993865030677,3.0,0.13181947214288067,0.05642568071501053,4.49898088415601,3.764955357954852,0.254206575986508,0.21996615905245331
lottery,143,0.394263312539078,-0.4387504577251497,0.2853532242706777,526,2859,163,c3d72ef8b250ab14,0.2384175605796537,-0.05450644773962954,0.23999279160233034,0.5577737881593519,1.053253826168901,-0.031435187472317216,0.8088279273810235,0.03167332989913563,0.46917323701835767,0.8693891717394395,163,163,0,4.613496932515337,5.0,3.128834355828221,3.0,0.13180833210655238,0.05642568071501053,4.823073278958357,3.764955357954852,0.24918195940744534,0.21853546910755162
lottery,144,0.3924011440330819,-0.431273244019144,0.28575115593869754,526,2859,163,18024919dab537d7,0.20619631517007653,0.006299997988417738,0.24145900595337966,0.5806773739691033,0.8295549353855254,-0.029783779461732163,0.8088279273810235,0.017190227388190316,0.5372403089285485,0.9036046307863077,163,163,0,4.822085889570552,5.0,3.1226993865030677,3.0,0.13059116694193312,0.057460822716889126,4.4604244178221,3.599134541184563,0.24845596768984102,0.22155688622754477
lottery,145,0.358742146973293,-0.4366450476575327,0.2787005291298001,526,2859,163,d32d3eca0c63c69d,0.34634931419650306,0.002554260653723661,0.13962049728780812,0.5309293894628397,0.9081952420256538,-0.023920381066302343,0.8304917276726977,0.09131057442570856,0.45000817934268156,0.4221542892833847,163,163,0,4.809815950920245,5.0,3.1165644171779143,3.0,0.131961311430692,0.06364105815678855,4.431265390825194,3.764955357954852,0.24595365879685355,0.21145374449339216
lottery,146,0.3857555179344321,-0.4512009346725475,0.27993571342007717,526,2859,163,957ded8af8038761,0.2962038870765924,0.06572355283509634,0.1358227051006935,0.4963120785198052,1.258194663739256,-0.027949937392434898,0.8088279273810237,0.061537654708156087,0.4438088449997133,0.5229805112082322,163,163,0,4.815950920245399,5.0,3.128834355828221,3.0,0.12934216996361414,0.05663776557538558,4.462417307600427,3.764955357954852,0.24624623164416135,0.21996615905245331
lottery,147,0.4238254277571498,-0.3438441378780124,0.28358443213026574,526,2859,163,ce6fcfe67c4d605c,0.3083444002517044,-0.015872154474333322,0.1398489997713137,0.5296345846905768,1.2215029410034086,-0.026622485130002094,0.8292544445758618,0.19937556497654008,0.47776191438231175,0.7856088748394765,163,163,0,4.711656441717792,5.0,3.1411042944785277,3.0,0.13177162911467338,0.05663776557538558,4.501495370475951,3.8169907369830467,0.24741326906447453,0.21225382932166292
lottery,148,0.36699121971305537,-0.4508416203177299,0.28537535399552216,526,2859,163,a8843cc438ee7c78,0.22136144861595297,-0.07093860053842915,0.13505166685806058,0.4602731856927196,1.2382768567075981,-0.02317767620757749,0.8374660806623002,0.034566637271597145,0.489476323137342,0.6430853520061743,163,163,0,4.8343558282208585,5.0,3.1411042944785277,3.0,0.1308223786025636,0.05663776557538558,4.973545409506771,3.8364192943408137,0.24663395929206175,0.21219512195121948
lottery,149,0.38318690704163383,-0.39328490510788516,0.2815743555828398,526,2859,163,a7b263834ad6cdb7,0.31560653959772145,0.01621295110681542,0.23910226553010805,0.5644410041378229,0.8617093275599816,-0.029270852650359003,0.8088279273810237,0.032740007002780125,0.5949174421978527,0.5322051321302939,163,163,0,4.828220858895706,5.0,3.1226993865030677,3.0,0.1257699166494466,0.05204760073753589,4.52941400434231,3.760924715851219,0.24948606726139108,0.21219512195121948
lottery,150,0.3946854272378397,-0.4097492141678763,0.28392979665262524,526,2859,163,c53c7f9285ba6b38,0.3083444002517044,0.05409279775540732,0.13658041397281062,0.47558116690304497,1.1560580639312197,-0.02768041474413596,0.8374660806623004,0.08696791832549966,0.4647308028801167,0.6298450129848012,163,163,0,4.754601226993865,5.0,3.1411042944785277,3.0,0.13296463479870269,0.057460822716889126,4.811851928129654,3.7778763920149023,0.2498392003938251,0.22007042253521125
lottery,151,0.39359840808771485,-0.4130749245104825,0.2841829427997008,526,2859,163,bf87483eba288bab,0.18624098825847502,-0.0031919915730669324,0.2422304274273437,0.583379890116619,1.0489261397252112,-0.03051571298791056,0.830491727672698,0.055690336358282355,0.5244142121497084,0.6862846399456182,163,163,0,4.791411042944786,5.0,3.1411042944785277,3.0,0.12657282567845535,0.05204760073753589,4.94767826775195,3.764955357954852,0.24557693350603282,0.21225382932166292
lottery,152,0.34098140952620315,-0.42047712873825294,0.28205974502825515,526,2859,163,938b6a2e05742c52,0.20052503359542984,-0.0589908141905896,0.12331817347687513,0.44954727741321165,1.165596410854679,-0.023354149632972998,0.8292544445758616,0.030777273747027323,0.47977303748997824,0.47002898182655173,163,163,0,4.779141104294479,5.0,3.1411042944785277,3.0,0.12668436656946797,0.05642568071501053,4.8280817744647795,3.764955357954852,0.2516328834737983,0.21225382932166292
lottery,153,0.4058677865151359,-0.3579651376254595,0.2810508419070738,526,2859,163,9afc19ee63a76c3d,0.3083444002517044,0.06574266722153022,0.14104030770767917,0.4936766184660726,1.1638001616109044,-0.026950785912092656,0.8374660806623004,0.10309527470218693,0.5429863450161836,0.5930824937912667,163,163,0,4.742331288343558,5.0,3.1226993865030677,3.0,0.1294530748764049,0.05663776557538558,4.870257698525935,3.764955357954852,0.24940240591574048,0.21225382932166292
lottery,154,0.3875250398212493,-0.4039450866509298,0.2833337124910664,526,2859,163,f80c7e3918be439c,0.21861064718518053,-0.05156866868593857,0.12326975119846906,0.43028844576227,1.336704360778632,-0.02345440422333822,0.8374660806623004,0.10394610257156423,0.5260123185291588,0.6790725175549117,163,163,0,4.822085889570552,5.0,3.1533742331288344,3.0,0.13676450540824156,0.057460822716889126,4.9934232319395155,3.764955357954852,0.2484502867348784,0.21225382932166292
lottery,155,0.3981739519057059,-0.43317656248042113,0.2818120242070269,526,2859,163,0fed280e6e35c2ea,0.3714813588596675,0.002022050487002547,0.13431521467631158,0.4678184991565473,1.2674893080168483,-0.023532050061452203,0.8304917276726971,0.07231113296573999,0.4642994083382037,0.625629618123063,163,163,0,4.717791411042945,5.0,3.1349693251533743,3.0,0.1321891682844554,0.057460822716889126,4.946328530390661,3.8364192943408137,0.24525523410787536,0.21225382932166292
lottery,156,0.4192527668228814,-0.39165941896831136,0.284387886104072,526,2859,163,ba8c2900d441e187,0.29246417966074034,0.015862833923451447,0.24035446038144737,0.5562796500239073,1.374205686404271,-0.02694192665439421,0.8374660806623004,0.11604513488850965,0.5064042869809307,0.5072364703338366,163,163,0,4.8343558282208585,5.0,3.1349693251533743,3.0,0.1302036483907918,0.05663776557538558,4.451848665448134,3.8169907369830467,0.24735445813789086,0.21225382932166292
lottery,157,0.4120639541604916,-0.36853135762887057,0.2886223049187542,526,2859,163,b9ee00d5ac9a58ff,0.33393582204797934,0.011905983870182713,0.13426271795944245,0.4772683641816413,1.2542191378550909,-0.02846152175886696,0.829254444575861,0.0951691477236285,0.4764661098775045,0.7736358501949274,163,163,0,4.7975460122699385,5.0,3.1226993865030677,3.0,0.12985748057313537,0.05663776557538558,4.831681334921225,3.599134541184563,0.2524976030436803,0.22222222222222232
lottery,158,0.33644284427537463,-0.4236688422407494,0.27265059385347873,526,2859,163,980f46e0fe49949f,0.2384175605796537,-0.06501732740073729,0.13946042380835033,0.47388346509959356,0.7779197812945631,-0.02400514859770253,0.8374660806623002,0.023582557493602163,0.5109256267093762,0.6117454703250687,163,163,0,4.625766871165644,5.0,3.1226993865030677,3.0,0.1278643539624718,0.05663776557538558,4.8713489277219475,3.8169907369830467,0.2403417301508379,0.21219512195121948
lottery,159,0.43474468801332256,-0.3750172459781361,0.28868154733141993,526,2859,163,7135a2f569b7bfe8,0.3714813588596675,-0.010144235603082752,0.23893208447292658,0.5336511133628352,1.226983114528991,-0.030832293024156354,0.8304917276726971,0.1927209469294049,0.40010187352519266,0.7748531730835264,163,163,0,4.631901840490798,5.0,3.128834355828221,3.0,0.13286724892091617,0.057460822716889126,4.817286888044875,3.8169907369830467,0.24989927537393947,0.21225382932166292
lottery,160,0.43865227944869445,-0.37387801521887637,0.28517844912750695,526,2859,163,27feb1fec64dac82,0.3677330396082539,0.03829589513200493,0.1415958314149166,0.49668588197751506,1.3506140391737187,-0.028244514293819023,0.8292544445758618,0.1885032342112236,0.4516792871278901,0.7716708948800732,163,163,0,4.742331288343558,5.0,3.147239263803681,3.0,0.1356062666621487,0.06364105815678855,4.416076922153327,3.8364192943408137,0.2462099657510068,0.21225382932166292
lottery,161,0.36315644622881593,-0.4417226621956408,0.2780024558363407,526,2859,163,6f429fa3ac7a4e81,0.29246417966074034,0.06571692451607358,0.1410415677775585,0.47071291780557,0.871045467398132,-0.021000842564056876,0.8088279273810239,0.0016165996329491339,0.4881561547371214,0.6319903004197225,163,163,0,4.619631901840491,5.0,3.1226993865030677,3.0,0.13044923598101718,0.06186422827689597,4.884959881897695,3.764955357954852,0.2477318903230679,0.21219512195121948
lottery,162,0.38529212520154443,-0.3508501773051196,0.28835574696421024,526,2859,163,b2c048ce986eff3d,0.26026069006746355,-0.07562479002926492,0.23872851066474077,0.5479075051479323,0.8476774542556667,-0.021011072389801932,0.8088279273810233,0.08596674347690847,0.5831543909645174,0.7262163462299964,163,163,0,4.803680981595092,5.0,3.1411042944785277,3.0,0.13212636423287652,0.060620525589548224,4.95093894825992,3.5530733628022655,0.25568143575116203,0.21225382932166292
lottery,163,0.404812588523658,-0.42913607219403227,0.28651653622926426,526,2859,163,9f0bfab0ac67339a,0.3714813588596675,-0.020324376782003273,0.1225936094187543,0.44626130482125204,1.3197980568942804,-0.022480838426769623,0.8088279273810233,0.0867546626597473,0.43854183522075796,0.7695785408111953,163,163,0,4.858895705521473,5.0,3.1411042944785277,3.0,0.1324416762739183,0.060620525589548224,4.447573272421775,3.760924715851219,0.24899480437713892,0.21145374449339216
lottery,164,0.3297367103571778,-0.40322248869640787,0.277810921479551,526,2859,163,c903beb24f8f16ae,0.20619631517007653,-0.04103075594889238,0.12252212609525781,0.4759764778326405,0.713561602348618,-0.028958315189854256,0.8088279273810242,0.08527139853274535,0.48024314908671695,0.5905435323042258,163,163,0,4.871165644171779,5.0,3.104294478527607,3.0,0.13374431171000292,0.053664334205347775,4.8490735899923445,3.697974476446323,0.24334602158694002,0.21219512195121948
lottery,165,0.3759780888201778,-0.37501211511211396,0.2836103359129324,526,2859,163,c620102562c36950,0.21861064718518053,-0.06164695296773037,0.23939960536750893,0.5784725910335271,0.8960260546017014,-0.029159690102892766,0.8304917276726973,0.20776950277922213,0.4445596538606311,0.5475576515260914,163,163,0,4.932515337423313,5.0,3.1349693251533743,3.0,0.13535683009161711,0.060620525589548224,4.4263909893470474,3.8169907369830467,0.2542138365244254,0.22007042253521125
lottery,166,0.38271804777206997,-0.3848484385288591,0.28594930230692733,526,2859,163,9d8259400aaae20f,0.18916146840234882,-0.0034888894068457743,0.24223049938233854,0.5486607889641886,1.0228133589234956,-0.021572346006188514,0.8304917276726971,0.03953052264093704,0.562913862862364,0.5883064876983215,163,163,0,4.877300613496932,5.0,3.1411042944785277,3.0,0.12756905166362734,0.05642568071501053,4.531944466920623,3.764955357954852,0.2502739184598562,0.21853546910755162
lottery,167,0.3770890336965229,-0.3820741283510851,0.28178435666746043,526,2859,163,c7305830172062af,0.33393582204797934,0.02391325664971866,0.12252324162731454,0.46826202517764726,0.9373580992043367,-0.02539761585293132,0.8292544445758618,0.060975853835500526,0.5667754894986154,0.5866974953676487,163,163,0,4.9815950920245395,5.0,3.1226993865030677,3.0,0.13012193149410461,0.05179282868525892,4.557323594785871,3.829034373621563,0.2478609196094436,0.21225382932166292
lottery,168,0.42075936873928543,-0.39080119670206603,0.28802669674411296,526,2859,163,41be6e5d72667d02,0.3677330396082539,-0.019623698872266226,0.12267754451550128,0.48189571420440935,1.3916171480108286,-0.032105246539508636,0.8304917276726969,0.09692973771036395,0.5003704422098016,0.7700543441408159,163,163,0,4.809815950920245,5.0,3.128834355828221,3.0,0.13326565485240285,0.06364105815678855,4.3627097695346855,3.549174573920591,0.24724414793076194,0.21225382932166292
lottery,169,0.38792758779290715,-0.40684088733112767,0.2827084088690159,526,2859,163,1a5a99254dd416d0,0.3083444002517044,-0.005433600842816189,0.12186972703984611,0.4462613031447704,1.2673847095595923,-0.031808787438161956,0.8374660806623,0.03962795188419954,0.47514185965870537,0.6908162562647508,163,163,0,4.644171779141105,5.0,3.1165644171779143,3.0,0.12891211413163536,0.05663776557538558,4.304551517527236,3.599134541184563,0.2500435600565469,0.21996615905245331
lottery,170,0.435788965729734,-0.37088105256155174,0.28567424407653796,526,2859,163,6239fe1cfbf99ef9,0.29246417966074034,0.04225573788608972,0.24144837220396176,0.6044680422081108,1.289516276302411,-0.02308305176875236,0.8292544445758618,0.08995437467284106,0.48629052279047436,0.7101079979544684,163,163,0,4.975460122699387,5.0,3.128834355828221,3.0,0.13268881734414553,0.060620525589548224,4.415708830934509,3.5530733628022655,0.24922871933213878,0.21225382932166292
lottery,171,0.4098954827178418,-0.38935065401523655,0.28708937231408715,526,2859,163,4e6554d39fd9e0b2,0.20619631517007653,-0.0050006905131187995,0.12390409479918496,0.4607557455820377,1.372327771008171,-0.030715494703868584,0.8088279273810237,0.12431541294831039,0.43453356206425453,0.9376555305527525,163,163,0,4.773006134969325,5.0,3.128834355828221,3.0,0.12858745432601645,0.05084986183437046,4.486333033516696,3.8364192943408137,0.24785460527144804,0.22007042253521125
lottery,172,0.4005310760209311,-0.3697778710054744,0.2884172944633713,526,2859,163,6fb1fde3e9357585,0.2962038870765924,-0.015885300338342345,0.1346370520545912,0.5363946340619261,1.3159376178770992,-0.028540713369219484,0.8292544445758614,0.08547647970866157,0.551653593954994,0.5602831876907586,163,163,0,4.914110429447852,5.0,3.128834355828221,3.0,0.12811429103124417,0.05663776557538558,4.486619288112254,3.5530733628022655,0.2565678396332364,0.22007042253521125
lottery,173,0.39417973931915284,-0.436065132361162,0.2850699472794696,526,2859,163,e6182312a65a1fa6,0.20052503359542984,-0.040493116478812485,0.13980136499796947,0.48645039073896346,1.3090286931133899,-0.03102960404512145,0.8374660806623,0.0516347920991691,0.47767180433288603,0.8479319061575086,163,163,0,4.595092024539877,5.0,3.1165644171779143,3.0,0.13100860975799136,0.057460822716889126,4.472956287019146,3.8169907369830467,0.243258012018914,0.21225382932166292
lottery,174,0.41200126878446763,-0.39347375945716795,0.2881167799219875,526,2859,163,1e88f76b2d12315b,0.20619631517007653,0.006299997988417738,0.24145900595337966,0.5612099245538464,1.21729735758653,-0.030847899859091865,0.8304917276726975,0.09397899029307921,0.5076969188551235,0.7018438095506838,163,163,0,4.779141104294479,5.0,3.1226993865030677,3.0,0.12814428326245192,0.057460822716889126,4.922410632618367,3.829034373621563,0.24576629265832486,0.21225382932166292
lottery,175,0.3615928241817221,-0.437190654581954,0.2826466747375664,526,2859,163,02344dddf595faf4,0.33393582204797934,0.03826142330019677,0.14159775971932764,0.5372701685763921,0.8169418873118759,-0.02159358100163744,0.830491727672698,0.052485182395778374,0.4429042379566499,0.5343659151422488,163,163,0,4.840490797546012,5.0,3.128834355828221,3.0,0.13439407939183487,0.057460822716889126,4.8025423986691145,3.599134541184563,0.2535679721255605,0.22007042253521125
lottery,176,0.3664145422431273,-0.38672359124103967,0.28142276110485165,526,2859,163,d25bed95dd8955c8,0.21861064718518053,-0.029596652503279364,0.12284192876047739,0.48539432217499856,0.8683249659622974,-0.024423945266301872,0.8088279273810237,0.05254099087228559,0.5007379700974173,0.8551409796207163,163,163,0,4.883435582822086,5.0,3.104294478527607,3.0,0.1283369144307745,0.06186422827689597,4.430559457172351,3.764955357954852,0.24194387340354562,0.21219512195121948
lottery,177,0.4149295086292797,-0.3422024192736468,0.28325112597717217,526,2859,163,df2e068a48f3e28a,0.18624098825847502,-0.051024220296200684,0.14056068317017112,0.527007385267088,1.280022874498186,-0.028387473115699557,0.8088279273810235,0.093118557591362,0.5685635803057332,0.9664053677581443,163,163,0,4.822085889570552,5.0,3.128834355828221,3.0,0.12910531578070683,0.04898697042200495,4.47236064831036,3.764955357954852,0.25076519294872107,0.22155688622754477
lottery,178,0.4088267518367428,-0.38550594989723874,0.2866637176429454,526,2859,163,729d1cb845c015fc,0.32894387384239954,-0.015831144200613045,0.2396577829597304,0.6038819524173171,1.389986215459846,-0.023835458161099554,0.8304917276726977,0.08832466797896288,0.487877001088836,0.4140833080262867,163,163,0,4.950920245398773,5.0,3.147239263803681,3.0,0.13099880578460943,0.06186422827689597,4.377203171790338,3.5530733628022655,0.2615112462989831,0.2229551451187335
lottery,179,0.3603248225244695,-0.37328401936031647,0.27945891960684255,526,2859,163,02afb96cba042462,0.24455289203698638,-0.044965398074165996,0.12304747388207216,0.4401668220412984,0.8270938402851473,-0.028739022196462294,0.8292544445758621,0.037901041494376786,0.5831632330438323,0.7815561645260385,163,163,0,4.8343558282208585,5.0,3.128834355828221,3.0,0.12340627303230212,0.05084986183437046,4.970469285633372,3.764955357954852,0.24597520263209718,0.21225382932166292
lottery,180,0.36715660692375707,-0.36873297217274864,0.28189507748227893,526,2859,163,f52bb948775d0d35,0.3083444002517044,-0.0038914727640333435,0.14020043848849983,0.49996252042167644,0.7615085091928306,-0.023372436652033368,0.8374660806622998,0.14830943791854012,0.49288944077641483,0.5857156631469196,163,163,0,4.7607361963190185,5.0,3.1349693251533743,3.0,0.13057514506079154,0.057460822716889126,4.91416338386285,3.764955357954852,0.25025285794724617,0.22007042253521125
lottery,181,0.39844821626891247,-0.38175258748418567,0.285098032290257,526,2859,163,f0c77c0b5507c04c,0.31560653959772145,0.028209281392959307,0.12238841442443427,0.43619654874442904,1.1632011558457398,-0.022820232705533905,0.8292544445758623,0.10105836127096102,0.49814868413332847,0.705082767096721,163,163,0,4.809815950920245,5.0,3.1226993865030677,3.0,0.12902763437415843,0.060620525589548224,4.960535019770261,3.8364192943408137,0.24827044320892605,0.21225382932166292
lottery,182,0.37187853269369353,-0.43761933603018294,0.28115901026063556,526,2859,163,6fe57ea87e54117c,0.20052503359542984,-0.0702952026460647,0.2401123154593221,0.5604466519145426,1.1214990170327148,-0.02283427010661765,0.8292544445758621,0.013987954837026306,0.48975506307277095,0.5992370449963165,163,163,0,4.840490797546012,5.0,3.147239263803681,3.0,0.13126057870486246,0.06364105815678855,4.896181455777132,3.760924715851219,0.25220620958097023,0.22007042253521125
lottery,183,0.41901584924600566,-0.3968689631897347,0.2893282439495233,526,2859,163,72c5dbda5befa803,0.3677330396082539,0.00023421256910594046,0.14025769163974888,0.472940014957121,1.355361388159059,-0.024163021678238694,0.8292544445758616,0.09536377823869802,0.4836474066081793,0.7337822086168699,163,163,0,4.668711656441718,5.0,3.1533742331288344,3.0,0.13104974887562262,0.060620525589548224,4.807901807103055,3.599134541184563,0.2576565708078707,0.2229551451187335
lottery,184,0.3848577797678543,-0.3888628317011172,0.2845998811682178,526,2859,163,d1375ab7a288fe31,0.22678182627529364,-0.017954766729229465,0.24155897575555763,0.5657621427692641,1.1471388495746524,-0.023604400579438134,0.8088279273810235,0.07670914560637576,0.5095606029549251,0.4981529881741078,163,163,0,4.840490797546012,5.0,3.147239263803681,3.0,0.13037122084355232,0.05642568071501053,4.858200123877654,3.697974476446323,0.25754274338381083,0.21853546910755162
lottery,185,0.4101860882784798,-0.38950300900737356,0.28241034867764586,526,2859,163,fff486dada2b925a,0.3083444002517044,0.06574266722153022,0.14104030770767917,0.4918663994253676,1.1692257302145226,-0.030797697944578317,0.8088279273810235,0.12608268321747307,0.44811319077457257,0.7433987851896111,163,163,0,4.730061349693251,5.0,3.1349693251533743,3.0,0.12665323321000097,0.05138633675779669,4.849884576041915,3.8364192943408137,0.24905641822402408,0.22155688622754477
lottery,186,0.4289110582604021,-0.3827550972298076,0.284148056767442,526,2859,163,5b4c5e509fc85e34,0.332466305772565,0.054121735784917746,0.2417781048636063,0.5738454432327571,1.1397831682228055,-0.030652959070524566,0.8292544445758616,0.06506575297797257,0.49433316969554175,0.7533777118875293,163,163,0,4.920245398773006,5.0,3.128834355828221,3.0,0.1297483228143151,0.060620525589548224,4.870068886073199,3.599134541184563,0.24870771404314732,0.22007042253521125
lottery,187,0.4049871276550967,-0.4296999811657659,0.2851389542005323,526,2859,163,c65e544035d74eb8,0.20619631517007653,-0.0503029994154881,0.13994788431313276,0.5070239976416748,1.2509114276335151,-0.031826105758579915,0.8304917276726973,0.047667934917836385,0.5375984973758796,0.9597159036381233,163,163,0,4.742331288343558,5.0,3.128834355828221,3.0,0.12628325270334284,0.05138633675779669,4.510294974957954,3.697974476446323,0.2437020368596728,0.21219512195121948
lottery,188,0.37222576685994224,-0.4387386037146133,0.28516056202372503,526,2859,163,ec2c56767d2041ed,0.2384175605796537,-0.044026369197825765,0.1231813303923921,0.44764170854315144,1.299023204050143,-0.031244157010334894,0.8374660806622998,0.03168978511231546,0.4720627498856085,0.6578037319506638,163,163,0,4.58282208588957,5.0,3.1411042944785277,3.0,0.1264860819137718,0.05642568071501053,4.362852034656626,3.764955357954852,0.25311412770995284,0.2229551451187335
lottery,189,0.3958116947466406,-0.4469130231602032,0.28290008452289855,526,2859,163,42c6687e25b97e24,0.18624098825847502,-0.02903917039918069,0.1401262538516077,0.4989775834887209,1.3059794701742713,-0.02296691045794741,0.8088279273810235,0.0396947719183145,0.4720157762109116,0.8974944657583235,163,163,0,4.6871165644171775,5.0,3.128834355828221,3.0,0.12612079908542473,0.057460822716889126,4.924939810042911,3.8169907369830467,0.24102092257812693,0.21219512195121948
lottery,190,0.410395826395056,-0.4501772013366112,0.2869556495512912,526,2859,163,b43b35a2de27af6d,0.20619631517007653,-0.051689781418926994,0.24043537775073331,0.5610845542350575,1.185798834929225,-0.030277443122461056,0.8304917276726973,0.07832386595214325,0.4491247995135881,0.9136020223911061,163,163,0,4.852760736196319,5.0,3.128834355828221,3.0,0.1295952460718371,0.05642568071501053,4.915927767432039,3.697974476446323,0.24024692120066043,0.21145374449339216
lottery,191,0.37291837630465374,-0.4260169172823266,0.2841562919272743,526,2859,163,4fc0a5b8f26742d4,0.18916146840234882,-0.04014984493728191,0.1356761101266144,0.5200897180307298,0.8774318212137615,-0.028027756494585443,0.8292544445758612,0.0804853138481012,0.48593050872058186,0.8871264305147095,163,163,0,4.865030674846626,5.0,3.1226993865030677,3.0,0.1304681571338688,0.05663776557538558,4.450976477739333,3.754998554578979,0.24707973387654464,0.22007042253521125
lottery,192,0.35227678096329407,-0.440621476512152,0.2823432936616692,526,2859,163,bd140d728b1b408f,0.20052503359542984,-0.0497762650912541,0.12266528520506292,0.467226368487621,1.2699008862584273,-0.03216867122447642,0.8374660806623004,0.005135149416434004,0.47858886491647046,0.5322296698084021,163,163,0,4.791411042944786,5.0,3.128834355828221,3.0,0.1261902927204952,0.05086364143506916,4.38773118179147,3.8169907369830467,0.2538116905921648,0.22155688622754477
lottery,193,0.34753607617299065,-0.361079376397899,0.2765138519654149,526,2859,163,696315ccd419b947,0.18916146840234882,-0.04063808722673634,0.1345905328342878,0.5096948348060824,0.6897166626230009,-0.027211860164650492,0.8088279273810228,0.03779810560896735,0.5874258329001705,0.7457408741653639,163,163,0,4.871165644171779,5.0,3.104294478527607,3.0,0.1268153977847175,0.05138633675779669,5.044627579288988,3.829034373621563,0.24284866854710635,0.21219512195121948
