sid,k,pos,entry_pos,month,g_H60,g_H120,g_LD,xpos_H60,xpos_H120,xpos_LD,t_LD,relvol,g_H20,xpos_H20,score,c1,c2,c3,c4,c5,liq,K0,K1,K3,K4,K2,K2_period
6187,1468,1468,1469,2021-01,0.4831804281345566,0.3302752293577984,0.2844036697247707,1528,1588,1549,True,6.192790208431872,0.1213047910295617,1488,3,False,False,True,True,True,193854685.0,7,3.0,7.277454759476151,0.10972850678733015,0.007409931010987192,2020-11
6187,1593,1593,1594,2021-07,-0.3253296624605102,-0.2092236043723189,-0.2092236043723189,1653,1713,1713,False,12.02981069497098,-0.1809815950920245,1613,3,False,False,True,True,True,248931675.0,7,3.0,11.71479081559227,0.175373134328358,0.007866028635964195,2021-06
6187,2318,2318,2319,2024-07,0.4803955448846493,0.2034762569133044,-0.2366008818087248,2378,2438,2338,True,7.170531239789489,-0.2934816004190551,2338,4,True,False,True,True,True,982588375.0,7,4.0,3.7019947442386543,0.4012738853503184,0.212361707304618,2024-05
6187,2345,2345,2346,2024-08,0.2672176308539946,0.1625344352617079,0.0743801652892561,2405,2465,2455,True,7.960174967602687,0.115702479338843,2365,4,True,False,True,True,True,1565999975.0,7,4.0,4.309836275699813,0.38373862335136644,0.08826063633933856,2024-07
6187,2366,2366,2367,2024-09,-0.0784530386740332,-0.3027624309392265,-0.138121546961326,2426,2486,2455,True,9.210476166644831,0.03646408839779,2386,3,False,False,True,True,True,2954478650.0,7,3.0,3.1768984013473918,0.29317851959361385,0.16391556218881553,2024-08
6187,2829,2829,2830,2026-08,,,-0.0627450980392156,-1,-1,2858,False,2.356794228696041,-0.0196078431372549,2849,3,True,True,False,True,False,3234512100.0,7,3.0,1.776216882911027,0.3243139441663523,0.38902189556696753,2026-06
6188,1041,1041,1042,2019-04,-0.0887512899896801,-0.0702875520376001,-0.0702875520376001,1101,1161,1161,False,5.920867091593965,0.0608875128998966,1061,3,False,False,True,True,True,366733850.0,8,3.0,3.445586220088492,0.004192872117400492,0.15147788230854253,2019-03
6189,2222,2222,2223,2024-02,0.2005347593582889,0.1962370674622719,0.1199994791535523,2282,2342,2338,True,3.03552392234798,-0.0374331550802138,2242,3,False,False,True,True,True,42051809.2,9,3.0,3.549174573920591,0.19371727748691092,0.3524142655417435,2024-01
6190,1706,1706,1707,2021-12,-0.1057471264367816,-0.1701149425287356,-0.1701149425287356,1766,1826,1826,False,5.164502454103923,-0.2425287356321839,1726,3,True,True,False,True,False,1248308395.0,0,3.0,0.8055104043420296,0.368421052631579,0.022730869076181603,2021-11
6190,2776,2776,2777,2026-05,-0.255515407225224,,-0.2354544451444665,2836,-1,2858,False,2.6317166936781557,-0.1402173913043478,2796,3,True,False,False,True,True,746085290.0,0,3.0,2.0744937887731307,0.3180515759312319,0.09259124024880583,2026-04
6191,1416,1416,1417,2020-10,0.1147540983606556,0.3729508196721312,0.3729508196721312,1476,1536,1536,False,8.901543629175316,-0.05327868852459,1436,3,False,False,True,True,True,149198035.8,1,3.0,9.986462221240583,0.15602836879432624,0.07420061185297455,2020-09
6191,1540,1540,1541,2021-04,-0.04177897574124,,,1600,-1,-1,False,3.351189344007941,-0.1671159029649596,1560,3,False,False,True,True,True,354950655.15,1,3.0,3.0707662492956525,0.17252396166134187,0.02439198288487021,2021-03
6192,1123,1131,1132,2019-08,-0.2324607329842931,-0.2324607329842931,-0.2324607329842931,1191,1251,1251,False,28.98640621316005,-0.1130890052356019,1151,3,False,False,True,True,True,65393657.85,2,3.0,3.7910363198929082,0.1129411764705881,0.028806999214910034,2019-07
6196,560,560,561,2017-04,0.0075157711127755,0.0050463697129894,0.0050463697129894,620,680,680,False,9.500048181968204,0.0011737089201877,580,3,False,False,True,True,True,171786083.05,6,3.0,4.398525628994484,0.08712613784135237,0.06372575023807481,2017-03
6196,1676,1676,1677,2021-11,0.1006944444444444,-0.1562500000000001,-0.1562500000000001,1736,1796,1796,False,26.99636281788147,0.1145833333333332,1696,3,False,False,True,True,True,289164820.55,6,3.0,8.856798915334032,0.295774647887324,0.08730276498219336,2021-10
6196,1710,1710,1711,2021-12,-0.2098092643051771,-0.4168937329700272,-0.4168937329700272,1770,1830,1830,False,6.097603180039879,-0.1008174386920981,1730,3,False,False,True,True,True,1016624015.5,6,3.0,3.2741799025502165,0.14516129032258074,0.3775689540956835,2021-11
6196,2222,2222,2223,2024-02,-0.0403726708074534,-0.0664293337690496,-0.1372519360348458,2282,2342,2338,True,11.608600940714672,-0.0403726708074534,2242,3,False,False,True,True,True,273960387.4,6,3.0,4.528010344023919,0.11267605633802802,0.12371674438592306,2024-01
6196,2762,2762,2763,2026-05,0.1576191843103829,,0.2849800375940401,2822,-1,2858,False,2.9287724640805344,0.0955056179775279,2782,3,True,False,False,True,True,1284501254.4,6,3.0,1.452109610333752,0.3056835637480797,0.17489675944361127,2026-04
6196,2786,2786,2787,2026-06,-0.1222962871075314,,-0.0141101435700901,2846,-1,2858,False,2.223843493483366,-0.0594785263438558,2806,3,True,False,False,True,True,1317385180.1,6,3.0,1.6919202634652442,0.3581164807930608,0.05188156164910862,2026-05
6206,2763,2763,2764,2026-05,0.0932192707989565,,0.0516088487270238,2823,-1,2858,False,17.644229411721778,0.0,2783,4,True,False,True,True,True,185282610.7,6,4.0,7.255089486927226,0.37254901960784315,0.18171091010328588,2026-04
6207,1600,1600,1601,2021-07,-0.1863211757289146,0.0407191894489789,0.0407191894489789,1660,1720,1720,False,17.839063921907297,-0.1586021505376345,1620,3,False,False,True,True,True,52674755.0,7,3.0,5.10776177316819,0.1826923076923077,0.15625494749063273,2021-05
6208,692,699,700,2017-11,0.0170648464163822,-0.083617747440273,-0.083617747440273,759,819,819,False,7.74172995288997,0.0273037542662115,719,3,False,False,True,True,True,45085605.0,8,3.0,4.826771205576591,0.1414728682170543,0.011156502463956608,2017-10
6208,731,738,739,2018-01,-0.0654205607476634,-0.1422486533537651,-0.1422486533537651,798,858,858,False,10.275403583525252,0.0124610591900311,758,3,False,False,True,True,True,17999360.0,8,3.0,19.353254782392263,0.09666666666666646,0.10433727081672584,2017-11
6209,2650,2650,2651,2025-11,0.0856610800744877,0.6145251396648044,0.6145251396648044,2710,2770,2770,False,8.420205823314475,0.1582867783985102,2670,4,True,False,True,True,True,391362496.65,9,4.0,5.234909503432104,0.35777496839443756,0.1010195077583047,2025-10
6209,2699,2699,2700,2026-01,-0.1367088607594936,-0.1962025316455695,-0.1455696202531645,2759,2819,2810,True,5.234350604121559,-0.2835443037974683,2719,3,False,False,True,True,True,546497751.95,9,3.0,5.667728946638716,0.17087667161961373,0.0023621256190164974,2025-12
6213,564,564,565,2017-05,-0.0208167396664714,0.5379262506933387,0.5379262506933387,624,684,684,False,2.9439163352916418,-0.0929018789144049,584,3,False,False,True,True,True,77886450.7,3,3.0,3.855681601883548,0.060066740823136566,0.07771550757311574,2017-03
6213,764,764,765,2018-02,-0.1235955056179775,-0.0001944049051273,-0.0001944049051273,824,884,884,False,7.1562276576631945,0.0098314606741574,784,3,False,False,True,True,True,144638196.55,3,3.0,4.570037644043066,0.05409356725146175,0.053664334205347775,2018-01
6213,1148,1148,1149,2019-09,-0.1686746987951806,-0.3243033813867955,-0.216867469879518,1208,1268,1237,True,3.406027568319212,-0.1114457831325299,1168,3,False,False,True,True,True,670188746.7,3,3.0,3.303478784001492,0.176056338028169,0.027325142961157622,2019-08
6213,1640,1640,1641,2021-09,-0.194888178913738,-0.2204472843450479,-0.2204472843450479,1700,1760,1760,False,15.4256909993436,-0.1469648562300318,1660,3,False,False,True,True,True,635376902.2,3,3.0,8.246534655033294,0.25,0.07276565097853771,2021-08
6213,2755,2755,2756,2026-04,0.1952853304809574,,0.169977986350253,2815,-1,2815,True,0.508100325565733,0.0077220077220074,2775,3,True,True,False,True,False,8049056702.0,3,3.0,0.18586005123162816,0.6788079470198678,0.06276537562143081,2026-03
6213,2793,2793,2794,2026-06,0.5171980613873959,,-0.0789535001072476,2853,-1,2815,True,1.999721277326438,0.0528435032051928,2813,3,False,True,False,True,True,4782439950.9,3,3.0,1.6447205172999093,0.12568306010928953,0.08236700469905811,2026-05
6213,2825,2825,2826,2026-08,,,0.1766081871345028,-1,-1,2854,True,1.4768218396133048,0.1999999999999999,2845,3,False,True,False,True,True,7314565379.8,3,3.0,1.1703859476930503,0.18915159944367166,0.10802621392718748,2026-06
6197,2138,2148,2149,2023-10,-0.0576230492196878,0.7527010804321728,0.80672268907563,2208,2268,2263,True,12.600518687675017,0.0540216086434572,2168,3,False,False,True,True,True,145925207.5,7,3.0,7.41989453055943,0.22271386430678497,0.12177742783602463,2023-09
6197,2221,2231,2232,2024-02,0.6822916666666665,0.8965361065160424,0.567708333333333,2291,2351,2263,True,5.245331353974837,0.3177083333333332,2251,3,False,False,True,True,True,126687237.15,7,3.0,3.405609915457849,0.18238213399503733,0.08515718265021888,2024-01
6197,2293,2303,2304,2024-06,-0.23030467227686,-0.2277475449422316,-0.1996191442613195,2363,2423,2333,True,8.634864617181144,-0.1254624515570968,2323,4,True,False,True,True,True,1507299811.15,7,4.0,3.832817310308199,0.368421052631579,0.07454110190893304,2024-05
6197,2766,2776,2777,2026-05,0.0152052388759524,,0.0865072790645646,2836,-1,2858,False,2.5058686919945297,0.1464226289517471,2796,3,True,False,False,True,True,1418417127.7,7,3.0,1.4133820910995194,0.4278846153846154,0.04824856952553813,2026-04
6202,548,548,549,2017-04,-0.0141592920353982,0.0481230733107711,0.0481230733107711,608,668,668,False,5.070396131100494,0.0,568,3,False,False,True,True,True,28547748.15,2,3.0,3.939918952942003,0.03874538745387435,0.15337814960986051,2017-03
6202,1422,1422,1423,2020-10,0.0098452883263009,0.3909985935302393,0.3909985935302393,1482,1542,1542,False,5.433835075038998,0.0056258790436005,1442,3,False,False,True,True,True,73833912.8,2,3.0,3.185443193794817,0.10675039246467799,0.09942128490336977,2020-09
6202,1451,1451,1452,2020-12,0.1960000000000001,0.4000000000000001,0.4000000000000001,1511,1571,1571,False,7.8361008575785025,-0.0479999999999999,1471,3,False,False,True,True,True,141283063.1,2,3.0,3.5501755694876356,0.0877697841726619,0.058599586281250504,2020-10
6202,1591,1591,1592,2021-07,-0.0844336602620918,-0.0328524580233365,-0.0844336602620918,1651,1711,1665,True,8.284166005168881,0.091286307053942,1611,3,False,False,True,True,True,421448401.15,2,3.0,4.716986617046038,0.10476190476190461,0.00728799150926851,2021-06
6203,1492,1494,1495,2021-02,0.1396648044692738,0.1382611409415299,0.1284916201117318,1554,1614,1502,True,7.68547285786575,0.2960893854748605,1514,3,False,False,True,True,True,60905760.0,3,3.0,6.870080925022527,0.09382716049382722,0.19593512940362712,2021-01
6205,1984,1984,1985,2023-02,-0.2478723404255319,-0.3708096975870013,-0.3708096975870013,2044,2104,2104,False,13.31052489471368,-0.0957446808510638,2004,4,True,False,True,True,True,234611514.9,5,4.0,4.947257177443851,0.3624454148471614,0.02694351377474624,2023-01
6214,2003,2003,2004,2023-03,0.4698492462311556,0.3916428977491446,0.3916428977491446,2063,2123,2123,False,7.494697016458437,-0.0100502512562815,2023,3,False,False,True,True,True,23330791.55,4,3.0,5.823614715721036,0.0557029177718833,0.19975807741642493,2022-12
6214,2819,2819,2820,2026-07,,,0.2615894039735098,-1,-1,2858,False,6.029308319687039,0.1986754966887416,2839,3,False,False,True,True,True,237476469.8,4,3.0,5.681333026957435,0.16666666666666674,0.25344121724592905,2026-06
6215,2425,2425,2426,2024-12,0.4097222222222221,0.4097222222222221,0.5069444444444444,2485,2545,2474,True,11.005410552412386,0.3805555555555557,2445,3,False,False,True,True,True,108615838.0,5,3.0,14.247477858615794,0.17578772802653408,0.23584533917746708,2024-11
6215,2584,2584,2585,2025-08,-0.2170818505338079,-0.2099644128113879,-0.0889679715302491,2644,2704,2601,True,11.377995317573324,-0.099644128113879,2604,4,True,False,True,True,True,2062497750.55,5,4.0,3.4717002120805054,0.462264150943396,0.2038619954662393,2025-07
6216,2301,2301,2302,2024-06,-0.089966381840134,-0.1449348554202603,-0.124576161501695,2361,2421,2403,True,40.0818104275404,-0.0245098039215685,2321,4,True,False,True,True,True,42729801.8,6,4.0,20.94528102866136,0.32036316472114135,0.19317300872548526,2024-05
6217,1143,1143,1144,2019-09,-0.1032412965186073,-0.2941176470588236,-0.21968787515006,1203,1263,1237,True,10.21146025650541,-0.105642256902761,1163,3,False,False,True,True,True,173433577.5,7,3.0,3.827692189535789,0.16022099447513805,0.06001713143618548,2019-07
6217,1470,1470,1471,2021-01,-0.0805687203791469,-0.0912322274881516,-0.0912322274881516,1530,1590,1590,False,11.331227557278591,-0.1943127962085308,1490,3,False,False,True,True,True,26136770.0,7,3.0,6.821470288792379,0.0987124463519311,0.0045543704277404284,2020-11
6217,1630,1630,1631,2021-09,0.0940343781597572,-0.0070778564206268,-0.0070778564206268,1690,1750,1750,False,27.168315899889222,-0.070778564206269,1650,3,False,False,True,True,True,115824287.5,7,3.0,11.96363241172539,0.18666666666666654,0.0005029800623241876,2021-07
6217,1668,1668,1669,2021-11,-0.2566929133858268,-0.0803149606299211,-0.0803149606299211,1728,1788,1788,False,5.107384625520576,-0.137007874015748,1688,3,True,False,False,True,True,833549367.5,7,3.0,1.9018763156820462,0.34112646121147727,0.04323349754431649,2021-09
6217,2595,2595,2596,2025-08,0.1005649717514125,1.327683615819209,1.327683615819209,2655,2715,2715,False,15.58173199329104,0.0293785310734462,2615,3,True,True,False,True,False,174190887.5,7,3.0,1.7039855199084395,0.36044657097288657,0.061696335482874565,2025-07
6217,2623,2623,2624,2025-10,-0.0448343079922026,3.678362573099416,1.046783625730994,2683,2743,2721,True,9.499059650965014,0.0818713450292398,2643,3,False,False,True,True,True,463334915.0,7,3.0,4.685796666111381,0.08141962421711901,0.032763830670703875,2025-08
6217,2693,2693,2694,2026-01,3.7058823529411766,1.8571428571428568,0.7647058823529411,2753,2813,2721,True,6.674668533475901,0.4319327731092437,2713,3,False,False,True,True,True,242125547.5,7,3.0,6.899092711395934,0.15999999999999992,0.004584618926362527,2025-12
6217,2714,2714,2715,2026-02,1.679611650485437,0.4563106796116505,0.0194174757281553,2774,2834,2721,True,0.6842006940269353,0.7864077669902914,2734,4,True,True,False,True,True,1156836780.0,7,4.0,0.15956356436039318,0.4686520376175549,0.1769333527097121,2026-01
6217,2735,2735,2736,2026-03,0.3944444444444444,-0.025,-0.011111111111111,2795,2855,2737,True,0.7748939864576432,0.4722222222222223,2755,3,True,True,False,True,False,808810080.0,7,3.0,0.4220490179845434,0.7621359223300972,0.1769333527097121,2026-01
6223,2704,2704,2705,2026-02,1.0140845070422535,1.1552271007009964,0.9573701865382818,2764,2824,2810,True,1.6977853084568966,0.25,2724,3,True,False,False,True,True,3825844500.0,3,3.0,1.409032698532311,0.32325581395348846,0.08397610534523303,2025-12
6223,2774,2774,2775,2026-05,-0.141834892143465,,-0.1300576948718748,2834,-1,2810,True,1.0297151212759834,0.0805946791862284,2794,3,True,False,False,True,True,7059394750.0,3,3.0,0.7386830152825778,0.30942622950819687,0.06460670132341395,2026-04
6224,1175,1175,1176,2019-10,-0.0741758241758241,-0.111978466898194,-0.111978466898194,1235,1295,1295,False,15.746466644898192,-0.0755494505494505,1195,3,False,False,True,True,True,41393034.65,4,3.0,10.18759304713118,0.05685131195335291,0.012124279753041423,2019-08
6224,1408,1409,1410,2020-10,0.1034090909090907,,,1469,-1,-1,False,8.973103927118158,0.0727272727272727,1429,3,False,False,True,True,True,72421117.8,4,3.0,5.222701146985059,0.18918918918918926,0.05160292381677878,2020-09
6224,1495,1496,1497,2021-02,-0.1612357631318578,0.0682374714830114,0.2779285307000469,1556,1616,1593,True,8.6406813153581,-0.0229885057471264,1516,3,False,False,True,True,True,260202616.7,4,3.0,3.1649003359157994,0.17105263157894735,0.12264364828772245,2021-01
6224,1574,1575,1576,2021-06,-0.0038167938931297,0.0725190839694656,0.2328244274809161,1635,1695,1593,True,4.485801282607869,0.1908396946564885,1595,4,True,False,True,True,True,142586545.5,4,4.0,6.510153771836769,0.3186274509803919,0.3489320424922775,2021-05
6224,2370,2371,2372,2024-09,-0.217032967032967,-0.2774725274725275,-0.2774725274725275,2431,2491,2491,False,7.546588713933133,0.0315934065934064,2391,3,False,False,True,True,True,46396590.9,4,3.0,5.094990179547868,0.09969788519637457,0.05711786407028496,2024-08
6227,1395,1395,1396,2020-09,-0.2398373983739837,-0.1897018970189702,-0.1395663956639565,1455,1515,1432,True,3.692725935029025,-0.0379403794037941,1415,3,True,False,False,True,True,47507407.5,7,3.0,0.9614048082922647,0.3595371327380279,0.029920209176970136,2020-08
6227,1419,1419,1420,2020-10,-0.2828418230563002,-0.1420911528150134,-0.148793565683646,1479,1539,1432,True,4.786775868993637,-0.2386058981233244,1439,3,False,False,True,True,True,35859947.5,7,3.0,3.6642482535703658,0.20640000000000014,0.2248755780849716,2020-09
6227,1636,1636,1637,2021-09,-0.0793269230769231,-0.0649038461538462,-0.1826923076923077,1696,1756,1650,True,58.242912218481,-0.3149038461538461,1656,3,False,False,True,True,True,33921142.5,7,3.0,11.958024409112989,0.19710144927536222,0.0017036159700452025,2021-08
6227,2765,2765,2766,2026-05,0.0593220338983049,,0.1936329126407636,2825,-1,2858,False,8.83384483144775,0.1059322033898304,2785,3,False,False,True,True,True,78766690.0,7,3.0,3.705525774918306,0.22702702702702715,0.1378775926588176,2026-04
6230,1110,1110,1111,2019-07,0.0830532751562629,0.1375465217050058,0.1375465217050058,1170,1230,1230,False,3.490140999848097,0.1330054178259436,1130,3,True,False,False,True,True,546469187.95,0,3.0,2.7610116110298435,0.3313253012048194,0.09814225305269164,2019-06
6231,1976,1976,1977,2023-02,0.0316742081447962,0.385897841160411,0.385897841160411,2036,2096,2096,False,10.665700907114903,0.1040723981900451,1996,3,True,False,True,True,False,81220835.0,1,3.0,5.071795925269668,0.32515337423312873,0.0027832260559683686,2022-12
6231,2321,2321,2322,2024-07,0.1817116060961312,-0.1348182883939039,-0.085580304806565,2381,2441,2333,True,6.064094791786652,-0.1277842907385697,2341,4,True,True,False,True,True,696056175.0,1,4.0,2.87413153112247,0.32070707070707094,0.13240113342367876,2024-06
6231,2750,2750,2751,2026-04,-0.3833780160857909,,-0.3545140735132571,2810,-1,2858,False,3.8578147294171328,-0.2372654155495978,2770,3,False,True,False,True,True,545287850.0,1,3.0,0.9458206340009226,0.2765567765567767,0.05735268138801253,2026-03
6234,1209,1209,1210,2019-12,-0.382943143812709,-0.1387959866220735,-0.0217391304347825,1269,1329,1237,True,5.384028374643521,0.0618729096989967,1229,3,False,False,True,True,True,12723485.0,4,3.0,4.566421856904771,0.09174311926605494,0.24645411351072766,2019-09
6235,729,729,730,2017-12,-0.165929203539823,-0.2323008849557523,-0.2323008849557523,789,849,849,False,37.36132582199527,-0.1327433628318584,749,3,False,False,True,True,True,53645342.3,5,3.0,7.846699619251009,0.23463687150837997,0.08017191012348612,2017-11
6235,1690,1690,1691,2021-12,0.1,0.6925553989685709,0.2339999999999999,1750,1810,1700,True,28.543083055505512,0.4119999999999999,1710,3,False,False,True,True,True,44327111.25,5,3.0,6.442700887710115,0.2679045092838197,0.018595235484830885,2021-10
6235,1711,1711,1712,2021-12,0.0139593908629442,0.0905772263416961,-0.1012007149845106,1771,1831,1794,True,40.6355649076593,-0.163705583756345,1731,5,True,True,True,True,True,630599467.2,5,5.0,3.610300584472171,0.5427435387673956,0.018595235484830885,2021-10
6235,1976,1976,1977,2023-02,0.9566049388392832,1.5896241837578748,1.8560464248852284,2036,2096,2082,True,15.159531496542137,0.3902953586497892,1996,4,True,False,True,True,True,375880331.45,5,4.0,7.761944203744796,0.3653566229985443,0.1008502871164656,2022-12
6235,2000,2000,2001,2023-03,1.2666384514373292,0.9644199912456852,0.9284416031276326,2060,2120,2082,True,7.476604719693192,0.3887657813568399,2020,3,True,False,False,True,True,2193311886.75,5,3.0,1.1378116541819723,0.4630021141649052,0.001722007669100467,2023-02
6235,2021,2021,2022,2023-04,0.4894684052156468,0.4343029087261785,0.3440320962888665,2081,2141,2082,True,2.097230080732658,0.1634904714142426,2041,3,True,False,False,True,True,3181768884.0,5,3.0,1.239531505205329,0.4710994821659418,0.1203606807792712,2023-03
6235,2048,2048,2049,2023-05,0.1700404858299593,0.0364372469635627,0.0850202429149797,2108,2168,2082,True,1.8129558879202656,0.1902834008097165,2068,3,False,True,False,True,True,2162579815.15,5,3.0,1.8556547235328984,0.29049111807732486,0.1203606807792712,2023-03
6237,764,764,765,2018-02,-0.0235849056603772,-0.2273939784817658,0.1603773584905661,824,884,779,True,16.55743655758229,0.0691823899371069,784,3,False,False,True,True,True,33256265.0,7,3.0,5.63706868465235,0.13653136531365306,0.0881282477436729,2018-01
6237,1371,1371,1372,2020-08,0.2422426933336057,1.2946595368993794,-0.1121883656509695,1431,1491,1376,True,3.125791467499654,0.2562004764047696,1391,3,True,False,False,True,True,105868547.5,7,3.0,2.1881357161341994,0.34078212290502785,0.189284180107002,2020-06
6237,1457,1457,1458,2020-12,0.8938223938223941,1.403474903474904,0.1119691119691121,1517,1577,1461,True,8.83281385192657,0.94980694980695,1477,3,False,False,True,True,True,312907552.5,7,3.0,4.820337470122266,0.23798076923076916,0.033266921347493206,2020-11
6237,1478,1478,1479,2021-01,0.317391304347826,0.1826086956521739,-0.1478260869565217,1538,1598,1480,True,6.542194406812452,-0.226086956521739,1498,4,True,True,False,True,True,1079354187.5,7,4.0,1.2289066141229013,0.9611307420494699,0.033266921347493206,2020-11
6237,1570,1570,1571,2021-06,-0.0257699633673949,-0.1894406095216725,-0.1270898871771859,1630,1690,1632,True,1.5495071078071132,0.1853281853281854,1590,3,True,True,False,True,False,1024766600.0,7,3.0,1.4659899141911925,0.33263378803777566,0.07096954838180958,2021-05
6239,1232,1232,1233,2020-01,-0.155066079295154,-0.0176211453744492,-0.0176211453744492,1292,1352,1352,False,11.425840216891809,0.0,1252,3,False,False,True,True,True,386522095.7,9,3.0,9.675752169425072,0.09047619047619038,0.0321611516984055,2019-12
6239,2608,2608,2609,2025-09,0.1408450704225352,0.4471830985915495,0.4929577464788732,2668,2728,2721,True,7.612957443490173,0.056338028169014,2628,3,False,False,True,True,True,392116829.2,9,3.0,8.851804731465986,0.16393442622950816,0.048556345390082134,2025-08
6239,2683,2683,2684,2026-01,0.0979899497487435,0.5979899497487435,0.0653266331658291,2743,2803,2721,True,4.042275330469932,0.2286432160804019,2703,3,False,False,True,True,True,1959289902.2,9,3.0,3.2715545600488114,0.2916666666666665,0.024326627089224617,2025-11
6239,2771,2771,2772,2026-05,-0.1294898266733488,,-0.1655948553054661,2831,-1,2817,True,0.7447484235088985,0.1768488745980707,2791,4,True,True,False,True,True,5974630231.35,9,4.0,0.3409668548708988,0.36714975845410636,0.02761964165901798,2026-04
6243,2050,2055,2056,2023-06,-0.0751014078274343,0.4374584930979193,0.4374584930979193,2115,2175,2175,False,7.146395756164859,-0.0541026781805856,2075,3,True,False,False,True,True,122515580.4,3,3.0,2.2604746196019327,0.308252427184466,0.008853868543800436,2023-04
6248,1837,2014,2015,2023-04,-0.0418724692194959,-0.0761525239880291,-0.0761525239880291,2074,2134,2134,False,16.8840454230615,-0.0128617363344052,2034,3,False,False,True,True,True,29751890.0,8,3.0,3.1133904434306525,0.2520833333333332,0.15388389454620888,2023-03
6257,692,692,693,2017-11,0.3315217391304348,0.2934782608695652,0.2934782608695652,752,812,812,False,9.66711143467562,0.1539855072463769,712,3,False,False,True,True,True,25973854.85,7,3.0,8.383160884569277,0.08464566929133865,0.010947670978104673,2017-09
6257,729,729,730,2017-12,0.0595065312046443,0.0696661828737301,0.0696661828737301,789,849,849,False,11.926178289561037,0.0507982583454282,749,3,False,False,True,True,True,225722216.8,7,3.0,5.452692302284707,0.12377850162866433,0.09996182234665318,2017-11
6257,838,838,839,2018-06,-0.1245415838475269,-0.2644663377728867,-0.3053293190077264,898,958,924,True,10.528981791566636,-0.1208267673716324,858,3,False,False,True,True,True,157960525.4,7,3.0,7.1627521694733485,0.11486486486486491,0.06482351863635483,2018-05
6257,2680,2680,2681,2025-12,0.4761904761904763,1.2034632034632031,0.0692640692640693,2740,2800,2721,True,8.700177502314164,0.1558441558441559,2700,3,False,False,True,True,True,1098623798.55,7,3.0,4.025620092007063,0.2156448202959833,0.010216615207603086,2025-11
6257,2773,2773,2774,2026-05,-0.1625840996073739,,-0.159090909090909,2833,-1,2783,True,1.2386068141863622,0.0020661157024794,2793,3,True,False,False,True,True,3075603422.2,7,3.0,1.0969540870086238,0.3314606741573034,0.04725584239225511,2026-04
6259,2630,2806,2807,2026-07,,,-0.168421052631579,-1,-1,2810,True,3.441742741580011,-0.181854969972497,2826,3,True,True,False,True,False,127895100.0,9,3.0,0.7280392290244114,0.35869565217391286,0.05072494760703128,2026-06
6261,1527,1527,1528,2021-04,0.303370786516854,0.1167760001520294,0.1167760001520294,1587,1647,1647,False,8.37873776645302,0.151685393258427,1547,3,False,False,True,True,True,107496060.0,1,3.0,5.065647057203771,0.10452418096723881,0.29950437227524374,2021-03
6265,2672,2673,2674,2025-12,0.7411504424778761,1.473451327433628,0.9690265486725662,2733,2793,2731,True,8.148710386220525,1.327433628318584,2693,3,False,True,False,True,True,155603020.0,5,3.0,2.6633747211333043,0.2022160664819943,0.09836534185952961,2025-11
6265,2693,2694,2695,2026-01,-0.2237093690248565,-0.0975143403441681,-0.1491395793499044,2754,2814,2731,True,7.509134543140398,-0.2351816443594645,2714,3,True,True,False,True,False,438107092.5,5,3.0,2.6205876819946714,1.5450121654501214,0.09836534185952961,2025-11
6265,2771,2772,2773,2026-05,0.1086142322097378,,-0.0280898876404493,2832,-1,2782,True,3.780988110008007,0.0599250936329589,2792,3,True,True,False,True,False,536930047.5,5,3.0,1.859832029609034,0.4755927475592747,0.26677591945924983,2026-04
6265,2828,2829,2830,2026-08,,,-0.2636778115501519,-1,-1,2858,False,3.19517817769008,-0.2591185410334345,2849,3,True,False,True,True,False,200352085.0,5,3.0,4.624640167832544,0.30208333333333326,0.15064551977207308,2026-06
6266,2015,2015,2016,2023-04,0.1270540392231365,-0.10420469052312,-0.0381062355658198,2075,2135,2029,True,12.107116581276658,0.008083140877598,2035,4,True,False,True,True,True,140277730.0,6,4.0,7.443351842092112,0.30500758725341415,0.08575501790289786,2023-03
6271,694,694,695,2017-11,-0.1254480286738351,-0.2473118279569892,-0.2437275985663082,754,814,805,True,4.569644357820008,0.039426523297491,714,3,False,False,True,True,True,142106482.7,1,3.0,4.211459101858413,0.05343511450381677,0.03005061404397469,2017-09
6271,1583,1591,1592,2021-07,-0.0876511885445578,0.2198821186876136,-0.1163542972195605,1651,1711,1634,True,11.41489625876297,-0.0486969696284828,1611,4,True,False,True,True,True,1608861893.15,1,4.0,3.0046924863980826,0.35359116022099446,0.0013692973487140492,2021-06
6274,530,530,531,2017-03,0.1290661070304302,0.6622699602303455,0.6622699602303455,590,650,650,False,4.30700856568958,0.1353620146904512,550,3,False,False,True,True,True,148296340.0,4,3.0,4.597636731965199,0.1285377358490567,0.033196547016539624,2017-02
6274,735,735,736,2018-01,0.0352811466372657,0.207276736493936,-0.1069459757442117,795,855,805,True,3.658010590522885,-0.0033076074972435,755,3,False,False,True,True,True,171518290.0,4,3.0,3.9079873056103813,0.12944162436548234,0.013527058676641834,2017-11
6274,2589,2589,2590,2025-08,0.1197183098591549,0.4985915492957748,0.4985915492957748,2649,2709,2709,False,2.540267507658618,-0.1591549295774647,2609,3,True,False,False,True,True,4724473750.0,4,3.0,2.101052842128713,0.3250950570342208,0.13168164453755016,2025-07
