r,eq_sha,buys,days_sig,days_over,days_over_frac,days_full,days_act,days_act_frac,elim_by_lottery,elim_by_full,K0_tie_frac,K0_cut_tie_frac,K0_direct_diff,K0_direct_frac,K0_path_diff,K0_path_frac,K0_buys,K0_first_div_idx,K0_first_div_frac,K0_first_div_t,K0_mean_key_lottery,K0_mean_key_ranked,K1_tie_frac,K1_cut_tie_frac,K1_direct_diff,K1_direct_frac,K1_path_diff,K1_path_frac,K1_buys,K1_first_div_idx,K1_first_div_frac,K1_first_div_t,K1_mean_key_lottery,K1_mean_key_ranked,K2_tie_frac,K2_cut_tie_frac,K2_direct_diff,K2_direct_frac,K2_path_diff,K2_path_frac,K2_buys,K2_first_div_idx,K2_first_div_frac,K2_first_div_t,K2_mean_key_lottery,K2_mean_key_ranked,K3_tie_frac,K3_cut_tie_frac,K3_direct_diff,K3_direct_frac,K3_path_diff,K3_path_frac,K3_buys,K3_first_div_idx,K3_first_div_frac,K3_first_div_t,K3_mean_key_lottery,K3_mean_key_ranked,K4_tie_frac,K4_cut_tie_frac,K4_direct_diff,K4_direct_frac,K4_path_diff,K4_path_frac,K4_buys,K4_first_div_idx,K4_first_div_frac,K4_first_div_t,K4_mean_key_lottery,K4_mean_key_ranked
130,2e56107a12b14488,163,977,817,0.8362333674513818,774,43,0.044012282497441144,87,1603,0.20454545454545456,0.10344827586206896,16,0.09815950920245399,17,0.10429447852760736,163,16,0.09815950920245399,663,4.846625766871166,5.306748466257669,0.875,0.8275862068965517,6,0.03680981595092025,12,0.0736196319018405,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,8,0.049079754601226995,549,0.13013554943953407,0.14555950120960787,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,16,0.09815950920245399,663,4.366983664445601,5.241497152845027,0.0,0.0,14,0.08588957055214724,17,0.10429447852760736,163,15,0.09202453987730061,657,0.2497854276762548,0.2731897201444821
131,a6eb9ba764c3b33b,163,977,816,0.8352098259979529,774,42,0.042988741044012284,88,1605,0.20689655172413793,0.07142857142857142,13,0.07975460122699386,13,0.07975460122699386,163,9,0.05521472392638037,549,4.92638036809816,5.306748466257669,0.8735632183908046,0.8214285714285714,5,0.03067484662576687,11,0.06748466257668712,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,17,0.10429447852760736,19,0.1165644171779141,163,8,0.049079754601226995,549,0.1295776250070609,0.14555950120960787,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,9,0.05521472392638037,549,4.442684709243299,5.241497152845027,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,9,0.05521472392638037,549,0.25016251538089546,0.2731897201444821
132,0dd5b27383884778,163,977,816,0.8352098259979529,773,43,0.044012282497441144,89,1602,0.2247191011235955,0.10344827586206896,14,0.08588957055214724,14,0.08588957055214724,163,15,0.09202453987730061,657,4.914110429447852,5.288343558282208,0.8539325842696629,0.7931034482758621,3,0.018404907975460124,3,0.018404907975460124,163,77,0.4723926380368098,1537,3.1533742331288344,3.1717791411042944,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,8,0.049079754601226995,549,0.13038430092937295,0.14555950120960787,0.0,0.0,16,0.09815950920245399,17,0.10429447852760736,163,15,0.09202453987730061,657,4.461971168956877,5.241497152845027,0.0,0.0,14,0.08588957055214724,14,0.08588957055214724,163,16,0.09815950920245399,663,0.25847988264043886,0.2731897201444821
133,1530647ed3a687ed,163,977,817,0.8362333674513818,774,43,0.044012282497441144,89,1603,0.2247191011235955,0.10344827586206896,21,0.12883435582822086,22,0.13496932515337423,163,9,0.05521472392638037,549,4.638036809815951,5.306748466257669,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,12,0.0736196319018405,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,25,0.15337423312883436,27,0.1656441717791411,163,8,0.049079754601226995,549,0.12372420753924535,0.14555950120960787,0.0,0.0,22,0.13496932515337423,24,0.147239263803681,163,9,0.05521472392638037,549,4.85022720038308,5.241497152845027,0.0,0.0,17,0.10429447852760736,20,0.12269938650306748,163,9,0.05521472392638037,549,0.2493870178145363,0.2731897201444821
134,84b7ac25257c2f79,163,977,814,0.8331627430910952,771,43,0.044012282497441144,90,1600,0.24444444444444444,0.13793103448275862,16,0.09815950920245399,17,0.10429447852760736,163,9,0.05521472392638037,549,4.883435582822086,5.288343558282208,0.8888888888888888,0.8275862068965517,6,0.03680981595092025,9,0.05521472392638037,163,77,0.4723926380368098,1537,3.1349693251533743,3.1717791411042944,0.0,0.0,15,0.09202453987730061,16,0.09815950920245399,163,8,0.049079754601226995,549,0.13584825722314542,0.14555950120960787,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,9,0.05521472392638037,549,4.398530749880081,5.241497152845027,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,9,0.05521472392638037,549,0.2493494140319681,0.2731897201444821
135,4fb22ad398639e55,163,977,816,0.8352098259979529,774,42,0.042988741044012284,87,1605,0.20689655172413793,0.07142857142857142,15,0.09202453987730061,15,0.09202453987730061,163,8,0.049079754601226995,549,4.883435582822086,5.306748466257669,0.8735632183908046,0.8214285714285714,5,0.03067484662576687,9,0.05521472392638037,163,77,0.4723926380368098,1537,3.1349693251533743,3.1717791411042944,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,16,0.09815950920245399,663,0.12968030449643628,0.14555950120960787,0.0,0.0,22,0.13496932515337423,24,0.147239263803681,163,8,0.049079754601226995,549,4.83556740450645,5.241497152845027,0.0,0.0,15,0.09202453987730061,17,0.10429447852760736,163,8,0.049079754601226995,549,0.2547149137913138,0.2731897201444821
136,d8fe04e19ab93a9a,163,977,817,0.8362333674513818,774,43,0.044012282497441144,88,1609,0.2247191011235955,0.10344827586206896,16,0.09815950920245399,16,0.09815950920245399,163,20,0.12269938650306748,765,4.791411042944786,5.306748466257669,0.8764044943820225,0.8275862068965517,7,0.04294478527607362,13,0.07975460122699386,163,29,0.17791411042944785,797,3.1165644171779143,3.1717791411042944,0.0,0.0,17,0.10429447852760736,19,0.1165644171779141,163,8,0.049079754601226995,549,0.12978094885462216,0.14555950120960787,0.0,0.0,10,0.06134969325153374,12,0.0736196319018405,163,20,0.12269938650306748,765,5.075478826446152,5.241497152845027,0.0,0.0,22,0.13496932515337423,23,0.1411042944785276,163,15,0.09202453987730061,657,0.24671721095133678,0.2731897201444821
137,38fa5cc57ea20419,163,977,817,0.8362333674513818,774,43,0.044012282497441144,89,1604,0.2247191011235955,0.10344827586206896,20,0.12269938650306748,21,0.12883435582822086,163,15,0.09202453987730061,657,4.723926380368098,5.306748466257669,0.8764044943820225,0.8275862068965517,5,0.03067484662576687,7,0.04294478527607362,163,77,0.4723926380368098,1537,3.1411042944785277,3.1717791411042944,0.0,0.0,18,0.11042944785276074,21,0.12883435582822086,163,8,0.049079754601226995,549,0.13020453993680076,0.14555950120960787,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,15,0.09202453987730061,657,4.611931139285725,5.241497152845027,0.0,0.0,17,0.10429447852760736,19,0.1165644171779141,163,20,0.12269938650306748,765,0.24936545515300246,0.2731897201444821
138,1130bcfb269201a5,163,977,815,0.834186284544524,772,43,0.044012282497441144,89,1604,0.24444444444444444,0.13793103448275862,22,0.13496932515337423,25,0.15337423312883436,163,8,0.049079754601226995,549,4.638036809815951,5.306748466257669,0.8888888888888888,0.8275862068965517,7,0.04294478527607362,7,0.04294478527607362,163,77,0.4723926380368098,1537,3.128834355828221,3.1717791411042944,0.0,0.0,21,0.12883435582822086,22,0.13496932515337423,163,15,0.09202453987730061,657,0.12615780542959662,0.14555950120960787,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,8,0.049079754601226995,549,4.470917271155586,5.241497152845027,0.0,0.0,23,0.1411042944785276,23,0.1411042944785276,163,8,0.049079754601226995,549,0.24804270417732677,0.2731897201444821
139,64f3d613f2bb52f4,163,977,817,0.8362333674513818,775,42,0.042988741044012284,87,1604,0.20689655172413793,0.07142857142857142,16,0.09815950920245399,17,0.10429447852760736,163,8,0.049079754601226995,549,4.828220858895706,5.306748466257669,0.8735632183908046,0.8214285714285714,8,0.049079754601226995,10,0.06134969325153374,163,74,0.4539877300613497,1447,3.1165644171779143,3.1717791411042944,0.0,0.0,18,0.11042944785276074,21,0.12883435582822086,163,15,0.09202453987730061,657,0.12576790204890695,0.14555950120960787,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,8,0.049079754601226995,549,4.457692464495596,5.241497152845027,0.0,0.0,20,0.12269938650306748,23,0.1411042944785276,163,8,0.049079754601226995,549,0.24073158895952704,0.2731897201444821
140,bd635b5409bac901,163,977,816,0.8352098259979529,773,43,0.044012282497441144,88,1604,0.2247191011235955,0.10344827586206896,15,0.09202453987730061,17,0.10429447852760736,163,16,0.09815950920245399,663,4.871165644171779,5.288343558282208,0.8764044943820225,0.8275862068965517,3,0.018404907975460124,3,0.018404907975460124,163,86,0.5276073619631901,1568,3.1533742331288344,3.1717791411042944,0.0,0.0,20,0.12269938650306748,21,0.12883435582822086,163,8,0.049079754601226995,549,0.12537135654859063,0.14555950120960787,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,16,0.09815950920245399,663,4.850672319974281,5.241497152845027,0.0,0.0,13,0.07975460122699386,15,0.09202453987730061,163,15,0.09202453987730061,657,0.2551438435237004,0.2731897201444821
141,8bd2a985af458ca6,163,977,818,0.8372569089048106,775,43,0.044012282497441144,89,1601,0.2247191011235955,0.10344827586206896,16,0.09815950920245399,18,0.11042944785276074,163,20,0.12269938650306748,765,4.809815950920245,5.288343558282208,0.8764044943820225,0.8275862068965517,5,0.03067484662576687,5,0.03067484662576687,163,29,0.17791411042944785,797,3.1349693251533743,3.1717791411042944,0.0,0.0,22,0.13496932515337423,23,0.1411042944785276,163,8,0.049079754601226995,549,0.12559163552262217,0.14555950120960787,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,20,0.12269938650306748,765,4.4203076753040955,5.241497152845027,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,15,0.09202453987730061,657,0.24790205666034945,0.2731897201444821
142,43e09348d29c0ec3,163,977,818,0.8372569089048106,774,44,0.04503582395087001,88,1602,0.2222222222222222,0.13333333333333333,12,0.0736196319018405,13,0.07975460122699386,163,16,0.09815950920245399,663,4.895705521472393,5.288343558282208,0.8555555555555555,0.8,7,0.04294478527607362,7,0.04294478527607362,163,74,0.4539877300613497,1447,3.1226993865030677,3.1717791411042944,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,8,0.049079754601226995,549,0.13181947214288067,0.14555950120960787,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,16,0.09815950920245399,663,4.49898088415601,5.241497152845027,0.0,0.0,16,0.09815950920245399,17,0.10429447852760736,163,15,0.09202453987730061,657,0.254206575986508,0.2731897201444821
143,c3d72ef8b250ab14,163,977,819,0.8382804503582395,776,43,0.044012282497441144,88,1605,0.2247191011235955,0.13793103448275862,21,0.12883435582822086,22,0.13496932515337423,163,9,0.05521472392638037,549,4.613496932515337,5.288343558282208,0.8876404494382022,0.8275862068965517,7,0.04294478527607362,7,0.04294478527607362,163,77,0.4723926380368098,1537,3.128834355828221,3.1717791411042944,0.0,0.0,23,0.1411042944785276,24,0.147239263803681,163,8,0.049079754601226995,549,0.13180833210655238,0.14555950120960787,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,9,0.05521472392638037,549,4.823073278958357,5.241497152845027,0.0,0.0,20,0.12269938650306748,20,0.12269938650306748,163,9,0.05521472392638037,549,0.24918195940744534,0.2731897201444821
144,18024919dab537d7,163,977,818,0.8372569089048106,775,43,0.044012282497441144,90,1604,0.24444444444444444,0.13793103448275862,16,0.09815950920245399,18,0.11042944785276074,163,20,0.12269938650306748,765,4.822085889570552,5.288343558282208,0.8888888888888888,0.8275862068965517,6,0.03680981595092025,6,0.03680981595092025,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,19,0.1165644171779141,20,0.12269938650306748,163,8,0.049079754601226995,549,0.13059116694193312,0.14555950120960787,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,20,0.12269938650306748,765,4.4604244178221,5.241497152845027,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,15,0.09202453987730061,657,0.24845596768984102,0.2731897201444821
145,d32d3eca0c63c69d,163,977,814,0.8331627430910952,771,43,0.044012282497441144,88,1603,0.2247191011235955,0.10344827586206896,17,0.10429447852760736,19,0.1165644171779141,163,9,0.05521472392638037,549,4.809815950920245,5.288343558282208,0.8764044943820225,0.8275862068965517,7,0.04294478527607362,7,0.04294478527607362,163,29,0.17791411042944785,797,3.1165644171779143,3.1717791411042944,0.0,0.0,14,0.08588957055214724,15,0.09202453987730061,163,8,0.049079754601226995,549,0.131961311430692,0.14555950120960787,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,9,0.05521472392638037,549,4.431265390825194,5.241497152845027,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,9,0.05521472392638037,549,0.24595365879685355,0.2731897201444821
146,957ded8af8038761,163,977,815,0.834186284544524,772,43,0.044012282497441144,90,1605,0.24444444444444444,0.13793103448275862,20,0.12269938650306748,23,0.1411042944785276,163,15,0.09202453987730061,657,4.815950920245399,5.306748466257669,0.8888888888888888,0.8275862068965517,6,0.03680981595092025,7,0.04294478527607362,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,19,0.1165644171779141,20,0.12269938650306748,163,8,0.049079754601226995,549,0.12934216996361414,0.14555950120960787,0.0,0.0,14,0.08588957055214724,14,0.08588957055214724,163,15,0.09202453987730061,657,4.462417307600427,5.241497152845027,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,16,0.09815950920245399,663,0.24624623164416135,0.2731897201444821
147,ce6fcfe67c4d605c,163,977,816,0.8352098259979529,772,44,0.04503582395087001,90,1598,0.24175824175824176,0.13333333333333333,17,0.10429447852760736,19,0.1165644171779141,163,9,0.05521472392638037,549,4.711656441717792,5.288343558282208,0.8571428571428571,0.8,5,0.03067484662576687,5,0.03067484662576687,163,77,0.4723926380368098,1537,3.1411042944785277,3.1717791411042944,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,8,0.049079754601226995,549,0.13177162911467338,0.14555950120960787,0.0,0.0,20,0.12269938650306748,21,0.12883435582822086,163,9,0.05521472392638037,549,4.501495370475951,5.241497152845027,0.0,0.0,17,0.10429447852760736,18,0.11042944785276074,163,9,0.05521472392638037,549,0.24741326906447453,0.2731897201444821
148,a8843cc438ee7c78,163,977,815,0.834186284544524,772,43,0.044012282497441144,90,1602,0.24444444444444444,0.13793103448275862,14,0.08588957055214724,15,0.09202453987730061,163,8,0.049079754601226995,549,4.8343558282208585,5.288343558282208,0.8888888888888888,0.8275862068965517,5,0.03067484662576687,5,0.03067484662576687,163,86,0.5276073619631901,1568,3.1411042944785277,3.1717791411042944,0.0,0.0,17,0.10429447852760736,18,0.11042944785276074,163,15,0.09202453987730061,657,0.1308223786025636,0.14555950120960787,0.0,0.0,12,0.0736196319018405,12,0.0736196319018405,163,8,0.049079754601226995,549,4.973545409506771,5.241497152845027,0.0,0.0,21,0.12883435582822086,21,0.12883435582822086,163,8,0.049079754601226995,549,0.24663395929206175,0.2731897201444821
149,a7b263834ad6cdb7,163,977,816,0.8352098259979529,772,44,0.04503582395087001,91,1602,0.2608695652173913,0.16666666666666666,16,0.09815950920245399,18,0.11042944785276074,163,15,0.09202453987730061,657,4.828220858895706,5.306748466257669,0.8695652173913043,0.8,6,0.03680981595092025,6,0.03680981595092025,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,8,0.049079754601226995,549,0.1257699166494466,0.14555950120960787,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,15,0.09202453987730061,657,4.52941400434231,5.241497152845027,0.0,0.0,18,0.11042944785276074,17,0.10429447852760736,163,16,0.09815950920245399,663,0.24948606726139108,0.2731897201444821
150,c53c7f9285ba6b38,163,977,813,0.8321392016376663,770,43,0.044012282497441144,89,1599,0.24444444444444444,0.13793103448275862,20,0.12269938650306748,23,0.1411042944785276,163,9,0.05521472392638037,549,4.754601226993865,5.306748466257669,0.8888888888888888,0.8275862068965517,5,0.03067484662576687,7,0.04294478527607362,163,77,0.4723926380368098,1537,3.1411042944785277,3.1717791411042944,0.0,0.0,16,0.09815950920245399,17,0.10429447852760736,163,8,0.049079754601226995,549,0.13296463479870269,0.14555950120960787,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,9,0.05521472392638037,549,4.811851928129654,5.241497152845027,0.0,0.0,21,0.12883435582822086,21,0.12883435582822086,163,9,0.05521472392638037,549,0.2498392003938251,0.2731897201444821
151,bf87483eba288bab,163,977,816,0.8352098259979529,773,43,0.044012282497441144,90,1602,0.24444444444444444,0.13793103448275862,22,0.13496932515337423,25,0.15337423312883436,163,9,0.05521472392638037,549,4.791411042944786,5.306748466257669,0.8888888888888888,0.8275862068965517,5,0.03067484662576687,5,0.03067484662576687,163,75,0.4601226993865031,1447,3.1411042944785277,3.1717791411042944,0.0,0.0,21,0.12883435582822086,22,0.13496932515337423,163,8,0.049079754601226995,549,0.12657282567845535,0.14555950120960787,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,9,0.05521472392638037,549,4.94767826775195,5.241497152845027,0.0,0.0,23,0.1411042944785276,25,0.15337423312883436,163,9,0.05521472392638037,549,0.24557693350603282,0.2731897201444821
152,938b6a2e05742c52,163,977,819,0.8382804503582395,776,43,0.044012282497441144,87,1603,0.20454545454545456,0.10344827586206896,17,0.10429447852760736,19,0.1165644171779141,163,9,0.05521472392638037,549,4.779141104294479,5.306748466257669,0.875,0.8275862068965517,5,0.03067484662576687,11,0.06748466257668712,163,82,0.5030674846625767,1566,3.1411042944785277,3.1717791411042944,0.0,0.0,25,0.15337423312883436,28,0.17177914110429449,163,8,0.049079754601226995,549,0.12668436656946797,0.14555950120960787,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,9,0.05521472392638037,549,4.8280817744647795,5.241497152845027,0.0,0.0,19,0.1165644171779141,23,0.1411042944785276,163,9,0.05521472392638037,549,0.2516328834737983,0.2731897201444821
153,9afc19ee63a76c3d,163,977,816,0.8352098259979529,773,43,0.044012282497441144,88,1603,0.2247191011235955,0.10344827586206896,21,0.12883435582822086,22,0.13496932515337423,163,9,0.05521472392638037,549,4.742331288343558,5.306748466257669,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,11,0.06748466257668712,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,17,0.10429447852760736,19,0.1165644171779141,163,8,0.049079754601226995,549,0.1294530748764049,0.14555950120960787,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,9,0.05521472392638037,549,4.870257698525935,5.241497152845027,0.0,0.0,19,0.1165644171779141,22,0.13496932515337423,163,9,0.05521472392638037,549,0.24940240591574048,0.2731897201444821
154,f80c7e3918be439c,163,977,815,0.834186284544524,772,43,0.044012282497441144,89,1598,0.2247191011235955,0.10344827586206896,17,0.10429447852760736,19,0.1165644171779141,163,8,0.049079754601226995,549,4.822085889570552,5.288343558282208,0.8764044943820225,0.8275862068965517,3,0.018404907975460124,3,0.018404907975460124,163,83,0.50920245398773,1566,3.1533742331288344,3.1717791411042944,0.0,0.0,16,0.09815950920245399,17,0.10429447852760736,163,15,0.09202453987730061,657,0.13676450540824156,0.14555950120960787,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,8,0.049079754601226995,549,4.9934232319395155,5.241497152845027,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,8,0.049079754601226995,549,0.2484502867348784,0.2731897201444821
155,0fed280e6e35c2ea,163,977,813,0.8321392016376663,771,42,0.042988741044012284,88,1602,0.20689655172413793,0.07142857142857142,18,0.11042944785276074,19,0.1165644171779141,163,8,0.049079754601226995,549,4.717791411042945,5.288343558282208,0.8735632183908046,0.8214285714285714,5,0.03067484662576687,5,0.03067484662576687,163,29,0.17791411042944785,797,3.1349693251533743,3.1717791411042944,0.0,0.0,20,0.12269938650306748,21,0.12883435582822086,163,16,0.09815950920245399,663,0.1321891682844554,0.14555950120960787,0.0,0.0,15,0.09202453987730061,15,0.09202453987730061,163,8,0.049079754601226995,549,4.946328530390661,5.241497152845027,0.0,0.0,17,0.10429447852760736,18,0.11042944785276074,163,8,0.049079754601226995,549,0.24525523410787536,0.2731897201444821
156,ba8c2900d441e187,163,977,817,0.8362333674513818,774,43,0.044012282497441144,89,1606,0.2247191011235955,0.10344827586206896,13,0.07975460122699386,13,0.07975460122699386,163,9,0.05521472392638037,549,4.8343558282208585,5.288343558282208,0.8539325842696629,0.7931034482758621,6,0.03680981595092025,6,0.03680981595092025,163,77,0.4723926380368098,1537,3.1349693251533743,3.1717791411042944,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,8,0.049079754601226995,549,0.1302036483907918,0.14555950120960787,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,9,0.05521472392638037,549,4.451848665448134,5.241497152845027,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,9,0.05521472392638037,549,0.24735445813789086,0.2731897201444821
157,b9ee00d5ac9a58ff,163,977,813,0.8321392016376663,771,42,0.042988741044012284,88,1597,0.20689655172413793,0.07142857142857142,20,0.12269938650306748,20,0.12269938650306748,163,15,0.09202453987730061,657,4.7975460122699385,5.306748466257669,0.8735632183908046,0.8214285714285714,6,0.03680981595092025,12,0.0736196319018405,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,8,0.049079754601226995,549,0.12985748057313537,0.14555950120960787,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,15,0.09202453987730061,657,4.831681334921225,5.241497152845027,0.0,0.0,14,0.08588957055214724,16,0.09815950920245399,163,20,0.12269938650306748,765,0.2524976030436803,0.2731897201444821
158,980f46e0fe49949f,163,977,816,0.8352098259979529,772,44,0.04503582395087001,91,1601,0.2608695652173913,0.16666666666666666,18,0.11042944785276074,19,0.1165644171779141,163,9,0.05521472392638037,549,4.625766871165644,5.288343558282208,0.8695652173913043,0.8,7,0.04294478527607362,7,0.04294478527607362,163,77,0.4723926380368098,1537,3.1226993865030677,3.1717791411042944,0.0,0.0,23,0.1411042944785276,23,0.1411042944785276,163,8,0.049079754601226995,549,0.1278643539624718,0.14555950120960787,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,9,0.05521472392638037,549,4.8713489277219475,5.241497152845027,0.0,0.0,22,0.13496932515337423,21,0.12883435582822086,163,9,0.05521472392638037,549,0.2403417301508379,0.2731897201444821
159,7135a2f569b7bfe8,163,977,817,0.8362333674513818,773,44,0.04503582395087001,89,1599,0.24175824175824176,0.16666666666666666,18,0.11042944785276074,21,0.12883435582822086,163,8,0.049079754601226995,549,4.631901840490798,5.288343558282208,0.8681318681318682,0.8,6,0.03680981595092025,9,0.05521472392638037,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,21,0.12883435582822086,21,0.12883435582822086,163,16,0.09815950920245399,663,0.13286724892091617,0.14555950120960787,0.0,0.0,20,0.12269938650306748,21,0.12883435582822086,163,8,0.049079754601226995,549,4.817286888044875,5.241497152845027,0.0,0.0,16,0.09815950920245399,17,0.10429447852760736,163,8,0.049079754601226995,549,0.24989927537393947,0.2731897201444821
160,27feb1fec64dac82,163,977,817,0.8362333674513818,774,43,0.044012282497441144,89,1600,0.24444444444444444,0.13793103448275862,16,0.09815950920245399,17,0.10429447852760736,163,8,0.049079754601226995,549,4.742331288343558,5.288343558282208,0.8666666666666667,0.7931034482758621,4,0.024539877300613498,4,0.024539877300613498,163,77,0.4723926380368098,1537,3.147239263803681,3.1717791411042944,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,16,0.09815950920245399,663,0.1356062666621487,0.14555950120960787,0.0,0.0,20,0.12269938650306748,21,0.12883435582822086,163,8,0.049079754601226995,549,4.416076922153327,5.241497152845027,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,8,0.049079754601226995,549,0.2462099657510068,0.2731897201444821
161,6f429fa3ac7a4e81,163,977,815,0.834186284544524,772,43,0.044012282497441144,86,1602,0.20454545454545456,0.10344827586206896,21,0.12883435582822086,22,0.13496932515337423,163,9,0.05521472392638037,549,4.619631901840491,5.288343558282208,0.875,0.8275862068965517,6,0.03680981595092025,6,0.03680981595092025,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,18,0.11042944785276074,19,0.1165644171779141,163,8,0.049079754601226995,549,0.13044923598101718,0.14555950120960787,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,9,0.05521472392638037,549,4.884959881897695,5.241497152845027,0.0,0.0,20,0.12269938650306748,20,0.12269938650306748,163,9,0.05521472392638037,549,0.2477318903230679,0.2731897201444821
162,b2c048ce986eff3d,163,977,816,0.8352098259979529,773,43,0.044012282497441144,88,1602,0.2247191011235955,0.10344827586206896,16,0.09815950920245399,17,0.10429447852760736,163,8,0.049079754601226995,549,4.803680981595092,5.306748466257669,0.8764044943820225,0.8275862068965517,4,0.024539877300613498,6,0.03680981595092025,163,84,0.5153374233128835,1566,3.1411042944785277,3.1717791411042944,0.0,0.0,17,0.10429447852760736,20,0.12269938650306748,163,15,0.09202453987730061,657,0.13212636423287652,0.14555950120960787,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,8,0.049079754601226995,549,4.95093894825992,5.241497152845027,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,8,0.049079754601226995,549,0.25568143575116203,0.2731897201444821
163,9f0bfab0ac67339a,163,977,815,0.834186284544524,772,43,0.044012282497441144,90,1600,0.24444444444444444,0.13793103448275862,16,0.09815950920245399,19,0.1165644171779141,163,8,0.049079754601226995,549,4.858895705521473,5.288343558282208,0.8888888888888888,0.8275862068965517,5,0.03067484662576687,6,0.03680981595092025,163,83,0.50920245398773,1566,3.1411042944785277,3.1717791411042944,0.0,0.0,19,0.1165644171779141,20,0.12269938650306748,163,16,0.09815950920245399,663,0.1324416762739183,0.14555950120960787,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,8,0.049079754601226995,549,4.447573272421775,5.241497152845027,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,8,0.049079754601226995,549,0.24899480437713892,0.2731897201444821
164,c903beb24f8f16ae,163,977,818,0.8372569089048106,775,43,0.044012282497441144,88,1604,0.2247191011235955,0.10344827586206896,15,0.09202453987730061,17,0.10429447852760736,163,20,0.12269938650306748,765,4.871165644171779,5.306748466257669,0.8764044943820225,0.8275862068965517,9,0.05521472392638037,14,0.08588957055214724,163,29,0.17791411042944785,797,3.104294478527607,3.1717791411042944,0.0,0.0,17,0.10429447852760736,20,0.12269938650306748,163,8,0.049079754601226995,549,0.13374431171000292,0.14555950120960787,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,20,0.12269938650306748,765,4.8490735899923445,5.241497152845027,0.0,0.0,23,0.1411042944785276,27,0.1656441717791411,163,15,0.09202453987730061,657,0.24334602158694002,0.2731897201444821
