vid,型態,族,H,d,名稱方向,原始,合併後,合併掉,剔除_硬斷點,剔除_T+1停牌,剔除_T+1開盤漲停,剔除_T+1開盤跌停,保留,身分,n_eff上限,n,dX̄,中位,勝率,最差,p10,p90,se,lo,hi,群數,分群單位,bonf_lo,bonf_hi,bonf不含0,se_非重疊,lo_非重疊,hi_非重疊,非重疊區段數,n_eff,出口,結果,配對剔除數,對照數_中位,對照數_最小,X̄（未乘d）,R̄,對照R̄,只配r10_對照數_中位,配對剔除明細,未配對_dXu_n,未配對_dXu_平均,未配對_dXu_lo,未配對_dXu_hi,未配對_dXu_標籤,只配r10_dX_n,只配r10_dX_平均,只配r10_dX_lo,只配r10_dX_hi,只配r10_dX_標籤,上市_n,上市_平均,上市_lo,上市_hi,上市_標籤,上櫃_n,上櫃_平均,上櫃_lo,上櫃_hi,上櫃_標籤,假訊號_新預設_x2,假訊號_新預設_x3,假訊號_新預設_平均dX,假訊號_新預設_帳,假訊號_不排除_x2,假訊號_不排除_x3,假訊號_不排除_平均dX,假訊號_不排除_帳,120日區段數,註,句子
K53,平頭頂部,K,60,1,-1.0,274845,95082,179763,1290,728,69,54,92941,判定格,38.0,92788.0,-0.0023875698482519457,-0.026222622936633945,0.4103871190240117,-2.2355588723161985,-0.19022147346706667,0.1866747826994498,0.0008166936682417556,-0.003988289438005787,-0.0007868502584981046,38.0,60日區段,-0.005356405032713227,0.0005812653362093356,False,0.000852614722077437,-0.004058694703523722,-0.0007164449929801691,38.0,38.0,出口②,結果③,153.0,13.0,1.0,-0.0023875698482519457,0.037005264989924236,0.039392834838176176,140.0,"{""配對格無對照股"": 153}",92788.0,0.0029920247177753693,0.0006047147572956152,0.0053793346782551234,結果②,92938.0,-0.0019940586266522487,-0.0048035656314093355,0.0008154483781048377,結果①,53685.0,-0.004506351238562517,-0.0078145933551028,-0.0011981091220222345,結果③,39103.0,0.0005213317434116879,-0.0030881873263142088,0.004130850813137584,結果①,0.0,30.0,-0.006925968069045485,"{""抽出"": 2787540, ""剔除"": 83244, ""配對格無對照股"": 4254, ""可抽日不足"": 690, ""錨點不可算"": 0}",0.0,28.0,-0.002980840560420528,"{""抽出"": 2788230, ""剔除"": 49672, ""配對格無對照股"": 3953, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：平頭頂部之後 60 天，跟文獻實測方向相反：比對照組多跌 0.24%（95% CI -0.40% ～ -0.08%）；單格過關、但全族與運氣分不開（Bonferroni 下界含 0，⛔ 不單獨引用）；照名稱方向讀：名稱方向（看跌）多走 +0.24%
K53,平頭頂部,K,120,1,-1.0,270013,92848,177165,2256,640,60,47,89845,H120 描述,,89693.0,-0.0034218293792164112,-0.04631358004084482,0.40009811245024696,-2.6779504894192487,-0.29337845419634073,0.2880987044604072,,,,,,,,,,,,,,,H120描述,152.0,13.0,1.0,-0.0034218293792164112,0.08089875002061835,0.08432057939983474,138.0,"{""配對格無對照股"": 152}",89693.0,0.005986857913883332,,,,89842.0,-0.0032456926267533694,,,,52101.0,-0.00694280026321362,,,,37592.0,0.0014580946478941086,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,平頭頂部（H120）：依構造不可判定（只描述：d×X̄ -0.34%、中位 -4.63%）
K54,黑色蠟燭,K,20,續,,619545,146232,473313,440,719,90,164,144819,判定格,113.0,144779.0,-0.0005034464474927005,-0.0023007600305384977,0.4859751759578392,-4.873991117053917,-0.10964666518674665,0.10609967609674292,0.00035391386863464156,-0.001197117630016598,0.00019022473503119695,113.0,曆月,-0.0017899899659864704,0.0007830970710010693,False,0.00034343570024133953,-0.0011765804199657258,0.0001696875249803249,115.0,113.0,出口③,結果①,40.0,12.0,1.0,0.000349486353650404,0.01052166499286707,0.010172178639216664,138.0,"{""配對格無對照股"": 40}",144779.0,0.0018324009385386442,0.0007654748874664169,0.0028993269896108714,結果②,144819.0,-0.0007349413946494123,-0.0014282485206502204,-4.163426864860437e-05,結果③,81232.0,-0.0005927554848634155,-0.0014215312150461386,0.0002360202453193075,結果①,63547.0,-0.00038928288786442675,-0.001512317238050332,0.0007337514623214787,結果①,1.0,0.0,0.0002591433605604974,"{""抽出"": 4344510, ""剔除"": 87844, ""配對格無對照股"": 839, ""可抽日不足"": 60, ""錨點不可算"": 0}",1.0,0.0,3.242017497331338e-05,"{""抽出"": 4344570, ""剔除"": 56357, ""配對格無對照股"": 880, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,黑色蠟燭之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.05%，95% CI -0.12% ～ +0.02%）
K54,黑色蠟燭,K,60,續,,606759,143326,463433,1496,635,85,132,140978,判定格,38.0,140940.0,-0.0006475974599017283,-0.005181166058078095,0.48414928338299984,-7.9779152970428315,-0.20400586422163933,0.19859779911009529,0.0005321481046119057,-0.0016906077449410635,0.0003954128251376067,38.0,60日區段,-0.0025820559695623447,0.0012868610497588878,False,0.0005389839042412125,-0.001704005912214505,0.0004088109924110483,38.0,38.0,出口②,結果①,38.0,12.0,1.0,0.0005718278339024907,0.03736773600317847,0.03679590816927598,137.0,"{""配對格無對照股"": 38}",140940.0,0.005694194868261302,0.0037422820379939374,0.007646107698528666,結果②,140978.0,-0.0009118882672914339,-0.0018361523459706065,1.2375811387738589e-05,結果①,79232.0,-0.00018867498673152201,-0.0017203044190964268,0.0013429544456333828,結果①,61708.0,-0.001236845942986933,-0.003363443819106058,0.0008897519331321918,結果①,3.0,0.0,0.0004651862287169723,"{""抽出"": 4229070, ""剔除"": 165725, ""配對格無對照股"": 825, ""可抽日不足"": 270, ""錨點不可算"": 0}",0.0,0.0,-4.832688175355123e-05,"{""抽出"": 4229340, ""剔除"": 78013, ""配對格無對照股"": 855, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：黑色蠟燭之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.06%，95% CI -0.17% ～ +0.04%）
K54,黑色蠟燭,K,120,續,,587962,139009,448953,2831,552,72,120,135434,H120 描述,,135391.0,-0.00031044486837369847,-0.008200276579379072,0.4844561307620152,-13.550997260692533,-0.31126999650165244,0.3053237256260005,,,,,,,,,,,,,,,H120描述,43.0,12.0,1.0,0.001153939442957372,0.07899175216576636,0.077837812722809,135.0,"{""配對格無對照股"": 43}",135391.0,0.010577867906124628,,,,135434.0,-0.0005198221760620441,,,,76234.0,0.00067436476869714,,,,59157.0,-0.0015795419806758483,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,黑色蠟燭（H120）：依構造不可判定（只描述：d×X̄ -0.03%、中位 -0.82%）
K55,北方十字,K,20,1,-1.0,216458,93054,123404,263,427,216,86,92062,判定格,113.0,91934.0,-0.0011720900398188145,-0.012758244149954115,0.4196053690691148,-0.7645691663839065,-0.11107587465114745,0.11061708599348094,0.0003737088534189924,-0.0019045593925200396,-0.00043962068711758933,113.0,曆月,-0.002530592053387215,0.00018641197374958621,False,0.00041550785487119154,-0.00198648543536635,-0.0003576946442712791,115.0,113.0,出口③,結果③,128.0,13.0,1.0,-0.0011720900398188145,0.012281072861114711,0.013453162900933529,148.0,"{""配對格無對照股"": 128}",91934.0,0.0016918787837255239,0.0008299007630711573,0.0025538568043798906,結果②,92061.0,-0.00038386620113946296,-0.0010395076401052519,0.000271775237826326,結果①,52522.0,-0.002031319622094475,-0.003061142278229965,-0.0010014969659589853,結果③,39412.0,-2.7046496728327753e-05,-0.0016057191593446033,0.0015516261658879479,結果①,0.0,30.0,-0.0016177208516055567,"{""抽出"": 2761860, ""剔除"": 46907, ""配對格無對照股"": 3909, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,6.0,-0.00043081774888174,"{""抽出"": 2761860, ""剔除"": 34641, ""配對格無對照股"": 3256, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,北方十字之後 20 天，跟文獻實測方向相反：比對照組多跌 0.12%（95% CI -0.19% ～ -0.04%）；單格過關、但全族與運氣分不開（Bonferroni 下界含 0，⛔ 不單獨引用）；照名稱方向讀：名稱方向（看跌）多走 +0.12%
K55,北方十字,K,60,1,-1.0,212829,91379,121450,914,377,204,72,89812,判定格,38.0,89683.0,-0.0017408367882874617,-0.029817969884362347,0.4045359767179956,-1.858831727304401,-0.2029886277170539,0.20401009119865235,0.0008426610367886189,-0.003392452420393155,-8.92211561817687e-05,38.0,60日區段,-0.004804068244432559,0.0013223946678576357,False,0.0008674526089518451,-0.0034410439018330782,-4.062967474184544e-05,38.0,38.0,出口②,結果③,129.0,13.0,1.0,-0.0017408367882874617,0.03991738530973927,0.04165822209802673,147.0,"{""配對格無對照股"": 129}",89683.0,0.004646093673868479,0.003349624159603465,0.005942563188133493,結果②,89811.0,-0.0009474779645285267,-0.0021285462106675865,0.00023359028161053317,結果①,51284.0,-0.0038804789760895067,-0.006860083044766253,-0.0009008749074127607,結果③,38399.0,0.0011167743463577132,-0.0036324052824298347,0.0058659539751452616,結果①,0.0,30.0,-0.003938259337161758,"{""抽出"": 2694360, ""剔除"": 76499, ""配對格無對照股"": 3908, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,18.0,-0.0017793158061896626,"{""抽出"": 2694360, ""剔除"": 46525, ""配對格無對照股"": 3270, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：北方十字之後 60 天，跟文獻實測方向相反：比對照組多跌 0.17%（95% CI -0.34% ～ -0.01%）；單格過關、但全族與運氣分不開（Bonferroni 下界含 0，⛔ 不單獨引用）；照名稱方向讀：名稱方向（看跌）多走 +0.17%
K55,北方十字,K,120,1,-1.0,207537,88914,118623,1705,339,173,54,86643,H120 描述,,86516.0,-0.00249413234394089,-0.05115264865543748,0.3919621804059365,-2.692886915174466,-0.3072344424460651,0.31068436780719033,,,,,,,,,,,,,,,H120描述,127.0,13.0,1.0,-0.00249413234394089,0.08468997521538651,0.0871841075593274,146.0,"{""配對格無對照股"": 127}",86516.0,0.008567117421109497,,,,86642.0,-0.0012683180038152333,,,,49631.0,-0.004520871789024706,,,,36885.0,0.00023296824976806803,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,北方十字（H120）：依構造不可判定（只描述：d×X̄ -0.25%、中位 -5.12%）
K56,多頭吞噬,K,20,1,1.0,64521,48087,16434,154,325,94,54,47460,判定格,113.0,47425.0,-0.0005916724265471281,-0.011217408206416223,0.4262519768054823,-0.7696831840361529,-0.10027718631303725,0.10176362922769501,0.0005670014951469996,-0.0017029953570352474,0.000519650503940991,113.0,曆月,-0.002652829570153473,0.0014694847170592168,False,0.0005888843073068651,-0.0017458856688685838,0.0005625408157743274,115.0,113.0,出口③,結果①,35.0,16.0,1.0,-0.0005916724265471281,0.007816217386110293,0.008407889812657422,159.0,"{""配對格無對照股"": 35}",47425.0,-0.002719977370117201,-0.004090776665381208,-0.0013491780748531934,結果③,47459.0,-0.00018920637629639078,-0.0012383275301905286,0.000859914777597747,結果①,26310.0,-0.0008466202256587419,-0.002339386499610653,0.0006461460482931692,結果①,21115.0,-0.0002739988961362084,-0.0021098725372322726,0.0015618747449598557,結果①,2.0,1.0,5.66887003915098e-05,"{""抽出"": 1423800, ""剔除"": 23160, ""配對格無對照股"": 1309, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,2.0,-0.00014839639500419303,"{""抽出"": 1423800, ""剔除"": 20658, ""配對格無對照股"": 1249, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,多頭吞噬之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.06%，95% CI -0.17% ～ +0.05%）
K56,多頭吞噬,K,60,1,1.0,63260,47134,16126,492,294,85,51,46212,判定格,38.0,46175.0,-0.0009500754954557491,-0.026620642826625872,0.40738494856524093,-2.0368784245923326,-0.18603850323955579,0.19075741400578702,0.0009723684913816385,-0.0028559177385637604,0.0009557667476522623,38.0,60日區段,-0.004484817959775677,0.0025846669688641788,False,0.0009501405873071431,-0.0028123510465777493,0.0009122000556662512,38.0,38.0,出口②,結果①,37.0,16.0,1.0,-0.0009500754954557491,0.03124695311120684,0.032197028606662584,158.0,"{""配對格無對照股"": 37}",46175.0,-0.005603953970853682,-0.008249235951249831,-0.0029586719904575337,結果③,46211.0,0.0002952156200431262,-0.0014986216201815978,0.00208905286026785,結果①,25682.0,-0.001372557620709967,-0.004451736430661425,0.001706621189241491,結果①,20493.0,-0.0004206173419019094,-0.004676237139707123,0.0038350024559033044,結果①,0.0,0.0,0.0001713812264940276,"{""抽出"": 1386360, ""剔除"": 33883, ""配對格無對照股"": 1265, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,4.0,-0.0008132284165524098,"{""抽出"": 1386360, ""剔除"": 28147, ""配對格無對照股"": 1251, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：多頭吞噬之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.10%，95% CI -0.29% ～ +0.10%）
K56,多頭吞噬,K,120,1,1.0,61545,45857,15688,953,263,80,48,44513,H120 描述,,44478.0,-0.001469194159267023,-0.04883967850089903,0.3923962408381672,-1.7317461601269093,-0.28584858152128845,0.29567088390555496,,,,,,,,,,,,,,,H120描述,35.0,15.0,1.0,-0.001469194159267023,0.06872015944424871,0.07018935360351573,156.0,"{""配對格無對照股"": 35}",44478.0,-0.00934667703416204,,,,44512.0,0.00042036964678529093,,,,24796.0,-0.00449779094261759,,,,19682.0,0.002346326917857284,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,多頭吞噬（H120）：依構造不可判定（只描述：d×X̄ -0.15%、中位 -4.88%）
K57,短白蠟燭,K,20,反,,61970,42415,19555,288,649,119,53,41306,判定格,113.0,41305.0,0.0009099679756602713,-0.0005086591719290906,0.49659847476092484,-2.2255138787421034,-0.10071175469624526,0.10550122182047969,0.0005110599367004118,-9.170950027253578e-05,0.0019116454515930785,113.0,曆月,-0.0009478310748836157,0.0027677670262041586,False,0.0005575007399821635,-0.000182733474704769,0.0020026694260253117,115.0,113.0,出口③,結果①,1.0,17.0,1.0,0.0010220788285468583,0.013559872671210543,0.012537793842663682,164.0,"{""配對格無對照股"": 1}",41305.0,-0.001548443950772959,-0.0027650156072004427,-0.0003318722943454757,結果③,41306.0,0.0004863345288594575,-0.0005006747394826281,0.001473343797201543,結果①,19922.0,0.0013073298931885356,8.967337577788122e-05,0.00252498641059919,結果②,21383.0,0.0005397559324016975,-0.001013398788333588,0.002092910653136983,結果①,0.0,1.0,-0.00033765174262784237,"{""抽出"": 1239180, ""剔除"": 28430, ""配對格無對照股"": 92, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,0.0,-6.368345752690611e-05,"{""抽出"": 1239180, ""剔除"": 26557, ""配對格無對照股"": 69, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,短白蠟燭之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.09%，95% CI -0.01% ～ +0.19%）
K57,短白蠟燭,K,60,反,,60798,41551,19247,856,550,110,52,39983,判定格,38.0,39982.0,0.0012755052604298551,-0.0032275830829010393,0.4904457005652544,-4.5957492825498285,-0.18932842762103477,0.19442717705195284,0.0010001168373744357,-0.000684723740824039,0.003235734261683749,38.0,60日區段,-0.0023601076637668784,0.004911118184626589,False,0.0010631443909632531,-0.0008082577458581209,0.0033592682667178313,38.0,38.0,出口②,結果①,1.0,17.0,1.0,5.610307043076262e-05,0.04050617482753638,0.04045007175710562,163.0,"{""配對格無對照股"": 1}",39982.0,-0.004570028185240197,-0.006954009574070819,-0.002186046796409574,結果③,39983.0,0.0007603332156034397,-0.001394095510427755,0.0029147619416346345,結果①,19390.0,0.0003148001645289542,-0.0022795414875694184,0.002909141816627327,結果①,20592.0,0.002180131902306238,-0.0005000934783478605,0.004860357282960337,結果①,0.0,1.0,-0.00044899705040313845,"{""抽出"": 1199460, ""剔除"": 40110, ""配對格無對照股"": 91, ""可抽日不足"": 30, ""錨點不可算"": 0}",0.0,1.0,-0.00031220168263453756,"{""抽出"": 1199490, ""剔除"": 34179, ""配對格無對照股"": 75, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：短白蠟燭之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.13%，95% CI -0.07% ～ +0.32%）
K57,短白蠟燭,K,120,反,,59305,40472,18833,1474,484,93,45,38376,H120 描述,,38373.0,0.0035116591048467527,-0.005506236368203771,0.48987569384723634,-8.90786374319913,-0.2911910862350082,0.3091039093993284,,,,,,,,,,,,,,,H120描述,3.0,17.0,1.0,0.0017266942958237316,0.08544129099373596,0.08371459669791223,161.0,"{""配對格無對照股"": 3}",38373.0,-0.006206219374876382,,,,38376.0,0.002760872951781699,,,,18711.0,0.0005618173481333326,,,,19662.0,0.006318824658191519,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,短白蠟燭（H120）：依構造不可判定（只描述：d×X̄ +0.35%、中位 -0.55%）
K58,吊人,K,20,1,-1.0,108646,56603,52043,555,1079,939,168,53862,判定格,113.0,53788.0,-0.0016635523066748708,-0.012270493746219063,0.4165613147914033,-0.9263879650905555,-0.10549999965631228,0.1010982396237716,0.0005660508502432833,-0.0027730119731517065,-0.0005540926401980354,113.0,曆月,-0.003721253677146403,0.0003941490637966614,False,0.0005808465074206699,-0.002802011461219384,-0.0005250931521303577,115.0,113.0,出口③,結果③,74.0,15.0,1.0,-0.0016635523066748708,0.012249419187476816,0.013912971494151686,158.0,"{""配對格無對照股"": 74}",53788.0,0.0014926952504346889,-7.940243931236764e-05,0.003064792940181745,結果①,53862.0,-0.000642189830866451,-0.002055035697684876,0.0007706560359519742,結果①,28057.0,-0.002332649459350662,-0.0038069389042332826,-0.0008583600144680416,結果③,25731.0,-0.0009339709140890921,-0.002682161230387476,0.0008142194022092918,結果①,0.0,21.0,-0.001598459689492916,"{""抽出"": 1615800, ""剔除"": 38523, ""配對格無對照股"": 1912, ""可抽日不足"": 60, ""錨點不可算"": 0}",0.0,1.0,-0.0006658631974126718,"{""抽出"": 1615860, ""剔除"": 32900, ""配對格無對照股"": 1746, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,吊人之後 20 天，跟文獻實測方向相反：比對照組多跌 0.17%（95% CI -0.28% ～ -0.06%）；單格過關、但全族與運氣分不開（Bonferroni 下界含 0，⛔ 不單獨引用）；照名稱方向讀：名稱方向（看跌）多走 +0.17%
K58,吊人,K,60,1,-1.0,106457,55468,50989,1400,898,870,152,52148,判定格,38.0,52075.0,-0.002888489208610972,-0.028526892251638583,0.39959673547767643,-1.7393401613138442,-0.19556749927689193,0.19059152841643834,0.0014634882559659585,-0.0057569261903042505,-2.0052226917693407e-05,38.0,60日區段,-0.008208544445125261,0.002431566027903317,False,0.0014847693639721887,-0.005798637161996462,2.165874477451802e-05,38.0,38.0,出口②,結果③,73.0,15.0,1.0,-0.002888489208610972,0.03912392004781768,0.04201240925642865,156.0,"{""配對格無對照股"": 73}",52075.0,0.0034022656928557322,-0.0002029091477922535,0.007007440533503718,結果①,52148.0,-0.0022626103292269053,-0.006272462329441141,0.0017472416709873309,結果①,27317.0,-0.003976256580785575,-0.007960524516423529,8.011354852379728e-06,結果①,24758.0,-0.0016882896244081419,-0.006785749699448907,0.003409170450632624,結果①,0.0,30.0,-0.00621139889567488,"{""抽出"": 1564410, ""剔除"": 56234, ""配對格無對照股"": 1827, ""可抽日不足"": 30, ""錨點不可算"": 0}",0.0,23.0,-0.0036610838674904973,"{""抽出"": 1564440, ""剔除"": 42030, ""配對格無對照股"": 1663, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：吊人之後 60 天，跟文獻實測方向相反：比對照組多跌 0.29%（95% CI -0.58% ～ -0.00%）；單格過關、但全族與運氣分不開（Bonferroni 下界含 0，⛔ 不單獨引用）；照名稱方向讀：名稱方向（看跌）多走 +0.29%
