vid,H,版本,r,n,平均,lo,hi,n_eff,出口,結果
S16,20,不排除,27,126,-0.00814268189830633,-0.026688230310009213,0.010402866513396556,71,出口②,結果①
S16,20,不排除,28,129,0.010590678468807986,-0.012192058730332566,0.03337341566794854,79,出口②,結果①
S16,20,不排除,29,125,0.0017833536605438682,-0.022221752210644978,0.025788459531732713,71,出口②,結果①
S16,60,新預設,0,126,-0.01490465781952512,-0.04504289860486216,0.015233582965811922,36,出口②,結果①
S16,60,新預設,1,120,-0.005780632252147821,-0.04367268356862809,0.032111419064332444,38,出口②,結果①
S16,60,新預設,2,119,-0.012872836451851862,-0.04765309416388122,0.0219074212601775,37,出口②,結果①
S16,60,新預設,3,121,-0.006879146304501805,-0.045171583741777016,0.0314132911327734,37,出口②,結果①
S16,60,新預設,4,118,0.00029586914070368545,-0.033349127618767724,0.03394086590017509,35,出口②,結果①
S16,60,新預設,5,118,-0.021565232695545503,-0.06468663670167654,0.021556171310585532,37,出口②,結果①
S16,60,新預設,6,118,-0.038027134485433094,-0.06303433102742384,-0.013019937943442344,36,出口②,結果③
S16,60,新預設,7,122,0.003204751010038059,-0.03468628934451043,0.04109579136458655,37,出口②,結果①
S16,60,新預設,8,118,0.004119699393458753,-0.027775980908287378,0.03601537969520488,35,出口②,結果①
S16,60,新預設,9,119,-0.013259919617013024,-0.04563968190244477,0.01911984266841872,38,出口②,結果①
S16,60,新預設,10,114,-0.023893441299462574,-0.06535604987463445,0.017569167275709306,35,出口②,結果①
S16,60,新預設,11,119,-0.011290238042589728,-0.04005411934640092,0.01747364326122147,37,出口②,結果①
S16,60,新預設,12,119,0.023239195405817197,-0.011358707286791787,0.05783709809842618,35,出口②,結果①
S16,60,新預設,13,116,0.05410742301325899,-0.0049577964853837475,0.11317264251190173,35,出口②,結果①
S16,60,新預設,14,121,-0.02062291981649469,-0.05504755398359122,0.013801714350601842,35,出口②,結果①
S16,60,新預設,15,120,-0.020959041816685352,-0.053251796768660195,0.011333713135289487,38,出口②,結果①
S16,60,新預設,16,118,-0.010501823110891083,-0.04208024417109284,0.021076597949310674,37,出口②,結果①
S16,60,新預設,17,116,0.028545025131934645,-0.02972049191836426,0.08681054218223355,37,出口②,結果①
S16,60,新預設,18,113,0.040311612993407686,-0.033860140857140314,0.11448336684395569,35,出口②,結果①
S16,60,新預設,19,117,-0.03070154414428569,-0.05900019789997692,-0.0024028903885944634,37,出口②,結果③
S16,60,新預設,20,122,0.003391237180245727,-0.037106636370614676,0.04388911073110613,36,出口②,結果①
S16,60,新預設,21,123,0.03857944368417903,-0.0009302898035938728,0.07808917717195193,35,出口②,結果①
S16,60,新預設,22,119,0.0003106083717520668,-0.04994646761237144,0.05056768435587557,35,出口②,結果①
S16,60,新預設,23,120,-0.03860715301122226,-0.06358524058233264,-0.01362906544011187,36,出口②,結果③
S16,60,新預設,24,120,-0.001190531835438574,-0.03396213896512629,0.03158107529424914,37,出口②,結果①
S16,60,新預設,25,120,-0.025072576571970772,-0.061736585280237746,0.011591432136296206,36,出口②,結果①
S16,60,新預設,26,116,0.01586611006270374,-0.04450676068545559,0.07623898081086307,37,出口②,結果①
S16,60,新預設,27,123,0.010492437251131774,-0.029543864191111283,0.05052873869337483,36,出口②,結果①
S16,60,新預設,28,116,-0.010669362373609641,-0.04138866229188372,0.020049937544664435,36,出口②,結果①
S16,60,新預設,29,120,0.017558830008437113,-0.021392942114232035,0.05651060213110626,34,出口②,結果①
S16,60,不排除,0,122,0.006702726583086662,-0.08088586118543192,0.09429131435160526,37,出口②,結果①
S16,60,不排除,1,118,-0.004010925273268647,-0.039502102590321095,0.031480252043783796,35,出口②,結果①
S16,60,不排除,2,124,-0.014157603580753315,-0.04908579047493272,0.02077058331342609,37,出口②,結果①
S16,60,不排除,3,113,-0.03392749989699116,-0.06612538698185377,-0.0017296128121285503,36,出口②,結果③
S16,60,不排除,4,117,0.01980418495949484,-0.06600659314694815,0.10561496306593784,37,出口②,結果①
S16,60,不排除,5,123,0.024308047070093743,-0.03460559442200091,0.0832216885621884,38,出口②,結果①
S16,60,不排除,6,117,0.006482308714808245,-0.035926018091677635,0.04889063552129413,37,出口②,結果①
S16,60,不排除,7,120,0.009041226749610023,-0.026959004636287472,0.045041458135507514,38,出口②,結果①
S16,60,不排除,8,124,0.0008476929488741363,-0.03852016840525562,0.04021555430300389,37,出口②,結果①
S16,60,不排除,9,122,0.0034860232675263847,-0.051218113831513375,0.05819016036656615,37,出口②,結果①
S16,60,不排除,10,124,0.009844848388412163,-0.027560642964742973,0.047250339741567296,36,出口②,結果①
S16,60,不排除,11,119,0.008673751414813849,-0.02047018634702645,0.03781768917665415,33,出口②,結果①
S16,60,不排除,12,121,0.024322427826786893,-0.022942656094758426,0.07158751174833221,38,出口②,結果①
S16,60,不排除,13,122,-0.03133612480447492,-0.07078865810418049,0.008116408495230654,38,出口②,結果①
S16,60,不排除,14,118,-0.02662326863386539,-0.056311502949442024,0.0030649656817112493,38,出口②,結果①
S16,60,不排除,15,120,-0.0296892699875674,-0.053979886213485116,-0.005398653761649684,35,出口②,結果③
S16,60,不排除,16,120,-0.0026517258354163908,-0.03984542782846535,0.03454197615763257,38,出口②,結果①
S16,60,不排除,17,120,-0.01679302315374163,-0.04998379705376156,0.016397750746278295,35,出口②,結果①
S16,60,不排除,18,121,0.019801795336232452,-0.012257493914758649,0.05186108458722355,38,出口②,結果①
S16,60,不排除,19,123,-0.05039082350738031,-0.09214280250928478,-0.008638844505475848,38,出口②,結果③
S16,60,不排除,20,123,0.0024282597828339694,-0.03025717233145567,0.03511369189712361,38,出口②,結果①
S16,60,不排除,21,119,-0.025239419518808186,-0.05408761943734035,0.0036087803997239716,37,出口②,結果①
S16,60,不排除,22,124,-0.002277661118803672,-0.04295223020027365,0.038396907962666316,36,出口②,結果①
S16,60,不排除,23,122,0.0061709286527267425,-0.0348120536691056,0.04715391097455908,38,出口②,結果①
S16,60,不排除,24,119,0.022410349465085775,-0.052022990612972275,0.09684368954314382,37,出口②,結果①
S16,60,不排除,25,120,-0.004844028032095023,-0.03782911532149796,0.028141059257307914,38,出口②,結果①
S16,60,不排除,26,123,-0.015494081683777958,-0.04012221147375347,0.009134048106197556,36,出口②,結果①
S16,60,不排除,27,120,-0.016603943229558167,-0.0425192502845481,0.009311363825431764,35,出口②,結果①
S16,60,不排除,28,119,0.01626439830992036,-0.03828937262638823,0.07081816924622894,38,出口②,結果①
S16,60,不排除,29,120,-0.0005815151054124612,-0.038045963144544004,0.03688293293371908,35,出口②,結果①
S17,20,新預設,0,87,0.022236949995427895,0.0003427938479946789,0.044131106142861115,58,出口②,結果②
S17,20,新預設,1,83,0.032552098505227244,0.014826349378691796,0.05027784763176269,63,出口②,結果②
S17,20,新預設,2,83,0.014842193217493275,-0.014798503256107895,0.04448288969109444,53,出口②,結果①
S17,20,新預設,3,83,-0.01634399952764622,-0.03601499054625318,0.0033269914909607352,59,出口②,結果①
S17,20,新預設,4,85,-0.010069165087791583,-0.04316614536029731,0.02302781518471414,65,出口②,結果①
S17,20,新預設,5,87,0.002859243077633458,-0.01489146475420747,0.020609950909474387,60,出口②,結果①
S17,20,新預設,6,88,0.006037703790703521,-0.01624940268215579,0.028324810263562834,67,出口②,結果①
S17,20,新預設,7,84,0.01499196677264679,-0.002649063280257335,0.03263299682555092,64,出口②,結果①
S17,20,新預設,8,84,-0.014872667003573349,-0.042768601075495044,0.013023267068348346,54,出口②,結果①
S17,20,新預設,9,85,0.008269400660342924,-0.011457348695295117,0.027996150015980964,60,出口②,結果①
S17,20,新預設,10,86,0.005882310986942,-0.007152209143731273,0.018916831117615274,57,出口②,結果①
S17,20,新預設,11,85,-0.004477638582390009,-0.02365010908355665,0.01469483191877663,58,出口②,結果①
S17,20,新預設,12,86,0.005562517932431933,-0.014618362080021818,0.025743397944885685,63,出口②,結果①
S17,20,新預設,13,83,0.0013352157165977378,-0.026736868428004473,0.029407299861199946,62,出口②,結果①
S17,20,新預設,14,84,0.0019974463552153406,-0.018037079849552027,0.022031972559982706,62,出口②,結果①
S17,20,新預設,15,87,0.015513109120074156,-0.0026921484651961855,0.0337183667053445,62,出口②,結果①
S17,20,新預設,16,84,0.0006126754145435163,-0.022702058680433655,0.02392740950952069,61,出口②,結果①
S17,20,新預設,17,87,0.016009587790036608,-0.002937569769173528,0.03495674534924674,66,出口②,結果①
S17,20,新預設,18,85,0.01040374125068577,-0.005837531264476876,0.026645013765848415,59,出口②,結果①
S17,20,新預設,19,86,0.0003047328640209143,-0.025734516414316674,0.026343982142358505,61,出口②,結果①
S17,20,新預設,20,84,-0.020333183017148777,-0.04367905935259957,0.003012693318302017,60,出口②,結果①
S17,20,新預設,21,85,-0.01515153210106204,-0.038789071589328,0.008486007387203915,65,出口②,結果①
S17,20,新預設,22,81,0.0017813408898870382,-0.026305125447784735,0.029867807227558812,60,出口②,結果①
S17,20,新預設,23,84,0.005475597013402193,-0.018968706194046274,0.029919900220850663,60,出口②,結果①
S17,20,新預設,24,87,0.0094860111009283,-0.01600265762455635,0.03497467982641295,63,出口②,結果①
S17,20,新預設,25,84,0.005763033717553561,-0.018561019587301025,0.03008708702240815,60,出口②,結果①
S17,20,新預設,26,87,0.006422831570172402,-0.015537582075844516,0.02838324521618932,68,出口②,結果①
S17,20,新預設,27,81,0.013895631682357117,-0.0025696256429292783,0.030360889007643513,57,出口②,結果①
S17,20,新預設,28,87,-0.00758411228981931,-0.036755695566097736,0.021587470986459113,59,出口②,結果①
S17,20,新預設,29,84,-0.02838765782656279,-0.05606902151275529,-0.0007062941403702845,62,出口②,結果③
S17,20,不排除,0,88,0.031759210444219504,0.012265630065064242,0.051252790823374764,64,出口②,結果②
S17,20,不排除,1,85,0.0009712905018012494,-0.025682968435535636,0.027625549439138135,63,出口②,結果①
S17,20,不排除,2,82,-0.0036443705000042017,-0.02962641908420389,0.022337678084195487,59,出口②,結果①
S17,20,不排除,3,84,0.009386872770212301,-0.016268708001284,0.0350424535417086,64,出口②,結果①
S17,20,不排除,4,87,0.0001774446144758059,-0.02138674906390483,0.02174163829285644,54,出口②,結果①
S17,20,不排除,5,83,0.009710508030665371,-0.01547778666329364,0.03489880272462438,64,出口②,結果①
S17,20,不排除,6,87,-0.017901228344084107,-0.04535367695340738,0.00955122026523917,58,出口②,結果①
S17,20,不排除,7,82,0.004303541031686768,-0.010803008427282951,0.01941009049065649,61,出口②,結果①
S17,20,不排除,8,84,0.003449072474218677,-0.015398102005384722,0.022296246953822076,60,出口②,結果①
S17,20,不排除,9,85,0.017073901101608367,-0.0029229609476654796,0.037070763150882216,64,出口②,結果①
S17,20,不排除,10,83,-0.0021356960947843044,-0.02168855324969715,0.01741716106012854,54,出口②,結果①
S17,20,不排除,11,87,0.020183266717939918,-0.0011179956784696035,0.04148452911434944,63,出口②,結果①
S17,20,不排除,12,86,0.00821113554780823,-0.014075292901369281,0.030497563996985742,59,出口②,結果①
S17,20,不排除,13,86,-0.008732452869524092,-0.032125183791663195,0.01466027805261501,54,出口②,結果①
S17,20,不排除,14,85,0.012590366988612706,-0.004447752079499356,0.029628486056724766,61,出口②,結果①
S17,20,不排除,15,84,0.008036503788364653,-0.013428122951856662,0.029501130528585967,57,出口②,結果①
S17,20,不排除,16,88,-0.0018679290260100216,-0.023198358579114862,0.01946250052709482,57,出口②,結果①
S17,20,不排除,17,86,0.017160333924152626,-0.0006167662136585365,0.034937434061963785,60,出口②,結果①
S17,20,不排除,18,86,-0.015662252546159373,-0.042151834418346204,0.010827329326027455,54,出口②,結果①
S17,20,不排除,19,84,0.008697232682349417,-0.008236416109640888,0.02563088147433972,60,出口②,結果①
S17,20,不排除,20,85,-0.018431803283427896,-0.04629190760663515,0.00942830103977936,60,出口②,結果①
S17,20,不排除,21,86,0.010673783948189264,-0.002645159540684233,0.02399272743706276,66,出口②,結果①
S17,20,不排除,22,85,0.000850348222997085,-0.02830656637590401,0.030007262821898178,53,出口②,結果①
S17,20,不排除,23,88,-0.003723315352706835,-0.01975492500779424,0.012308294302380571,59,出口②,結果①
S17,20,不排除,24,86,0.012112863850104478,-0.005831491970986494,0.03005721967119545,59,出口②,結果①
S17,20,不排除,25,87,-0.0030137724700829344,-0.02219022846466924,0.01616268352450337,57,出口②,結果①
S17,20,不排除,26,87,0.00707310368547342,-0.008023843590115438,0.02217005096106228,61,出口②,結果①
S17,20,不排除,27,84,-0.009173396480230625,-0.02707627628843127,0.008729483327970017,61,出口②,結果①
S17,20,不排除,28,86,-0.018886815878199643,-0.05027657655672357,0.012502944800324291,54,出口②,結果①
S17,20,不排除,29,85,0.010198842088383992,-0.005127623607554924,0.02552530778432291,60,出口②,結果①
S18,20,新預設,0,439,-0.001604839334882734,-0.012613353752554804,0.009403675082789335,107,出口③,結果①
S18,20,新預設,1,435,-0.0022275663488865523,-0.012520440256661684,0.00806530755888858,111,出口③,結果①
S18,20,新預設,2,430,-0.0036449369867457625,-0.012909496918888735,0.00561962294539721,111,出口③,結果①
S18,20,新預設,3,427,0.0057493321434519545,-0.002581749346070335,0.014080413632974244,111,出口③,結果①
S18,20,新預設,4,431,0.003468340213854955,-0.006183926289261564,0.013120606716971473,109,出口③,結果①
S18,20,新預設,5,433,0.005185371204335495,-0.00515914960968158,0.01552989201835257,108,出口③,結果①
S18,20,新預設,6,438,0.0024721228577252964,-0.010931662183970507,0.015875907899421098,109,出口③,結果①
S18,20,新預設,7,435,-0.004655742125321832,-0.016864550508734713,0.007553066258091051,109,出口③,結果①
S18,20,新預設,8,432,0.0002454294607082407,-0.00901880702312442,0.0095096659445409,109,出口③,結果①
S18,20,新預設,9,433,-0.0068448554959375145,-0.0163877244349992,0.002698013443124171,110,出口③,結果①
S18,20,新預設,10,439,0.0034672620819627313,-0.007725675812064598,0.014660199975990062,111,出口③,結果①
S18,20,新預設,11,436,0.0025737782850831286,-0.0076997660384807804,0.012847322608647037,110,出口③,結果①
S18,20,新預設,12,439,0.009154541835783032,-0.0018030067870367424,0.020112090458602808,109,出口③,結果①
S18,20,新預設,13,434,0.01687685821468581,0.003260400105645267,0.03049331632372635,109,出口③,結果②
S18,20,新預設,14,437,0.006310557035700241,-0.005247293944291076,0.017868408015691558,110,出口③,結果①
S18,20,新預設,15,435,-0.0030289702257915974,-0.012059457533690886,0.00600151708210769,110,出口③,結果①
S18,20,新預設,16,431,-0.0002707916201213815,-0.010349550446264781,0.00980796720602202,111,出口③,結果①
S18,20,新預設,17,440,0.004232514719712953,-0.0059382803004551,0.014403309739881007,109,出口③,結果①
S18,20,新預設,18,429,-0.00014606135097460483,-0.00978326881487933,0.00949114611293012,108,出口③,結果①
S18,20,新預設,19,434,0.008952061523536578,-0.0014493482231285864,0.01935347127020174,113,出口③,結果①
S18,20,新預設,20,431,0.0023634414155813176,-0.009441850256509034,0.014168733087671668,111,出口③,結果①
S18,20,新預設,21,433,0.010107464843534062,-0.0011139896013342854,0.021328919288402408,112,出口③,結果①
S18,20,新預設,22,437,0.0006954038613935197,-0.008921969531346954,0.010312777254133994,110,出口③,結果①
S18,20,新預設,23,433,0.0008368589058100085,-0.00951129777592192,0.011185015587541937,110,出口③,結果①
S18,20,新預設,24,431,0.008805108640519112,-0.001340855371469888,0.018951072652508113,108,出口③,結果①
S18,20,新預設,25,434,0.011579919236596084,0.0022174836793362393,0.02094235479385593,111,出口③,結果②
S18,20,新預設,26,440,0.0064408837762374264,-0.004130894448180225,0.017012662000655078,110,出口③,結果①
S18,20,新預設,27,427,-0.002195989851431548,-0.011416404194658548,0.007024424491795453,111,出口③,結果①
S18,20,新預設,28,429,0.0007342251836757941,-0.011942143053954479,0.013410593421306068,111,出口③,結果①
S18,20,新預設,29,428,-0.0009640592136519746,-0.011715605125553686,0.009787486698249737,108,出口③,結果①
S18,20,不排除,0,432,9.025571166571709e-05,-0.009067556541386272,0.009248067964717705,107,出口③,結果①
S18,20,不排除,1,430,0.006326346314191404,-0.003430809914327102,0.01608350254270991,111,出口③,結果①
S18,20,不排除,2,440,0.008894360814587773,-0.003089600039771127,0.020878321668946674,109,出口③,結果①
S18,20,不排除,3,432,0.0036842843280387974,-0.0071178598734206195,0.014486428529498213,112,出口③,結果①
S18,20,不排除,4,430,0.0041283675805453834,-0.008018933656323082,0.01627566881741385,111,出口③,結果①
S18,20,不排除,5,430,0.008729898536844178,-0.0036576753764173096,0.021117472450105666,110,出口③,結果①
S18,20,不排除,6,432,0.002997797820662553,-0.007495343190395935,0.013490938831721042,111,出口③,結果①
S18,20,不排除,7,439,0.010416215030984846,0.0002616439844666807,0.02057078607750301,111,出口③,結果②
S18,20,不排除,8,435,0.0164399016412076,0.006939556342523686,0.025940246939891515,113,出口③,結果②
S18,20,不排除,9,435,0.0034098042707355176,-0.00437792831743067,0.011197536858901704,110,出口③,結果①
S18,20,不排除,10,431,0.000836185924706016,-0.007798149216659089,0.009470521066071122,106,出口③,結果①
S18,20,不排除,11,439,0.003484856783478606,-0.006839773629398157,0.01380948719635537,110,出口③,結果①
S18,20,不排除,12,435,0.005396021165178149,-0.004064815836347282,0.014856858166703579,108,出口③,結果①
S18,20,不排除,13,432,0.010122592124599893,-0.0009452941506033728,0.021190478399803158,109,出口③,結果①
S18,20,不排除,14,425,0.002402706583334665,-0.007035284768024144,0.011840697934693473,111,出口③,結果①
S18,20,不排除,15,437,0.00035553196503591166,-0.009333627351993582,0.010044691282065405,111,出口③,結果①
S18,20,不排除,16,439,-0.00020865700266823096,-0.010229094890445855,0.009811780885109393,109,出口③,結果①
S18,20,不排除,17,440,-0.009790342309889873,-0.02039422620645992,0.0008135415866801759,113,出口③,結果①
S18,20,不排除,18,431,-0.0018936867336377782,-0.010963721486149934,0.007176348018874378,109,出口③,結果①
S18,20,不排除,19,431,0.006426895169488369,-0.004461446860806879,0.017315237199783617,112,出口③,結果①
S18,20,不排除,20,433,0.00544675395701417,-0.004905822127879144,0.015799330041907485,111,出口③,結果①
S18,20,不排除,21,435,-0.0026145836720846733,-0.011311342635885097,0.006082175291715751,110,出口③,結果①
S18,20,不排除,22,430,0.0016364576445505933,-0.00912204115231403,0.012394956441415216,109,出口③,結果①
S18,20,不排除,23,437,0.000798542405477897,-0.008812938522307672,0.010410023333263466,107,出口③,結果①
S18,20,不排除,24,427,-0.0020574476069682972,-0.012334629900718977,0.008219734686782382,110,出口③,結果①
S18,20,不排除,25,433,0.00356832375625135,-0.007935241938407795,0.015071889450910494,112,出口③,結果①
S18,20,不排除,26,437,0.001830780884098043,-0.011863137431420121,0.015524699199616208,111,出口③,結果①
S18,20,不排除,27,436,0.01045601761999919,0.0009622234380319995,0.01994981180196638,112,出口③,結果②
S18,20,不排除,28,433,0.00537522601393702,-0.005765818817966659,0.0165162708458407,109,出口③,結果①
S18,20,不排除,29,440,0.001114654113071164,-0.009088597761824635,0.011317905987966965,109,出口③,結果①
S18,60,新預設,0,418,0.001917895283830098,-0.019643832842938896,0.02347962341059909,38,出口②,結果①
S18,60,新預設,1,423,0.016349110648041794,-0.00854140192175376,0.04123962321783735,38,出口②,結果①
S18,60,新預設,2,414,0.002909110922641478,-0.013204722273196802,0.019022944118479757,38,出口②,結果①
S18,60,新預設,3,421,0.03364672686058525,0.006450912114820833,0.060842541606349665,38,出口②,結果②
S18,60,新預設,4,414,0.011201256427665158,-0.013453126534033738,0.03585563938936406,38,出口②,結果①
S18,60,新預設,5,421,0.026567965659815236,0.007815436464846663,0.04532049485478381,38,出口②,結果②
S18,60,新預設,6,421,0.007205427982981667,-0.015416158835630694,0.029827014801594026,38,出口②,結果①
S18,60,新預設,7,425,0.01073139901263335,-0.009632361433177273,0.031095159458443974,38,出口②,結果①
S18,60,新預設,8,416,-0.0011340492057158196,-0.023584052562289057,0.021315954150857415,38,出口②,結果①
S18,60,新預設,9,419,0.015512240935426998,-0.010330075277219604,0.0413545571480736,38,出口②,結果①
S18,60,新預設,10,420,0.027595078210008953,0.0055386846433429435,0.04965147177667496,38,出口②,結果②
S18,60,新預設,11,423,0.008430412050587198,-0.020619850508894248,0.03748067461006865,38,出口②,結果①
S18,60,新預設,12,421,0.024612372830677413,-0.007838884113884708,0.05706362977523953,38,出口②,結果①
S18,60,新預設,13,417,0.002144691350681594,-0.014010471346487577,0.018299854047850762,38,出口②,結果①
S18,60,新預設,14,420,0.004337996126402811,-0.014437654637550132,0.023113646890355756,38,出口②,結果①
S18,60,新預設,15,416,0.02406176375507437,-0.003427749000997817,0.05155127651114656,38,出口②,結果①
S18,60,新預設,16,417,-0.001340284964689138,-0.025020683857187243,0.022340113927808967,38,出口②,結果①
S18,60,新預設,17,421,-0.02311221703805961,-0.039940246049297114,-0.006284188026822103,38,出口②,結果③
S18,60,新預設,18,423,0.02235113860835905,-0.0036589493487847215,0.04836122656550282,38,出口②,結果①
S18,60,新預設,19,419,0.014293600680071471,-0.005009179169965704,0.03359638053010865,38,出口②,結果①
S18,60,新預設,20,418,0.016768247242856173,1.9789800673394864e-05,0.03351670468503895,38,出口②,結果②
S18,60,新預設,21,424,0.036832075224169224,0.01358763136429798,0.060076519084040464,38,出口②,結果②
S18,60,新預設,22,417,0.008512066354321453,-0.019636013636285494,0.036660146344928396,38,出口②,結果①
S18,60,新預設,23,419,-0.013274091597172563,-0.02988703380620284,0.0033388506118577146,38,出口②,結果①
S18,60,新預設,24,426,0.01760945513392022,-0.0009406869374951991,0.03615959720533564,38,出口②,結果①
S18,60,新預設,25,423,0.010279904684116915,-0.013583028818218143,0.034142838186451974,37,出口②,結果①
S18,60,新預設,26,421,-0.00323402760633719,-0.02632503224759656,0.01985697703492218,38,出口②,結果①
S18,60,新預設,27,416,0.01176215655333401,-0.014110032150619116,0.037634345257287136,38,出口②,結果①
S18,60,新預設,28,420,0.014287372300711346,-0.00848467026819178,0.03705941486961447,38,出口②,結果①
S18,60,新預設,29,417,0.004860085423610895,-0.014621853059764324,0.024342023906986116,38,出口②,結果①
S18,60,不排除,0,418,0.028133820333330953,0.0024899366296577963,0.05377770403700411,38,出口②,結果②
S18,60,不排除,1,421,0.02373287151688063,-0.0054150650252707926,0.05288080805903206,38,出口②,結果①
S18,60,不排除,2,421,0.007362514947176155,-0.013107754183507864,0.027832784077860172,38,出口②,結果①
S18,60,不排除,3,422,-0.006927784726532523,-0.025508219188004423,0.011652649734939376,38,出口②,結果①
S18,60,不排除,4,420,0.019551328086854107,0.0017879034125260693,0.037314752761182145,38,出口②,結果②
S18,60,不排除,5,414,0.030818235143464587,0.00732779624553841,0.05430867404139077,38,出口②,結果②
S18,60,不排除,6,420,-0.0028864004169502754,-0.017174468575988453,0.011401667742087902,38,出口②,結果①
S18,60,不排除,7,416,0.010935888814647767,-0.011243189061682153,0.03311496669097769,38,出口②,結果①
S18,60,不排除,8,421,0.01462229678019811,-0.006516813574940572,0.03576140713533679,38,出口②,結果①
S18,60,不排除,9,427,0.029481731206425995,0.004921140190239259,0.05404232222261273,38,出口②,結果②
S18,60,不排除,10,421,0.004261213598769096,-0.012905636642663733,0.021428063840201926,38,出口②,結果①
S18,60,不排除,11,416,0.007608275345486064,-0.009969715061721968,0.025186265752694097,38,出口②,結果①
S18,60,不排除,12,416,-0.0037410459025047564,-0.022794439897451193,0.01531234809244168,38,出口②,結果①
S18,60,不排除,13,421,0.019591380482927787,-0.002236884669996511,0.041419645635852084,38,出口②,結果①
S18,60,不排除,14,420,0.013433547755346081,-0.009166631801676404,0.03603372731236856,38,出口②,結果①
S18,60,不排除,15,420,0.024032127419174844,0.0005527457167710144,0.04751150912157867,38,出口②,結果②
S18,60,不排除,16,416,0.0025969361194870906,-0.022044081251976287,0.02723795349095047,38,出口②,結果①
S18,60,不排除,17,421,0.011112729152934488,-0.00944919122537721,0.031674649531246185,38,出口②,結果①
S18,60,不排除,18,421,0.010316669018183728,-0.00777675480284167,0.028410092839209124,38,出口②,結果①
S18,60,不排除,19,416,0.019208539674915818,-0.0006134531566124451,0.03903053250644408,38,出口②,結果①
S18,60,不排除,20,419,-0.006552888795127118,-0.024567401740889526,0.01146162415063529,38,出口②,結果①
S18,60,不排除,21,424,0.022626136347455923,-0.004098457111499899,0.049350729806411746,38,出口②,結果①
S18,60,不排除,22,412,0.013564058055150595,-0.015186189385813198,0.04231430549611439,38,出口②,結果①
S18,60,不排除,23,423,0.01730254675722425,-0.008697897413720339,0.04330299092816884,38,出口②,結果①
S18,60,不排除,24,424,-0.00017257889104044138,-0.01741202406953705,0.017066866287456166,38,出口②,結果①
S18,60,不排除,25,421,0.006503457266183936,-0.01674006089065587,0.029746975423023743,38,出口②,結果①
S18,60,不排除,26,419,-0.0016378889451619978,-0.0220799110281593,0.018804133137835303,38,出口②,結果①
S18,60,不排除,27,423,0.029869220494631917,0.004010985155499313,0.055727455833764525,38,出口②,結果②
S18,60,不排除,28,416,0.028361439445135708,0.0021744992485658587,0.05454837964170556,38,出口②,結果②
S18,60,不排除,29,418,0.028705631828363956,0.008203906433134019,0.049207357223593894,38,出口②,結果②
S19,20,新預設,0,467,0.0070701672446105215,-0.0015286527315063279,0.01566898722072737,109,出口③,結果①
S19,20,新預設,1,458,-0.00033589741274594207,-0.011406098074964038,0.010734303249472155,111,出口③,結果①
S19,20,新預設,2,462,0.005634767784736772,-0.002689664291016916,0.013959199860490459,109,出口③,結果①
S19,20,新預設,3,464,0.003949748978638988,-0.0059443214347954946,0.013843819392073471,111,出口③,結果①
S19,20,新預設,4,454,-0.0020855411770453565,-0.0145752466940547,0.010404164339963988,108,出口③,結果①
S19,20,新預設,5,463,-0.004488167526757653,-0.016050013474843763,0.007073678421328456,112,出口③,結果①
S19,20,新預設,6,458,-0.010488884559973138,-0.022473532363098608,0.0014957632431523323,109,出口③,結果①
S19,20,新預設,7,457,-0.0001845591195901665,-0.009357808248867559,0.008988690009687226,108,出口③,結果①
S19,20,新預設,8,462,-0.0048502674081420775,-0.013973864484072087,0.004273329667787932,112,出口③,結果①
S19,20,新預設,9,466,-0.0069430122882775565,-0.01709514702296739,0.003209122446412277,110,出口③,結果①
S19,20,新預設,10,463,0.0002407471744227943,-0.008846757470958791,0.009328251819804382,110,出口③,結果①
S19,20,新預設,11,463,-0.015238090036770445,-0.0279468796146266,-0.002529300458914292,110,出口③,結果③
S19,20,新預設,12,458,-0.008383690351916172,-0.020041858840784826,0.0032744781369524797,112,出口③,結果①
S19,20,新預設,13,466,-0.0056447045553784,-0.017297333281233392,0.0060079241704765925,109,出口③,結果①
S19,20,新預設,14,465,-0.0018447131326436619,-0.01245812593847833,0.008768699673191008,109,出口③,結果①
S19,20,新預設,15,472,0.002478670091257877,-0.006224195316168397,0.01118153549868415,112,出口③,結果①
S19,20,新預設,16,458,-0.015627251965414014,-0.02865466361541306,-0.0025998403154149675,111,出口③,結果③
S19,20,新預設,17,463,0.0021136238215856114,-0.007858893777440677,0.012086141420611901,112,出口③,結果①
S19,20,新預設,18,463,-0.0022058777631805914,-0.01257522105731745,0.008163465530956267,112,出口③,結果①
S19,20,新預設,19,463,-0.0031028728318025236,-0.012561412737041013,0.0063556670734359645,110,出口③,結果①
S19,20,新預設,20,462,-0.002984217468751555,-0.013363657416236314,0.007395222478733203,113,出口③,結果①
S19,20,新預設,21,459,-0.0031453241441623185,-0.012227733364070622,0.005937085075745984,111,出口③,結果①
S19,20,新預設,22,469,-0.0009768416402913386,-0.012294676528942346,0.01034099324835967,112,出口③,結果①
S19,20,新預設,23,465,0.0035448115528269927,-0.004997754795020211,0.012087377900674197,112,出口③,結果①
S19,20,新預設,24,463,0.0026121739691696627,-0.007169745218155052,0.012394093156494378,111,出口③,結果①
S19,20,新預設,25,464,0.007443497984605311,-0.002386549833128313,0.017273545802338933,110,出口③,結果①
S19,20,新預設,26,464,-0.0038087638241973754,-0.014508163214735416,0.006890635566340666,111,出口③,結果①
