cell,r,cagr,mdd,vol,first,end,trades,eq_sha,eq_sha64,ret_mine
6,19,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
7,0,0.2099339693341371,-0.43336500760981805,0.27977841961612904,526,2859,306,33da8eec95ab13d9,33da8eec95ab13d93c40718fd8b92d219d28c9160b256c8fb132e56083e8d8e3,5.04418465796837
7,1,0.16874289713586954,-0.4075385228196795,0.2773869787394423,526,2859,306,b0d5277de722fa1c,b0d5277de722fa1c4b7f29306c0e84338901877658090c33832fe049879a940a,3.358353925311574
7,2,0.16626122437431068,-0.4416484070033501,0.27964642283259855,526,2859,306,b015196bfce6705e,b015196bfce6705e2cb25fee780689b0e03e4ce0a88dec6be3839bbf8b8012cf,3.2717637304941984
7,3,0.17681201416331072,-0.40693496605466617,0.2762525539904359,526,2859,306,0f0f77b166723196,0f0f77b1667231965a67e0bfb9ca101fcfbe04deca81459b1ab9959d55143757,3.6508537459998394
7,4,0.16418228054498085,-0.40869765736994484,0.2672327264773127,526,2859,306,c0596862b7a26d2d,c0596862b7a26d2d1d9cd5470d3876234ece7600a48836b130f49bcbebb5aca3,3.2004129747987546
7,5,0.19412677297338732,-0.4292997661243526,0.27433517759598636,526,2859,306,b6ae23bf3bbedfcd,b6ae23bf3bbedfcd8cf3f6d03c1b142aef175b9c018b71256776b8aa33b063f9,4.338497087239657
7,6,0.18196890692598666,-0.3937501021504801,0.274672496979476,526,2859,306,f054a9cc9fa5af1d,f054a9cc9fa5af1db3237acdfb09801bb84cc417432cc5541998ca0cb1cab8a1,3.8468591780852996
7,7,0.22096357094155983,-0.41514688871469396,0.2773009831742993,526,2859,306,e34507c0ff83f50a,e34507c0ff83f50ad9f63fcf2720df81290cef93c5285451d6e72aea7ed4d435,5.584826341957124
7,8,0.18509281705591873,-0.396113323628433,0.2692767242998694,526,2859,306,a627a6c824ec49ce,a627a6c824ec49ce0d29509629c2b71aca618c60a0793514bc68ed3b63bd0c50,3.969154952611606
7,9,0.15079550227268812,-0.40080414187245594,0.27564027244586337,526,2859,306,e134c4fd1c835d5f,e134c4fd1c835d5f89c8a21ea2fc9c652b735313af3fabb181626eba848ac831,2.7659312342225673
7,10,0.2067288966064489,-0.3964764460137831,0.2733769591425833,526,2859,306,67d6489f7160941f,67d6489f7160941fd38a8e7dcfe9db147d4c0f1ba67178236b16885f3e555112,4.894708136913481
7,11,0.17209700687417606,-0.4373397087768171,0.2785577808876844,526,2859,306,c1439d4642e82950,c1439d4642e82950fb8b8a0d3cae4c64402afba81f6ad5bee8ff1398c64b8b3e,3.477878175054256
