窗鍵,窗,起,迄,交易日數,滿一年,臂,格,名稱,版本,種子數,期末金額_中位,窗內報酬_中位,最大回落_中位,0050扣ETF來回0.385%期末,此格受資料尾影響起,期末金額_p10,期末金額_p25,期末金額_p75,期末金額_p90,贏0050種子比例,交易筆數_中位
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#13,#13 P1｜AND｜N20｜d=inf｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1656689.3028149647,0.6566893028149647,-0.16821302028062304,,2026-07-03,1656689.3028149647,1656689.3028149647,1656689.3028149647,1656689.3028149647,0.0,61.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#14,#14 P1｜AND｜N20｜d=inf｜null,主版（資料尾補訊號、照收盤計值）,200,1701504.468452593,0.7015044684525931,-0.3597505862845619,,2026-07-03,1604209.253229755,1656367.6609457657,1749862.1082681266,1802572.6434723956,0.0,80.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#14,#14 P1｜AND｜N20｜d=inf｜null,引擎原樣（資料尾截斷的訊號被丟）,200,1801148.8993006544,0.8011488993006544,-0.1663107680938128,,2026-07-03,1714750.8836256869,1758203.6502197185,1858032.4639264762,1912913.6034143278,0.04,61.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#15,#15 PREREG10｜AND｜regime=False｜N20｜H60,主版（資料尾補訊號、照收盤計值）,200,1683463.227878812,0.6834632278788121,-0.36024770390538086,,2026-07-03,1594755.2910628582,1636286.793516435,1736229.126596459,1784574.0114064508,0.0,80.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#15,#15 PREREG10｜AND｜regime=False｜N20｜H60,引擎原樣（資料尾截斷的訊號被丟）,200,1796029.1988998074,0.7960291988998074,-0.16524607485932946,,2026-07-03,1701516.0556372025,1740951.8698843762,1841051.3317285317,1900350.6592035566,0.02,61.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#16,#16 PREREG10｜AND｜regime=True｜N20｜H60（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1683463.227878812,0.6834632278788121,-0.36024770390538086,,2026-07-03,1594755.2910628582,1636286.793516435,1736229.126596459,1784574.0114064508,0.0,80.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#16,#16 PREREG10｜AND｜regime=True｜N20｜H60（t−1 閘）,引擎原樣（資料尾截斷的訊號被丟）,200,1796029.1988998074,0.7960291988998074,-0.16524607485932946,,2026-07-03,1701516.0556372025,1740951.8698843762,1841051.3317285317,1900350.6592035566,0.02,61.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#17,#17 PREREG10｜AND｜regime=True｜N20｜H120（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,2060840.1887627519,1.0608401887627519,-0.40303649171527334,,2026-04-09,1881363.5993931969,1986366.583996413,2150126.5366794863,2233407.6117158695,0.8,40.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#17,#17 PREREG10｜AND｜regime=True｜N20｜H120（t−1 閘）,引擎原樣（資料尾截斷的訊號被丟）,200,1701705.4292631245,0.7017054292631244,-0.13400233113147178,,2026-04-09,1693290.0164916334,1697071.6863942577,1726691.8664174723,1728192.6757787976,0.0,21.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#18,#18 P9 2-A k2,主版（資料尾補訊號、照收盤計值）,200,1561618.414645632,0.561618414645632,-0.2696897292231039,,2026-04-02,1059248.7841392895,1276209.5791078869,1907272.5213646418,2277661.7252356033,0.215,16.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#18,#18 P9 2-A k2,引擎原樣（資料尾截斷的訊號被丟）,200,1434343.7048848313,0.4343437048848312,-0.13165168842845054,,2026-04-02,994508.8675496173,1178537.1073866405,1661860.826239961,1942688.90687456,0.085,8.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#19,#19 P9 2-B ⓐ（+15% 加碼）,主版（資料尾補訊號、照收盤計值）,200,1736925.729993512,0.7369257299935121,-0.2729737629697726,,2026-04-02,1146751.1043576107,1417840.1298452155,2127213.1629969976,2586058.75577387,0.37,16.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#19,#19 P9 2-B ⓐ（+15% 加碼）,引擎原樣（資料尾截斷的訊號被丟）,200,1473291.7289653975,0.4732917289653975,-0.13331376353600052,,2026-04-02,997715.5881731525,1214962.2013770696,1699870.4850972746,1980948.6844147253,0.105,8.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#20,#20 P9 2-B ⓑ（三分位加碼）,主版（資料尾補訊號、照收盤計值）,200,1736925.729993512,0.7369257299935121,-0.2729737629697726,,2026-04-02,1146751.1043576107,1417840.1298452155,2127213.1629969976,2586058.75577387,0.37,16.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#20,#20 P9 2-B ⓑ（三分位加碼）,引擎原樣（資料尾截斷的訊號被丟）,200,1473291.7289653975,0.4732917289653975,-0.13331376353600052,,2026-04-02,997715.5881731525,1214962.2013770696,1699870.4850972746,1980948.6844147253,0.105,8.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#21,#21 P9 2-B ⓒ（滿 40 根仍為正加碼）,主版（資料尾補訊號、照收盤計值）,200,1736925.729993512,0.7369257299935121,-0.2729737629697726,,2026-04-02,1146751.1043576107,1417840.1298452155,2127213.1629969976,2586058.75577387,0.37,16.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#21,#21 P9 2-B ⓒ（滿 40 根仍為正加碼）,引擎原樣（資料尾截斷的訊號被丟）,200,1473291.7289653975,0.4732917289653975,-0.13331376353600052,,2026-04-02,997715.5881731525,1214962.2013770696,1699870.4850972746,1980948.6844147253,0.105,8.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#22,#22 P9 2-C ⓒ（0050 MA60 下新部位 1.5 slot）,主版（資料尾補訊號、照收盤計值）,200,1736925.729993512,0.7369257299935121,-0.2729737629697726,,2026-04-02,1146751.1043576107,1417840.1298452155,2127213.1629969976,2586058.75577387,0.37,16.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#22,#22 P9 2-C ⓒ（0050 MA60 下新部位 1.5 slot）,引擎原樣（資料尾截斷的訊號被丟）,200,1473291.7289653975,0.4732917289653975,-0.13331376353600052,,2026-04-02,997715.5881731525,1214962.2013770696,1699870.4850972746,1980948.6844147253,0.105,8.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#23,#23 P9 2-C ⓔ（0050 MA10 下新部位 0.5 slot）,主版（資料尾補訊號、照收盤計值）,200,1736925.729993512,0.7369257299935121,-0.2729737629697726,,2026-04-02,1146751.1043576107,1417840.1298452155,2127213.1629969976,2586058.75577387,0.37,16.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#23,#23 P9 2-C ⓔ（0050 MA10 下新部位 0.5 slot）,引擎原樣（資料尾截斷的訊號被丟）,200,1473291.7289653975,0.4732917289653975,-0.13331376353600052,,2026-04-02,997715.5881731525,1214962.2013770696,1699870.4850972746,1980948.6844147253,0.105,8.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,①,0050,0050 買進持有（還原含息、不扣成本＝錨點算法）,—,0,1712921.279538594,0.712921279538594,-0.15367552143943577,1706326.5326123703,,,,,,,
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,②,#1,#1 PREREG10｜AND｜regime=True｜N10｜H120（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1320834.8464532928,0.32083484645329285,-0.3620021563161659,,2026-04-09,1294943.6580517585,1294943.6580517588,1323352.9311041094,1349592.6954595314,0.0,20.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,②,#1,#1 PREREG10｜AND｜regime=True｜N10｜H120（t−1 閘）,引擎原樣（資料尾截斷的訊號被丟）,200,1449308.5316586741,0.44930853165867424,-0.15838852975483736,,2026-04-09,1449308.5316586741,1449308.5316586741,1449308.5316586741,1449308.5316586741,0.0,10.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,③,門檻B,門檻B（W1）＝ P12 策略側 H120 N8,主版（資料尾補訊號、照收盤計值）,200,1943623.5128443858,0.9436235128443858,-0.14966169429961607,,2026-04-02,1486118.330011555,1679632.1652897885,2156101.824389127,2441014.1340012345,0.72,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,③,門檻B,門檻B（W1）＝ P12 策略側 H120 N8,引擎原樣（資料尾截斷的訊號被丟）,200,1665875.7551620626,0.6658757551620627,-0.14966169429961607,,2026-04-02,1270285.7671134765,1446588.1348678707,1861040.2282686045,2009879.8880609842,0.445,8.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#2,#2 P3乙｜N≤8｜N8｜d=1.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1326410.1037479963,0.3264101037479963,-0.40147427839573485,,2026-07-03,1326410.1037479963,1326410.1037479963,1326410.1037479963,1326410.1037479963,0.0,24.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#2,#2 P3乙｜N≤8｜N8｜d=1.0｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1636254.5655603672,0.6362545655603673,-0.27656888811752006,,2026-07-03,1636254.5655603672,1636254.5655603672,1636254.5655603672,1636254.5655603672,0.0,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#3,#3 P1｜AND｜N8｜d=1.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1280841.4510226077,0.2808414510226078,-0.3876498858191849,,2026-07-03,1280841.4510226077,1280841.4510226077,1280841.4510226077,1280841.4510226077,0.0,24.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#3,#3 P1｜AND｜N8｜d=1.0｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1471931.7968604467,0.4719317968604466,-0.1952016861328221,,2026-07-03,1471931.7968604467,1471931.7968604467,1471931.7968604467,1471931.7968604467,0.0,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#4,#4 PREREG10｜AND｜regime=True｜N10｜LD（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1442626.5020313205,0.4426265020313205,-0.2929653587264471,,2026-09-24,1348142.3336925087,1383284.470078939,1503652.4623141768,1573043.6429941226,0.005,41.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#4,#4 PREREG10｜AND｜regime=True｜N10｜LD（t−1 閘）,引擎原樣（資料尾截斷的訊號被丟）,200,1434185.8950523562,0.4341858950523564,-0.2929653587264471,,2026-09-24,1340073.192894339,1375266.8155880026,1494764.2590809255,1563623.5209580546,0.0,41.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#5,#5 P17｜R_eq（判定格）,主版（資料尾補訊號、照收盤計值）,200,1830495.9197301902,0.8304959197301903,-0.11418850059791062,,2026-04-02,1603285.4321142244,1701369.5002824762,1930401.3800530683,2046225.2242588617,0.735,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#5,#5 P17｜R_eq（判定格）,引擎原樣（資料尾截斷的訊號被丟）,200,1703021.4258245886,0.7030214258245885,-0.11418850059791062,,2026-04-02,1483015.7946113485,1579483.538431977,1811950.8928247108,1882639.658471675,0.475,8.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#6,#6 P1｜AND｜N8｜d=2.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,959701.5763507392,-0.04029842364926073,-0.3958112647261224,,2026-07-03,959701.5763507392,959701.5763507392,959701.5763507392,959701.5763507392,0.0,24.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#6,#6 P1｜AND｜N8｜d=2.0｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1162318.5272048812,0.16231852720488127,-0.17477560499928124,,2026-07-03,1162318.5272048812,1162318.5272048812,1162318.5272048812,1162318.5272048812,0.0,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#7,#7 PREREG10｜AND｜regime=True｜N10｜H60（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1354701.1482278975,0.35470114822789744,-0.3453605255868184,,2026-07-03,1226864.7531921945,1281718.3544356744,1417669.5035500177,1457361.8932063216,0.0,30.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#7,#7 PREREG10｜AND｜regime=True｜N10｜H60（t−1 閘）,引擎原樣（資料尾截斷的訊號被丟）,200,1485109.5364585062,0.4851095364585062,-0.15838852975483736,,2026-07-03,1372490.5392586293,1417873.308876076,1561876.485174499,1613749.2724302325,0.0,20.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#8,#8 P14｜w=0.50（＝各半混 0050）,主版（資料尾補訊號、照收盤計值）,200,1828272.3961914899,0.8282723961914898,-0.11382762323543208,,2026-04-02,1599519.8047750746,1696276.722414191,1934511.5519638606,2076967.7067699141,0.72,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#8,#8 P14｜w=0.50（＝各半混 0050）,引擎原樣（資料尾截斷的訊號被丟）,200,1689398.5173503282,0.6893985173503283,-0.11382762323543208,,2026-04-02,1491603.5233260354,1579754.7072032325,1786980.7539035992,1861400.5837997892,0.445,8.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#9,#9 P1｜AND｜N10｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1180743.5772007948,0.1807435772007948,-0.3588733590747584,,2026-07-03,1180743.5772007948,1180743.5772007948,1180743.5772007948,1180743.5772007948,0.0,30.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#9,#9 P1｜AND｜N10｜d=inf｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1352624.4260616351,0.35262442606163513,-0.15838852975483736,,2026-07-03,1352624.4260616351,1352624.4260616351,1352624.4260616351,1352624.4260616351,0.0,20.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#10,#10 P3乙｜N≤8｜N8｜d=2.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,993143.2344532395,-0.006856765546760513,-0.403989613686485,,2026-07-03,993143.2344532395,993143.2344532395,993143.2344532395,993143.2344532395,0.0,24.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#10,#10 P3乙｜N≤8｜N8｜d=2.0｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1284119.3182156188,0.28411931821561875,-0.20009539713846025,,2026-07-03,1284119.3182156188,1284119.3182156188,1284119.3182156188,1284119.3182156188,0.0,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#11,#11 P1｜AND｜N8｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1043101.2238499882,0.04310122384998816,-0.40569576992447787,,2026-07-03,1043101.2238499882,1043101.2238499882,1043101.2238499882,1043101.2238499882,0.0,24.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#11,#11 P1｜AND｜N8｜d=inf｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1208644.5110831093,0.20864451108310922,-0.18435372349859147,,2026-07-03,1208644.5110831093,1208644.5110831093,1208644.5110831093,1208644.5110831093,0.0,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#12,#12 PREREG10｜AND｜regime=False｜N10｜H120,主版（資料尾補訊號、照收盤計值）,200,1320834.8464532928,0.32083484645329285,-0.3620021563161659,,2026-04-09,1294943.6580517585,1294943.6580517588,1323352.9311041094,1349592.6954595314,0.0,20.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#12,#12 PREREG10｜AND｜regime=False｜N10｜H120,引擎原樣（資料尾截斷的訊號被丟）,200,1449308.5316586741,0.44930853165867424,-0.15838852975483736,,2026-04-09,1449308.5316586741,1449308.5316586741,1449308.5316586741,1449308.5316586741,0.0,10.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#13,#13 P1｜AND｜N20｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1321973.443749059,0.3219734437490589,-0.3614729655322409,,2026-07-03,1321973.443749059,1321973.443749059,1321973.443749059,1321973.443749059,0.0,60.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#13,#13 P1｜AND｜N20｜d=inf｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1418193.7106037217,0.4181937106037217,-0.1616896196932188,,2026-07-03,1418193.7106037217,1418193.7106037217,1418193.7106037217,1418193.7106037217,0.0,40.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#14,#14 P1｜AND｜N20｜d=inf｜null,主版（資料尾補訊號、照收盤計值）,200,1420760.7108080112,0.42076071080801136,-0.3565302230567531,,2026-07-03,1369867.7001870621,1387769.6799745904,1455550.4395045144,1484878.9926064392,0.0,60.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#14,#14 P1｜AND｜N20｜d=inf｜null,引擎原樣（資料尾截斷的訊號被丟）,200,1509388.1546242693,0.5093881546242692,-0.165457938665924,,2026-07-03,1440100.4748774662,1470749.3631706063,1543594.6610074458,1572351.9174826045,0.0,40.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#15,#15 PREREG10｜AND｜regime=False｜N20｜H60,主版（資料尾補訊號、照收盤計值）,200,1425287.8302602596,0.4252878302602596,-0.3578520600633846,,2026-07-03,1360861.326003558,1388020.4515086145,1455131.6190229703,1485348.2406766512,0.0,60.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#15,#15 PREREG10｜AND｜regime=False｜N20｜H60,引擎原樣（資料尾截斷的訊號被丟）,200,1506387.9667056329,0.506387966705633,-0.16540887380969665,,2026-07-03,1436000.4047227893,1471092.6164913198,1544456.577362364,1567172.7477425768,0.0,40.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#16,#16 PREREG10｜AND｜regime=True｜N20｜H60（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1425287.8302602596,0.4252878302602596,-0.3578520600633846,,2026-07-03,1360861.326003558,1388020.4515086145,1455131.6190229703,1485348.2406766512,0.0,60.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#16,#16 PREREG10｜AND｜regime=True｜N20｜H60（t−1 閘）,引擎原樣（資料尾截斷的訊號被丟）,200,1506387.9667056329,0.506387966705633,-0.16540887380969665,,2026-07-03,1436000.4047227893,1471092.6164913198,1544456.577362364,1567172.7477425768,0.0,40.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#17,#17 PREREG10｜AND｜regime=True｜N20｜H120（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1310100.875495235,0.31010087549523513,-0.33917148109848005,,2026-04-09,1231149.5733845946,1290635.689160292,1342273.3561491717,1373674.1757820572,0.0,40.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#17,#17 PREREG10｜AND｜regime=True｜N20｜H120（t−1 閘）,引擎原樣（資料尾截斷的訊號被丟）,200,1385780.536008046,0.38578053600804596,-0.1391951124795882,,2026-04-09,1300745.1319778631,1370139.0055977884,1440502.7497433908,1456144.2801536485,0.0,20.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#18,#18 P9 2-A k2,主版（資料尾補訊號、照收盤計值）,200,1784403.5578658818,0.7844035578658819,-0.1437905870571614,,2026-04-02,1400774.2637865131,1585036.9599265922,1983450.8624918445,2148618.4222703204,0.595,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#18,#18 P9 2-A k2,引擎原樣（資料尾截斷的訊號被丟）,200,1634047.1731652166,0.6340471731652166,-0.1437905870571614,,2026-04-02,1286585.5925839725,1469833.243324859,1816465.0677944457,1961395.3461838947,0.395,8.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#19,#19 P9 2-B ⓐ（+15% 加碼）,主版（資料尾補訊號、照收盤計值）,200,1906896.5661331625,0.9068965661331624,-0.14836319335510711,,2026-04-02,1474311.3860281734,1663371.739326457,2157921.220697977,2324778.032429785,0.715,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#19,#19 P9 2-B ⓐ（+15% 加碼）,引擎原樣（資料尾截斷的訊號被丟）,200,1660506.6109999479,0.6605066109999478,-0.1481294411948097,,2026-04-02,1281799.3445156633,1477305.3125664587,1863476.7274569762,2000159.91791029,0.43,8.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#20,#20 P9 2-B ⓑ（三分位加碼）,主版（資料尾補訊號、照收盤計值）,200,1906896.5661331625,0.9068965661331624,-0.14836319335510711,,2026-04-02,1474311.3860281734,1663371.739326457,2157921.220697977,2324778.032429785,0.715,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#20,#20 P9 2-B ⓑ（三分位加碼）,引擎原樣（資料尾截斷的訊號被丟）,200,1660506.6109999479,0.6605066109999478,-0.1481294411948097,,2026-04-02,1281799.3445156633,1477305.3125664587,1863476.7274569762,2000159.91791029,0.43,8.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#21,#21 P9 2-B ⓒ（滿 40 根仍為正加碼）,主版（資料尾補訊號、照收盤計值）,200,1906896.5661331625,0.9068965661331624,-0.14836319335510711,,2026-04-02,1474311.3860281734,1663371.739326457,2157921.220697977,2324778.032429785,0.715,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#21,#21 P9 2-B ⓒ（滿 40 根仍為正加碼）,引擎原樣（資料尾截斷的訊號被丟）,200,1660506.6109999479,0.6605066109999478,-0.1481294411948097,,2026-04-02,1281799.3445156633,1477305.3125664587,1863476.7274569762,2000159.91791029,0.43,8.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#22,#22 P9 2-C ⓒ（0050 MA60 下新部位 1.5 slot）,主版（資料尾補訊號、照收盤計值）,200,1906896.5661331625,0.9068965661331624,-0.14836319335510711,,2026-04-02,1474311.3860281734,1663371.739326457,2157921.220697977,2324778.032429785,0.715,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#22,#22 P9 2-C ⓒ（0050 MA60 下新部位 1.5 slot）,引擎原樣（資料尾截斷的訊號被丟）,200,1660506.6109999479,0.6605066109999478,-0.1481294411948097,,2026-04-02,1281799.3445156633,1477305.3125664587,1863476.7274569762,2000159.91791029,0.43,8.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#23,#23 P9 2-C ⓔ（0050 MA10 下新部位 0.5 slot）,主版（資料尾補訊號、照收盤計值）,200,1906896.5661331625,0.9068965661331624,-0.14836319335510711,,2026-04-02,1474311.3860281734,1663371.739326457,2157921.220697977,2324778.032429785,0.715,16.0
YTD26,2026-01-02～2026-09-24（⚠ 不滿一年）,2026-01-02,2026-09-24,177,False,④,#23,#23 P9 2-C ⓔ（0050 MA10 下新部位 0.5 slot）,引擎原樣（資料尾截斷的訊號被丟）,200,1660506.6109999479,0.6605066109999478,-0.1481294411948097,,2026-04-02,1281799.3445156633,1477305.3125664587,1863476.7274569762,2000159.91791029,0.43,8.0
