stock_id,prev_date,date,rule,ref_over_prev
70160,2010-06-23,2010-07-16,B,0.5
70161,2010-04-29,2010-05-07,B,0.615385
70161,2010-07-16,2010-07-29,B,3.0
70162,2010-06-11,2010-06-23,B,0.555556
70165,2010-04-29,2010-05-07,B,0.614583
70167,2010-05-17,2010-06-02,B,0.634921
70170,2010-03-16,2010-03-24,B,1.313131
70189,2010-06-03,2010-06-14,B,0.642857
70189,2010-06-25,2010-07-02,B,0.466667
70191,2010-03-03,2010-03-10,B,1.378601
70192,2010-06-23,2010-07-27,B,0.047619
70198,2010-03-01,2010-03-09,B,1.980392
70198,2010-06-29,2010-07-06,B,0.887097
70202,2010-06-17,2010-07-02,B,0.111111
70204,2010-06-03,2010-06-14,B,0.333333
70208,2007-08-16,2010-02-06,B,199.0
70208,2010-03-17,2010-03-25,B,1.219388
70213,2010-06-29,2010-07-08,B,2.2
70214,2010-05-18,2010-06-04,B,0.0625
70214,2010-06-07,2010-07-09,B,10.75
70216,2010-05-10,2010-06-24,B,1.285714
70216,2010-07-07,2010-07-15,B,5.0
70220,2010-06-01,2010-06-22,B,1.4
70222,2007-07-23,2010-02-23,B,209.0
70226,2010-05-11,2010-05-26,B,0.253968
70227,2007-08-03,2010-02-24,B,0.017895
70227,2010-02-24,2010-03-09,B,0.931818
70228,2007-07-05,2010-03-08,B,144.0
70228,2010-07-13,2010-07-21,B,1.211765
70233,2007-07-02,2010-02-24,B,137.0
70243,2010-07-29,2010-08-05,B,0.1
70244,2010-08-09,2010-08-16,B,1.25
70252,2007-07-17,2010-02-22,A,280.0
70253,2010-03-10,2010-05-05,B,1.121739
70253,2010-05-17,2010-05-24,B,0.641667
70254,2007-07-23,2010-02-22,A,218.0
70255,2007-08-23,2010-02-25,B,108.0
70257,2007-09-20,2010-02-26,B,84.0
70257,2010-05-13,2010-05-28,B,0.333333
70263,2010-07-20,2010-08-05,B,10.0
70266,2010-05-04,2010-05-13,B,0.663158
70266,2010-06-24,2010-07-05,B,0.639175
70267,2007-07-25,2010-02-26,B,93.0
70268,2007-07-25,2010-03-03,B,2.5
70275,2010-08-16,2010-08-23,B,0.842105
70282,2010-03-01,2010-03-22,B,1.383333
70282,2010-07-15,2010-08-04,B,0.25
70283,2007-07-02,2010-02-26,B,53.0
70283,2010-04-30,2010-06-03,B,0.333333
70284,2007-07-04,2010-03-01,B,134.0
70285,2007-07-05,2010-02-25,A,1.472222
70286,2007-07-05,2010-03-03,A,225.0
70287,2007-07-05,2010-03-04,B,31.8
70288,2007-07-05,2010-03-22,B,0.413636
70288,2010-05-14,2010-05-25,B,0.732877
70288,2010-06-29,2010-07-15,B,1.151685
70288,2010-07-15,2010-07-29,B,1.109948
70289,2007-07-02,2010-03-23,B,126.0
70291,2007-08-09,2010-03-04,B,80.0
70293,2007-07-06,2010-03-12,B,0.072619
70294,2007-07-06,2010-03-05,B,0.042471
70295,2007-07-06,2010-03-09,B,0.070423
70296,2007-07-10,2010-03-05,B,57.0
70296,2010-08-05,2010-08-19,B,0.550562
70297,2007-07-09,2010-03-05,B,0.48
70298,2007-07-09,2010-03-03,A,0.064348
70299,2007-08-07,2010-03-05,A,244.0
70302,2007-07-12,2010-03-11,B,121.0
70303,2007-07-12,2010-03-10,B,0.434483
70304,2007-07-20,2010-03-11,B,13.0
70305,2007-07-16,2010-03-10,B,83.0
70306,2007-07-16,2010-03-16,B,64.0
70307,2007-07-19,2010-03-12,B,164.0
70308,2007-07-13,2010-03-17,B,103.0
70308,2010-07-28,2010-08-16,B,0.3125
70309,2007-07-18,2010-03-09,A,206.0
70311,2007-07-19,2010-03-10,B,1.839506
70312,2007-07-19,2010-03-11,B,63.0
70313,2007-08-27,2010-03-10,A,0.038813
70314,2007-08-27,2010-03-23,B,409.0
70315,2007-07-26,2010-03-15,B,34.0
70316,2007-07-26,2010-03-12,A,6.0
70317,2007-07-24,2010-03-17,B,223.0
70318,2007-07-26,2010-03-16,B,0.68125
70318,2010-05-18,2010-05-26,B,0.52381
70319,2007-07-24,2010-03-12,A,85.0
70321,2007-07-26,2010-03-16,B,40.333333
70322,2007-08-29,2010-03-17,B,105.0
70323,2007-08-29,2010-03-25,B,0.146108
70324,2007-07-26,2010-03-17,B,0.081955
70324,2010-05-24,2010-06-04,B,0.818182
70325,2007-07-26,2010-03-12,A,141.0
70326,2007-07-26,2010-03-12,A,0.41
70327,2007-08-31,2010-03-17,B,16.333333
70327,2010-06-28,2010-07-12,B,0.692308
70328,2007-08-31,2010-03-12,A,0.051445
70329,2007-07-26,2010-03-19,B,0.289474
70329,2010-08-17,2010-09-01,B,0.181818
70331,2007-07-26,2010-03-25,B,1.695122
70331,2010-05-25,2010-06-01,B,1.568627
70332,2007-07-24,2010-03-25,B,133.0
70333,2007-07-27,2010-03-17,B,8.05
70333,2010-05-04,2010-05-11,B,0.714286
70333,2010-08-20,2010-09-03,B,0.3125
70334,2007-08-02,2010-03-18,B,138.0
70334,2010-08-20,2010-09-03,B,2.0
70335,2007-09-03,2010-03-16,B,157.0
70335,2010-07-23,2010-08-05,B,0.384615
70336,2007-10-05,2010-03-17,B,56.0
70337,2007-10-16,2010-03-18,B,1.176471
70338,2007-10-11,2010-03-15,A,67.0
70339,2007-10-16,2010-03-16,A,515.0
70341,2007-10-16,2010-03-18,A,209.0
70342,2007-10-19,2010-03-18,A,122.0
70343,2007-10-23,2010-03-19,B,0.098077
70344,2007-09-14,2010-03-18,A,208.0
70345,2007-09-19,2010-03-18,A,106.0
70345,2010-08-06,2010-08-13,B,0.662551
70346,2007-09-19,2010-03-18,A,0.834532
70347,2007-10-08,2010-03-19,B,53.0
70347,2010-08-25,2010-09-06,B,0.694215
70349,2007-09-19,2010-03-22,B,0.135849
70351,2007-12-04,2010-03-23,B,114.0
70352,2007-11-12,2010-03-29,B,130.0
70353,2008-01-17,2010-03-24,B,131.5
70354,2007-11-19,2010-03-24,B,0.198198
70355,2008-01-04,2010-03-25,B,28.0
70357,2007-09-26,2010-03-24,B,303.0
70359,2007-11-01,2010-03-25,B,102.0
70359,2010-08-31,2010-09-09,B,1.585937
70359,2010-09-10,2010-09-17,B,0.762857
70361,2007-10-30,2010-03-26,B,165.0
70362,2007-09-28,2010-03-24,A,0.206667
70364,2007-12-04,2010-03-24,A,196.0
70365,2008-01-08,2010-04-22,B,186.0
70366,2007-09-27,2010-03-25,A,96.0
70366,2010-09-01,2010-09-14,B,1.083333
70367,2007-10-08,2010-03-25,A,92.0
70368,2007-10-08,2010-03-26,B,0.0864
70368,2010-09-07,2010-09-15,B,0.25
70369,2007-10-08,2010-03-29,B,0.046207
70371,2007-10-08,2010-03-25,A,229.0
70372,2007-09-29,2010-04-02,B,101.0
70373,2007-10-12,2010-03-26,B,169.0
70374,2007-10-09,2010-03-29,B,0.15625
70374,2010-04-28,2010-06-07,B,0.435185
70375,2007-10-09,2010-03-26,A,18.0
70375,2010-08-09,2010-08-16,B,0.333333
70376,2007-10-09,2010-03-26,A,0.309524
70377,2007-10-09,2010-03-29,A,40.0
70378,2007-10-02,2010-03-29,A,137.0
70379,2007-10-12,2010-03-29,A,0.213675
70381,2007-10-12,2010-03-30,B,0.114
70382,2007-10-04,2010-03-29,A,67.0
70383,2007-10-15,2010-03-30,B,56.0
70384,2007-10-17,2010-03-29,A,0.178531
70385,2007-10-18,2010-04-02,B,0.485
70385,2010-08-04,2010-09-02,B,0.125
70386,2007-10-18,2010-04-06,B,0.105882
70387,2007-10-16,2010-04-14,B,99.0
70387,2010-05-13,2010-05-28,B,0.714286
70389,2007-10-19,2010-04-02,B,0.187629
70391,2007-10-22,2010-04-01,B,30.0
70392,2007-10-02,2010-04-01,B,51.0
70393,2007-10-22,2010-05-05,B,0.008846
70394,2007-12-27,2010-03-31,A,127.0
70395,2007-11-27,2010-04-13,B,0.481818
70396,2007-10-24,2010-04-02,B,61.0
70397,2007-10-24,2010-04-01,B,11.2
70398,2007-10-24,2010-04-01,B,0.049333
70399,2007-10-24,2010-04-02,B,0.026667
70401,2007-10-30,2010-04-09,B,130.0
70401,2010-09-01,2010-09-14,B,1.35
70402,2007-10-31,2010-04-02,B,0.106429
70403,2007-10-30,2010-04-02,B,59.333333
70404,2007-10-30,2010-04-01,A,70.0
70404,2010-08-17,2010-09-06,B,0.2
70405,2007-10-30,2010-04-02,A,95.0
70406,2007-10-30,2010-04-02,A,93.0
70406,2010-08-30,2010-09-13,B,0.133333
70407,2007-10-30,2010-04-06,B,24.0
70408,2007-10-30,2010-04-02,A,20.75
70409,2007-11-02,2010-04-06,B,103.0
70409,2010-08-25,2010-09-01,B,0.1
70411,2007-11-02,2010-04-21,B,260.0
70412,2007-11-29,2010-04-07,B,325.0
70413,2007-11-02,2010-04-02,B,120.0
70414,2007-10-26,2010-04-01,A,187.0
70415,2007-10-31,2010-04-01,A,1.635294
70416,2007-11-01,2010-04-02,A,148.0
70417,2007-11-01,2010-04-02,A,0.405882
70418,2007-11-01,2010-04-14,B,0.032353
70419,2007-11-01,2010-04-07,B,106.0
70421,2007-10-30,2010-04-02,A,49.0
70422,2007-11-05,2010-04-06,B,67.0
70423,2007-12-04,2010-04-12,B,57.0
70424,2007-11-05,2010-04-08,B,0.076812
70424,2010-08-30,2010-09-15,B,0.2
70425,2007-10-19,2010-04-02,A,33.0
70426,2007-10-08,2010-04-14,B,109.0
70426,2010-06-25,2010-07-07,B,1.214286
70426,2010-08-06,2010-08-31,B,2.061644
70427,2008-01-04,2010-04-09,B,0.281667
70428,2007-11-08,2010-04-08,B,220.0
70429,2007-11-08,2010-04-14,B,131.0
70431,2007-11-07,2010-04-15,B,52.0
70432,2007-11-06,2010-04-07,A,63.0
70433,2007-10-24,2010-04-08,B,43.0
70434,2007-12-11,2010-04-09,B,53.0
70434,2010-08-25,2010-09-01,B,0.25
70435,2007-10-08,2010-04-12,B,54.0
70436,2008-01-02,2010-04-12,B,133.0
70436,2010-07-20,2010-08-18,B,0.076923
70438,2007-11-02,2010-04-14,B,48.0
70441,2007-10-31,2010-04-15,B,204.0
70442,2007-11-07,2010-04-29,B,68.0
70443,2007-12-13,2010-04-21,B,0.481818
70444,2007-12-05,2010-04-13,B,159.0
70445,2007-12-13,2010-04-13,B,202.0
70445,2010-08-30,2010-09-21,B,0.166667
70446,2007-12-13,2010-04-12,B,65.0
70447,2008-01-28,2010-04-12,A,114.0
70448,2008-01-10,2010-04-28,B,159.0
70448,2010-04-29,2010-05-10,B,0.438596
70448,2010-08-23,2010-09-02,B,0.125
70448,2010-09-02,2010-09-30,B,0.222222
70449,2007-11-16,2010-04-12,A,1.435294
70451,2008-01-15,2010-04-14,B,132.0
70451,2010-09-01,2010-09-08,B,76.0
70452,2007-11-13,2010-04-20,B,83.0
70453,2007-11-14,2010-04-09,A,204.0
70453,2010-09-16,2010-10-06,B,0.025
70454,2007-10-31,2010-04-09,A,182.0
70454,2010-08-27,2010-09-06,B,0.166667
70455,2007-11-21,2010-04-09,A,183.0
70455,2010-08-18,2010-09-16,B,2.0
70456,2007-12-20,2010-04-12,B,105.0
70457,2007-12-20,2010-04-09,A,178.0
70458,2007-11-13,2010-04-09,A,125.0
70459,2007-11-15,2010-04-09,A,268.0
70459,2010-07-28,2010-09-15,B,0.4
70461,2007-11-20,2010-04-20,B,338.0
70461,2010-09-16,2010-10-04,B,10.0
70462,2007-11-28,2010-04-12,A,70.0
70463,2007-11-07,2010-04-12,A,110.0
70463,2010-08-19,2010-08-27,B,0.753333
70464,2007-10-29,2010-04-14,B,192.0
70466,2007-11-12,2010-04-13,B,82.0
70466,2010-06-28,2010-07-16,B,1.193548
70467,2007-11-28,2010-04-12,B,176.0
70468,2007-11-23,2010-04-09,A,194.0
70469,2007-10-17,2010-04-12,B,97.0
70469,2010-08-30,2010-09-07,B,0.625
70470,2010-09-10,2010-09-17,B,0.947368
70471,2007-11-22,2010-04-14,B,78.0
70472,2007-11-28,2010-04-09,A,0.257895
70473,2008-01-30,2010-04-13,B,60.0
70475,2007-11-08,2010-04-13,B,64.0
70476,2007-11-14,2010-04-13,B,210.0
70476,2010-08-05,2010-08-24,B,0.47619
70476,2010-08-24,2010-09-13,B,7.0
70477,2007-11-07,2007-11-14,B,0.485294
70477,2007-11-26,2010-04-14,A,96.0
70478,2007-12-04,2010-04-14,A,254.0
70479,2008-01-31,2010-04-16,B,258.0
70479,2010-09-15,2010-09-23,B,3.0
70480,2010-08-09,2010-08-24,B,0.862903
70480,2010-08-26,2010-10-04,B,0.851441
70481,2007-11-21,2010-05-05,B,129.0
70482,2007-11-19,2010-04-12,A,63.0
70482,2010-06-14,2010-07-15,B,1.294118
70483,2007-11-23,2010-04-12,A,117.0
70484,2007-12-05,2010-04-29,B,0.282548
70485,2007-11-14,2010-04-12,A,135.0
70485,2010-08-26,2010-10-01,B,0.058824
70486,2007-11-23,2010-04-13,B,98.0
70486,2010-09-24,2010-10-07,B,0.788591
70487,2008-03-27,2010-04-12,A,104.0
70487,2010-07-23,2010-08-13,B,0.25
70487,2010-08-16,2010-09-21,B,5.0
70488,2008-03-06,2010-04-14,A,99.0
70489,2008-01-31,2010-04-15,A,106.0
70489,2010-05-04,2010-06-10,B,0.393939
70491,2008-01-31,2010-04-15,A,248.0
70492,2007-12-06,2010-04-15,A,231.0
70493,2007-12-06,2010-04-15,B,131.0
70494,2007-12-07,2010-04-19,B,66.0
70495,2007-11-23,2010-04-19,B,65.0
70496,2007-11-23,2010-04-20,B,4.538462
70497,2007-12-12,2010-04-19,B,157.0
70498,2008-01-17,2010-04-15,A,151.0
70499,2008-01-02,2010-04-19,B,186.0
70499,2010-08-20,2010-09-01,B,0.166667
70501,2008-02-01,2010-04-20,B,99.0
70502,2008-02-01,2010-04-16,A,137.0
70503,2007-12-07,2010-04-16,A,83.0
70503,2010-04-30,2010-05-10,B,0.396825
70504,2007-12-06,2010-04-15,A,166.0
70505,2007-12-10,2010-04-15,A,29.666667
70506,2007-11-20,2010-04-21,B,38.666667
70506,2010-08-02,2010-08-27,B,2.0
70507,2007-11-09,2010-04-19,B,150.0
70507,2010-08-13,2010-09-06,B,0.552632
70508,2007-10-30,2010-04-22,B,44.75
70509,2007-12-06,2010-04-15,A,116.0
70511,2007-11-02,2010-04-19,B,138.0
70511,2010-07-26,2010-08-04,B,0.337838
70512,2007-12-07,2010-05-14,B,82.0
70512,2010-08-23,2010-10-06,B,0.333333
70513,2007-12-24,2010-04-29,B,105.0
70513,2010-07-23,2010-08-11,B,0.606061
70514,2008-01-15,2010-04-19,A,90.0
70514,2010-05-27,2010-06-22,B,1.5625
70515,2007-12-10,2010-04-21,B,68.0
70516,2007-12-06,2010-04-28,B,112.0
70517,2008-02-18,2010-04-19,A,0.282979
70518,2008-02-18,2010-04-20,A,131.0
70519,2008-02-18,2010-04-23,B,53.0
70520,2010-09-30,2010-10-07,B,0.333333
70521,2007-12-06,2010-04-22,B,22.111111
70522,2007-12-07,2010-04-21,A,47.0
70523,2007-12-12,2010-04-21,B,137.0
70524,2007-12-19,2010-04-23,B,3.689655
70524,2010-07-09,2010-07-20,B,1.208333
70525,2008-01-24,2010-04-22,B,137.0
70526,2008-01-22,2010-04-21,A,113.0
70526,2010-10-06,2010-10-15,B,0.333333
70527,2008-01-23,2010-05-04,B,130.0
70528,2008-01-21,2010-05-03,B,213.0
70529,2007-12-31,2010-04-27,B,168.0
70531,2008-03-03,2010-04-29,B,125.0
70532,2007-12-17,2010-04-28,B,202.0
70532,2010-08-10,2010-10-04,B,3.0
70533,2007-12-11,2010-04-29,B,88.333333
70534,2007-12-14,2010-04-26,B,122.0
70534,2010-05-27,2010-06-04,B,1.401961
70534,2010-06-24,2010-07-01,B,0.685315
70534,2010-09-03,2010-09-15,B,1.75
70535,2007-12-13,2010-04-23,B,12.785714
70536,2007-11-14,2010-04-26,B,15.6
70537,2007-12-13,2010-04-23,A,41.0
70538,2007-12-18,2010-05-06,B,60.0
70539,2007-12-10,2010-05-07,B,109.0
70539,2010-06-09,2010-07-06,B,1.136364
70541,2007-12-21,2010-04-29,B,62.0
70542,2007-12-07,2010-04-23,B,139.0
70543,2007-12-11,2010-04-26,B,207.0
70544,2007-11-26,2010-04-28,B,75.0
70545,2007-12-20,2010-05-05,B,51.0
70546,2007-12-21,2010-04-28,B,9.222222
70547,2007-12-12,2010-05-06,B,52.0
70548,2007-11-29,2010-04-29,B,47.5
70548,2010-08-11,2010-09-20,B,0.090909
70549,2007-11-30,2010-05-13,B,39.0
70549,2010-06-29,2010-07-09,B,1.25
70551,2008-01-24,2010-04-28,B,84.0
70551,2010-08-27,2010-09-07,B,1.375
70552,2007-12-14,2010-04-27,A,278.0
70552,2010-08-27,2010-09-09,B,0.333333
70553,2008-01-24,2010-05-03,B,224.0
70554,2007-12-26,2010-04-27,A,0.309091
70554,2010-09-03,2010-09-30,B,5.0
70555,2007-11-08,2010-04-28,B,52.5
70556,2007-12-12,2010-04-27,A,177.0
70557,2007-12-21,2010-04-27,A,166.0
70558,2007-12-24,2010-04-27,A,87.0
70558,2010-06-03,2010-06-11,B,1.203704
70558,2010-06-18,2010-06-29,B,1.224138
70558,2010-07-05,2010-07-15,B,1.412698
70559,2007-11-20,2010-04-27,A,123.0
70561,2007-12-24,2010-05-05,B,3.15
70562,2007-12-21,2010-04-29,A,6.666667
70562,2010-10-07,2010-10-20,B,0.260274
70563,2007-10-24,2007-11-29,B,0.713636
70563,2007-12-18,2010-04-30,B,260.0
70564,2007-12-13,2010-05-03,B,37.8
70565,2007-12-20,2010-04-30,B,14.4
70566,2007-12-24,2010-04-30,B,147.0
70567,2007-12-18,2010-05-03,B,204.0
70568,2007-12-07,2010-05-03,B,109.0
70569,2007-12-07,2010-04-28,A,96.0
70571,2007-11-08,2007-12-11,B,0.333333
70571,2007-12-11,2010-05-05,B,100.0
70572,2007-12-04,2010-05-03,A,152.0
70574,2007-12-20,2010-05-26,B,28.0
70576,2008-01-24,2010-05-03,A,165.0
70577,2007-11-30,2010-05-03,A,139.0
70578,2007-11-14,2010-05-03,A,75.0
70579,2007-11-16,2007-11-27,B,0.333333
70579,2007-12-24,2010-05-03,A,7.15
70579,2010-10-05,2010-10-13,B,0.757829
70580,2010-10-01,2010-10-20,B,0.2
70582,2008-01-10,2010-05-06,B,125.0
70582,2010-07-27,2010-08-03,B,1.475
70583,2007-12-26,2010-05-05,B,1.397059
70584,2007-11-28,2010-05-06,B,95.0
70585,2007-12-13,2010-05-04,B,145.0
70586,2007-11-15,2010-05-04,B,66.0
70587,2007-12-18,2010-05-03,B,155.0
70588,2007-11-23,2010-05-06,B,40.5
70588,2010-05-10,2010-07-22,B,0.027778
70588,2010-08-16,2010-09-01,B,0.285714
70588,2010-09-02,2010-09-20,B,0.166667
70589,2007-12-28,2010-05-03,A,135.0
70591,2007-12-28,2010-05-06,B,58.0
70591,2010-06-07,2010-06-15,B,1.6
70592,2007-12-28,2010-05-03,A,65.0
70593,2007-12-28,2010-05-05,B,68.0
70594,2007-12-28,2010-05-04,B,122.0
70595,2007-12-28,2010-05-24,B,3.4
70597,2007-12-28,2010-05-03,A,0.452778
70598,2007-12-10,2010-07-19,B,93.0
70599,2008-01-02,2010-05-06,B,91.0
70599,2010-08-17,2010-08-24,B,0.1
70601,2008-01-15,2008-01-24,B,0.333333
70601,2008-01-24,2010-05-24,B,37.0
70601,2010-07-05,2010-07-28,B,1.461538
70602,2008-03-14,2010-05-06,B,112.0
70603,2007-12-14,2010-05-14,B,150.0
70603,2010-10-08,2010-10-15,B,3.0
70604,2007-12-27,2010-05-05,A,93.0
70604,2010-10-12,2010-10-27,B,0.333333
70605,2007-12-10,2010-05-17,B,126.0
70605,2010-08-24,2010-09-06,B,0.285714
70606,2007-12-28,2010-05-27,B,11.857143
70607,2007-12-28,2010-05-07,B,0.458824
70608,2007-11-14,2007-11-22,B,0.28
70608,2007-11-23,2007-12-04,B,0.2
70608,2007-12-06,2010-05-07,B,204.0
70608,2010-09-21,2010-10-04,B,0.2
70609,2007-12-28,2010-05-07,B,0.757396
70611,2007-11-06,2010-05-11,B,44.75
70612,2007-11-23,2007-12-06,B,0.25
70612,2007-12-19,2010-05-07,B,125.0
70613,2007-12-24,2010-05-05,A,150.0
70614,2007-12-07,2010-05-05,A,82.0
70615,2008-04-02,2010-05-05,A,81.5
70617,2007-12-21,2010-05-20,B,105.0
70617,2010-08-09,2010-09-27,B,0.224138
70618,2008-01-17,2010-05-06,B,157.0
70618,2010-05-12,2010-05-28,B,0.707692
70618,2010-05-28,2010-06-18,B,0.77451
70618,2010-07-01,2010-09-03,B,0.377551
70619,2008-01-08,2010-05-10,B,163.0
70621,2007-12-04,2010-05-07,B,106.0
70622,2007-12-13,2010-05-06,A,50.25
70622,2010-09-17,2010-09-27,B,3.0
70624,2007-11-26,2010-05-06,A,101.0
70625,2007-11-23,2010-05-06,A,88.0
70626,2007-12-12,2010-06-07,B,42.0
70627,2007-12-24,2010-05-06,A,121.0
70628,2008-01-03,2010-05-07,B,155.0
70628,2010-10-07,2010-10-25,B,0.2
70631,2007-12-06,2010-05-12,B,72.0
70632,2007-12-19,2010-05-20,B,66.0
70633,2008-01-03,2010-06-04,B,50.0
70634,2008-01-02,2010-06-07,B,50.0
70635,2008-01-04,2010-05-11,B,135.0
70636,2007-12-31,2010-05-10,B,39.0
70636,2010-09-29,2010-10-18,B,0.16129
70637,2008-01-04,2010-05-10,B,204.0
70638,2007-12-24,2010-05-07,A,343.0
70639,2007-11-23,2010-05-06,A,121.0
70641,2007-11-09,2010-05-06,A,156.0
70642,2007-12-12,2007-12-20,B,0.2
70642,2007-12-20,2010-05-07,B,26.333333
70642,2010-05-27,2010-06-29,B,1.652778
70643,2007-12-13,2010-05-10,B,78.0
70644,2008-01-28,2010-05-13,B,162.0
70645,2008-01-22,2010-05-11,B,113.0
70646,2007-12-28,2010-05-13,B,196.0
70647,2008-04-09,2010-05-11,B,73.0
70648,2008-01-10,2010-06-01,B,4.333333
70649,2007-12-25,2010-05-24,B,69.0
70649,2010-08-19,2010-09-03,B,0.575221
70651,2007-12-06,2010-05-12,A,70.5
70652,2007-11-30,2010-05-12,A,127.0
70653,2007-12-31,2010-05-12,A,206.0
70653,2010-09-13,2010-09-29,B,0.333333
70654,2008-01-09,2010-05-12,A,117.0
70654,2010-10-06,2010-10-21,B,0.166667
70656,2007-12-14,2010-05-13,B,79.0
70657,2007-11-30,2007-12-28,B,0.1
70658,2007-12-31,2010-05-10,A,151.0
70659,2007-11-27,2010-05-20,B,233.0
70660,2010-10-08,2010-10-25,B,0.1
70660,2010-11-02,2010-11-09,B,0.2
70661,2007-12-13,2010-05-17,B,129.0
70662,2008-01-09,2010-05-11,A,229.0
70663,2007-12-12,2010-05-12,B,2.633333
70664,2007-10-31,2007-11-13,B,0.346154
70664,2007-11-13,2007-11-30,B,0.292308
70664,2007-12-17,2007-12-24,B,0.034483
70664,2007-12-25,2010-05-13,B,62.0
70664,2010-10-25,2010-11-05,B,0.2
70667,2007-12-19,2010-05-14,B,87.0
70668,2007-12-31,2010-05-13,A,87.0
70669,2008-01-02,2010-05-20,B,110.0
70671,2008-01-09,2010-05-14,A,125.0
70673,2007-12-07,2010-05-19,B,113.5
70674,2008-01-10,2010-05-19,B,79.0
70674,2010-09-06,2010-09-15,B,1.8
70675,2008-01-11,2010-05-14,A,138.0
70675,2010-10-06,2010-10-25,B,0.333333
70676,2008-01-11,2010-06-02,B,8.4
70677,2008-01-11,2010-05-19,B,135.0
70677,2010-07-19,2010-09-29,B,0.808642
70678,2008-01-11,2010-05-19,B,274.0
70678,2010-05-28,2010-06-22,B,0.473934
70738,2007-11-22,2007-12-12,B,0.111111
70767,2008-01-02,2008-01-18,B,0.166667
70772,2007-11-14,2007-12-25,B,0.24
70851,2008-01-11,2008-01-30,B,0.083333
70862,2007-12-14,2007-12-27,B,0.333333
70875,2008-01-24,2008-02-20,B,0.125
70897,2007-12-05,2007-12-27,B,0.44
70949,2008-01-21,2008-02-01,B,0.2
70949,2008-02-01,2008-02-18,B,0.2
70961,2008-02-14,2008-02-21,B,0.25
70976,2008-02-01,2008-02-18,B,0.2
71013,2008-01-16,2008-02-29,B,0.142857
71016,2008-01-10,2008-02-12,B,0.348837
71056,2008-03-24,2008-05-07,B,0.333333
71088,2008-01-02,2008-01-31,B,0.747899
71088,2008-01-31,2008-03-04,B,0.628571
71097,2008-04-21,2008-05-21,B,0.166667
71108,2008-04-30,2008-05-08,B,0.333333
71115,2008-04-01,2008-05-02,B,0.034483
71119,2008-04-25,2008-05-16,B,0.466019
71154,2008-04-18,2008-05-15,B,0.25
71156,2008-05-06,2008-05-14,B,0.333333
71179,2008-05-27,2008-06-05,B,0.111111
71185,2008-07-08,2008-07-31,B,0.333333
71221,2008-06-05,2008-06-16,B,0.724638
71232,2008-06-06,2008-06-17,B,0.333333
71233,2008-06-16,2008-06-24,B,0.25
71307,2008-07-31,2008-08-13,B,0.111111
71319,2008-07-10,2008-07-31,B,0.333333
71341,2008-08-05,2008-09-03,B,0.111111
71345,2008-04-17,2008-04-29,B,0.631818
71348,2008-07-14,2008-07-23,B,0.75
71351,2008-08-08,2008-08-25,B,0.142857
71365,2008-07-31,2008-08-11,B,0.771028
71402,2008-08-05,2008-08-14,B,0.214286
71413,2008-08-15,2008-09-05,B,0.2
71422,2008-08-08,2008-08-28,B,0.013158
71456,2008-08-28,2008-09-22,B,0.333333
71457,2008-08-28,2008-10-01,B,0.066667
71473,2008-09-04,2008-09-19,B,0.092593
71480,2008-09-22,2008-10-13,B,0.25
71494,2008-08-15,2008-09-18,B,0.25
71499,2008-10-02,2008-10-27,B,0.333333
71509,2008-07-30,2008-08-06,B,0.728682
71531,2008-09-04,2008-09-19,B,0.166667
71536,2008-09-12,2008-09-25,B,0.2
71582,2008-09-22,2008-10-15,B,0.2
71586,2008-10-14,2008-11-17,B,0.1
71612,2008-09-22,2008-11-13,B,0.763158
71630,2008-11-18,2008-11-28,B,0.142857
71633,2008-11-06,2008-11-19,B,0.25
71641,2008-11-07,2008-12-05,B,0.125
71663,2008-12-16,2008-12-25,B,0.333333
71664,2008-12-01,2009-01-14,B,0.333333
71671,2008-12-04,2009-01-09,B,0.25
71672,2008-10-31,2008-12-31,B,0.1
71692,2008-11-07,2008-12-31,B,0.1
71693,2008-10-31,2008-12-31,B,0.25
71693,2008-12-31,2009-02-04,B,0.166667
71696,2008-12-19,2009-01-07,B,0.25
71700,2008-12-23,2009-01-07,B,0.333333
71702,2008-11-12,2008-12-31,B,0.25
71708,2009-01-05,2009-01-21,B,0.076923
71714,2008-10-06,2008-10-14,B,0.4
71724,2009-01-05,2009-01-10,B,0.041667
71725,2008-11-17,2008-12-25,B,0.071429
71726,2008-12-22,2009-02-26,B,0.333333
71739,2008-12-15,2009-02-27,B,0.111111
71745,2009-01-21,2009-02-09,B,0.169811
71749,2008-12-02,2008-12-09,B,0.25
71749,2009-02-10,2009-02-23,B,0.333333
71755,2009-02-05,2009-03-05,B,0.2
71758,2009-01-12,2009-01-19,B,0.333333
71817,2009-04-10,2009-04-17,B,1.257353
71817,2009-04-17,2009-04-24,B,1.243902
71817,2009-05-04,2009-05-13,B,1.509434
71819,2009-05-05,2009-05-18,B,1.15
71821,2009-04-15,2009-04-30,B,1.131313
71831,2009-03-18,2009-04-14,B,1.316
71831,2009-04-14,2009-05-06,B,1.425714
71831,2009-05-06,2009-05-19,B,1.396226
71844,2009-05-19,2009-05-27,B,1.350515
71852,2009-03-30,2009-04-07,B,1.241901
71853,2009-05-25,2009-06-03,B,1.639344
71856,2009-05-22,2009-06-19,B,0.824742
71857,2009-06-02,2009-06-25,B,0.646789
71861,2009-06-12,2009-06-23,B,0.770115
71873,2009-05-19,2009-06-16,B,0.573427
