arm,N,r,seed,cagr,mdd,vol,end_value,first,end,trades,eq_sha,held_mean,held_max,maxw
B,15,64,7064,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,65,7065,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,66,7066,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,67,7067,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,68,7068,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,69,7069,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,70,7070,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,71,7071,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,72,7072,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,73,7073,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,74,7074,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,75,7075,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,76,7076,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,77,7077,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,78,7078,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,79,7079,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,80,7080,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,81,7081,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,82,7082,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,83,7083,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,84,7084,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,85,7085,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,86,7086,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,87,7087,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,88,7088,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,89,7089,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,90,7090,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,91,7091,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,92,7092,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,93,7093,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,94,7094,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,95,7095,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,96,7096,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,97,7097,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,98,7098,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,99,7099,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,100,7100,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,101,7101,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,102,7102,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,103,7103,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,104,7104,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,105,7105,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,106,7106,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,107,7107,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,108,7108,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,109,7109,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,110,7110,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,111,7111,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,112,7112,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,113,7113,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,114,7114,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,115,7115,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,116,7116,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,117,7117,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,118,7118,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,119,7119,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,120,7120,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,121,7121,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,122,7122,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,123,7123,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,124,7124,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,125,7125,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,126,7126,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,127,7127,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,128,7128,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,129,7129,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,130,7130,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,131,7131,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,132,7132,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,133,7133,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,134,7134,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,135,7135,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,136,7136,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,137,7137,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,138,7138,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,139,7139,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,140,7140,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,141,7141,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,142,7142,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,143,7143,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,144,7144,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,145,7145,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,146,7146,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,147,7147,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,148,7148,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,149,7149,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,150,7150,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,151,7151,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,152,7152,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,153,7153,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,154,7154,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,155,7155,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,156,7156,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,157,7157,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,158,7158,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,159,7159,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,160,7160,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,161,7161,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,162,7162,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,163,7163,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,164,7164,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,165,7165,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,166,7166,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,167,7167,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,168,7168,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,169,7169,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,170,7170,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,171,7171,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,172,7172,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,173,7173,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,174,7174,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,175,7175,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,176,7176,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,177,7177,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,178,7178,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,179,7179,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,180,7180,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,181,7181,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,182,7182,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,183,7183,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,184,7184,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,185,7185,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,186,7186,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,187,7187,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,188,7188,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,189,7189,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,190,7190,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,191,7191,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,192,7192,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,193,7193,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,194,7194,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,195,7195,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,196,7196,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,197,7197,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,198,7198,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,15,199,7199,0.24273542122918346,-0.3913046867234134,0.2766394265230859,7780576.106222923,526,2859,533,e7420700cd53a3a8,13.59662775616083,15,0.17230807599622816
B,20,0,7000,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,1,7001,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,2,7002,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,3,7003,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,4,7004,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,5,7005,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,6,7006,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,7,7007,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,8,7008,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,9,7009,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,10,7010,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,11,7011,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,12,7012,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,13,7013,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,14,7014,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,15,7015,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,16,7016,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,17,7017,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,18,7018,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,19,7019,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,20,7020,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,21,7021,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,22,7022,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,23,7023,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,24,7024,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,25,7025,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,26,7026,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,27,7027,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,28,7028,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,29,7029,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
B,20,30,7030,0.3612317362788622,-0.32131436013029513,0.2711818357992697,18383492.99404141,526,2859,699,e46ce57aa36c67d7,17.830955469087765,20,0.17388895806252957
