date,stock_id,high,low,avg_price,volume,amount,transactions,price_basis
2020-04-14,5267,28.00,27.90,27.95,9000,251550,8,均價
2020-04-15,5267,28.40,27.85,28.08,16100,452155,8,均價
2020-04-16,5267,30.10,28.75,29.40,15235,447876,10,均價
2020-04-17,5267,31.75,30.00,30.72,50600,1554565,28,均價
2020-04-20,5267,31.00,30.80,30.96,11000,340600,4,均價
2020-04-21,5267,30.30,30.05,30.20,8600,259705,7,均價
2020-04-22,5267,0.00,0.00,0.00,0,0,0,均價
2020-04-23,5267,0.00,0.00,0.00,0,0,0,均價
2020-04-24,5267,0.00,0.00,0.00,0,0,0,均價
2020-04-27,5267,29.30,29.30,29.30,2000,58600,1,均價
2020-04-28,5267,0.00,0.00,0.00,0,0,0,均價
2020-04-29,5267,29.30,29.30,29.30,1000,29300,1,均價
2020-04-30,5267,0.00,0.00,0.00,0,0,0,均價
2020-05-04,5267,29.30,29.30,29.30,2000,58600,1,均價
2020-05-05,5267,0.00,0.00,0.00,0,0,0,均價
2020-05-06,5267,30.20,29.20,29.80,8000,238400,4,均價
2020-05-07,5267,0.00,0.00,0.00,0,0,0,均價
2020-05-08,5267,30.25,30.25,30.25,1000,30250,1,均價
2020-05-11,5267,30.25,29.05,29.28,9800,286985,7,均價
2020-05-12,5267,0.00,0.00,0.00,0,0,0,均價
2020-05-13,5267,30.25,30.20,30.22,3000,90650,2,均價
2020-05-14,5267,34.55,30.30,33.02,88499,2922526,53,均價
2020-05-15,5267,35.25,34.20,34.88,62200,2169400,45,均價
2020-05-18,5267,34.20,34.05,34.13,4000,136500,3,均價
2020-05-19,5267,34.50,33.90,34.24,17000,582150,11,均價
2020-05-20,5267,34.25,33.80,33.96,24200,821770,12,均價
2020-05-21,5267,33.65,33.20,33.42,12000,401050,6,均價
2020-05-22,5267,34.40,33.60,34.13,3000,102400,2,均價
2020-05-25,5267,35.70,34.50,35.08,43000,1508300,27,均價
2020-05-26,5267,35.80,35.50,35.66,7000,249600,4,均價
2020-05-27,5267,0.00,0.00,0.00,0,0,0,均價
2020-05-28,5267,34.60,34.05,34.46,14600,503175,12,均價
2020-05-29,5267,0.00,0.00,0.00,0,0,0,均價
2020-06-01,5267,34.30,33.85,34.00,4000,136000,3,均價
2020-06-02,5267,0.00,0.00,0.00,0,0,0,均價
2020-06-03,5267,33.80,33.80,33.80,500,16900,1,均價
2020-06-04,5267,0.00,0.00,0.00,0,0,0,均價
2020-06-05,5267,34.15,33.80,33.83,1100,37215,2,均價
2020-06-08,5267,34.75,34.50,34.62,23000,796300,11,均價
2020-06-09,5267,35.25,35.20,35.23,7000,246600,4,均價
2020-06-10,5267,37.00,35.30,36.15,27000,976050,15,均價
2020-06-11,5267,37.10,36.50,36.72,37000,1358500,20,均價
2020-06-12,5267,0.00,0.00,0.00,0,0,0,均價
2020-06-15,5267,35.70,35.70,35.70,1000,35700,1,均價
2020-06-16,5267,35.85,35.65,35.74,7000,250200,4,均價
2020-06-17,5267,37.55,35.85,37.05,72000,2667900,32,均價
2020-06-18,5267,37.00,36.40,36.68,21000,770350,10,均價
2020-06-19,5267,0.00,0.00,0.00,0,0,0,均價
2020-06-22,5267,37.40,36.00,37.14,5360,199064,5,均價
2020-06-23,5267,37.50,36.60,37.19,7640,284100,7,均價
2020-06-24,5267,37.45,37.00,37.33,19020,710046,13,均價
2020-06-29,5267,36.60,36.60,36.60,2000,73200,2,均價
2020-06-30,5267,37.85,37.45,37.54,9000,337850,4,均價
2020-07-01,5267,37.45,37.30,37.32,3520,131374,2,均價
2020-07-02,5267,37.45,37.45,37.45,2250,84262,2,均價
2020-07-03,5267,38.40,37.30,37.97,16350,620772,9,均價
2020-07-06,5267,40.45,38.00,38.61,167200,6455455,55,均價
2020-07-07,5267,40.20,39.10,39.29,99000,3890050,15,均價
2020-07-08,5267,40.10,38.90,39.46,89300,3523730,8,均價
2020-07-09,5267,40.15,39.75,39.99,103000,4119150,15,均價
2020-07-10,5267,39.50,39.25,39.38,21300,838825,15,均價
2020-07-13,5267,39.50,39.00,39.37,92000,3621650,9,均價
2020-07-14,5267,40.10,39.00,39.28,17000,667750,7,均價
2020-07-15,5267,39.20,38.90,39.03,10750,419562,7,均價
2020-07-16,5267,0.00,0.00,0.00,0,0,0,均價
2020-07-17,5267,39.10,39.10,39.10,1000,39100,1,均價
2020-07-20,5267,39.20,38.50,38.95,8400,327200,5,均價
2020-07-21,5267,38.50,37.35,38.19,8000,305500,4,均價
2020-07-22,5267,0.00,0.00,0.00,0,0,0,均價
2020-07-23,5267,0.00,0.00,0.00,0,0,0,均價
2020-07-24,5267,0.00,0.00,0.00,0,0,0,均價
2020-07-27,5267,37.70,37.10,37.26,13000,484350,6,均價
2020-07-28,5267,37.10,36.95,37.04,10000,370350,6,均價
2020-07-29,5267,37.20,37.20,37.20,5000,186000,3,均價
2020-07-30,5267,37.40,37.20,37.33,1200,44800,3,均價
2020-07-31,5267,37.05,37.05,37.05,1000,37050,1,均價
2020-08-03,5267,37.20,37.05,37.09,4202,155864,5,均價
2020-08-04,5267,37.20,36.80,36.94,10000,369350,6,均價
2020-08-05,5267,37.15,36.55,36.75,11200,411580,7,均價
2020-08-06,5267,36.70,36.50,36.51,3200,116840,2,均價
2020-08-07,5267,0.00,0.00,0.00,0,0,0,均價
2020-08-10,5267,0.00,0.00,0.00,0,0,0,均價
2020-08-11,5267,0.00,0.00,0.00,0,0,0,均價
2020-08-12,5267,36.70,36.70,36.70,3000,110100,3,均價
2020-08-13,5267,36.95,36.95,36.95,1000,36950,1,均價
2020-08-14,5267,0.00,0.00,0.00,0,0,0,均價
2020-08-17,5267,35.40,35.20,35.34,25000,883600,12,均價
2020-08-18,5267,34.15,34.15,34.15,1000,34150,1,均價
2020-08-19,5267,34.20,34.10,34.15,4000,136600,3,均價
2020-08-20,5267,34.20,34.05,34.07,9000,306600,4,均價
2020-08-21,5267,0.00,0.00,0.00,0,0,0,均價
2020-08-24,5267,35.50,35.50,35.50,90,3195,2,均價
2020-08-25,5267,0.00,0.00,0.00,0,0,0,均價
2020-08-26,5267,35.45,34.50,34.62,4101,141966,5,均價
2020-08-27,5267,0.00,0.00,0.00,0,0,0,均價
2020-08-28,5267,35.00,34.50,34.63,9071,314085,5,均價
2020-08-31,5267,34.70,34.50,34.58,12071,417360,7,均價
2020-09-01,5267,35.00,34.65,34.68,3300,114450,2,均價
2020-09-02,5267,35.40,34.70,35.06,10622,372367,13,均價
2020-09-03,5267,34.15,32.80,33.14,13111,434490,10,均價
2020-09-04,5267,0.00,0.00,0.00,0,0,0,均價
2020-09-07,5267,33.00,32.70,32.71,1043,34119,2,均價
2020-09-08,5267,33.00,33.00,33.00,430,14190,2,均價
2020-09-09,5267,32.70,32.30,32.60,20000,651900,7,均價
2020-09-10,5267,31.70,31.70,31.70,2000,63400,2,均價
2020-09-11,5267,32.00,31.70,31.71,1043,33076,2,均價
2020-09-14,5267,32.80,31.65,31.69,1040,32962,2,均價
2020-09-15,5267,32.00,31.70,31.77,7086,225102,5,均價
2020-09-16,5267,0.00,0.00,0.00,0,0,0,均價
2020-09-17,5267,0.00,0.00,0.00,0,0,0,均價
2020-09-18,5267,31.55,31.55,31.55,500,15775,1,均價
2020-09-21,5267,32.90,32.85,32.87,7000,230100,4,均價
2020-09-22,5267,0.00,0.00,0.00,0,0,0,均價
2020-09-23,5267,32.55,31.45,31.53,13051,411463,7,均價
2020-09-24,5267,31.45,31.35,31.38,3000,94150,3,均價
2020-09-25,5267,0.00,0.00,0.00,0,0,0,均價
2020-09-28,5267,32.30,32.30,32.30,100,3230,1,均價
2020-09-29,5267,32.40,32.30,32.31,3200,103380,2,均價
2020-09-30,5267,32.45,31.90,32.27,4500,145200,3,均價
2020-10-05,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-06,5267,31.85,31.85,31.85,3000,95550,1,均價
2020-10-07,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-08,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-12,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-13,5267,31.85,31.85,31.85,1,31,1,均價
2020-10-14,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-15,5267,31.70,31.70,31.70,1000,31700,1,均價
2020-10-16,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-19,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-20,5267,31.60,31.60,31.60,1000,31600,1,均價
2020-10-21,5267,31.60,31.60,31.60,1000,31600,1,均價
2020-10-22,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-23,5267,31.60,31.50,31.55,6000,189300,3,均價
2020-10-26,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-27,5267,32.05,31.35,31.50,15400,485030,8,均價
2020-10-28,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-29,5267,0.00,0.00,0.00,0,0,0,均價
2020-10-30,5267,31.35,30.80,31.04,34000,1055200,14,均價
2020-11-02,5267,30.20,30.20,30.20,1000,30200,1,均價
2020-11-03,5267,0.00,0.00,0.00,0,0,0,均價
2020-11-04,5267,0.00,0.00,0.00,0,0,0,均價
2020-11-05,5267,30.25,30.00,30.10,29100,875815,13,均價
2020-11-06,5267,30.20,30.20,30.20,1000,30200,1,均價
2020-11-09,5267,30.30,30.00,30.19,14000,422700,7,均價
2020-11-10,5267,30.20,30.20,30.20,1000,30200,1,均價
2020-11-11,5267,30.15,30.15,30.15,2000,60300,2,均價
2020-11-12,5267,31.25,31.00,31.18,7100,221375,4,均價
2020-11-13,5267,31.45,31.45,31.45,3000,94350,1,均價
2020-11-16,5267,31.80,31.80,31.80,1000,31800,1,均價
2020-11-17,5267,0.00,0.00,0.00,0,0,0,均價
2020-11-18,5267,0.00,0.00,0.00,0,0,0,均價
2020-11-19,5267,30.40,30.40,30.40,2000,60800,1,均價
2020-11-20,5267,0.00,0.00,0.00,0,0,0,均價
2020-11-23,5267,30.40,30.40,30.40,900,27360,1,均價
2020-11-24,5267,30.85,30.40,30.52,2100,64085,3,均價
2020-11-25,5267,0.00,0.00,0.00,0,0,0,均價
2020-11-26,5267,0.00,0.00,0.00,0,0,0,均價
2020-11-27,5267,31.60,31.00,31.30,4000,125200,2,均價
2020-11-30,5267,0.00,0.00,0.00,0,0,0,均價
2020-12-01,5267,30.80,30.65,30.68,5000,153400,4,均價
2020-12-02,5267,31.30,30.30,30.55,8000,244400,5,均價
2020-12-03,5267,0.00,0.00,0.00,0,0,0,均價
2020-12-04,5267,0.00,0.00,0.00,0,0,0,均價
2020-12-07,5267,31.85,31.45,31.58,12173,384401,5,均價
2020-12-08,5267,31.55,31.55,31.55,1000,31550,1,均價
2020-12-09,5267,31.55,30.80,31.14,23000,716300,10,均價
2020-12-10,5267,30.85,30.60,30.69,3100,95135,3,均價
2020-12-11,5267,0.00,0.00,0.00,0,0,0,均價
2020-12-14,5267,30.50,30.25,30.38,2000,60750,2,均價
2020-12-15,5267,30.35,29.95,30.14,27100,816830,17,均價
2020-12-16,5267,30.30,30.30,30.30,3000,90900,1,均價
2020-12-17,5267,30.45,29.75,30.06,18700,562070,11,均價
2020-12-18,5267,30.50,30.50,30.50,100,3050,1,均價
2020-12-21,5267,30.55,29.50,30.38,24100,732200,10,均價
2020-12-22,5267,0.00,0.00,0.00,0,0,0,均價
2020-12-23,5267,30.05,30.00,30.04,4000,120150,2,均價
2020-12-24,5267,0.00,0.00,0.00,0,0,0,均價
2020-12-25,5267,30.70,29.95,30.59,7000,214150,4,均價
2020-12-28,5267,30.75,30.75,30.75,1000,30750,1,均價
2020-12-29,5267,0.00,0.00,0.00,0,0,0,均價
2020-12-30,5267,31.15,30.60,31.01,4000,124050,2,均價
2020-12-31,5267,0.00,0.00,0.00,0,0,0,均價
2021-01-04,5267,30.85,30.85,30.85,1000,30850,1,均價
2021-01-05,5267,31.00,31.00,31.00,100,3100,1,均價
2021-01-06,5267,30.85,30.85,30.85,1,30,1,均價
2021-01-07,5267,0.00,0.00,0.00,0,0,0,均價
2021-01-08,5267,0.00,0.00,0.00,0,0,0,均價
2021-01-11,5267,32.05,32.05,32.05,1000,32050,1,均價
2021-01-12,5267,32.15,31.25,31.79,8000,254300,5,均價
2021-01-13,5267,31.40,31.40,31.40,1600,50240,3,均價
2021-01-14,5267,31.80,31.35,31.57,6200,195720,4,均價
2021-01-15,5267,32.00,31.40,31.70,7000,221900,4,均價
2021-01-18,5267,31.90,31.75,31.85,3000,95550,2,均價
2021-01-19,5267,31.85,31.85,31.85,1000,31850,1,均價
2021-01-20,5267,31.95,31.80,31.85,6000,191100,4,均價
2021-01-21,5267,0.00,0.00,0.00,0,0,0,均價
2021-01-22,5267,31.95,31.00,31.17,21000,654600,8,均價
2021-01-25,5267,31.15,31.15,31.15,2000,62300,1,均價
2021-01-26,5267,0.00,0.00,0.00,0,0,0,均價
2021-01-27,5267,31.10,31.00,31.08,8000,248600,3,均價
2021-01-28,5267,31.30,31.10,31.25,4000,125000,3,均價
2021-01-29,5267,0.00,0.00,0.00,0,0,0,均價
2021-02-01,5267,31.30,31.30,31.30,2000,62600,1,均價
2021-02-02,5267,0.00,0.00,0.00,0,0,0,均價
2021-02-03,5267,31.35,31.35,31.35,3000,94050,2,均價
2021-02-04,5267,31.35,31.00,31.18,6000,187050,4,均價
2021-02-05,5267,31.50,31.50,31.50,1000,31500,1,均價
2021-02-17,5267,31.55,31.50,31.51,4000,126050,2,均價
2021-02-18,5267,31.90,31.70,31.79,16000,508650,8,均價
2021-02-19,5267,33.30,32.50,32.74,23000,753050,14,均價
2021-02-22,5267,33.00,32.85,32.94,8000,263550,5,均價
2021-02-23,5267,33.30,33.00,33.06,5000,165300,3,均價
2021-02-24,5267,33.45,32.85,33.05,25000,826300,16,均價
2021-02-25,5267,0.00,0.00,0.00,0,0,0,均價
2021-02-26,5267,33.00,32.45,32.72,19000,621700,12,均價
2021-03-02,5267,32.50,31.85,32.13,40000,1285100,20,均價
2021-03-03,5267,32.35,31.95,32.29,7000,226050,5,均價
2021-03-04,5267,32.50,31.90,32.05,9000,288450,4,均價
2021-03-05,5267,32.95,32.50,32.73,11000,360050,7,均價
2021-03-08,5267,33.00,32.75,32.89,9000,296000,4,均價
2021-03-09,5267,0.00,0.00,0.00,0,0,0,均價
2021-03-10,5267,0.00,0.00,0.00,0,0,0,均價
2021-03-11,5267,33.60,33.20,33.44,13100,438095,7,均價
2021-03-12,5267,33.80,33.50,33.63,7500,252240,8,均價
2021-03-15,5267,34.10,33.55,33.76,9510,321061,9,均價
2021-03-16,5267,0.00,0.00,0.00,0,0,0,均價
2021-03-17,5267,34.10,34.10,34.10,410,13981,2,均價
2021-03-18,5267,34.15,33.85,34.02,11000,374250,8,均價
2021-03-19,5267,34.15,33.50,33.56,5500,184575,5,均價
2021-03-22,5267,33.40,33.40,33.40,4000,133600,3,均價
2021-03-23,5267,33.50,33.25,33.36,5000,166800,3,均價
2021-03-24,5267,34.90,33.85,34.22,70400,2409150,40,均價
2021-03-25,5267,34.25,33.95,34.10,14180,483545,9,均價
2021-03-26,5267,0.00,0.00,0.00,0,0,0,均價
2021-03-29,5267,34.60,34.00,34.31,23000,789200,15,均價
2021-03-30,5267,34.50,34.50,34.50,2100,72450,2,均價
2021-03-31,5267,34.30,33.25,33.95,46000,1561550,22,均價
2021-04-01,5267,34.50,33.85,34.06,27001,919684,13,均價
2021-04-06,5267,34.95,34.75,34.88,10000,348750,8,均價
2021-04-07,5267,35.45,35.45,35.45,2,70,1,均價
2021-04-08,5267,35.45,34.25,34.25,1002,34320,2,均價
2021-04-09,5267,0.00,0.00,0.00,0,0,0,均價
2021-04-12,5267,35.50,34.15,34.60,21500,743950,12,均價
2021-04-13,5267,55.60,35.55,45.02,385056,17336555,283,均價
2021-04-14,5267,55.20,43.50,49.24,341640,16823969,258,均價
2021-04-15,5267,50.00,43.90,45.96,98601,4531965,69,均價
2021-04-16,5267,47.25,44.50,45.16,41811,1888136,34,均價
2021-04-19,5267,46.00,44.90,45.30,47500,2151800,28,均價
2021-04-20,5267,45.55,44.75,45.05,32035,1443114,24,均價
2021-04-21,5267,45.15,43.80,44.59,29100,1297710,18,均價
2021-04-22,5267,44.90,43.00,43.94,47301,2078428,27,均價
2021-04-23,5267,43.85,42.85,43.35,28000,1213900,16,均價
2021-04-26,5267,42.95,42.90,42.92,3200,137340,3,均價
2021-04-27,5267,44.75,42.90,43.69,17000,742750,10,均價
2021-04-28,5267,44.85,43.00,43.93,5500,241600,6,均價
2021-04-29,5267,45.00,43.00,44.19,35000,1546500,17,均價
2021-05-03,5267,43.85,42.90,43.26,22000,951800,14,均價
2021-05-04,5267,42.80,41.35,42.23,24000,1013500,14,均價
2021-05-05,5267,41.80,40.85,41.35,23730,981345,19,均價
2021-05-06,5267,41.50,41.50,41.50,1,41,1,均價
2021-05-07,5267,41.60,40.00,41.25,11400,470265,7,均價
2021-05-10,5267,40.45,39.80,40.08,9100,364750,9,均價
2021-05-11,5267,39.80,39.55,39.61,4730,187359,5,均價
2021-05-12,5267,39.80,37.60,38.73,26550,1028335,18,均價
2021-05-13,5267,38.10,37.55,37.71,11500,433700,7,均價
2021-05-14,5267,41.00,39.00,39.54,17232,681272,13,均價
2021-05-17,5267,39.20,38.00,38.87,16616,645915,10,均價
2021-05-18,5267,39.65,39.30,39.52,16076,635386,11,均價
2021-05-19,5267,40.40,39.00,39.12,1200,46940,3,均價
2021-05-20,5267,39.95,39.80,39.91,7000,279350,3,均價
2021-05-21,5267,40.20,39.05,39.96,7040,281312,4,均價
2021-05-24,5267,39.50,39.10,39.41,5080,200178,4,均價
2021-05-25,5267,0.00,0.00,0.00,0,0,0,均價
2021-05-26,5267,40.15,39.85,39.98,6000,239850,3,均價
2021-05-27,5267,0.00,0.00,0.00,0,0,0,均價
2021-05-28,5267,40.60,40.00,40.42,5000,202100,4,均價
2021-05-31,5267,0.00,0.00,0.00,0,0,0,均價
2021-06-01,5267,41.50,40.05,40.13,3001,120441,4,均價
2021-06-02,5267,39.75,39.75,39.75,1000,39750,1,均價
2021-06-03,5267,0.00,0.00,0.00,0,0,0,均價
2021-06-04,5267,40.00,39.35,39.44,6130,241750,4,均價
2021-06-07,5267,0.00,0.00,0.00,0,0,0,均價
2021-06-08,5267,40.05,40.05,40.05,3000,120150,1,均價
2021-06-09,5267,0.00,0.00,0.00,0,0,0,均價
2021-06-10,5267,39.50,39.30,39.40,10000,393950,4,均價
2021-06-11,5267,41.25,39.85,40.26,10000,402550,7,均價
2021-06-15,5267,39.35,39.20,39.28,6000,235650,4,均價
2021-06-16,5267,40.55,40.40,40.46,7000,283250,3,均價
2021-06-17,5267,0.00,0.00,0.00,0,0,0,均價
2021-06-18,5267,39.95,39.90,39.92,2300,91820,3,均價
2021-06-21,5267,43.15,41.00,42.30,53320,2255301,35,均價
2021-06-22,5267,42.05,41.40,41.70,26600,1109130,18,均價
2021-06-23,5267,0.00,0.00,0.00,0,0,0,均價
2021-06-24,5267,42.10,41.50,41.65,4000,166600,3,均價
2021-06-25,5267,40.90,40.90,40.90,5000,204500,2,均價
2021-06-28,5267,40.35,40.35,40.35,1000,40350,1,均價
2021-06-29,5267,40.50,40.05,40.42,5300,214215,3,均價
2021-06-30,5267,40.50,39.85,40.21,12100,486600,10,均價
2021-07-01,5267,39.80,39.80,39.80,2000,79600,2,均價
2021-07-02,5267,40.15,40.00,40.07,9100,364615,5,均價
2021-07-05,5267,40.10,39.50,39.77,23600,938480,15,均價
2021-07-06,5267,0.00,0.00,0.00,0,0,0,均價
2021-07-07,5267,0.00,0.00,0.00,0,0,0,均價
2021-07-08,5267,40.55,40.55,40.55,1,40,1,均價
2021-07-09,5267,40.45,38.85,39.72,18201,723010,8,均價
2021-07-12,5267,40.15,40.15,40.15,5000,200750,2,均價
2021-07-13,5267,40.35,39.80,39.93,8320,332236,5,均價
2021-07-14,5267,40.05,38.60,39.55,5000,197750,3,均價
2021-07-15,5267,40.25,40.20,40.21,4000,160850,2,均價
2021-07-16,5267,40.35,39.35,39.35,2001,78740,2,均價
2021-07-19,5267,40.15,40.15,40.15,2000,80300,1,均價
2021-07-20,5267,40.15,39.90,39.95,5000,199750,3,均價
2021-07-21,5267,41.50,39.80,39.98,13001,519791,7,均價
2021-07-22,5267,40.00,39.75,39.83,13000,517800,8,均價
2021-07-23,5267,40.70,40.70,40.70,3000,122100,1,均價
2021-07-26,5267,40.75,40.75,40.75,1000,40750,1,均價
2021-07-27,5267,41.85,40.00,40.90,2052,83931,4,均價
2021-07-28,5267,41.85,39.90,40.40,9000,363600,5,均價
2021-07-29,5267,41.80,41.80,41.80,1000,41800,1,均價
2021-07-30,5267,40.95,39.90,39.90,3001,119740,2,均價
2021-08-02,5267,40.00,40.00,40.00,2000,80000,1,均價
2021-08-03,5267,0.00,0.00,0.00,0,0,0,均價
2021-08-04,5267,0.00,0.00,0.00,0,0,0,均價
2021-08-05,5267,40.00,39.75,39.87,13000,518300,8,均價
2021-08-06,5267,38.90,38.90,38.90,1050,40845,2,均價
2021-08-09,5267,39.00,38.45,38.92,10550,410597,7,均價
2021-08-10,5267,38.50,38.30,38.48,550,21165,2,均價
2021-08-11,5267,39.00,38.15,38.62,12200,471150,5,均價
2021-08-12,5267,40.00,40.00,40.00,1000,40000,1,均價
2021-08-13,5267,38.15,38.10,38.11,3500,133400,4,均價
2021-08-16,5267,0.00,0.00,0.00,0,0,0,均價
2021-08-17,5267,38.10,35.85,37.28,9200,343020,8,均價
2021-08-18,5267,36.90,36.90,36.90,3000,110700,3,均價
2021-08-19,5267,0.00,0.00,0.00,0,0,0,均價
2021-08-20,5267,36.90,36.90,36.90,1000,36900,1,均價
2021-08-23,5267,0.00,0.00,0.00,0,0,0,均價
2021-08-24,5267,35.35,35.35,35.35,1000,35350,1,均價
2021-08-25,5267,35.30,35.30,35.30,1000,35300,1,均價
2021-08-26,5267,0.00,0.00,0.00,0,0,0,均價
2021-08-27,5267,0.00,0.00,0.00,0,0,0,均價
2021-08-30,5267,35.30,35.30,35.30,1000,35300,1,均價
2021-08-31,5267,35.50,35.00,35.20,4000,140800,3,均價
2021-09-01,5267,35.85,34.65,35.56,7000,248950,6,均價
2021-09-02,5267,36.15,35.80,35.92,3000,107750,2,均價
2021-09-03,5267,36.40,36.40,36.40,1000,36400,1,均價
2021-09-06,5267,36.40,35.50,35.89,5000,179450,4,均價
2021-09-07,5267,36.45,36.45,36.45,1000,36450,1,均價
2021-09-08,5267,36.45,34.90,35.33,5000,176650,3,均價
2021-09-09,5267,35.15,34.70,34.78,13000,452150,7,均價
2021-09-10,5267,35.25,35.10,35.17,7000,246200,7,均價
2021-09-13,5267,33.85,33.25,33.73,14000,472250,6,均價
2021-09-14,5267,33.50,33.15,33.34,1800,60020,2,均價
2021-09-15,5267,34.65,33.15,33.24,2020,67143,3,均價
2021-09-16,5267,33.05,33.05,33.05,700,23135,1,均價
2021-09-17,5267,33.00,33.00,33.00,1,33,1,均價
2021-09-22,5267,32.85,32.85,32.85,1,32,1,均價
2021-09-23,5267,32.90,32.90,32.90,100,3290,1,均價
2021-09-24,5267,0.00,0.00,0.00,0,0,0,均價
2021-09-27,5267,0.00,0.00,0.00,0,0,0,均價
2021-09-28,5267,0.00,0.00,0.00,0,0,0,均價
2021-09-29,5267,0.00,0.00,0.00,0,0,0,均價
2021-09-30,5267,0.00,0.00,0.00,0,0,0,均價
2021-10-01,5267,0.00,0.00,0.00,0,0,0,均價
2021-10-04,5267,33.50,32.75,32.90,6000,197400,3,均價
2021-10-05,5267,0.00,0.00,0.00,0,0,0,均價
2021-10-06,5267,33.00,32.80,32.90,2000,65800,2,均價
2021-10-07,5267,33.25,33.25,33.25,1000,33250,1,均價
2021-10-08,5267,33.45,33.45,33.45,3000,100350,1,均價
2021-10-12,5267,32.00,31.35,31.83,14396,458162,10,均價
2021-10-13,5267,31.35,30.70,30.93,19000,587700,11,均價
2021-10-14,5267,31.05,29.90,30.42,9000,273750,5,均價
2021-10-15,5267,0.00,0.00,0.00,0,0,0,均價
2021-10-18,5267,31.30,31.30,31.30,2000,62600,1,均價
2021-10-19,5267,31.25,31.10,31.17,452,14087,2,均價
2021-10-20,5267,31.40,31.25,31.33,7500,234950,5,均價
2021-10-21,5267,30.90,30.40,30.47,3500,106650,2,均價
2021-10-22,5267,30.05,30.05,30.05,500,15025,1,均價
2021-10-25,5267,30.70,29.85,30.12,19200,578290,11,均價
2021-10-26,5267,30.75,29.90,30.34,5000,151700,5,均價
2021-10-27,5267,0.00,0.00,0.00,0,0,0,均價
2021-10-28,5267,0.00,0.00,0.00,0,0,0,均價
2021-10-29,5267,31.10,29.80,30.84,5001,154231,6,均價
2021-11-01,5267,31.35,31.00,31.20,11002,343262,6,均價
2021-11-02,5267,31.95,30.10,31.17,4202,130961,7,均價
2021-11-03,5267,31.45,31.45,31.45,1000,31450,1,均價
2021-11-04,5267,31.60,30.40,30.52,10102,308302,8,均價
2021-11-05,5267,30.50,30.40,30.48,9025,275061,7,均價
2021-11-08,5267,32.05,30.80,31.12,20302,631872,14,均價
2021-11-09,5267,31.60,30.55,30.79,5002,154012,5,均價
2021-11-10,5267,31.60,30.65,31.60,1003,31693,3,均價
2021-11-11,5267,31.60,31.60,31.60,7000,221200,5,均價
2021-11-12,5267,31.50,31.50,31.50,1000,31500,1,均價
2021-11-15,5267,32.00,31.80,31.95,11035,352620,10,均價
2021-11-16,5267,32.00,31.80,31.89,7400,236000,7,均價
2021-11-17,5267,0.00,0.00,0.00,0,0,0,均價
2021-11-18,5267,0.00,0.00,0.00,0,0,0,均價
2021-11-19,5267,32.95,32.95,32.95,4000,131800,5,均價
2021-11-22,5267,33.65,32.80,33.12,5260,174203,7,均價
2021-11-23,5267,0.00,0.00,0.00,0,0,0,均價
2021-11-24,5267,0.00,0.00,0.00,0,0,0,均價
2021-11-25,5267,0.00,0.00,0.00,0,0,0,均價
2021-11-26,5267,32.65,32.30,32.60,3700,120630,5,均價
2021-11-29,5267,32.35,32.20,32.26,9000,290350,5,均價
2021-11-30,5267,32.55,32.35,32.35,2034,65802,4,均價
2021-12-01,5267,0.00,0.00,0.00,0,0,0,均價
2021-12-02,5267,32.55,32.55,32.55,38,1236,2,均價
2021-12-03,5267,32.60,32.60,32.60,206,6715,1,均價
2021-12-06,5267,32.70,31.35,31.45,5300,166705,5,均價
2021-12-07,5267,0.00,0.00,0.00,0,0,0,均價
2021-12-08,5267,32.95,32.00,32.48,2000,64950,2,均價
2021-12-09,5267,0.00,0.00,0.00,0,0,0,均價
2021-12-10,5267,32.40,32.40,32.40,1000,32400,1,均價
2021-12-13,5267,0.00,0.00,0.00,0,0,0,均價
2021-12-14,5267,0.00,0.00,0.00,0,0,0,均價
2021-12-15,5267,0.00,0.00,0.00,0,0,0,均價
2021-12-16,5267,33.25,33.25,33.25,2085,69326,2,均價
2021-12-17,5267,33.25,33.10,33.23,1479,49152,3,均價
2021-12-20,5267,33.50,32.95,32.95,2005,66067,2,均價
2021-12-21,5267,33.30,32.95,33.08,9500,314275,6,均價
2021-12-22,5267,33.10,32.70,32.79,14332,469959,13,均價
2021-12-23,5267,33.30,31.80,32.41,21179,686422,13,均價
2021-12-24,5267,32.00,31.80,31.81,1100,34990,3,均價
2021-12-27,5267,32.05,32.05,32.05,160,5128,1,均價
2021-12-28,5267,32.05,32.05,32.05,3000,96150,2,均價
2021-12-29,5267,31.75,31.75,31.75,1000,31750,1,均價
2021-12-30,5267,0.00,0.00,0.00,0,0,0,均價
2022-01-03,5267,31.90,31.70,31.79,12190,387511,8,均價
2022-01-04,5267,0.00,0.00,0.00,0,0,0,均價
2022-01-05,5267,31.00,30.80,30.83,1205,37155,3,均價
