r,w,cagr,mdd,calmar,peak,trough
174,0.75,0.22232138781163235,-0.3315046484962196,0.6706433494074147,2019-12-17,2020-03-19
174,1.0,0.21583618412153793,-0.35635752818223493,0.6056731429879127,2019-10-24,2020-03-19
175,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
175,0.25,0.2429039773765349,-0.33127739356912467,0.7332343893422064,2022-01-04,2022-10-25
175,0.5,0.24555717055949144,-0.3348876195656586,0.7332524590726087,2021-12-30,2022-10-26
175,0.75,0.24816350022263056,-0.3432397719627383,0.7230033361331183,2021-12-30,2022-10-26
175,1.0,0.2507246860258314,-0.3852493748645996,0.6508114026504301,2018-07-12,2018-10-30
176,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
176,0.25,0.2672507196980176,-0.3237136752928194,0.8255774781719447,2020-01-14,2020-03-19
176,0.5,0.29015898612197577,-0.36065167850340457,0.8045407894011414,2020-01-14,2020-03-19
176,0.75,0.3100755008791418,-0.39420282792009104,0.7865887277246963,2020-01-20,2020-03-19
176,1.0,0.3277235636291358,-0.42546755940968717,0.7702668661362436,2020-01-20,2020-03-19
177,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
177,0.25,0.26343438549808273,-0.30850096216397965,0.8539175490741505,2024-07-11,2025-04-09
177,0.5,0.28353873134233654,-0.3375775010305375,0.8399218860165903,2024-07-17,2025-04-09
177,0.75,0.3012917596528677,-0.3622041190052307,0.8318286398297879,2024-07-17,2025-04-09
177,1.0,0.31720929132311126,-0.3796341866405268,0.8355656642257951,2024-07-17,2025-04-09
178,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
178,0.25,0.2741087213829243,-0.30425745408319393,0.9009104549595489,2020-01-14,2020-03-19
178,0.5,0.30177183416831066,-0.3252935373797582,0.9276908376326347,2020-01-02,2020-03-19
178,0.75,0.32521642470427814,-0.3789523806169681,0.858198658561788,2018-06-12,2020-03-19
178,1.0,0.3456090138733725,-0.4279724585750887,0.8075496610787973,2018-06-12,2020-03-19
179,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
179,0.25,0.2382277303627105,-0.32330897194958264,0.7368423119413468,2024-07-11,2025-04-09
179,0.5,0.23622642577367947,-0.3694029086436197,0.6394817697593664,2024-07-17,2025-04-09
179,0.75,0.23419739450678367,-0.4143344993964044,0.5652374949417887,2024-07-17,2025-04-09
179,1.0,0.23213980995807382,-0.45049450147666414,0.5152999852321145,2024-07-17,2025-04-09
180,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
180,0.25,0.24384697345311257,-0.30971936339457257,0.7873158809979192,2019-12-17,2020-03-19
180,0.5,0.24740386467832387,-0.337129896581664,0.7338532333883195,2019-12-17,2020-03-19
180,0.75,0.25087715379922426,-0.36165717747680604,0.693687750232231,2019-12-17,2020-03-19
180,1.0,0.2542708972384542,-0.4179383260196242,0.608393347554622,2023-07-13,2025-04-09
181,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
181,0.25,0.2306085087932248,-0.3191586802352293,0.7225512670476628,2022-01-04,2022-10-25
181,0.5,0.22033877833860505,-0.3417424565661241,0.644750964081548,2024-07-11,2025-04-09
181,0.75,0.20928324264843168,-0.3982488360105572,0.5255087365600831,2022-02-23,2025-04-09
181,1.0,0.19730249014330425,-0.5220444686286387,0.37794192257529163,2022-02-23,2025-04-09
182,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
182,0.25,0.2509052197193171,-0.36331524491181966,0.690599206152812,2022-01-04,2022-10-25
182,0.5,0.2608870282797884,-0.38857151296379844,0.6714002946070164,2021-12-09,2022-10-25
182,0.75,0.2702433309895378,-0.4133712872549137,0.6537544801046785,2021-12-09,2022-10-13
182,1.0,0.2790517575765574,-0.4553442078169174,0.6128369545193758,2021-12-09,2025-04-09
183,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
183,0.25,0.2776176153994321,-0.3064699527029903,0.9058559018621968,2020-01-14,2020-03-19
183,0.5,0.3075837245808368,-0.33027882372573675,0.931285030966,2020-01-02,2020-03-19
183,0.75,0.33267801105669026,-0.3847062070768763,0.8647586260291631,2023-07-04,2025-04-09
183,1.0,0.35432332230743113,-0.43317304238230064,0.8179717748795642,2023-07-04,2025-04-09
184,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
184,0.25,0.24921163520573408,-0.32582522203350456,0.7648629337237364,2022-01-04,2022-10-25
184,0.5,0.25770397774795173,-0.32570014703493405,0.7912307688344729,2022-01-04,2022-10-26
184,0.75,0.2657382481691817,-0.3524237582314259,0.7540304589643457,2018-06-12,2018-10-29
184,1.0,0.2733638265147198,-0.4118949576304865,0.6636736416665634,2018-06-12,2018-10-29
185,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
185,0.25,0.2710638102108762,-0.3081368481171558,0.8796864505728177,2024-07-11,2025-04-09
185,0.5,0.296658812290725,-0.3380976588907303,0.8774352749558733,2024-07-11,2025-04-09
185,0.75,0.31858974738933554,-0.3737922773283083,0.852317628567571,2024-04-12,2025-04-09
185,1.0,0.3378161304172953,-0.46269659384251327,0.7301029117415047,2017-08-21,2018-10-26
186,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
186,0.25,0.266767575493011,-0.3175476326317769,0.8400868029847679,2024-07-11,2025-04-09
186,0.5,0.2893273872589308,-0.34549062649495726,0.8374391808952704,2024-07-17,2025-04-09
186,0.75,0.30897851573268165,-0.3668541034926391,0.8422381344274136,2024-07-17,2025-04-09
186,1.0,0.3264163194222873,-0.3863573222590783,0.8448560454702693,2018-06-12,2018-10-11
187,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
187,0.25,0.27394785887592343,-0.3073591219616332,0.8912956841089611,2020-01-20,2020-03-19
187,0.5,0.3015033663454234,-0.3332732839781243,0.9046730741406016,2020-01-20,2020-03-19
187,0.75,0.3248699656069489,-0.3548000234693818,0.9156424580535133,2020-01-20,2020-03-19
187,1.0,0.34520286562675406,-0.3729666047302056,0.925559718346539,2020-01-20,2020-03-19
188,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
188,0.25,0.23432693397127102,-0.32741675051740726,0.7156840131146953,2022-01-04,2022-10-25
188,0.5,0.2282057941660791,-0.3305094406621343,0.6904667948634005,2021-12-08,2022-10-25
188,0.75,0.221815786111077,-0.35538824352173237,0.6241506019247728,2021-12-08,2025-04-09
188,1.0,0.21513059171586146,-0.44316689640763374,0.4854392181810892,2021-12-08,2025-04-09
189,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
189,0.25,0.24066451565663916,-0.31856080579881346,0.7554743435971544,2022-01-04,2022-10-25
189,0.5,0.2411254822304918,-0.3442787120135345,0.7003787158963594,2020-01-14,2020-03-19
189,0.75,0.2415850081866986,-0.37796066021985764,0.6391802999978091,2020-01-02,2020-03-19
189,1.0,0.24204310302990262,-0.4118540874303369,0.5876913946394742,2020-01-02,2020-03-19
190,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
190,0.25,0.2793743527038375,-0.29730686530326067,0.9396834897131233,2020-01-14,2020-03-19
190,0.5,0.31046266188992866,-0.31488573559736616,0.9859534008454002,2020-01-20,2020-03-19
190,0.75,0.33634766435509067,-0.33288904135924297,1.0103897171914267,2020-01-20,2020-03-19
190,1.0,0.3585869332884022,-0.40365623670482664,0.888347313089129,2018-04-16,2018-10-26
191,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
191,0.25,0.23985790777947025,-0.3659279386983261,0.6554785311902926,2022-01-04,2022-10-25
191,0.5,0.2395129082867138,-0.39086977466362277,0.6127690699359789,2021-12-16,2022-10-25
191,0.75,0.23916709635244326,-0.45595153599826876,0.5245449953991412,2021-12-16,2025-04-09
191,1.0,0.23882046791284184,-0.5349152440893011,0.44646412782540196,2021-12-16,2025-04-09
192,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
192,0.25,0.27847519273660115,-0.31733626951777405,0.8775397566744375,2024-07-11,2025-04-09
192,0.5,0.30899162604381236,-0.3455777001475873,0.8941306858395377,2024-07-17,2025-04-09
192,0.75,0.33447473108512216,-0.36570380673951125,0.9146055494121957,2024-07-17,2025-04-09
192,1.0,0.3564126224833104,-0.37883100492189986,0.9408222079309183,2024-07-17,2025-04-09
193,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
193,0.25,0.24086485963585136,-0.3252279222978243,0.7406032604275646,2022-01-04,2022-10-25
193,0.5,0.24152464585976063,-0.36085039094137455,0.6693207266027318,2024-07-11,2025-04-09
193,0.75,0.2421814856760962,-0.3895433599906448,0.6217061065600307,2024-07-11,2025-04-09
193,1.0,0.24283540682076166,-0.41333662377515773,0.5875003395606593,2024-07-17,2025-04-09
194,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
194,0.25,0.24116246238157601,-0.3140639098475989,0.7678770301834468,2024-07-11,2025-04-09
194,0.5,0.24211659426453291,-0.35634389996313626,0.6794464400529372,2024-07-11,2025-04-09
194,0.75,0.24306457955832528,-0.39621720223266793,0.6134629647291087,2024-07-17,2025-04-09
194,1.0,0.24400650154794246,-0.455124479548312,0.5361313498015017,2018-07-02,2018-10-26
195,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
195,0.25,0.22035295880666306,-0.31752296948266906,0.6939748616160831,2022-01-17,2022-10-25
195,0.5,0.19733579836962223,-0.33585938020204753,0.5875548220535279,2020-01-20,2020-03-19
195,0.75,0.16984101307211819,-0.3675610671950193,0.46207563376674093,2020-01-20,2020-03-19
195,1.0,0.13549335692542996,-0.40037120678382004,0.3384193334327097,2020-01-20,2020-03-19
196,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
196,0.25,0.26010334262302437,-0.3092467477426047,0.8410867519923481,2020-01-20,2020-03-19
196,0.5,0.2776599063329541,-0.3433359903057775,0.808711915362174,2024-07-11,2025-04-09
196,0.75,0.2933895051863038,-0.3711661227383451,0.7904533501650682,2024-07-11,2025-04-09
196,1.0,0.30765326753326816,-0.40063348073177896,0.7679170172480908,2024-07-05,2025-04-09
197,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
197,0.25,0.2419183036458672,-0.2926376104319442,0.8266822001751128,2024-07-11,2025-04-09
197,0.5,0.24361472052160194,-0.314498331659251,0.7746137133266283,2024-07-11,2025-04-09
197,0.75,0.2452918266848596,-0.3625763951937642,0.6765245336883372,2023-07-13,2025-04-09
197,1.0,0.2469500819670103,-0.4280659491613498,0.5768972805494698,2023-07-13,2025-04-09
198,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
198,0.25,0.2508403632352565,-0.32863025323240486,0.7632905393462484,2022-01-04,2022-10-26
198,0.5,0.2607657092458633,-0.3421004486844901,0.7622489542139139,2021-12-30,2022-10-26
198,0.75,0.27007233368756167,-0.35382549950866254,0.7632924536603378,2024-04-18,2025-04-09
198,1.0,0.2788366493789145,-0.38678601403383045,0.7209067527310487,2024-04-18,2025-04-09
199,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
199,0.25,0.23187815572170356,-0.3266327724270038,0.7099047471530858,2022-01-04,2022-10-25
199,0.5,0.2230505231769937,-0.3674933330980283,0.606951209962482,2019-12-17,2020-03-19
199,0.75,0.21364991213109508,-0.4054460909820078,0.5269502330473229,2019-12-17,2020-03-19
199,1.0,0.20359132007409841,-0.4434742780950176,0.4590825897471273,2019-10-24,2020-03-19
