arm,seed,r,eq_sha,tr,tr_prev,cagr,mdd,expo,slot,trades,hold_days
A1,102118,118,834413a48d66749fe039a820466bb437811727b93a9b86795692162917c61559,14.651377569526952,14.48131039210893,0.3382296374363827,-0.43710343299889265,0.8789004241897997,0.8871002592912706,138,
A1,102119,119,78c805a63a37b7d4d7e5a66ce7b62fd35e9e9d0e4045b0436c0113ac63c51c55,9.891136323336816,9.77275998351372,0.28780453232580583,-0.42885067676595645,0.8675228679025798,0.8871002592912706,138,
A1,102120,120,6b39121b09b0657a2282751ed768502c348ab9efd226909a0002581754b8176d,16.17479410038721,15.98819360629534,0.3514608535548578,-0.37177454670561505,0.8701359474975086,0.8871002592912706,138,
A1,102121,121,f6737728e9fe115563c607b34dfea0f396fc189fc3f816bd340662b40aba2f24,11.067863644485046,10.936684482795439,0.3018758879308965,-0.3802852321900023,0.8815530368904382,0.8871002592912706,138,
A1,102122,122,fc8aaed54e14595a1dc3d9d05ce8f0ff4be8cf62ec1bf8a76a3fc268089f9443,13.782887565096113,13.622211574086544,0.3301617729322113,-0.4085361136455253,0.8677400407295089,0.8871002592912706,138,
A1,102123,123,998388b1272b61ee5f37800f8e15b4561384b04ed24ffdbb35c13538ca9ec2bb,4.7188944357983384,4.656722461639988,0.20286475683983762,-0.5493441383565603,0.8724053034245108,0.8871002592912706,138,
A1,102124,124,41937383b08807fe08b5b7eef8e1302667637931aceaa8fbc4027ff345f6c3cd,13.900098589914508,13.738132686114234,0.3312749639785302,-0.3907804745975202,0.8698184391636479,0.8871002592912706,138,
A1,102125,125,0396bf6ce0ecd9eb24ca5e8beb7391cfbedcc5e9302a14ac320c48f7a832d208,9.360662368220941,9.248051778023395,0.2810112292269997,-0.39673539694247656,0.8790856021260962,0.8871002592912706,138,
A1,102126,126,d4dacac37de33cf1119c405a532b6c742b3e4acb75dcbbebe85a9721bd269768,13.601894980813304,13.443204147827247,0.32842722867319396,-0.4083952742341661,0.8717668868192844,0.8871002592912706,138,
A1,102127,127,0ba34586781d5fecbcc257d0c3d29bbd1b7e0ddf476e612c73cfd7bc917a3786,9.236238687886031,9.125024126265243,0.2793728970469629,-0.38111468020895456,0.8697706250554235,0.8871002592912706,138,
