stock_id,name,market,kind,first_seen,last_seen
1314,中石化,twse,stock,2026-09-02,2026-09-02
1315,達新,twse,stock,2026-09-02,2026-09-02
1316,上曜,twse,stock,2026-09-02,2026-09-02
1319,東陽,twse,stock,2026-09-02,2026-09-02
1321,大洋,twse,stock,2026-09-02,2026-09-02
1323,永裕,twse,stock,2026-09-02,2026-09-02
1324,地球,twse,stock,2026-09-02,2026-09-02
1325,恆大,twse,stock,2026-09-02,2026-09-02
1326,台化,twse,stock,2026-09-02,2026-09-02
1336,台翰,tpex,stock,2026-09-02,2026-09-02
1337,再生-KY,twse,stock,2026-09-02,2026-09-02
1338,廣華-KY,twse,stock,2026-09-02,2026-09-02
1339,昭輝,twse,stock,2026-09-02,2026-09-02
1340,勝悅-KY,twse,stock,2026-09-02,2026-09-02
1341,富林-KY,twse,stock,2026-09-02,2026-09-02
1342,八貫,twse,stock,2026-09-02,2026-09-02
1343,旭東環保,emerging,stock,2026-09-02,2026-09-02
1402,遠東新,twse,stock,2026-09-02,2026-09-02
1409,新纖,twse,stock,2026-09-02,2026-09-02
1410,南染,twse,stock,2026-09-02,2026-09-02
1413,宏洲,twse,stock,2026-09-02,2026-09-02
1414,東和,twse,stock,2026-09-02,2026-09-02
1416,廣豐,twse,stock,2026-09-02,2026-09-02
1417,嘉裕,twse,stock,2026-09-02,2026-09-02
1418,東華,twse,stock,2026-09-02,2026-09-02
1419,新紡,twse,stock,2026-09-02,2026-09-02
1423,利華,twse,stock,2026-09-02,2026-09-02
1432,大魯閣,twse,stock,2026-09-02,2026-09-02
1434,福懋,twse,stock,2026-09-02,2026-09-02
1435,中福,twse,stock,2026-09-02,2026-09-02
1436,華友聯,twse,stock,2026-09-02,2026-09-02
1437,勤益控,twse,stock,2026-09-02,2026-09-02
1438,三地開發,twse,stock,2026-09-02,2026-09-02
1439,雋揚,twse,stock,2026-09-02,2026-09-02
1440,南紡,twse,stock,2026-09-02,2026-09-02
1441,大東,twse,stock,2026-09-02,2026-09-02
1442,名軒,twse,stock,2026-09-02,2026-09-02
1443,立益物流,twse,stock,2026-09-02,2026-09-02
1444,力麗,twse,stock,2026-09-02,2026-09-02
1445,大宇,twse,stock,2026-09-02,2026-09-02
1446,宏和,twse,stock,2026-09-02,2026-09-02
1447,力鵬,twse,stock,2026-09-02,2026-09-02
1449,佳和,twse,stock,2026-09-02,2026-09-02
1451,年興,twse,stock,2026-09-02,2026-09-02
1452,宏益,twse,stock,2026-09-02,2026-09-02
1453,大將,twse,stock,2026-09-02,2026-09-02
1454,台富,twse,stock,2026-09-02,2026-09-02
1455,集盛,twse,stock,2026-09-02,2026-09-02
1456,怡華,twse,stock,2026-09-02,2026-09-02
1457,宜進,twse,stock,2026-09-02,2026-09-02
1459,聯發,twse,stock,2026-09-02,2026-09-02
1460,宏遠,twse,stock,2026-09-02,2026-09-02
1463,強盛新,twse,stock,2026-09-02,2026-09-02
1464,得力,twse,stock,2026-09-02,2026-09-02
1465,偉全,twse,stock,2026-09-02,2026-09-02
1466,聚隆,twse,stock,2026-09-02,2026-09-02
1467,南緯,twse,stock,2026-09-02,2026-09-02
1468,昶和,twse,stock,2026-09-02,2026-09-02
1470,大統新創,twse,stock,2026-09-02,2026-09-02
1471,首利,twse,stock,2026-09-02,2026-09-02
1472,三洋實業,twse,stock,2026-09-02,2026-09-02
1473,台南,twse,stock,2026-09-02,2026-09-02
1474,弘裕,twse,stock,2026-09-02,2026-09-02
1475,業旺,twse,stock,2026-09-02,2026-09-02
1476,儒鴻,twse,stock,2026-09-02,2026-09-02
1477,聚陽,twse,stock,2026-09-02,2026-09-02
1480,東盟開發,emerging,stock,2026-09-02,2026-09-02
1503,士電,twse,stock,2026-09-02,2026-09-02
1504,東元,twse,stock,2026-09-02,2026-09-02
1506,正道,twse,stock,2026-09-02,2026-09-02
1512,瑞利,twse,stock,2026-09-02,2026-09-02
1513,中興電,twse,stock,2026-09-02,2026-09-02
1514,亞力,twse,stock,2026-09-02,2026-09-02
1515,力山,twse,stock,2026-09-02,2026-09-02
1516,川飛,twse,stock,2026-09-02,2026-09-02
1517,利奇,twse,stock,2026-09-02,2026-09-02
1519,華城,twse,stock,2026-09-02,2026-09-02
1521,大億,twse,stock,2026-09-02,2026-09-02
1522,堤維西,twse,stock,2026-09-02,2026-09-02
1522A,堤維西甲特,twse,special,2026-09-02,2026-09-02
1524,耿鼎,twse,stock,2026-09-02,2026-09-02
1525,江申,twse,stock,2026-09-02,2026-09-02
1526,日馳,twse,stock,2026-09-02,2026-09-02
1527,鑽全,twse,stock,2026-09-02,2026-09-02
1528,恩德,twse,stock,2026-09-02,2026-09-02
1529,樂事綠能,twse,stock,2026-09-02,2026-09-02
1530,亞崴,twse,stock,2026-09-02,2026-09-02
1531,高林股,twse,stock,2026-09-02,2026-09-02
1532,勤美,twse,stock,2026-09-02,2026-09-02
1533,車王電,twse,stock,2026-09-02,2026-09-02
1535,中宇,twse,stock,2026-09-02,2026-09-02
1536,和大,twse,stock,2026-09-02,2026-09-02
1537,廣隆,twse,stock,2026-09-02,2026-09-02
1539,巨庭,twse,stock,2026-09-02,2026-09-02
1540,喬福,twse,stock,2026-09-02,2026-09-02
1541,錩泰,twse,stock,2026-09-02,2026-09-02
1558,伸興,twse,stock,2026-09-02,2026-09-02
1560,中砂,twse,stock,2026-09-02,2026-09-02
1565,精華,tpex,stock,2026-09-02,2026-09-02
1568,倉佑,twse,stock,2026-09-02,2026-09-02
1569,濱川,tpex,stock,2026-09-02,2026-09-02
1570,力肯,tpex,stock,2026-09-02,2026-09-02
1580,新麥,tpex,stock,2026-09-02,2026-09-02
1582,信錦,twse,stock,2026-09-02,2026-09-02
1583,程泰,twse,stock,2026-09-02,2026-09-02
1584,精剛,tpex,stock,2026-09-02,2026-09-02
1586,和勤,tpex,stock,2026-09-02,2026-09-02
1587,吉茂,twse,stock,2026-09-02,2026-09-02
1590,亞德客-KY,twse,stock,2026-09-02,2026-09-02
1591,駿吉-KY,tpex,stock,2026-09-02,2026-09-02
1593,祺驊,tpex,stock,2026-09-02,2026-09-02
1594,日高,emerging,stock,2026-09-02,2026-09-02
1595,川寶,tpex,stock,2026-09-02,2026-09-02
1597,直得,twse,stock,2026-09-02,2026-09-02
1598,岱宇,twse,stock,2026-09-02,2026-09-02
1599,宏佳騰,tpex,stock,2026-09-02,2026-09-02
1603,華電,twse,stock,2026-09-02,2026-09-02
1604,聲寶,twse,stock,2026-09-02,2026-09-02
1605,華新,twse,stock,2026-09-02,2026-09-02
1608,華榮,twse,stock,2026-09-02,2026-09-02
1609,大亞,twse,stock,2026-09-02,2026-09-02
1611,中電,twse,stock,2026-09-02,2026-09-02
1612,宏泰,twse,stock,2026-09-02,2026-09-02
1614,三洋電,twse,stock,2026-09-02,2026-09-02
1615,大山,twse,stock,2026-09-02,2026-09-02
1616,億泰,twse,stock,2026-09-02,2026-09-02
1617,榮星,twse,stock,2026-09-02,2026-09-02
1618,合機,twse,stock,2026-09-02,2026-09-02
1623,大東電,twse,stock,2026-09-02,2026-09-02
1626,艾美特-KY,twse,stock,2026-09-02,2026-09-02
1702,南僑,twse,stock,2026-09-02,2026-09-02
1707,葡萄王,twse,stock,2026-09-02,2026-09-02
1708,東鹼,twse,stock,2026-09-02,2026-09-02
1709,和益,twse,stock,2026-09-02,2026-09-02
1710,東聯,twse,stock,2026-09-02,2026-09-02
1711,永光,twse,stock,2026-09-02,2026-09-02
1712,興農,twse,stock,2026-09-02,2026-09-02
1713,國化,twse,stock,2026-09-02,2026-09-02
1714,和桐,twse,stock,2026-09-02,2026-09-02
1717,長興,twse,stock,2026-09-02,2026-09-02
1718,中纖,twse,stock,2026-09-02,2026-09-02
1720,生達,twse,stock,2026-09-02,2026-09-02
1721,三晃,twse,stock,2026-09-02,2026-09-02
1722,台肥,twse,stock,2026-09-02,2026-09-02
1723,中碳,twse,stock,2026-09-02,2026-09-02
1725,元禎,twse,stock,2026-09-02,2026-09-02
1726,永記,twse,stock,2026-09-02,2026-09-02
1727,中華化,twse,stock,2026-09-02,2026-09-02
1730,花仙子,twse,stock,2026-09-02,2026-09-02
1731,美吾華,twse,stock,2026-09-02,2026-09-02
1732,毛寶,twse,stock,2026-09-02,2026-09-02
1733,五鼎,twse,stock,2026-09-02,2026-09-02
1734,杏輝,twse,stock,2026-09-02,2026-09-02
1735,日勝化,twse,stock,2026-09-02,2026-09-02
1736,喬山,twse,stock,2026-09-02,2026-09-02
1737,臺鹽,twse,stock,2026-09-02,2026-09-02
1742,台蠟,tpex,stock,2026-09-02,2026-09-02
1752,南光,twse,stock,2026-09-02,2026-09-02
1760,寶齡富錦,twse,stock,2026-09-02,2026-09-02
1762,中化生,twse,stock,2026-09-02,2026-09-02
1773,勝一,twse,stock,2026-09-02,2026-09-02
1776,展宇,twse,stock,2026-09-02,2026-09-02
1777,生泰,tpex,stock,2026-09-02,2026-09-02
1780,立弘,tpex,stock,2026-09-02,2026-09-02
1781,合世,tpex,stock,2026-09-02,2026-09-02
1783,和康生,twse,stock,2026-09-02,2026-09-02
1784,訊聯,tpex,stock,2026-09-02,2026-09-02
1785,光洋科,tpex,stock,2026-09-02,2026-09-02
1786,科妍,twse,stock,2026-09-02,2026-09-02
1788,杏昌,tpex,stock,2026-09-02,2026-09-02
1789,神隆,twse,stock,2026-09-02,2026-09-02
1795,美時,twse,stock,2026-09-02,2026-09-02
1796,金穎生技,tpex,stock,2026-09-02,2026-09-02
1799,易威,tpex,stock,2026-09-02,2026-09-02
1802,台玻,twse,stock,2026-09-02,2026-09-02
1805,寶徠,twse,stock,2026-09-02,2026-09-02
1806,冠軍,twse,stock,2026-09-02,2026-09-02
1808,潤隆,twse,stock,2026-09-02,2026-09-02
1809,中釉,twse,stock,2026-09-02,2026-09-02
1810,和成,twse,stock,2026-09-02,2026-09-02
1813,寶利徠,tpex,stock,2026-09-02,2026-09-02
1815,富喬,tpex,stock,2026-09-02,2026-09-02
1817,凱撒衛,twse,stock,2026-09-02,2026-09-02
1903,士紙,twse,stock,2026-09-02,2026-09-02
1904,正隆,twse,stock,2026-09-02,2026-09-02
1905,華紙,twse,stock,2026-09-02,2026-09-02
1906,寶隆,twse,stock,2026-09-02,2026-09-02
1907,永豐餘,twse,stock,2026-09-02,2026-09-02
1909,榮成,twse,stock,2026-09-02,2026-09-02
2002,中鋼,twse,stock,2026-09-02,2026-09-02
2002A,中鋼特,twse,special,2026-09-02,2026-09-02
2006,東和鋼鐵,twse,stock,2026-09-02,2026-09-02
2007,燁興,twse,stock,2026-09-02,2026-09-02
2008,高興昌,twse,stock,2026-09-02,2026-09-02
2009,第一銅,twse,stock,2026-09-02,2026-09-02
2010,春源,twse,stock,2026-09-02,2026-09-02
2012,春雨,twse,stock,2026-09-02,2026-09-02
2013,中鋼構,twse,stock,2026-09-02,2026-09-02
2014,中鴻,twse,stock,2026-09-02,2026-09-02
2015,豐興,twse,stock,2026-09-02,2026-09-02
2017,官田鋼,twse,stock,2026-09-02,2026-09-02
2020,美亞,twse,stock,2026-09-02,2026-09-02
2022,聚亨,twse,stock,2026-09-02,2026-09-02
2023,燁輝,twse,stock,2026-09-02,2026-09-02
2024,志聯,twse,stock,2026-09-02,2026-09-02
2025,千興,twse,stock,2026-09-02,2026-09-02
2027,大成鋼,twse,stock,2026-09-02,2026-09-02
2028,威致,twse,stock,2026-09-02,2026-09-02
2029,盛餘,twse,stock,2026-09-02,2026-09-02
2030,彰源,twse,stock,2026-09-02,2026-09-02
2031,新光鋼,twse,stock,2026-09-02,2026-09-02
2032,新鋼,twse,stock,2026-09-02,2026-09-02
2033,佳大,twse,stock,2026-09-02,2026-09-02
2034,允強,twse,stock,2026-09-02,2026-09-02
2038,海光,twse,stock,2026-09-02,2026-09-02
2049,上銀,twse,stock,2026-09-02,2026-09-02
2059,川湖,twse,stock,2026-09-02,2026-09-02
2061,風青,tpex,stock,2026-09-02,2026-09-02
2062,橋椿,twse,stock,2026-09-02,2026-09-02
2063,世鎧,tpex,stock,2026-09-02,2026-09-02
2064,晉椿,tpex,stock,2026-09-02,2026-09-02
2065,世豐,tpex,stock,2026-09-02,2026-09-02
2066,世德,tpex,stock,2026-09-02,2026-09-02
2067,嘉鋼,tpex,stock,2026-09-02,2026-09-02
2069,運錩,twse,stock,2026-09-02,2026-09-02
2070,精湛,tpex,stock,2026-09-02,2026-09-02
2071,震南鐵,emerging,stock,2026-09-02,2026-09-02
2072,世紀風電,twse,stock,2026-09-02,2026-09-02
2101,南港,twse,stock,2026-09-02,2026-09-02
2102,泰豐,twse,stock,2026-09-02,2026-09-02
2103,台橡,twse,stock,2026-09-02,2026-09-02
2104,國際中橡,twse,stock,2026-09-02,2026-09-02
2105,正新,twse,stock,2026-09-02,2026-09-02
2106,建大,twse,stock,2026-09-02,2026-09-02
2107,厚生,twse,stock,2026-09-02,2026-09-02
2108,南帝,twse,stock,2026-09-02,2026-09-02
2109,華豐,twse,stock,2026-09-02,2026-09-02
2114,鑫永銓,twse,stock,2026-09-02,2026-09-02
2115,六暉-KY,twse,stock,2026-09-02,2026-09-02
2201,裕隆,twse,stock,2026-09-02,2026-09-02
2204,中華,twse,stock,2026-09-02,2026-09-02
2206,三陽工業,twse,stock,2026-09-02,2026-09-02
2207,和泰車,twse,stock,2026-09-02,2026-09-02
2208,台船,twse,stock,2026-09-02,2026-09-02
2211,長榮鋼,twse,stock,2026-09-02,2026-09-02
2221,大甲,tpex,stock,2026-09-02,2026-09-02
2227,裕日車,twse,stock,2026-09-02,2026-09-02
2228,劍麟,twse,stock,2026-09-02,2026-09-02
2230,泰茂,tpex,stock,2026-09-02,2026-09-02
2231,為升,twse,stock,2026-09-02,2026-09-02
2233,宇隆,twse,stock,2026-09-02,2026-09-02
2235,謚源,tpex,stock,2026-09-02,2026-09-02
2236,百達-KY,twse,stock,2026-09-02,2026-09-02
2237,華德動能-創,twse,stock,2026-09-02,2026-09-02
2239,英利-KY,twse,stock,2026-09-02,2026-09-02
2241,艾姆勒,twse,stock,2026-09-02,2026-09-02
2243,宏旭-KY,twse,stock,2026-09-02,2026-09-02
2245,詠勝昌*,emerging,stock,2026-09-02,2026-09-02
2247,汎德永業,twse,stock,2026-09-02,2026-09-02
2248,華勝-KY,twse,stock,2026-09-02,2026-09-02
2249,湧盛,emerging,stock,2026-09-02,2026-09-02
2250,IKKA-KY,twse,stock,2026-09-02,2026-09-02
2252,為昇科,emerging,stock,2026-09-02,2026-09-02
2254,巨鎧精密-創,twse,stock,2026-09-02,2026-09-02
2255,凱銳光電,emerging,stock,2026-09-02,2026-09-02
2256,歐特明,emerging,stock,2026-09-02,2026-09-02
2258,鴻華先進-創,twse,stock,2026-09-02,2026-09-02
2301,光寶科,twse,stock,2026-09-02,2026-09-02
2302,麗正,twse,stock,2026-09-02,2026-09-02
2303,聯電,twse,stock,2026-09-02,2026-09-02
2305,全友,twse,stock,2026-09-02,2026-09-02
2308,台達電,twse,stock,2026-09-02,2026-09-02
2312,金寶,twse,stock,2026-09-02,2026-09-02
2313,華通,twse,stock,2026-09-02,2026-09-02
2314,台揚,twse,stock,2026-09-02,2026-09-02
2316,楠梓電,twse,stock,2026-09-02,2026-09-02
2317,鴻海,twse,stock,2026-09-02,2026-09-02
2321,東訊,twse,stock,2026-09-02,2026-09-02
2323,中環,twse,stock,2026-09-02,2026-09-02
2324,仁寶,twse,stock,2026-09-02,2026-09-02
2327,國巨*,twse,stock,2026-09-02,2026-09-02
2328,廣宇,twse,stock,2026-09-02,2026-09-02
2329,華泰,twse,stock,2026-09-02,2026-09-02
2330,台積電,twse,stock,2026-09-02,2026-09-02
2331,精英,twse,stock,2026-09-02,2026-09-02
2332,友訊,twse,stock,2026-09-02,2026-09-02
2337,旺宏,twse,stock,2026-09-02,2026-09-02
2338,光罩,twse,stock,2026-09-02,2026-09-02
2340,台亞,twse,stock,2026-09-02,2026-09-02
2342,茂矽,twse,stock,2026-09-02,2026-09-02
2344,華邦電,twse,stock,2026-09-02,2026-09-02
2345,智邦,twse,stock,2026-09-02,2026-09-02
2347,聯強,twse,stock,2026-09-02,2026-09-02
2348,海悅,twse,stock,2026-09-02,2026-09-02
2348A,海悅甲特,twse,special,2026-09-02,2026-09-02
2349,錸德,twse,stock,2026-09-02,2026-09-02
2351,順德,twse,stock,2026-09-02,2026-09-02
2352,佳世達,twse,stock,2026-09-02,2026-09-02
2353,宏碁,twse,stock,2026-09-02,2026-09-02
2354,鴻準,twse,stock,2026-09-02,2026-09-02
2355,敬鵬,twse,stock,2026-09-02,2026-09-02
2356,英業達,twse,stock,2026-09-02,2026-09-02
2357,華碩,twse,stock,2026-09-02,2026-09-02
2359,所羅門,twse,stock,2026-09-02,2026-09-02
2360,致茂,twse,stock,2026-09-02,2026-09-02
2362,藍天,twse,stock,2026-09-02,2026-09-02
2363,矽統,twse,stock,2026-09-02,2026-09-02
2364,倫飛,twse,stock,2026-09-02,2026-09-02
2365,昆盈,twse,stock,2026-09-02,2026-09-02
2367,燿華,twse,stock,2026-09-02,2026-09-02
2368,金像電,twse,stock,2026-09-02,2026-09-02
2369,菱生,twse,stock,2026-09-02,2026-09-02
2371,大同,twse,stock,2026-09-02,2026-09-02
2373,震旦行,twse,stock,2026-09-02,2026-09-02
2374,佳能,twse,stock,2026-09-02,2026-09-02
2375,凱美,twse,stock,2026-09-02,2026-09-02
2376,技嘉,twse,stock,2026-09-02,2026-09-02
2377,微星,twse,stock,2026-09-02,2026-09-02
2379,瑞昱,twse,stock,2026-09-02,2026-09-02
2380,虹光,twse,stock,2026-09-02,2026-09-02
2382,廣達,twse,stock,2026-09-02,2026-09-02
2383,台光電,twse,stock,2026-09-02,2026-09-02
2385,群光,twse,stock,2026-09-02,2026-09-02
2387,精元,twse,stock,2026-09-02,2026-09-02
2388,威盛,twse,stock,2026-09-02,2026-09-02
2390,云辰,twse,stock,2026-09-02,2026-09-02
2392,正崴,twse,stock,2026-09-02,2026-09-02
2393,億光,twse,stock,2026-09-02,2026-09-02
2395,研華,twse,stock,2026-09-02,2026-09-02
2397,友通,twse,stock,2026-09-02,2026-09-02
2399,映泰,twse,stock,2026-09-02,2026-09-02
2401,凌陽,twse,stock,2026-09-02,2026-09-02
2402,毅嘉,twse,stock,2026-09-02,2026-09-02
2404,漢唐,twse,stock,2026-09-02,2026-09-02
2405,輔信,twse,stock,2026-09-02,2026-09-02
2406,國碩,twse,stock,2026-09-02,2026-09-02
2408,南亞科,twse,stock,2026-09-02,2026-09-02
2409,友達,twse,stock,2026-09-02,2026-09-02
2412,中華電,twse,stock,2026-09-02,2026-09-02
2413,環科,twse,stock,2026-09-02,2026-09-02
2414,精技,twse,stock,2026-09-02,2026-09-02
2415,錩新,twse,stock,2026-09-02,2026-09-02
2417,圓剛,twse,stock,2026-09-02,2026-09-02
2419,仲琦,twse,stock,2026-09-02,2026-09-02
2420,新巨,twse,stock,2026-09-02,2026-09-02
2421,建準,twse,stock,2026-09-02,2026-09-02
2423,固緯,twse,stock,2026-09-02,2026-09-02
2424,隴華,twse,stock,2026-09-02,2026-09-02
2425,承啟,twse,stock,2026-09-02,2026-09-02
2426,鼎元,twse,stock,2026-09-02,2026-09-02
2427,三商電,twse,stock,2026-09-02,2026-09-02
2428,興勤,twse,stock,2026-09-02,2026-09-02
2429,銘旺科,twse,stock,2026-09-02,2026-09-02
2430,燦坤,twse,stock,2026-09-02,2026-09-02
2431,聯昌,twse,stock,2026-09-02,2026-09-02
2432,倚天酷碁-創,twse,stock,2026-09-02,2026-09-02
2433,互盛電,twse,stock,2026-09-02,2026-09-02
2434,統懋,twse,stock,2026-09-02,2026-09-02
2436,偉詮電,twse,stock,2026-09-02,2026-09-02
2438,翔耀,twse,stock,2026-09-02,2026-09-02
2439,美律,twse,stock,2026-09-02,2026-09-02
2440,太空梭,twse,stock,2026-09-02,2026-09-02
2441,超豐,twse,stock,2026-09-02,2026-09-02
2442,新美齊,twse,stock,2026-09-02,2026-09-02
2444,兆勁,twse,stock,2026-09-02,2026-09-02
2449,京元電子,twse,stock,2026-09-02,2026-09-02
2450,神腦,twse,stock,2026-09-02,2026-09-02
2451,創見,twse,stock,2026-09-02,2026-09-02
2453,凌群,twse,stock,2026-09-02,2026-09-02
2454,聯發科,twse,stock,2026-09-02,2026-09-02
2455,全新,twse,stock,2026-09-02,2026-09-02
2457,飛宏,twse,stock,2026-09-02,2026-09-02
2458,義隆,twse,stock,2026-09-02,2026-09-02
2459,敦吉,twse,stock,2026-09-02,2026-09-02
2460,建通,twse,stock,2026-09-02,2026-09-02
2461,光群雷,twse,stock,2026-09-02,2026-09-02
2462,良得電,twse,stock,2026-09-02,2026-09-02
2464,盟立,twse,stock,2026-09-02,2026-09-02
2465,麗臺,twse,stock,2026-09-02,2026-09-02
2466,冠西電,twse,stock,2026-09-02,2026-09-02
2467,志聖,twse,stock,2026-09-02,2026-09-02
2468,華經,twse,stock,2026-09-02,2026-09-02
2471,資通,twse,stock,2026-09-02,2026-09-02
2472,立隆電,twse,stock,2026-09-02,2026-09-02
2474,可成,twse,stock,2026-09-02,2026-09-02
2476,鉅祥,twse,stock,2026-09-02,2026-09-02
2477,美隆電,twse,stock,2026-09-02,2026-09-02
2478,大毅,twse,stock,2026-09-02,2026-09-02
2480,敦陽科,twse,stock,2026-09-02,2026-09-02
2481,強茂,twse,stock,2026-09-02,2026-09-02
2482,連宇,twse,stock,2026-09-02,2026-09-02
2483,百容,twse,stock,2026-09-02,2026-09-02
2484,希華,twse,stock,2026-09-02,2026-09-02
2485,兆赫,twse,stock,2026-09-02,2026-09-02
2486,一詮,twse,stock,2026-09-02,2026-09-02
2488,漢平,twse,stock,2026-09-02,2026-09-02
2489,瑞軒,twse,stock,2026-09-02,2026-09-02
2491,吉祥全,twse,stock,2026-09-02,2026-09-02
2492,華新科,twse,stock,2026-09-02,2026-09-02
2493,揚博,twse,stock,2026-09-02,2026-09-02
2495,普安,twse,stock,2026-09-02,2026-09-02
2496,卓越,twse,stock,2026-09-02,2026-09-02
2497,怡利電,twse,stock,2026-09-02,2026-09-02
2498,宏達電,twse,stock,2026-09-02,2026-09-02
2501,國建,twse,stock,2026-09-02,2026-09-02
2504,國產,twse,stock,2026-09-02,2026-09-02
2505,國揚,twse,stock,2026-09-02,2026-09-02
2506,太設,twse,stock,2026-09-02,2026-09-02
2509,全坤建,twse,stock,2026-09-02,2026-09-02
2511,太子,twse,stock,2026-09-02,2026-09-02
2514,龍邦,twse,stock,2026-09-02,2026-09-02
2515,中工,twse,stock,2026-09-02,2026-09-02
2516,新建,twse,stock,2026-09-02,2026-09-02
2520,冠德,twse,stock,2026-09-02,2026-09-02
2524,京城,twse,stock,2026-09-02,2026-09-02
2527,宏璟,twse,stock,2026-09-02,2026-09-02
2528,皇普,twse,stock,2026-09-02,2026-09-02
2530,華建,twse,stock,2026-09-02,2026-09-02
2534,宏盛,twse,stock,2026-09-02,2026-09-02
2535,達欣工,twse,stock,2026-09-02,2026-09-02
2536,宏普,twse,stock,2026-09-02,2026-09-02
2537,聯上發,twse,stock,2026-09-02,2026-09-02
2538,基泰,twse,stock,2026-09-02,2026-09-02
2539,櫻花建,twse,stock,2026-09-02,2026-09-02
2540,愛山林,twse,stock,2026-09-02,2026-09-02
2542,興富發,twse,stock,2026-09-02,2026-09-02
2543,皇昌,twse,stock,2026-09-02,2026-09-02
2545,皇翔,twse,stock,2026-09-02,2026-09-02
2546,根基,twse,stock,2026-09-02,2026-09-02
2547,日勝生,twse,stock,2026-09-02,2026-09-02
2548,華固,twse,stock,2026-09-02,2026-09-02
2596,綠意,tpex,stock,2026-09-02,2026-09-02
2597,潤弘,twse,stock,2026-09-02,2026-09-02
2601,益航,twse,stock,2026-09-02,2026-09-02
2603,長榮,twse,stock,2026-09-02,2026-09-02
2605,新興,twse,stock,2026-09-02,2026-09-02
2606,裕民,twse,stock,2026-09-02,2026-09-02
2607,榮運,twse,stock,2026-09-02,2026-09-02
2608,嘉里大榮,twse,stock,2026-09-02,2026-09-02
2609,陽明,twse,stock,2026-09-02,2026-09-02
2610,華航,twse,stock,2026-09-02,2026-09-02
2611,志信,twse,stock,2026-09-02,2026-09-02
2612,中航,twse,stock,2026-09-02,2026-09-02
2613,中櫃,twse,stock,2026-09-02,2026-09-02
2614,東森,twse,stock,2026-09-02,2026-09-02
2615,萬海,twse,stock,2026-09-02,2026-09-02
2616,山隆,twse,stock,2026-09-02,2026-09-02
2617,台航,twse,stock,2026-09-02,2026-09-02
2618,長榮航,twse,stock,2026-09-02,2026-09-02
2630,亞航,twse,stock,2026-09-02,2026-09-02
