date,new_semantics,n_rows,n_notrade,n_notrade_twse,n_notrade_tpex,n_notrade_emerging
2026-05-11,0,2349,0,0,0,0
2026-05-12,0,2354,0,0,0,0
2026-05-13,0,2331,0,0,0,0
2026-05-14,0,2351,0,0,0,0
2026-05-15,0,2345,0,0,0,0
2026-05-18,0,2345,0,0,0,0
2026-05-19,0,2335,0,0,0,0
2026-05-20,0,2334,0,0,0,0
2026-05-21,0,2346,0,0,0,0
2026-05-22,0,2351,0,0,0,0
2026-05-25,0,2355,0,0,0,0
2026-05-26,0,2350,0,0,0,0
2026-05-27,0,2350,0,0,0,0
2026-05-28,0,2355,0,0,0,0
2026-05-29,0,2357,0,0,0,0
2026-06-01,0,2353,0,0,0,0
2026-06-02,0,2349,0,0,0,0
2026-06-03,0,2358,0,0,0,0
2026-06-04,0,2347,0,0,0,0
2026-06-05,0,2351,0,0,0,0
2026-06-08,0,2346,0,0,0,0
2026-06-09,0,2349,0,0,0,0
2026-06-10,0,2350,0,0,0,0
2026-06-11,0,2350,0,0,0,0
2026-06-12,0,2347,0,0,0,0
2026-06-15,0,2351,0,0,0,0
2026-06-16,0,2358,0,0,0,0
2026-06-17,0,2349,0,0,0,0
2026-06-18,0,2354,0,0,0,0
2026-06-22,0,2364,0,0,0,0
2026-06-23,0,2353,0,0,0,0
2026-06-24,0,2351,0,0,0,0
2026-06-25,0,2356,0,0,0,0
2026-06-26,0,2356,0,0,0,0
2026-06-29,0,2352,0,0,0,0
2026-06-30,0,2357,0,0,0,0
2026-07-01,0,2362,0,0,0,0
2026-07-02,0,2345,0,0,0,0
2026-07-03,0,2356,0,0,0,0
2026-07-06,0,2362,0,0,0,0
2026-07-07,0,2355,0,0,0,0
2026-07-08,0,2354,0,0,0,0
2026-07-09,0,2358,0,0,0,0
2026-07-13,0,2357,0,0,0,0
2026-07-14,0,2349,0,0,0,0
2026-07-15,0,2356,0,0,0,0
2026-07-16,0,2348,0,0,0,0
2026-07-17,0,2356,0,0,0,0
2026-07-20,0,2352,0,0,0,0
2026-07-21,0,2346,0,0,0,0
2026-07-22,0,2360,0,0,0,0
2026-07-23,0,2338,0,0,0,0
2026-07-24,0,2342,0,0,0,0
2026-07-27,0,2333,0,0,0,0
2026-07-28,0,2344,0,0,0,0
2026-07-29,0,2358,0,0,0,0
2026-07-30,0,2344,0,0,0,0
2026-07-31,0,2362,0,0,0,0
2026-08-03,0,2346,0,0,0,0
2026-08-04,0,2345,0,0,0,0
2026-08-05,0,2352,0,0,0,0
2026-08-06,0,2355,0,0,0,0
2026-08-07,0,2344,0,0,0,0
2026-08-10,0,2362,0,0,0,0
2026-08-11,0,2358,0,0,0,0
2026-08-12,0,2359,0,0,0,0
2026-08-13,0,2367,0,0,0,0
2026-08-14,0,2359,0,0,0,0
2026-08-17,0,2360,0,0,0,0
2026-08-18,0,2350,0,0,0,0
2026-08-19,0,2349,0,0,0,0
2026-08-20,0,2350,0,0,0,0
2026-08-21,0,2359,0,0,0,0
2026-08-24,0,2347,0,0,0,0
2026-08-25,0,2343,0,0,0,0
2026-08-26,0,2363,0,0,0,0
2026-08-27,0,2356,0,0,0,0
2026-08-28,0,2364,0,0,0,0
2026-08-31,0,2346,0,0,0,0
2026-09-01,0,2357,0,0,0,0
2026-09-02,0,2351,0,0,0,0
2026-09-03,0,2709,0,0,0,0
2026-09-04,0,2714,0,0,0,0
2026-09-07,0,2733,0,0,0,0
2026-09-08,1,2758,46,15,24,7
2026-09-09,1,2759,33,8,25,0
2026-09-10,1,2754,52,12,29,11
