market,stock_id,start,end,days,open_ended
twse,1723,2015-01-05,2026-09-11,2850,1
twse,1724,2015-01-05,2021-10-29,1668,0
twse,1725,2015-01-05,2026-09-11,2850,1
twse,1726,2015-01-05,2026-09-11,2850,1
twse,1727,2015-01-05,2026-09-11,2850,1
twse,1729,2015-01-05,2017-05-17,575,0
twse,1730,2015-01-05,2026-09-11,2850,1
twse,1731,2015-01-05,2026-09-11,2850,1
twse,1732,2015-01-05,2026-09-11,2850,1
twse,1733,2015-01-05,2026-09-11,2850,1
twse,1734,2015-01-05,2026-09-11,2850,1
twse,1735,2015-01-05,2026-09-11,2850,1
twse,1736,2015-01-05,2026-09-11,2850,1
twse,1737,2015-01-05,2026-09-11,2850,1
twse,1752,2022-01-19,2026-09-11,1126,1
twse,1760,2018-12-28,2026-09-11,1870,1
twse,1762,2015-01-05,2026-09-11,2850,1
twse,1773,2015-01-05,2026-09-11,2850,1
twse,1776,2016-11-15,2026-09-11,2396,1
twse,1783,2015-01-05,2026-09-11,2850,1
twse,1786,2015-01-05,2026-09-11,2850,1
twse,1789,2015-01-05,2026-09-11,2850,1
twse,1795,2019-12-16,2026-09-11,1639,1
twse,1802,2015-01-05,2026-09-11,2850,1
twse,1805,2015-01-05,2026-09-11,2850,1
twse,1806,2015-01-05,2026-09-11,2850,1
twse,1808,2015-01-05,2026-09-11,2850,1
twse,1809,2015-01-05,2016-09-29,423,0
twse,1809,2016-10-13,2026-09-11,2419,1
twse,1810,2015-01-05,2026-09-11,2850,1
twse,1817,2015-01-05,2026-09-11,2850,1
twse,1902,2015-01-05,2020-05-29,1319,0
twse,1903,2015-01-05,2026-09-11,2850,1
twse,1904,2015-01-05,2026-09-11,2850,1
twse,1905,2015-01-05,2015-10-06,183,0
twse,1905,2015-10-21,2026-09-11,2658,1
twse,1906,2015-01-05,2026-09-11,2850,1
twse,1907,2015-01-05,2026-09-11,2850,1
twse,1909,2015-01-05,2026-09-11,2850,1
twse,2002,2015-01-05,2026-09-11,2850,1
twse,2006,2015-01-05,2026-09-11,2850,1
twse,2007,2015-01-05,2017-11-15,702,0
twse,2007,2017-11-24,2026-09-11,2142,1
twse,2008,2015-01-05,2026-09-11,2850,1
twse,2009,2015-01-05,2026-09-11,2850,1
twse,2010,2015-01-05,2026-09-11,2850,1
twse,2012,2015-01-05,2026-09-11,2850,1
twse,2013,2015-01-05,2026-09-11,2850,1
twse,2014,2015-01-05,2026-09-11,2850,1
twse,2015,2015-01-05,2026-09-11,2850,1
twse,2017,2015-01-05,2015-12-16,233,0
twse,2017,2015-12-29,2026-09-11,2609,1
twse,2020,2015-01-05,2026-09-11,2850,1
twse,2022,2015-01-05,2018-08-15,885,0
twse,2022,2018-08-24,2026-09-11,1959,1
twse,2023,2015-01-05,2026-09-11,2850,1
twse,2024,2015-01-05,2026-09-11,2850,1
twse,2025,2015-01-05,2016-02-15,269,0
twse,2025,2016-03-15,2016-05-03,33,0
twse,2025,2016-08-16,2018-09-11,511,0
twse,2025,2019-04-03,2026-09-11,1813,1
twse,2027,2015-01-05,2026-09-11,2850,1
twse,2028,2015-01-05,2016-10-25,440,0
twse,2028,2016-11-04,2026-09-11,2403,1
twse,2029,2015-01-05,2026-09-11,2850,1
twse,2030,2015-01-05,2026-09-11,2850,1
twse,2031,2015-01-05,2026-09-11,2850,1
twse,2032,2015-01-05,2026-09-11,2850,1
twse,2033,2015-01-05,2026-09-11,2850,1
twse,2034,2015-01-05,2026-09-11,2850,1
twse,2038,2015-01-05,2026-09-11,2850,1
twse,2049,2015-01-05,2026-09-11,2850,1
twse,2059,2015-01-05,2026-09-11,2850,1
twse,2062,2015-01-05,2026-09-11,2850,1
twse,2069,2016-09-30,2026-09-11,2427,1
twse,2101,2015-01-05,2026-09-11,2850,1
twse,2102,2015-01-05,2026-09-11,2850,1
twse,2103,2015-01-05,2026-09-11,2850,1
twse,2104,2015-01-05,2026-09-11,2850,1
twse,2105,2015-01-05,2026-09-11,2850,1
twse,2106,2015-01-05,2026-09-11,2850,1
twse,2107,2015-01-05,2016-09-13,415,0
twse,2107,2016-09-29,2017-09-13,237,0
twse,2107,2017-09-27,2026-09-11,2182,1
twse,2108,2015-01-05,2026-09-11,2850,1
twse,2109,2015-01-05,2026-09-11,2850,1
twse,2114,2015-01-05,2026-09-11,2850,1
twse,2115,2015-01-05,2026-09-11,2850,1
twse,2201,2015-01-05,2026-09-11,2850,1
twse,2204,2015-01-05,2019-09-25,1157,0
twse,2204,2019-10-04,2026-09-11,1688,1
twse,2206,2015-01-05,2026-09-11,2850,1
twse,2207,2015-01-05,2026-09-11,2850,1
twse,2208,2015-01-05,2018-07-18,865,0
twse,2208,2018-07-27,2026-09-11,1979,1
twse,2211,2021-10-21,2026-09-11,1189,1
twse,2228,2015-01-05,2026-09-11,2850,1
twse,2231,2015-01-05,2026-09-11,2850,1
twse,2233,2019-09-17,2026-09-11,1700,1
twse,2236,2016-08-31,2026-09-11,2446,1
twse,2239,2016-08-01,2026-09-11,2468,1
twse,2241,2021-03-09,2026-09-11,1344,1
twse,2243,2018-04-30,2026-09-11,2041,1
twse,2247,2021-04-19,2026-09-11,1317,1
twse,2248,2025-12-11,2026-09-11,182,1
twse,2250,2021-12-08,2026-09-11,1155,1
twse,2254,2024-06-25,2026-09-11,540,1
twse,2301,2015-01-05,2026-09-11,2850,1
twse,2302,2015-01-05,2026-09-11,2850,1
twse,2303,2015-01-05,2026-09-11,2850,1
twse,2305,2015-01-05,2026-09-11,2850,1
twse,2308,2015-01-05,2026-09-11,2850,1
twse,2311,2015-01-05,2018-04-17,801,0
twse,2312,2015-01-05,2026-09-11,2850,1
twse,2313,2015-01-05,2026-09-11,2850,1
twse,2314,2015-01-05,2016-09-14,416,0
twse,2314,2016-09-26,2026-09-11,2429,1
twse,2316,2015-01-05,2017-09-13,659,0
twse,2316,2017-09-22,2019-09-25,492,0
twse,2316,2019-10-04,2026-09-11,1688,1
twse,2317,2015-01-05,2018-10-17,928,0
twse,2317,2018-10-25,2026-09-11,1917,1
twse,2321,2015-01-05,2018-10-24,933,0
twse,2321,2018-11-02,2026-09-11,1911,1
twse,2323,2015-01-05,2015-09-02,161,0
twse,2323,2015-09-16,2019-09-18,982,0
twse,2323,2019-09-27,2026-09-11,1692,1
twse,2324,2015-01-05,2026-09-11,2850,1
twse,2325,2015-01-05,2018-04-17,801,0
twse,2327,2015-01-05,2016-08-02,384,0
twse,2327,2016-08-12,2017-08-04,240,0
twse,2327,2017-08-17,2026-09-11,2211,1
twse,2328,2015-01-05,2026-09-11,2850,1
twse,2329,2015-01-05,2018-11-21,953,0
twse,2329,2018-11-30,2026-09-11,1891,1
twse,2330,2015-01-05,2026-09-11,2850,1
twse,2331,2015-01-05,2026-09-11,2850,1
twse,2332,2015-01-05,2026-09-11,2850,1
twse,2337,2015-01-05,2017-08-14,637,0
twse,2337,2017-08-25,2026-09-11,2205,1
twse,2338,2015-01-05,2026-09-11,2850,1
twse,2340,2015-01-05,2017-09-21,665,0
twse,2340,2017-10-05,2019-09-10,473,0
twse,2340,2019-09-20,2026-09-11,1697,1
twse,2342,2015-01-05,2017-09-25,667,0
twse,2342,2017-10-05,2026-09-11,2176,1
twse,2344,2015-01-05,2026-09-11,2850,1
twse,2345,2015-01-05,2026-09-11,2850,1
twse,2347,2015-01-05,2026-09-11,2850,1
twse,2348,2015-01-05,2026-09-11,2850,1
twse,2349,2015-01-05,2016-09-14,416,0
twse,2349,2016-09-29,2018-09-05,478,0
twse,2349,2018-09-14,2026-09-11,1944,1
twse,2351,2015-01-05,2026-09-11,2850,1
twse,2352,2015-01-05,2026-09-11,2850,1
twse,2353,2015-01-05,2026-09-11,2850,1
twse,2354,2015-01-05,2026-09-11,2850,1
twse,2355,2015-01-05,2026-09-11,2850,1
twse,2356,2015-01-05,2026-09-11,2850,1
twse,2357,2015-01-05,2026-09-11,2850,1
twse,2358,2015-01-05,2016-10-19,436,0
twse,2358,2016-10-28,2024-11-18,1966,0
twse,2359,2015-01-05,2026-09-11,2850,1
twse,2360,2015-01-05,2026-09-11,2850,1
twse,2361,2015-01-05,2015-12-25,240,0
twse,2362,2015-01-05,2026-09-11,2850,1
twse,2363,2015-01-05,2016-11-02,446,0
twse,2363,2016-11-16,2026-09-11,2395,1
twse,2364,2015-01-05,2016-09-22,420,0
twse,2364,2016-10-06,2026-09-11,2423,1
twse,2365,2015-01-05,2026-09-11,2850,1
twse,2367,2015-01-05,2026-09-11,2850,1
twse,2368,2015-01-05,2026-09-11,2850,1
twse,2369,2015-01-05,2026-09-11,2850,1
twse,2371,2015-01-05,2026-09-11,2850,1
twse,2373,2015-01-05,2017-08-23,644,0
twse,2373,2017-09-06,2026-09-11,2197,1
twse,2374,2015-01-05,2015-11-04,203,0
twse,2374,2015-11-16,2026-09-11,2640,1
twse,2375,2015-01-05,2015-09-03,162,0
twse,2375,2015-09-17,2026-09-11,2679,1
twse,2376,2015-01-05,2026-09-11,2850,1
twse,2377,2015-01-05,2026-09-11,2850,1
twse,2379,2015-01-05,2026-09-11,2850,1
twse,2380,2015-01-05,2019-09-25,1157,0
twse,2380,2019-10-04,2026-09-11,1688,1
twse,2382,2015-01-05,2026-09-11,2850,1
twse,2383,2015-01-05,2026-09-11,2850,1
twse,2385,2015-01-05,2026-09-11,2850,1
twse,2387,2015-01-05,2015-12-23,238,0
twse,2387,2016-01-04,2016-09-20,174,0
twse,2387,2016-09-30,2017-09-18,239,0
twse,2387,2017-09-30,2018-11-21,282,0
twse,2387,2018-11-30,2026-09-11,1891,1
twse,2388,2015-01-05,2026-09-11,2850,1
twse,2390,2015-01-05,2026-09-11,2850,1
twse,2392,2015-01-05,2026-09-11,2850,1
twse,2393,2015-01-05,2026-09-11,2850,1
twse,2395,2015-01-05,2026-09-11,2850,1
twse,2397,2015-01-05,2026-09-11,2850,1
twse,2399,2015-01-05,2026-09-11,2850,1
twse,2401,2015-01-05,2026-09-11,2850,1
twse,2402,2015-01-05,2026-09-11,2850,1
twse,2404,2015-01-05,2018-11-28,958,0
twse,2404,2018-12-07,2026-09-11,1886,1
twse,2405,2015-01-05,2026-09-11,2850,1
twse,2406,2015-01-05,2019-11-22,1196,0
twse,2406,2019-11-29,2026-09-11,1650,1
twse,2408,2015-01-05,2026-09-11,2850,1
twse,2409,2015-01-05,2026-09-11,2850,1
twse,2412,2015-01-05,2026-09-11,2850,1
twse,2413,2015-01-05,2026-09-11,2850,1
twse,2414,2015-01-05,2026-09-11,2850,1
twse,2415,2015-01-05,2017-08-28,647,0
twse,2415,2017-09-07,2026-09-11,2196,1
twse,2417,2015-01-05,2026-09-11,2850,1
twse,2419,2015-01-05,2018-08-29,895,0
twse,2419,2018-09-07,2026-09-11,1949,1
twse,2420,2015-01-05,2026-09-11,2850,1
twse,2421,2015-01-05,2026-09-11,2850,1
twse,2423,2015-01-05,2026-09-11,2850,1
twse,2424,2015-01-05,2026-09-11,2850,1
twse,2425,2015-01-05,2026-09-11,2850,1
twse,2426,2015-01-05,2026-09-11,2850,1
twse,2427,2015-01-05,2026-09-11,2850,1
twse,2428,2015-01-05,2026-09-11,2850,1
twse,2429,2015-01-05,2016-07-06,366,0
twse,2429,2016-08-04,2018-12-20,589,0
twse,2429,2018-12-28,2026-09-11,1870,1
twse,2430,2015-01-05,2026-09-11,2850,1
twse,2431,2015-01-05,2026-09-11,2850,1
twse,2432,2025-05-14,2026-09-11,328,1
twse,2433,2015-01-05,2026-09-11,2850,1
twse,2434,2015-01-05,2015-03-31,55,0
twse,2434,2015-04-15,2017-09-19,600,0
twse,2434,2017-09-29,2026-09-11,2180,1
twse,2436,2015-01-05,2018-09-12,905,0
twse,2436,2018-09-21,2026-09-11,1939,1
twse,2437,2015-01-05,2017-06-19,597,0
twse,2438,2015-01-05,2026-09-11,2850,1
twse,2439,2015-01-05,2026-09-11,2850,1
twse,2440,2015-01-05,2026-09-11,2850,1
twse,2441,2015-01-05,2026-09-11,2850,1
twse,2442,2015-01-05,2026-09-11,2850,1
twse,2443,2015-01-05,2024-11-18,2408,0
twse,2444,2015-01-05,2026-09-11,2850,1
twse,2448,2015-01-05,2021-01-05,1470,0
twse,2449,2015-01-05,2026-09-11,2850,1
twse,2450,2015-01-05,2026-09-11,2850,1
twse,2451,2015-01-05,2026-09-11,2850,1
twse,2453,2015-01-05,2026-09-11,2850,1
twse,2454,2015-01-05,2026-09-11,2850,1
twse,2455,2015-01-05,2016-09-23,421,0
twse,2455,2016-10-06,2026-09-11,2423,1
twse,2456,2015-01-05,2018-10-03,919,0
twse,2456,2018-10-11,2022-01-04,791,0
twse,2457,2015-01-05,2026-09-11,2850,1
twse,2458,2015-01-05,2018-10-09,923,0
twse,2458,2018-10-19,2026-09-11,1921,1
twse,2459,2015-01-05,2026-09-11,2850,1
twse,2460,2015-01-05,2026-09-11,2850,1
twse,2461,2015-01-05,2026-09-11,2850,1
twse,2462,2015-01-05,2026-09-11,2850,1
twse,2464,2015-01-05,2026-09-11,2850,1
twse,2465,2015-01-05,2017-10-11,677,0
twse,2465,2017-10-20,2026-09-11,2167,1
twse,2466,2015-01-05,2026-09-11,2850,1
twse,2467,2015-01-05,2026-09-11,2850,1
twse,2468,2015-01-05,2026-09-11,2850,1
twse,2471,2015-01-05,2026-09-11,2850,1
twse,2472,2015-01-05,2015-10-06,183,0
twse,2472,2015-10-21,2026-09-11,2658,1
twse,2474,2015-01-05,2026-09-11,2850,1
twse,2475,2015-01-05,2019-05-10,1062,0
twse,2476,2015-01-05,2026-09-11,2850,1
twse,2477,2015-01-05,2017-09-21,665,0
twse,2477,2017-10-05,2026-09-11,2176,1
twse,2478,2015-01-05,2016-10-07,429,0
twse,2478,2016-10-20,2019-09-25,721,0
twse,2478,2019-10-04,2026-09-11,1688,1
twse,2480,2015-01-05,2017-08-23,644,0
twse,2480,2017-09-04,2026-09-11,2199,1
twse,2481,2015-01-05,2019-09-12,1149,0
twse,2481,2019-09-20,2026-09-11,1697,1
twse,2482,2015-01-05,2026-09-11,2850,1
twse,2483,2015-01-05,2026-09-11,2850,1
twse,2484,2015-01-05,2026-09-11,2850,1
twse,2485,2015-01-05,2026-09-11,2850,1
twse,2486,2015-01-05,2026-09-11,2850,1
twse,2488,2015-01-05,2026-09-11,2850,1
twse,2489,2015-01-05,2026-09-11,2850,1
twse,2491,2015-01-05,2026-09-11,2850,1
twse,2492,2015-01-05,2015-09-22,175,0
twse,2492,2015-10-02,2016-09-09,232,0
twse,2492,2016-09-22,2017-09-06,235,0
twse,2492,2017-09-18,2026-09-11,2189,1
twse,2493,2015-01-05,2026-09-11,2850,1
twse,2495,2015-01-05,2026-09-11,2850,1
twse,2496,2015-01-05,2016-08-26,402,0
twse,2496,2016-09-09,2026-09-11,2439,1
twse,2497,2015-01-05,2026-09-11,2850,1
twse,2498,2015-01-05,2026-09-11,2850,1
twse,2499,2015-01-05,2020-11-09,1430,0
twse,2501,2015-01-05,2016-10-12,431,0
twse,2501,2016-10-26,2026-09-11,2410,1
twse,2504,2015-01-05,2026-09-11,2850,1
twse,2505,2015-01-05,2026-09-11,2850,1
twse,2506,2015-01-05,2026-09-11,2850,1
twse,2509,2015-01-05,2026-09-11,2850,1
twse,2511,2015-01-05,2026-09-11,2850,1
twse,2514,2015-01-05,2019-12-04,1204,0
twse,2514,2019-12-13,2026-09-11,1640,1
twse,2515,2015-01-05,2026-09-11,2850,1
twse,2516,2015-01-05,2026-09-11,2850,1
twse,2520,2015-01-05,2026-09-11,2850,1
twse,2524,2015-01-05,2026-09-11,2850,1
twse,2527,2015-01-05,2026-09-11,2850,1
twse,2528,2015-01-05,2026-09-11,2850,1
twse,2530,2015-01-05,2026-09-11,2850,1
twse,2534,2015-01-05,2019-12-04,1204,0
twse,2534,2019-12-13,2026-09-11,1640,1
twse,2535,2015-01-05,2026-09-11,2850,1
twse,2536,2015-01-05,2026-09-11,2850,1
twse,2537,2015-01-05,2026-09-11,2850,1
twse,2538,2015-01-05,2026-09-11,2850,1
twse,2539,2015-01-05,2026-09-11,2850,1
twse,2540,2015-01-05,2026-09-11,2850,1
twse,2542,2015-01-05,2026-09-11,2850,1
twse,2543,2015-01-05,2026-09-11,2850,1
twse,2545,2015-01-05,2026-09-11,2850,1
twse,2546,2015-01-05,2026-09-11,2850,1
twse,2547,2015-01-05,2026-09-11,2850,1
twse,2548,2015-01-05,2026-09-11,2850,1
twse,2597,2015-01-05,2026-09-11,2850,1
twse,2601,2015-01-05,2026-09-11,2850,1
twse,2603,2015-01-05,2026-09-11,2850,1
twse,2605,2015-01-05,2026-09-11,2850,1
twse,2606,2015-01-05,2026-09-11,2850,1
twse,2607,2015-01-05,2026-09-11,2850,1
twse,2608,2015-01-05,2026-09-11,2850,1
twse,2609,2015-01-05,2017-04-19,556,0
twse,2609,2017-05-03,2026-09-11,2286,1
twse,2610,2015-01-05,2026-09-11,2850,1
twse,2611,2015-01-05,2026-09-11,2850,1
twse,2612,2015-01-05,2016-09-23,421,0
twse,2612,2016-10-06,2026-09-11,2423,1
twse,2613,2015-01-05,2026-09-11,2850,1
twse,2614,2015-01-05,2018-07-11,860,0
twse,2614,2018-07-20,2026-09-11,1984,1
twse,2615,2015-01-05,2026-09-11,2850,1
twse,2616,2015-01-05,2026-09-11,2850,1
twse,2617,2015-01-05,2026-09-11,2850,1
twse,2618,2015-01-05,2026-09-11,2850,1
twse,2630,2025-08-01,2026-09-11,272,1
twse,2633,2017-05-04,2026-09-11,2285,1
twse,2634,2015-04-02,2026-09-11,2794,1
twse,2636,2016-12-22,2026-09-11,2369,1
twse,2637,2015-01-05,2026-09-11,2850,1
twse,2642,2015-01-05,2026-09-11,2850,1
twse,2645,2023-09-25,2026-09-11,720,1
twse,2646,2025-06-10,2026-09-11,310,1
twse,2701,2015-01-05,2026-09-11,2850,1
twse,2702,2015-01-05,2026-09-11,2850,1
twse,2704,2015-01-05,2026-09-11,2850,1
twse,2705,2015-01-05,2019-10-30,1179,0
twse,2705,2019-11-08,2026-09-11,1665,1
twse,2706,2015-01-05,2026-09-11,2850,1
twse,2707,2015-01-05,2026-09-11,2850,1
twse,2712,2015-01-05,2026-09-11,2850,1
twse,2722,2015-01-05,2026-09-11,2850,1
twse,2723,2015-01-05,2026-09-11,2850,1
twse,2727,2015-01-05,2026-09-11,2850,1
twse,2731,2015-01-05,2026-09-11,2850,1
twse,2739,2016-11-24,2026-09-11,2389,1
twse,2748,2017-05-26,2026-09-11,2269,1
twse,2753,2022-03-15,2026-09-11,1095,1
twse,2762,2024-08-05,2026-09-11,513,1
twse,2801,2015-01-05,2026-09-11,2850,1
twse,2809,2015-01-05,2025-09-30,2620,0
twse,2812,2015-01-05,2026-09-11,2850,1
twse,2816,2015-01-05,2026-09-11,2850,1
twse,2820,2015-01-05,2026-09-11,2850,1
twse,2823,2015-01-05,2021-12-29,1711,0
twse,2832,2015-01-05,2026-09-11,2850,1
twse,2833,2015-01-05,2015-10-01,180,0
twse,2834,2015-01-05,2026-09-11,2850,1
twse,2836,2015-01-05,2026-09-11,2850,1
twse,2838,2015-01-05,2026-09-11,2850,1
twse,2841,2015-01-05,2022-08-03,1853,0
twse,2845,2015-01-05,2026-09-11,2850,1
twse,2847,2015-01-05,2016-03-09,285,0
twse,2849,2015-01-05,2026-09-11,2850,1
twse,2850,2015-01-05,2026-09-11,2850,1
twse,2851,2015-01-05,2026-09-11,2850,1
twse,2852,2015-01-05,2026-09-11,2850,1
twse,2855,2015-01-05,2026-09-11,2850,1
twse,2856,2015-01-05,2018-09-17,908,0
twse,2867,2015-01-05,2026-08-31,2841,0
twse,2880,2015-01-05,2026-09-11,2850,1
twse,2881,2015-01-05,2026-09-11,2850,1
twse,2882,2015-01-05,2026-09-11,2850,1
twse,2883,2015-01-05,2026-09-11,2850,1
twse,2884,2015-01-05,2026-09-11,2850,1
twse,2885,2015-01-05,2026-09-11,2850,1
twse,2886,2015-01-05,2026-09-11,2850,1
twse,2887,2015-01-05,2026-09-11,2850,1
twse,2888,2015-01-05,2025-07-23,2572,0
twse,2889,2015-01-05,2026-09-11,2850,1
twse,2890,2015-01-05,2026-09-11,2850,1
twse,2891,2015-01-05,2026-09-11,2850,1
twse,2892,2015-01-05,2026-09-11,2850,1
twse,2897,2017-11-13,2026-09-11,2151,1
twse,2901,2015-01-05,2026-09-11,2850,1
twse,2903,2015-01-05,2026-09-11,2850,1
twse,2904,2015-01-05,2026-09-11,2850,1
twse,2905,2015-01-05,2026-09-11,2850,1
twse,2906,2015-01-05,2026-09-11,2850,1
twse,2908,2015-01-05,2026-09-11,2850,1
twse,2910,2015-01-05,2026-09-11,2850,1
twse,2911,2015-01-05,2026-09-11,2850,1
twse,2912,2015-01-05,2026-09-11,2850,1
twse,2913,2015-01-05,2026-09-11,2850,1
twse,2915,2015-01-05,2018-10-17,928,0
twse,2915,2018-10-26,2026-09-11,1916,1
twse,2929,2015-01-05,2026-09-11,2850,1
twse,2936,2017-03-30,2022-06-24,1282,0
twse,2939,2018-07-17,2026-09-11,1987,1
twse,3002,2015-01-05,2026-09-11,2850,1
twse,3003,2015-01-05,2026-09-11,2850,1
twse,3004,2015-01-05,2026-09-11,2850,1
twse,3005,2015-01-05,2026-09-11,2850,1
twse,3006,2015-01-05,2026-09-11,2850,1
twse,3008,2015-01-05,2026-09-11,2850,1
twse,3010,2015-01-05,2026-09-11,2850,1
twse,3011,2015-01-05,2026-09-11,2850,1
twse,3013,2015-01-05,2026-09-11,2850,1
twse,3014,2015-01-05,2026-09-11,2850,1
twse,3015,2015-01-05,2015-10-12,186,0
twse,3015,2015-10-23,2026-09-11,2656,1
twse,3016,2015-01-05,2026-09-11,2850,1
twse,3017,2015-01-05,2026-09-11,2850,1
twse,3018,2015-01-05,2026-09-11,2850,1
twse,3019,2015-01-05,2026-09-11,2850,1
twse,3021,2015-01-05,2016-09-22,420,0
twse,3021,2016-10-06,2026-09-11,2423,1
twse,3022,2015-01-05,2018-09-05,900,0
twse,3022,2018-09-14,2019-08-28,232,0
twse,3022,2019-09-05,2026-09-11,1707,1
twse,3023,2015-01-05,2026-09-11,2850,1
twse,3024,2015-01-05,2026-09-11,2850,1
twse,3025,2015-01-05,2026-09-11,2850,1
twse,3026,2015-01-05,2017-10-18,682,0
twse,3026,2017-10-27,2026-09-11,2162,1
twse,3027,2015-01-05,2026-09-11,2850,1
twse,3028,2015-01-05,2026-09-11,2850,1
twse,3029,2015-01-05,2026-09-11,2850,1
twse,3030,2015-01-05,2026-09-11,2850,1
twse,3031,2015-01-05,2026-09-11,2850,1
twse,3032,2015-01-05,2026-09-11,2850,1
twse,3033,2015-01-05,2026-09-11,2850,1
twse,3034,2015-01-05,2026-09-11,2850,1
twse,3035,2015-01-05,2015-09-10,167,0
twse,3035,2015-09-24,2026-09-11,2674,1
twse,3036,2015-01-05,2026-09-11,2850,1
twse,3037,2015-01-05,2026-09-11,2850,1
twse,3038,2015-01-05,2026-09-11,2850,1
twse,3040,2015-01-05,2015-01-08,4,0
twse,3040,2015-01-22,2026-09-11,2837,1
twse,3041,2015-01-05,2019-10-23,1174,0
twse,3041,2019-11-01,2026-09-11,1670,1
twse,3042,2015-01-05,2026-09-11,2850,1
twse,3043,2015-01-05,2026-09-11,2850,1
twse,3044,2015-01-05,2026-09-11,2850,1
twse,3045,2015-01-05,2026-09-11,2850,1
twse,3046,2015-01-05,2017-11-29,712,0
twse,3046,2017-12-08,2026-09-11,2132,1
twse,3047,2015-01-05,2026-09-11,2850,1
twse,3048,2015-01-05,2026-09-11,2850,1
twse,3049,2015-01-05,2015-09-23,176,0
twse,3049,2015-10-07,2026-09-11,2667,1
twse,3050,2015-01-05,2017-09-11,657,0
twse,3050,2017-09-21,2026-09-11,2186,1
twse,3051,2015-01-05,2026-09-11,2850,1
twse,3052,2015-01-05,2026-09-11,2850,1
twse,3054,2015-01-05,2018-09-12,905,0
twse,3054,2018-09-21,2026-09-11,1939,1
twse,3055,2015-01-05,2016-09-12,414,0
twse,3055,2016-09-26,2026-09-11,2429,1
twse,3056,2015-01-05,2018-12-20,974,0
twse,3056,2018-12-28,2026-09-11,1870,1
twse,3057,2015-01-05,2026-09-11,2850,1
twse,3058,2015-01-05,2026-09-11,2850,1
twse,3059,2015-01-05,2026-09-11,2850,1
twse,3060,2015-01-05,2017-10-25,687,0
twse,3060,2017-11-06,2026-09-11,2156,1
twse,3062,2015-01-05,2026-09-11,2850,1
twse,3090,2015-01-05,2026-09-11,2850,1
twse,3092,2021-05-13,2026-09-11,1300,1
twse,3094,2015-01-05,2026-09-11,2850,1
twse,3130,2015-01-05,2026-09-11,2850,1
twse,3135,2026-05-14,2026-09-11,85,1
twse,3138,2021-09-30,2026-09-11,1203,1
twse,3149,2015-01-05,2016-09-26,422,0
twse,3149,2016-10-07,2026-09-11,2422,1
twse,3150,2025-05-14,2026-09-11,328,1
twse,3164,2015-01-05,2026-09-11,2850,1
twse,3167,2015-01-05,2026-09-11,2850,1
twse,3168,2024-09-30,2026-09-11,474,1
twse,3189,2015-01-05,2026-09-11,2850,1
twse,3209,2015-01-05,2026-09-11,2850,1
twse,3229,2015-01-05,2026-09-11,2850,1
twse,3231,2015-01-05,2026-09-11,2850,1
twse,3257,2015-01-05,2026-09-11,2850,1
twse,3266,2015-01-05,2026-09-11,2850,1
twse,3296,2015-01-05,2026-09-11,2850,1
twse,3305,2015-01-05,2026-09-11,2850,1
twse,3308,2015-01-05,2026-09-11,2850,1
twse,3311,2015-01-05,2019-09-10,1147,0
twse,3311,2019-09-20,2026-09-11,1697,1
twse,3312,2015-01-05,2018-02-08,762,0
twse,3312,2018-04-09,2026-09-11,2056,1
twse,3315,2015-01-05,2017-09-22,666,0
twse,3321,2016-06-23,2019-11-06,828,0
twse,3321,2019-11-15,2026-09-11,1660,1
twse,3338,2015-01-05,2026-09-11,2850,1
twse,3346,2017-08-31,2026-09-11,2201,1
twse,3356,2015-01-05,2026-09-11,2850,1
twse,3376,2015-01-05,2026-09-11,2850,1
twse,3380,2015-01-05,2015-09-17,172,0
twse,3380,2015-10-01,2026-09-11,2671,1
twse,3383,2015-01-05,2019-10-23,1174,0
twse,3383,2019-11-01,2022-09-23,709,0
twse,3406,2015-01-05,2026-09-11,2850,1
twse,3413,2016-02-02,2026-09-11,2584,1
twse,3416,2015-01-23,2026-09-11,2836,1
twse,3419,2015-01-05,2026-09-11,2850,1
twse,3432,2015-01-05,2026-09-11,2850,1
twse,3437,2015-01-15,2026-09-11,2842,1
twse,3443,2015-01-05,2026-09-11,2850,1
twse,3447,2023-06-20,2026-09-11,786,1
twse,3450,2015-01-05,2026-09-11,2850,1
twse,3454,2015-01-05,2026-03-26,2734,0
twse,3474,2015-01-05,2016-11-29,465,0
twse,3481,2015-01-05,2026-09-11,2850,1
twse,3494,2015-01-05,2026-09-11,2850,1
twse,3501,2015-01-05,2026-09-11,2850,1
twse,3504,2015-01-05,2026-09-11,2850,1
twse,3514,2015-01-05,2018-09-17,908,0
twse,3515,2015-01-05,2026-09-11,2850,1
twse,3518,2015-01-05,2026-09-11,2850,1
twse,3519,2015-01-05,2019-04-30,1055,0
twse,3528,2016-05-18,2026-09-11,2519,1
twse,3530,2019-01-21,2026-09-11,1856,1
twse,3532,2018-07-24,2018-09-12,37,0
twse,3532,2018-09-21,2026-09-11,1939,1
twse,3533,2015-01-05,2026-09-11,2850,1
twse,3535,2015-01-05,2026-09-11,2850,1
twse,3536,2015-01-05,2015-01-16,10,0
twse,3536,2015-03-19,2023-06-21,2020,0
twse,3543,2020-10-22,2026-09-11,1433,1
twse,3545,2015-01-05,2015-12-02,223,0
twse,3545,2015-12-14,2026-09-11,2620,1
twse,3550,2015-01-05,2026-09-11,2850,1
