stock_id,roc_year,volume,amount,transactions,high,high_date,low,low_date,avg_close,asof
1325,93,127080006,1382670342,29504,13.60,2/04,6.85,12/20,8.77,20260909
1325,94,254187332,3537370194,65278,18.80,11/17,7.20,1/28,10.14,20260909
1325,95,218090466,2753654681,58591,15.75,2/20,9.45,6/09,11.63,20260909
1325,96,155713585,1944054389,39463,15.05,7/18,10.20,3/14,12.16,20260909
1325,97,98894128,1295191969,31252,16.90,5/20,6.82,10/28,11.22,20260909
1325,98,429512509,10994515088,144744,34.50,8/27,8.58,3/03,20.91,20260909
1325,99,81805264,2023921275,35243,27.55,9/09,19.00,2/08,23.99,20260909
1326,100,2542876516,242448181825,903357,119.00,4/11,73.80,8/09,95.65,20260909
1326,101,1445680969,113634191304,619869,93.70,3/06,58.70,11/15,78.53,20260909
1326,102,1172314905,89262133884,511022,86.10,12/11,66.20,6/21,76.48,20260909
1326,103,897531007,65166441646,441689,84.00,1/02,61.80,12/17,72.43,20260909
1326,104,1060413855,76208962845,546547,80.40,4/30,59.00,8/24,71.78,20260909
1326,105,1317879086,111033036662,663227,100.00,12/01,66.70,1/11,83.55,20260909
1326,106,1362493331,127700603066,610841,105.50,12/29,88.10,5/10,93.79,20260909
1326,107,1853756823,209706380040,789419,130.00,9/21,99.60,12/25,112.66,20260909
1326,108,1309094999,129814381060,628641,113.50,5/02,85.00,8/16,98.20,20260909
1326,109,1681939054,124127005156,848828,89.50,1/06,58.50,3/19,74.24,20260909
1326,110,1325818407,112598355432,699360,95.50,4/19,77.30,2/01,83.92,20260909
1326,111,985499903,73788470110,562792,82.60,6/10,64.30,10/17,74.57,20260909
1326,112,793098966,52115362287,490768,74.20,1/30,59.80,8/17,66.40,20260909
1326,113,1887478486,83779348342,1071141,62.60,1/02,27.20,12/31,47.66,20260909
1326,114,4029301802,115971899712,1752718,36.50,12/02,21.75,6/23,27.91,20260909
1326,92,4836878216,201641085486,948972,58.00,11/06,30.70,4/28,42.85,20260909
1326,93,2731751010,147195043875,515921,62.50,10/04,43.00,5/17,53.80,20260909
1326,94,2015937109,115374763711,455422,67.40,3/11,48.75,9/29,56.70,20260909
1326,95,1832868556,92513892610,454096,55.10,12/27,43.55,7/25,50.34,20260909
1326,96,2440251328,181570730499,648551,92.50,10/12,53.50,1/10,73.01,20260909
1326,97,2558631054,169342603740,818248,88.00,1/15,39.50,12/24,63.41,20260909
1326,98,1723135266,89539032459,610883,70.60,11/17,33.30,3/04,53.10,20260909
1326,99,1923216898,151458778491,649414,99.20,12/16,66.30,1/29,77.17,20260909
1337,100,45557833,3818860924,23371,104.50,8/17,59.80,12/29,76.26,20260909
1337,101,182944793,16175582966,108942,102.00,10/02,59.40,1/02,85.64,20260909
1337,102,295896859,25651741912,170156,102.00,12/25,71.50,7/15,82.17,20260909
1337,103,536272538,33643375934,300247,101.50,1/08,33.00,10/17,59.91,20260909
1337,104,618554752,13699706194,278335,39.60,3/05,10.20,8/25,23.43,20260909
1337,105,491886259,9116843759,197124,21.40,3/08,14.50,1/18,18.25,20260909
1337,106,297586807,4415274143,116451,18.55,1/13,12.10,12/15,14.31,20260909
1337,107,207725196,2165704702,77074,13.90,1/15,5.98,10/29,9.52,20260909
1337,108,141134313,931665206,52133,8.50,4/23,5.50,8/15,6.45,20260909
1337,109,722222168,5757937214,232713,11.75,12/03,3.29,3/19,6.00,20260909
1337,110,414358436,3425803408,166032,9.48,1/04,6.41,5/17,7.82,20260909
1337,111,155893271,1112598712,106973,8.32,10/06,5.90,7/12,6.80,20260909
1337,112,205077359,1666457489,129067,9.49,7/11,6.85,3/16,7.50,20260909
1337,113,143108750,1072985576,96091,8.29,2/22,6.30,8/06,7.29,20260909
1337,114,86880775,493796288,60688,7.03,2/14,4.60,4/09,5.61,20260909
1338,101,3615723,281676716,2085,81.00,12/19,74.20,12/21,76.69,20260909
1338,102,93031124,7916342224,53938,109.50,12/30,67.10,8/05,79.50,20260909
1338,103,151463646,17329888216,91007,135.00,6/30,86.40,10/27,111.48,20260909
1338,104,248519454,28434850595,164880,144.50,11/20,65.10,8/25,105.33,20260909
1338,105,188058025,22831865032,139073,142.50,3/02,89.00,11/14,116.04,20260909
1338,106,175969320,19122035797,127994,122.50,9/11,89.90,1/20,106.12,20260909
1338,107,84794137,7976987231,64063,118.00,1/08,67.10,10/12,94.68,20260909
1338,108,52328515,3695877144,44642,81.00,3/04,60.40,11/14,69.25,20260909
1338,109,154324735,8662576713,104696,72.40,1/16,31.00,3/23,55.38,20260909
1338,110,129633276,8304378996,96442,73.30,4/13,42.75,10/05,59.86,20260909
1338,111,71444161,3931607522,55886,60.90,2/16,42.50,12/29,53.26,20260909
1338,112,42869085,1772528580,40116,48.25,3/07,33.30,8/29,41.76,20260909
1338,113,33735067,1110192867,34806,43.50,1/02,26.70,8/06,33.44,20260909
1338,114,20537848,503233582,29209,30.70,3/19,20.00,11/11,24.13,20260909
1339,101,29555778,858754179,10020,32.40,12/22,24.50,6/04,27.50,20260909
1339,102,54783203,2430217402,33014,55.00,12/09,28.10,1/22,37.40,20260909
1339,103,129136340,10012799578,65700,114.50,12/04,46.10,1/16,77.73,20260909
1339,104,285790569,22079089404,139579,115.50,1/19,47.65,10/05,79.54,20260909
1339,105,80132602,4205380157,54214,64.30,3/09,35.05,11/18,47.22,20260909
1339,106,80487287,3686568778,51046,57.30,9/07,37.70,1/03,43.15,20260909
1339,107,25595737,1030797633,16330,45.20,8/16,31.30,10/26,39.48,20260909
1339,108,90844974,4184462459,60848,55.00,12/31,33.80,5/15,39.48,20260909
1339,109,119926570,5432790311,76551,57.00,1/16,29.45,3/19,43.72,20260909
1339,110,33878789,1348171142,28185,46.30,1/05,33.70,12/03,37.73,20260909
1339,111,67159201,2765040597,57879,46.25,8/17,33.65,3/08,38.70,20260909
1339,112,144027791,8357273700,118749,76.20,12/04,40.70,1/16,50.47,20260909
1339,113,71789465,4962536102,78271,85.10,5/08,52.80,11/14,63.43,20260909
1339,114,14791048,718261971,28212,59.70,3/21,40.10,9/26,49.43,20260909
1340,103,95593893,12506286946,68462,180.00,1/14,90.20,10/27,125.29,20260909
1340,104,136029746,11722687040,96085,120.50,3/24,50.00,8/25,85.62,20260909
1340,105,195231659,12341299472,105331,79.70,5/04,49.00,11/09,62.39,20260909
1340,106,165792658,8633937846,97279,61.10,3/24,44.80,5/08,51.30,20260909
1340,107,101120458,3790852264,70342,47.95,3/23,17.20,12/27,35.18,20260909
1340,108,93082629,1737762735,65049,22.80,5/09,15.15,11/20,17.66,20260909
1340,109,129706773,1567061368,71593,16.50,1/02,7.61,3/19,11.55,20260909
1340,110,99598132,1132544964,77076,13.10,4/21,9.23,5/17,11.01,20260909
1340,111,27280869,281435194,50793,11.70,1/11,9.20,11/16,10.32,20260909
1340,112,68648906,878474771,77283,14.50,6/08,9.80,1/06,11.77,20260909
1340,113,48890859,522570327,83316,12.70,7/09,8.98,12/31,10.29,20260909
1340,114,56464964,411482425,68773,9.32,2/27,5.45,9/12,7.31,20260909
1341,107,2395000,140467200,1986,68.00,12/24,47.10,12/27,56.80,20260909
1341,108,3200187,172122005,12297,67.00,11/11,45.85,2/27,55.76,20260909
1341,109,3552015,215128744,3249,69.10,6/23,53.40,3/25,59.39,20260909
1341,110,5333006,385334956,5732,86.90,7/19,58.30,1/06,70.72,20260909
1341,111,2941216,203968646,3874,76.00,6/16,64.30,7/13,69.32,20260909
1341,112,2652274,179088832,4686,72.80,6/21,62.50,12/19,67.70,20260909
1341,113,4359953,288711404,7844,72.50,6/04,60.40,1/31,66.28,20260909
1341,114,2292872,149149286,4356,75.00,3/20,55.20,9/11,64.39,20260909
1342,109,7995955,498529946,6001,68.70,11/25,58.00,12/23,60.70,20260909
1342,110,21375181,1237589359,16824,69.90,12/30,48.70,5/17,55.38,20260909
1342,111,193074876,18462823496,154772,141.00,12/15,59.90,2/25,76.04,20260909
1342,112,444087475,63101379751,370941,168.50,3/27,100.50,8/17,125.50,20260909
1342,113,102150164,12147433379,138936,146.00,3/28,83.80,8/06,110.06,20260909
1342,114,51967364,4885007276,81362,114.50,2/11,77.20,4/09,91.55,20260909
1402,100,3567711078,147488577302,1069184,52.20,1/04,28.50,9/27,41.06,20260909
1402,101,2167311336,72506661068,726601,38.55,2/10,28.10,6/04,33.08,20260909
1402,102,1308723271,42760815140,479670,35.15,10/07,29.95,4/09,32.71,20260909
1402,103,1223736277,38764676517,442624,35.00,7/29,29.40,12/17,31.77,20260909
1402,104,1419486737,43201596172,562489,34.95,5/19,24.25,12/14,30.60,20260909
1402,105,1350768994,32978654366,548622,28.50,3/08,21.90,5/19,24.27,20260909
1402,106,1106541237,28140238183,433873,28.10,2/22,23.60,6/16,25.28,20260909
1402,107,2473947737,75955414315,955314,37.40,9/21,23.85,2/09,29.65,20260909
1402,108,1961821296,59905311516,738838,34.40,6/27,27.00,8/15,30.54,20260909
1402,109,2558281925,68608320404,927615,30.80,7/17,20.25,3/19,26.94,20260909
1402,110,2199421477,66320721148,781984,35.55,4/22,26.00,1/29,29.92,20260909
1402,111,2191054177,68570679366,787945,33.40,9/23,28.20,1/25,31.05,20260909
1402,112,1775069056,54856549327,752053,33.75,6/29,28.05,8/28,30.93,20260909
1402,113,2637862393,90747114238,968065,39.15,10/01,30.20,1/19,34.28,20260909
1402,114,2265778451,69206922156,915006,36.35,5/05,26.25,11/05,30.30,20260909
1402,80,989156472,42633414913,230995,53.50,4/15,24.10,1/16,39.28,20260909
1402,81,219009070,8158395216,55225,43.50,1/27,27.00,9/18,35.56,20260909
1402,82,689065236,21563522097,119341,38.50,12/31,21.80,9/16,28.05,20260909
1402,83,3385913452,134576105799,565220,48.20,12/27,31.70,7/18,38.00,20260909
1402,84,1428705230,49245773784,248447,44.60,1/05,25.00,11/15,32.60,20260909
1402,85,1583049686,45786104654,268740,33.20,6/28,22.40,2/28,27.87,20260909
1402,86,4030742672,166805121390,707292,53.00,4/15,27.50,1/04,40.51,20260909
1402,87,2608775996,74729314501,475203,40.00,2/18,19.00,9/01,28.07,20260909
1402,88,4573565734,208826000000,920900,77.00,12/09,22.20,2/05,42.53,20260909
1402,89,4035277660,199612705532,932172,85.00,2/18,21.70,10/19,45.17,20260909
1402,90,4451642836,78067876636,733328,30.90,2/05,8.60,10/19,17.64,20260909
1402,91,4874671962,66938796187,639441,18.50,4/25,9.05,10/04,13.13,20260909
1402,92,4926964066,74460597815,614973,19.70,11/06,10.05,4/28,14.57,20260909
1402,93,5663485088,125420538138,831923,27.20,10/06,15.80,5/18,21.45,20260909
1402,94,2903713716,63591750664,527538,26.50,8/12,17.05,10/20,22.06,20260909
1402,95,3218895273,82083111019,623730,30.70,5/08,20.55,1/02,25.08,20260909
1402,96,3676493271,130956297986,794577,48.45,10/12,25.10,3/06,34.50,20260909
1402,97,5067033260,194972429792,1204962,57.90,3/25,15.35,10/28,37.09,20260909
1402,98,4072293912,138707232038,1113582,43.30,10/26,18.90,3/03,33.42,20260909
1402,99,3478689771,138881727259,968822,52.20,11/08,29.55,5/25,38.71,20260909
1409,100,2578235037,32651600388,528597,16.95,1/04,7.36,12/19,11.71,20260909
1409,101,1830128807,17923315803,427737,11.30,3/09,8.00,1/02,9.39,20260909
1409,102,1103837552,10899735156,255673,10.85,10/07,8.70,4/16,9.76,20260909
1409,103,925728708,9876833433,220390,12.30,10/06,9.52,4/28,10.51,20260909
1409,104,575438424,5850643241,173409,11.55,1/14,7.02,8/25,9.83,20260909
1409,105,269993325,2378423691,101462,9.64,3/08,8.07,6/28,8.70,20260909
1409,106,552801175,5412030504,155949,11.10,2/03,8.76,6/14,9.49,20260909
1409,107,947428003,11175445018,273638,14.40,8/24,8.83,2/09,11.24,20260909
1409,108,534847364,6856207665,181861,14.45,4/08,10.95,10/16,12.56,20260909
1409,109,1543456962,18891658898,407634,15.40,12/29,8.74,3/19,11.53,20260909
1409,110,4137419095,82928378680,1316645,26.40,5/04,12.45,2/01,18.97,20260909
1409,111,640261648,12152192427,279024,21.40,3/25,15.40,10/17,18.58,20260909
1409,112,457191555,7726449527,220753,18.65,3/09,15.00,11/01,16.74,20260909
1409,113,942172529,15647503031,352401,18.80,7/17,14.55,12/31,16.08,20260909
1409,114,1419559830,21632519563,512509,19.20,8/19,10.80,4/09,13.96,20260909
1409,80,3956881561,112476092868,793006,39.60,4/12,9.75,1/17,26.92,20260909
1409,81,753450621,17468866543,174837,30.50,1/16,14.00,9/18,21.38,20260909
1409,82,2139086960,38569260448,314439,27.50,12/31,12.50,9/16,15.86,20260909
1409,83,7090574670,216281047256,976973,51.50,12/27,20.50,10/11,28.09,20260909
1409,84,6820957667,235170821370,993942,52.00,2/20,22.80,11/14,32.94,20260909
1409,85,4382415896,100856938492,639762,26.80,6/29,18.10,3/13,22.17,20260909
1409,86,5378215991,123148134636,806343,27.30,4/25,13.40,10/17,20.14,20260909
1409,87,3608857076,56145091559,479139,21.00,3/12,9.30,9/01,14.65,20260909
1409,88,4227771211,59594990547,526822,20.30,5/04,8.60,12/17,12.76,20260909
1409,89,2274831640,20923369090,274653,14.70,2/21,2.21,11/21,7.05,20260909
1409,90,587373893,1754726687,65508,4.85,2/06,1.96,10/08,2.81,20260909
1409,91,2792436905,15972106269,273091,7.90,4/25,2.43,1/02,5.14,20260909
1409,92,5045028152,35386971627,476957,10.35,2/06,3.86,5/02,6.59,20260909
1409,93,3980431433,36359268552,396099,13.15,11/15,5.65,5/18,8.29,20260909
1409,94,897703599,7237225846,125240,9.95,1/04,5.16,10/21,7.19,20260909
1409,95,3103822441,23211968538,349083,9.40,12/11,5.12,3/23,6.66,20260909
1409,96,5596420309,67862304333,743514,16.75,7/19,7.48,1/11,11.03,20260909
1409,97,2109975435,20541970096,312855,13.65,4/16,3.45,11/21,8.31,20260909
1409,98,3045963968,25034565105,462432,11.25,12/31,3.60,3/03,7.46,20260909
1409,99,7379395930,98881340072,1151334,17.60,11/09,9.33,2/06,12.65,20260909
1410,100,49170463,902525656,16687,24.50,1/04,14.30,9/28,17.46,20260909
1410,101,236130699,5547119472,86924,29.80,9/25,13.75,7/17,18.66,20260909
1410,102,159289095,3812699973,59545,27.25,1/07,19.95,8/22,22.71,20260909
1410,103,60794664,1487319313,21311,27.50,10/20,22.20,2/05,24.29,20260909
1410,104,17408103,439928163,9029,29.55,5/04,20.30,8/25,24.62,20260909
1410,105,6345448,153298101,4685,25.30,3/15,23.00,1/06,24.22,20260909
1410,106,37104132,956901853,16882,30.70,2/03,22.80,8/18,24.61,20260909
1410,107,14610505,346122044,6993,25.40,10/01,22.20,2/09,23.47,20260909
1410,108,19596539,535788707,6616,33.70,10/28,23.75,1/02,27.14,20260909
1410,109,17659850,556542818,6193,35.20,9/10,26.60,3/19,32.00,20260909
1410,110,20288914,731898931,10869,40.75,5/04,32.85,1/28,34.91,20260909
1410,111,87361421,3577960112,67968,48.45,11/15,32.85,7/18,37.97,20260909
1410,112,13282581,514278332,12344,42.50,6/09,36.30,12/05,38.35,20260909
1410,113,15111909,558812135,13130,39.50,8/14,34.60,4/17,37.02,20260909
1410,114,6998699,252283242,7251,41.05,6/03,30.50,4/09,35.28,20260909
1410,80,516551325,44674712686,251913,115.00,5/25,51.50,1/17,83.31,20260909
1410,81,302481287,23323686253,145183,96.50,2/24,50.00,12/29,75.51,20260909
1410,82,447256037,29066350956,175628,90.00,4/07,42.80,1/08,62.69,20260909
1410,83,280330040,16218571766,97739,75.00,1/07,41.50,11/02,55.70,20260909
1410,84,421846158,14903921042,115506,56.00,1/05,23.00,8/14,36.63,20260909
1410,85,533143801,19850894564,147095,42.20,7/25,30.50,1/06,35.77,20260909
1410,86,473490938,20003526303,137961,56.00,4/10,25.30,10/20,37.22,20260909
1410,87,706884794,26774227639,185745,51.50,4/13,25.40,9/01,34.12,20260909
1410,88,363948295,9619749221,67620,34.00,12/28,17.50,2/05,25.82,20260909
1410,89,392389406,15905593945,97943,55.50,3/09,5.25,11/24,22.20,20260909
1410,90,52872665,349833584,14514,9.95,2/20,3.60,11/29,5.78,20260909
1410,91,96849212,663310949,22731,9.95,4/09,3.68,10/08,6.15,20260909
1410,92,168549328,1296901930,26998,9.70,6/06,6.00,9/15,7.23,20260909
1410,93,115852408,1026678283,23703,10.95,2/12,5.40,8/18,7.30,20260909
1410,94,29026057,183431490,7386,8.20,1/04,4.55,10/21,5.87,20260909
1410,95,120187992,932686887,24261,9.92,12/01,4.36,3/24,6.54,20260909
1410,96,122052510,1681246244,27889,20.80,10/01,8.14,3/14,13.52,20260909
1410,97,85828080,1376430883,24362,28.65,4/18,7.18,10/28,15.88,20260909
1410,98,162865678,2217044610,38669,19.95,12/31,7.45,3/03,12.87,20260909
1410,99,147975475,2920527473,46698,25.20,11/09,13.65,2/06,17.22,20260909
1413,100,96767639,839543745,24790,11.30,1/06,3.75,12/20,7.46,20260909
1413,101,28441151,141012158,9994,6.43,2/16,3.70,7/25,4.58,20260909
1413,102,51929050,226129968,14593,5.15,12/27,3.85,9/02,4.23,20260909
1413,103,71562391,319460524,18623,5.90,11/28,3.12,10/31,4.40,20260909
1413,104,105052818,767132806,22348,10.00,6/18,5.70,1/05,7.39,20260909
1413,105,9101019,59289136,4063,7.60,3/21,5.50,12/29,6.52,20260909
1413,106,74242542,588100557,24744,9.75,12/21,5.40,1/17,7.14,20260909
1413,107,158363042,1993520010,60457,17.40,5/03,7.66,2/06,11.92,20260909
1413,108,49144369,595426927,19710,14.00,4/11,9.43,12/19,11.52,20260909
1413,109,38255802,331180345,14963,10.90,2/06,6.03,3/20,8.25,20260909
1413,110,119809779,1406796848,45362,14.80,5/25,7.72,2/01,10.12,20260909
1413,111,56958331,607627203,21950,12.25,8/08,9.05,7/12,10.22,20260909
1413,112,12395101,110154587,6889,9.90,3/07,7.96,10/19,8.88,20260909
1413,113,44021723,458118237,20007,12.00,12/12,8.29,1/10,9.87,20260909
1413,114,17847996,204441560,7881,12.60,3/26,9.81,11/05,11.21,20260909
1413,80,1113600803,80051057808,374579,106.00,6/20,25.20,1/17,68.65,20260909
1413,81,330670577,23856918303,161350,86.00,2/07,36.50,12/29,64.91,20260909
1413,82,356590970,15130438533,127220,55.00,3/31,30.50,10/22,39.24,20260909
1413,83,666371052,28136431715,162960,65.50,12/21,29.50,10/11,39.98,20260909
1413,84,755522994,27536285621,174994,65.50,2/20,25.80,8/28,40.05,20260909
1413,85,855535732,25297244801,198418,33.60,10/02,24.50,3/13,28.60,20260909
1413,86,1258900957,37770477519,278346,43.80,4/16,17.50,10/17,26.46,20260909
1413,87,1142047080,25914997394,241189,30.40,4/07,12.60,9/02,20.32,20260909
1413,88,997315701,14996710736,175001,22.20,5/04,8.00,12/28,13.03,20260909
1413,89,370733271,3155903841,60437,13.50,2/21,1.96,12/08,6.53,20260909
1413,90,141382946,344563550,20438,3.48,2/06,1.18,12/04,2.05,20260909
1413,91,301513503,1091546500,38425,5.45,3/27,1.55,1/02,3.13,20260909
1413,92,537759118,2545859355,65671,7.65,2/07,2.45,5/02,4.24,20260909
1413,93,361585175,1906348538,50493,7.00,2/11,3.53,8/05,4.53,20260909
1413,94,57577024,183119746,10828,4.52,1/03,2.02,11/28,2.85,20260909
1413,95,233206042,757700806,32777,4.57,12/27,1.76,4/04,2.28,20260909
1413,96,445051413,2015803544,70203,6.25,7/24,3.00,1/16,4.01,20260909
1413,97,130589551,431761818,26509,4.55,4/17,1.30,11/26,2.88,20260909
1413,98,238360206,616108689,36446,6.00,12/17,1.45,2/24,2.38,20260909
1413,99,279737140,2589811854,56311,12.55,10/07,5.00,2/06,7.38,20260909
1414,100,775999234,11306968075,195125,18.50,2/22,10.15,10/04,13.57,20260909
1414,101,435437000,5125782757,122999,15.65,3/08,7.77,6/05,10.05,20260909
1414,102,247983386,2358964048,60929,10.95,10/08,8.56,7/19,9.29,20260909
1414,103,109612970,1060479086,34846,11.35,3/28,7.50,12/01,9.07,20260909
1414,104,110287056,879349196,32811,9.87,6/18,5.90,8/24,7.47,20260909
1414,105,63716053,396505524,19176,6.79,7/21,5.52,5/16,6.13,20260909
1414,106,129636559,880448436,38071,7.81,12/19,6.02,1/03,6.54,20260909
1414,107,119207748,942090015,38513,8.88,1/15,6.62,10/29,7.52,20260909
1414,108,33899795,238037288,18196,7.50,10/24,6.50,4/29,6.99,20260909
1414,109,483234265,6141352958,150013,18.30,11/10,4.92,3/19,8.54,20260909
1414,110,939257723,16730257357,333131,25.00,5/12,11.20,1/20,15.94,20260909
1414,111,72227529,1272416785,42515,19.50,1/03,15.40,7/18,17.49,20260909
1414,112,32359105,569900311,26389,18.35,2/13,16.30,5/04,17.65,20260909
1414,113,149068951,3222238643,94060,26.15,7/19,17.40,1/31,21.31,20260909
1414,114,114659336,2217205652,86873,25.95,2/10,14.95,4/09,19.24,20260909
1414,80,1477321077,54102333789,424550,54.00,6/18,16.80,1/17,35.94,20260909
1414,81,1102740589,40808956176,281513,45.90,2/17,20.30,12/29,32.66,20260909
1414,82,1199220681,25879606322,245510,30.40,4/07,15.70,7/03,20.56,20260909
1414,83,899371776,21022710819,186259,38.10,12/27,17.10,10/11,21.62,20260909
1414,84,692893362,18984688320,154475,36.90,1/05,15.00,8/15,25.51,20260909
1414,85,1065928404,24839255217,212008,29.90,10/11,17.70,3/12,22.11,20260909
1414,86,1652598126,45037512173,341595,35.30,3/11,19.50,10/30,25.22,20260909
1414,87,1256360521,28279103757,260702,29.70,3/31,10.75,12/31,19.53,20260909
1414,88,1003599154,12871407721,159808,18.40,5/04,6.95,11/08,10.74,20260909
1414,89,238445625,1716310221,42819,11.60,2/21,1.22,11/22,5.07,20260909
1414,90,77124734,148193554,13297,3.14,2/21,1.07,7/26,1.69,20260909
1414,91,587984972,2398054721,81297,5.75,3/27,1.36,1/07,3.48,20260909
1414,92,314658539,1264545179,42224,6.25,12/31,2.35,5/22,3.65,20260909
