date,stock_id,name,market,sources,why
2026-05-13,5520,力泰,tpex,otcper+otcmargin,
2026-05-13,5878,台名,tpex,otcper,
2026-05-13,6169,昱泉,tpex,otcper+otcmargin,
2026-05-13,6236,中湛,tpex,otcper,
2026-05-13,6806,森崴能源,twse,per+margin,官方暫停交易
2026-05-13,7743,金利食安,tpex,otcper,
2026-05-13,7770,君曜,tpex,otcper,
2026-05-13,8047,星雲,tpex,otcper+otcmargin,
2026-05-13,8077,洛碁,tpex,otcper,
2026-05-13,8923,時報,tpex,otcper+otcmargin+otcinst,
2026-05-13,9136,巨騰-DR,twse,margin,
2026-05-14,1435,中福,twse,margin,
2026-05-14,1538,正峰,twse,per+margin,
2026-05-14,1589,永冠-KY,twse,margin,
2026-05-14,3064,泰偉,tpex,otcper+otcmargin,
2026-05-14,4192,杏國,tpex,otcper,
2026-05-14,4728,雙美,tpex,otcper+otcmargin,
2026-05-14,4804,大略-KY,tpex,otcmargin,
2026-05-14,6236,中湛,tpex,otcper,
2026-05-14,6904,伯鑫,tpex,otcper,
2026-05-14,7743,金利食安,tpex,otcper,
2026-05-14,8077,洛碁,tpex,otcper,
2026-05-14,8917,欣泰,tpex,otcper+otcmargin,
2026-05-14,8923,時報,tpex,otcper+otcmargin+otcinst,
2026-05-14,9136,巨騰-DR,twse,margin,
2026-05-15,1435,中福,twse,margin,
2026-05-15,1589,永冠-KY,twse,margin,
2026-05-15,2073,雄順,tpex,otcper,
2026-05-15,2924,宏太-KY,tpex,otcper+otcmargin,
2026-05-15,3629,地心引力,tpex,otcper,
2026-05-15,4192,杏國,tpex,otcper,
2026-05-15,4804,大略-KY,tpex,otcmargin,
2026-05-15,5906,台南-KY,twse,per+margin,
2026-05-15,6236,中湛,tpex,otcper,
2026-05-15,6512,啟發電,tpex,otcper,
2026-05-15,7747,昕奇雲端,tpex,otcper,
2026-05-15,8077,洛碁,tpex,otcper,
2026-05-15,8488,吉源-KY,twse,per+margin,
2026-05-15,9136,巨騰-DR,twse,margin,
2026-05-18,1435,中福,twse,margin,
2026-05-18,1589,永冠-KY,twse,margin,
2026-05-18,2073,雄順,tpex,otcper,
2026-05-18,2724,藝舍-KY,tpex,otcper+otcmargin,
2026-05-18,3629,地心引力,tpex,otcper,
2026-05-18,4728,雙美,tpex,otcper+otcmargin,
2026-05-18,4804,大略-KY,tpex,otcmargin,
2026-05-18,5310,天剛,tpex,otcper+otcmargin,
2026-05-18,5514,三豐,tpex,otcper+otcmargin,
2026-05-18,5520,力泰,tpex,otcper+otcmargin,
2026-05-18,5703,亞都,tpex,otcper+otcmargin,
2026-05-18,5906,台南-KY,twse,per+margin,
2026-05-18,6171,大城地產,tpex,otcper+otcmargin,
2026-05-18,6236,中湛,tpex,otcper,
2026-05-18,6680,鑫創電子,tpex,otcper,
2026-05-18,7716,昱臺國際,tpex,otcper,
2026-05-18,8342,益張,tpex,otcper+otcmargin,
2026-05-18,8923,時報,tpex,otcper+otcmargin,
2026-05-18,9136,巨騰-DR,twse,margin,
2026-05-19,1435,中福,twse,margin,
2026-05-19,1589,永冠-KY,twse,margin,
2026-05-19,2073,雄順,tpex,otcper,
2026-05-19,3064,泰偉,tpex,otcper+otcmargin,
2026-05-19,3426,台興,tpex,otcper+otcinst,
2026-05-19,3629,地心引力,tpex,otcper,
2026-05-19,4192,杏國,tpex,otcper,
2026-05-19,4413,飛寶企業,tpex,otcper+otcmargin,
2026-05-19,4530,天意能創,tpex,otcper+otcmargin,
2026-05-19,4609,唐鋒,tpex,otcper+otcmargin,
2026-05-19,4728,雙美,tpex,otcper+otcmargin,
2026-05-19,4804,大略-KY,tpex,otcmargin,
2026-05-19,5348,正能量智能,tpex,otcper,
2026-05-19,5520,力泰,tpex,otcper+otcmargin,
2026-05-19,5703,亞都,tpex,otcper+otcmargin,
2026-05-19,5906,台南-KY,twse,per+margin,
2026-05-19,6103,合邦,tpex,otcper+otcmargin,
2026-05-19,6236,中湛,tpex,otcper,
2026-05-19,6762,達亞,tpex,otcper,
2026-05-19,6881,潤德,tpex,otcper,
2026-05-19,6887,寶綠特-KY,twse,per+margin,
2026-05-19,6955,邦睿生技-創,twse,per,
2026-05-19,8921,沈氏,tpex,otcper,
2026-05-19,8923,時報,tpex,otcper+otcmargin,
2026-05-20,1259,安心,tpex,otcper+otcmargin,
2026-05-20,1435,中福,twse,margin,
2026-05-20,1538,正峰,twse,per+margin,
2026-05-20,1589,永冠-KY,twse,margin,
2026-05-20,2235,謚源,tpex,otcper+otcmargin,
2026-05-20,2321,東訊,twse,per+margin,
2026-05-20,2724,藝舍-KY,tpex,otcper+otcmargin,
2026-05-20,2937,集雅社,tpex,otcper,
2026-05-20,2947,振宇五金,tpex,otcper,
2026-05-20,3064,泰偉,tpex,otcper+otcmargin,
2026-05-20,4192,杏國,tpex,otcper,
2026-05-20,4305,世坤,tpex,otcper+otcmargin,
2026-05-20,4568,科際精密,tpex,otcper+otcmargin,
2026-05-20,4804,大略-KY,tpex,otcmargin,
2026-05-20,5310,天剛,tpex,otcper+otcmargin,
2026-05-20,5345,馥鴻,tpex,otcper+otcmargin,
2026-05-20,5348,正能量智能,tpex,otcper+otcinst,
2026-05-20,5520,力泰,tpex,otcper+otcmargin,
2026-05-20,5601,台聯櫃,tpex,otcper+otcmargin,
2026-05-20,5703,亞都,tpex,otcper+otcmargin,
2026-05-20,5906,台南-KY,twse,per+margin,
2026-05-20,6103,合邦,tpex,otcper+otcmargin,
2026-05-20,6236,中湛,tpex,otcper,
2026-05-20,6955,邦睿生技-創,twse,per,
2026-05-20,7747,昕奇雲端,tpex,otcper,
2026-05-20,8067,志旭,tpex,otcper,
2026-05-20,8077,洛碁,tpex,otcper,
2026-05-21,1435,中福,twse,margin,
2026-05-21,1472,三洋實業,twse,per+margin,
2026-05-21,1538,正峰,twse,per+margin,
2026-05-21,1589,永冠-KY,twse,margin,
2026-05-21,2321,東訊,twse,per+margin,
2026-05-21,3629,地心引力,tpex,otcper,
2026-05-21,4413,飛寶企業,tpex,otcper+otcmargin,
2026-05-21,4609,唐鋒,tpex,otcper+otcmargin,
2026-05-21,4804,大略-KY,tpex,otcmargin,
2026-05-21,4987,科誠,tpex,otcmargin,
2026-05-21,5514,三豐,tpex,otcper+otcmargin,
2026-05-21,5601,台聯櫃,tpex,otcper+otcmargin,
2026-05-21,6103,合邦,tpex,otcper+otcmargin+otcinst,
2026-05-21,6680,鑫創電子,tpex,otcper,
2026-05-21,8921,沈氏,tpex,otcper,
2026-05-22,1435,中福,twse,margin,
2026-05-22,1589,永冠-KY,twse,margin,
2026-05-22,2024,志聯,twse,per+margin,
2026-05-22,2719,燦星旅,tpex,otcper+otcmargin,
2026-05-22,2941,米斯特,tpex,otcper,
2026-05-22,4804,大略-KY,tpex,otcmargin,
2026-05-22,4987,科誠,tpex,otcmargin,
2026-05-22,6236,中湛,tpex,otcper,
2026-05-22,6904,伯鑫,tpex,otcper,
2026-05-25,1435,中福,twse,margin,
2026-05-25,1589,永冠-KY,twse,margin,
2026-05-25,2937,集雅社,tpex,otcper,
2026-05-25,4804,大略-KY,tpex,otcmargin,
2026-05-25,4987,科誠,tpex,otcmargin,
2026-05-25,5514,三豐,tpex,otcper+otcmargin,
2026-05-25,5520,力泰,tpex,otcper+otcmargin,
2026-05-25,5906,台南-KY,twse,per+margin,
2026-05-25,6212,理銘,tpex,otcper+otcmargin,
2026-05-25,6236,中湛,tpex,otcper,
2026-05-25,7716,昱臺國際,tpex,otcper,
2026-05-26,1435,中福,twse,margin,
2026-05-26,1589,永冠-KY,twse,margin,
2026-05-26,2073,雄順,tpex,otcper,
2026-05-26,2235,謚源,tpex,otcper+otcmargin,
2026-05-26,2724,藝舍-KY,tpex,otcper+otcmargin,
2026-05-26,4192,杏國,tpex,otcper,
2026-05-26,4728,雙美,tpex,otcper+otcmargin,
2026-05-26,4804,大略-KY,tpex,otcmargin,
2026-05-26,4987,科誠,tpex,otcmargin,
2026-05-26,6236,中湛,tpex,otcper,
2026-05-26,6721,信實,tpex,otcper,
2026-05-26,6856,鑫傳,tpex,otcper,
2026-05-26,8905,裕國,tpex,otcper+otcmargin,
2026-05-26,8923,時報,tpex,otcper+otcmargin,
2026-05-27,1435,中福,twse,margin,
2026-05-27,1589,永冠-KY,twse,margin,
2026-05-27,4584,君帆,tpex,otcper,
2026-05-27,4804,大略-KY,tpex,otcmargin,
2026-05-27,4987,科誠,tpex,otcmargin,
2026-05-27,5013,強新,tpex,otcper+otcmargin,
2026-05-27,5703,亞都,tpex,otcper+otcmargin,
2026-05-27,5906,台南-KY,twse,per+margin,
2026-05-27,6103,合邦,tpex,otcper+otcmargin,
2026-05-27,6236,中湛,tpex,otcper,
2026-05-27,6904,伯鑫,tpex,otcper,
2026-05-27,8342,益張,tpex,otcper+otcmargin,
2026-05-27,8921,沈氏,tpex,otcper,
2026-05-27,8923,時報,tpex,otcper+otcmargin,
2026-05-28,1435,中福,twse,margin,
2026-05-28,1589,永冠-KY,twse,margin,
2026-05-28,2073,雄順,tpex,otcper,
2026-05-28,3629,地心引力,tpex,otcper,
2026-05-28,4406,新昕纖,tpex,otcper+otcmargin,
2026-05-28,4804,大略-KY,tpex,otcmargin,
2026-05-28,4987,科誠,tpex,otcmargin,
2026-05-28,6198,瑞築,tpex,otcper,
2026-05-28,6236,中湛,tpex,otcper,
2026-05-28,6721,信實,tpex,otcper,
2026-05-29,1435,中福,twse,margin,
2026-05-29,1589,永冠-KY,twse,margin,
2026-05-29,4804,大略-KY,tpex,otcmargin,
2026-05-29,5906,台南-KY,twse,per+margin,
2026-05-29,6171,大城地產,tpex,otcper+otcmargin,
2026-05-29,6212,理銘,tpex,otcper+otcmargin,
2026-05-29,6236,中湛,tpex,otcper,
2026-05-29,6904,伯鑫,tpex,otcper,
2026-05-29,7716,昱臺國際,tpex,otcper,
2026-06-01,1435,中福,twse,margin,
2026-06-01,1589,永冠-KY,twse,margin,
2026-06-01,2948,寶陞,tpex,otcper,
2026-06-01,3064,泰偉,tpex,otcper+otcmargin,
2026-06-01,3629,地心引力,tpex,otcper,
2026-06-01,4183,福永生技,tpex,otcper,
2026-06-01,4804,大略-KY,tpex,otcmargin,
2026-06-01,5348,正能量智能,tpex,otcper+otcinst,
2026-06-01,6236,中湛,tpex,otcper,
2026-06-01,6624,萬年清,tpex,otcper+otcmargin,
2026-06-01,6762,達亞,tpex,otcper,
2026-06-02,1435,中福,twse,margin,
2026-06-02,1589,永冠-KY,twse,margin,
2026-06-02,2724,藝舍-KY,tpex,otcper+otcmargin,
2026-06-02,3064,泰偉,tpex,otcper+otcmargin,
2026-06-02,4154,樂威科-KY,tpex,otcper,
2026-06-02,4305,世坤,tpex,otcper+otcmargin,
2026-06-02,4413,飛寶企業,tpex,otcper+otcmargin,
2026-06-02,4804,大略-KY,tpex,otcmargin,
2026-06-02,6103,合邦,tpex,otcper+otcmargin,
2026-06-02,6212,理銘,tpex,otcper+otcmargin,
2026-06-02,6762,達亞,tpex,otcper,
2026-06-02,7716,昱臺國際,tpex,otcper,
2026-06-03,1435,中福,twse,margin,
2026-06-03,1589,永冠-KY,twse,margin,
2026-06-03,2073,雄順,tpex,otcper,
2026-06-03,3064,泰偉,tpex,otcper+otcmargin,
2026-06-03,4406,新昕纖,tpex,otcper+otcmargin+otcinst,
2026-06-03,4804,大略-KY,tpex,otcmargin,
2026-06-03,6236,中湛,tpex,otcper,
2026-06-03,6904,伯鑫,tpex,otcper,
2026-06-04,1213,大飲,twse,per+margin,
2026-06-04,1435,中福,twse,margin,
2026-06-04,1589,永冠-KY,twse,margin,
2026-06-04,2073,雄順,tpex,otcper,
2026-06-04,2937,集雅社,tpex,otcper,
2026-06-04,3531,先益,tpex,otcper+otcmargin,
2026-06-04,4530,天意能創,tpex,otcper+otcmargin,
2026-06-04,4804,大略-KY,tpex,otcmargin,
2026-06-04,5212,凌網,tpex,otcper+otcmargin,
2026-06-04,5455,昇益,tpex,otcper+otcmargin,
2026-06-04,5906,台南-KY,twse,per+margin,
2026-06-04,6103,合邦,tpex,otcper+otcmargin,
2026-06-04,6236,中湛,tpex,otcper,
2026-06-04,6721,信實,tpex,otcper,
2026-06-04,6762,達亞,tpex,otcper,
2026-06-04,7631,聚賢研發-創,twse,per,
2026-06-05,1435,中福,twse,margin,
2026-06-05,1589,永冠-KY,twse,margin,
2026-06-05,2948,寶陞,tpex,otcper,
2026-06-05,3629,地心引力,tpex,otcper,
2026-06-05,4581,光隆精密-KY,twse,per+margin,
2026-06-05,4706,大恭,tpex,otcper+otcmargin,
2026-06-05,4804,大略-KY,tpex,otcmargin,
2026-06-05,5013,強新,tpex,otcper+otcmargin+otcinst,
2026-06-05,6236,中湛,tpex,otcper,
2026-06-05,6762,達亞,tpex,otcper,
2026-06-05,6856,鑫傳,tpex,otcper,
2026-06-05,7743,金利食安,tpex,otcper,
2026-06-05,8482,商億-KY,twse,per+margin,
2026-06-05,8921,沈氏,tpex,otcper+otcinst,
2026-06-05,8923,時報,tpex,otcper+otcmargin,
2026-06-08,1435,中福,twse,margin,
2026-06-08,1589,永冠-KY,twse,margin,
2026-06-08,2073,雄順,tpex,otcper,
2026-06-08,2321,東訊,twse,per+margin,
2026-06-08,2941,米斯特,tpex,otcper,
2026-06-08,3629,地心引力,tpex,otcper,
2026-06-08,4198,欣大健康,tpex,otcper,
2026-06-08,4413,飛寶企業,tpex,otcper+otcmargin,
2026-06-08,4530,天意能創,tpex,otcper+otcmargin,
2026-06-08,4804,大略-KY,tpex,otcmargin,
2026-06-08,5601,台聯櫃,tpex,otcper+otcmargin,
2026-06-08,5703,亞都,tpex,otcper+otcmargin,
2026-06-08,5906,台南-KY,twse,per+margin+inst,
2026-06-08,6198,瑞築,tpex,otcper,
2026-06-08,6236,中湛,tpex,otcper,
2026-06-08,6240,松崗,tpex,otcper+otcmargin,
2026-06-08,6904,伯鑫,tpex,otcper,
2026-06-08,7716,昱臺國際,tpex,otcper,
2026-06-08,7743,金利食安,tpex,otcper,
2026-06-09,1435,中福,twse,margin,
2026-06-09,1589,永冠-KY,twse,margin,
2026-06-09,2073,雄順,tpex,otcper,
2026-06-09,2321,東訊,twse,per+margin,
2026-06-09,3064,泰偉,tpex,otcper+otcmargin,
2026-06-09,3531,先益,tpex,otcper+otcmargin,
2026-06-09,3629,地心引力,tpex,otcper,
2026-06-09,4183,福永生技,tpex,otcper,
2026-06-09,4413,飛寶企業,tpex,otcper+otcmargin,
2026-06-09,4530,天意能創,tpex,otcper+otcmargin+otcinst,
2026-06-09,4584,君帆,tpex,otcper,
2026-06-09,4804,大略-KY,tpex,otcmargin,
2026-06-09,5703,亞都,tpex,otcper+otcmargin,
2026-06-09,6236,中湛,tpex,otcper,
2026-06-09,6680,鑫創電子,tpex,otcper,
2026-06-09,6865,偉康科技,tpex,otcper+otcmargin,
2026-06-09,8077,洛碁,tpex,otcper,
2026-06-09,8093,保銳,tpex,otcper+otcmargin,
2026-06-09,8923,時報,tpex,otcper+otcmargin,
2026-06-10,1435,中福,twse,margin,
2026-06-10,1538,正峰,twse,per+margin,
2026-06-10,1589,永冠-KY,twse,margin,
2026-06-10,3064,泰偉,tpex,otcper+otcmargin,
2026-06-10,3629,地心引力,tpex,otcper,
2026-06-10,3665,貿聯-KY,twse,per+margin,官方暫停交易
2026-06-10,4154,樂威科-KY,tpex,otcper,
2026-06-10,4183,福永生技,tpex,otcper,
2026-06-10,4804,大略-KY,tpex,otcmargin,
2026-06-10,5013,強新,tpex,otcper+otcmargin+otcinst,
2026-06-10,6103,合邦,tpex,otcper+otcmargin,
2026-06-10,6212,理銘,tpex,otcper+otcmargin,
2026-06-10,6242,立康,tpex,otcper,
2026-06-10,6762,達亞,tpex,otcper,
2026-06-10,6904,伯鑫,tpex,otcper,
2026-06-10,7743,金利食安,tpex,otcper,
2026-06-10,8923,時報,tpex,otcper+otcmargin,
2026-06-11,1435,中福,twse,margin,
2026-06-11,1589,永冠-KY,twse,margin,
2026-06-11,1591,駿吉-KY,tpex,otcmargin,
2026-06-11,2073,雄順,tpex,otcper,
2026-06-11,3629,地心引力,tpex,otcper,
2026-06-11,4131,浩泰,tpex,otcper,
2026-06-11,4154,樂威科-KY,tpex,otcper,
2026-06-11,4804,大略-KY,tpex,otcmargin,
2026-06-11,5906,台南-KY,twse,per+margin+inst,
2026-06-11,6103,合邦,tpex,otcper+otcmargin,
2026-06-11,6236,中湛,tpex,otcper,
2026-06-11,6680,鑫創電子,tpex,otcper,
2026-06-11,8923,時報,tpex,otcper+otcmargin,
2026-06-12,1259,安心,tpex,otcper+otcmargin,
2026-06-12,1435,中福,twse,margin,
2026-06-12,1470,大統新創,twse,per+margin,
2026-06-12,1589,永冠-KY,twse,margin,
2026-06-12,1591,駿吉-KY,tpex,otcmargin,
2026-06-12,2073,雄順,tpex,otcper,
2026-06-12,3064,泰偉,tpex,otcper+otcmargin,
2026-06-12,3115,富榮綱,tpex,otcper,
2026-06-12,3629,地心引力,tpex,otcper,
2026-06-12,4183,福永生技,tpex,otcper,
2026-06-12,4530,天意能創,tpex,otcper+otcmargin,
2026-06-12,4804,大略-KY,tpex,otcmargin,
2026-06-12,5212,凌網,tpex,otcper+otcmargin,
2026-06-12,5703,亞都,tpex,otcper+otcmargin,
2026-06-12,5906,台南-KY,twse,per+margin,
2026-06-12,6236,中湛,tpex,otcper,
2026-06-12,6762,達亞,tpex,otcper,
2026-06-12,6997,博弘,tpex,otcper,
2026-06-12,8467,波力-KY,twse,per+margin+inst,
2026-06-15,1213,大飲,twse,per+margin,
2026-06-15,1259,安心,tpex,otcper+otcmargin,
2026-06-15,1435,中福,twse,margin,
2026-06-15,1470,大統新創,twse,per+margin+inst,
2026-06-15,1589,永冠-KY,twse,margin,
2026-06-15,1591,駿吉-KY,tpex,otcmargin,
2026-06-15,3064,泰偉,tpex,otcper+otcmargin,
2026-06-15,4767,誠泰科技,tpex,otcper+otcmargin,
2026-06-15,4804,大略-KY,tpex,otcmargin,
2026-06-15,5906,台南-KY,twse,per+margin,
2026-06-15,6103,合邦,tpex,otcper+otcmargin,
2026-06-15,6212,理銘,tpex,otcper+otcmargin,
2026-06-15,6236,中湛,tpex,otcper,
2026-06-15,6474,華豫寧,tpex,otcper+otcmargin,
2026-06-15,6762,達亞,tpex,otcper,
2026-06-16,1435,中福,twse,margin,
2026-06-16,1589,永冠-KY,twse,margin,
2026-06-16,1591,駿吉-KY,tpex,otcmargin,
2026-06-16,2948,寶陞,tpex,otcper,
2026-06-16,3115,富榮綱,tpex,otcper,
2026-06-16,4131,浩泰,tpex,otcper,
2026-06-16,4804,大略-KY,tpex,otcmargin,
2026-06-16,6236,中湛,tpex,otcper,
2026-06-16,6512,啟發電,tpex,otcper,
2026-06-16,6590,普鴻,tpex,otcper,
2026-06-16,6762,達亞,tpex,otcper,
2026-06-16,6904,伯鑫,tpex,otcper,
2026-06-16,8342,益張,tpex,otcper+otcmargin,
2026-06-16,8923,時報,tpex,otcper+otcmargin,
2026-06-17,1435,中福,twse,margin,
2026-06-17,1589,永冠-KY,twse,margin,
2026-06-17,1591,駿吉-KY,tpex,otcmargin,
2026-06-17,2064,晉椿,tpex,otcper+otcmargin,
2026-06-17,2380,虹光,twse,margin,
2026-06-17,2924,宏太-KY,tpex,otcper+otcmargin,
2026-06-17,3067,全域,tpex,otcper,
2026-06-17,3115,富榮綱,tpex,otcper,
2026-06-17,3531,先益,tpex,otcper+otcmargin,
2026-06-17,4406,新昕纖,tpex,otcper+otcmargin,
2026-06-17,4804,大略-KY,tpex,otcmargin,
2026-06-17,5310,天剛,tpex,otcper+otcmargin,
2026-06-17,5348,正能量智能,tpex,otcper,
2026-06-17,5906,台南-KY,twse,per+margin,
2026-06-17,6103,合邦,tpex,otcper+otcmargin,
2026-06-17,6236,中湛,tpex,otcper,
2026-06-17,6624,萬年清,tpex,otcper+otcmargin+otcinst,
2026-06-17,6762,達亞,tpex,otcper,
2026-06-17,7732,金興精密,twse,per+margin,
2026-06-17,8342,益張,tpex,otcper+otcmargin,
2026-06-18,1470,大統新創,twse,per+margin,
2026-06-18,1538,正峰,twse,per+margin,
2026-06-18,1589,永冠-KY,twse,margin,
2026-06-18,1591,駿吉-KY,tpex,otcmargin,
2026-06-18,1788,杏昌,tpex,otcper+otcmargin,
2026-06-18,2235,謚源,tpex,otcper+otcmargin,
2026-06-18,2380,虹光,twse,margin,
2026-06-18,2924,宏太-KY,tpex,otcper+otcmargin,
2026-06-18,2937,集雅社,tpex,otcper,
2026-06-18,4413,飛寶企業,tpex,otcper+otcmargin,
2026-06-18,4804,大略-KY,tpex,otcmargin,
2026-06-18,5212,凌網,tpex,otcper+otcmargin,
2026-06-18,5514,三豐,tpex,otcper+otcmargin,
2026-06-18,6236,中湛,tpex,otcper,
2026-06-18,6855,數泓科,tpex,otcper,
2026-06-18,6904,伯鑫,tpex,otcper,
2026-06-18,7716,昱臺國際,tpex,otcper,
2026-06-18,7718,友鋮,tpex,otcper+otcmargin,
2026-06-18,8482,商億-KY,twse,per+margin,
2026-06-22,1259,安心,tpex,otcper+otcmargin,
2026-06-22,1589,永冠-KY,twse,margin,
2026-06-22,1591,駿吉-KY,tpex,otcmargin,
2026-06-22,2380,虹光,twse,margin,
2026-06-22,3064,泰偉,tpex,otcper+otcmargin,
2026-06-22,4530,天意能創,tpex,otcper+otcmargin,
2026-06-22,4804,大略-KY,tpex,otcmargin,
2026-06-22,5703,亞都,tpex,otcper+otcmargin,
2026-06-22,6236,中湛,tpex,otcper,
2026-06-22,6655,科定,twse,per+margin,
2026-06-22,8923,時報,tpex,otcper+otcmargin,
2026-06-23,1259,安心,tpex,otcper+otcmargin,
2026-06-23,1589,永冠-KY,twse,margin,
2026-06-23,1591,駿吉-KY,tpex,otcmargin,
2026-06-23,2380,虹光,twse,margin,
2026-06-23,3115,富榮綱,tpex,otcper,
2026-06-23,3152,璟德,tpex,otcmargin,
2026-06-23,3531,先益,tpex,otcper+otcmargin,
2026-06-23,3629,地心引力,tpex,otcper,
2026-06-23,4192,杏國,tpex,otcper,
2026-06-23,4728,雙美,tpex,otcper+otcmargin,
2026-06-23,4804,大略-KY,tpex,otcmargin,
2026-06-23,5348,正能量智能,tpex,otcper,
2026-06-23,6236,中湛,tpex,otcper,
2026-06-23,6904,伯鑫,tpex,otcper,
2026-06-23,7584,樂意,tpex,otcper+otcmargin,
2026-06-23,8342,益張,tpex,otcper+otcmargin,
2026-06-23,8905,裕國,tpex,otcper+otcmargin,
2026-06-24,1259,安心,tpex,otcper+otcmargin,
2026-06-24,1589,永冠-KY,twse,margin,
2026-06-24,1591,駿吉-KY,tpex,otcmargin,
2026-06-24,2064,晉椿,tpex,otcper+otcmargin,
2026-06-24,2380,虹光,twse,margin,
2026-06-24,2937,集雅社,tpex,otcper,
2026-06-24,3064,泰偉,tpex,otcper+otcmargin,
2026-06-24,3115,富榮綱,tpex,otcper+otcinst,
2026-06-24,3152,璟德,tpex,otcmargin,
2026-06-24,3226,龍鋒,tpex,otcper+otcmargin,
2026-06-24,3531,先益,tpex,otcper+otcmargin,
2026-06-24,4728,雙美,tpex,otcper+otcmargin+otcinst,
2026-06-24,4804,大略-KY,tpex,otcmargin,
2026-06-24,5455,昇益,tpex,otcper+otcmargin,
2026-06-24,5520,力泰,tpex,otcper+otcmargin,
2026-06-24,6236,中湛,tpex,otcper,
2026-06-24,6590,普鴻,tpex,otcper,
2026-06-24,8482,商億-KY,twse,per+margin,
2026-06-24,8923,時報,tpex,otcper+otcmargin,
2026-06-25,1470,大統新創,twse,per+margin,
2026-06-25,1589,永冠-KY,twse,margin,
2026-06-25,1591,駿吉-KY,tpex,otcmargin,
2026-06-25,2072,世紀風電,twse,per,官方暫停交易
2026-06-25,2380,虹光,twse,margin,
2026-06-25,2910,統領,twse,per+margin,
2026-06-25,2937,集雅社,tpex,otcper,
2026-06-25,3064,泰偉,tpex,otcper+otcmargin,
2026-06-25,3152,璟德,tpex,otcmargin,
2026-06-25,3531,先益,tpex,otcper+otcmargin,
2026-06-25,4584,君帆,tpex,otcper,
2026-06-25,4767,誠泰科技,tpex,otcper+otcmargin,
2026-06-25,4804,大略-KY,tpex,otcmargin,
2026-06-25,5514,三豐,tpex,otcper+otcmargin,
2026-06-25,5601,台聯櫃,tpex,otcper+otcmargin,
2026-06-25,6236,中湛,tpex,otcper,
2026-06-25,6624,萬年清,tpex,otcper+otcmargin,
2026-06-25,7732,金興精密,twse,per+margin,
2026-06-25,8077,洛碁,tpex,otcper,
2026-06-26,1589,永冠-KY,twse,margin,
2026-06-26,1591,駿吉-KY,tpex,otcmargin,
2026-06-26,2035,唐榮,tpex,otcper+otcmargin,
2026-06-26,2064,晉椿,tpex,otcper+otcmargin,
2026-06-26,2321,東訊,twse,per+margin,
2026-06-26,2380,虹光,twse,margin,
2026-06-26,3115,富榮綱,tpex,otcper,
2026-06-26,3152,璟德,tpex,otcmargin,
2026-06-26,3226,龍鋒,tpex,otcper+otcmargin,
2026-06-26,3531,先益,tpex,otcper+otcmargin,
2026-06-26,3629,地心引力,tpex,otcper,
2026-06-26,4154,樂威科-KY,tpex,otcper,
2026-06-26,4804,大略-KY,tpex,otcmargin,
2026-06-26,5703,亞都,tpex,otcper+otcmargin,
2026-06-26,6236,中湛,tpex,otcper,
2026-06-26,7743,金利食安,tpex,otcper,
2026-06-26,7782,光速火箭,tpex,otcper+otcmargin,
2026-06-26,8482,商億-KY,twse,per+margin,
2026-06-29,1538,正峰,twse,per+margin,
2026-06-29,1589,永冠-KY,twse,margin,
2026-06-29,1591,駿吉-KY,tpex,otcmargin,
2026-06-29,2035,唐榮,tpex,otcper+otcmargin,
2026-06-29,2321,東訊,twse,per+margin,
2026-06-29,2941,米斯特,tpex,otcper,
2026-06-29,3018,隆銘綠能,twse,per+margin,
2026-06-29,3067,全域,tpex,otcper,
2026-06-29,3115,富榮綱,tpex,otcper,
2026-06-29,3152,璟德,tpex,otcmargin,
2026-06-29,4584,君帆,tpex,otcper,
2026-06-29,4728,雙美,tpex,otcper+otcmargin,
2026-06-29,4804,大略-KY,tpex,otcmargin,
2026-06-29,5310,天剛,tpex,otcper+otcmargin,
2026-06-29,5520,力泰,tpex,otcper+otcmargin,
2026-06-29,5703,亞都,tpex,otcper+otcmargin,
2026-06-29,5906,台南-KY,twse,per+margin,
2026-06-29,6103,合邦,tpex,otcper+otcmargin,
2026-06-29,6236,中湛,tpex,otcper,
2026-06-29,6955,邦睿生技-創,twse,per+inst,
2026-06-29,7713,威力德生醫,tpex,otcper,
2026-06-29,7782,光速火箭,tpex,otcper+otcmargin,
2026-06-30,1589,永冠-KY,twse,margin,
2026-06-30,1591,駿吉-KY,tpex,otcmargin,
2026-06-30,2924,宏太-KY,tpex,otcper+otcmargin,
2026-06-30,2937,集雅社,tpex,otcper,
2026-06-30,2941,米斯特,tpex,otcper,
2026-06-30,2948,寶陞,tpex,otcper,
2026-06-30,3064,泰偉,tpex,otcper+otcmargin,
2026-06-30,3085,新零售,tpex,otcper+otcmargin,
2026-06-30,3629,地心引力,tpex,otcper,
2026-06-30,4804,大略-KY,tpex,otcmargin,
2026-06-30,4905,台聯電,tpex,otcper+otcmargin,
2026-06-30,6236,中湛,tpex,otcper,
2026-06-30,6240,松崗,tpex,otcper+otcmargin,
2026-06-30,6542,隆中,tpex,otcper+otcmargin,
2026-06-30,6904,伯鑫,tpex,otcper,
2026-06-30,7732,金興精密,twse,per+margin,
2026-06-30,8488,吉源-KY,twse,per+margin,
2026-06-30,8905,裕國,tpex,otcper+otcmargin,
2026-07-01,1538,正峰,twse,per+margin,
2026-07-01,1589,永冠-KY,twse,margin,
2026-07-01,1591,駿吉-KY,tpex,otcmargin,
