stock_id,name,market,prev_date,date,missing_trading_days,rows_in_hole,notrade_in_hole,halted_days,kind
1213,大飲,twse,2019-04-03,2019-09-24,117,0,0,0,uncovered
1225,福懋油,twse,2025-04-02,2025-06-23,53,0,0,0,uncovered
1235,興泰,twse,2023-01-06,2023-01-16,5,5,5,0,notrade
1333,恩得利,tpex,2018-09-28,2018-10-08,5,5,5,0,notrade
1333,恩得利,tpex,2018-11-07,2018-11-16,6,6,6,0,notrade
1418,東華,twse,2018-04-23,2018-05-02,5,5,5,0,notrade
1418,東華,twse,2018-07-31,2018-08-08,5,5,5,0,notrade
1418,東華,twse,2018-08-21,2018-08-30,6,6,6,0,notrade
1418,東華,twse,2018-09-03,2018-09-17,9,9,9,0,notrade
1418,東華,twse,2018-10-09,2018-10-18,5,5,5,0,notrade
1418,東華,twse,2018-10-19,2018-11-15,18,18,18,0,notrade
1418,東華,twse,2018-11-16,2018-11-29,8,8,8,0,notrade
1418,東華,twse,2018-12-04,2018-12-17,8,8,8,0,notrade
1418,東華,twse,2019-01-16,2019-01-28,7,7,7,0,notrade
1418,東華,twse,2019-05-27,2019-06-06,7,7,7,0,notrade
1418,東華,twse,2019-08-06,2019-08-15,5,5,5,0,notrade
1418,東華,twse,2019-08-28,2019-09-09,7,7,7,0,notrade
1418,東華,twse,2019-09-26,2019-10-15,9,9,9,0,notrade
1418,東華,twse,2020-02-18,2020-02-26,5,5,5,0,notrade
1418,東華,twse,2020-03-26,2020-04-07,5,5,5,0,notrade
1418,東華,twse,2020-05-29,2020-06-10,7,7,7,0,notrade
1418,東華,twse,2021-03-03,2021-03-11,5,5,5,0,notrade
1418,東華,twse,2021-03-18,2021-03-26,5,5,5,0,notrade
1435,中福,twse,2022-08-17,2023-03-20,139,0,0,0,uncovered
1435,中福,twse,2023-04-07,2023-09-14,109,0,0,0,uncovered
1435,中福,twse,2024-12-04,2024-12-12,5,5,5,0,notrade
1435,中福,twse,2026-04-28,2026-06-18,35,0,0,0,uncovered
1456,怡華,twse,2015-06-30,2015-07-14,8,8,8,0,notrade
1456,怡華,twse,2015-08-05,2015-08-17,7,7,7,0,notrade
1456,怡華,twse,2015-09-17,2015-10-07,11,11,11,0,notrade
1469,理隆,twse,2015-11-05,2015-11-13,5,5,5,0,notrade
1469,理隆,twse,2016-06-02,2016-06-15,7,7,7,0,notrade
1469,理隆,twse,2016-07-13,2016-07-25,7,7,7,0,notrade
1469,理隆,twse,2016-11-01,2016-11-09,5,5,5,0,notrade
1469,理隆,twse,2017-01-18,2017-02-06,6,6,6,0,notrade
1469,理隆,twse,2017-04-14,2017-04-25,6,6,6,0,notrade
1469,理隆,twse,2017-05-05,2017-05-19,9,9,9,0,notrade
1469,理隆,twse,2017-05-22,2017-06-01,5,5,5,0,notrade
1469,理隆,twse,2017-06-12,2017-06-21,6,6,6,0,notrade
1469,理隆,twse,2017-09-05,2017-09-13,5,5,5,0,notrade
1469,理隆,twse,2017-10-31,2017-11-13,8,8,8,0,notrade
1469,理隆,twse,2017-12-11,2017-12-26,10,10,10,0,notrade
1470,大統新創,twse,2015-12-01,2015-12-09,5,5,5,0,notrade
1470,大統新創,twse,2018-04-30,2018-05-09,5,5,5,0,notrade
1470,大統新創,twse,2018-05-21,2018-05-31,7,7,7,0,notrade
1470,大統新創,twse,2018-12-14,2018-12-22,5,5,5,0,notrade
1470,大統新創,twse,2019-06-11,2019-06-19,5,5,5,0,notrade
1470,大統新創,twse,2019-07-04,2019-07-17,8,8,8,0,notrade
1470,大統新創,twse,2020-02-21,2020-03-03,5,5,5,0,notrade
1472,三洋實業,twse,2022-03-09,2022-03-23,9,9,9,0,notrade
1472,三洋實業,twse,2022-03-30,2022-04-11,5,5,5,0,notrade
1472,三洋實業,twse,2022-04-28,2022-05-09,5,5,5,0,notrade
1475,業旺,twse,2019-09-09,2019-09-18,5,5,5,0,notrade
1475,業旺,twse,2019-10-16,2019-10-24,5,5,5,0,notrade
1538,正峰,twse,2022-06-14,2022-06-23,6,6,6,0,notrade
1538,正峰,twse,2026-07-30,2026-08-13,9,0,0,0,uncovered
1538,正峰,twse,2026-08-24,2026-09-07,9,0,0,0,uncovered
1591,駿吉-KY,tpex,2026-06-10,2026-07-22,27,0,0,27,halted
1603,華電,twse,2019-04-03,2019-08-19,92,0,0,0,uncovered
1742,台蠟,tpex,2015-09-11,2015-10-07,15,0,0,15,halted
1785,光洋科,tpex,2016-05-16,2017-01-03,158,0,0,158,halted
2025,千興,twse,2016-02-02,2016-03-16,22,2,2,0,mixed
2025,千興,twse,2016-05-03,2016-08-17,73,0,0,0,uncovered
2025,千興,twse,2018-09-11,2019-04-08,134,0,0,0,uncovered
2035,唐榮,tpex,2017-03-29,2017-04-10,5,5,5,0,notrade
2035,唐榮,tpex,2017-07-03,2017-07-12,6,6,6,0,notrade
2035,唐榮,tpex,2019-06-21,2019-07-01,5,5,5,0,notrade
2035,唐榮,tpex,2019-08-02,2019-08-13,5,5,5,0,notrade
2035,唐榮,tpex,2019-10-01,2019-10-14,6,6,6,0,notrade
2035,唐榮,tpex,2020-02-03,2020-02-11,5,5,5,0,notrade
2064,晉椿,tpex,2020-09-22,2020-09-30,5,5,5,0,notrade
2073,雄順,tpex,2025-02-07,2025-02-18,6,6,6,0,notrade
2073,雄順,tpex,2025-04-28,2025-05-21,15,15,15,0,notrade
2073,雄順,tpex,2025-06-23,2025-07-07,9,9,9,0,notrade
2073,雄順,tpex,2025-09-23,2025-10-03,6,6,6,0,notrade
2073,雄順,tpex,2025-11-07,2025-11-20,8,8,8,0,notrade
2073,雄順,tpex,2025-11-24,2025-12-05,8,8,8,0,notrade
2235,謚源,tpex,2024-09-27,2024-10-09,5,5,5,0,notrade
2235,謚源,tpex,2025-09-25,2025-10-09,7,7,7,0,notrade
2235,謚源,tpex,2025-11-17,2025-11-26,6,6,6,0,notrade
2235,謚源,tpex,2026-03-23,2026-03-31,5,0,0,0,unexplained
2348,海悅,twse,2015-01-07,2015-01-20,8,8,8,0,notrade
2348,海悅,twse,2015-01-21,2015-02-26,19,19,19,0,notrade
2348,海悅,twse,2015-02-26,2015-03-17,11,11,11,0,notrade
2348,海悅,twse,2015-03-24,2015-05-05,26,26,26,0,notrade
2348,海悅,twse,2015-05-05,2015-06-02,19,19,19,0,notrade
2348,海悅,twse,2015-06-09,2015-07-21,27,27,27,0,notrade
2348,海悅,twse,2015-07-21,2015-08-14,17,17,17,0,notrade
2348,海悅,twse,2015-12-15,2016-04-20,80,80,80,0,notrade
2348,海悅,twse,2016-04-20,2016-05-04,8,8,8,0,notrade
2424,隴華,twse,2015-11-27,2015-12-07,5,5,5,0,notrade
2424,隴華,twse,2016-10-13,2016-10-21,5,5,5,0,notrade
2424,隴華,twse,2016-11-15,2016-11-28,8,8,8,0,notrade
2424,隴華,twse,2017-11-07,2017-11-20,8,8,8,0,notrade
2424,隴華,twse,2020-02-14,2020-02-25,6,6,6,0,notrade
2424,隴華,twse,2021-05-24,2021-06-01,5,5,5,0,notrade
2424,隴華,twse,2021-06-02,2021-06-15,7,7,7,0,notrade
2424,隴華,twse,2021-08-04,2021-08-12,5,5,5,0,notrade
2429,銘旺科,twse,2015-01-20,2015-02-05,11,11,11,0,notrade
2429,銘旺科,twse,2015-08-10,2015-08-20,7,7,7,0,notrade
2429,銘旺科,twse,2015-08-28,2015-09-15,11,11,11,0,notrade
2429,銘旺科,twse,2015-10-05,2015-10-15,6,6,6,0,notrade
2429,銘旺科,twse,2015-12-17,2015-12-25,5,5,5,0,notrade
2429,銘旺科,twse,2015-12-28,2016-01-06,5,5,5,0,notrade
2429,銘旺科,twse,2016-01-06,2016-01-19,8,8,8,0,notrade
2429,銘旺科,twse,2016-07-06,2016-08-05,20,0,0,0,uncovered
2429,銘旺科,twse,2017-07-28,2017-08-07,5,5,5,0,notrade
2429,銘旺科,twse,2018-08-07,2018-08-17,7,7,7,0,notrade
2429,銘旺科,twse,2018-11-05,2018-11-13,5,5,5,0,notrade
2443,昶虹,twse,2023-09-13,2023-10-03,12,0,0,0,uncovered
2496,卓越,twse,2015-01-27,2015-02-05,6,6,6,0,notrade
2496,卓越,twse,2015-05-05,2015-05-14,6,6,6,0,notrade
2496,卓越,twse,2015-07-23,2015-08-03,6,6,6,0,notrade
2496,卓越,twse,2015-08-24,2015-09-14,14,14,14,0,notrade
2496,卓越,twse,2017-01-13,2017-01-23,5,5,5,0,notrade
2540,愛山林,twse,2017-05-03,2017-05-11,5,5,5,0,notrade
2712,遠雄來,twse,2017-04-28,2017-05-09,5,5,5,0,notrade
2712,遠雄來,twse,2017-10-13,2017-10-25,7,7,7,0,notrade
2712,遠雄來,twse,2017-11-30,2017-12-12,7,7,7,0,notrade
2712,遠雄來,twse,2018-05-07,2018-05-15,5,5,5,0,notrade
2712,遠雄來,twse,2018-05-31,2018-06-08,5,5,5,0,notrade
2718,全心投控,tpex,2015-01-20,2015-01-28,5,5,5,0,notrade
2718,全心投控,tpex,2015-02-09,2015-03-09,12,12,12,0,notrade
2718,全心投控,tpex,2015-03-09,2015-03-17,5,5,5,0,notrade
2718,全心投控,tpex,2015-03-17,2015-03-26,6,6,6,0,notrade
2718,全心投控,tpex,2015-04-10,2015-04-20,5,5,5,0,notrade
2718,全心投控,tpex,2015-04-29,2015-05-21,14,14,14,0,notrade
2718,全心投控,tpex,2015-06-09,2015-06-23,8,8,8,0,notrade
2718,全心投控,tpex,2015-10-12,2015-10-26,9,9,9,0,notrade
2718,全心投控,tpex,2015-11-12,2015-11-23,6,6,6,0,notrade
2718,全心投控,tpex,2015-12-01,2016-01-15,31,31,31,0,notrade
2718,全心投控,tpex,2016-01-21,2016-02-17,12,12,12,0,notrade
2718,全心投控,tpex,2016-04-07,2016-04-15,5,5,5,0,notrade
2718,全心投控,tpex,2016-11-25,2016-12-14,12,12,12,0,notrade
2718,全心投控,tpex,2016-12-27,2017-01-06,6,6,6,0,notrade
2718,全心投控,tpex,2017-01-06,2017-03-10,37,37,37,0,notrade
2718,全心投控,tpex,2017-03-22,2017-03-31,6,6,6,0,notrade
2718,全心投控,tpex,2017-03-31,2017-05-05,21,21,21,0,notrade
2718,全心投控,tpex,2017-05-05,2017-05-19,9,9,9,0,notrade
2718,全心投控,tpex,2017-05-19,2017-06-30,28,28,28,0,notrade
2718,全心投控,tpex,2017-07-17,2017-08-11,18,18,18,0,notrade
2718,全心投控,tpex,2017-08-30,2017-09-07,5,5,5,0,notrade
2718,全心投控,tpex,2017-09-22,2017-10-03,7,7,7,0,notrade
2718,全心投控,tpex,2017-10-25,2017-11-09,10,10,10,0,notrade
2718,全心投控,tpex,2017-11-09,2017-11-21,7,7,7,0,notrade
2718,全心投控,tpex,2017-11-22,2017-12-06,9,9,9,0,notrade
2718,全心投控,tpex,2017-12-11,2017-12-20,6,6,6,0,notrade
2718,全心投控,tpex,2017-12-21,2018-01-10,12,12,12,0,notrade
2718,全心投控,tpex,2018-01-31,2018-02-21,8,8,8,0,notrade
2718,全心投控,tpex,2018-03-19,2018-03-30,8,8,8,0,notrade
2718,全心投控,tpex,2018-07-30,2018-08-07,5,5,5,0,notrade
2718,全心投控,tpex,2018-08-17,2018-09-10,15,15,15,0,notrade
2718,全心投控,tpex,2018-09-26,2018-10-04,5,5,5,0,notrade
2718,全心投控,tpex,2019-11-15,2019-11-25,5,5,5,0,notrade
2718,全心投控,tpex,2020-06-23,2020-07-06,6,6,6,0,notrade
2718,全心投控,tpex,2020-11-18,2020-11-26,5,5,5,0,notrade
2718,全心投控,tpex,2021-06-03,2021-06-16,7,7,7,0,notrade
2718,全心投控,tpex,2021-08-06,2021-08-16,5,5,5,0,notrade
2718,全心投控,tpex,2022-06-23,2022-07-01,5,5,5,0,notrade
2718,全心投控,tpex,2022-11-04,2022-11-14,5,5,5,0,notrade
2719,燦星旅,tpex,2021-11-29,2021-12-07,5,5,5,0,notrade
2719,燦星旅,tpex,2022-09-13,2022-09-23,7,7,7,0,notrade
2719,燦星旅,tpex,2022-09-29,2022-10-07,5,5,5,0,notrade
2722,夏都,twse,2017-04-28,2017-05-10,6,6,6,0,notrade
2722,夏都,twse,2018-04-17,2018-04-25,5,5,5,0,notrade
2722,夏都,twse,2019-01-17,2019-01-25,5,5,5,0,notrade
2724,藝舍-KY,tpex,2017-07-05,2018-01-09,130,0,0,130,halted
2724,藝舍-KY,tpex,2019-08-29,2019-09-12,9,9,9,0,notrade
2724,藝舍-KY,tpex,2019-10-04,2019-10-16,5,5,5,0,notrade
2724,藝舍-KY,tpex,2019-11-29,2019-12-09,5,5,5,0,notrade
2724,藝舍-KY,tpex,2020-06-23,2020-07-03,5,5,5,0,notrade
2724,藝舍-KY,tpex,2020-07-22,2020-07-31,6,6,6,0,notrade
2724,藝舍-KY,tpex,2021-07-09,2021-07-21,7,7,7,0,notrade
2724,藝舍-KY,tpex,2022-09-15,2022-09-23,5,5,5,0,notrade
2724,藝舍-KY,tpex,2022-12-13,2023-01-05,15,15,15,0,notrade
2724,藝舍-KY,tpex,2023-01-06,2023-01-16,5,5,5,0,notrade
2724,藝舍-KY,tpex,2023-03-27,2023-04-12,8,8,8,0,notrade
2724,藝舍-KY,tpex,2023-10-30,2023-11-08,6,6,6,0,notrade
2724,藝舍-KY,tpex,2026-02-04,2026-02-23,5,0,0,0,unexplained
2740,華軒,tpex,2022-11-09,2022-11-17,5,5,5,0,notrade
2740,華軒,tpex,2022-12-22,2023-01-03,6,6,6,0,notrade
2740,華軒,tpex,2023-01-13,2023-02-13,12,12,12,0,notrade
2740,華軒,tpex,2023-03-14,2023-03-24,7,7,7,0,notrade
2740,華軒,tpex,2023-07-03,2023-07-13,7,7,7,0,notrade
2740,華軒,tpex,2023-07-27,2023-08-07,5,5,5,0,notrade
2740,華軒,tpex,2023-08-14,2023-08-23,6,6,6,0,notrade
2740,華軒,tpex,2023-08-25,2023-09-04,5,5,5,0,notrade
2740,華軒,tpex,2023-09-11,2023-09-21,7,7,7,0,notrade
2740,華軒,tpex,2023-11-03,2023-11-20,10,10,10,0,notrade
2740,華軒,tpex,2024-01-05,2024-01-18,8,8,8,0,notrade
2740,華軒,tpex,2024-07-17,2024-07-31,7,7,7,0,notrade
2740,華軒,tpex,2024-08-28,2024-09-13,11,11,11,0,notrade
2740,華軒,tpex,2024-10-15,2024-10-24,6,6,6,0,notrade
2740,華軒,tpex,2024-10-29,2024-11-07,5,5,5,0,notrade
2740,華軒,tpex,2024-11-13,2024-11-21,5,5,5,0,notrade
2752,豆府,tpex,2023-12-29,2024-01-09,5,5,5,0,notrade
2910,統領,twse,2019-05-08,2019-05-20,7,7,7,0,notrade
2924,宏太-KY,tpex,2021-08-05,2021-08-16,6,6,6,0,notrade
2924,宏太-KY,tpex,2021-08-16,2021-08-24,5,5,5,0,notrade
2924,宏太-KY,tpex,2021-09-24,2021-10-07,8,8,8,0,notrade
2924,宏太-KY,tpex,2021-10-08,2021-10-21,7,7,7,0,notrade
2924,宏太-KY,tpex,2021-12-22,2022-01-04,7,7,7,0,notrade
2924,宏太-KY,tpex,2022-05-20,2022-05-30,5,5,5,0,notrade
2924,宏太-KY,tpex,2022-06-08,2022-06-16,5,5,5,0,notrade
2924,宏太-KY,tpex,2022-08-23,2022-08-31,5,5,5,0,notrade
2924,宏太-KY,tpex,2022-09-23,2022-11-11,33,33,33,0,notrade
2924,宏太-KY,tpex,2023-08-01,2023-08-14,7,7,7,0,notrade
2924,宏太-KY,tpex,2025-06-24,2025-07-02,5,5,5,0,notrade
2924,宏太-KY,tpex,2025-07-28,2025-08-05,5,5,5,0,notrade
2924,宏太-KY,tpex,2025-10-20,2025-11-07,12,12,12,0,notrade
2924,宏太-KY,tpex,2025-11-07,2025-11-20,8,8,8,0,notrade
2924,宏太-KY,tpex,2026-04-17,2026-04-28,6,0,0,0,unexplained
2924,宏太-KY,tpex,2026-04-29,2026-05-12,7,0,0,0,unexplained
2929,淘帝-KY,twse,2021-04-06,2021-05-04,18,0,0,0,uncovered
2937,集雅社,tpex,2018-08-27,2018-09-04,5,5,5,0,notrade
2937,集雅社,tpex,2018-10-17,2018-10-25,5,5,5,0,notrade
2941,米斯特,tpex,2024-12-27,2025-01-09,7,7,7,0,notrade
2941,米斯特,tpex,2025-01-16,2025-02-04,5,5,5,0,notrade
2941,米斯特,tpex,2025-04-10,2025-04-21,6,6,6,0,notrade
2941,米斯特,tpex,2025-06-30,2025-07-15,10,10,10,0,notrade
2941,米斯特,tpex,2025-07-21,2025-08-07,12,12,12,0,notrade
2941,米斯特,tpex,2025-11-17,2025-11-25,5,5,5,0,notrade
2941,米斯特,tpex,2025-12-12,2025-12-22,5,5,5,0,notrade
2941,米斯特,tpex,2025-12-22,2025-12-31,5,5,5,0,notrade
2941,米斯特,tpex,2026-08-05,2026-08-13,5,0,0,0,unexplained
2947,振宇五金,tpex,2022-12-16,2022-12-27,6,6,6,0,notrade
2948,寶陞,tpex,2024-12-13,2024-12-30,10,10,10,0,notrade
2948,寶陞,tpex,2025-05-21,2025-06-03,7,7,7,0,notrade
2948,寶陞,tpex,2025-06-13,2025-06-25,7,7,7,0,notrade
2948,寶陞,tpex,2025-07-03,2025-07-15,7,7,7,0,notrade
2948,寶陞,tpex,2025-09-19,2025-09-30,5,5,5,0,notrade
2948,寶陞,tpex,2025-11-03,2025-11-12,6,6,6,0,notrade
2949,欣新網,tpex,2025-04-28,2025-05-07,5,5,5,0,notrade
2949,欣新網,tpex,2025-07-24,2025-08-01,5,5,5,0,notrade
3018,隆銘綠能,twse,2022-11-16,2023-06-30,144,0,0,0,uncovered
3064,泰偉,tpex,2022-04-08,2022-04-19,6,6,6,0,notrade
3064,泰偉,tpex,2022-10-24,2022-11-01,5,5,5,0,notrade
3064,泰偉,tpex,2023-02-13,2023-02-21,5,5,5,0,notrade
3064,泰偉,tpex,2023-03-10,2023-03-21,6,6,6,0,notrade
3064,泰偉,tpex,2023-03-30,2023-04-12,5,5,5,0,notrade
3064,泰偉,tpex,2025-04-14,2025-04-22,5,5,5,0,notrade
3064,泰偉,tpex,2025-09-24,2025-10-09,8,8,8,0,notrade
3064,泰偉,tpex,2026-07-22,2026-08-04,8,0,0,0,unexplained
3064,泰偉,tpex,2026-08-04,2026-08-26,15,0,0,0,unexplained
3064,泰偉,tpex,2026-08-26,2026-09-08,8,0,0,0,unexplained
3067,全域,tpex,2016-08-02,2016-08-12,7,7,7,0,notrade
3067,全域,tpex,2016-08-18,2016-08-26,5,5,5,0,notrade
3067,全域,tpex,2018-06-14,2018-06-25,5,5,5,0,notrade
3067,全域,tpex,2019-06-21,2019-07-02,6,6,6,0,notrade
3067,全域,tpex,2019-09-05,2019-09-16,5,5,5,0,notrade
3067,全域,tpex,2019-09-18,2019-10-02,8,8,8,0,notrade
3067,全域,tpex,2022-01-13,2022-01-24,6,6,6,0,notrade
3067,全域,tpex,2022-07-15,2022-07-29,9,9,9,0,notrade
3067,全域,tpex,2022-07-29,2022-08-23,16,16,16,0,notrade
3067,全域,tpex,2022-08-31,2022-09-08,5,5,5,0,notrade
3067,全域,tpex,2022-09-20,2022-10-04,9,9,9,0,notrade
3067,全域,tpex,2022-10-12,2022-11-01,13,13,13,0,notrade
3067,全域,tpex,2022-11-01,2022-11-09,5,5,5,0,notrade
3067,全域,tpex,2022-11-09,2022-12-01,15,15,15,0,notrade
3067,全域,tpex,2023-03-14,2023-03-24,7,7,7,0,notrade
3067,全域,tpex,2023-03-24,2023-04-12,9,9,9,0,notrade
3067,全域,tpex,2023-06-08,2023-06-27,10,10,10,0,notrade
3067,全域,tpex,2026-02-02,2026-02-11,6,0,0,0,unexplained
3067,全域,tpex,2026-03-30,2026-04-10,6,0,0,0,unexplained
3067,全域,tpex,2026-07-23,2026-07-31,5,0,0,0,unexplained
3073,天方能源,tpex,2020-08-18,2021-02-19,121,0,0,121,halted
3073,天方能源,tpex,2023-02-17,2023-06-21,81,0,0,81,halted
3085,新零售,tpex,2025-01-13,2025-01-21,5,5,5,0,notrade
3085,新零售,tpex,2025-03-07,2025-03-18,6,6,6,0,notrade
3085,新零售,tpex,2025-05-21,2025-05-29,5,5,5,0,notrade
3085,新零售,tpex,2026-07-21,2026-07-29,5,0,0,0,unexplained
3086,華義*,tpex,2019-08-21,2019-08-30,6,6,6,0,notrade
3086,華義*,tpex,2020-04-16,2020-04-27,6,6,6,0,notrade
3086,華義*,tpex,2020-05-07,2020-05-15,5,5,5,0,notrade
3086,華義*,tpex,2020-07-07,2020-07-17,7,7,7,0,notrade
3086,華義*,tpex,2020-10-08,2020-10-19,5,5,5,0,notrade
3089,億杰,tpex,2021-01-19,2021-07-20,117,0,0,117,halted
3093,港建*,tpex,2016-01-19,2016-01-29,7,7,7,0,notrade
3093,港建*,tpex,2017-07-24,2017-08-02,6,6,6,0,notrade
3115,富榮綱,tpex,2016-06-24,2016-07-04,5,5,5,0,notrade
3115,富榮綱,tpex,2019-10-29,2019-11-06,5,5,5,0,notrade
3115,富榮綱,tpex,2026-07-27,2026-08-04,5,0,0,0,unexplained
3171,炎洲流通,tpex,2019-09-25,2019-10-04,5,5,5,0,notrade
3207,耀勝,tpex,2018-08-10,2018-08-20,5,5,5,0,notrade
3207,耀勝,tpex,2018-08-21,2018-08-30,6,6,6,0,notrade
3219,倚強科,tpex,2017-05-25,2017-11-27,128,0,0,128,halted
3219,倚強科,tpex,2018-11-26,2018-12-10,9,9,9,0,notrade
3219,倚強科,tpex,2019-01-09,2019-01-18,6,6,6,0,notrade
3219,倚強科,tpex,2019-05-15,2019-05-24,6,6,6,0,notrade
3219,倚強科,tpex,2019-05-27,2019-06-05,6,6,6,0,notrade
3219,倚強科,tpex,2019-06-20,2019-06-28,5,5,5,0,notrade
3219,倚強科,tpex,2019-08-28,2019-09-17,12,12,12,0,notrade
3219,倚強科,tpex,2019-09-27,2019-10-17,10,10,10,0,notrade
3219,倚強科,tpex,2019-10-21,2019-11-05,10,10,10,0,notrade
3219,倚強科,tpex,2020-02-19,2020-08-24,126,1,1,125,halted
3226,龍鋒,tpex,2022-12-15,2022-12-26,6,6,6,0,notrade
3226,龍鋒,tpex,2023-09-25,2023-10-05,6,6,6,0,notrade
3226,龍鋒,tpex,2025-11-28,2025-12-10,7,7,7,0,notrade
3226,龍鋒,tpex,2026-07-16,2026-07-29,8,0,0,0,unexplained
3288,點晶,tpex,2016-12-26,2017-01-05,6,6,6,0,notrade
3288,點晶,tpex,2017-12-01,2017-12-11,5,5,5,0,notrade
3288,點晶,tpex,2017-12-11,2017-12-20,6,6,6,0,notrade
3288,點晶,tpex,2018-07-09,2018-07-17,5,5,5,0,notrade
3288,點晶,tpex,2018-11-14,2018-11-23,6,6,6,0,notrade
3288,點晶,tpex,2019-11-06,2019-11-18,7,7,7,0,notrade
3332,幸康,tpex,2015-07-15,2015-07-27,7,7,7,0,notrade
3332,幸康,tpex,2016-01-26,2016-02-02,5,5,5,0,notrade
3332,幸康,tpex,2016-04-19,2016-04-28,6,6,6,0,notrade
3332,幸康,tpex,2018-01-19,2018-01-29,5,5,5,0,notrade
3332,幸康,tpex,2018-12-12,2018-12-27,11,11,11,0,notrade
3332,幸康,tpex,2019-08-14,2019-08-26,7,7,7,0,notrade
3332,幸康,tpex,2024-11-13,2024-11-29,11,11,11,0,notrade
3332,幸康,tpex,2025-02-17,2025-02-26,6,6,6,0,notrade
3332,幸康,tpex,2025-02-26,2025-03-07,5,5,5,0,notrade
3332,幸康,tpex,2025-03-12,2025-03-20,5,5,5,0,notrade
3426,台興,tpex,2021-01-27,2021-02-04,5,5,5,0,notrade
3426,台興,tpex,2022-05-11,2022-05-20,6,6,6,0,notrade
3426,台興,tpex,2022-10-25,2022-11-02,5,5,5,0,notrade
3426,台興,tpex,2025-05-16,2025-05-26,5,5,5,0,notrade
3434,哲固,tpex,2016-11-07,2016-11-16,6,6,6,0,notrade
3465,進泰電子,tpex,2015-08-28,2015-09-09,7,7,7,0,notrade
3465,進泰電子,tpex,2015-09-09,2015-09-23,9,9,9,0,notrade
3465,進泰電子,tpex,2015-09-23,2015-10-06,6,6,6,0,notrade
3465,進泰電子,tpex,2015-10-06,2015-10-23,11,11,11,0,notrade
3465,進泰電子,tpex,2015-12-08,2015-12-17,6,6,6,0,notrade
3465,進泰電子,tpex,2015-12-28,2016-01-21,16,16,16,0,notrade
3465,進泰電子,tpex,2016-01-21,2016-01-29,5,5,5,0,notrade
3465,進泰電子,tpex,2016-04-06,2016-04-18,7,7,7,0,notrade
3465,進泰電子,tpex,2016-04-27,2016-05-10,7,7,7,0,notrade
3465,進泰電子,tpex,2016-06-01,2016-06-13,6,6,6,0,notrade
3465,進泰電子,tpex,2016-07-18,2016-07-28,7,7,7,0,notrade
3465,進泰電子,tpex,2016-07-29,2016-08-19,14,14,14,0,notrade
3465,進泰電子,tpex,2016-08-19,2016-09-01,8,8,8,0,notrade
3465,進泰電子,tpex,2017-05-15,2017-06-01,10,10,10,0,notrade
3465,進泰電子,tpex,2017-07-26,2017-08-08,8,8,8,0,notrade
3465,進泰電子,tpex,2017-08-15,2017-09-13,20,20,20,0,notrade
3465,進泰電子,tpex,2017-09-13,2017-09-27,9,9,9,0,notrade
3465,進泰電子,tpex,2018-01-12,2018-01-25,8,8,8,0,notrade
3465,進泰電子,tpex,2018-01-25,2018-02-23,14,14,14,0,notrade
3465,進泰電子,tpex,2018-03-06,2018-03-21,10,10,10,0,notrade
3465,進泰電子,tpex,2018-04-02,2018-04-17,7,7,7,0,notrade
3465,進泰電子,tpex,2018-04-20,2018-05-09,11,11,11,0,notrade
3465,進泰電子,tpex,2018-05-15,2018-05-23,5,5,5,0,notrade
3465,進泰電子,tpex,2018-06-04,2018-06-13,6,6,6,0,notrade
3466,德晉,tpex,2018-06-29,2018-07-09,5,5,5,0,notrade
3531,先益,tpex,2021-08-13,2021-08-23,5,5,5,0,notrade
3562,頂晶科,tpex,2015-09-24,2015-10-07,6,6,6,0,notrade
3562,頂晶科,tpex,2016-02-01,2016-02-24,9,9,9,0,notrade
3562,頂晶科,tpex,2016-03-17,2016-03-29,7,7,7,0,notrade
3562,頂晶科,tpex,2016-04-14,2016-04-22,5,5,5,0,notrade
3562,頂晶科,tpex,2016-05-27,2016-06-07,7,7,7,0,notrade
3562,頂晶科,tpex,2016-07-26,2016-08-05,7,7,7,0,notrade
3562,頂晶科,tpex,2016-12-27,2017-01-06,6,6,6,0,notrade
3562,頂晶科,tpex,2017-01-13,2017-01-23,5,5,5,0,notrade
3562,頂晶科,tpex,2017-02-02,2017-02-10,5,5,5,0,notrade
3562,頂晶科,tpex,2017-02-17,2017-03-01,6,6,6,0,notrade
3629,地心引力,tpex,2015-07-27,2015-08-04,5,5,5,0,notrade
3629,地心引力,tpex,2018-01-19,2018-01-29,5,5,5,0,notrade
3629,地心引力,tpex,2018-02-21,2018-03-19,16,16,16,0,notrade
3629,地心引力,tpex,2018-06-20,2018-06-28,5,5,5,0,notrade
3629,地心引力,tpex,2018-08-13,2018-08-21,5,5,5,0,notrade
3629,地心引力,tpex,2018-10-09,2018-10-19,6,6,6,0,notrade
3629,地心引力,tpex,2018-10-22,2018-11-02,8,8,8,0,notrade
3629,地心引力,tpex,2018-11-02,2018-11-23,14,14,14,0,notrade
3629,地心引力,tpex,2021-07-30,2021-08-10,6,6,6,0,notrade
3629,地心引力,tpex,2021-09-14,2021-09-27,6,6,6,0,notrade
3629,地心引力,tpex,2021-09-29,2021-10-08,6,6,6,0,notrade
3629,地心引力,tpex,2021-10-22,2021-11-01,5,5,5,0,notrade
3629,地心引力,tpex,2021-11-03,2021-11-11,5,5,5,0,notrade
3629,地心引力,tpex,2022-12-26,2023-01-05,6,6,6,0,notrade
3629,地心引力,tpex,2024-12-24,2025-01-02,5,5,5,0,notrade
