stock_id,name,market,sec_kind,halt_date,resume_date,source,asof
041463,42元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041495,1U元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041496,1V元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041506,7N統一,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041513,3S凱基,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041515,玉山C6,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041522,永豐J2,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
041527,JU中信,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
04153P,D1凱基,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
041552,03富邦,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
04155P,D3凱基,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
04156P,D5凱基,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
04156P,宏達電日盛71售01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
041582,JZ中信,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041590,5F凱基,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041591,5G凱基,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041592,5H凱基,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041593,5J凱基,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041606,日盛7Z,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041716,永豐M3,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
041717,FF兆豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041728,2W元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041731,2Z元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041732,3A元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
04173P,C3永豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041748,25富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
04176P,宏達電兆豐72售01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
041776,KN中信,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041787,日盛8L,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
04178P,C8永豐,twse,其他,2016-10-12,2016-10-13,twse-TWTAWU,2026-09-07
041790,36富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041826,大展K5,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041827,大展K6,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041839,8T凱基,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041844,玉山D3,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041857,9F統一,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
04186P,富邦10,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
041885,ER國泰,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041905,9S統一,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
041923,日盛8X,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041966,群益CZ,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
041972,4H元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042003,62富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042021,亞東MQ,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042022,亞東MR,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042023,亞東MS,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042025,亞東MU,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042026,亞東MV,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042075,GR兆豐,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042089,日盛9E,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042186,3Y元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042187,3Z元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
04220P,元富1H,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
042221,國票KR,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042284,5N元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
04229P,玉山52,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042320,86富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042334,凱基64,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042342,群益EQ,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042343,群益ES,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042360,6U元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042361,6V元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042371,6T元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042377,7B元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042381,7F元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042382,LQ中信,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042386,大展K7,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042390,永豐CA,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042392,永豐CC,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042396,FI國泰,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042399,90富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042400,91富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042402,統一BE,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042412,HD兆豐,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042417,HJ兆豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042424,HW兆豐,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
04242P,25國泰,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
04242P,中壽元大71售01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
042431,7D元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042432,7E元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042437,7K元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
04243P,中壽元大71售02,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
042459,7Y元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042466,凱基84,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042467,凱基85,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042468,凱基86,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042477,日盛A4,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042481,FM國泰,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042492,A8富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042499,統一BP,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042514,LV中信,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042515,LW中信,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042524,國票KX,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
042531,8L元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042532,8M元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042547,群益FM,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042548,群益FN,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042549,群益FP,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042557,凱基B2,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042558,凱基B3,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042560,凱基B5,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042574,FS國泰,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042583,統一BX,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042597,凱基C9,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
042598,凱基D1,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
042611,9D元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042626,群益GG,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042627,群益GH,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042634,B7富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042653,永豐DY,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042657,永豐EC,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042701,D7富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042702,永昌K2,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042709,統一CD,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042710,統一CE,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042740,日盛B9,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042744,亞東ND,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042748,JL兆豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
04276P,中壽元大71售04,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
04278P,中壽元富71售02,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
042791,大展L2,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042803,群益GZ,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042804,群益HA,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042822,9C元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042853,永昌K8,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
042864,凱基M3,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042866,凱基M5,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042870,9N元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042887,元大2A,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042898,永豐FI,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
042916,元大2N,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
042948,E5富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042949,E6富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042958,2V第一,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042971,永豐FT,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
042982,A7元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
04298P,奇力新台新71售01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
042997,元大6G,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043019,元大21,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043020,元大22,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043021,元大23,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043027,亞東NK,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043040,B4元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043045,KT兆豐,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043047,KV兆豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043060,玉山G5,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043069,G7富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043070,G8富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043075,H4富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043088,永昌M3,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043089,永昌M4,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043090,永昌M5,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
04309P,兆豐CY,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043135,元大65,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043155,NF中信,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043166,國票LC,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043205,LB兆豐,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043211,1I元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043232,群益KW,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
04323P,元大CJ,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043242,E7元富,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043256,群益LD,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043266,群益LN,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043267,群益LP,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043273,永昌N1,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043274,永昌N2,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043290,大展L6,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043302,凱基3J,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043303,凱基3M,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043325,康和DK,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043405,永昌AL,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043419,6I元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043420,6K元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043424,7L元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043437,統一DM,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043440,統一DQ,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043441,統一DR,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
04344P,奇力新群益72售02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
043458,台新1R,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043486,台新2H,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043488,台新2J,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043494,NQ中信,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043505,J1元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043509,J6元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043510,J7元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043516,永昌AW,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043517,永昌AX,twse,其他,2016-10-12,2016-10-13,twse-TWTAWU,2026-09-07
043571,ME兆豐,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043579,永豐IA,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043599,玉山H5,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043600,玉山H6,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043609,3J第一,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043611,日盛H4,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043618,L2元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043631,元大HY,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043655,NT中信,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043663,MZ兆豐,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043765,永豐JK,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043773,群益2P,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043784,元大NL,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043807,AU富邦,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043808,AV富邦,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043824,群益2X,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
04382P,奇力新元大71售05,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
043833,N4元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043835,N6元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043839,日盛J3,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043840,日盛J4,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043856,NP兆豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043865,台新3A,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043885,統一EN,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043895,凱基7Y,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
043916,永豐JW,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043924,HQ國泰,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043925,HR國泰,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043930,兆豐1C,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043931,兆豐1D,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043935,兆豐1H,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043953,統一EU,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043960,AL元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043972,凱基8P,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043983,群益3R,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
043995,BG富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
043996,BH富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044002,永昌BQ,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044010,統一FC,twse,其他,2016-10-12,2016-10-13,twse-TWTAWU,2026-09-07
044024,台新3H,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044028,凱基9H,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044044,元大3Z,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044049,統一FF,twse,其他,2016-08-12,2016-08-15,twse-TWTAWU,2026-09-07
044056,台新3K,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044059,中信13,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044067,日盛K2,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
044069,AY元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044089,統一FJ,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044113,兆豐1X,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044118,兆豐2F,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
044137,群益4W,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044159,中信18,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044171,大展M6,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044179,宏遠05,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
04418P,宏達電元富71售02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
044230,永豐LI,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044256,群益5L,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
044282,永昌CE,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044321,群益6J,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044351,IQ國泰,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044362,CU富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044370,統一FY,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044378,93凱基,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044405,兆豐3M,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044418,兆豐4F,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044421,玉山L7,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044427,CZ富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044433,永豐LS,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044444,中信33,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044526,DL富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044548,群益7M,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044549,群益7N,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044603,元大7R,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044604,元大7S,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044630,康和ES,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044636,玉山L9,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044653,元大8J,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044654,元大8K,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044661,統一GJ,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044663,EE元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044666,EH元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044693,兆豐4W,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044694,兆豐4X,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044695,兆豐4Y,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044702,兆豐5H,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
044708,兆豐5P,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
04470P,宏達電群益74售01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
044710,兆豐5R,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044714,群益8C,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044715,群益8D,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044716,群益8E,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044732,日盛M8,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044737,凱基CF,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044741,凱基CL,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044755,永豐NL,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044760,EJ富邦,twse,其他,2016-08-12,2016-08-15,twse-TWTAWU,2026-09-07
044787,元大9H,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044788,元大9I,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044789,元大9J,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044791,元大9L,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044796,元大9R,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044809,台新4Q,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044816,JN國泰,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044822,群益8W,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044823,群益8X,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044831,國票MS,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044852,AE元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044859,AM元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
044868,FJ元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044869,FK元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044873,JT國泰,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044874,FD富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
044891,FS元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
