stock_id,roc_year,asof
2302,110,20260916
2302,111,20260916
2302,112,20260916
2302,113,20260916
2302,114,20260916
2302,115,20260916
2303,104,20260916
2303,105,20260916
2303,106,20260916
2303,107,20260916
2303,108,20260916
2303,109,20260916
2303,110,20260916
2303,111,20260916
2303,112,20260916
2303,113,20260916
2303,114,20260916
2303,115,20260916
2305,104,20260916
2305,105,20260916
2305,106,20260916
2305,107,20260916
2305,108,20260916
2305,109,20260916
2305,110,20260916
2305,111,20260916
2305,112,20260916
2305,113,20260916
2305,114,20260916
2305,115,20260916
2308,104,20260916
2308,105,20260916
2308,106,20260916
2308,107,20260916
2308,108,20260916
2308,109,20260916
2308,110,20260916
2308,111,20260916
2308,112,20260916
2308,113,20260916
2308,114,20260916
2308,115,20260916
2311,104,20260916
2311,105,20260916
2311,106,20260916
2311,107,20260916
2312,104,20260916
2312,105,20260916
2312,106,20260916
2312,107,20260916
2312,108,20260916
2312,109,20260916
2312,110,20260916
2312,111,20260916
2312,112,20260916
2312,113,20260916
2312,114,20260916
2312,115,20260916
2313,104,20260916
2313,105,20260916
2313,106,20260916
2313,107,20260916
2313,108,20260916
2313,109,20260916
2313,110,20260916
2313,111,20260916
2313,112,20260916
2313,113,20260916
2313,114,20260916
2313,115,20260916
2314,104,20260916
2314,105,20260916
2314,106,20260916
2314,107,20260916
2314,108,20260916
2314,109,20260916
2314,110,20260916
2314,111,20260916
2314,112,20260916
2314,113,20260916
2314,114,20260916
2314,115,20260916
2316,104,20260916
2316,105,20260916
2316,106,20260916
2316,107,20260916
2316,108,20260916
2316,109,20260916
2316,110,20260916
2316,111,20260916
2316,112,20260916
2316,113,20260916
2316,114,20260916
2316,115,20260916
2317,104,20260916
2317,105,20260916
2317,106,20260916
2317,107,20260916
2317,108,20260916
2317,109,20260916
2317,110,20260916
2317,111,20260916
2317,112,20260916
2317,113,20260916
2317,114,20260916
2317,115,20260916
2321,104,20260916
2321,105,20260916
2321,106,20260916
2321,107,20260916
2321,108,20260916
2321,109,20260916
2321,110,20260916
2321,111,20260916
2321,112,20260916
2321,113,20260916
2321,114,20260916
2321,115,20260916
2323,104,20260916
2323,105,20260916
2323,106,20260916
2323,107,20260916
2323,108,20260916
2323,109,20260916
2323,110,20260916
2323,111,20260916
2323,112,20260916
2323,113,20260916
2323,114,20260916
2323,115,20260916
2324,104,20260916
2324,105,20260916
2324,106,20260916
2324,107,20260916
2324,108,20260916
2324,109,20260916
2324,110,20260916
2324,111,20260916
2324,112,20260916
2324,113,20260916
2324,114,20260916
2324,115,20260916
2325,104,20260916
2325,105,20260916
2325,106,20260916
2325,107,20260916
2327,104,20260916
2327,105,20260916
2327,106,20260916
2327,107,20260916
2327,108,20260916
2327,109,20260916
2327,110,20260916
2327,111,20260916
2327,112,20260916
2327,113,20260916
2327,114,20260916
2327,115,20260916
2328,104,20260916
2328,105,20260916
2328,106,20260916
2328,107,20260916
2328,108,20260916
2328,109,20260916
2328,110,20260916
2328,111,20260916
2328,112,20260916
2328,113,20260916
2328,114,20260916
2328,115,20260916
2329,104,20260916
2329,105,20260916
2329,106,20260916
2329,107,20260916
2329,108,20260916
2329,109,20260916
2329,110,20260916
2329,111,20260916
2329,112,20260916
2329,113,20260916
2329,114,20260916
2329,115,20260916
2330,104,20260916
2330,105,20260916
2330,106,20260916
2330,107,20260916
2330,108,20260916
2330,109,20260916
2330,110,20260916
2330,111,20260916
2330,112,20260916
2330,113,20260916
2330,114,20260916
2330,115,20260916
2331,104,20260916
2331,105,20260916
2331,106,20260916
2331,107,20260916
2331,108,20260916
2331,109,20260916
2331,110,20260916
2331,111,20260916
2331,112,20260916
2331,113,20260916
2331,114,20260916
2331,115,20260916
2332,104,20260916
2332,105,20260916
2332,106,20260916
2332,107,20260916
2332,108,20260916
2332,109,20260916
2332,110,20260916
2332,111,20260916
2332,112,20260916
2332,113,20260916
2332,114,20260916
2332,115,20260916
2337,104,20260916
2337,105,20260916
2337,106,20260916
2337,107,20260916
2337,108,20260916
2337,109,20260916
2337,110,20260916
2337,111,20260916
2337,112,20260916
2337,113,20260916
2337,114,20260916
2337,115,20260916
2338,104,20260916
2338,105,20260916
2338,106,20260916
2338,107,20260916
2338,108,20260916
2338,109,20260916
2338,110,20260916
2338,111,20260916
2338,112,20260916
2338,113,20260916
2338,114,20260916
2338,115,20260916
2340,104,20260916
2340,105,20260916
2340,106,20260916
2340,107,20260916
2340,108,20260916
2340,109,20260916
2340,110,20260916
2340,111,20260916
2340,112,20260916
2340,113,20260916
2340,114,20260916
2340,115,20260916
2342,104,20260916
2342,105,20260916
2342,106,20260916
2342,107,20260916
2342,108,20260916
2342,109,20260916
2342,110,20260916
2342,111,20260916
2342,112,20260916
2342,113,20260916
2342,114,20260916
2342,115,20260916
2344,104,20260916
2344,105,20260916
2344,106,20260916
2344,107,20260916
2344,108,20260916
2344,109,20260916
2344,110,20260916
2344,111,20260916
2344,112,20260916
2344,113,20260916
2344,114,20260916
2344,115,20260916
2345,104,20260916
2345,105,20260916
2345,106,20260916
2345,107,20260916
2345,108,20260916
2345,109,20260916
2345,110,20260916
2345,111,20260916
2345,112,20260916
2345,113,20260916
2345,114,20260916
2345,115,20260916
2347,104,20260916
2347,105,20260916
2347,106,20260916
2347,107,20260916
2347,108,20260916
2347,109,20260916
2347,110,20260916
2347,111,20260916
2347,112,20260916
2347,113,20260916
2347,114,20260916
2347,115,20260916
2348,104,20260916
2348,105,20260916
2348,106,20260916
2348,107,20260916
2348,108,20260916
2348,109,20260916
2348,110,20260916
2348,111,20260916
2348,112,20260916
2348,113,20260916
2348,114,20260916
2348,115,20260916
2349,104,20260916
2349,105,20260916
2349,106,20260916
2349,107,20260916
2349,108,20260916
2349,109,20260916
2349,110,20260916
2349,111,20260916
2349,112,20260916
2349,113,20260916
2349,114,20260916
2349,115,20260916
2351,104,20260916
2351,105,20260916
2351,106,20260916
2351,107,20260916
2351,108,20260916
2351,109,20260916
2351,110,20260916
2351,111,20260916
2351,112,20260916
2351,113,20260916
2351,114,20260916
2351,115,20260916
2352,104,20260916
2352,105,20260916
2352,106,20260916
2352,107,20260916
2352,108,20260916
2352,109,20260916
2352,110,20260916
2352,111,20260916
2352,112,20260916
2352,113,20260916
2352,114,20260916
2352,115,20260916
2353,104,20260916
2353,105,20260916
2353,106,20260916
2353,107,20260916
2353,108,20260916
2353,109,20260916
2353,110,20260916
2353,111,20260916
2353,112,20260916
2353,113,20260916
2353,114,20260916
2353,115,20260916
2354,104,20260916
2354,105,20260916
2354,106,20260916
2354,107,20260916
2354,108,20260916
2354,109,20260916
2354,110,20260916
2354,111,20260916
2354,112,20260916
2354,113,20260916
2354,114,20260916
2354,115,20260916
2355,104,20260916
2355,105,20260916
2355,106,20260916
2355,107,20260916
2355,108,20260916
2355,109,20260916
2355,110,20260916
2355,111,20260916
2355,112,20260916
2355,113,20260916
2355,114,20260916
2355,115,20260916
2356,104,20260916
2356,105,20260916
2356,106,20260916
2356,107,20260916
2356,108,20260916
2356,109,20260916
2356,110,20260916
2356,111,20260916
2356,112,20260916
2356,113,20260916
2356,114,20260916
2356,115,20260916
2357,104,20260916
2357,105,20260916
2357,106,20260916
2357,107,20260916
2357,108,20260916
2357,109,20260916
2357,110,20260916
2357,111,20260916
2357,112,20260916
2357,113,20260916
2357,114,20260916
2357,115,20260916
2358,104,20260916
2358,105,20260916
2358,106,20260916
2358,107,20260916
2358,108,20260916
2358,109,20260916
2358,110,20260916
2358,111,20260916
2358,112,20260916
2358,113,20260916
2359,104,20260916
2359,105,20260916
2359,106,20260916
2359,107,20260916
2359,108,20260916
2359,109,20260916
2359,110,20260916
2359,111,20260916
2359,112,20260916
2359,113,20260916
2359,114,20260916
2359,115,20260916
2360,104,20260916
2360,105,20260916
2360,106,20260916
2360,107,20260916
2360,108,20260916
2360,109,20260916
2360,110,20260916
2360,111,20260916
2360,112,20260916
2360,113,20260916
2360,114,20260916
2360,115,20260916
2361,104,20260916
2362,104,20260916
2362,105,20260916
2362,106,20260916
2362,107,20260916
2362,108,20260916
2362,109,20260916
2362,110,20260916
2362,111,20260916
2362,112,20260916
2362,113,20260916
2362,114,20260916
2362,115,20260916
2363,104,20260916
2363,105,20260916
2363,106,20260916
2363,107,20260916
2363,108,20260916
2363,109,20260916
2363,110,20260916
2363,111,20260916
2363,112,20260916
2363,113,20260916
2363,114,20260916
2363,115,20260916
2364,104,20260916
2364,105,20260916
2364,106,20260916
2364,107,20260916
2364,108,20260916
2364,109,20260916
2364,110,20260916
2364,111,20260916
2364,112,20260916
2364,113,20260916
2364,114,20260916
2364,115,20260916
2365,104,20260916
2365,105,20260916
2365,106,20260916
2365,107,20260916
2365,108,20260916
2365,109,20260916
2365,110,20260916
2365,111,20260916
2365,112,20260916
2365,113,20260916
2365,114,20260916
2365,115,20260916
2367,104,20260916
2367,105,20260916
2367,106,20260916
2367,107,20260916
2367,108,20260916
2367,109,20260916
2367,110,20260916
2367,111,20260916
2367,112,20260916
2367,113,20260916
2367,114,20260916
2367,115,20260916
2368,104,20260916
2368,105,20260916
2368,106,20260916
2368,107,20260916
2368,108,20260916
2368,109,20260916
2368,110,20260916
2368,111,20260916
2368,112,20260916
2368,113,20260916
2368,114,20260916
2368,115,20260916
2369,104,20260916
2369,105,20260916
2369,106,20260916
2369,107,20260916
2369,108,20260916
2369,109,20260916
2369,110,20260916
2369,111,20260916
2369,112,20260916
2369,113,20260916
2369,114,20260916
2369,115,20260916
2371,104,20260916
2371,105,20260916
2371,106,20260916
2371,107,20260916
2371,108,20260916
2371,109,20260916
2371,110,20260916
2371,111,20260916
2371,112,20260916
2371,113,20260916
2371,114,20260916
2371,115,20260916
2373,104,20260916
2373,105,20260916
2373,106,20260916
2373,107,20260916
2373,108,20260916
2373,109,20260916
2373,110,20260916
2373,111,20260916
2373,112,20260916
2373,113,20260916
2373,114,20260916
2373,115,20260916
2374,104,20260916
2374,105,20260916
2374,106,20260916
2374,107,20260916
2374,108,20260916
2374,109,20260916
2374,110,20260916
2374,111,20260916
2374,112,20260916
2374,113,20260916
2374,114,20260916
2374,115,20260916
2375,104,20260916
2375,105,20260916
2375,106,20260916
2375,107,20260916
2375,108,20260916
2375,109,20260916
2375,110,20260916
2375,111,20260916
2375,112,20260916
2375,113,20260916
2375,114,20260916
2375,115,20260916
2376,104,20260916
2376,105,20260916
2376,106,20260916
2376,107,20260916
2376,108,20260916
2376,109,20260916
2376,110,20260916
2376,111,20260916
2376,112,20260916
2376,113,20260916
2376,114,20260916
2376,115,20260916
2377,104,20260916
2377,105,20260916
2377,106,20260916
2377,107,20260916
2377,108,20260916
2377,109,20260916
2377,110,20260916
2377,111,20260916
2377,112,20260916
2377,113,20260916
2377,114,20260916
2377,115,20260916
2379,104,20260916
2379,105,20260916
2379,106,20260916
2379,107,20260916
2379,108,20260916
2379,109,20260916
2379,110,20260916
2379,111,20260916
2379,112,20260916
2379,113,20260916
2379,114,20260916
2379,115,20260916
2380,104,20260916
2380,105,20260916
2380,106,20260916
2380,107,20260916
2380,108,20260916
2380,109,20260916
2380,110,20260916
2380,111,20260916
2380,112,20260916
2380,113,20260916
2380,114,20260916
2380,115,20260916
2382,104,20260916
2382,105,20260916
2382,106,20260916
2382,107,20260916
2382,108,20260916
2382,109,20260916
2382,110,20260916
2382,111,20260916
2382,112,20260916
2382,113,20260916
2382,114,20260916
2382,115,20260916
2383,104,20260916
2383,105,20260916
2383,106,20260916
2383,107,20260916
2383,108,20260916
2383,109,20260916
2383,110,20260916
2383,111,20260916
2383,112,20260916
2383,113,20260916
2383,114,20260916
2383,115,20260916
2385,104,20260916
2385,105,20260916
2385,106,20260916
2385,107,20260916
2385,108,20260916
2385,109,20260916
2385,110,20260916
2385,111,20260916
2385,112,20260916
2385,113,20260916
2385,114,20260916
2385,115,20260916
2387,104,20260916
2387,105,20260916
2387,106,20260916
2387,107,20260916
2387,108,20260916
2387,109,20260916
2387,110,20260916
2387,111,20260916
2387,112,20260916
2387,113,20260916
2387,114,20260916
2387,115,20260916
2388,104,20260916
2388,105,20260916
2388,106,20260916
2388,107,20260916
2388,108,20260916
2388,109,20260916
2388,110,20260916
2388,111,20260916
2388,112,20260916
2388,113,20260916
2388,114,20260916
2388,115,20260916
2390,104,20260916
2390,105,20260916
2390,106,20260916
2390,107,20260916
2390,108,20260916
2390,109,20260916
2390,110,20260916
2390,111,20260916
2390,112,20260916
2390,113,20260916
2390,114,20260916
2390,115,20260916
2392,104,20260916
2392,105,20260916
2392,106,20260916
2392,107,20260916
2392,108,20260916
2392,109,20260916
2392,110,20260916
2392,111,20260916
2392,112,20260916
2392,113,20260916
2392,114,20260916
2392,115,20260916
2393,104,20260916
2393,105,20260916
2393,106,20260916
2393,107,20260916
2393,108,20260916
2393,109,20260916
2393,110,20260916
2393,111,20260916
2393,112,20260916
2393,113,20260916
2393,114,20260916
2393,115,20260916
2395,104,20260916
2395,105,20260916
2395,106,20260916
2395,107,20260916
2395,108,20260916
2395,109,20260916
2395,110,20260916
2395,111,20260916
2395,112,20260916
2395,113,20260916
2395,114,20260916
2395,115,20260916
2397,104,20260916
2397,105,20260916
2397,106,20260916
2397,107,20260916
2397,108,20260916
2397,109,20260916
2397,110,20260916
2397,111,20260916
2397,112,20260916
2397,113,20260916
2397,114,20260916
2397,115,20260916
2399,104,20260916
2399,105,20260916
2399,106,20260916
2399,107,20260916
2399,108,20260916
2399,109,20260916
2399,110,20260916
2399,111,20260916
2399,112,20260916
2399,113,20260916
2399,114,20260916
2399,115,20260916
2401,104,20260916
2401,105,20260916
2401,106,20260916
2401,107,20260916
2401,108,20260916
2401,109,20260916
2401,110,20260916
2401,111,20260916
2401,112,20260916
2401,113,20260916
2401,114,20260916
2401,115,20260916
2402,104,20260916
2402,105,20260916
2402,106,20260916
2402,107,20260916
2402,108,20260916
2402,109,20260916
2402,110,20260916
2402,111,20260916
2402,112,20260916
2402,113,20260916
2402,114,20260916
2402,115,20260916
2404,104,20260916
2404,105,20260916
2404,106,20260916
2404,107,20260916
2404,108,20260916
2404,109,20260916
2404,110,20260916
2404,111,20260916
2404,112,20260916
2404,113,20260916
2404,114,20260916
2404,115,20260916
2405,104,20260916
2405,105,20260916
2405,106,20260916
2405,107,20260916
2405,108,20260916
2405,109,20260916
2405,110,20260916
2405,111,20260916
2405,112,20260916
2405,113,20260916
2405,114,20260916
2405,115,20260916
2406,104,20260916
2406,105,20260916
2406,106,20260916
2406,107,20260916
2406,108,20260916
2406,109,20260916
2406,110,20260916
2406,111,20260916
2406,112,20260916
2406,113,20260916
2406,114,20260916
2406,115,20260916
2408,104,20260916
2408,105,20260916
2408,106,20260916
2408,107,20260916
2408,108,20260916
2408,109,20260916
2408,110,20260916
2408,111,20260916
2408,112,20260916
2408,113,20260916
2408,114,20260916
2408,115,20260916
2409,104,20260916
2409,105,20260916
2409,106,20260916
2409,107,20260916
2409,108,20260916
2409,109,20260916
2409,110,20260916
2409,111,20260916
2409,112,20260916
2409,113,20260916
2409,114,20260916
2409,115,20260916
2412,104,20260916
2412,105,20260916
2412,106,20260916
2412,107,20260916
2412,108,20260916
2412,109,20260916
2412,110,20260916
2412,111,20260916
2412,112,20260916
2412,113,20260916
2412,114,20260916
2412,115,20260916
2413,104,20260916
2413,105,20260916
2413,106,20260916
2413,107,20260916
2413,108,20260916
2413,109,20260916
2413,110,20260916
2413,111,20260916
2413,112,20260916
2413,113,20260916
2413,114,20260916
2413,115,20260916
2414,104,20260916
2414,105,20260916
2414,106,20260916
2414,107,20260916
2414,108,20260916
2414,109,20260916
2414,110,20260916
2414,111,20260916
2414,112,20260916
2414,113,20260916
2414,114,20260916
2414,115,20260916
2415,104,20260916
2415,105,20260916
2415,106,20260916
2415,107,20260916
2415,108,20260916
2415,109,20260916
2415,110,20260916
2415,111,20260916
2415,112,20260916
2415,113,20260916
2415,114,20260916
2415,115,20260916
2417,104,20260916
2417,105,20260916
2417,106,20260916
2417,107,20260916
2417,108,20260916
2417,109,20260916
2417,110,20260916
2417,111,20260916
2417,112,20260916
2417,113,20260916
2417,114,20260916
2417,115,20260916
2419,104,20260916
2419,105,20260916
2419,106,20260916
2419,107,20260916
2419,108,20260916
2419,109,20260916
2419,110,20260916
2419,111,20260916
2419,112,20260916
2419,113,20260916
2419,114,20260916
2419,115,20260916
2420,104,20260916
2420,105,20260916
2420,106,20260916
2420,107,20260916
2420,108,20260916
2420,109,20260916
2420,110,20260916
2420,111,20260916
2420,112,20260916
2420,113,20260916
2420,114,20260916
2420,115,20260916
2421,104,20260916
2421,105,20260916
2421,106,20260916
2421,107,20260916
2421,108,20260916
2421,109,20260916
2421,110,20260916
2421,111,20260916
2421,112,20260916
2421,113,20260916
2421,114,20260916
2421,115,20260916
2423,104,20260916
2423,105,20260916
2423,106,20260916
2423,107,20260916
2423,108,20260916
2423,109,20260916
2423,110,20260916
2423,111,20260916
2423,112,20260916
2423,113,20260916
2423,114,20260916
2423,115,20260916
2424,104,20260916
2424,105,20260916
2424,106,20260916
2424,107,20260916
2424,108,20260916
2424,109,20260916
2424,110,20260916
2424,111,20260916
2424,112,20260916
2424,113,20260916
2424,114,20260916
2424,115,20260916
2425,104,20260916
2425,105,20260916
2425,106,20260916
2425,107,20260916
2425,108,20260916
2425,109,20260916
2425,110,20260916
2425,111,20260916
2425,112,20260916
2425,113,20260916
2425,114,20260916
2425,115,20260916
2426,104,20260916
2426,105,20260916
2426,106,20260916
2426,107,20260916
2426,108,20260916
2426,109,20260916
2426,110,20260916
2426,111,20260916
2426,112,20260916
2426,113,20260916
2426,114,20260916
2426,115,20260916
2427,104,20260916
2427,105,20260916
2427,106,20260916
2427,107,20260916
2427,108,20260916
2427,109,20260916
2427,110,20260916
2427,111,20260916
2427,112,20260916
2427,113,20260916
2427,114,20260916
2427,115,20260916
2428,104,20260916
2428,105,20260916
2428,106,20260916
2428,107,20260916
2428,108,20260916
2428,109,20260916
2428,110,20260916
2428,111,20260916
2428,112,20260916
2428,113,20260916
2428,114,20260916
2428,115,20260916
2429,104,20260916
2429,105,20260916
2429,106,20260916
2429,107,20260916
2429,108,20260916
2429,109,20260916
2429,110,20260916
2429,111,20260916
2429,112,20260916
2429,113,20260916
2429,114,20260916
2429,115,20260916
2430,104,20260916
2430,105,20260916
2430,106,20260916
2430,107,20260916
2430,108,20260916
2430,109,20260916
2430,110,20260916
2430,111,20260916
2430,112,20260916
2430,113,20260916
2430,114,20260916
2430,115,20260916
2431,104,20260916
2431,105,20260916
2431,106,20260916
2431,107,20260916
2431,108,20260916
2431,109,20260916
2431,110,20260916
2431,111,20260916
2431,112,20260916
2431,113,20260916
2431,114,20260916
2431,115,20260916
2432,112,20260916
2432,113,20260916
2432,114,20260916
2432,115,20260916
2433,104,20260916
2433,105,20260916
2433,106,20260916
2433,107,20260916
2433,108,20260916
2433,109,20260916
2433,110,20260916
2433,111,20260916
2433,112,20260916
2433,113,20260916
2433,114,20260916
2433,115,20260916
2434,104,20260916
2434,105,20260916
2434,106,20260916
2434,107,20260916
2434,108,20260916
2434,109,20260916
2434,110,20260916
2434,111,20260916
2434,112,20260916
2434,113,20260916
2434,114,20260916
2434,115,20260916
2436,104,20260916
2436,105,20260916
2436,106,20260916
2436,107,20260916
2436,108,20260916
2436,109,20260916
2436,110,20260916
2436,111,20260916
2436,112,20260916
2436,113,20260916
2436,114,20260916
2436,115,20260916
2437,104,20260916
2437,105,20260916
2437,106,20260916
2438,104,20260916
2438,105,20260916
2438,106,20260916
2438,107,20260916
2438,108,20260916
2438,109,20260916
2438,110,20260916
2438,111,20260916
2438,112,20260916
2438,113,20260916
2438,114,20260916
2438,115,20260916
2439,104,20260916
2439,105,20260916
2439,106,20260916
2439,107,20260916
2439,108,20260916
2439,109,20260916
2439,110,20260916
2439,111,20260916
2439,112,20260916
2439,113,20260916
2439,114,20260916
2439,115,20260916
2440,104,20260916
2440,105,20260916
2440,106,20260916
2440,107,20260916
2440,108,20260916
2440,109,20260916
2440,110,20260916
2440,111,20260916
2440,112,20260916
2440,113,20260916
2440,114,20260916
2440,115,20260916
2441,104,20260916
2441,105,20260916
2441,106,20260916
2441,107,20260916
2441,108,20260916
2441,109,20260916
2441,110,20260916
2441,111,20260916
2441,112,20260916
2441,113,20260916
2441,114,20260916
2441,115,20260916
2442,104,20260916
2442,105,20260916
2442,106,20260916
2442,107,20260916
2442,108,20260916
2442,109,20260916
2442,110,20260916
2442,111,20260916
2442,112,20260916
2442,113,20260916
2442,114,20260916
2442,115,20260916
2443,104,20260916
2443,105,20260916
2443,106,20260916
2443,107,20260916
2443,108,20260916
2443,109,20260916
2443,110,20260916
2443,111,20260916
2443,112,20260916
2443,113,20260916
2444,104,20260916
2444,105,20260916
2444,106,20260916
2444,107,20260916
2444,108,20260916
2444,109,20260916
2444,110,20260916
2444,111,20260916
2444,112,20260916
2444,113,20260916
2444,114,20260916
2444,115,20260916
2448,104,20260916
2448,105,20260916
2448,106,20260916
2448,107,20260916
2448,108,20260916
2448,109,20260916
2449,104,20260916
2449,105,20260916
2449,106,20260916
2449,107,20260916
2449,108,20260916
2449,109,20260916
2449,110,20260916
2449,111,20260916
2449,112,20260916
2449,113,20260916
2449,114,20260916
2449,115,20260916
2450,104,20260916
2450,105,20260916
2450,106,20260916
2450,107,20260916
2450,108,20260916
2450,109,20260916
2450,110,20260916
2450,111,20260916
2450,112,20260916
2450,113,20260916
2450,114,20260916
2450,115,20260916
2451,104,20260916
2451,105,20260916
2451,106,20260916
2451,107,20260916
2451,108,20260916
2451,109,20260916
2451,110,20260916
2451,111,20260916
2451,112,20260916
2451,113,20260916
2451,114,20260916
2451,115,20260916
2453,104,20260916
2453,105,20260916
2453,106,20260916
2453,107,20260916
2453,108,20260916
2453,109,20260916
2453,110,20260916
2453,111,20260916
2453,112,20260916
2453,113,20260916
2453,114,20260916
2453,115,20260916
2454,104,20260916
2454,105,20260916
2454,106,20260916
2454,107,20260916
2454,108,20260916
2454,109,20260916
2454,110,20260916
2454,111,20260916
2454,112,20260916
2454,113,20260916
2454,114,20260916
2454,115,20260916
2455,104,20260916
2455,105,20260916
2455,106,20260916
2455,107,20260916
2455,108,20260916
2455,109,20260916
2455,110,20260916
2455,111,20260916
2455,112,20260916
2455,113,20260916
2455,114,20260916
2455,115,20260916
2456,104,20260916
2456,105,20260916
2456,106,20260916
2456,107,20260916
2456,108,20260916
2456,109,20260916
2456,110,20260916
2457,104,20260916
2457,105,20260916
2457,106,20260916
2457,107,20260916
2457,108,20260916
2457,109,20260916
2457,110,20260916
2457,111,20260916
2457,112,20260916
2457,113,20260916
2457,114,20260916
2457,115,20260916
2458,104,20260916
2458,105,20260916
2458,106,20260916
2458,107,20260916
2458,108,20260916
2458,109,20260916
2458,110,20260916
2458,111,20260916
2458,112,20260916
2458,113,20260916
2458,114,20260916
2458,115,20260916
2459,104,20260916
2459,105,20260916
2459,106,20260916
2459,107,20260916
2459,108,20260916
2459,109,20260916
2459,110,20260916
2459,111,20260916
2459,112,20260916
2459,113,20260916
2459,114,20260916
2459,115,20260916
2460,104,20260916
2460,105,20260916
2460,106,20260916
2460,107,20260916
2460,108,20260916
2460,109,20260916
2460,110,20260916
2460,111,20260916
2460,112,20260916
2460,113,20260916
2460,114,20260916
2460,115,20260916
2461,104,20260916
2461,105,20260916
2461,106,20260916
2461,107,20260916
2461,108,20260916
2461,109,20260916
2461,110,20260916
2461,111,20260916
2461,112,20260916
2461,113,20260916
2461,114,20260916
2461,115,20260916
2462,104,20260916
2462,105,20260916
2462,106,20260916
2462,107,20260916
2462,108,20260916
2462,109,20260916
2462,110,20260916
2462,111,20260916
2462,112,20260916
2462,113,20260916
2462,114,20260916
2462,115,20260916
2464,104,20260916
2464,105,20260916
2464,106,20260916
2464,107,20260916
2464,108,20260916
2464,109,20260916
2464,110,20260916
2464,111,20260916
2464,112,20260916
2464,113,20260916
2464,115,20260916
2465,104,20260916
2465,105,20260916
2465,106,20260916
2465,107,20260916
2465,108,20260916
2465,109,20260916
2465,110,20260916
2465,111,20260916
2465,112,20260916
2465,113,20260916
2465,114,20260916
2465,115,20260916
2466,104,20260916
2466,105,20260916
2466,106,20260916
2466,107,20260916
2466,108,20260916
2466,109,20260916
2466,110,20260916
2466,111,20260916
2466,112,20260916
2466,113,20260916
2466,114,20260916
2466,115,20260916
2467,104,20260916
2467,105,20260916
2467,106,20260916
2467,107,20260916
2467,108,20260916
2467,109,20260916
2467,110,20260916
2467,111,20260916
2467,112,20260916
2467,113,20260916
2467,114,20260916
2467,115,20260916
2468,104,20260916
2468,105,20260916
2468,106,20260916
2468,107,20260916
2468,108,20260916
2468,109,20260916
2468,110,20260916
2468,111,20260916
2468,112,20260916
2468,113,20260916
2468,114,20260916
2468,115,20260916
2471,104,20260916
2471,105,20260916
2471,106,20260916
2471,107,20260916
2471,108,20260916
2471,109,20260916
2471,110,20260916
2471,111,20260916
2471,112,20260916
2471,113,20260916
2471,114,20260916
2471,115,20260916
2472,104,20260916
2472,105,20260916
2472,106,20260916
2472,107,20260916
2472,108,20260916
2472,109,20260916
2472,110,20260916
2472,111,20260916
2472,112,20260916
2472,113,20260916
2472,114,20260916
2472,115,20260916
2474,104,20260916
2474,105,20260916
2474,106,20260916
2474,107,20260916
2474,108,20260916
2474,109,20260916
2474,110,20260916
2474,111,20260916
2474,112,20260916
2474,113,20260916
2474,114,20260916
2474,115,20260916
2475,104,20260916
2475,105,20260916
2475,106,20260916
2475,107,20260916
2475,108,20260916
2476,104,20260916
2476,105,20260916
2476,106,20260916
2476,107,20260916
2476,108,20260916
2476,109,20260916
2476,110,20260916
2476,111,20260916
2476,112,20260916
2476,113,20260916
2476,114,20260916
2476,115,20260916
2477,104,20260916
2477,105,20260916
2477,106,20260916
2477,107,20260916
2477,108,20260916
2477,109,20260916
2477,110,20260916
2477,111,20260916
2477,112,20260916
2477,113,20260916
2477,114,20260916
2477,115,20260916
2478,104,20260916
2478,105,20260916
2478,106,20260916
2478,107,20260916
2478,108,20260916
2478,109,20260916
2478,110,20260916
2478,111,20260916
2478,112,20260916
2478,113,20260916
2478,114,20260916
2478,115,20260916
2480,104,20260916
2480,105,20260916
2480,106,20260916
2480,107,20260916
2480,108,20260916
2480,109,20260916
2480,110,20260916
2480,111,20260916
2480,112,20260916
2480,113,20260916
2480,114,20260916
2480,115,20260916
2481,104,20260916
2481,105,20260916
2481,106,20260916
2481,107,20260916
2481,108,20260916
2481,109,20260916
2481,110,20260916
2481,111,20260916
2481,112,20260916
2481,113,20260916
2481,114,20260916
2481,115,20260916
2482,104,20260916
2482,105,20260916
2482,106,20260916
2482,107,20260916
2482,108,20260916
2482,109,20260916
2482,110,20260916
2482,111,20260916
2482,112,20260916
2482,113,20260916
2482,114,20260916
2482,115,20260916
2483,104,20260916
2483,105,20260916
2483,106,20260916
2483,107,20260916
2483,108,20260916
2483,109,20260916
2483,110,20260916
2483,111,20260916
2483,112,20260916
2483,113,20260916
2483,114,20260916
2483,115,20260916
2484,104,20260916
2484,105,20260916
2484,106,20260916
2484,107,20260916
2484,108,20260916
2484,109,20260916
2484,110,20260916
2484,111,20260916
2484,112,20260916
2484,113,20260916
2484,114,20260916
2484,115,20260916
2485,104,20260916
2485,105,20260916
2485,106,20260916
2485,107,20260916
2485,108,20260916
2485,109,20260916
2485,110,20260916
2485,111,20260916
2485,112,20260916
2485,113,20260916
2485,114,20260916
2485,115,20260916
2486,104,20260916
2486,105,20260916
2486,106,20260916
2486,107,20260916
2486,108,20260916
2486,109,20260916
2486,110,20260916
2486,111,20260916
2486,112,20260916
2486,113,20260916
2486,114,20260916
2486,115,20260916
2488,104,20260916
2488,105,20260916
2488,106,20260916
2488,107,20260916
2488,108,20260916
2488,109,20260916
2488,110,20260916
