stock_id,date,kind,factor,share_factor,ratio,lag,shares_before,shares_after
2547,2024-01-30,權,0.99226943,0.92147375,1.076829,18,880094649,955094649
2836,2024-01-30,權,0.96038932,0.71169895,1.349432,18,1234298224,1734298224
3058,2024-02-02,權,0.94995351,0.78362410,1.212257,29,158576351,202362779
2540,2024-02-15,權,0.99321409,0.93999136,1.056620,30,391606650,416606650
6715,2024-02-26,權,0.98805503,0.95409198,1.035597,16,62633720,65647465
4147,2024-02-27,除權,0.98240741,0.92661382,1.060212,0,253009730,273047655
3035,2024-03-12,權,0.99327552,0.95394364,1.041231,14,248550313,260550313
6541,2024-03-21,權,0.98856447,0.81489923,1.213113,23,133665367,164026867
3558,2024-03-28,除權,0.96000000,0.83068319,1.155675,0,49060881,59060881
3675,2024-04-22,除權,0.98520593,0.91773899,1.073514,0,50203923,54703923
4137,2024-04-25,權,0.99365020,0.96363299,1.031150,14,79492350,82492350
8104,2024-04-25,權,0.97206984,0.81451512,1.193434,15,74651675,91651675
2736,2024-05-28,除權,0.95268817,0.83325616,1.143332,0,49972230,59972230
3149,2024-05-28,權,0.94625199,0.78418113,1.206675,16,145340604,185340604
6712,2024-05-29,除權息,0.88207921,0.90909091,0.970287,0,73338730,80672603
2543,2024-05-30,權息,0.81384613,0.87719298,0.927785,15,237483788,270731518
3483,2024-05-30,除權,0.98616162,0.96370649,1.023301,0,82978539,86103539
2486,2024-05-31,權息,0.98039064,0.94870887,1.033395,18,221958579,233958579
2916,2024-05-31,除權息,0.89116348,0.84526562,1.054300,0,54626878,64626878
8933,2024-05-31,除權,0.98761905,0.92348289,1.069450,0,301724305,326724305
6125,2024-06-18,除權,0.99285068,0.96139162,1.032722,0,249011150,259011150
3518,2024-06-19,權,0.97266825,0.87505496,1.111551,14,84042230,96042230
6266,2024-06-20,除權息,0.91424581,0.95328884,0.959044,0,138233397,145006834
2548,2024-06-21,權息,0.87311106,0.90909091,0.960422,31,276812726,304493998
5904,2024-06-21,除權息,0.95057034,0.99009902,0.960076,0,103492971,104527900
5864,2024-06-25,除權息,0.88969957,0.90909091,0.978670,0,308481122,339329234
6111,2024-06-25,除權,0.99326288,0.95233012,1.042982,0,103883551,109083551
6643,2024-06-25,除權息,0.82795984,0.83333333,0.993552,0,34841800,41810160
1449,2024-06-26,權,0.96026786,0.85629600,1.121420,16,85210103,99510103
1472,2024-06-28,權,0.94828757,2.05900466,0.460556,21,42488082,20635253
8091,2024-06-28,除權,0.97358025,0.90902218,1.071019,0,47960114,52760114
8942,2024-06-28,除權息,0.89153226,0.91743120,0.971770,0,182424088,198842255
4188,2024-07-01,除權,0.97355072,0.84206802,1.156143,0,53318400,63318400
8440,2024-07-01,除權,0.86964912,0.86956521,1.000096,0,38000225,43700259
2344,2024-07-02,權,0.99302831,0.92888889,1.069050,30,4180000193,4500000193
2429,2024-07-02,權,0.74952460,0.96149890,0.779538,8,43748200,45500000
6598,2024-07-02,權,0.93408877,0.79567524,1.173957,20,81777561,102777561
1219,2024-07-03,權,0.97087376,0.97090482,0.999968,39,331663383,341602364
5706,2024-07-05,權息,0.88581073,0.90978718,0.973646,14,73766948,81081543
6612,2024-07-08,除權息,0.90802326,0.90909091,0.998826,0,39160400,43076440
7556,2024-07-08,除權息,0.93583333,0.95238098,0.982625,0,24054117,25256822
6667,2024-07-09,除權,0.98817967,0.96968311,1.019075,0,44778878,46178878
6728,2024-07-09,除權,0.95261993,0.76666667,1.242548,0,23000000,30000000
8476,2024-07-09,權息,0.94690050,0.98039216,0.965839,21,81483509,83113179
8478,2024-07-10,權息,0.96173191,0.93676641,1.026651,14,88886276,94886276
2888,2024-07-11,權,0.97133738,0.90266720,1.076075,17,15487629042,17157629042
3322,2024-07-11,除權,0.98246347,0.93419578,1.051668,0,113572759,121572759
3588,2024-07-11,權息,0.97606731,0.98119650,0.994773,31,58900343,60029100
5292,2024-07-11,權息,0.88661338,0.90909091,0.975275,16,34800000,38280000
6231,2024-07-11,除權息,0.82934990,0.83333333,0.995220,0,38043488,45652186
6735,2024-07-11,除權息,0.94922907,0.95238095,0.996691,0,41888700,43983135
2889,2024-07-15,權息,0.93420334,0.97599063,0.957185,26,3447383983,3532189629
5289,2024-07-15,除權息,0.94981651,0.98039216,0.968813,0,88397642,90165595
1104,2024-07-16,權息,0.93102976,0.98039216,0.949650,16,673217467,686681816
2115,2024-07-16,權息,0.92420399,0.95238096,0.970414,5,99403013,104373163
2722,2024-07-16,權息,0.97117516,0.97560976,0.995455,26,118214338,121169696
2729,2024-07-16,除權息,0.87184426,0.90994933,0.958124,0,35943894,39500984
5351,2024-07-16,除權,0.97904762,0.89250475,1.096966,0,290595781,325595781
6592,2024-07-16,權息,0.88645793,0.90909091,0.975104,14,566500448,623150493
6645,2024-07-16,權,0.95238095,0.95238095,1.000000,33,50221000,52732050
1342,2024-07-17,權,0.90909193,0.90908065,1.000012,21,71344847,78480217
6187,2024-07-17,除權息,0.98534615,0.93257697,1.056584,0,90108132,96622729
1598,2024-07-18,權,0.95238094,0.95493452,0.997326,28,159609754,167142092
5871,2024-07-18,權息,0.94105544,0.98039216,0.959877,15,1614572436,1646863884
6625,2024-07-18,權息,0.87724088,0.90909092,0.964965,13,44520444,48972488
6747,2024-07-18,除權息,0.86262570,0.88930147,0.970004,0,24189000,27200000
6691,2024-07-22,權息,0.80116607,0.83473592,0.959784,20,88279282,105757138
6840,2024-07-22,除權,0.90914561,0.90909091,1.000060,0,25278000,27805800
2812,2024-07-23,權息,0.92759432,0.94696970,0.979540,13,5226095343,5518756683
3444,2024-07-23,除權息,0.96052863,0.98039217,0.979739,0,44114586,44996877
3546,2024-07-23,除權息,0.90955056,0.95238094,0.955028,0,50586426,53115748
8039,2024-07-23,權息,0.94103491,0.87922492,1.070301,13,209119692,237845502
2838,2024-07-24,權息,0.92325121,0.93305790,0.989490,25,3778952502,4050072873
3293,2024-07-24,除權息,0.48805461,0.50000000,0.976109,0,140900780,281801560
5607,2024-07-24,權息,0.91212902,0.92592593,0.985099,21,336377010,363287170
1519,2024-07-25,權息,0.90328820,0.90909091,0.993617,14,261058548,287164403
1529,2024-07-25,權息,0.96308602,0.97087379,0.991979,35,150577742,155095074
2884,2024-07-25,權息,0.94088265,0.97925705,0.960813,20,15664000000,15995800000
4743,2024-07-25,除權,0.95243243,0.95232678,1.000111,0,455361225,478156486
6509,2024-07-25,除權息,0.95714286,0.86966787,1.100584,0,173490326,199490326
1229,2024-07-26,權息,0.90887630,0.92592593,0.981586,17,1583739567,1710438732
1436,2024-07-26,權息,0.88623127,0.81801950,1.083386,31,102381781,125158118
2546,2024-07-29,權息,0.94090002,0.98039216,0.959718,28,120721599,123136031
2348,2024-07-30,權息,0.75623455,0.77096117,0.980898,11,117108117,151898853
3376,2024-07-30,權息,0.97289744,0.95913120,1.014353,38,187748346,195748346
6177,2024-07-30,權息,0.91213949,0.95076969,0.959370,16,407740255,428852811
6692,2024-07-30,除權息,0.88943249,0.89285714,0.996164,0,51940973,58173890
6877,2024-07-31,除權,0.90864780,0.90957323,0.998983,0,34288000,37696800
6516,2024-08-01,除權息,0.89795658,0.90965566,0.987139,0,51247212,56336935
6569,2024-08-01,除權息,0.85349442,0.86906917,0.982079,0,33516300,38565745
6577,2024-08-01,除權息,0.63338889,0.63694268,0.994421,0,38254870,60060145
6855,2024-08-01,除權息,0.88505660,0.90909089,0.973562,0,21136105,23249716
6873,2024-08-01,權,0.97574686,0.96391937,1.012270,16,101347483,105141038
6703,2024-08-02,除權息,0.90730496,0.93295094,0.972511,0,27902164,29907429
1231,2024-08-05,權息,0.89671180,0.90909091,0.986383,19,246656591,271322250
2887,2024-08-06,權息,0.93085106,0.96153846,0.968085,6,12477061838,12976144312
3537,2024-08-06,除權息,0.92146341,0.95238095,0.967537,0,53564742,56242979
6680,2024-08-06,除權息,0.89513716,0.90976792,0.983918,0,21134067,23230174
2834,2024-08-08,權息,0.88686808,0.89686099,0.988858,21,8222406166,9167982876
2886,2024-08-08,權息,0.93582419,0.97087379,0.963899,16,14401338138,14833378282
2892,2024-08-08,權息,0.94166166,0.97087379,0.969912,20,13620145537,14028749903
2948,2024-08-08,除權息,0.89494471,0.93333333,0.958869,0,28000000,30000000
6762,2024-08-08,除權息,0.84686620,0.84745761,0.999302,0,25889242,30549306
6830,2024-08-08,權,0.99540189,0.90343981,1.101791,17,46781175,51781175
6840,2024-08-08,除權,0.98499318,0.91750754,1.073553,0,27805800,30305800
4114,2024-08-09,除權息,0.89554455,0.91140140,0.982602,0,395895897,434381487
5278,2024-08-09,除權息,0.73851240,0.74161953,0.995810,0,22248586,30000000
2885,2024-08-12,權,0.98039215,0.98039216,1.000000,16,12689082377,12942864025
6469,2024-08-12,除權,0.85481982,0.85472318,1.000113,0,112720776,131879863
2880,2024-08-13,權息,0.94681599,0.99009901,0.956284,8,13642745898,13779173356
6788,2024-08-13,除權,0.95790433,0.89674670,1.068199,0,34739683,38739683
2597,2024-08-14,權,0.71428571,0.71428571,1.000000,23,184950000,258930000
2836,2024-08-14,權息,0.94766558,0.97087379,0.976096,17,1734298224,1786327170
5880,2024-08-14,權息,0.94243992,0.96618357,0.975425,16,14709382218,15224210596
2327,2024-08-15,權,0.83693460,0.81683822,1.024603,13,423173698,518063046
2539,2024-08-15,權息,0.85792440,0.86206897,0.995192,22,857113924,994252151
2801,2024-08-15,權息,0.94010629,0.96899225,0.970190,16,10858292963,11205758337
3056,2024-08-15,權息,0.95076713,0.96153846,0.988798,19,342275678,355966705
4113,2024-08-15,除權,0.96584440,0.91347166,1.057334,0,211138137,231138137
8227,2024-08-15,除權,0.98587065,0.94436436,1.043952,0,37343000,39543000
1609,2024-08-16,權息,0.93226023,0.95238095,0.978873,7,736816274,773657087
8048,2024-08-16,除權息,0.92542902,0.97091310,0.953153,0,56103002,57783752
3552,2024-08-19,除權,0.90906149,0.90909091,0.999968,0,85592949,94152244
8454,2024-08-19,權,0.95238096,0.95238095,1.000000,23,240340386,252357405
3317,2024-08-20,除權息,0.87078040,0.87718269,0.992701,0,71051798,81000000
4513,2024-08-20,除權息,0.93341584,0.93457944,0.998755,0,106880300,114361921
4911,2024-08-20,除權息,0.93380531,0.94339623,0.989834,0,55660000,58999600
6122,2024-08-20,除權息,0.90198347,0.95238095,0.947083,0,74372983,78091632
4130,2024-08-21,除權息,0.96452991,0.97087378,0.993466,0,109375851,112657127
5222,2024-08-21,權,0.90909090,0.90930488,0.999765,13,74560660,81997426
2890,2024-08-22,權息,0.94820498,0.97562897,0.971891,17,12386439941,12695850940
4543,2024-08-22,除權息,0.93445693,0.95311708,0.980422,0,56970000,59772300
5386,2024-08-22,除權息,0.91307967,0.91743118,0.995257,0,28634219,31211299
5514,2024-08-22,除權,0.95240175,0.95238095,1.000022,0,216225530,227036807
8401,2024-08-22,除權,0.90899471,0.90909091,0.999894,0,60041680,66045848
3052,2024-08-23,權息,0.95101708,0.98055886,0.969873,20,230672325,235245771
3693,2024-08-23,除權息,0.95977330,0.89532618,1.071982,0,38490694,42990694
4584,2024-08-23,除權,0.92594203,0.92592593,1.000017,0,27780000,30002400
6113,2024-08-23,除權息,0.93663366,0.95238095,0.983465,0,50047100,52549455
1615,2024-08-26,權息,0.85688285,0.87412588,0.980274,19,163722696,187298764
3284,2024-08-26,除權息,0.95833333,0.96153845,0.996667,0,88841408,92395065
3434,2024-08-26,除權息,0.96131148,0.96618357,0.994957,0,27080000,28027800
4104,2024-08-26,權,0.95238095,0.95238095,1.000000,18,155616740,163397577
4138,2024-08-26,除權,0.90912621,0.90909091,1.000039,0,33000000,36300000
4768,2024-08-26,除權息,0.93786492,0.95238096,0.984758,0,43072989,45226638
6753,2024-08-26,權息,0.94476190,0.95238095,0.992000,12,107750000,113137500
1587,2024-08-27,權,0.95221514,0.95238095,0.999826,16,68624449,72055672
2845,2024-08-27,權息,0.92164082,0.95183705,0.968276,20,4069483855,4275399738
6752,2024-08-27,除權,0.92588710,0.92590500,0.999981,0,32765130,35387140
6870,2024-08-27,除權,0.95237668,0.95238095,0.999996,0,21800000,22890000
8403,2024-08-27,除權息,0.94961120,0.96153846,0.987596,0,126044270,131086041
1240,2024-08-28,除權息,0.91522124,0.95238095,0.960982,0,39370158,41338666
1453,2024-08-28,權,0.97087376,0.97087379,1.000000,29,106742433,109944706
1457,2024-08-28,權,0.95238093,0.95238095,1.000000,25,301647640,316730022
2023,2024-08-28,權,0.98039211,0.98039216,1.000000,22,1945310994,1984217214
4207,2024-08-28,除權,0.94349030,0.94339623,1.000100,0,187300008,198538008
4556,2024-08-28,除權息,0.98292330,0.99009901,0.992753,0,41884000,42302840
4707,2024-08-28,除權息,0.92492669,0.93896714,0.985047,0,379075371,403715270
5525,2024-08-28,權,0.94339621,0.94339623,1.000000,20,280466742,297294746
6579,2024-08-28,權息,0.91698575,0.95208874,0.963131,18,160890830,168987221
8941,2024-08-28,除權息,0.83700000,0.86956523,0.962550,0,30410497,34972071
1235,2024-08-29,權息,0.94873198,0.95238096,0.996169,34,149664950,157148197
2364,2024-08-29,權,0.76923076,0.76923077,1.000000,19,30999200,40298960
4128,2024-08-29,除權,0.95227525,0.95238095,0.999889,0,560162474,588170597
5287,2024-08-29,除權息,0.90720000,0.93122747,0.974198,0,55872950,59999250
2439,2024-08-30,權息,0.96420966,0.93591765,1.030229,16,238298780,254615114
6016,2024-08-30,除權息,0.91233766,0.95238095,0.957955,0,594454986,624177735
2442,2024-09-02,權息,0.97495209,0.97807315,0.996809,17,256078287,261819157
5548,2024-09-02,除權息,0.94481013,0.97560976,0.968430,0,39700000,40692500
6140,2024-09-02,除權,0.93006757,0.93023255,0.999823,0,46425166,49907054
6482,2024-09-02,除權息,0.90089445,0.90909093,0.990984,0,21692776,23862053
2949,2024-09-03,除權,0.95233853,0.95238095,0.999955,0,24200000,25410000
6259,2024-09-03,除權息,0.90218341,0.89439375,1.008709,0,22018391,24618230
1734,2024-09-04,權息,0.90103543,0.92592592,0.973118,18,167722022,181139784
4416,2024-09-04,除權息,0.84666667,0.84769618,0.998786,0,62357179,73560764
5512,2024-09-04,除權息,0.95186722,0.97087379,0.980423,0,743992712,766312494
6279,2024-09-04,除權息,0.94560000,0.97560976,0.969240,0,99656123,102147526
5871,2024-09-05,權,0.99786521,0.98152413,1.016649,19,1646863884,1677863884
5906,2024-09-05,權息,0.92977696,0.95238095,0.976266,11,33372000,35040600
6186,2024-09-05,除權息,0.85401786,0.86956244,0.982124,0,149986129,172484600
8349,2024-09-05,除權,0.91022099,0.91007863,1.000156,0,153799554,168995896
8908,2024-09-05,除權,0.92583643,0.92592593,0.999903,0,283470642,306148293
8927,2024-09-06,除權息,0.87550388,0.88469786,0.989608,0,326709073,369288871
1514,2024-09-09,權息,0.96797256,0.97927710,0.988456,15,261931886,267474739
2881,2024-09-09,權,0.95238095,0.95238095,1.000000,20,13014973243,13665721905
5493,2024-09-09,除權息,0.92751004,0.95238097,0.973886,0,41608815,43689255
8423,2024-09-09,除權息,0.93664596,0.95238094,0.983478,0,38570531,40499058
3516,2024-09-10,除權,0.98232932,0.98231827,1.000011,0,52613825,53560874
5321,2024-09-10,除權息,0.92690141,0.93023257,0.996419,0,49469584,53179802
9906,2024-09-10,權,0.97964311,0.97220171,1.007654,24,83430672,85816216
1477,2024-09-12,權息,0.96228465,0.98039216,0.981530,14,241856581,246693713
2540,2024-09-12,權息,0.66145833,0.66666667,0.992187,15,416606650,624909975
4763,2024-09-12,權息,0.86384368,0.87006764,0.992847,7,86286058,99171667
6629,2024-09-12,除權,0.98332180,0.93214352,1.054904,0,35716166,38316166
5213,2024-09-13,除權,1.00000000,0.90040640,1.110610,0,522820740,580649740
2228,2024-09-16,權,0.98877337,0.95284815,1.037703,11,75780281,79530281
2464,2024-09-16,權,0.99056293,0.95599694,1.036157,17,195531226,204531226
1449,2024-09-19,權息,0.97145887,0.97300496,0.998411,18,99510103,102270910
1784,2024-09-19,除權息,0.92806867,0.93422085,0.993415,0,49626924,53121191
4160,2024-09-19,除權息,0.94712195,0.95183991,0.995043,0,25404925,26690334
6535,2024-09-20,除權,0.99721569,0.97651123,1.021202,0,164963825,168931825
3086,2024-09-24,除權息,0.90750865,0.90909091,0.998260,0,23611299,25972429
3558,2024-09-24,除權,0.94827778,0.83068319,1.141564,0,49060881,59060881
5258,2024-09-24,權息,0.94409938,0.95271458,0.990957,17,104843795,110047434
6182,2024-09-24,除權,0.99174603,0.94762055,1.046565,0,542743730,572743730
2236,2024-09-25,權息,0.97470231,0.95225111,1.023577,11,50391249,52918026
1808,2024-09-26,權息,0.44313427,0.45454545,0.974895,10,451026133,992257493
2542,2024-09-26,權息,0.90005421,0.90996902,0.989104,12,1884141591,2070555751
5516,2024-09-26,除權息,0.96119403,0.97087379,0.990030,0,50043906,51545223
1589,2024-10-01,權,0.98792855,0.88733320,1.113368,11,118135941,133135941
5347,2024-10-01,除權,0.98367150,0.89124419,1.103706,0,1638982267,1838982267
2722,2024-10-02,權,0.95341898,0.84633620,1.126525,32,121169696,143169696
6248,2024-10-04,除權,0.95257410,0.69986839,1.361076,0,69956149,99956149
2538,2024-10-07,權,0.98522167,0.98522168,1.000000,15,438448764,445025495
5864,2024-10-07,除權,0.94141414,0.80633475,1.167523,0,339329234,420829234
9939,2024-10-07,權,0.99509000,0.97295341,1.022752,15,287785879,295785879
3516,2024-10-08,除權,0.97984791,0.89926273,1.089613,0,53560874,59560874
4927,2024-10-11,權,0.97482914,0.86359792,1.128800,19,189937988,219937988
2034,2024-10-14,權,0.98159553,0.90388786,1.085970,16,470225633,520225633
4174,2024-10-15,除權,0.99277286,0.87159976,1.139024,0,229439374,263239374
6221,2024-10-15,除權,0.80047733,0.80045703,1.000025,0,99832500,124719375
9935,2024-10-15,權,0.99547564,0.97750774,1.018381,18,173838926,177838926
6235,2024-10-18,權,0.99152996,0.96845957,1.023822,35,193502596,199804516
2543,2024-10-22,權息,0.78496380,0.78740158,0.996904,17,330731518,420029027
1815,2024-10-23,除權,0.98086957,0.90090785,1.088757,0,464668223,515777751
1584,2024-10-24,除權,0.98490028,0.82793518,1.189586,0,192470533,232470533
2367,2024-10-24,權,0.98844706,0.94361489,1.047511,29,669407175,709407175
4549,2024-10-24,除權,0.98041056,0.98039216,1.000019,0,54788971,55884750
6425,2024-10-24,除權,0.98095808,0.89712358,1.093448,0,43602000,48602000
6706,2024-10-28,權,0.98520187,0.93636804,1.052152,17,73576865,78576865
8932,2024-10-28,除權息,0.98705403,0.98711811,0.999935,0,159102968,161179262
9928,2024-10-28,權,0.96308443,0.85860645,1.121683,15,60724583,70724583
2061,2024-10-29,除權,0.98042959,0.82563627,1.187484,0,47373401,57378052
6596,2024-10-30,除權,0.99322493,0.86842105,1.143714,0,33000000,38000000
6690,2024-10-31,除權,0.96485900,0.73435359,1.313889,0,22115220,30115220
1516,2024-11-01,權,0.97030478,0.97030478,1.000000,14,38820143,40008195
8473,2024-11-04,權,0.96898504,0.89967874,1.077035,28,162696186,180838092
1587,2024-11-06,權,0.97625540,0.90006954,1.084644,20,72055672,80055672
6576,2024-11-07,除權,0.99973753,0.88348111,1.131589,0,136778618,154817818
1586,2024-11-11,除權息,0.99387443,0.99719313,0.996672,0,86605692,86849467
6550,2024-11-13,權,0.99907444,0.96652125,1.033681,19,744420732,770206272
5284,2024-11-14,權,0.98180588,0.94109430,1.043260,19,47928860,50928860
5548,2024-11-15,除權,0.92937853,0.73432754,1.265619,0,41460500,56460500
5381,2024-11-19,除權,0.99147287,0.87691138,1.130642,0,213726837,243726837
5213,2024-11-25,除權,0.95187500,0.91129900,1.044525,0,580733561,637259077
2734,2024-11-27,除權,0.93176101,0.73803593,1.262487,0,42259760,57259760
2867,2024-11-28,權,0.99722962,0.94736381,1.052636,22,5399501044,5699501044
3059,2024-12-04,權,0.98509118,0.91170701,1.080491,17,278800025,305800025
6645,2024-12-04,權,0.98224103,0.86639075,1.133716,14,52732050,60864050
3346,2024-12-05,權,0.99100757,0.94993471,1.043238,30,115159020,121228352
1438,2024-12-06,權,0.97027573,0.82015320,1.183042,14,91205759,111205759
4503,2024-12-09,除權,0.95381750,0.84676937,1.126419,0,66313326,78313326
3259,2024-12-12,除權,0.99424779,0.78071959,1.273502,0,56965934,72965934
6657,2024-12-12,權,0.98908944,0.86134653,1.148306,18,76224000,88494000
8444,2024-12-12,除權,1.00650407,0.90947510,1.106687,0,100466845,110466845
6859,2024-12-13,除權,0.98765499,0.94367977,1.046600,0,39134400,41470000
3073,2024-12-17,除權,0.98782161,0.86522750,1.141690,0,32099556,37099556
6588,2024-12-17,除權,0.94674556,0.76945793,1.230406,0,26700825,34700825
1805,2024-12-26,權,0.95060644,0.74227934,1.280659,29,100185780,134970455
5543,2024-12-26,除權息,0.96822430,0.91440609,1.058856,0,39304459,42983593
6153,2024-12-30,權,0.99068436,0.93418761,1.060477,25,596177694,638177694
4109,2025-01-02,除權,0.96771300,0.83156006,1.163732,0,98736681,118736681
6217,2025-01-03,除權,0.95811648,0.82219666,1.165313,0,97108018,118108018
6658,2025-01-06,權,0.98521417,0.90376684,1.090120,28,32870000,36370000
1316,2025-01-09,權,0.96738177,0.81803500,1.182568,25,299996354,366728019
2543,2025-01-14,權,0.98958399,0.92308183,1.072044,19,420029027,455029027
4114,2025-02-03,除權,0.99281437,0.92462444,1.073749,0,429341487,464341487
2540,2025-02-05,權,0.99363596,0.92591605,1.073138,32,624909975,674909975
3260,2025-02-05,除權,0.98141361,0.90797697,1.080879,0,295849448,325833648
2547,2025-02-07,權,0.99475421,0.92271238,1.078076,21,955094649,1035094649
4735,2025-02-12,除權,0.99458763,0.88452866,1.124427,0,36768758,41568758
6438,2025-02-12,權,0.99159239,0.91858338,1.079480,30,75281711,81954140
3313,2025-02-13,除權,0.95065789,0.76446158,1.243565,0,168770776,220770776
6024,2025-02-13,權,0.98708198,0.84196054,1.172361,15,210437584,249937584
6806,2025-02-13,權,0.93781674,0.80413177,1.166248,15,220849083,274642902
4564,2025-02-17,權,0.97315154,0.87112755,1.117117,17,202788303,232788303
3512,2025-02-18,除權,0.97000000,0.85849771,1.129881,0,97072372,113072372
3709,2025-02-18,除權,0.96277496,0.80090699,1.202106,0,100569450,125569450
6023,2025-02-18,除權,0.98379888,0.90624305,1.085580,0,289976288,319976288
8033,2025-02-18,權,0.98339948,0.93448198,1.052347,16,142629775,152629775
6625,2025-02-19,權,0.97492326,0.84475395,1.154091,20,48972488,57972488
8932,2025-02-19,除權,0.99760000,0.97578389,1.022358,0,161179262,165179262
6823,2025-02-20,除權,0.93896104,0.80171945,1.171184,0,22238475,27738475
8349,2025-02-20,除權,0.98439490,0.89292041,1.102444,0,169309464,189613164
6177,2025-02-25,權,0.98953524,0.95544196,1.035683,13,428852811,448852811
8054,2025-02-25,除權,0.98041152,0.92436602,1.060631,0,97772566,105772566
8155,2025-02-25,除權,0.98359184,0.91068326,1.080059,0,50980550,55980550
8466,2025-02-25,權,0.99207584,0.82754125,1.198823,18,66059000,79825628
6854,2025-03-03,權,0.98200324,0.91077394,1.078207,17,107178622,117678622
3390,2025-03-04,除權,0.97062937,0.87335080,1.111385,0,68958259,78958259
3466,2025-03-05,除權,0.96428571,0.78945226,1.221462,0,61492073,77892073
1598,2025-03-06,權,0.99131139,0.93301407,1.062483,16,167142092,179142092
8071,2025-03-12,除權,0.97668998,0.86302574,1.131704,0,51854283,60084283
6462,2025-03-19,除權,0.97930233,0.90123530,1.086622,0,91250754,101250754
3149,2025-03-20,權,0.96752498,0.81924436,1.180997,37,185340604,226233604
6846,2025-04-10,除權,1.00157978,0.94404362,1.060947,0,26993700,28593700
6637,2025-04-25,除權,0.97808219,0.90675121,1.078667,0,24310000,26810000
6461,2025-05-22,除權,0.98000000,0.84657306,1.157608,0,137944000,162944000
6712,2025-06-03,除權,0.90911175,0.93108939,0.976396,0,81560603,87596963
1605,2025-06-04,權息,0.97434895,0.90973371,1.071027,15,4031332948,4431332948
6423,2025-06-12,權,0.98013537,0.98039216,0.999738,9,29426000,30014520
2545,2025-06-17,權息,0.88991571,0.86306233,1.031114,10,327734808,379734808
6762,2025-06-18,除權息,0.86859259,0.86956521,0.998881,0,30549306,35131702
3311,2025-06-19,權,0.92842105,0.68000000,1.365325,38,68000000,100000000
6266,2025-06-19,除權息,0.89490539,0.94384143,0.948152,0,145006834,153634741
3349,2025-06-25,除權,0.99407895,0.86976806,1.142924,0,40071648,46071648
3557,2025-06-26,權息,0.90560389,0.95238096,0.950884,23,80300415,84315435
2230,2025-07-01,除權息,0.82661290,0.83333334,0.991935,0,56691338,68029605
6913,2025-07-01,除權息,0.93792593,0.95137099,0.985868,0,41716536,43848863
8440,2025-07-02,除權,0.86963788,0.86956520,1.000084,0,43700259,50255299
5213,2025-07-03,除權,0.99623932,0.95032848,1.048310,0,669629098,704629098
5236,2025-07-03,除權息,0.91905109,0.97399435,0.943590,0,58443594,60004038
7556,2025-07-03,除權息,0.93488506,0.95238096,0.981629,0,25256822,26519663
2947,2025-07-04,除權,0.90907238,0.90909091,0.999980,0,19268600,21195460
5864,2025-07-04,除權息,0.89812734,0.92592593,0.969978,0,420829234,454495572
5706,2025-07-07,權息,0.91087466,0.95238095,0.956418,15,80867543,84910920
2855,2025-07-08,權息,0.86484310,0.90909091,0.951327,19,1455831343,1601414478
2614,2025-07-09,權息,0.90424971,0.91743119,0.985632,18,300243070,327264946
6667,2025-07-09,除權,0.98086364,0.93709272,1.046709,0,46178878,49278878
3588,2025-07-10,權息,0.95422176,0.98067745,0.973023,25,60425600,61616182
5292,2025-07-10,權息,0.88286713,0.90909091,0.971154,16,38280000,42108000
6865,2025-07-10,除權,0.93458529,0.93457944,1.000006,0,14673500,15700645
2027,2025-07-11,權息,0.96480668,0.94195632,1.024258,37,2434260615,2584260615
4114,2025-07-11,除權息,0.89429348,0.91016006,0.982567,0,464341487,510175636
1609,2025-07-14,權息,0.96577650,0.98522167,0.980263,10,773657087,785261944
6735,2025-07-14,除權息,0.91787149,0.95238095,0.963765,0,43983135,46182292
5904,2025-07-15,除權息,0.94536346,0.99009901,0.954817,0,104936216,105985578
3665,2025-07-17,權息,0.97841872,0.98006785,0.998317,20,190103193,193969420
5514,2025-07-17,除權,0.96162162,0.96153846,1.000086,0,227036807,236118280
3713,2025-07-18,除權,0.99707317,0.88647974,1.124756,0,78090000,88090000
6191,2025-07-18,權息,0.95965406,0.94993020,1.010236,34,474303000,499303000
6541,2025-07-18,權,0.98990140,0.90150384,1.098056,17,238610367,264680367
3284,2025-07-21,除權,0.98754717,0.94866270,1.040989,0,92395065,97395065
5386,2025-07-21,除權息,0.87215026,0.87889481,0.992326,0,31711299,36080881
6968,2025-07-21,除權息,0.96608443,0.98039216,0.985406,0,43630000,44502600
2884,2025-07-22,權息,0.95534439,0.98898232,0.965987,21,15995800000,16174000000
5548,2025-07-22,除權息,0.92337165,0.97560806,0.946458,0,56456500,57868013
2838,2025-07-23,權息,0.91650746,0.93307788,0.982241,38,4050072873,4340551779
4442,2025-07-23,除權,0.98953108,0.91787915,1.078062,0,27942938,30442938
6219,2025-07-23,除權,0.95242718,0.95238095,1.000049,0,119016276,124967090
6691,2025-07-23,權息,0.83993147,0.87052076,0.964861,34,105757138,121487209
1229,2025-07-24,權息,0.92690574,0.95238095,0.973251,16,1710438732,1795960668
2836,2025-07-24,權息,0.94719390,0.97087379,0.975610,15,1786327170,1839916985
2937,2025-07-24,除權,0.90913043,0.90909092,1.000043,0,39583614,43541975
3546,2025-07-24,除權息,0.87374408,0.90909091,0.961118,0,53115748,58427323
8404,2025-07-24,權息,0.94567404,0.95238095,0.992958,16,399937032,419933884
8927,2025-07-24,除權息,0.84949900,0.85470206,0.993912,0,369317073,432100367
