stock_id,name,market,sec_kind,date,count,reason,close,per,source,asof
6538,倉和,tpex,普通股,2026-09-04,21,最近六個營業日(含當日)累積之最後成交價漲幅達32.51%(第一款)<br>最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達137.15%(第二款)<,300.00,172.41,tpex-attention,2026-09-07
6538,倉和,tpex,普通股,2026-09-07,21,最近六個營業日(含當日)累積之最後成交價漲幅達44.07%(第一款)<br>最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達159.57%(第二款)<,305.00,175.29,tpex-attention,2026-09-07
65381,倉和一,tpex,其他,2026-08-17,17,最近六個營業日(含當日)累積之最後成交價漲幅達28.22%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣41.45元(第一款),184.00,,tpex-attention,2026-09-07
65381,倉和一,tpex,其他,2026-08-18,23,最近六個營業日(含當日)累積之最後成交價漲幅達28.07%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣43.5元(第一款),187.00,,tpex-attention,2026-09-07
65381,倉和一,tpex,其他,2026-09-03,23,最近六個營業日(含當日)累積之最後成交價漲幅達27.72%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣56元(第一款)<br>最近三十個營業,269.00,,tpex-attention,2026-09-07
65381,倉和一,tpex,其他,2026-09-04,21,最近六個營業日(含當日)累積之最後成交價漲幅達32.63%(第一款)<br>最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達124.11%(第二款)<,290.00,,tpex-attention,2026-09-07
65381,倉和一,tpex,其他,2026-09-07,21,最近六個營業日(含當日)累積之最後成交價漲幅達39.85%(第一款)<br>最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達140.65%(第二款)<,296.00,,tpex-attention,2026-09-07
6584,南俊國際,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣92.5元(第十一款),500.00,65.45,tpex-attention,2026-09-07
6588,東典光電,tpex,普通股,2026-08-05,21,最近六個營業日(含當日)之累積週轉率為85.71%，當日週轉率達11.45%(第十款),94.00,,tpex-attention,2026-09-07
6588,東典光電,tpex,普通股,2026-08-27,27,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達61.54%，當日之前一個營業日當日沖銷成交量占總成交量達69.65%（第十三款),110.50,613.89,tpex-attention,2026-09-07
6613,朋億*,tpex,普通股,2026-09-02,24,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達9.52%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起),264.50,15.64,tpex-attention,2026-09-07
6613,朋億*,tpex,普通股,2026-09-03,23,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達10.53%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,257.00,15.20,tpex-attention,2026-09-07
6617,共信-KY,tpex,普通股,2026-08-10,19,最近六個營業日(含當日)累積之最後成交價漲幅達34.27%(第一款),105.50,,tpex-attention,2026-09-07
6617,共信-KY,tpex,普通股,2026-08-27,27,最近六個營業日(含當日)累積之最後成交價漲幅達31.06%(第一款),128.50,,tpex-attention,2026-09-07
6620,漢達,tpex,普通股,2026-09-04,21,最近六個營業日(含當日)累積之最後成交價漲幅達35.57%(第一款)<br>當日之成交量較最近六十個營業日日平均成交量放大6.1倍(第三款),107.50,37.33,tpex-attention,2026-09-07
6620,漢達,tpex,普通股,2026-09-07,21,最近六個營業日(含當日)累積之最後成交價漲幅達30.8%(第一款)<br>當日之成交量較最近六十個營業日日平均成交量放大7.41倍(第三款)<br>當日週轉率達,113.00,39.24,tpex-attention,2026-09-07
6640,均華,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣192元(第十一款),948.00,56.60,tpex-attention,2026-09-07
6643,M31,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣88元(第十一款),455.00,478.95,tpex-attention,2026-09-07
6654,天正國際,tpex,普通股,2026-09-03,23,最近六個營業日(含當日)累積之最後成交價漲幅達29%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣47元(第一款),215.00,75.97,tpex-attention,2026-09-07
6654,天正國際,tpex,普通股,2026-09-04,21,最近六個營業日(含當日)累積之最後成交價漲幅達28.03%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣43元(第一款),219.50,77.56,tpex-attention,2026-09-07
66722,騰輝電子二KY,tpex,其他,2026-08-18,23,最近六個營業日(含當日)累積之最後成交價漲幅達26.4%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣45元(第一款),303.00,,tpex-attention,2026-09-07
6683,雍智科技,tpex,普通股,2026-08-05,21,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣259元(第十一款),1195.00,67.71,tpex-attention,2026-09-07
6683,雍智科技,tpex,普通股,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價跌幅達25.86%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣300元(第一款),1070.00,47.77,tpex-attention,2026-09-07
6683,雍智科技,tpex,普通股,2026-09-02,24,最近六個營業日(含當日)累積之最後成交價漲幅達27.03%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣325元(第一款)<br>最近六個營業,1460.00,65.18,tpex-attention,2026-09-07
6716,應廣,tpex,普通股,2026-08-10,19,最近六個營業日(含當日)累積之最後成交價漲幅達31.3%(第一款),105.00,16.91,tpex-attention,2026-09-07
6716,應廣,tpex,普通股,2026-08-11,18,最近六個營業日(含當日)累積之最後成交價漲幅達29.29%，當日週轉率達6.43%(第四款),104.50,16.83,tpex-attention,2026-09-07
6716,應廣,tpex,普通股,2026-08-12,15,最近六個營業日(含當日)累積之最後成交價漲幅達31.06%(第一款),109.00,17.55,tpex-attention,2026-09-07
6716,應廣,tpex,普通股,2026-08-13,13,最近六個營業日(含當日)累積之最後成交價漲幅達35.64%(第一款)<br>當日週轉率達5.61%(第四款),117.50,18.92,tpex-attention,2026-09-07
6716,應廣,tpex,普通股,2026-08-14,11,最近六個營業日(含當日)累積之最後成交價漲幅達36.43%(第一款)<br>當日週轉率達6.87%(第四款),123.50,19.89,tpex-attention,2026-09-07
6716,應廣,tpex,普通股,2026-08-17,17,最近六個營業日(含當日)累積之最後成交價漲幅達31.69%(第一款),130.00,20.93,tpex-attention,2026-09-07
6727,亞泰金屬,tpex,普通股,2026-09-01,25,最近六個營業日(含當日)累積之最後成交價漲幅達26.8%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣105.5元(第一款),576.00,53.88,tpex-attention,2026-09-07
6739,竹陞科技,tpex,普通股,2026-08-05,21,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣198元(第十一款),1045.00,54.74,tpex-attention,2026-09-07
68301,汎銓一,tpex,其他,2026-08-06,35,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣76元(第十一款),286.00,,tpex-attention,2026-09-07
68301,汎銓一,tpex,其他,2026-09-01,25,最近六個營業日(含當日)累積之最後成交價漲幅達27.85%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣61元(第一款),385.00,,tpex-attention,2026-09-07
6872,浩宇生醫,tpex,普通股,2026-09-07,21,最近六個營業日(含當日)累積之最後成交價漲幅達37.02%(第一款),20.40,,tpex-attention,2026-09-07
700683,雍智統一6A購01,tpex,其他,2026-08-03,10,最近六個營業日(含當日)累積之最後成交價跌幅達42.79%(第一款),4.26,,tpex-attention,2026-09-07
700683,雍智統一6A購01,tpex,其他,2026-08-04,8,最近六個營業日(含當日)累積之最後成交價跌幅達40.79%(第一款),4.00,,tpex-attention,2026-09-07
700683,雍智統一6A購01,tpex,其他,2026-08-06,35,最近六個營業日(含當日)累積之最後成交價跌幅達36.22%(第一款),3.74,,tpex-attention,2026-09-07
700755,宜鼎統一6A購02,tpex,其他,2026-09-02,24,最近六個營業日(含當日)累積之最後成交價跌幅達31.17%(第一款),4.42,,tpex-attention,2026-09-07
700811,光頡統一5C購01,tpex,其他,2026-08-18,23,最近六個營業日(含當日)累積之最後成交價跌幅達49.01%(第一款),2.79,,tpex-attention,2026-09-07
700811,光頡統一5C購01,tpex,其他,2026-08-19,20,最近六個營業日(含當日)累積之最後成交價跌幅達48.99%(第一款),2.44,,tpex-attention,2026-09-07
700811,光頡統一5C購01,tpex,其他,2026-08-20,18,最近六個營業日(含當日)累積之最後成交價跌幅達49.03%(第一款),2.07,,tpex-attention,2026-09-07
700811,光頡統一5C購01,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價跌幅達49.43%(第一款),1.70,,tpex-attention,2026-09-07
701412,宏捷科國票59購01,tpex,其他,2026-08-03,10,最近六個營業日(含當日)累積之最後成交價漲幅達33.41%(第一款),8.70,,tpex-attention,2026-09-07
701842,華星光中信58購01,tpex,其他,2026-08-13,13,最近六個營業日(含當日)累積之最後成交價漲幅達35.71%(第一款),6.85,,tpex-attention,2026-09-07
702281,精測元大5C購01,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價跌幅達39.79%(第一款),1.16,,tpex-attention,2026-09-07
702281,精測元大5C購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價跌幅達42.8%(第一款),1.00,,tpex-attention,2026-09-07
702281,精測元大5C購01,tpex,其他,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價跌幅達34.02%(第一款),0.94,,tpex-attention,2026-09-07
702639,IET中信5C購01,tpex,其他,2026-09-03,23,最近六個營業日(含當日)累積之最後成交價漲幅達36.84%(第一款),9.95,,tpex-attention,2026-09-07
703716,宜鼎國泰58購02,tpex,其他,2026-08-04,8,最近六個營業日(含當日)累積之最後成交價跌幅達40.68%(第一款),13.60,,tpex-attention,2026-09-07
703972,合晶統一5C購03,tpex,其他,2026-08-31,24,最近六個營業日(含當日)累積之最後成交價跌幅達31.04%(第一款),5.90,,tpex-attention,2026-09-07
704022,金山電統一61購01,tpex,其他,2026-09-02,24,最近六個營業日(含當日)累積之最後成交價跌幅達55.39%(第一款),1.49,,tpex-attention,2026-09-07
704022,金山電統一61購01,tpex,其他,2026-09-03,23,最近六個營業日(含當日)累積之最後成交價跌幅達50.04%(第一款),1.29,,tpex-attention,2026-09-07
704022,金山電統一61購01,tpex,其他,2026-09-04,21,最近六個營業日(含當日)累積之最後成交價跌幅達36.47%，統一證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為100%(第五款),1.44,,tpex-attention,2026-09-07
704074,世紀*兆豐59購01,tpex,其他,2026-08-27,27,最近六個營業日(含當日)累積之最後成交價漲幅達34.63%(第一款),2.43,,tpex-attention,2026-09-07
704556,力旺凱基5A購01,tpex,其他,2026-09-02,24,最近六個營業日(含當日)累積之最後成交價跌幅達38.52%(第一款),11.10,,tpex-attention,2026-09-07
704556,力旺凱基5A購01,tpex,其他,2026-09-03,23,最近六個營業日(含當日)累積之最後成交價跌幅達48.06%(第一款),9.50,,tpex-attention,2026-09-07
704556,力旺凱基5A購01,tpex,其他,2026-09-04,21,最近六個營業日(含當日)累積之最後成交價跌幅達57.86%(第一款),7.90,,tpex-attention,2026-09-07
704696,穩懋凱基59購06,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價跌幅達38.44%(第一款),0.67,,tpex-attention,2026-09-07
704696,穩懋凱基59購06,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價跌幅達40.13%(第一款),0.34,,tpex-attention,2026-09-07
704898,光頡統一5C購02,tpex,其他,2026-09-02,24,最近六個營業日(含當日)累積之最後成交價跌幅達48.42%(第一款),1.44,,tpex-attention,2026-09-07
704898,光頡統一5C購02,tpex,其他,2026-09-03,23,最近六個營業日(含當日)累積之最後成交價跌幅達41.07%(第一款),1.33,,tpex-attention,2026-09-07
705000,世紀*國泰59購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達34.07%(第一款)<br>國票證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為88.33,5.25,,tpex-attention,2026-09-07
705000,世紀*國泰59購01,tpex,其他,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價漲幅達35.57%(第一款),7.10,,tpex-attention,2026-09-07
705272,世紀*國票59購02,tpex,其他,2026-08-27,27,最近六個營業日(含當日)累積之最後成交價漲幅達34.4%(第一款),4.06,,tpex-attention,2026-09-07
705291,世紀*凱基59購01,tpex,其他,2026-08-27,27,最近六個營業日(含當日)累積之最後成交價漲幅達35.04%(第一款),4.80,,tpex-attention,2026-09-07
705486,德微統一63購01,tpex,其他,2026-08-27,27,最近六個營業日(含當日)累積之最後成交價跌幅達30.06%(第一款),1.49,,tpex-attention,2026-09-07
705804,環球晶統一63購01,tpex,其他,2026-08-05,21,最近六個營業日(含當日)累積之最後成交價漲幅達35.11%(第一款),5.30,,tpex-attention,2026-09-07
705807,環球晶統一73購02,tpex,其他,2026-08-05,21,最近六個營業日(含當日)累積之最後成交價跌幅達31.42%(第一款)<br>統一證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為68.18,1.88,,tpex-attention,2026-09-07
705986,世紀*國票5A購01,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價漲幅達29.68%，凱基證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為35.03%，凱基證券公司,6.65,,tpex-attention,2026-09-07
705986,世紀*國票5A購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達31.87%(第一款)<br>國票證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為59.11,7.40,,tpex-attention,2026-09-07
705986,世紀*國票5A購01,tpex,其他,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價漲幅達34.32%(第一款)<br>元大證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為68.91,9.95,,tpex-attention,2026-09-07
706038,聖暉*統一61購01,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價跌幅達39.19%(第一款),0.95,,tpex-attention,2026-09-07
706038,聖暉*統一61購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價跌幅達45.58%(第一款),0.73,,tpex-attention,2026-09-07
706204,中美晶國票61購01,tpex,其他,2026-09-02,24,最近六個營業日(含當日)累積之最後成交價跌幅達28.38%，國票證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為100%，群益證券公司當日,3.32,,tpex-attention,2026-09-07
706738,世紀*凱基59購03,tpex,其他,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達38.99%(第一款),3.85,,tpex-attention,2026-09-07
706738,世紀*凱基59購03,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達39.67%(第一款),6.40,,tpex-attention,2026-09-07
706754,世紀*國票5A購02,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價漲幅達31.64%(第一款),5.00,,tpex-attention,2026-09-07
706754,世紀*國票5A購02,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達29.01%，亞東證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為31.2%(第五款),5.10,,tpex-attention,2026-09-07
706754,世紀*國票5A購02,tpex,其他,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價漲幅達31.04%(第一款)<br>元大證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為59.06,7.15,,tpex-attention,2026-09-07
706881,世紀*元大59購02,tpex,其他,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達34.5%(第一款),3.55,,tpex-attention,2026-09-07
706958,世紀*群益5A購01,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價漲幅達32.35%(第一款),2.26,,tpex-attention,2026-09-07
706958,世紀*群益5A購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達33.92%(第一款),3.00,,tpex-attention,2026-09-07
706967,世紀*凱基5A購01,tpex,其他,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達29.43%，元大證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為68.68%(第五款),2.99,,tpex-attention,2026-09-07
706967,世紀*凱基5A購01,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價漲幅達37.2%(第一款),4.28,,tpex-attention,2026-09-07
706967,世紀*凱基5A購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達37.67%(第一款),5.00,,tpex-attention,2026-09-07
706967,世紀*凱基5A購01,tpex,其他,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價漲幅達38.22%(第一款),6.50,,tpex-attention,2026-09-07
706991,世紀*元大5A購01,tpex,其他,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達30.13%(第一款),1.43,,tpex-attention,2026-09-07
706991,世紀*元大5A購01,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價漲幅達37.16%(第一款),2.04,,tpex-attention,2026-09-07
706991,世紀*元大5A購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達38.21%(第一款),2.50,,tpex-attention,2026-09-07
706991,世紀*元大5A購01,tpex,其他,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價漲幅達38.29%(第一款),3.23,,tpex-attention,2026-09-07
707084,頎邦統一64購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價跌幅達38.81%(第一款),3.45,,tpex-attention,2026-09-07
707587,金山電統一63購01,tpex,其他,2026-09-03,23,最近六個營業日(含當日)累積之最後成交價跌幅達58.57%(第一款),1.85,,tpex-attention,2026-09-07
708090,精材永豐5B購02,tpex,其他,2026-08-05,21,最近六個營業日(含當日)累積之最後成交價漲幅達30.58%(第一款),4.97,,tpex-attention,2026-09-07
708180,東捷群益5B購02,tpex,其他,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價跌幅達32.86%(第一款),0.32,,tpex-attention,2026-09-07
709089,世紀*元大5B購01,tpex,其他,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達38.76%(第一款),5.10,,tpex-attention,2026-09-07
709089,世紀*元大5B購01,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價漲幅達38.85%(第一款),6.70,,tpex-attention,2026-09-07
709520,世紀*凱基5C購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達38.55%(第一款),4.46,,tpex-attention,2026-09-07
709520,世紀*凱基5C購01,tpex,其他,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價漲幅達38.22%(第一款),5.45,,tpex-attention,2026-09-07
709873,世紀*永豐5C購01,tpex,其他,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價漲幅達39.61%(第一款),8.55,,tpex-attention,2026-09-07
710499,世紀*凱基61購01,tpex,其他,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達35.16%(第一款),4.84,,tpex-attention,2026-09-07
710499,世紀*凱基61購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達33.9%(第一款),7.25,,tpex-attention,2026-09-07
710843,世紀*永豐61購01,tpex,其他,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達37.61%(第一款),2.52,,tpex-attention,2026-09-07
710963,世紀*元大61購01,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達34.38%(第一款),5.80,,tpex-attention,2026-09-07
710963,世紀*元大61購01,tpex,其他,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價漲幅達35.1%(第一款),7.25,,tpex-attention,2026-09-07
712412,世紀*群益63購01,tpex,其他,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達36.72%(第一款),5.20,,tpex-attention,2026-09-07
712412,世紀*群益63購01,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價漲幅達39.58%(第一款),6.40,,tpex-attention,2026-09-07
712413,世紀*群益63購02,tpex,其他,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達33.03%(第一款),4.58,,tpex-attention,2026-09-07
712413,世紀*群益63購02,tpex,其他,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價漲幅達35.73%(第一款),5.60,,tpex-attention,2026-09-07
724062,波若威統一59購02,tpex,其他,2026-08-27,27,最近六個營業日(含當日)累積之最後成交價跌幅達39.51%(第一款),8.40,,tpex-attention,2026-09-07
724481,正基統一59購02,tpex,其他,2026-08-20,18,最近六個營業日(含當日)累積之最後成交價跌幅達38.01%(第一款),0.65,,tpex-attention,2026-09-07
724481,正基統一59購02,tpex,其他,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價跌幅達32.16%(第一款),0.60,,tpex-attention,2026-09-07
732069,金山電統一59購01,tpex,其他,2026-08-12,15,最近六個營業日(含當日)累積之最後成交價跌幅達59.1%(第一款),2.19,,tpex-attention,2026-09-07
734783,均華統一5C購01,tpex,其他,2026-08-18,23,最近六個營業日(含當日)累積之最後成交價跌幅達31.09%(第一款),1.23,,tpex-attention,2026-09-07
734783,均華統一5C購01,tpex,其他,2026-08-19,20,最近六個營業日(含當日)累積之最後成交價跌幅達40.79%(第一款),0.92,,tpex-attention,2026-09-07
736736,力旺統一61購01,tpex,其他,2026-09-04,21,最近六個營業日(含當日)累積之最後成交價漲幅達30.4%(第一款),1.50,,tpex-attention,2026-09-07
736736,力旺統一61購01,tpex,其他,2026-09-07,21,最近六個營業日(含當日)累積之最後成交價漲幅達39.32%(第一款),1.65,,tpex-attention,2026-09-07
7402,邑錡,tpex,普通股,2026-08-17,17,當日本益比為N/A、股價淨值比為6.65且為其所屬產業類別股價淨值比之3倍、當日週轉率達10.16%、元大證券公司當日賣出該有價證券之成交金額達1.37億元，且,118.00,,tpex-attention,2026-09-07
7402,邑錡,tpex,普通股,2026-08-28,23,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達65.49%，當日之前一個營業日當日沖銷成交量占總成交量達71.17%（第十三款),112.50,,tpex-attention,2026-09-07
7584,樂意,tpex,普通股,2026-08-14,11,最近六個營業日(含當日)之日平均成交量較最近六十個營業日日平均成交量放大為5.77倍，當日成交量較最近六十個營業日之日平均成交量放大為34.23倍(第九款),26.75,,tpex-attention,2026-09-07
76101,聯友金屬一創,tpex,其他,2026-08-06,35,最近六個營業日(含當日)累積之最後成交價漲幅達38.55%(第一款)<br>最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣96元(第十一款),259.00,,tpex-attention,2026-09-07
76101,聯友金屬一創,tpex,其他,2026-08-07,21,最近六個營業日(含當日)累積之最後成交價漲幅達53.5%(第一款),272.00,,tpex-attention,2026-09-07
76101,聯友金屬一創,tpex,其他,2026-08-10,19,最近六個營業日(含當日)累積之最後成交價漲幅達48.1%(第一款),284.00,,tpex-attention,2026-09-07
76101,聯友金屬一創,tpex,其他,2026-08-11,18,最近六個營業日(含當日)累積之最後成交價漲幅達31.92%(第一款),265.00,,tpex-attention,2026-09-07
76101,聯友金屬一創,tpex,其他,2026-09-07,21,最近六個營業日(含當日)累積之最後成交價漲幅達30.69%(第一款),295.00,,tpex-attention,2026-09-07
7728,光焱科技,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣123元(第十一款),624.00,116.20,tpex-attention,2026-09-07
7734,印能科技,tpex,普通股,2026-08-03,10,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣260元(第十一款),3690.00,93.96,tpex-attention,2026-09-07
7751,竑騰,tpex,普通股,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達29.09%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣285元(第一款),1730.00,67.05,tpex-attention,2026-09-07
7751,竑騰,tpex,普通股,2026-08-27,27,最近六個營業日(含當日)累積之最後成交價漲幅達34.24%(第一款)<br>最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣410元(第十一款),1985.00,76.94,tpex-attention,2026-09-07
7792,安葆,tpex,普通股,2026-08-19,20,最近六個營業日(含當日)累積之最後成交價漲幅達32.17%(第一款),288.50,26.08,tpex-attention,2026-09-07
7792,安葆,tpex,普通股,2026-08-20,18,最近六個營業日(含當日)累積之最後成交價漲幅達25.36%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣55元(第一款),297.50,26.90,tpex-attention,2026-09-07
7828,創新服務,tpex,普通股,2026-08-04,8,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣180元(第十一款),1610.00,238.17,tpex-attention,2026-09-07
7828,創新服務,tpex,普通股,2026-08-07,21,最近六個營業日(含當日)累積之最後成交價漲幅達35.45%(第一款),1710.00,252.96,tpex-attention,2026-09-07
8027,鈦昇,tpex,普通股,2026-09-03,23,當日本益比為590.00、股價淨值比為6.57且為其所屬產業類別股價淨值比之3.2倍、當日週轉率達5.28%(第六款),177.00,590.00,tpex-attention,2026-09-07
8042,金山電,tpex,普通股,2026-08-12,15,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達60.99%，當日之前一個營業日當日沖銷成交量占總成交量達69.74%（第十三款),113.00,36.10,tpex-attention,2026-09-07
80426,金山電六,tpex,其他,2026-08-04,8,最近六個營業日(含當日)累積之最後成交價跌幅達25.36%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣65元(第一款),214.00,,tpex-attention,2026-09-07
80426,金山電六,tpex,其他,2026-08-05,21,最近六個營業日(含當日)累積之最後成交價跌幅達25.36%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣62元(第一款),214.00,,tpex-attention,2026-09-07
8043,蜜望實,tpex,普通股,2026-08-05,21,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達67.55%，當日之前一個營業日當日沖銷成交量占總成交量達68.97%（第十三款),135.50,32.81,tpex-attention,2026-09-07
8043,蜜望實,tpex,普通股,2026-08-12,15,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達64.27%，當日之前一個營業日當日沖銷成交量占總成交量達66.21%（第十三款),147.50,35.71,tpex-attention,2026-09-07
8043,蜜望實,tpex,普通股,2026-08-13,13,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達68.23%，當日之前一個營業日當日沖銷成交量占總成交量達75.85%（第十三款),154.00,37.29,tpex-attention,2026-09-07
8043,蜜望實,tpex,普通股,2026-08-28,23,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達60.53%，當日之前一個營業日當日沖銷成交量占總成交量達66.91%（第十三款),148.00,35.84,tpex-attention,2026-09-07
8043,蜜望實,tpex,普通股,2026-08-31,24,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達70.18%，當日之前一個營業日當日沖銷成交量占總成交量達74.93%（第十三款),142.50,34.50,tpex-attention,2026-09-07
8086,宏捷科,tpex,普通股,2026-09-07,21,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達10.09%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,112.50,20.99,tpex-attention,2026-09-07
8109,博大,tpex,普通股,2026-08-21,30,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達10.42%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,128.50,17.29,tpex-attention,2026-09-07
