stock_id,roc_year,month,high,low,avg_price,transactions,amount,volume,turnover,asof
2211,115,7,97.60,86.20,91.71,15000,1367298442,14907669,3.57,20260909
2211,115,8,88.60,80.10,84.14,21469,1708276787,20302515,4.86,20260909
2227,115,1,56.20,53.20,54.54,2623,61651318,1130197,0.37,20260909
2227,115,2,56.40,52.30,53.80,1550,39430023,732831,0.24,20260909
2227,115,3,56.40,49.35,50.91,2493,65890010,1294211,0.43,20260909
2227,115,4,56.40,49.45,53.17,2816,44331667,833763,0.27,20260909
2227,115,5,54.50,48.35,50.43,3323,52977594,1050410,0.35,20260909
2227,115,6,51.30,48.35,49.58,1874,43962535,886575,0.29,20260909
2227,115,7,51.50,48.10,50.05,1684,53444376,1067800,0.35,20260909
2227,115,8,50.40,47.20,48.65,1155,35347456,726449,0.24,20260909
2228,115,1,111.50,94.80,106.38,18581,2032596000,19106857,23.94,20260909
2228,115,2,97.70,93.00,95.26,3916,249547861,2619393,3.28,20260909
2228,115,3,96.40,84.00,90.39,6468,432543928,4785210,5.99,20260909
2228,115,4,94.20,86.60,90.04,6350,369985103,4109088,5.15,20260909
2228,115,5,91.20,80.10,85.04,6425,451816121,5312415,6.65,20260909
2228,115,6,90.50,80.60,86.28,7043,324194380,3757452,4.70,20260909
2228,115,7,89.40,75.00,81.66,3946,217772374,2666775,3.34,20260909
2228,115,8,80.40,73.00,75.84,4681,207040581,2729814,3.42,20260909
2231,115,1,108.50,91.50,99.62,21879,1520070023,15258138,11.22,20260909
2231,115,2,98.70,87.90,92.49,6526,491024098,5308690,3.90,20260909
2231,115,3,137.50,80.40,112.45,23897,3282970038,29192392,21.47,20260909
2231,115,4,148.50,111.00,130.33,41498,5120908536,39290359,28.90,20260909
2231,115,5,122.00,103.00,110.69,12545,1495660068,13511186,9.93,20260909
2231,115,6,111.00,88.20,98.30,10764,1050401950,10685036,7.86,20260909
2231,115,7,128.00,86.30,114.54,44143,5103389236,44552802,32.77,20260909
2231,115,8,106.50,89.50,97.67,12092,798340169,8173617,6.01,20260909
2233,115,1,290.50,204.50,245.65,175660,14535358459,59170296,98.14,20260909
2233,115,2,303.00,218.50,262.59,52463,11030878924,42007430,69.67,20260909
2233,115,3,253.00,205.00,230.50,33703,4426265654,19202573,31.85,20260909
2233,115,4,300.00,209.00,252.07,58356,7705158560,30566777,50.70,20260909
2233,115,5,394.00,279.50,337.57,60604,15273452886,45244556,75.04,20260909
2233,115,6,361.50,193.00,271.12,47603,10444967878,38524047,63.89,20260909
2233,115,7,279.50,172.00,225.61,26579,4804680523,21295516,35.32,20260909
2233,115,8,224.00,157.50,189.78,31056,4736566306,24957028,41.39,20260909
2236,115,1,121.00,105.50,113.99,12229,1024281214,8985518,14.63,20260909
2236,115,2,118.50,108.50,113.13,2934,404149890,3572243,5.81,20260909
2236,115,3,116.00,101.00,109.40,4908,720647874,6586827,10.72,20260909
2236,115,4,138.00,109.00,124.78,11380,1396281508,11189475,18.22,20260909
2236,115,5,150.50,129.50,138.18,9288,1569126540,11355558,18.27,20260909
2236,115,6,150.00,126.00,137.85,7202,1155347428,8380841,13.48,20260909
2236,115,7,189.50,119.00,161.04,20378,3284976337,20397651,32.31,20260909
2236,115,8,142.00,114.50,127.68,10161,1385214405,10848841,17.18,20260909
2239,115,1,38.00,28.25,33.06,3622,120624270,3648621,3.03,20260909
2239,115,2,29.30,26.80,27.43,1470,43028611,1568140,1.30,20260909
2239,115,3,27.70,21.80,23.90,2830,71552032,2993215,2.54,20260909
2239,115,4,24.90,21.60,23.02,1318,35344493,1534974,1.30,20260909
2239,115,5,25.40,20.75,22.41,1845,47413883,2115612,1.79,20260909
2239,115,6,25.70,21.70,23.28,1316,35621161,1529513,1.29,20260909
2239,115,7,23.90,18.55,21.01,2643,60633356,2884877,2.45,20260909
2239,115,8,20.50,18.60,19.55,1328,27259968,1394272,1.18,20260909
2241,115,1,38.80,31.70,35.34,12285,431647469,12211409,11.67,20260909
2241,115,2,32.00,29.05,29.98,4091,122847731,4097066,3.91,20260909
2241,115,3,32.90,27.40,30.38,16545,320563931,10551539,10.08,20260909
2241,115,4,35.10,27.00,31.72,13098,613859372,19347309,18.49,20260909
2241,115,5,39.95,29.50,36.10,30278,1991370519,55150448,52.72,20260909
2241,115,6,55.00,31.30,42.77,60726,4033692166,94291274,90.14,20260909
2241,115,7,50.40,29.40,40.39,19098,1057573921,26179251,25.02,20260909
2241,115,8,37.25,30.30,34.21,12536,483243967,14123215,13.50,20260909
2243,115,1,12.25,11.05,11.50,2718,55247020,4802152,6.92,20260909
2243,115,2,12.20,10.60,11.84,1482,31454381,2656214,3.82,20260909
2243,115,3,22.90,11.50,18.28,13100,472655470,25854055,37.26,20260909
2243,115,4,28.80,18.55,24.03,27904,839402398,34924167,50.34,20260909
2243,115,5,28.55,20.90,23.93,16593,620879366,25940886,37.39,20260909
2243,115,6,60.90,25.25,36.39,28218,1570360339,43149496,62.19,20260909
2243,115,7,67.80,39.85,52.37,19113,1027735470,19622865,28.28,20260909
2243,115,8,45.20,39.05,41.25,6898,192941752,4677166,6.74,20260909
2247,115,1,291.50,266.50,278.88,15532,989244124,3547133,4.39,20260909
2247,115,2,293.50,266.00,277.80,22116,848882638,3055678,3.78,20260909
2247,115,3,266.50,232.00,245.48,8087,519395128,2115817,2.62,20260909
2247,115,4,245.00,209.50,223.45,12590,482775263,2160490,2.67,20260909
2247,115,5,227.50,202.00,212.84,6327,598942710,2813944,3.48,20260909
2247,115,6,241.00,216.00,231.09,6983,518611413,2244131,2.78,20260909
2247,115,7,246.50,218.50,230.62,11015,359851038,1560337,1.93,20260909
2247,115,8,233.00,218.00,225.99,12842,208499541,922574,1.14,20260909
2248,115,1,50.50,48.00,49.27,426,20690692,419931,0.88,20260909
2248,115,2,49.55,46.10,47.36,335,13026563,275052,0.57,20260909
2248,115,3,54.80,46.85,50.73,1430,67425515,1328945,2.79,20260909
2248,115,4,62.10,48.10,55.87,2450,125412455,2244463,4.71,20260909
2248,115,5,58.80,53.00,55.27,1143,76758218,1388548,2.91,20260909
2248,115,6,58.00,54.00,55.93,958,64503921,1153264,2.42,20260909
2248,115,7,70.80,55.00,62.98,4696,369443156,5865498,12.32,20260909
2248,115,8,66.90,55.90,60.78,2389,126811062,2086156,4.38,20260909
2250,115,1,79.00,70.00,75.02,6409,188842344,2517130,6.91,20260909
2250,115,2,75.30,67.30,71.17,1680,67402303,946972,2.60,20260909
2250,115,3,71.30,60.00,65.43,4407,172782300,2640584,7.25,20260909
2250,115,4,66.00,60.00,62.76,6105,90089271,1435334,3.94,20260909
2250,115,5,68.10,60.50,63.41,3693,132546415,2090265,5.74,20260909
2250,115,6,67.50,59.70,62.68,3323,144988006,2312836,6.35,20260909
2250,115,7,76.70,54.90,68.26,7295,495251112,7254635,19.93,20260909
2250,115,8,63.00,56.00,60.07,1735,85790911,1428030,3.92,20260909
2254,115,1,60.20,57.30,59.54,401,85924721,1442965,2.25,20260909
2254,115,2,67.60,58.00,59.76,751,111544618,1866249,2.92,20260909
2254,115,3,75.10,65.10,69.79,808,83928152,1202507,1.88,20260909
2254,115,4,93.70,68.00,79.90,833,69230318,866447,1.35,20260909
2254,115,5,70.90,55.70,61.35,476,35958417,586028,0.91,20260909
2254,115,6,70.00,58.40,62.99,284,25822480,409935,0.64,20260909
2254,115,7,63.70,58.00,60.12,157,9527899,158471,0.24,20260909
2254,115,8,63.10,57.10,61.42,1226,127520509,2075973,3.24,20260909
2258,115,1,43.30,38.00,39.89,10809,525671270,13177156,0.75,20260909
2258,115,2,40.45,37.25,38.87,6288,286702859,7375884,0.42,20260909
2258,115,3,39.60,26.00,31.95,15131,689210998,21570507,1.23,20260909
2258,115,4,30.80,26.70,28.34,9923,456964559,16119504,0.92,20260909
2258,115,5,31.45,25.80,28.53,11566,565407415,19811123,1.13,20260909
2258,115,6,35.00,29.50,32.21,13043,708184022,21981635,1.25,20260909
2258,115,7,33.55,30.75,32.11,7373,369922506,11519485,0.65,20260909
2258,115,8,32.40,29.35,30.97,6403,271717867,8772867,0.50,20260909
2301,115,1,184.50,157.50,169.28,406547,83620083392,493970120,21.32,20260909
2301,115,2,200.00,158.00,176.82,382298,75364276731,426215898,18.39,20260909
2301,115,3,174.00,139.50,159.74,345828,67999481570,425662467,18.37,20260909
2301,115,4,181.00,141.50,164.71,415498,91749523239,557020909,24.04,20260909
2301,115,5,262.00,168.00,214.71,742192,203721329795,948797120,40.95,20260909
2301,115,6,258.50,201.00,224.69,662450,161848460747,720316777,31.10,20260909
2301,115,7,233.50,176.50,210.49,374449,89897709464,427086909,18.43,20260909
2301,115,8,322.00,229.50,273.03,899166,231676338753,848518390,36.63,20260909
2302,115,1,22.65,17.35,20.50,24490,871141453,42492356,25.55,20260909
2302,115,2,19.70,17.90,18.79,4683,151681789,8069334,4.85,20260909
2302,115,3,19.80,16.65,18.40,9971,325889625,17701804,10.64,20260909
2302,115,4,20.00,17.15,18.73,9368,306311138,16351708,9.83,20260909
2302,115,5,39.25,18.70,29.06,83944,5050273232,173736083,104.46,20260909
2302,115,6,54.60,30.00,44.56,104808,7362176308,165199117,99.33,20260909
2302,115,7,58.10,32.85,47.27,98766,6932847150,146658300,88.18,20260909
2302,115,8,47.85,36.70,44.22,78874,4619619050,104466648,62.81,20260909
2303,115,1,79.70,48.10,63.70,2531187,375228916037,5890260670,46.79,20260909
2303,115,2,69.50,58.80,63.26,710362,105718116482,1670927361,13.27,20260909
2303,115,3,65.60,55.70,60.00,685083,93891730565,1564858432,12.44,20260909
2303,115,4,80.90,52.80,70.79,1715139,281035286445,3969867808,31.56,20260909
2303,115,5,151.00,79.40,112.38,2672256,645723073960,5745872649,45.68,20260909
2303,115,6,185.50,116.50,146.44,3543818,1048019296280,7156269141,56.89,20260909
2303,115,7,173.00,102.50,136.88,1738574,461854266920,3373983801,26.82,20260909
2303,115,8,130.50,112.00,122.01,1870672,412593238993,3381417688,26.90,20260909
2305,115,1,16.00,10.70,14.01,32884,1050290771,74923154,36.43,20260909
2305,115,2,13.85,12.50,13.13,5162,119274186,9078434,4.41,20260909
2305,115,3,18.50,11.75,15.46,30745,927803469,59979764,29.16,20260909
2305,115,4,20.20,15.10,17.73,38560,1565341702,88238072,42.90,20260909
2305,115,5,25.00,15.70,19.89,51445,2795324937,140532842,68.33,20260909
2305,115,6,40.00,20.25,29.66,77720,4227332879,142513005,69.29,20260909
2305,115,7,42.65,26.40,33.27,67157,4029820406,121105766,58.88,20260909
2305,115,8,33.20,25.70,29.42,80474,3916996985,133109383,64.72,20260909
2308,115,1,1315.00,969.00,1123.44,606780,321514077291,286186768,11.01,20260909
2308,115,2,1480.00,1115.00,1274.14,381901,204518903567,160514057,6.17,20260909
2308,115,3,1565.00,1195.00,1395.29,833118,419278552866,300494268,11.56,20260909
2308,115,4,2280.00,1420.00,1861.55,722614,468693379201,251774645,9.69,20260909
2308,115,5,2585.00,1880.00,2214.62,1135336,532151984303,240290151,9.25,20260909
2308,115,6,2520.00,1790.00,2156.07,1756211,650838456997,301863030,11.62,20260909
2308,115,7,2135.00,1425.00,1777.82,1268084,485391272744,273025078,10.51,20260909
2308,115,8,2005.00,1520.00,1757.22,867102,447337456919,254570622,9.80,20260909
2312,115,1,36.95,22.30,30.64,778731,59567920485,1943780506,129.11,20260909
2312,115,2,27.30,23.85,25.32,160071,9122965067,360289900,23.93,20260909
2312,115,3,25.30,21.55,23.47,184110,8760907631,373203164,24.78,20260909
2312,115,4,31.90,21.60,27.41,420456,30197819740,1101454608,73.14,20260909
2312,115,5,41.05,26.65,34.03,611166,48160719981,1415170612,93.98,20260909
2312,115,6,44.40,33.05,38.30,656851,54170868583,1414014203,93.90,20260909
2312,115,7,38.45,27.30,33.22,241553,15581019942,468906121,31.13,20260909
2312,115,8,34.50,29.35,32.46,154712,8826276446,271891099,18.05,20260909
2313,115,1,192.00,91.50,142.39,1193220,277771940513,1950664199,163.67,20260909
2313,115,2,231.00,167.00,188.63,879756,214755970736,1138478586,95.52,20260909
2313,115,3,272.50,183.00,228.03,1766213,498681900374,2186849783,183.48,20260909
2313,115,4,294.00,205.00,257.36,1612613,434243604140,1687248058,141.56,20260909
2313,115,5,305.50,233.50,264.21,1752857,481316723390,1821687936,152.84,20260909
2313,115,6,291.50,218.00,262.00,1432974,306438935174,1169591407,98.13,20260909
2313,115,7,248.00,154.00,214.99,723372,172186086489,800881219,64.91,20260909
2313,115,8,260.00,169.50,222.00,643621,151801499605,683782177,55.41,20260909
2314,115,1,24.10,20.30,22.04,5714,112149534,5086209,4.79,20260909
2314,115,2,21.60,20.00,20.58,3357,47793513,2321289,2.18,20260909
2314,115,3,22.20,16.70,19.31,9690,207974609,10769059,10.14,20260909
2314,115,4,19.60,11.30,14.57,11657,170559090,11705944,11.03,20260909
2314,115,5,17.60,12.05,14.82,7983,194010873,13084919,12.32,20260909
2314,115,6,17.00,13.80,15.50,5528,109195810,7041307,6.63,20260909
2314,115,7,15.20,10.80,12.90,3076,41194579,3192312,3.00,20260909
2314,115,8,12.80,10.85,11.61,2960,31984670,2753132,2.59,20260909
2316,115,1,104.50,93.40,99.28,69708,7270135323,73223519,40.06,20260909
2316,115,2,112.50,90.30,102.63,46703,5761922446,56139073,30.72,20260909
2316,115,3,118.50,84.70,104.51,122335,16260048878,155579445,85.13,20260909
2316,115,4,125.50,92.60,113.20,136650,19863781077,175462457,96.01,20260909
2316,115,5,188.00,110.00,144.20,160182,28841857897,200010251,109.45,20260909
2316,115,6,248.50,150.00,189.17,115980,24831476817,131258928,71.82,20260909
2316,115,7,227.00,127.00,170.83,60147,9486863368,55531730,30.38,20260909
2316,115,8,179.00,143.50,160.55,49163,7611834052,47408821,25.94,20260909
2317,115,1,241.50,218.50,228.76,1245467,278066180407,1215523298,8.68,20260909
2317,115,2,253.50,210.50,229.28,790205,190494920994,830830668,5.93,20260909
2317,115,3,241.00,187.50,210.79,1669258,311564726390,1478042648,10.54,20260909
2317,115,4,234.00,189.50,214.29,1189071,295126724683,1377226965,9.81,20260909
2317,115,5,289.00,223.50,254.67,1667063,521563024387,2047923182,14.59,20260909
2317,115,6,314.00,246.00,276.55,1780824,494610918857,1788489111,12.74,20260909
2317,115,7,259.50,226.50,242.17,1143928,291599731121,1204105861,8.55,20260909
2317,115,8,274.50,238.00,255.87,959053,236484714461,924214852,6.56,20260909
2321,115,1,18.90,14.75,17.22,383,7947822,461494,3.23,20260909
2321,115,2,16.95,15.00,15.87,126,1117545,70375,0.49,20260909
2321,115,3,16.75,13.45,15.13,263,2181263,144141,1.00,20260909
2321,115,4,14.50,12.30,13.27,333,4077307,307052,2.15,20260909
2321,115,5,15.50,12.30,13.53,381,2918152,215627,1.51,20260909
2321,115,6,15.00,12.50,13.92,244,1316696,94584,0.66,20260909
2321,115,7,16.70,12.60,15.09,334,3089483,204618,1.43,20260909
2321,115,8,16.10,13.25,15.10,335,2939644,194594,1.36,20260909
2323,115,1,11.70,10.50,11.02,62651,2701889176,245091840,22.49,20260909
2323,115,2,11.40,9.86,10.66,25294,1037429481,97305526,8.93,20260909
2323,115,3,13.10,10.15,11.62,92189,4727015478,406781247,37.34,20260909
2323,115,4,11.25,10.05,10.71,31909,1117739154,104331800,9.57,20260909
2323,115,5,11.00,9.37,10.22,43825,1653877353,161769188,14.85,20260909
2323,115,6,12.75,10.40,11.57,93158,4737975122,409160510,37.56,20260909
2323,115,7,12.20,9.26,10.80,44952,1791631563,165780593,15.21,20260909
2323,115,8,11.95,9.72,10.90,44917,1663838499,152569483,14.00,20260909
2324,115,1,35.10,29.55,32.09,382035,30293740268,943784357,21.41,20260909
2324,115,2,34.10,29.50,31.14,203980,14982746492,481100604,10.91,20260909
2324,115,3,33.50,26.85,30.81,361386,24676781775,800894256,18.17,20260909
2324,115,4,33.55,26.75,30.07,395846,28714202184,954699455,21.66,20260909
2324,115,5,36.85,27.50,33.00,790596,84905309506,2572302024,58.36,20260909
2324,115,6,47.75,34.05,40.17,1009075,100763594204,2508238371,56.91,20260909
2324,115,7,38.20,33.20,35.75,454686,40152987413,1122944858,25.48,20260909
2324,115,8,44.95,34.55,40.57,824736,85492725003,2106961121,47.80,20260909
2327,115,1,304.50,230.00,271.30,1433549,335105552954,1235160305,59.58,20260909
2327,115,2,306.50,243.50,277.11,414143,105874856901,382058824,18.43,20260909
2327,115,3,299.00,240.00,267.90,617643,155409614768,580094801,27.98,20260909
2327,115,4,336.50,245.00,308.22,951154,255742845426,829728237,40.02,20260909
2327,115,5,784.00,314.00,488.40,1185680,552765187802,1131771526,54.63,20260909
2327,115,6,1155.00,670.00,940.24,1909883,1094548568036,1164115841,56.19,20260909
2327,115,7,1220.00,456.50,776.17,2347363,978516697737,1260686342,60.85,20260909
2327,115,8,668.00,515.00,581.03,1744604,615270627437,1058916975,51.43,20260909
2328,115,1,56.90,47.05,52.61,159439,12162049929,231165373,44.59,20260909
2328,115,2,52.90,47.25,50.57,51967,3482839920,68867203,13.28,20260909
2328,115,3,52.10,42.75,46.37,59689,3255086369,70183203,13.53,20260909
2328,115,4,50.70,43.35,46.61,70463,4569253664,98026355,18.91,20260909
2328,115,5,57.30,49.35,54.03,187983,16073287372,297455132,57.38,20260909
2328,115,6,64.50,48.00,57.42,150143,13878146493,241676930,46.62,20260909
2328,115,7,53.30,38.65,48.00,59910,3960600939,82497986,15.91,20260909
2328,115,8,47.85,40.50,45.58,43014,2326767282,51044511,9.84,20260909
2329,115,1,71.10,52.60,61.79,394443,41586792990,672967725,120.17,20260909
2329,115,2,60.00,49.00,54.44,96257,8171638544,150087505,26.80,20260909
2329,115,3,66.30,46.45,56.93,258197,23954018001,420748401,75.13,20260909
2329,115,4,63.80,49.25,58.07,226391,22759021403,391893745,69.98,20260909
2329,115,5,65.00,50.20,59.50,251459,23803356513,400045827,60.70,20260909
2329,115,6,62.30,50.20,56.26,132859,11479027991,204012756,30.96,20260909
2329,115,7,56.90,37.10,47.94,80759,5413391437,112908614,17.13,20260909
2329,115,8,46.20,40.00,43.93,41898,2182844622,49679658,7.53,20260909
2330,115,1,1835.00,1545.00,1718.05,2116207,1463745509957,851975987,3.28,20260909
2330,115,2,2025.00,1740.00,1883.61,1605330,1009390442907,535880278,2.06,20260909
2330,115,3,1995.00,1760.00,1860.38,6192161,1907133147635,1025127000,3.95,20260909
2330,115,4,2330.00,1805.00,2071.76,3319485,1800752683774,869187652,3.35,20260909
2330,115,5,2375.00,2185.00,2273.05,3334569,1859209692732,817932521,3.15,20260909
2330,115,6,2535.00,2210.00,2371.93,4460947,2153057364630,907722708,3.50,20260909
2330,115,7,2505.00,2180.00,2377.40,4979401,2125089788942,893870933,3.44,20260909
2330,115,8,2445.00,2310.00,2387.04,1973858,1135408960436,475654777,1.83,20260909
2331,115,1,30.35,22.25,27.89,169622,9915311512,355409818,63.76,20260909
2331,115,2,28.40,24.70,26.83,40295,1901482156,70847644,12.71,20260909
2331,115,3,27.40,20.85,23.76,39517,1545189672,65009624,11.66,20260909
2331,115,4,22.35,19.75,21.38,21289,841618119,39352665,7.06,20260909
2331,115,5,22.25,18.60,20.83,36022,1582892738,75963410,13.62,20260909
2331,115,6,26.50,20.20,23.30,64404,3091603536,132659376,23.79,20260909
2331,115,7,22.00,17.20,19.99,22596,879188148,43977028,7.88,20260909
2331,115,8,21.00,18.05,19.93,24024,975698669,48941410,8.78,20260909
2332,115,1,17.50,14.70,16.20,43779,1697849875,104777928,17.39,20260909
2332,115,2,16.30,15.00,15.65,12036,352534385,22521387,3.73,20260909
2332,115,3,16.20,14.45,15.31,37521,1160273954,75762834,12.58,20260909
2332,115,4,15.65,13.50,14.79,29469,1094224603,73967503,12.28,20260909
2332,115,5,17.35,13.45,15.15,41835,1736256931,114582242,19.02,20260909
2332,115,6,20.80,14.90,17.95,85980,4673321536,260316622,43.22,20260909
2332,115,7,26.45,17.35,22.96,419026,25858682760,1125764909,186.95,20260909
2332,115,8,24.95,19.80,22.44,221406,12675258524,564845596,93.80,20260909
2337,115,1,95.50,40.05,68.25,1904288,307237122438,4501432025,233.11,20260909
2337,115,2,117.50,79.50,93.90,1523656,262462988291,2795097187,141.71,20260909
2337,115,3,170.00,88.80,113.27,1374225,293901320717,2594631108,131.06,20260909
2337,115,4,176.00,118.00,146.38,2027241,471333089673,3219781230,162.51,20260909
2337,115,5,178.50,136.50,159.97,2400885,562379439902,3515438729,177.43,20260909
2337,115,6,192.00,132.50,167.49,1596069,337420868052,2014537268,101.65,20260909
2337,115,7,156.50,91.80,132.08,938597,186181144141,1409569257,71.12,20260909
2337,115,8,144.50,102.00,126.90,982650,211074594802,1663295606,83.87,20260909
2338,115,1,43.60,35.15,39.98,47006,2357719687,58959373,23.26,20260909
2338,115,2,49.20,33.45,40.33,19136,1226219908,30403850,11.99,20260909
2338,115,3,59.40,42.80,51.95,114324,8850795196,170345236,56.13,20260909
2338,115,4,55.30,43.00,49.26,142806,6397689776,129872120,42.79,20260909
2338,115,5,61.40,45.45,53.62,126327,9781915390,182402540,60.10,20260909
2338,115,6,60.00,44.30,52.05,96273,7045336803,135342443,44.59,20260909
2338,115,7,54.80,33.05,46.19,52094,3162186873,68451577,22.55,20260909
2338,115,8,43.00,36.00,39.37,24018,993040443,25219451,8.31,20260909
2340,115,1,30.80,25.00,28.14,62487,2941190439,104495115,27.59,20260909
2340,115,2,28.10,24.20,26.00,19039,700209188,26930504,7.11,20260909
2340,115,3,29.95,24.00,27.54,52526,2327640047,84509955,22.32,20260909
2340,115,4,45.90,24.80,36.00,152081,10032742696,278659237,73.59,20260909
2340,115,5,43.35,32.90,39.13,142817,9294053670,237509016,62.72,20260909
2340,115,6,45.80,31.25,39.43,150825,9453936287,239729250,63.31,20260909
2340,115,7,41.50,24.80,35.26,83997,4488810919,127276301,33.61,20260909
2340,115,8,35.70,26.85,32.26,56333,2517616488,78017927,20.60,20260909
2342,115,1,40.60,28.50,36.02,110804,6496631434,180321590,114.47,20260909
2342,115,2,33.95,30.30,31.99,16218,650235496,20323254,12.90,20260909
2342,115,3,34.65,27.65,31.58,33765,1215651401,38491323,24.43,20260909
2342,115,4,34.85,28.00,31.75,30668,1275284755,40155396,25.49,20260909
2342,115,5,47.45,33.80,42.59,152908,10380265295,243718302,154.71,20260909
2342,115,6,63.90,36.65,49.99,164627,13405710827,268163123,170.23,20260909
2342,115,7,60.70,29.45,46.67,65967,3832797889,82117823,52.13,20260909
2342,115,8,43.95,31.70,39.29,49672,2239370368,56993791,36.22,20260909
2344,115,1,136.00,82.10,108.38,1976699,382788752656,3531887234,78.48,20260909
2344,115,2,124.00,95.00,110.69,1373646,281178368479,2540209363,56.44,20260909
2344,115,3,129.50,85.20,109.25,2431234,466919230987,4273478804,94.96,20260909
2344,115,4,98.00,83.80,92.04,1933837,288320283446,3132430034,69.60,20260909
2344,115,5,158.00,91.10,126.59,2613050,659281246850,5207920752,115.73,20260909
2344,115,6,233.50,146.00,190.34,3280869,1006986485155,5290328489,117.56,20260909
2344,115,7,207.50,117.00,167.43,1969068,484726107969,2894943423,64.33,20260909
2344,115,8,193.00,133.50,176.48,2140221,613890637137,3478472342,77.29,20260909
2345,115,1,1320.00,1110.00,1197.76,194006,125122849457,104463654,18.61,20260909
2345,115,2,1495.00,1090.00,1312.49,134202,91920621310,70034770,12.48,20260909
2345,115,3,1750.00,1290.00,1514.91,218954,176562601738,116549555,20.77,20260909
2345,115,4,2340.00,1575.00,1997.67,205967,186049714582,93133067,16.59,20260909
2345,115,5,2695.00,2305.00,2501.72,280566,261038933286,104343757,18.59,20260909
2345,115,6,2720.00,2170.00,2451.83,211362,177960080552,72582454,12.93,20260909
2345,115,7,2825.00,1840.00,2343.01,175605,146874629053,62686177,11.17,20260909
2345,115,8,2595.00,1950.00,2201.12,213368,147768733295,67133215,11.96,20260909
2347,115,1,67.60,57.70,63.67,101279,9822692072,154254898,9.24,20260909
2347,115,2,71.90,64.80,68.20,48818,3928277177,57597880,3.45,20260909
2347,115,3,81.10,66.10,75.99,141065,11660464339,153438796,9.19,20260909
2347,115,4,85.40,76.30,81.60,100350,9131818909,111905592,6.70,20260909
2347,115,5,88.20,81.30,84.46,75674,7290430607,86312632,5.17,20260909
2347,115,6,97.10,84.10,91.43,145864,20462809168,223800389,13.41,20260909
2347,115,7,98.30,80.30,88.54,119650,16750534568,189180190,11.34,20260909
2347,115,8,98.30,85.10,90.56,78045,6596139580,72836343,4.36,20260909
2348,115,1,83.50,76.20,79.44,17761,714552261,8994745,5.92,20260909
2348,115,2,78.50,73.30,74.99,6357,300268487,4004029,2.63,20260909
2348,115,3,89.50,68.10,77.79,17407,1119153955,14386831,9.47,20260909
2348,115,4,81.30,70.80,76.65,10488,515708965,6727440,4.42,20260909
2348,115,5,72.90,67.40,69.65,8607,397851257,5711749,3.76,20260909
2348,115,6,79.90,68.20,74.46,28235,2116490069,28422040,18.71,20260909
2348,115,7,82.30,71.30,76.79,22248,1125844317,14660946,9.65,20260909
2348,115,8,77.00,66.80,70.99,27634,736346000,10372459,6.82,20260909
2349,115,1,17.10,12.40,15.27,128716,5750119357,376532007,54.28,20260909
2349,115,2,15.60,12.85,14.19,41482,1523489304,107356142,15.47,20260909
2349,115,3,15.80,12.35,13.97,59488,2327149389,166474523,23.99,20260909
2349,115,4,14.50,12.35,13.36,33120,1045425918,78208256,11.27,20260909
2349,115,5,14.60,12.10,13.26,41048,1673449835,126174861,18.18,20260909
2349,115,6,16.15,12.70,14.37,57832,2522154885,175401794,25.28,20260909
2349,115,7,13.65,9.85,12.04,22070,692222929,57465922,8.28,20260909
2349,115,8,12.15,10.35,11.16,13559,383455938,34338807,4.95,20260909
2351,115,1,98.30,72.10,86.77,66365,5567472519,64160647,35.22,20260909
2351,115,2,90.50,83.50,87.06,17302,1395557077,16028525,8.80,20260909
2351,115,3,107.50,75.00,96.32,77006,7915333058,82176283,45.11,20260909
2351,115,4,172.50,98.30,137.51,144430,29119380227,211746958,116.25,20260909
2351,115,5,233.00,153.50,186.82,158538,34974266553,187205174,102.78,20260909
2351,115,6,226.00,173.50,202.01,162888,34035886302,168481642,92.50,20260909
2351,115,7,233.00,124.00,193.04,118787,23178943568,120068350,65.92,20260909
2351,115,8,247.00,142.50,196.84,142758,20403963524,103656529,53.50,20260909
2352,115,1,29.30,23.05,25.56,120341,4312624972,168675871,10.67,20260909
2352,115,2,26.70,24.75,25.63,37647,1319567350,51478899,3.25,20260909
2352,115,3,25.65,22.55,23.83,116104,2892408873,121361712,7.67,20260909
2352,115,4,26.20,22.90,24.62,60576,2247252969,91275066,5.77,20260909
2352,115,5,29.30,23.95,27.00,119543,5268960852,195115738,12.34,20260909
2352,115,6,35.55,28.20,32.02,204444,11413656987,356367767,22.54,20260909
2352,115,7,36.30,26.05,32.63,200357,13574917511,415898897,26.31,20260909
2352,115,8,30.15,27.00,28.86,72385,3501187974,121306599,7.67,20260909
2353,115,1,27.65,25.05,26.51,276220,18843557401,710604062,23.31,20260909
2353,115,2,28.15,25.95,27.04,235745,18410247902,680745993,22.33,20260909
2353,115,3,29.45,25.60,27.54,253272,17196136037,624236430,20.48,20260909
2353,115,4,29.20,26.85,27.84,160511,11939157110,428748519,14.06,20260909
2353,115,5,35.20,27.25,30.48,315450,25923906645,850506602,27.90,20260909
2353,115,6,44.20,31.75,38.46,699795,62329961118,1620532798,53.16,20260909
2353,115,7,34.10,27.65,30.90,252504,20813311616,673513243,22.09,20260909
2353,115,8,33.20,28.25,31.07,175548,12091005640,389143111,12.76,20260909
2354,115,1,62.00,56.90,59.69,100702,8213176184,137585824,9.72,20260909
2354,115,2,60.70,55.00,58.22,43139,3237149910,55598060,3.93,20260909
2354,115,3,59.20,50.20,53.86,77610,5176661682,96100550,6.79,20260909
