stock_id,name,susp_date,susp_time,resume_date,resume_time,days
050425,國巨凱基94購12,2019-11-12,8:00,2019-11-13,8:00,1
050426,國巨凱基94購14,2019-11-12,8:00,2019-11-13,8:00,1
050485,國巨統一96購01,2019-11-12,8:00,2019-11-13,8:00,1
050632,國巨群益94購07,2019-11-12,8:00,2019-11-13,8:00,1
050644,國巨凱基96購01,2019-11-12,8:00,2019-11-13,8:00,1
050667,國巨永豐94購06,2019-11-12,8:00,2019-11-13,8:00,1
050694,國巨凱基96購03,2019-11-12,8:00,2019-11-13,8:00,1
050724,國巨國票96購01,2019-11-12,8:00,2019-11-13,8:00,1
050811,國巨凱基95購02,2019-11-12,8:00,2019-11-13,8:00,1
050841,國巨國票96購02,2019-11-12,8:00,2019-11-13,8:00,1
05090P,國巨元大95售05,2019-11-12,8:00,2019-11-13,8:00,1
050936,國巨國票95購04,2019-11-12,8:00,2019-11-13,8:00,1
051011,國巨凱基95購03,2019-11-12,8:00,2019-11-13,8:00,1
051087,國巨元大97購01,2019-11-12,8:00,2019-11-13,8:00,1
051154,國巨國泰96購03,2019-11-12,8:00,2019-11-13,8:00,1
051175,國巨凱基95購04,2019-11-12,8:00,2019-11-13,8:00,1
051200,國巨麥證95購01,2019-11-12,8:00,2019-11-13,8:00,1
051212,國巨統一95購01,2019-11-12,8:00,2019-11-13,8:00,1
051239,國巨元大96購02,2019-11-12,8:00,2019-11-13,8:00,1
051266,國巨富邦99購01,2019-11-12,8:00,2019-11-13,8:00,1
051286,國巨統一97購01,2019-11-12,8:00,2019-11-13,8:00,1
051295,國巨元富95購04,2019-11-12,8:00,2019-11-13,8:00,1
051347,國巨元大95購06,2019-11-12,8:00,2019-11-13,8:00,1
051348,國巨元大95購07,2019-11-12,8:00,2019-11-13,8:00,1
051349,國巨元大95購08,2019-11-12,8:00,2019-11-13,8:00,1
051400,國巨永豐95購01,2019-11-12,8:00,2019-11-13,8:00,1
051471,國巨凱基97購01,2019-11-12,8:00,2019-11-13,8:00,1
05160P,國巨國票96售03,2019-11-12,8:00,2019-11-13,8:00,1
07234P,國巨國泰8C售01,2019-11-12,8:00,2019-11-13,8:00,1
07361P,國巨凱基8B售07,2019-11-12,8:00,2019-11-13,8:00,1
07438P,國巨國泰8C售03,2019-11-12,8:00,2019-11-13,8:00,1
07521P,國巨凱基8B售09,2019-11-12,8:00,2019-11-13,8:00,1
07644P,國巨群益92售01,2019-11-12,8:00,2019-11-13,8:00,1
07674P,國巨凱基8C售03,2019-11-12,8:00,2019-11-13,8:00,1
07780P,國巨凱基8C售05,2019-11-12,8:00,2019-11-13,8:00,1
07873P,國巨凱基8B售11,2019-11-12,8:00,,,
07874P,國巨凱基8C售06,2019-11-12,8:00,2019-11-13,8:00,1
07887P,國巨元大8B售11,2019-11-12,8:00,,,
07929P,國巨永豐8B售02,2019-11-12,8:00,2019-11-13,8:00,1
07938P,國巨凱基8C售09,2019-11-12,8:00,2019-11-13,8:00,1
07950P,國巨群益8C售02,2019-11-12,8:00,2019-11-13,8:00,1
07958P,國巨元大8B售14,2019-11-12,8:00,2019-11-13,8:00,1
08145P,國巨兆豐8B售04,2019-11-12,8:00,2019-11-13,8:00,1
08157P,國巨元大8B售16,2019-11-12,8:00,2019-11-13,8:00,1
08249P,國巨國泰91售05,2019-11-12,8:00,2019-11-13,8:00,1
08292P,國巨凱基8C售11,2019-11-12,8:00,2019-11-13,8:00,1
08334P,國巨群益8C售03,2019-11-12,8:00,2019-11-13,8:00,1
08360P,國巨群益8C售04,2019-11-12,8:00,2019-11-13,8:00,1
08377P,國巨國泰91售06,2019-11-12,8:00,2019-11-13,8:00,1
08399P,國巨永豐8C售03,2019-11-12,8:00,2019-11-13,8:00,1
08437P,國巨元大93售01,2019-11-12,8:00,2019-11-13,8:00,1
08571P,國巨凱基91售06,2019-11-12,8:00,2019-11-13,8:00,1
08593P,國巨元大8C售03,2019-11-12,8:00,2019-11-13,8:00,1
08720P,國巨元富8C售04,2019-11-12,8:00,2019-11-13,8:00,1
08721P,國巨元富8C售05,2019-11-12,8:00,2019-11-13,8:00,1
08722P,國巨元富8C售06,2019-11-12,8:00,2019-11-13,8:00,1
08794P,國巨統一93售01,2019-11-12,8:00,2019-11-13,8:00,1
08798P,國巨富邦92售01,2019-11-12,8:00,2019-11-13,8:00,1
08805P,國巨凱基91售11,2019-11-12,8:00,2019-11-13,8:00,1
08806P,國巨凱基91售12,2019-11-12,8:00,2019-11-13,8:00,1
08853P,國巨康和91售02,2019-11-12,8:00,2019-11-13,8:00,1
08956P,國巨凱基91售15,2019-11-12,8:00,2019-11-13,8:00,1
08973P,國巨凱基91售16,2019-11-12,8:00,2019-11-13,8:00,1
08999P,國巨兆豐92售02,2019-11-12,8:00,2019-11-13,8:00,1
2327,國巨,2019-11-12,8:00,2019-11-13,8:00,1
3702,大聯大,2019-11-12,8:00,2019-11-13,8:00,1
3702A,大聯大甲特,2019-11-12,8:00,2019-11-13,8:00,1
051531,國巨國票96購04,2019-11-13,8:00,2019-11-13,8:00,0
051575,國巨元大96購03,2019-11-13,8:00,2019-11-13,8:00,0
043808,新唐永豐91購01,2019-11-28,8:00,2019-11-29,8:00,1
045050,新唐凱基93購01,2019-11-28,8:00,2019-11-29,8:00,1
045390,新唐元大92購01,2019-11-28,8:00,2019-11-29,8:00,1
046641,新唐永豐93購01,2019-11-28,8:00,2019-11-29,8:00,1
046669,新唐元大93購01,2019-11-28,8:00,2019-11-29,8:00,1
047253,新唐群益93購01,2019-11-28,8:00,2019-11-29,8:00,1
047531,新唐元大93購02,2019-11-28,8:00,2019-11-29,8:00,1
047667,新唐永豐93購02,2019-11-28,8:00,2019-11-29,8:00,1
049043,新唐兆豐94購01,2019-11-28,8:00,2019-11-29,8:00,1
049182,新唐凱基94購01,2019-11-28,8:00,2019-11-29,8:00,1
050873,新唐永豐95購01,2019-11-28,8:00,2019-11-29,8:00,1
4919,新唐,2019-11-28,8:00,2019-11-29,8:00,1
1439,中和,2019-12-10,8:00,2019-12-11,8:00,1
4414,如興,2019-12-10,8:00,2019-12-11,8:00,1
8427,基勝-KY,2019-12-20,8:00,2019-12-23,8:00,3
03531P,同欣電永豐92售01,2019-12-27,8:00,2019-12-30,8:00,3
03674P,同欣電元富92售03,2019-12-27,8:00,2019-12-30,8:00,3
03685P,同欣電凱基93售01,2019-12-27,8:00,2019-12-30,8:00,3
03704P,同欣電元大93售01,2019-12-27,8:00,2019-12-30,8:00,3
03711P,同欣電凱基93售02,2019-12-27,8:00,2019-12-30,8:00,3
03989P,同欣電群益93售02,2019-12-27,8:00,2019-12-30,8:00,3
04457P,同欣電統一94售01,2019-12-27,8:00,2019-12-30,8:00,3
04479P,同欣電中信96售02,2019-12-27,8:00,2019-12-30,8:00,3
044831,同欣電永豐91購01,2019-12-27,8:00,2019-12-30,8:00,3
044838,同欣電元大91購01,2019-12-27,8:00,2019-12-30,8:00,3
044839,同欣電元大91購02,2019-12-27,8:00,2019-12-30,8:00,3
044876,同欣電統一91購01,2019-12-27,8:00,2019-12-30,8:00,3
045059,同欣電國泰93購01,2019-12-27,8:00,2019-12-30,8:00,3
045203,同欣電凱基92購01,2019-12-27,8:00,2019-12-30,8:00,3
045246,同欣電群益92購01,2019-12-27,8:00,2019-12-30,8:00,3
045511,同欣電凱基92購02,2019-12-27,8:00,2019-12-30,8:00,3
045881,同欣電元富92購01,2019-12-27,8:00,2019-12-30,8:00,3
046080,同欣電凱基92購03,2019-12-27,8:00,2019-12-30,8:00,3
046105,同欣電永豐92購02,2019-12-27,8:00,2019-12-30,8:00,3
046332,同欣電元大92購01,2019-12-27,8:00,2019-12-30,8:00,3
046369,同欣電日盛92購01,2019-12-27,8:00,2019-12-30,8:00,3
046569,同欣電元富92購02,2019-12-27,8:00,2019-12-30,8:00,3
046590,同欣電元大92購02,2019-12-27,8:00,2019-12-30,8:00,3
046954,同欣電國票93購01,2019-12-27,8:00,2019-12-30,8:00,3
046972,同欣電群益93購01,2019-12-27,8:00,2019-12-30,8:00,3
046998,同欣電國泰94購01,2019-12-27,8:00,2019-12-30,8:00,3
047191,同欣電元大93購02,2019-12-27,8:00,2019-12-30,8:00,3
047269,同欣電康和93購01,2019-12-27,8:00,2019-12-30,8:00,3
048476,同欣電永豐93購01,2019-12-27,8:00,2019-12-30,8:00,3
049046,同欣電兆豐94購01,2019-12-27,8:00,2019-12-30,8:00,3
049155,同欣電元大94購01,2019-12-27,8:00,2019-12-30,8:00,3
049159,同欣電中信96購01,2019-12-27,8:00,2019-12-30,8:00,3
04929P,同欣電凱基95售01,2019-12-27,8:00,2019-12-30,8:00,3
049480,同欣電永豐94購01,2019-12-27,8:00,2019-12-30,8:00,3
049515,同欣電凱基94購01,2019-12-27,8:00,2019-12-30,8:00,3
049532,同欣電台新94購01,2019-12-27,8:00,2019-12-30,8:00,3
05048P,同欣電永豐95售01,2019-12-27,8:00,2019-12-30,8:00,3
051073,同欣電國票96購01,2019-12-27,8:00,2019-12-30,8:00,3
051100,同欣電元大95購01,2019-12-27,8:00,2019-12-30,8:00,3
051127,同欣電群益95購01,2019-12-27,8:00,2019-12-30,8:00,3
051315,同欣電麥證95購01,2019-12-27,8:00,2019-12-30,8:00,3
051802,同欣電永豐95購02,2019-12-27,8:00,2019-12-30,8:00,3
051871,同欣電凱基95購02,2019-12-27,8:00,2019-12-30,8:00,3
051939,同欣電群益97購01,2019-12-27,8:00,2019-12-30,8:00,3
052343,同欣電凱基95購03,2019-12-27,8:00,2019-12-30,8:00,3
05285P,同欣電群益95售02,2019-12-27,8:00,2019-12-30,8:00,3
053048,同欣電麥證96購01,2019-12-27,8:00,2019-12-30,8:00,3
053056,同欣電國票97購01,2019-12-27,8:00,2019-12-30,8:00,3
053069,同欣電群益98購01,2019-12-27,8:00,2019-12-30,8:00,3
053077,同欣電永豐96購01,2019-12-27,8:00,2019-12-30,8:00,3
053091,同欣電元大96購01,2019-12-27,8:00,2019-12-30,8:00,3
053159,同欣電元大96購02,2019-12-27,8:00,2019-12-30,8:00,3
053174,同欣電群益98購02,2019-12-27,8:00,2019-12-30,8:00,3
053180,同欣電統一96購01,2019-12-27,8:00,2019-12-30,8:00,3
053269,同欣電群益96購01,2019-12-27,8:00,2019-12-30,8:00,3
053283,同欣電元大96購03,2019-12-27,8:00,2019-12-30,8:00,3
053311,同欣電凱基96購01,2019-12-27,8:00,2019-12-30,8:00,3
053450,同欣電凱基96購02,2019-12-27,8:00,2019-12-30,8:00,3
053481,同欣電元大97購01,2019-12-27,8:00,2019-12-30,8:00,3
053600,同欣電元大96購04,2019-12-27,8:00,2019-12-30,8:00,3
053677,同欣電國泰97購01,2019-12-27,8:00,2019-12-30,8:00,3
053791,同欣電元大96購05,2019-12-27,8:00,2019-12-30,8:00,3
054095,同欣電群益98購03,2019-12-27,8:00,2019-12-30,8:00,3
054349,同欣電國票97購02,2019-12-27,8:00,2019-12-30,8:00,3
05624P,同欣電中信98售01,2019-12-27,8:00,2019-12-30,8:00,3
05921P,同欣電元大96售06,2019-12-27,8:00,2019-12-30,8:00,3
6271,同欣電,2019-12-27,8:00,2019-12-30,8:00,3
054403,同欣電永豐96購02,2019-12-30,8:00,2019-12-30,8:00,0
911608,明輝-DR,2020-02-11,9:00,2020-02-12,8:00,1
046616,中橡凱基93購01,2020-02-12,8:00,2020-02-13,8:00,1
046801,中橡元大93購01,2020-02-12,8:00,2020-02-13,8:00,1
054715,中橡康和97購01,2020-02-12,8:00,2020-02-13,8:00,1
054810,中橡元大9A購01,2020-02-12,8:00,2020-02-13,8:00,1
2104,國際中橡,2020-02-12,8:00,2020-02-13,8:00,1
03639P,祥碩凱基93售05,2020-02-21,8:00,2020-02-24,8:00,3
03701P,祥碩元大93售01,2020-02-21,8:00,2020-02-24,8:00,3
03707P,祥碩群益93售01,2020-02-21,8:00,2020-02-24,8:00,3
04182P,祥碩國票93售01,2020-02-21,8:00,2020-02-24,8:00,3
04298P,祥碩元大93售02,2020-02-21,8:00,2020-02-24,8:00,3
044024,祥碩凱基93購01,2020-02-21,8:00,2020-02-24,8:00,3
045645,祥碩凱基93購03,2020-02-21,8:00,2020-02-24,8:00,3
04589P,祥碩永豐94售01,2020-02-21,8:00,2020-02-24,8:00,3
045975,祥碩凱基93購04,2020-02-21,8:00,2020-02-24,8:00,3
046789,祥碩永豐93購01,2020-02-21,8:00,2020-02-24,8:00,3
046824,祥碩凱基93購06,2020-02-21,8:00,2020-02-24,8:00,3
046936,祥碩元富93購01,2020-02-21,8:00,2020-02-24,8:00,3
046964,祥碩中信93購01,2020-02-21,8:00,2020-02-24,8:00,3
04745P,祥碩元大94售04,2020-02-21,8:00,2020-02-24,8:00,3
048134,祥碩國票93購02,2020-02-21,8:00,2020-02-24,8:00,3
048172,祥碩永豐93購02,2020-02-21,8:00,2020-02-24,8:00,3
048182,祥碩群益93購02,2020-02-21,8:00,2020-02-24,8:00,3
048399,祥碩國票94購01,2020-02-21,8:00,2020-02-24,8:00,3
048420,祥碩統一93購01,2020-02-21,8:00,2020-02-24,8:00,3
048648,祥碩元大93購03,2020-02-21,8:00,2020-02-24,8:00,3
049478,祥碩永豐94購02,2020-02-21,8:00,2020-02-24,8:00,3
049699,祥碩元大94購01,2020-02-21,8:00,2020-02-24,8:00,3
049928,祥碩元大94購02,2020-02-21,8:00,2020-02-24,8:00,3
049929,祥碩元大94購03,2020-02-21,8:00,2020-02-24,8:00,3
050045,祥碩兆豐94購01,2020-02-21,8:00,2020-02-24,8:00,3
051717,祥碩康和95購01,2020-02-21,8:00,2020-02-24,8:00,3
052590,祥碩永豐96購01,2020-02-21,8:00,2020-02-24,8:00,3
052671,祥碩群益96購01,2020-02-21,8:00,2020-02-24,8:00,3
052933,祥碩元大96購01,2020-02-21,8:00,2020-02-24,8:00,3
053102,祥碩元富96購01,2020-02-21,8:00,2020-02-24,8:00,3
053219,祥碩凱基96購01,2020-02-21,8:00,2020-02-24,8:00,3
053480,祥碩元大96購02,2020-02-21,8:00,2020-02-24,8:00,3
053504,祥碩兆豐96購01,2020-02-21,8:00,2020-02-24,8:00,3
054641,祥碩中信98購01,2020-02-21,8:00,2020-02-24,8:00,3
054822,祥碩元大97購01,2020-02-21,8:00,2020-02-24,8:00,3
054823,祥碩元大97購02,2020-02-21,8:00,2020-02-24,8:00,3
054921,文曄凱基97購01,2020-02-21,8:00,2020-02-24,8:00,3
054922,文曄凱基98購01,2020-02-21,8:00,2020-02-24,8:00,3
054997,文曄元富97購01,2020-02-21,8:00,2020-02-24,8:00,3
055062,文曄永豐97購01,2020-02-21,8:00,2020-02-24,8:00,3
055180,文曄統一97購01,2020-02-21,8:00,2020-02-24,8:00,3
055407,祥碩國泰98購01,2020-02-21,8:00,2020-02-24,8:00,3
055565,祥碩凱基97購01,2020-02-21,8:00,2020-02-24,8:00,3
055724,祥碩元大97購03,2020-02-21,8:00,2020-02-24,8:00,3
055785,祥碩凱基97購02,2020-02-21,8:00,2020-02-24,8:00,3
055804,祥碩永豐97購02,2020-02-21,8:00,2020-02-24,8:00,3
055968,祥碩元大97購04,2020-02-21,8:00,2020-02-24,8:00,3
055980,祥碩統一98購01,2020-02-21,8:00,2020-02-24,8:00,3
055986,祥碩元富97購01,2020-02-21,8:00,2020-02-24,8:00,3
056162,祥碩凱基97購03,2020-02-21,8:00,2020-02-24,8:00,3
056246,祥碩群益97購01,2020-02-21,8:00,2020-02-24,8:00,3
056267,文曄統一97購02,2020-02-21,8:00,2020-02-24,8:00,3
056273,祥碩統一97購02,2020-02-21,8:00,2020-02-24,8:00,3
056367,祥碩元大98購01,2020-02-21,8:00,2020-02-24,8:00,3
056368,祥碩元大98購02,2020-02-21,8:00,2020-02-24,8:00,3
056396,祥碩永豐98購01,2020-02-21,8:00,2020-02-24,8:00,3
056855,祥碩中信98購02,2020-02-21,8:00,2020-02-24,8:00,3
056972,祥碩永豐98購02,2020-02-21,8:00,2020-02-24,8:00,3
056992,祥碩兆豐98購01,2020-02-21,8:00,2020-02-24,8:00,3
057027,祥碩凱基98購01,2020-02-21,8:00,2020-02-24,8:00,3
057058,祥碩元大98購04,2020-02-21,8:00,2020-02-24,8:00,3
057094,祥碩元富98購01,2020-02-21,8:00,2020-02-24,8:00,3
057095,祥碩元富98購02,2020-02-21,8:00,2020-02-24,8:00,3
057113,祥碩群益98購01,2020-02-21,8:00,2020-02-24,8:00,3
057153,祥碩國泰99購01,2020-02-21,8:00,2020-02-24,8:00,3
057191,祥碩元大98購05,2020-02-21,8:00,2020-02-24,8:00,3
057467,祥碩永豐98購04,2020-02-21,8:00,2020-02-24,8:00,3
057497,祥碩元大98購06,2020-02-21,8:00,2020-02-24,8:00,3
057826,祥碩元大98購08,2020-02-21,8:00,2020-02-24,8:00,3
06283P,祥碩永豐97售01,2020-02-21,8:00,2020-02-24,8:00,3
06337P,祥碩元大97售05,2020-02-21,8:00,2020-02-24,8:00,3
06347P,祥碩元富97售02,2020-02-21,8:00,2020-02-24,8:00,3
06410P,祥碩統一97售01,2020-02-21,8:00,2020-02-24,8:00,3
06595P,祥碩元大98售03,2020-02-21,8:00,2020-02-24,8:00,3
06611P,祥碩國票98售01,2020-02-21,8:00,2020-02-24,8:00,3
06614P,祥碩永豐98售03,2020-02-21,8:00,2020-02-24,8:00,3
06668P,祥碩凱基98售02,2020-02-21,8:00,2020-02-24,8:00,3
06674P,祥碩群益98售02,2020-02-21,8:00,2020-02-24,8:00,3
06730P,祥碩元大98售07,2020-02-21,8:00,2020-02-24,8:00,3
08974P,祥碩凱基93售02,2020-02-21,8:00,2020-02-24,8:00,3
3036,文曄,2020-02-21,8:00,2020-02-24,8:00,3
5269,祥碩,2020-02-21,8:00,2020-02-24,8:00,3
1416,廣豐,2020-03-09,8:00,2020-03-10,8:00,1
04036P,臻鼎群益93售03,2020-03-10,8:00,2020-03-11,8:00,1
04394P,臻鼎凱基94售01,2020-03-10,8:00,2020-03-11,8:00,1
043958,臻鼎元富94購01,2020-03-10,8:00,2020-03-11,8:00,1
044304,臻鼎兆豐93購01,2020-03-10,8:00,2020-03-11,8:00,1
044820,臻鼎兆豐93購02,2020-03-10,8:00,2020-03-11,8:00,1
04534P,臻鼎元富94售03,2020-03-10,8:00,2020-03-11,8:00,1
045643,臻鼎凱基93購01,2020-03-10,8:00,2020-03-11,8:00,1
045937,臻鼎群益93購02,2020-03-10,8:00,2020-03-11,8:00,1
046568,臻鼎元富95購01,2020-03-10,8:00,2020-03-11,8:00,1
046896,臻鼎群益94購01,2020-03-10,8:00,2020-03-11,8:00,1
047127,臻鼎中信95購01,2020-03-10,8:00,2020-03-11,8:00,1
04744P,臻鼎元富94售04,2020-03-10,8:00,2020-03-11,8:00,1
047558,臻鼎凱基93購06,2020-03-10,8:00,2020-03-11,8:00,1
04806P,臻鼎元富94售06,2020-03-10,8:00,2020-03-11,8:00,1
048133,臻鼎國票94購01,2020-03-10,8:00,2020-03-11,8:00,1
048179,臻鼎富邦97購01,2020-03-10,8:00,2020-03-11,8:00,1
04852P,臻鼎永豐94售02,2020-03-10,8:00,2020-03-11,8:00,1
049110,臻鼎富邦94購01,2020-03-10,8:00,2020-03-11,8:00,1
04931P,臻鼎元富94售09,2020-03-10,8:00,2020-03-11,8:00,1
04943P,臻鼎康和94售01,2020-03-10,8:00,2020-03-11,8:00,1
049535,臻鼎永豐94購01,2020-03-10,8:00,2020-03-11,8:00,1
04990P,臻鼎元大94售04,2020-03-10,8:00,2020-03-11,8:00,1
049989,臻鼎凱基94購02,2020-03-10,8:00,2020-03-11,8:00,1
050089,臻鼎台新94購01,2020-03-10,8:00,2020-03-11,8:00,1
050118,臻鼎元大94購01,2020-03-10,8:00,2020-03-11,8:00,1
050143,臻鼎元富94購05,2020-03-10,8:00,2020-03-11,8:00,1
050157,臻鼎群益94購02,2020-03-10,8:00,2020-03-11,8:00,1
050193,臻鼎元大94購02,2020-03-10,8:00,2020-03-11,8:00,1
050194,臻鼎元大94購03,2020-03-10,8:00,2020-03-11,8:00,1
050248,臻鼎凱基94購03,2020-03-10,8:00,2020-03-11,8:00,1
050328,臻鼎永豐94購03,2020-03-10,8:00,2020-03-11,8:00,1
050400,臻鼎中信97購01,2020-03-10,8:00,2020-03-11,8:00,1
050408,臻鼎台新94購02,2020-03-10,8:00,2020-03-11,8:00,1
050534,臻鼎兆豐94購01,2020-03-10,8:00,2020-03-11,8:00,1
05054P,臻鼎群益95售02,2020-03-10,8:00,2020-03-11,8:00,1
050563,臻鼎元富94購07,2020-03-10,8:00,2020-03-11,8:00,1
050564,臻鼎元富94購08,2020-03-10,8:00,2020-03-11,8:00,1
050777,臻鼎元大94購05,2020-03-10,8:00,2020-03-11,8:00,1
050829,臻鼎凱基96購01,2020-03-10,8:00,2020-03-11,8:00,1
050953,臻鼎群益95購01,2020-03-10,8:00,2020-03-11,8:00,1
051278,臻鼎中信97購02,2020-03-10,8:00,2020-03-11,8:00,1
05143P,臻鼎台新95售01,2020-03-10,8:00,2020-03-11,8:00,1
05148P,臻鼎元大95售01,2020-03-10,8:00,2020-03-11,8:00,1
051492,臻鼎凱基95購01,2020-03-10,8:00,2020-03-11,8:00,1
051674,臻鼎元大95購02,2020-03-10,8:00,2020-03-11,8:00,1
051711,臻鼎群益95購03,2020-03-10,8:00,2020-03-11,8:00,1
051767,臻鼎元大95購03,2020-03-10,8:00,2020-03-11,8:00,1
051768,臻鼎元大95購04,2020-03-10,8:00,2020-03-11,8:00,1
051785,臻鼎兆豐96購01,2020-03-10,8:00,2020-03-11,8:00,1
051793,臻鼎國票95購02,2020-03-10,8:00,2020-03-11,8:00,1
051794,臻鼎國票96購02,2020-03-10,8:00,2020-03-11,8:00,1
051812,臻鼎凱基95購03,2020-03-10,8:00,2020-03-11,8:00,1
051850,臻鼎中信96購01,2020-03-10,8:00,2020-03-11,8:00,1
051900,臻鼎富邦95購01,2020-03-10,8:00,2020-03-11,8:00,1
05223P,臻鼎凱基95售02,2020-03-10,8:00,2020-03-11,8:00,1
052240,臻鼎國票96購03,2020-03-10,8:00,2020-03-11,8:00,1
052404,臻鼎凱基95購05,2020-03-10,8:00,2020-03-11,8:00,1
052473,臻鼎亞東95購01,2020-03-10,8:00,2020-03-11,8:00,1
05249P,臻鼎國票95售01,2020-03-10,8:00,2020-03-11,8:00,1
05250P,臻鼎國票96售01,2020-03-10,8:00,2020-03-11,8:00,1
05269P,臻鼎元大95售05,2020-03-10,8:00,2020-03-11,8:00,1
05272P,臻鼎中信97售03,2020-03-10,8:00,2020-03-11,8:00,1
05297P,臻鼎凱基95售04,2020-03-10,8:00,2020-03-11,8:00,1
053414,臻鼎國票97購01,2020-03-10,8:00,2020-03-11,8:00,1
053503,臻鼎兆豐97購01,2020-03-10,8:00,2020-03-11,8:00,1
053697,臻鼎元大96購02,2020-03-10,8:00,2020-03-11,8:00,1
053767,臻鼎富邦97購02,2020-03-10,8:00,2020-03-11,8:00,1
053871,臻鼎元大96購03,2020-03-10,8:00,2020-03-11,8:00,1
053872,臻鼎元大96購04,2020-03-10,8:00,2020-03-11,8:00,1
053982,臻鼎元大96購05,2020-03-10,8:00,2020-03-11,8:00,1
054028,臻鼎凱基96購03,2020-03-10,8:00,2020-03-11,8:00,1
054490,臻鼎台新96購02,2020-03-10,8:00,2020-03-11,8:00,1
054557,臻鼎凱基98購01,2020-03-10,8:00,2020-03-11,8:00,1
054797,臻鼎群益97購01,2020-03-10,8:00,2020-03-11,8:00,1
055117,臻鼎凱基98購02,2020-03-10,8:00,2020-03-11,8:00,1
055143,臻鼎永豐97購01,2020-03-10,8:00,2020-03-11,8:00,1
05517P,臻鼎元大96售01,2020-03-10,8:00,2020-03-11,8:00,1
055358,臻鼎凱基97購01,2020-03-10,8:00,2020-03-11,8:00,1
055432,臻鼎群益97購02,2020-03-10,8:00,2020-03-11,8:00,1
055475,臻鼎凱基97購02,2020-03-10,8:00,2020-03-11,8:00,1
055745,臻鼎元富97購01,2020-03-10,8:00,2020-03-11,8:00,1
055967,臻鼎元大97購01,2020-03-10,8:00,2020-03-11,8:00,1
056095,臻鼎元富9A購01,2020-03-10,8:00,2020-03-11,8:00,1
05613P,臻鼎台新96售01,2020-03-10,8:00,2020-03-11,8:00,1
056513,臻鼎亞東99購01,2020-03-10,8:00,2020-03-11,8:00,1
05652P,臻鼎群益96售01,2020-03-10,8:00,2020-03-11,8:00,1
056547,臻鼎凱基99購01,2020-03-10,8:00,2020-03-11,8:00,1
056566,臻鼎群益98購01,2020-03-10,8:00,2020-03-11,8:00,1
056599,臻鼎元富98購01,2020-03-10,8:00,2020-03-11,8:00,1
056724,臻鼎中信9A購01,2020-03-10,8:00,2020-03-11,8:00,1
056974,臻鼎永昌9C購01,2020-03-10,8:00,2020-03-11,8:00,1
05700P,臻鼎凱基96售02,2020-03-10,8:00,2020-03-11,8:00,1
057093,臻鼎元富98購02,2020-03-10,8:00,2020-03-11,8:00,1
057268,臻鼎兆豐99購01,2020-03-10,8:00,2020-03-11,8:00,1
057673,臻鼎元大98購01,2020-03-10,8:00,2020-03-11,8:00,1
057981,臻鼎永豐98購01,2020-03-10,8:00,2020-03-11,8:00,1
057996,臻鼎中信98購01,2020-03-10,8:00,2020-03-11,8:00,1
058139,臻鼎元大99購01,2020-03-10,8:00,2020-03-11,8:00,1
058140,臻鼎元大99購02,2020-03-10,8:00,2020-03-11,8:00,1
058570,臻鼎凱基9A購01,2020-03-10,8:00,2020-03-11,8:00,1
058583,臻鼎群益99購01,2020-03-10,8:00,2020-03-11,8:00,1
06705P,臻鼎元富98售03,2020-03-10,8:00,2020-03-11,8:00,1
06955P,臻鼎元富99售01,2020-03-10,8:00,2020-03-11,8:00,1
08966P,臻鼎元富94售02,2020-03-10,8:00,2020-03-11,8:00,1
4958,臻鼎-KY,2020-03-10,8:00,2020-03-11,8:00,1
051545,裕隆康和95購01,2020-03-30,8:00,2020-03-31,8:00,1
054652,裕隆麥證97購01,2020-03-30,8:00,2020-03-31,8:00,1
054684,裕隆永豐97購01,2020-03-30,8:00,2020-03-31,8:00,1
054811,裕隆元大9A購01,2020-03-30,8:00,2020-03-31,8:00,1
2201,裕隆,2020-03-30,8:00,2020-03-31,8:00,1
9110,越南控-DR,2020-05-27,9:00,2020-06-08,8:00,12
8497,格威傳媒,2020-05-28,8:00,2020-05-29,8:00,1
054467,隆達凱基97購01,2020-06-18,8:00,2020-06-19,8:00,1
055008,隆達元富97購01,2020-06-18,8:00,2020-06-19,8:00,1
057876,隆達元大98購01,2020-06-18,8:00,2020-06-19,8:00,1
2448,晶電,2020-06-18,8:00,2020-06-19,8:00,1
3698,隆達,2020-06-18,8:00,2020-06-19,8:00,1
6224,聚鼎,2020-07-08,8:00,2020-07-09,8:00,1
4144,康聯-KY,2020-07-27,8:00,2020-07-28,8:00,1
1734,杏輝,2020-08-11,8:00,2020-08-12,8:00,1
3051,力特,2020-08-12,8:00,2020-08-13,8:00,1
03038X,元展35,2020-08-13,8:00,2020-08-14,8:00,1
03293P,和碩元大02售01,2020-08-13,8:00,2020-08-14,8:00,1
054480,和碩中信98購01,2020-08-13,8:00,2020-08-14,8:00,1
057224,和碩日盛9A購01,2020-08-13,8:00,2020-08-14,8:00,1
057415,和碩日盛98購01,2020-08-13,8:00,,,
057648,和碩元大98購01,2020-08-13,8:00,2020-08-14,8:00,1
057825,和碩元大98購02,2020-08-13,8:00,2020-08-14,8:00,1
057947,和碩國票99購01,2020-08-13,8:00,2020-08-14,8:00,1
058763,和碩群益99購01,2020-08-13,8:00,2020-08-14,8:00,1
058773,和碩兆豐99購01,2020-08-13,8:00,2020-08-14,8:00,1
059268,鎧勝中信01購01,2020-08-13,8:00,2020-08-14,8:00,1
