class,stock_id,date,official_factor,our_factor,official_src,our_event,our_kind
A,6803,2020-07-24,0.95207965,0.95207965,exDailyQ,exright,
A,2235,2020-07-27,0.9378882,0.9378882,exDailyQ,exright,
A,3232,2020-07-27,0.98250729,0.98250729,exDailyQ,exright,
A,3537,2020-07-27,0.87468354,0.87468354,exDailyQ,exright,
A,3556,2020-07-27,0.94875776,0.94875776,exDailyQ,exright,
A,4129,2020-07-27,0.97657143,0.97657143,exDailyQ,exright,
A,4129A,2020-07-27,0.99016393,0.99016393,exDailyQ,exright,
A,5392,2020-07-27,0.96040404,0.96040404,exDailyQ,exright,
A,6170,2020-07-27,0.95522388,0.95522388,exDailyQ,exright,
A,6532,2020-07-27,0.97796143,0.97796143,exDailyQ,exright,
A,6629,2020-07-27,0.94618056,0.94618056,exDailyQ,exright,
A,3265,2020-07-28,0.94117647,0.94117647,exDailyQ,exright,
A,3531,2020-07-28,0.9257732,0.9257732,exDailyQ,exright,
A,4162,2020-07-28,0.99297753,0.99297753,exDailyQ,exright,
A,4754,2020-07-28,0.84523364,0.84523364,exDailyQ,exright,
A,4909,2020-07-28,0.98153846,0.98153846,exDailyQ,exright,
A,5398,2020-07-28,0.98752599,0.98752599,exDailyQ,exright,
A,5530,2020-07-28,0.94923858,0.94923858,exDailyQ,exright,
A,6195,2020-07-28,0.94690265,0.94690265,exDailyQ,exright,
A,6284,2020-07-28,0.98473282,0.98473282,exDailyQ,exright,
A,6292,2020-07-28,0.90537634,0.90537634,exDailyQ,exright,
A,6624,2020-07-28,0.94805195,0.94805195,exDailyQ,exright,
A,8299,2020-07-28,0.95846645,0.95846645,exDailyQ,exright,
A,8917,2020-07-28,0.89617564,0.89617564,exDailyQ,exright,
A,1813,2020-07-29,0.9537037,0.9537037,exDailyQ,exright,
A,3306,2020-07-29,0.96286472,0.96286472,exDailyQ,exright,
A,3577,2020-07-29,0.97822706,0.97822706,exDailyQ,exright,
A,4533,2020-07-29,0.97826087,0.97826087,exDailyQ,exright,
A,4556,2020-07-29,0.98071625,0.98071625,exDailyQ,exright,
A,4744,2020-07-29,0.94953846,0.94953846,exDailyQ,exright,
A,4933,2020-07-29,0.9564,0.9564,exDailyQ,exright,
A,5284,2020-07-29,0.95153061,0.95153061,TWT49U,exright,
A,6148,2020-07-29,0.96908213,0.96908213,exDailyQ,exright,
A,6163,2020-07-29,0.97522659,0.97522659,exDailyQ,exright,
A,2729,2020-07-30,0.95762712,0.95762712,exDailyQ,exright,
A,3128,2020-07-30,0.96045627,0.96045627,exDailyQ,exright,
A,3332,2020-07-30,0.97377049,0.97377049,exDailyQ,exright,
A,3551,2020-07-30,0.96737044,0.96737044,exDailyQ,exright,
A,4305,2020-07-30,0.93991416,0.93991416,exDailyQ,exright,
A,4433,2020-07-30,0.97531172,0.97531172,exDailyQ,exright,
A,4538,2020-07-30,0.93116883,0.93116883,exDailyQ,exright,
A,4971,2020-07-30,0.97895833,0.97895833,exDailyQ,exright,
A,6138,2020-07-30,0.9491784,0.9491784,exDailyQ,exright,
A,6175,2020-07-30,0.97782705,0.97782705,exDailyQ,exright,
A,6270,2020-07-30,0.93673966,0.93673966,exDailyQ,exright,
A,6290,2020-07-30,0.93637993,0.93637993,exDailyQ,exright,
A,6574,2020-07-30,0.97864583,0.97864583,exDailyQ,exright,
A,8155,2020-07-30,0.97272727,0.97272727,exDailyQ,exright,
A,8437,2020-07-30,0.95867769,0.95867769,exDailyQ,exright,
A,3221,2020-07-31,0.99280576,0.99280576,exDailyQ,exright,
A,4905,2020-07-31,0.96882051,0.96882051,exDailyQ,exright,
A,6171,2020-07-31,0.98742138,0.98742138,exDailyQ,exright,
A,2636,2020-08-03,0.95463918,0.95463918,TWT49U,exright,
A,3088,2020-08-03,0.93066202,0.93066202,exDailyQ,exright,
A,4126,2020-08-03,0.86937431,0.86937431,exDailyQ,exright,
A,4138,2020-08-03,0.93469786,0.93469786,exDailyQ,exright,
A,4173,2020-08-03,0.97435897,0.97435897,exDailyQ,exright,
A,4303,2020-08-03,0.94545455,0.94545455,exDailyQ,exright,
A,4550,2020-08-03,0.92191235,0.92191235,exDailyQ,exright,
A,4927,2020-08-03,0.96268657,0.96268657,TWT49U,exright,
A,5493,2020-08-03,0.94203895,0.94203895,exDailyQ,exright,
A,6020,2020-08-03,0.97800687,0.97800687,exDailyQ,exright,
A,6462,2020-08-03,0.95384615,0.95384615,exDailyQ,exright,
A,8929,2020-08-03,0.97942387,0.97942387,exDailyQ,exright,
A,4160,2020-08-04,0.97683135,0.97683135,exDailyQ,exright,
A,5312,2020-08-04,0.94020927,0.94020927,exDailyQ,exright,
A,6207,2020-08-04,0.94989562,0.94989562,exDailyQ,exright,
A,8383,2020-08-04,0.93702771,0.93702771,exDailyQ,exright,
A,3541,2020-08-05,0.89143577,0.89143577,exDailyQ,exright,
A,5299,2020-08-05,0.95416667,0.95416667,exDailyQ,exright,
A,5903,2020-08-05,0.97470817,0.97470817,exDailyQ,exright,
A,6569,2020-08-05,0.77325905,0.77325905,exDailyQ,exright,
A,2221,2020-08-06,0.94252874,0.94252874,exDailyQ,exright,
A,3152,2020-08-06,0.97992857,0.97992857,exDailyQ,exright,
A,3217,2020-08-06,0.97819672,0.97819672,exDailyQ,exright,
A,3272,2020-08-06,0.97427653,0.97427653,exDailyQ,exright,
A,3564,2020-08-06,0.97781885,0.97781885,exDailyQ,exright,
A,4123,2020-08-06,0.9371134,0.9371134,exDailyQ,exright,
A,6114,2020-08-06,0.95471698,0.95471698,exDailyQ,exright,
A,6210,2020-08-06,0.93435449,0.93435449,exDailyQ,exright,
A,6263,2020-08-06,0.93543759,0.93543759,exDailyQ,exright,
A,8050,2020-08-06,0.95325581,0.95325581,exDailyQ,exright,
A,8107,2020-08-06,0.93730408,0.93730408,exDailyQ,exright,
A,8183,2020-08-06,0.97580645,0.97580645,exDailyQ,exright,
A,6560,2020-08-07,0.95505618,0.95505618,exDailyQ,exright,
A,8406,2020-08-07,0.932,0.932,exDailyQ,exright,
A,4736,2020-08-10,0.97359343,0.97359343,exDailyQ,exright,
A,5223,2020-08-11,0.98039216,0.98039216,exDailyQ,exright,
