N,stop,cal_pos,date,n_triggered
8,trail 20%,2534,2025-06-02,5
8,trail 20%,2541,2025-06-11,128
8,trail 20%,2544,2025-06-16,138
8,trail 20%,2548,2025-06-20,185
8,trail 20%,2574,2025-07-28,23
8,trail 20%,2582,2025-08-07,141
8,trail 20%,2584,2025-08-11,148
8,trail 20%,2588,2025-08-15,1
8,trail 20%,2602,2025-09-04,153
8,trail 20%,2604,2025-09-08,18
8,trail 20%,2609,2025-09-15,2
8,trail 20%,2611,2025-09-17,19
8,trail 20%,2612,2025-09-18,21
8,trail 20%,2613,2025-09-19,1
8,trail 20%,2616,2025-09-24,1
8,trail 20%,2618,2025-09-26,56
8,trail 20%,2621,2025-10-02,26
8,trail 20%,2625,2025-10-09,24
8,trail 20%,2626,2025-10-13,26
8,trail 20%,2627,2025-10-14,19
8,trail 20%,2630,2025-10-17,13
8,trail 20%,2631,2025-10-20,1
8,trail 20%,2641,2025-11-04,1
8,trail 20%,2642,2025-11-05,12
8,trail 20%,2644,2025-11-07,17
8,trail 20%,2645,2025-11-10,58
8,trail 20%,2649,2025-11-14,12
8,trail 20%,2650,2025-11-17,17
8,trail 20%,2651,2025-11-18,100
8,trail 20%,2652,2025-11-19,57
8,trail 20%,2654,2025-11-21,99
8,trail 20%,2662,2025-12-03,10
8,trail 20%,2666,2025-12-09,2
8,trail 20%,2667,2025-12-10,19
8,trail 20%,2668,2025-12-11,4
8,trail 20%,2669,2025-12-12,27
8,trail 20%,2671,2025-12-16,2
8,trail 20%,2672,2025-12-17,21
8,trail 20%,2673,2025-12-18,39
8,trail 20%,2689,2026-01-13,28
8,trail 20%,2691,2026-01-15,26
8,trail 20%,2693,2026-01-19,14
8,trail 20%,2695,2026-01-21,17
8,trail 20%,2699,2026-01-27,25
8,trail 20%,2702,2026-01-30,77
8,trail 20%,2703,2026-02-02,43
8,trail 20%,2704,2026-02-03,26
8,trail 20%,2705,2026-02-04,23
8,trail 20%,2706,2026-02-05,43
8,trail 20%,2707,2026-02-06,43
8,trail 20%,2708,2026-02-09,15
8,trail 20%,2709,2026-02-10,8
8,trail 20%,2710,2026-02-11,4
8,trail 20%,2716,2026-03-03,23
8,trail 20%,2717,2026-03-04,129
8,trail 20%,2718,2026-03-05,1
8,trail 20%,2720,2026-03-09,301
8,trail 20%,2723,2026-03-12,2
8,trail 20%,2724,2026-03-13,1
8,trail 20%,2727,2026-03-18,3
8,trail 20%,2728,2026-03-19,5
8,trail 20%,2729,2026-03-20,3
8,trail 20%,2730,2026-03-23,31
8,trail 20%,2731,2026-03-24,24
8,trail 20%,2733,2026-03-26,11
8,trail 20%,2734,2026-03-27,17
8,trail 20%,2735,2026-03-30,6
8,trail 20%,2736,2026-03-31,57
8,trail 20%,2738,2026-04-02,8
8,trail 20%,2739,2026-04-07,3
8,trail 20%,2743,2026-04-13,4
8,trail 20%,2748,2026-04-20,13
8,trail 20%,2751,2026-04-23,7
8,trail 20%,2752,2026-04-24,3
8,trail 20%,2753,2026-04-27,5
8,trail 20%,2757,2026-05-04,9
8,trail 20%,2759,2026-05-06,2
8,trail 20%,2761,2026-05-08,19
8,trail 20%,2765,2026-05-14,21
8,trail 20%,2766,2026-05-15,20
8,trail 20%,2767,2026-05-18,27
8,trail 20%,2768,2026-05-19,10
8,trail 20%,2769,2026-05-20,10
8,trail 20%,2778,2026-06-02,4
8,trail 20%,2781,2026-06-05,5
8,trail 20%,2782,2026-06-08,18
8,trail 20%,2784,2026-06-10,36
8,trail 20%,2785,2026-06-11,9
8,trail 20%,2787,2026-06-15,5
8,trail 20%,2795,2026-06-26,15
8,trail 20%,2796,2026-06-29,3
8,trail 20%,2802,2026-07-07,7
8,trail 20%,2805,2026-07-13,5
8,trail 20%,2806,2026-07-14,11
8,trail 20%,2808,2026-07-16,3
8,trail 20%,2809,2026-07-17,10
8,trail 20%,2810,2026-07-20,10
8,trail 20%,2812,2026-07-22,9
8,trail 20%,2816,2026-07-28,8
8,trail 20%,2817,2026-07-29,2
8,trail 20%,2818,2026-07-30,3
5,fix 15%,551,2017-04-13,125
5,fix 15%,677,2017-10-12,141
5,fix 15%,695,2017-11-07,16
5,fix 15%,699,2017-11-13,6
5,fix 15%,704,2017-11-20,6
5,fix 15%,707,2017-11-23,6
5,fix 15%,709,2017-11-27,11
5,fix 15%,712,2017-11-30,6
5,fix 15%,713,2017-12-01,13
5,fix 15%,714,2017-12-04,6
5,fix 15%,715,2017-12-05,5
5,fix 15%,716,2017-12-06,5
5,fix 15%,717,2017-12-07,24
5,fix 15%,730,2017-12-26,23
5,fix 15%,731,2017-12-27,3
5,fix 15%,739,2018-01-09,3
5,fix 15%,751,2018-01-25,5
5,fix 15%,758,2018-02-05,7
5,fix 15%,759,2018-02-06,186
5,fix 15%,760,2018-02-07,6
5,fix 15%,761,2018-02-08,5
5,fix 15%,762,2018-02-09,15
5,fix 15%,764,2018-02-21,2
5,fix 15%,776,2018-03-12,6
5,fix 15%,782,2018-03-20,29
5,fix 15%,785,2018-03-23,3
5,fix 15%,788,2018-03-28,7
5,fix 15%,796,2018-04-11,9
5,fix 15%,800,2018-04-17,3
5,fix 15%,805,2018-04-24,20
5,fix 15%,806,2018-04-25,33
5,fix 15%,807,2018-04-26,28
5,fix 15%,818,2018-05-14,8
5,fix 15%,822,2018-05-18,2
5,fix 15%,841,2018-06-14,4
5,fix 15%,846,2018-06-22,16
5,fix 15%,847,2018-06-25,9
5,fix 15%,853,2018-07-03,5
5,fix 15%,854,2018-07-04,5
5,fix 15%,855,2018-07-05,11
5,fix 15%,856,2018-07-06,35
5,fix 15%,857,2018-07-09,2
5,fix 15%,858,2018-07-10,5
5,fix 15%,859,2018-07-11,8
5,fix 15%,867,2018-07-23,7
5,fix 15%,877,2018-08-06,4
5,fix 15%,881,2018-08-10,33
5,fix 15%,882,2018-08-13,31
5,fix 15%,884,2018-08-15,13
5,fix 15%,886,2018-08-17,11
5,fix 15%,887,2018-08-20,8
5,fix 15%,889,2018-08-22,9
5,fix 15%,890,2018-08-23,7
5,fix 15%,893,2018-08-28,4
5,fix 15%,901,2018-09-07,10
5,fix 15%,902,2018-09-10,40
5,fix 15%,903,2018-09-11,37
5,fix 15%,904,2018-09-12,8
5,fix 15%,905,2018-09-13,33
5,fix 15%,909,2018-09-19,41
5,fix 15%,910,2018-09-20,30
5,fix 15%,913,2018-09-26,32
5,fix 15%,918,2018-10-03,31
5,fix 15%,919,2018-10-04,1
5,fix 15%,920,2018-10-05,124
5,fix 15%,921,2018-10-08,28
5,fix 15%,922,2018-10-09,75
5,fix 15%,923,2018-10-11,241
5,fix 15%,930,2018-10-22,15
5,fix 15%,931,2018-10-23,14
5,fix 15%,933,2018-10-25,43
5,fix 15%,935,2018-10-29,33
5,fix 15%,936,2018-10-30,28
5,fix 15%,943,2018-11-08,27
5,fix 15%,945,2018-11-12,3
5,fix 15%,946,2018-11-13,12
5,fix 15%,947,2018-11-14,82
5,fix 15%,949,2018-11-16,15
5,fix 15%,977,2018-12-25,27
5,fix 15%,997,2019-01-24,2
5,fix 15%,1022,2019-03-13,44
5,fix 15%,1051,2019-04-25,118
5,fix 15%,1061,2019-05-10,8
5,fix 15%,1062,2019-05-13,12
5,fix 15%,1066,2019-05-17,8
5,fix 15%,1067,2019-05-20,22
5,fix 15%,1072,2019-05-27,10
5,fix 15%,1074,2019-05-29,10
5,fix 15%,1081,2019-06-10,1
5,fix 15%,1104,2019-07-11,39
5,fix 15%,1121,2019-08-05,10
5,fix 15%,1122,2019-08-06,10
5,fix 15%,1127,2019-08-14,44
5,fix 15%,1162,2019-10-04,4
5,fix 15%,1166,2019-10-14,2
5,fix 15%,1186,2019-11-11,11
5,fix 15%,1193,2019-11-20,11
5,fix 15%,1194,2019-11-21,3
5,fix 15%,1203,2019-12-04,8
5,fix 15%,1210,2019-12-13,3
5,fix 15%,1211,2019-12-16,3
5,fix 15%,1225,2020-01-06,6
5,fix 15%,1227,2020-01-08,32
5,fix 15%,1236,2020-01-30,63
5,fix 15%,1237,2020-01-31,27
5,fix 15%,1238,2020-02-03,77
5,fix 15%,1246,2020-02-13,3
5,fix 15%,1253,2020-02-24,6
5,fix 15%,1256,2020-02-27,12
5,fix 15%,1257,2020-03-02,23
5,fix 15%,1262,2020-03-09,85
5,fix 15%,1263,2020-03-10,14
5,fix 15%,1264,2020-03-11,56
5,fix 15%,1265,2020-03-12,120
5,fix 15%,1266,2020-03-13,117
5,fix 15%,1267,2020-03-16,128
5,fix 15%,1268,2020-03-17,71
5,fix 15%,1269,2020-03-18,98
5,fix 15%,1270,2020-03-19,60
5,fix 15%,1272,2020-03-23,19
5,fix 15%,1351,2020-07-17,2
5,fix 15%,1356,2020-07-24,4
5,fix 15%,1360,2020-07-30,8
5,fix 15%,1370,2020-08-13,4
5,fix 15%,1375,2020-08-20,74
5,fix 15%,1382,2020-08-31,1
5,fix 15%,1391,2020-09-11,14
5,fix 15%,1392,2020-09-14,3
5,fix 15%,1399,2020-09-23,4
5,fix 15%,1401,2020-09-25,4
5,fix 15%,1409,2020-10-12,2
5,fix 15%,1410,2020-10-13,21
5,fix 15%,1417,2020-10-22,13
5,fix 15%,1419,2020-10-26,1
5,fix 15%,1426,2020-11-04,2
5,fix 15%,1430,2020-11-10,7
5,fix 15%,1440,2020-11-24,3
5,fix 15%,1449,2020-12-07,3
5,fix 15%,1452,2020-12-10,1
5,fix 15%,1455,2020-12-15,15
5,fix 15%,1458,2020-12-18,2
5,fix 15%,1459,2020-12-21,4
5,fix 15%,1460,2020-12-22,13
5,fix 15%,1464,2020-12-28,4
5,fix 15%,1465,2020-12-29,13
5,fix 15%,1472,2021-01-08,9
5,fix 15%,1474,2021-01-12,7
5,fix 15%,1476,2021-01-14,4
5,fix 15%,1477,2021-01-15,3
5,fix 15%,1479,2021-01-19,7
5,fix 15%,1480,2021-01-20,11
5,fix 15%,1481,2021-01-21,19
5,fix 15%,1487,2021-01-29,2
5,fix 15%,1488,2021-02-01,10
5,fix 15%,1489,2021-02-02,1
5,fix 15%,1498,2021-02-24,5
5,fix 15%,1539,2021-04-27,1
5,fix 15%,1540,2021-04-28,5
5,fix 15%,1542,2021-05-03,7
5,fix 15%,1543,2021-05-04,7
5,fix 15%,1544,2021-05-05,3
5,fix 15%,1545,2021-05-06,6
5,fix 15%,1548,2021-05-11,76
5,fix 15%,1549,2021-05-12,224
5,fix 15%,1550,2021-05-13,31
5,fix 15%,1551,2021-05-14,47
5,fix 15%,1552,2021-05-17,142
5,fix 15%,1576,2021-06-21,17
5,fix 15%,1577,2021-06-22,18
5,fix 15%,1592,2021-07-13,3
5,fix 15%,1603,2021-07-28,17
5,fix 15%,1614,2021-08-12,2
5,fix 15%,1615,2021-08-13,31
5,fix 15%,1616,2021-08-16,7
5,fix 15%,1617,2021-08-17,64
5,fix 15%,1618,2021-08-18,7
5,fix 15%,1619,2021-08-19,7
5,fix 15%,1622,2021-08-24,1
5,fix 15%,1630,2021-09-03,2
5,fix 15%,1631,2021-09-06,7
5,fix 15%,1633,2021-09-08,15
5,fix 15%,1635,2021-09-10,6
5,fix 15%,1639,2021-09-16,3
5,fix 15%,1641,2021-09-22,53
5,fix 15%,1645,2021-09-28,13
5,fix 15%,1646,2021-09-29,5
5,fix 15%,1648,2021-10-01,33
5,fix 15%,1649,2021-10-04,53
5,fix 15%,1650,2021-10-05,3
5,fix 15%,1651,2021-10-06,33
5,fix 15%,1653,2021-10-08,2
5,fix 15%,1654,2021-10-12,17
5,fix 15%,1655,2021-10-13,3
5,fix 15%,1662,2021-10-22,4
5,fix 15%,1689,2021-11-30,3
5,fix 15%,1692,2021-12-03,1
5,fix 15%,1695,2021-12-08,2
5,fix 15%,1714,2022-01-05,11
5,fix 15%,1715,2022-01-06,19
5,fix 15%,1716,2022-01-07,34
5,fix 15%,1718,2022-01-11,42
5,fix 15%,1721,2022-01-14,1
5,fix 15%,1726,2022-01-21,3
5,fix 15%,1727,2022-01-24,13
5,fix 15%,1728,2022-01-25,4
5,fix 15%,1730,2022-02-07,22
5,fix 15%,1735,2022-02-14,4
5,fix 15%,1741,2022-02-22,21
5,fix 15%,1744,2022-02-25,3
5,fix 15%,1745,2022-03-01,1
5,fix 15%,1748,2022-03-04,5
5,fix 15%,1749,2022-03-07,23
5,fix 15%,1750,2022-03-08,41
5,fix 15%,1753,2022-03-11,4
5,fix 15%,1755,2022-03-15,26
5,fix 15%,1756,2022-03-16,1
5,fix 15%,1762,2022-03-24,1
5,fix 15%,1769,2022-04-06,1
5,fix 15%,1770,2022-04-07,27
5,fix 15%,1772,2022-04-11,7
5,fix 15%,1773,2022-04-12,7
5,fix 15%,1776,2022-04-15,1
5,fix 15%,1777,2022-04-18,5
5,fix 15%,1781,2022-04-22,20
5,fix 15%,1782,2022-04-25,28
5,fix 15%,1783,2022-04-26,2
5,fix 15%,1784,2022-04-27,11
5,fix 15%,1790,2022-05-06,17
5,fix 15%,1791,2022-05-09,20
5,fix 15%,1792,2022-05-10,1
5,fix 15%,1793,2022-05-11,27
5,fix 15%,1794,2022-05-12,88
5,fix 15%,1809,2022-06-02,10
5,fix 15%,1813,2022-06-09,1
5,fix 15%,1814,2022-06-10,19
5,fix 15%,1815,2022-06-13,18
5,fix 15%,1816,2022-06-14,16
5,fix 15%,1817,2022-06-15,5
5,fix 15%,1818,2022-06-16,30
5,fix 15%,1819,2022-06-17,8
5,fix 15%,1820,2022-06-20,82
5,fix 15%,1822,2022-06-22,13
5,fix 15%,1826,2022-06-28,7
5,fix 15%,1828,2022-06-30,18
5,fix 15%,1829,2022-07-01,102
5,fix 15%,1830,2022-07-04,7
5,fix 15%,1832,2022-07-06,28
5,fix 15%,1836,2022-07-12,19
5,fix 15%,1839,2022-07-15,1
5,fix 15%,1855,2022-08-08,12
5,fix 15%,1856,2022-08-09,28
5,fix 15%,1878,2022-09-08,5
5,fix 15%,1885,2022-09-20,18
5,fix 15%,1886,2022-09-21,6
5,fix 15%,1887,2022-09-22,10
5,fix 15%,1888,2022-09-23,6
5,fix 15%,1889,2022-09-26,45
5,fix 15%,1891,2022-09-28,30
5,fix 15%,1899,2022-10-11,17
5,fix 15%,1900,2022-10-12,24
5,fix 15%,1901,2022-10-13,92
5,fix 15%,1903,2022-10-17,11
5,fix 15%,1905,2022-10-19,5
5,fix 15%,1907,2022-10-21,27
5,fix 15%,1908,2022-10-24,3
5,fix 15%,1909,2022-10-25,33
5,fix 15%,1910,2022-10-26,7
5,fix 15%,1927,2022-11-18,10
5,fix 15%,1948,2022-12-19,3
5,fix 15%,1956,2022-12-29,13
5,fix 15%,1957,2022-12-30,12
5,fix 15%,1966,2023-01-13,9
5,fix 15%,1998,2023-03-14,5
5,fix 15%,1999,2023-03-15,10
5,fix 15%,2000,2023-03-16,10
5,fix 15%,2024,2023-04-24,11
5,fix 15%,2048,2023-05-29,11
5,fix 15%,2064,2023-06-20,79
5,fix 15%,2078,2023-07-12,7
5,fix 15%,2079,2023-07-13,14
5,fix 15%,2082,2023-07-18,71
5,fix 15%,2085,2023-07-21,19
5,fix 15%,2086,2023-07-24,22
5,fix 15%,2092,2023-08-01,9
5,fix 15%,2099,2023-08-11,17
5,fix 15%,2100,2023-08-14,55
5,fix 15%,2102,2023-08-16,67
5,fix 15%,2106,2023-08-22,39
5,fix 15%,2107,2023-08-23,30
5,fix 15%,2110,2023-08-28,28
5,fix 15%,2113,2023-08-31,39
5,fix 15%,2118,2023-09-07,33
5,fix 15%,2121,2023-09-12,70
5,fix 15%,2126,2023-09-19,30
5,fix 15%,2131,2023-09-26,23
5,fix 15%,2140,2023-10-12,6
5,fix 15%,2142,2023-10-16,50
5,fix 15%,2143,2023-10-17,42
5,fix 15%,2144,2023-10-18,16
5,fix 15%,2145,2023-10-19,32
5,fix 15%,2150,2023-10-26,22
5,fix 15%,2153,2023-10-31,9
5,fix 15%,2172,2023-11-27,20
5,fix 15%,2183,2023-12-12,8
5,fix 15%,2188,2023-12-19,32
5,fix 15%,2199,2024-01-04,27
5,fix 15%,2203,2024-01-10,4
5,fix 15%,2207,2024-01-16,3
5,fix 15%,2208,2024-01-17,43
5,fix 15%,2221,2024-02-05,4
5,fix 15%,2223,2024-02-16,6
5,fix 15%,2227,2024-02-22,7
5,fix 15%,2230,2024-02-27,3
5,fix 15%,2237,2024-03-08,8
5,fix 15%,2240,2024-03-13,2
5,fix 15%,2242,2024-03-15,7
5,fix 15%,2243,2024-03-18,8
5,fix 15%,2244,2024-03-19,2
5,fix 15%,2261,2024-04-15,3
5,fix 15%,2262,2024-04-16,53
5,fix 15%,2276,2024-05-07,13
5,fix 15%,2280,2024-05-13,18
5,fix 15%,2281,2024-05-14,10
5,fix 15%,2298,2024-06-06,107
5,fix 15%,2329,2024-07-22,39
5,fix 15%,2331,2024-07-26,14
5,fix 15%,2332,2024-07-29,36
5,fix 15%,2336,2024-08-02,18
5,fix 15%,2337,2024-08-05,117
5,fix 15%,2338,2024-08-06,62
5,fix 15%,2340,2024-08-08,4
5,fix 15%,2359,2024-09-04,9
5,fix 15%,2363,2024-09-10,32
5,fix 15%,2364,2024-09-11,14
5,fix 15%,2370,2024-09-20,8
5,fix 15%,2371,2024-09-23,7
5,fix 15%,2378,2024-10-04,14
5,fix 15%,2380,2024-10-08,8
5,fix 15%,2382,2024-10-11,13
5,fix 15%,2384,2024-10-15,9
5,fix 15%,2394,2024-10-29,25
5,fix 15%,2399,2024-11-06,5
5,fix 15%,2402,2024-11-11,28
5,fix 15%,2403,2024-11-12,24
5,fix 15%,2405,2024-11-14,15
5,fix 15%,2406,2024-11-15,13
5,fix 15%,2407,2024-11-18,28
5,fix 15%,2411,2024-11-22,3
5,fix 15%,2415,2024-11-28,20
5,fix 15%,2417,2024-12-02,12
5,fix 15%,2418,2024-12-03,13
5,fix 15%,2422,2024-12-09,12
5,fix 15%,2424,2024-12-11,14
5,fix 15%,2427,2024-12-16,71
5,fix 15%,2430,2024-12-19,4
5,fix 15%,2431,2024-12-20,10
5,fix 15%,2432,2024-12-23,5
5,fix 15%,2437,2024-12-30,11
5,fix 15%,2438,2024-12-31,4
5,fix 15%,2439,2025-01-02,7
5,fix 15%,2444,2025-01-09,18
5,fix 15%,2445,2025-01-10,66
5,fix 15%,2446,2025-01-13,81
5,fix 15%,2448,2025-01-15,3
5,fix 15%,2450,2025-01-17,12
5,fix 15%,2454,2025-02-03,21
5,fix 15%,2455,2025-02-04,16
5,fix 15%,2473,2025-03-03,34
5,fix 15%,2477,2025-03-07,18
5,fix 15%,2479,2025-03-11,9
5,fix 15%,2481,2025-03-13,11
5,fix 15%,2483,2025-03-17,11
5,fix 15%,2488,2025-03-24,17
5,fix 15%,2489,2025-03-25,5
5,fix 15%,2492,2025-03-28,67
5,fix 15%,2493,2025-03-31,157
5,fix 15%,2496,2025-04-07,113
5,fix 15%,2497,2025-04-08,479
5,fix 15%,2498,2025-04-09,131
5,fix 15%,2528,2025-05-22,9
5,fix 15%,2542,2025-06-12,91
5,fix 15%,2543,2025-06-13,160
5,fix 15%,2545,2025-06-17,5
5,fix 15%,2575,2025-07-29,13
5,fix 15%,2576,2025-07-30,2
5,fix 15%,2588,2025-08-15,3
5,fix 15%,2591,2025-08-20,14
5,fix 15%,2600,2025-09-02,3
5,fix 15%,2620,2025-10-01,2
5,fix 15%,2625,2025-10-09,8
5,fix 15%,2627,2025-10-14,1
5,fix 15%,2631,2025-10-20,1
5,fix 15%,2641,2025-11-04,4
5,fix 15%,2643,2025-11-06,13
5,fix 15%,2645,2025-11-10,1
5,fix 15%,2646,2025-11-11,14
5,fix 15%,2648,2025-11-13,4
5,fix 15%,2649,2025-11-14,7
5,fix 15%,2650,2025-11-17,26
5,fix 15%,2651,2025-11-18,75
5,fix 15%,2652,2025-11-19,60
5,fix 15%,2654,2025-11-21,42
5,fix 15%,2666,2025-12-09,11
5,fix 15%,2671,2025-12-16,13
5,fix 15%,2672,2025-12-17,14
5,fix 15%,2686,2026-01-08,7
5,fix 15%,2689,2026-01-13,36
5,fix 15%,2692,2026-01-16,1
5,fix 15%,2703,2026-02-02,26
5,fix 15%,2706,2026-02-05,12
5,fix 15%,2707,2026-02-06,30
5,fix 15%,2708,2026-02-09,16
5,fix 15%,2714,2026-02-26,1
5,fix 15%,2716,2026-03-03,3
5,fix 15%,2717,2026-03-04,51
5,fix 15%,2720,2026-03-09,86
5,fix 15%,2727,2026-03-18,1
5,fix 15%,2730,2026-03-23,3
5,fix 15%,2736,2026-03-31,4
5,fix 15%,2738,2026-04-02,20
5,fix 15%,2752,2026-04-24,2
5,fix 15%,2764,2026-05-13,2
5,fix 15%,2769,2026-05-20,1
5,fix 15%,2809,2026-07-17,3
5,fix 15%,2816,2026-07-28,4
5,fix 15%,2817,2026-07-29,1
5,fix 15%,2818,2026-07-30,2
20,fix 15%,551,2017-04-13,200
20,fix 15%,553,2017-04-17,200
20,fix 15%,677,2017-10-12,95
20,fix 15%,687,2017-10-26,22
20,fix 15%,688,2017-10-27,14
20,fix 15%,689,2017-10-30,54
20,fix 15%,695,2017-11-07,71
20,fix 15%,697,2017-11-09,21
20,fix 15%,699,2017-11-13,75
20,fix 15%,704,2017-11-20,63
20,fix 15%,707,2017-11-23,81
20,fix 15%,709,2017-11-27,56
20,fix 15%,712,2017-11-30,71
20,fix 15%,713,2017-12-01,68
20,fix 15%,714,2017-12-04,69
20,fix 15%,715,2017-12-05,67
20,fix 15%,716,2017-12-06,131
20,fix 15%,717,2017-12-07,197
20,fix 15%,730,2017-12-26,158
20,fix 15%,731,2017-12-27,16
20,fix 15%,739,2018-01-09,21
20,fix 15%,741,2018-01-11,24
20,fix 15%,751,2018-01-25,53
20,fix 15%,758,2018-02-05,83
20,fix 15%,759,2018-02-06,660
20,fix 15%,760,2018-02-07,84
20,fix 15%,761,2018-02-08,41
20,fix 15%,762,2018-02-09,83
20,fix 15%,763,2018-02-12,6
20,fix 15%,764,2018-02-21,4
20,fix 15%,769,2018-03-01,5
20,fix 15%,776,2018-03-12,79
20,fix 15%,782,2018-03-20,60
20,fix 15%,785,2018-03-23,49
20,fix 15%,788,2018-03-28,66
20,fix 15%,796,2018-04-11,80
20,fix 15%,800,2018-04-17,30
20,fix 15%,804,2018-04-23,6
20,fix 15%,805,2018-04-24,136
20,fix 15%,806,2018-04-25,74
20,fix 15%,807,2018-04-26,67
20,fix 15%,818,2018-05-14,53
20,fix 15%,822,2018-05-18,54
20,fix 15%,841,2018-06-14,27
20,fix 15%,846,2018-06-22,104
20,fix 15%,847,2018-06-25,62
20,fix 15%,853,2018-07-03,48
20,fix 15%,854,2018-07-04,57
20,fix 15%,855,2018-07-05,64
20,fix 15%,856,2018-07-06,93
20,fix 15%,857,2018-07-09,45
20,fix 15%,858,2018-07-10,36
20,fix 15%,859,2018-07-11,81
20,fix 15%,867,2018-07-23,118
20,fix 15%,877,2018-08-06,49
20,fix 15%,881,2018-08-10,331
20,fix 15%,882,2018-08-13,145
20,fix 15%,884,2018-08-15,84
20,fix 15%,886,2018-08-17,95
20,fix 15%,887,2018-08-20,56
20,fix 15%,889,2018-08-22,71
20,fix 15%,890,2018-08-23,31
20,fix 15%,893,2018-08-28,28
20,fix 15%,901,2018-09-07,59
20,fix 15%,902,2018-09-10,104
20,fix 15%,903,2018-09-11,140
20,fix 15%,904,2018-09-12,44
20,fix 15%,905,2018-09-13,82
20,fix 15%,909,2018-09-19,146
20,fix 15%,910,2018-09-20,94
20,fix 15%,913,2018-09-26,79
20,fix 15%,918,2018-10-03,97
20,fix 15%,919,2018-10-04,4
20,fix 15%,920,2018-10-05,372
20,fix 15%,921,2018-10-08,157
20,fix 15%,922,2018-10-09,244
20,fix 15%,923,2018-10-11,1009
20,fix 15%,930,2018-10-22,65
20,fix 15%,931,2018-10-23,64
20,fix 15%,933,2018-10-25,172
20,fix 15%,935,2018-10-29,103
20,fix 15%,936,2018-10-30,86
20,fix 15%,943,2018-11-08,93
20,fix 15%,945,2018-11-12,32
20,fix 15%,946,2018-11-13,57
20,fix 15%,947,2018-11-14,204
20,fix 15%,949,2018-11-16,49
20,fix 15%,997,2019-01-24,69
20,fix 15%,1022,2019-03-13,200
20,fix 15%,1051,2019-04-25,200
20,fix 15%,1061,2019-05-10,60
20,fix 15%,1062,2019-05-13,56
20,fix 15%,1066,2019-05-17,43
20,fix 15%,1067,2019-05-20,130
20,fix 15%,1072,2019-05-27,69
20,fix 15%,1074,2019-05-29,62
20,fix 15%,1080,2019-06-06,6
20,fix 15%,1081,2019-06-10,8
20,fix 15%,1104,2019-07-11,135
20,fix 15%,1121,2019-08-05,70
20,fix 15%,1122,2019-08-06,13
20,fix 15%,1127,2019-08-14,143
20,fix 15%,1162,2019-10-04,66
20,fix 15%,1166,2019-10-14,20
20,fix 15%,1186,2019-11-11,18
20,fix 15%,1193,2019-11-20,42
20,fix 15%,1194,2019-11-21,4
20,fix 15%,1203,2019-12-04,13
20,fix 15%,1210,2019-12-13,4
20,fix 15%,1211,2019-12-16,9
20,fix 15%,1225,2020-01-06,30
20,fix 15%,1227,2020-01-08,92
20,fix 15%,1236,2020-01-30,228
20,fix 15%,1237,2020-01-31,83
20,fix 15%,1238,2020-02-03,300
20,fix 15%,1246,2020-02-13,10
20,fix 15%,1253,2020-02-24,45
20,fix 15%,1256,2020-02-27,49
20,fix 15%,1257,2020-03-02,76
20,fix 15%,1262,2020-03-09,311
20,fix 15%,1263,2020-03-10,53
20,fix 15%,1264,2020-03-11,180
20,fix 15%,1265,2020-03-12,458
20,fix 15%,1266,2020-03-13,532
20,fix 15%,1267,2020-03-16,550
20,fix 15%,1268,2020-03-17,323
20,fix 15%,1269,2020-03-18,341
20,fix 15%,1270,2020-03-19,265
20,fix 15%,1272,2020-03-23,79
20,fix 15%,1336,2020-06-24,73
20,fix 15%,1351,2020-07-17,24
20,fix 15%,1356,2020-07-24,34
20,fix 15%,1358,2020-07-28,73
20,fix 15%,1360,2020-07-30,32
20,fix 15%,1370,2020-08-13,100
20,fix 15%,1375,2020-08-20,404
20,fix 15%,1382,2020-08-31,15
20,fix 15%,1387,2020-09-07,69
20,fix 15%,1391,2020-09-11,76
20,fix 15%,1392,2020-09-14,16
20,fix 15%,1399,2020-09-23,31
20,fix 15%,1401,2020-09-25,103
20,fix 15%,1409,2020-10-12,18
20,fix 15%,1410,2020-10-13,17
20,fix 15%,1417,2020-10-22,25
20,fix 15%,1419,2020-10-26,17
20,fix 15%,1423,2020-10-30,13
20,fix 15%,1426,2020-11-04,10
20,fix 15%,1430,2020-11-10,30
20,fix 15%,1440,2020-11-24,12
20,fix 15%,1449,2020-12-07,6
20,fix 15%,1452,2020-12-10,64
20,fix 15%,1455,2020-12-15,105
20,fix 15%,1458,2020-12-18,9
20,fix 15%,1459,2020-12-21,10
20,fix 15%,1460,2020-12-22,22
20,fix 15%,1464,2020-12-28,11
20,fix 15%,1465,2020-12-29,16
20,fix 15%,1472,2021-01-08,39
20,fix 15%,1474,2021-01-12,25
20,fix 15%,1476,2021-01-14,6
20,fix 15%,1477,2021-01-15,75
20,fix 15%,1479,2021-01-19,22
20,fix 15%,1480,2021-01-20,33
20,fix 15%,1481,2021-01-21,114
20,fix 15%,1482,2021-01-22,59
20,fix 15%,1486,2021-01-28,47
20,fix 15%,1487,2021-01-29,6
20,fix 15%,1488,2021-02-01,78
20,fix 15%,1489,2021-02-02,64
20,fix 15%,1498,2021-02-24,24
20,fix 15%,1506,2021-03-09,1
20,fix 15%,1530,2021-04-14,7
20,fix 15%,1539,2021-04-27,53
20,fix 15%,1540,2021-04-28,7
20,fix 15%,1542,2021-05-03,34
20,fix 15%,1543,2021-05-04,39
20,fix 15%,1544,2021-05-05,67
20,fix 15%,1545,2021-05-06,16
