cell,kind,version,r,seed,param,cagr,mdd,vol,expo,x_mult_short,n_rebal,ctrl_cost_total
Cf,ebar,pooled,140,99140,0.7512828373881917,0.3703893217070138,-0.3257867989086161,0.24163274761584919,0.7389526582237672,,113.0,0.03620023900615551
Cf,ebar,paired_p17,140,99140,0.749671649027655,0.36913681372960316,-0.32547491410088597,0.24112039050268474,0.737379887233992,,113.0,0.0454797876783789
Cg,ebar,paired,140,99140,0.7098710688739303,0.34911594525661727,-0.310166695388013,0.2283114213541296,0.6985173913459088,,113.0,0.03645262392766396
Cg,ebar,median,140,99140,0.709198835171511,0.34877119559989755,-0.309911012490875,0.22809528561564335,0.6978608163519555,,113.0,0.03644898835228738
Cg,ebar,pooled,140,99140,0.7095631194946683,0.34895801352866695,-0.31004957583525994,0.22821240945265564,0.6982166159862362,,113.0,0.03645098667198721
Cg,ebar,paired_p17,140,99140,0.7098710688739303,0.34866038646923414,-0.3104912183202229,0.22831816560799942,0.6985173913459088,,113.0,0.04597185345015091
Ch,ebar,paired,140,99140,0.7000949802894676,0.3441042416876432,-0.30644167005617634,0.2251685402141737,0.6889683953368105,,113.0,0.036377803868428656
Ch,ebar,median,140,99140,0.6997561791525371,0.34393062859229073,-0.30631231672615444,0.22505963213300736,0.6886374400448476,,113.0,0.036374381762027855
Ch,ebar,pooled,140,99140,0.7001399087571103,0.34412726491490875,-0.3064588223185832,0.2251829825896172,0.6890122832428105,,113.0,0.03637825358542816
Ch,ebar,paired_p17,140,99140,0.7000949802894676,0.34364212191431,-0.3067737970060891,0.22517540368292216,0.6889683953368105,,113.0,0.04592960389274886
Cf,ebar,paired,141,99141,0.7556856427953325,0.3797914545319121,-0.3932479576225272,0.2397081636993008,0.7433675957792462,,113.0,0.03636235447232407
Cf,ebar,median,141,99141,0.7506744560000433,0.37712938443118427,-0.39113440766672114,0.23812536358478426,0.7384776514976527,,113.0,0.036441689433890645
Cf,ebar,pooled,141,99141,0.7512828373881917,0.37745248776568907,-0.39139131318597536,0.23831751864398854,0.7390713323368409,,113.0,0.03643292579928614
Cf,ebar,paired_p17,141,99141,0.7556856427953325,0.37941967262153176,-0.39355201213609753,0.2397132374114252,0.7433675957792462,,113.0,0.04439574056352476
Cg,ebar,paired,141,99141,0.7155663066776371,0.3585239096806099,-0.3761626489166609,0.22703833940046247,0.7042087815870697,,113.0,0.03657204215720069
Cg,ebar,median,141,99141,0.709198835171511,0.35515802037652766,-0.37341622206445596,0.2250278356979565,0.6979915717602458,,113.0,0.03652313253904911
Cg,ebar,pooled,141,99141,0.7095631194946683,0.35535051200008816,-0.37357360440054593,0.22514285476848778,0.6983472761837543,,113.0,0.03652648115225337
Cg,ebar,paired_p17,141,99141,0.7155663066776371,0.3581221927783522,-0.37650614660000004,0.22704389889053364,0.7042087815870697,,113.0,0.0448591916387594
Ch,ebar,paired,141,99141,0.7043811507654092,0.3526131257503451,-0.37133187158989195,0.22350672527511484,0.6932871663273426,,113.0,0.036472710971144795
Ch,ebar,median,141,99141,0.6997561791525371,0.3501714682581567,-0.3693257138243504,0.22204650181183702,0.6887706067600587,,113.0,0.036413796155864986
Ch,ebar,pooled,141,99141,0.7001399087571103,0.3503739965635033,-0.3694923563270344,0.22216765374228556,0.6891453540920389,,113.0,0.03641906832168941
Ch,ebar,paired_p17,141,99141,0.7043811507654092,0.3522044387770773,-0.3716856944979615,0.2235124034401041,0.6932871663273426,,113.0,0.04479567771084142
Cf,ebar,paired,142,99142,0.756746620566914,0.15554293930311025,-0.41054153667871035,0.22820162504982489,0.7425069256119866,,113.0,0.011692019860443234
Cf,ebar,median,142,99142,0.7506744560000433,0.15445330908501576,-0.4078837527131757,0.2263516677357804,0.7365493929331517,,113.0,0.01182329714952603
Cf,ebar,pooled,142,99142,0.7512828373881917,0.15456261312373853,-0.4081504577989278,0.226536994202187,0.737146279364141,,113.0,0.011810441517321536
Cf,ebar,paired_p17,142,99142,0.756746620566914,0.1551239851133588,-0.4108617606924297,0.22820535827473443,0.7425069256119865,,113.0,0.019225639702213988
Cg,ebar,paired,142,99142,0.714045311701653,0.147818615606353,-0.39165402470223337,0.21520327223585245,0.7006161041894341,,113.0,0.012479059668215223
Cg,ebar,median,142,99142,0.709198835171511,0.14693289834857115,-0.38948112571927834,0.2137295898816433,0.69586221902907,,113.0,0.01254893798860553
Cg,ebar,pooled,142,99142,0.7095631194946683,0.14699953654935238,-0.3896446596182672,0.21384034794104273,0.6962195397825396,,113.0,0.012543818531312196
Cg,ebar,paired_p17,142,99142,0.714045311701653,0.1473593850435011,-0.39201884479678517,0.21520743282533855,0.7006161041894341,,113.0,0.020464581161724102
Ch,ebar,paired,142,99142,0.7059205853817977,0.14633274761799542,-0.38800793329789307,0.21273294094237277,0.6926466640232605,,113.0,0.01259404266672949
Ch,ebar,median,142,99142,0.6997561791525371,0.14520197142038627,-0.38523029936943093,0.21085923226637382,0.6866002857043763,,113.0,0.012674183608035293
Ch,ebar,pooled,142,99142,0.7001399087571103,0.1452724471975353,-0.38540348922297735,0.21097585460545798,0.6869766630253408,,113.0,0.012669371749540904
Ch,ebar,paired_p17,142,99142,0.7059205853817977,0.14586690175975026,-0.3883807337193019,0.21273717467899483,0.6926466640232605,,113.0,0.020642630269651678
Cf,ebar,paired,143,99143,0.7448492803861768,0.24198602910485545,-0.36241439423817223,0.22063768067873035,0.7317658276660315,,113.0,0.018059688271855473
Cf,ebar,median,143,99143,0.7506744560000433,0.24380078800210359,-0.3647925035066524,0.22237400475108057,0.7374663480610654,,113.0,0.017922915151292403
Cf,ebar,pooled,143,99143,0.7512828373881917,0.24399022417128746,-0.36504049839998587,0.2225553695612948,0.7380617033191539,,113.0,0.017908063367072548
Cf,ebar,paired_p17,143,99143,0.7448492803861768,0.24156014520409097,-0.36266464227995376,0.2206473290051122,0.7317658276660316,,113.0,0.026072390037307682
Cg,ebar,paired,143,99143,0.7046831272789608,0.22942770838594018,-0.3458388400160374,0.20867573658259464,0.6924554635960051,,113.0,0.018748494209649455
Cg,ebar,median,143,99143,0.709198835171511,0.2308434494017444,-0.3477179300276163,0.21001968650839395,0.6968753138817939,,113.0,0.01869219630121998
Cg,ebar,pooled,143,99143,0.7095631194946683,0.23095761585851227,-0.3478693444867903,0.2101281130030968,0.6972318611329905,,113.0,0.018687430630509948
Cg,ebar,paired_p17,143,99143,0.7046831272789608,0.22896810624316588,-0.3461184454556349,0.20868624502817548,0.6924554635960051,,113.0,0.027077069868910664
Ch,ebar,paired,143,99143,0.6969492712674974,0.22700080108899257,-0.34261139153003606,0.20637450773993124,0.6848855501091229,,113.0,0.0188331450015674
Ch,ebar,median,143,99143,0.6997561791525371,0.22788194141523777,-0.34378410057101677,0.2072096387245185,0.6876329910112582,,113.0,0.018804121029910137
Ch,ebar,pooled,143,99143,0.7001399087571103,0.2280023725923308,-0.3439443012132998,0.20732381497812727,0.688008587914544,,113.0,0.018800003579226374
Ch,ebar,paired_p17,143,99143,0.6969492712674974,0.2265356526539659,-0.342896269923079,0.20638516199552717,0.684885550109123,,113.0,0.02720148986012811
Cf,ebar,paired,144,99144,0.7496667956398709,0.35411276239149925,-0.30921188800957544,0.24177600378627706,0.7373486178853533,,113.0,0.03863866142750396
Cf,ebar,median,144,99144,0.7506744560000433,0.3546084260342657,-0.3095806143753989,0.242100851658156,0.7383323046649957,,113.0,0.03862720221605427
Cf,ebar,pooled,144,99144,0.7512828373881917,0.35490770488083,-0.30980317733120755,0.24229698448227965,0.7389262057380978,,113.0,0.0386199469468199
Cf,ebar,paired_p17,144,99144,0.7496667956398709,0.3537263039321603,-0.30940464363558107,0.2417818788603728,0.7373486178853533,,113.0,0.05316716692311627
Cg,ebar,paired,144,99144,0.7080378131667583,0.333670284158909,-0.29387396385445635,0.2283622428625555,0.6966986548224445,,113.0,0.03855572568748283
Cg,ebar,median,144,99144,0.709198835171511,0.3342394833330713,-0.29430451952657705,0.2287361872805233,0.6978326827234982,,113.0,0.038571517396070364
Cg,ebar,pooled,144,99144,0.7095631194946683,0.3344180875745151,-0.2944395784168599,0.2288535185400231,0.6981884935535403,,113.0,0.03857632646542104
Cg,ebar,paired_p17,144,99144,0.7080378131667583,0.3332528054776409,-0.2940901058389726,0.22836870645521232,0.6966986548224445,,113.0,0.052954704254749435
Ch,ebar,paired,144,99144,0.6982129837422993,0.3288557997837709,-0.2902240857311687,0.22519818327366428,0.6871015165513001,,113.0,0.03839448507055877
Ch,ebar,median,144,99144,0.6997561791525371,0.32961175293546163,-0.2907981361502441,0.22569512528890967,0.6886090363586516,,113.0,0.03842301132935648
Ch,ebar,pooled,144,99144,0.7001399087571103,0.3297997428249031,-0.29094083499329837,0.22581869672563407,0.6889838897771231,,113.0,0.03842992280025865
Ch,ebar,paired_p17,144,99144,0.6982129837422993,0.328432222864393,-0.2904453239517305,0.22520476961945407,0.6871015165513001,,113.0,0.052710687121234785
Cf,ebar,paired,145,99145,0.7526120792208059,0.30854537749630406,-0.3812885621283101,0.243208721512609,0.7400239304439059,,113.0,0.0282594898726401
Cf,ebar,median,145,99145,0.7506744560000433,0.307766760751941,-0.3804515900770549,0.24258432183305983,0.7381316474850457,,113.0,0.028310025307621473
Cf,ebar,pooled,145,99145,0.7512828373881917,0.3080112496796259,-0.3807144632757282,0.24278037043237008,0.7387257966409384,,113.0,0.028294357470242254
Cf,ebar,paired_p17,145,99145,0.7526120792208059,0.30809790451256536,-0.38175088795649414,0.24321382760321453,0.7400239304439059,,113.0,0.039656992451408406
Cg,ebar,paired,145,99145,0.7116903750817146,0.29207011766163804,-0.3634580671174463,0.23002624431841692,0.7000518554744811,,113.0,0.028955524143118166
Cg,ebar,median,145,99145,0.709198835171511,0.2910649530443383,-0.3623619824937676,0.2292239055424527,0.6976175724543887,,113.0,0.028974260482101347
Cg,ebar,pooled,145,99145,0.7095631194946683,0.29121193098282205,-0.3625223145215701,0.2293412124526784,0.6979734895345533,,113.0,0.028971679406974274
Cg,ebar,paired_p17,145,99145,0.7116903750817146,0.29158556675347436,-0.3639799402322618,0.23003189438800623,0.7000518554744811,,113.0,0.040643663809170165
Ch,ebar,paired,145,99145,0.7021471822357729,0.28821885971904715,-0.35925327415573266,0.22695325234956246,0.6907276027052198,,113.0,0.029013697776436812
Ch,ebar,median,145,99145,0.6997561791525371,0.28725342353117256,-0.3581970137147189,0.22618339345665536,0.6883912968011062,,113.0,0.029022595298862062
Ch,ebar,pooled,145,99145,0.7001399087571103,0.28740837933840746,-0.3583666066410272,0.2263069456042823,0.6887662524040442,,113.0,0.02902131780621758
Ch,ebar,paired_p17,145,99145,0.7021471822357729,0.287727013534796,-0.35978815607550296,0.2269590163114215,0.6907276027052198,,113.0,0.04072782336201395
Cf,ebar,paired,146,99146,0.7507003581134308,0.20434867169192783,-0.34965335480244275,0.22326110849539854,0.7370794077139453,,113.0,0.013014791917687072
Cf,ebar,median,146,99146,0.7506744560000433,0.20434196182718067,-0.34964192014749973,0.2232533554209114,0.7370540270493988,,113.0,0.013015340894196198
Cf,ebar,pooled,146,99146,0.7512828373881917,0.20449955285439025,-0.3499104763610974,0.223435459193556,0.7376501607734198,,113.0,0.013002411015313372
Cf,ebar,paired_p17,146,99146,0.7507003581134308,0.20397006393587436,-0.35054213338518064,0.22327093518853866,0.7370794077139453,,113.0,0.019062667144901756
Cg,ebar,paired,146,99146,0.7096523758003518,0.193676254282247,-0.3314499540704001,0.21098279748468707,0.6968574300727264,,113.0,0.01372131992769287
Cg,ebar,median,146,99146,0.709198835171511,0.19355790434674924,-0.33124791828886657,0.2108472235496258,0.6964130093692598,,113.0,0.013727365871807999
Cg,ebar,pooled,146,99146,0.7095631194946683,0.19365296387434583,-0.33141019518306963,0.21095611653070148,0.6967699685745419,,113.0,0.013722512691673858
Cg,ebar,paired_p17,146,99146,0.7096523758003518,0.19326513332108441,-0.3324498348856176,0.21099347072376312,0.6968574300727264,,113.0,0.02010976000740531
Ch,ebar,paired,146,99146,0.699899335085086,0.19112919719976773,-0.3271010644575444,0.2080678003378162,0.687300458557896,,113.0,0.0138432360639827
Ch,ebar,median,146,99146,0.6997561791525371,0.19109177964098434,-0.32703716474748534,0.2080250202149208,0.6871601797535252,,113.0,0.01384490018090615
Ch,ebar,pooled,146,99146,0.7001399087571103,0.1911920753858578,-0.3272084436724671,0.20813969278931738,0.6875361971588624,,113.0,0.013840431416031262
Ch,ebar,paired_p17,146,99146,0.699899335085086,0.19071148441912955,-0.3281255081041656,0.20807864579290294,0.687300458557896,,113.0,0.02029146056680562
Cf,ebar,paired,147,99147,0.7520991270379866,0.25854969314090925,-0.45079047642041337,0.21936000698236516,0.7391074218742606,,113.0,0.017891980463885054
Cf,ebar,median,147,99147,0.7506744560000433,0.2580650125310049,-0.45013463460104913,0.21894453629691787,0.7377140782083733,,113.0,0.017925095098269356
Cf,ebar,pooled,147,99147,0.7512828373881917,0.2582719926032109,-0.45041477974623073,0.21912195434193876,0.7383090834402354,,113.0,0.017911027050009725
Cf,ebar,paired_p17,147,99147,0.7520991270379866,0.2581627457802629,-0.4510909130768692,0.2193625951668287,0.7391074218742606,,113.0,0.02454681855109358
Cg,ebar,paired,147,99147,0.7097440038932874,0.24412166959066584,-0.43101400801823453,0.2070134354179408,0.6976775759214482,,113.0,0.018633764023106975
Cg,ebar,median,147,99147,0.709198835171511,0.24393571907636136,-0.43075567053834635,0.2068545848525784,0.6971442310679897,,113.0,0.018640196395741236
Cg,ebar,pooled,147,99147,0.7095631194946683,0.2440599727477366,-0.4309283036252428,0.20696072937725501,0.6975006148785932,,113.0,0.018635906583107542
Cg,ebar,paired_p17,147,99147,0.7097440038932874,0.24370099568833714,-0.4313566424553891,0.20701628279768666,0.6976775759214481,,113.0,0.02562783219323434
Ch,ebar,paired,147,99147,0.6988584244566803,0.240407618125549,-0.425837274015874,0.20384190420632345,0.6870276523151498,,113.0,0.018748159811942555
Ch,ebar,median,147,99147,0.6997561791525371,0.2407140108335546,-0.4262656790265111,0.20410344336419234,0.6879060070453636,,113.0,0.018739830895401478
Ch,ebar,pooled,147,99147,0.7001399087571103,0.24084496828958724,-0.4264487125281732,0.2042152349684236,0.6882814425336503,,113.0,0.018736210939529215
Ch,ebar,paired_p17,147,99147,0.6988584244566803,0.23997965584651593,-0.42619015474684185,0.20384480989418577,0.6870276523151498,,113.0,0.02580162635220423
Cf,ebar,paired,148,99148,0.7491716114080773,0.26652348195333864,-0.3860984902767432,0.2245584348812908,0.7364620087713767,,113.0,0.019833460824518614
Cf,ebar,median,148,99148,0.7506744560000433,0.2670628935647841,-0.3867333537569646,0.2250105442619124,0.7379310081523257,,113.0,0.01980057672024035
Cf,ebar,pooled,148,99148,0.7512828373881917,0.2672812558344564,-0.38699021597697103,0.2251935724422686,0.7385256823778606,,113.0,0.019787052887737
Cf,ebar,paired_p17,148,99148,0.7491716114080773,0.26613933257232114,-0.3863864258156328,0.22456261674890154,0.7364620087713768,,113.0,0.027504970353844135
Cg,ebar,paired,148,99148,0.7039774371815368,0.250299177077957,-0.36676987230003527,0.2109707595126445,0.69227550177038,,113.0,0.020495627763348432
Cg,ebar,median,148,99148,0.709198835171511,0.25217382437648617,-0.3690265025962659,0.21253978502439214,0.6973815160608238,,113.0,0.020449663249024395
Cg,ebar,pooled,148,99148,0.7095631194946683,0.2523046126078903,-0.36918371144083095,0.21264925957674607,0.6977377399587132,,113.0,0.02044617476171826
Cg,ebar,paired_p17,148,99148,0.7039774371815368,0.24988053152101286,-0.36709766450563125,0.21097539851624883,0.69227550177038,,113.0,0.028464735339253963
Ch,ebar,paired,148,99148,0.6986500249109989,0.24838643432885066,-0.3644610398937058,0.20937007982344813,0.6870655269010447,,113.0,0.020534864456368075
Ch,ebar,median,148,99148,0.6997561791525371,0.24878358795667554,-0.36494096412040433,0.20970241934228842,0.6881473212707134,,113.0,0.020527345697934372
Ch,ebar,pooled,148,99148,0.7001399087571103,0.24892136196583614,-0.3651073868099192,0.20981771137021749,0.6885225973640386,,113.0,0.02052466091688602
Ch,ebar,paired_p17,148,99148,0.6986500249109989,0.24796435254034765,-0.3647932263112719,0.2093747667052109,0.6870655269010447,,113.0,0.02852421776977181
Cf,ebar,paired,149,99149,0.7510933978523942,0.16985828662299096,-0.3325887420566103,0.21455671219594052,0.7368382098525771,,113.0,0.011374298663555677
Cf,ebar,median,149,99149,0.7506744560000433,0.16977025064031093,-0.3324233950914982,0.2144348093125032,0.7364270289677153,,113.0,0.011382600909898654
Cf,ebar,pooled,149,99149,0.7512828373881917,0.1698980922241673,-0.332663502045565,0.2146118361337556,0.7370241403847202,,113.0,0.011370534601159702
Cf,ebar,paired_p17,149,99149,0.7510933978523942,0.16947284570998944,-0.3330587057441708,0.2145568171180012,0.7368382098525771,,113.0,0.0178016395553851
Cg,ebar,paired,149,99149,0.7091141240637516,0.16099164373260555,-0.31590620786175605,0.2023593109500407,0.695642301810656,,113.0,0.012061163905462753
Cg,ebar,median,149,99149,0.709198835171511,0.16100962686785047,-0.31594010425339153,0.2023838892769993,0.695725421142838,,113.0,0.01206006323432055
Cg,ebar,pooled,149,99149,0.7095631194946683,0.16108695584331656,-0.3160858586684879,0.20248958537399223,0.6960828608123071,,113.0,0.012055317292089272
Cg,ebar,paired_p17,149,99149,0.7091141240637516,0.16057149544972682,-0.31643596098395393,0.2023594942394435,0.695642301810656,,113.0,0.018851772509977292
Ch,ebar,paired,149,99149,0.6997466545657327,0.15900080636646918,-0.31215210927583026,0.19964225978293995,0.686451109673853,,113.0,0.012176052039882727
Ch,ebar,median,149,99149,0.6997561791525371,0.15900283284257788,-0.31215593216752935,0.19964502155113273,0.6864604547715824,,113.0,0.012175942042019244
Ch,ebar,pooled,149,99149,0.7001399087571103,0.15908447236568346,-0.3123099401893015,0.1997562899939328,0.6868369534893809,,113.0,0.012171498956886214
Ch,ebar,paired_p17,149,99149,0.6997466545657327,0.1585740184336164,-0.31269426540846046,0.19964246154248913,0.686451109673853,,113.0,0.019025865270834705
Cf,ebar,paired,150,99150,0.7572648450908313,0.201524332488896,-0.4411873425389304,0.23289478336402072,0.7432435689221933,,113.0,0.014321961002475354
Cf,ebar,median,150,99150,0.7506744560000433,0.19987076853348462,-0.4381679052392389,0.23084802564147847,0.7367816336983685,,113.0,0.0144645967033964
Cf,ebar,pooled,150,99150,0.7512828373881917,0.2000235023624588,-0.43844717580454434,0.23103693911330153,0.737378150903599,,113.0,0.014451852137489084
Cf,ebar,paired_p17,150,99150,0.7572648450908313,0.2011577830948419,-0.4416396735312745,0.2328975700680995,0.7432435689221933,,113.0,0.022033092176363712
Cg,ebar,paired,150,99150,0.7151312607942127,0.1909169935951225,-0.4216617001889816,0.21982141641255487,0.701933538921167,,113.0,0.015066344781071807
Cg,ebar,median,150,99150,0.709198835171511,0.18941672150755973,-0.4188699675030846,0.2179828878463626,0.6961174662870325,,113.0,0.015140626279091341
Cg,ebar,pooled,150,99150,0.7095631194946683,0.1895088942031855,-0.4190417003120666,0.21809576868884137,0.6964746034433733,,113.0,0.015136271176366888
Cg,ebar,paired_p17,150,99150,0.7151312607942127,0.19051582602809547,-0.42217901485131554,0.21982452839345634,0.701933538921167,,113.0,0.023121406318277974
Ch,ebar,paired,150,99150,0.7071999164947174,0.1889108364711154,-0.4179269163549109,0.21736351768740153,0.6941577714236964,,113.0,0.015164047735874656
Ch,ebar,median,150,99150,0.6997561791525371,0.18702533917418052,-0.4144045166320415,0.21505757468463454,0.6868601785371629,,113.0,0.015244258217025634
Ch,ebar,pooled,150,99150,0.7001399087571103,0.18712260093797428,-0.4145865073724288,0.21517642773323822,0.6872363713262742,,113.0,0.015240390757409614
Ch,ebar,paired_p17,150,99150,0.7071999164947174,0.18850404179211333,-0.4184558430827243,0.21736668525830985,0.6941577714236964,,113.0,0.023260737110138312
Cf,ebar,paired,151,99151,0.7481698386506146,0.26598676313599134,-0.34188093928876095,0.23129938434270994,0.7353872439332373,,113.0,0.022509295046146263
Cf,ebar,median,151,99151,0.7506744560000433,0.26684718937103824,-0.3428674597071224,0.23207058365936645,0.7378356470329798,,113.0,0.022448959606086286
Cf,ebar,pooled,151,99151,0.7512828373881917,0.2670561439928205,-0.34310693844107715,0.23225791472042387,0.7384303669216095,,113.0,0.0224339465888412
Cf,ebar,paired_p17,151,99151,0.7481698386506146,0.2655374963039363,-0.34233911064128997,0.2313075859405328,0.7353872439332373,,113.0,0.032837946918363226
Cg,ebar,paired,151,99151,0.7051391997714483,0.2511573640978477,-0.32477533317449303,0.21805319719676122,0.6933149092101749,,113.0,0.023198206426189652
Cg,ebar,median,151,99151,0.709198835171511,0.25256011633435227,-0.3264018116582479,0.219302635622777,0.697284769793736,,113.0,0.023159734234894282
Cg,ebar,pooled,151,99151,0.7095631194946683,0.25268595286959417,-0.32654763130983183,0.21941475401318486,0.6976409915837494,,113.0,0.023156026145145354
Cg,ebar,paired_p17,151,99151,0.7051391997714483,0.2506699284263538,-0.3252903961159862,0.21806221711746362,0.6933149092101749,,113.0,0.03380031315085291
Ch,ebar,paired,151,99151,0.6971206235462633,0.24838444393851988,-0.3215549259019535,0.21558543812231576,0.6854732449281964,,113.0,0.023259088038490076
Ch,ebar,median,151,99151,0.6997561791525371,0.24929617285819394,-0.3226145557151905,0.21639652628569547,0.6880507137052314,,113.0,0.023241261046839892
Ch,ebar,pooled,151,99151,0.7001399087571103,0.24942889183229977,-0.3227687415636575,0.21651461991756266,0.6884259810358268,,113.0,0.023238488429574267
Ch,ebar,paired_p17,151,99151,0.6971206235462633,0.24789101873959485,-0.3220797799052259,0.21559459208847911,0.6854732449281964,,113.0,0.03388151330384122
Cf,ebar,paired,152,99152,0.7443317814302373,0.13993256075714489,-0.3656308951968256,0.21871612541482496,0.7300536121896102,,113.0,0.01152713441169614
Cf,ebar,median,152,99152,0.7506744560000433,0.14095955685274286,-0.36846265532479744,0.22060688670765444,0.7362812349681981,,113.0,0.011404062121442288
Cf,ebar,pooled,152,99152,0.7512828373881917,0.14105790152258035,-0.3687339619788986,0.22078828161410666,0.736878598349337,,113.0,0.011391894331560673
Cf,ebar,paired_p17,152,99152,0.7443317814302373,0.1395162140781374,-0.36654920639720123,0.2187223202412699,0.7300536121896101,,113.0,0.019385870963452647
Cg,ebar,paired,152,99152,0.7015119480210472,0.1329183938135734,-0.3463596672447596,0.20596870487603516,0.6880188805094279,,113.0,0.012184179318427768
Cg,ebar,median,152,99152,0.709198835171511,0.13418786878572542,-0.349838739140618,0.2082549152526805,0.6955637952969517,,113.0,0.012087808702160788
Cg,ebar,pooled,152,99152,0.7095631194946683,0.13424791819150972,-0.3500034027884246,0.20836328272912655,0.6959213623417023,,113.0,0.012083013784078372
Cg,ebar,paired_p17,152,99152,0.7015119480210472,0.13246526153896698,-0.3473958410440766,0.205975500568163,0.6880188805094279,,113.0,0.020420294066330415
Ch,ebar,paired,152,99152,0.6960030873948699,0.13200585826189504,-0.3438611571647751,0.20433084650107644,0.6826120304324709,,113.0,0.012247657750724016
Ch,ebar,median,152,99152,0.6997561791525371,0.1326278026426293,-0.34556382021275395,0.20544663973595428,0.6862956003638894,,113.0,0.012204913477751206
Ch,ebar,pooled,152,99152,0.7001399087571103,0.1326913323461849,-0.3457377931294034,0.20556073483315776,0.6866722275316534,,113.0,0.012200422236402823
Ch,ebar,paired_p17,152,99152,0.6960030873948699,0.13154863486269086,-0.34491152818300325,0.20433771053638208,0.6826120304324709,,113.0,0.020517593236113373
Cf,ebar,paired,153,99153,0.7584075861843167,0.2824639185799611,-0.3024992047194746,0.24027839166108153,0.7451287756975019,,113.0,0.0205979858098059
Cf,ebar,median,153,99153,0.7506744560000433,0.27962344528123295,-0.29976504947794147,0.2378291062557165,0.7375636279631134,,113.0,0.020794395221029653
Cf,ebar,pooled,153,99153,0.7512828373881917,0.2798469725205033,-0.29998039860007947,0.23802178118892922,0.7381588031941918,,113.0,0.020779701109758335
Cf,ebar,paired_p17,153,99153,0.7584075861843167,0.28205290354816204,-0.3026631564120059,0.24028448927458831,0.7451287756975019,,113.0,0.027837844765883194
Cg,ebar,paired,153,99153,0.7141809257539161,0.26619671908714504,-0.2867698627430897,0.226276104281891,0.7018590706055602,,113.0,0.021452164349647918
Cg,ebar,median,153,99153,0.709198835171511,0.26436096729987413,-0.2849838902432889,0.22469954032243672,0.6969841643667632,,113.0,0.021509668112326984
Cg,ebar,pooled,153,99153,0.7095631194946683,0.26449521677783805,-0.2851145752900971,0.2248148117766163,0.6973406160940461,,113.0,0.021505712203835747
Cg,ebar,paired_p17,153,99153,0.7141809257539161,0.26574674842640245,-0.2869561081112012,0.22628282779065245,0.7018590706055602,,113.0,0.02906626235999137
Ch,ebar,paired,153,99153,0.6971557407410827,0.2599208433110485,-0.28065487324370975,0.22088914037550458,0.6851995932545007,,113.0,0.021618862370050743
Ch,ebar,median,153,99153,0.6997561791525371,0.2608798974204434,-0.2815910459947502,0.2217118422637658,0.6877442792644074,,113.0,0.02159878438864566
Ch,ebar,pooled,153,99153,0.7001399087571103,0.2610214044711583,-0.281729124691885,0.22183324615337124,0.688119778544659,,113.0,0.02159566041083681
Ch,ebar,paired_p17,153,99153,0.6971557407410827,0.25945857428175834,-0.28084894899680923,0.22089606724366873,0.6851995932545007,,113.0,0.029321732934594856
Cf,ebar,paired,154,99154,0.7504300547157533,0.238722830021471,-0.28020206459122093,0.2211451775822837,0.7372749202953984,,113.0,0.01585023225087782
Cf,ebar,median,154,99154,0.7506744560000433,0.23880075565080228,-0.28028542514330024,0.2212176658102514,0.7375140959486055,,113.0,0.015845609507096313
Cf,ebar,pooled,154,99154,0.7512828373881917,0.23899473243327596,-0.28049291003473537,0.2213981117875109,0.7381094680433403,,113.0,0.0158340348286768
Cf,ebar,paired_p17,154,99154,0.7504300547157533,0.23841960856727584,-0.2804838795031483,0.22114627043681143,0.7372749202953984,,113.0,0.022173059910540586
Cg,ebar,paired,154,99154,0.7086632683442315,0.22540162235623273,-0.2659398803946772,0.20876725581163702,0.6963965971001781,,113.0,0.016424250216628786
Cg,ebar,median,154,99154,0.709198835171511,0.22557248524259044,-0.26612333353127576,0.2089258547889345,0.696920832004998,,113.0,0.01641946505401454
Cg,ebar,pooled,154,99154,0.7095631194946683,0.22568870290830811,-0.2662481007810267,0.20903373310513326,0.6972774075817627,,113.0,0.01641617405781513
Cg,ebar,paired_p17,154,99154,0.7086632683442315,0.22507214126759978,-0.2661969068681819,0.20876848894754438,0.6963965971001782,,113.0,0.022959980332652636
Ch,ebar,paired,154,99154,0.7020212483520404,0.22328251455492,-0.26366257564480816,0.20680058490979406,0.6898949749560714,,113.0,0.01647838263964652
Ch,ebar,median,154,99154,0.6997561791525371,0.22255981612433207,-0.2628850579902271,0.20613001351295018,0.6876777249186132,,113.0,0.016494664738155043
Ch,ebar,pooled,154,99154,0.7001399087571103,0.2226822511406512,-0.2630168112310501,0.2062436125379496,0.6880533555390643,,113.0,0.016491983411734065
Ch,ebar,paired_p17,154,99154,0.7020212483520404,0.22294944810761708,-0.2639107102088654,0.20680183884903247,0.6898949749560714,,113.0,0.023033274344792437
Cf,ebar,paired,155,99155,0.750095925660642,0.2304442176801984,-0.33882912792572445,0.22754992997973036,0.7371401256362657,,113.0,0.016500646209707433
Cf,ebar,median,155,99155,0.7506744560000433,0.23061426512606698,-0.3390546060988263,0.22772570617066126,0.7377059072618063,,113.0,0.01648748547021124
Cf,ebar,pooled,155,99155,0.7512828373881917,0.2307930693698126,-0.3392916631249183,0.22791055501477525,0.7383008798731492,,113.0,0.01647354996758877
Cf,ebar,paired_p17,155,99155,0.750095925660642,0.23002690886937538,-0.3389862218177518,0.22755002295362156,0.7371401256362657,,113.0,0.02411234558403412
