sid,market,T,first,P0,px_out,退路,g,R,EW,X,T_bar,ybar,slope,T_date
3541,tpex,2111,2051,40.6,41.95,False,0.03325123152709364,0.027401231527093638,0.008959159274104195,0.024292072252989443,2111,49.19319513360001,-0.3161270150290637,2023-08-29
3541,tpex,2166,2106,39.25,39.5,False,0.006369426751592355,0.0005194267515923551,0.0473401448102789,-0.040970718058686545,2166,39.65416666666666,-0.09922061683801058,2023-11-17
3541,tpex,2229,2169,37.65,32.35,False,-0.14077025232403706,-0.14662025232403705,0.001702870139972586,-0.14247312246400964,2229,38.901666666666664,-0.04165045846068355,2024-02-26
3541,tpex,2264,2204,29.7,28.85,False,-0.028619528619528545,-0.034469528619528546,0.0461577317907933,-0.07477726041032184,2264,34.928333333333335,-0.1826674076132259,2024-04-18
3541,tpex,2642,2582,24.5,24.0,False,-0.020408163265306145,-0.026258163265306146,0.00777664479219986,-0.028184808057506006,2642,26.38833333333333,-0.06631842178382884,2025-11-05
3541,tpex,2780,2720,22.6,22.6,False,0.0,-0.00585,0.035912404610177424,-0.035912404610177424,2780,23.42,-0.028469019171992193,2026-06-04
3543,twse,1561,1501,21.513732448,21.817813471999997,False,0.014134275618374437,0.008284275618374436,0.06034913948089665,-0.046214863862522215,274,22.2416263992,-0.041933651909975,2021-05-28
3543,twse,1752,1692,18.3666319445,17.850938175,False,-0.02807775377969768,-0.03392775377969768,0.0057155447872100475,-0.03379329856690773,465,19.963960338233335,-0.07006786698680191,2022-03-10
3543,twse,1809,1747,16.740213133,17.022619395,False,0.016869932285586753,0.011019932285586752,-0.09622789993445695,0.1130978322200437,520,17.836392966116662,-0.03789197941280913,2022-06-02
3543,twse,1942,1882,16.39215201,16.434183169,False,0.002564102564102555,-0.003285897435897445,-0.0005212731676444995,0.0030853757317470545,653,16.865002548750002,-0.01405748988282857,2022-12-09
3543,twse,1970,1909,16.181996215,16.980588236,False,0.049350649350649256,0.043500649350649255,0.06799427182141954,-0.018643622470770282,680,16.60931299816667,-0.005932711523200924,2023-01-31
3543,twse,2351,2291,21.431176434,22.534928009999998,False,0.05150214592274671,0.04565214592274671,0.007255665006287625,0.04424648091645909,1061,20.255097145374997,-0.031147312323992763,2024-08-23
3543,twse,2510,2450,15.63648066,19.223673282,False,0.22941176470588243,0.22356176470588243,0.06392660559505196,0.16548515911083045,1220,19.236703682549997,-0.11675288302814672,2025-04-25
3543,twse,2771,2711,36.29746842,30.95,False,-0.14732345402506175,-0.15317345402506174,0.05437817939177779,-0.20170163341683955,1481,43.963264847350004,-0.2659051305973603,2026-05-22
3543,twse,2797,2737,29.5,27.5,False,-0.06779661016949157,-0.07364661016949156,-0.11566225601773095,0.04786564584823938,1507,37.0486814943,-0.2748635004758544,2026-06-30
3545,twse,583,523,29.8759904,32.956951909999994,False,0.10312499999999991,0.09727499999999992,0.01428485692355485,0.08884014307644506,575,35.38048602708332,-0.2114508189331759,2017-06-01
3545,twse,691,631,31.79784021,27.763785855000002,False,-0.12686567164179097,-0.13271567164179096,0.0029161789419994886,-0.12978185058379046,683,35.81567744396667,-0.12397248329002494,2017-11-01
3545,twse,886,826,23.97480327,24.313840892,False,0.014141414141414232,0.008291414141414231,-0.013759496337405482,0.027900910478819714,878,25.033195032783336,-0.055641442861767164,2018-08-17
3545,twse,1650,1590,117.67565842500001,115.314273975,False,-0.02006688963210701,-0.02591688963210701,0.06332528233364282,-0.08339217196574983,1635,161.6092932231667,-1.4244443306712977,2021-10-05
3545,twse,1742,1682,123.57911955,120.824171025,False,-0.022292993630573243,-0.028142993630573244,0.01310121719952642,-0.035394210830099665,1727,127.49508209624999,-0.3571164767233953,2022-02-23
3545,twse,1792,1732,92.48755762500001,93.27468577500001,False,0.008510638297872353,0.0026606382978723525,0.04684426023169923,-0.038333621933826875,1777,109.56823848,-0.5619688195123643,2022-05-10
3545,twse,1838,1778,71.235097575,66.642541872,False,-0.0644704065740167,-0.0703204065740167,0.06342315178555916,-0.12789355835957586,1823,85.24466676475001,-0.4813598108306475,2022-07-14
3545,twse,1902,1842,59.77120634,63.536321699999995,False,0.06299212598425186,0.057142125984251856,0.05996899347165773,0.0030231325125941247,1887,67.29904152538333,-0.2511174146083079,2022-10-14
3545,twse,2101,2041,64.89407779999999,72.37821232,False,0.11532846715328482,0.10947846715328483,0.032793652205419695,0.08253481494786513,2086,72.67229913726666,-0.26232879906740736,2023-08-15
3545,twse,2247,2187,89.71487836,78.44130863999999,False,-0.12565997888067593,-0.13150997888067592,0.007003987129397162,-0.13266396601007308,2232,96.21691759066668,-0.29612135472297874,2024-03-22
3545,twse,2271,2211,81.47285679999999,87.1570096,False,0.06976744186046524,0.06391744186046525,0.049737283623358046,0.020030158237107194,2256,89.56172202066665,-0.3346816744262293,2024-04-29
3545,twse,2367,2307,72.654867742,82.910897885,False,0.14116094986807393,0.13531094986807393,0.011744170514695075,0.12941677935337886,2352,78.74549923408333,-0.20515287086404566,2024-09-16
3545,twse,2462,2402,72.271464746,73.22997223600001,False,0.01326259946949615,0.00741259946949615,-0.00775208509614472,0.02101468456564087,2447,80.23506447541669,-0.2870755233525702,2025-02-13
3545,twse,2511,2451,60.38597187,60.38597187,False,0.0,-0.00585,0.051237642731293595,-0.051237642731293595,2496,68.68345170843332,-0.3175139287518753,2025-04-28
3545,twse,2657,2597,52.039514317,50.465540348999994,False,-0.030245746691871522,-0.03609574669187152,0.036121745727922795,-0.06636749241979431,2642,60.69950574808334,-0.3138030635043347,2025-11-26
3546,tpex,638,578,30.3818474,38.177189825,False,0.256578947368421,0.250728947368421,0.06734833819863167,0.18923060916978934,638,32.178810264733336,-0.10739534793820509,2017-08-16
3546,tpex,939,879,25.957716780000002,32.78869488,False,0.26315789473684204,0.257307894736842,0.0742951075552571,0.18886278718158495,939,31.085504340399996,-0.17075104357254803,2018-11-02
3546,tpex,1402,1342,39.059092764,39.667662198,False,0.015580736543909346,0.009730736543909345,0.018042035016581116,-0.0024612984726717704,1402,42.77270684081667,-0.1260544699376771,2020-09-28
3546,tpex,1757,1697,51.190951856,49.721355152,False,-0.028708133971291794,-0.034558133971291795,0.007752820940978142,-0.03646095491226994,1757,53.86888362773334,-0.1284212735226452,2022-03-17
3546,tpex,1781,1721,49.721355152,48.9865568,False,-0.014778325123152691,-0.020628325123152692,-0.023512506431856314,0.008734181308703622,1781,51.28994552286667,-0.061633023759377514,2022-04-22
3546,tpex,2102,2042,55.701847266,60.06047987699999,False,0.07824933687002633,0.07239933687002634,0.03992131717013658,0.03832801969988975,2102,58.32034788588332,-0.07822800955068086,2023-08-16
3546,tpex,2226,2166,57.031599588,61.464107328,False,0.07772020725388606,0.07187020725388607,0.008830840615469262,0.0688893666384168,2226,58.1865141047,-0.04847555005457069,2024-02-21
3546,tpex,2365,2305,63.596493224999996,63.921379525000006,False,0.005108556832694955,-0.0007414431673050453,0.02804415564165353,-0.022935598808958575,2365,65.80341948241667,-0.07075429162942459,2024-09-12
3546,tpex,2443,2383,62.053283300000004,63.27160692500001,False,0.01963350785340312,0.01378350785340312,0.031975867960040955,-0.012342360106637834,2443,63.43134268916667,-0.055304693441233545,2025-01-08
3546,tpex,2601,2541,78.08479056,76.78337738399999,False,-0.01666666666666683,-0.02251666666666683,0.0001913063804366815,-0.01685797304710351,2601,81.93506377586665,-0.18720447433859433,2025-09-03
3546,tpex,2647,2587,72.693221688,74.552383368,False,0.025575447570332477,0.019725447570332476,0.007510341821530893,0.018065105748801585,2647,75.35647079459997,-0.11309684979460947,2025-11-12
3546,tpex,2722,2662,63.955161792,64.977700716,False,0.015988372093023395,0.010138372093023394,0.032068500169906325,-0.01608012807688293,2722,70.6667354568,-0.23761522355276452,2026-03-11
3548,tpex,561,501,35.939993091999995,39.415941329,False,0.09671532846715336,0.09086532846715337,0.011184262615141133,0.08553106585201223,561,39.893610945216665,-0.1777909428420395,2017-04-27
3548,tpex,708,648,36.92466646,35.600952002,False,-0.03584905660377358,-0.04169905660377358,-0.0061778250658802115,-0.029671231537893365,708,37.89771270193333,-0.049711158481800466,2017-11-24
3548,tpex,742,682,35.113267728,32.187162084,False,-0.08333333333333326,-0.08918333333333325,-0.05926421005000028,-0.02406912328333298,742,36.391697217700006,-0.04856323336576821,2018-01-12
3548,tpex,937,877,31.932977222999998,38.275066776,False,0.19860627177700363,0.19275627177700363,0.07913472793044994,0.11947154384655369,937,35.15038230325,-0.1304663192144763,2018-10-31
3548,tpex,1076,1016,47.769656984,50.143304535999995,False,0.04968944099378869,0.04383944099378869,0.03381714784462204,0.015872293149166654,1076,51.39317832509999,-0.13424521854987495,2019-05-31
3548,tpex,1281,1221,50.87606504400001,54.115069185,False,0.0636645962732918,0.057814596273291795,0.14594217765153686,-0.08227758137824506,1281,62.749780224300004,-0.4811082005273131,2020-04-07
3548,tpex,1625,1565,53.47940912999999,53.394521178999995,False,-0.0015873015873015817,-0.007437301587301582,-0.004947732709230535,0.0033604311219289536,1625,59.4129071847,-0.19746924772070049,2021-08-27
3548,tpex,1650,1590,50.9327706,45.75460558899999,False,-0.1016666666666668,-0.10751666666666679,0.06332528233364282,-0.1649919490003096,1650,55.55468965628333,-0.18494357826788005,2021-10-05
3548,tpex,1789,1729,53.564297081,56.620263316999996,False,0.05705229793977806,0.05120229793977806,0.030689964947666175,0.026362332992111888,1789,60.344014767533324,-0.16979948853820503,2022-05-05
3548,tpex,2291,2231,185.499580175,172.15097515,False,-0.07196029776674939,-0.07781029776674939,0.030721885404866964,-0.10268218317161636,2291,224.5480856791667,-1.399256001537927,2024-05-28
3548,tpex,2335,2275,157.99649727,154.21215003,False,-0.0239520958083832,-0.0298020958083832,0.014587091092361313,-0.03853918690074451,2335,178.42975296466668,-0.5425901080530703,2024-08-01
3548,tpex,2511,2451,119.679981465,114.949547415,False,-0.03952569169960474,-0.04537569169960474,0.051237642731293595,-0.09076333443089833,2511,149.33191890175002,-1.0651560016058625,2025-04-28
3548,tpex,2656,2596,86.447368836,89.90131622099999,False,0.03995433789954328,0.03410433789954328,0.04765480344898763,-0.007700465549444348,2656,99.5244621662,-0.45093260327879947,2025-11-25
3548,tpex,2722,2662,82.401316185,83.88157935,False,0.017964071856287456,0.012114071856287455,0.032068500169906325,-0.01410442831361887,2722,86.7927635745,-0.15813054871825494,2026-03-11
3550,twse,595,535,11.4874092825,12.289488681,False,0.06982247944468156,0.06397247944468157,0.018683698412782796,0.05113878103189877,595,12.002400384633331,-0.015862950622978607,2017-06-16
3550,twse,938,878,11.79407199,12.533634260000001,False,0.06270627062706269,0.05685627062706269,0.057997470110291785,0.004708800516770903,938,13.865495084833332,-0.0782910065120867,2018-11-01
3550,twse,1252,1192,11.469001152,7.812218176,False,-0.318840579710145,-0.32469057971014503,-0.24771666252075006,-0.07112391718939495,1252,11.867230358666667,-0.02074946540127816,2020-02-21
3550,twse,1278,1218,8.892631328,10.056153184,False,0.1308411214953269,0.1249911214953269,0.1650574907373869,-0.03421636924206001,1278,10.798590939733334,-0.07139820498013895,2020-03-31
3550,twse,1653,1593,14.960967394,15.804464072,False,0.05637982195845703,0.05052982195845703,0.05937749612947107,-0.002997674171014035,1653,17.01143194566667,-0.07222773679010845,2021-10-08
3550,twse,1757,1697,15.227334765999998,14.339443525999998,False,-0.058309037900874605,-0.0641590379008746,0.007752820940978142,-0.06606185884185274,1757,15.886594011699998,-0.027466899473575973,2022-03-17
3550,twse,1780,1720,14.605810898,12.87442298,False,-0.11854103343465039,-0.12439103343465038,-0.039779263355157725,-0.07876177007949267,1780,15.2961463371,-0.024555780653903844,2022-04-21
3550,twse,1801,1741,13.362763162,13.185184913999999,False,-0.013289036544850585,-0.019139036544850586,-0.014081843292249575,0.00079280674739899,1801,14.377918813066668,-0.05360899317921644,2022-05-23
3550,twse,1914,1854,12.372601695,12.325912631999998,False,-0.0037735849056605986,-0.0096235849056606,0.082557448285359,-0.0863310331910196,1914,13.423521015624999,-0.03153523747567378,2022-11-01
3550,twse,2168,2108,14.505286019,14.408905380999999,False,-0.006644518272425293,-0.012494518272425294,0.03274614756312021,-0.039390665835545506,2168,14.737402722183331,-0.009572453196193384,2023-11-21
3550,twse,2428,2368,17.637656754,15.950995589,False,-0.09562841530054655,-0.10147841530054655,-0.0182326773841386,-0.07739573791640796,2428,21.8735857941,-0.15021346892736875,2024-12-17
3550,twse,2451,2391,15.661853675,16.529279416999998,False,0.055384615384615365,0.049534615384615364,0.0706799275656765,-0.01529531218106113,2451,18.861690856599996,-0.11559517197193665,2025-01-20
3550,twse,2511,2451,12.674053897,12.963195810999999,False,0.022813688212927508,0.016963688212927507,0.051237642731293595,-0.028423954518366087,2511,14.6546760079,-0.08048412599199779,2025-04-28
3550,twse,2647,2587,13.6,12.7,False,-0.06617647058823528,-0.07202647058823528,0.007510341821530893,-0.07368681240976617,2647,14.27870827983333,-0.02859057459472072,2025-11-12
3550,twse,2670,2610,12.5,15.45,False,0.236,0.23015,0.05265603695282136,0.18334396304717862,2670,13.558544183833332,-0.03630738896960268,2025-12-15
3551,tpex,572,512,19.844508274,20.80750001,False,0.048526863084922045,0.042676863084922044,0.0255095466703175,0.023017316414604545,572,21.102129624466667,-0.04455265422517368,2017-05-15
3551,tpex,766,706,28.543607598,26.768507623,False,-0.062189054726368154,-0.06803905472636815,0.03022317856548969,-0.09241223329185784,766,28.629995796783327,-0.04063346383450955,2018-02-23
3551,tpex,823,763,23.999351661999995,23.218307673,False,-0.032544378698224574,-0.038394378698224575,0.04021950726986286,-0.07276388596808744,823,26.237161030483332,-0.09285168682789666,2018-05-21
3551,tpex,851,791,23.040797675500002,23.981211198,False,0.04081514606154313,0.03496514606154313,-0.0022910455900854556,0.043106191651628586,851,24.36561395684167,-0.053740300938052175,2018-06-29
3551,tpex,1278,1218,25.648876848,29.083994283,False,0.1339285714285714,0.1280785714285714,0.1650574907373869,-0.031128919308815506,1277,34.856899972375,-0.2954990018017643,2020-03-31
3551,tpex,1407,1347,37.7588020095,40.954688073,False,0.08463949843260177,0.07878949843260177,0.002085313111670153,0.08255418532093162,1406,39.89071036123334,-0.08885461496082236,2020-10-07
3551,tpex,1789,1729,51.09620145,53.300031225,False,0.04313099041533541,0.03728099041533541,0.030689964947666175,0.012441025467669238,1788,56.488782455,-0.1383899775354266,2022-05-05
3551,tpex,1914,1854,44.426619392,50.240259038999994,False,0.130859375,0.125009375,0.082557448285359,0.048301926714640994,1913,48.084006125150005,-0.13543613158307866,2022-11-01
3551,tpex,2508,2448,89.100837924,123.41354256000001,False,0.3850996852046171,0.3792496852046171,0.08382946771538193,0.3012702174892352,2507,109.86765966260002,-0.7470022728676854,2025-04-23
3551,tpex,2727,2667,174.20266726,198.180000675,False,0.1376404494382022,0.1317904494382022,0.05368755038972581,0.08395289904847639,2726,188.14051175191668,-0.5465332611001665,2026-03-18
3552,tpex,561,501,159.51566805000002,135.176422925,False,-0.15258215962441324,-0.15843215962441323,0.011184262615141133,-0.16376642223955437,561,208.20039913208333,-1.848330192447208,2017-04-27
3552,tpex,718,658,132.40288591499998,136.308575765,False,0.029498525073746507,0.023648525073746506,0.0455873203390232,-0.016088795265276692,718,146.37223661183333,-1.0652039258588495,2017-12-08
3552,tpex,776,716,113.26500564999999,101.5479361,False,-0.10344827586206884,-0.10929827586206883,0.024409472456977215,-0.12785774831904606,776,124.05772860216666,-0.3697979642361767,2018-03-12
3552,tpex,823,763,82.01948684999999,82.80062482,False,0.00952380952380949,0.00367380952380949,0.04021950726986286,-0.030695697746053373,823,99.45709013363332,-0.7179046451375938,2018-05-21
3552,tpex,850,790,76.55152106,87.48745264,False,0.1428571428571428,0.1370071428571428,-0.0007722463244418334,0.14362938918158463,850,86.70501277338332,-0.37095480374162265,2018-06-28
3552,tpex,936,876,46.659220398,51.356991735,False,0.10068259385665534,0.09483259385665535,0.07736495715440012,0.02331763670225523,936,66.86415279583333,-0.6650744943006944,2018-10-30
3552,tpex,1281,1221,27.1913374845,37.4627358315,False,0.377745241581259,0.371895241581259,0.14594217765153686,0.23180306392972214,1281,43.423199097075,-0.6376374873471381,2020-04-07
3552,tpex,1554,1494,138.14632660499998,170.791856235,False,0.23631123919308372,0.23046123919308373,0.09168391379289376,0.14462732540018997,1554,208.96456598325003,-2.4344823140034735,2021-05-19
3552,tpex,1637,1577,149.31648479999998,137.6762212,False,-0.07795698924731187,-0.08380698924731186,-0.017987428571321337,-0.05996956067599053,1637,181.00293723049998,-1.1840426939216453,2021-09-14
3552,tpex,1731,1671,122.0220736,107.97347959999999,False,-0.11513157894736847,-0.12098157894736847,-0.02014908217281445,-0.09498249677455403,1731,140.80705071999998,-0.7389829225896083,2022-02-08
3552,tpex,1760,1700,106.7693144,135.2678908,False,0.2669172932330828,0.26106729323308275,-0.009546917941120066,0.27646421117420283,1760,122.61077658666665,-0.6743414342206168,2022-03-22
3552,tpex,2107,2047,106.73046930000001,113.00873220000001,False,0.05882352941176472,0.05297352941176472,0.01635520238211189,0.04246832702965283,2107,116.62919679066665,-0.37166960858571824,2023-08-23
3552,tpex,2223,2163,111.75307962000001,101.70785898000001,False,-0.0898876404494382,-0.0957376404494382,0.015046433496048487,-0.10493407394548669,2223,116.91520689333333,-0.2405475406568491,2024-02-16
3552,tpex,2247,2187,102.5449607,89.56988404,False,-0.12653061224489792,-0.13238061224489792,0.007003987129397162,-0.13353459937429507,2247,111.27872197866668,-0.315070294501806,2024-03-22
3552,tpex,2271,2211,93.75539264000001,95.84814694,False,0.022321428571428603,0.016471428571428602,0.049737283623358046,-0.027415855051929443,2271,102.482178071,-0.42242353119699927,2024-04-29
3552,tpex,2346,2286,78.585713217,78.39793373500001,False,-0.002389486260453988,-0.008239486260453989,0.002984835204948063,-0.005374321465402052,2346,88.11723878415,-0.32006061282581283,2024-08-16
3552,tpex,2455,2395,80.181838814,83.186310526,False,0.0374707259953162,0.0316207259953162,0.05993013105343952,-0.02245940505812332,2455,88.79622255075,-0.30586037521708825,2025-02-04
3552,tpex,2510,2450,60.93444190900001,61.122221391,False,0.0030816640986131016,-0.0027683359013868985,0.06392660559505196,-0.06084494149643886,2510,74.55627849908336,-0.48472828857980005,2025-04-25
3552,tpex,2563,2503,57.27274201,62.510784687000005,False,0.09145786447740578,0.08560786447740579,0.035386686025207344,0.05607117845219844,2563,58.18034283966667,-0.18578116186646298,2025-07-11
3552,tpex,2723,2663,47.844246912500004,53.929916375000005,False,0.1271975180972078,0.12134751809720781,0.05778037457994138,0.06941714351726642,2723,57.85261686729167,-0.30835614818664914,2026-03-12
3552,tpex,2812,2752,45.5683054875,46.1,False,0.011668077336030258,0.005818077336030258,-0.006123838345811943,0.0177919156818422,2812,50.727930667291666,-0.17354338624722157,2026-07-22
3555,tpex,576,516,92.01454083,89.21409828300001,False,-0.030434782608695476,-0.03628478260869548,0.02381282034549738,-0.054247602954192856,554,91.06105681995,-0.07124215569294247,2017-05-19
3555,tpex,722,660,86.276102994,81.46814679,False,-0.05572755417956643,-0.06157755417956643,0.03852742528670036,-0.09425497946626679,698,91.6850537235,-0.2364494407447069,2017-12-14
3555,tpex,743,678,81.46814679,68.11271289,False,-0.16393442622950827,-0.16978442622950826,-0.04745196141980095,-0.11648246480970731,716,88.4485869084,-0.23095734789335914,2018-01-15
3555,tpex,856,770,56.806331868,72.997508584,False,0.2850241545893719,0.2791741545893719,0.028326371347104452,0.25669778324226744,797,66.14835115387501,-0.17123640444527652,2018-07-06
3555,tpex,1054,982,34.166127138,36.155720887,False,0.05823293172690769,0.05238293172690769,-0.04098840419665228,0.09922133592355997,961,57.78512051693334,-0.7753794028928037,2019-04-30
3555,tpex,1210,1141,37.253427783,42.810568944,False,0.14917127071823222,0.14332127071823222,0.02338827905545767,0.12578299166277454,1108,37.99094960375,-0.04580196511217005,2019-12-13
3555,tpex,1452,1386,41.369828643,45.211802779,False,0.09286898839137647,0.08701898839137648,0.0364647870964863,0.056404201294890176,1336,44.12896066388334,-0.08716803840197271,2020-12-10
3555,tpex,1736,1676,36.891279852000004,36.692405028,False,-0.005390835579514808,-0.011240835579514809,-0.025141323268636988,0.01975048768912218,1597,37.8458790072,-0.08559519376938035,2022-02-15
3555,tpex,1793,1733,31.869690545999998,35.996343144,False,0.1294851794071763,0.1236351794071763,0.05443018124340595,0.07505499816377034,1654,34.856956131500006,-0.11745854341900534,2022-05-11
3555,tpex,1866,1806,24.8,25.0,False,0.008064516129032251,0.0022145161290322507,-0.024498576159108186,0.03256309228814044,1727,31.068631023966667,-0.22363017623100864,2022-08-23
3555,tpex,1927,1864,21.9,27.8,False,0.26940639269406397,0.26355639269406395,0.03081462371707313,0.23859176897699083,1785,23.438333333333336,-0.06309808280077796,2022-11-18
3555,tpex,2138,2076,35.35,30.4,False,-0.1400282885431401,-0.14587828854314008,0.0001658151458443279,-0.1401941036889844,1994,37.525,-0.05312031119755488,2023-10-06
3555,tpex,2160,2098,32.8,38.0,False,0.1585365853658538,0.1526865853658538,0.07098738298858168,0.08754920237727212,2016,35.26583333333334,-0.15167129758266185,2023-11-09
3555,tpex,2254,2194,29.8,42.6,False,0.4295302013422819,0.4236802013422819,0.031039063455601236,0.39849113788668067,2109,31.218333333333337,-0.16505140316754652,2024-04-02
3555,tpex,2409,2348,31.25,32.0,False,0.02400000000000002,0.01815000000000002,-0.022547372197029146,0.04654737219702917,2263,34.64666666666667,-0.11270908585718256,2024-11-20
3555,tpex,2503,2437,26.5,28.8,False,0.08679245283018866,0.08094245283018867,0.09263467313781165,-0.005842220307622992,2350,29.909166666666668,-0.16489163656571268,2025-04-16
3555,tpex,2813,2753,165.0,168.0,False,0.018181818181818077,0.012331818181818076,0.009474037389435733,0.008707780792382344,2654,203.225,-1.5530564045568214,2026-07-23
3556,tpex,943,883,25.31458575,27.033477375,False,0.06790123456790131,0.06205123456790131,0.04279945770962213,0.025101776858279183,943,28.522051910999995,-0.13543116457710475,2018-11-08
3556,tpex,1260,1200,31.12574537,28.520801015,False,-0.08369098712446355,-0.08954098712446354,-0.15838832081990464,0.0746973336954411,1260,32.18330824916667,-0.03595784931578216,2020-03-05
3556,tpex,1404,1344,37.171700016,37.382902857000005,False,0.005681818181818343,-0.00016818181818165686,0.0078055623013734525,-0.002123744119555109,1404,40.039039116266665,-0.10043493167552084,2020-09-30
3556,tpex,1792,1732,58.5392886,59.51494341,False,0.016666666666666607,0.010816666666666606,0.04684426023169923,-0.03017759356503262,1792,60.81956900850001,-0.11106995991414284,2022-05-10
3556,tpex,1911,1851,42.1131745,46.745623695,False,0.1100000000000001,0.1041500000000001,0.09086284926453846,0.01913715073546164,1911,48.41049786023333,-0.21054481006207273,2022-10-27
3556,tpex,2110,2050,54.60778250999999,55.241703699999995,False,0.011608623548922115,0.005758623548922114,0.026958044233579323,-0.015349420684657208,2110,55.826407615316676,-0.04257678675307038,2023-08-28
3556,tpex,2258,2198,47.091288399999996,46.27624687,False,-0.017307692307692246,-0.023157692307692247,0.007411004665572635,-0.02471869697326488,2258,51.676651674333336,-0.1528929438605168,2024-04-10
3556,tpex,2347,2287,45.690809232,44.49326786099999,False,-0.026209677419354982,-0.03205967741935498,0.002294254522990912,-0.028503931942345895,2347,46.782933677900004,-0.08333339428366211,2024-08-19
3556,tpex,2451,2391,36.6171303825,39.28856882549999,False,0.07295597484276706,0.06710597484276706,0.0706799275656765,0.002276047277090562,2451,41.66599550882499,-0.16846384505480688,2025-01-20
3556,tpex,2565,2505,35.768965568,35.47737074,False,-0.008152173913043459,-0.01400217391304346,0.04836431239058517,-0.05651648630362863,2565,37.34158154685833,-0.07575882437186714,2025-07-15
3556,tpex,2685,2625,35.671767292,42.378448336,False,0.1880108991825613,0.18216089918256131,0.020466123936606368,0.16754477524595493,2685,36.73527842856666,-0.035572300426062714,2026-01-07
3557,twse,561,501,8.254325898000001,7.7193232935,False,-0.06481481481481499,-0.07066481481481499,0.011184262615141133,-0.07599907742995612,550,8.737611584065,-0.01940517921406779,2017-04-27
3557,twse,637,577,7.490036463000001,9.17147322,False,0.22448979591836715,0.21863979591836716,0.07973742001520208,0.1447523759031651,626,7.671682585384999,-0.0062693394554237175,2017-08-15
3557,twse,876,816,13.129511496000001,13.21208704,False,0.0062893081761006275,0.00043930817610062737,-0.016965295427870973,0.0232546036039716,858,14.048164423,-0.02734583554220617,2018-08-03
3557,twse,1378,1318,48.51759525,51.234580584,False,0.05600000000000005,0.05015000000000005,0.04207667122469523,0.013923328775304819,1352,52.057223365683335,-0.11760877187377058,2020-08-25
3557,twse,1654,1594,52.561535286,54.792263573999996,False,0.04244031830238715,0.03659031830238715,0.06556945576401914,-0.02312913746163199,1628,55.77866373885,-0.12035914931928321,2021-10-12
3557,twse,1840,1780,45.927599193,49.095019826999994,False,0.06896551724137923,0.06311551724137923,0.06549560134714529,0.003469915894233941,1814,50.8521841311,-0.2505304456271186,2022-07-18
3557,twse,1902,1842,34.992456528,34.841626974,False,-0.004310344827586188,-0.010160344827586189,0.05996899347165773,-0.06427933829924393,1876,44.42810204365,-0.28711048903053604,2022-10-14
3557,twse,2511,2451,44.317990529999996,46.556272879999995,False,0.050505050505050386,0.044655050505050385,0.051237642731293595,-0.0007325922262432089,2485,55.816793056066665,-0.3749866128083356,2025-04-28
3557,twse,2613,2553,38.161363496,38.013068042,False,-0.0038860103626943143,-0.009736010362694315,-0.003580290739878439,-0.00030571962281587513,2587,42.91917597850001,-0.16303709619488752,2025-09-19
3557,twse,2672,2612,35.689772596000005,37.123295318,False,0.04016620498614931,0.03431620498614931,0.06415467976642669,-0.02398847478027738,2646,37.3556248626,-0.07525887845212557,2025-12-17
3557,twse,2736,2676,30.746590796,29.6590908,False,-0.03536977491961413,-0.04121977491961413,0.07525831202146187,-0.110628086941076,2710,33.64906237623333,-0.12969705868080028,2026-03-31
3558,tpex,560,500,91.45709859,88.579078005,False,-0.03146853146853146,-0.03731853146853146,0.014660894514446904,-0.04612942598297836,560,99.84599562850002,-0.3146977033111976,2017-04-26
3558,tpex,654,594,89.95712222,94.01533826000001,False,0.04511278195488733,0.039262781954887326,0.015583000793716037,0.02952978116117129,654,86.88366805883334,-0.27957983355959987,2017-09-07
3558,tpex,720,660,85.89890618000001,84.88435217,False,-0.011811023622047334,-0.017661023622047335,0.035171626559854396,-0.04698265018190173,720,88.05201524566664,-0.129786236789108,2017-12-12
3558,tpex,895,835,86.5241118,79.10775936,False,-0.08571428571428563,-0.09156428571428563,-0.026882066573480624,-0.05883221914080501,895,95.23677614633331,-0.29134994844067835,2018-08-30
3558,tpex,938,878,61.802937,67.1003316,False,0.08571428571428585,0.07986428571428586,0.057997470110291785,0.02771681560399407,938,77.4632126364,-0.609701318139261,2018-11-01
3558,tpex,1081,1021,67.45349124,71.86667801600001,False,0.06542562430605492,0.05957562430605492,0.04156148283154931,0.023864141474505607,1081,73.16055102239999,-0.22184980286123926,2019-06-10
3558,tpex,1234,1174,90.96570064000001,83.79413088,False,-0.07883817427385909,-0.08468817427385908,-0.04912876870322129,-0.029709405570637795,1234,95.42591376266667,-0.16674337551986665,2020-01-17
3558,tpex,1257,1197,83.79413088,65.97844179200001,False,-0.21261261261261244,-0.21846261261261243,-0.1748500550502212,-0.03776255756239125,1257,90.04723644266667,-0.26584131597443733,2020-03-02
3558,tpex,1280,1220,68.998050112,80.39707152,False,0.16520787746170673,0.15935787746170674,0.15358890263954603,0.011618974822160705,1280,80.80849315360001,-0.49863180651247596,2020-04-06
3558,tpex,1385,1325,73.229645866,70.699031754,False,-0.03455723542116629,-0.04040723542116629,0.012086852396227598,-0.04664408781739389,1385,78.9952363782,-0.16811532900061144,2020-09-03
3558,tpex,1563,1503,74.494952922,76.313831815,False,0.02441613588110414,0.01856613588110414,0.053528038232826626,-0.029111902351722486,1563,82.44793498023336,-0.3204797063726036,2021-06-01
