seed,j,cagr,mdd
102030,27,0.07559058152002063,-0.4172650566041523
102030,28,0.027559133456541263,-0.42413873157123866
102030,29,0.08318949642009499,-0.41516848741442247
102030,30,0.09859681700305067,-0.39262173556671665
102031,1,0.09745515182657738,-0.44688905724775163
102031,2,0.09507497560366929,-0.40544188022018207
102031,3,0.09653920130565496,-0.4250525250660646
102031,4,0.08708896731619764,-0.43677862881931834
102031,5,0.11659449320100723,-0.3395589209856869
102031,6,0.08868588364744179,-0.36630216239537094
102031,7,0.15344042150125126,-0.41734674717826054
102031,8,0.015601815518868856,-0.49106614017364153
102031,9,0.06163033367095827,-0.5265973769465193
102031,10,0.06152059950533517,-0.4627215954983391
102031,11,0.07700888314537147,-0.4316141480689477
102031,12,0.07491162179380706,-0.3751868897473208
102031,13,-0.005579550251378129,-0.5317064471116449
102031,14,0.08321244918888193,-0.5182988797218232
102031,15,0.09411397240870856,-0.4427744884128349
102031,16,0.11040227156334925,-0.41781770643714183
102031,17,0.04450691475638857,-0.5853949131777719
102031,18,0.1034846349441414,-0.43300600446820475
102031,19,0.11178993543757043,-0.38900010380522604
102031,20,0.08761083067425579,-0.44555694536791307
102031,21,0.0819525492088502,-0.37307901276466554
102031,22,0.07498670240538341,-0.47195460750538315
102031,23,0.07952476747687709,-0.5468491062574208
102031,24,0.039298899649594876,-0.5915073911388511
102031,25,0.020243070793741547,-0.5281427937369019
102031,26,0.006047665456444307,-0.4904920244640465
102031,27,0.0820936882192127,-0.4812191168384637
102031,28,0.08209827583132179,-0.4266994759132428
102031,29,0.03438404588350319,-0.4871871521134083
102031,30,0.1161555862980439,-0.43825944119791876
102032,1,0.12520361298579563,-0.4492414329357892
102032,2,0.1504868513185913,-0.4220145921622727
102032,3,0.1629344943686044,-0.3753659354171256
102032,4,0.1920832135601107,-0.39841535150227664
102032,5,0.07684536351703053,-0.3782746177636944
102032,6,0.18958554578757725,-0.3548484702354257
102032,7,0.15674473165169567,-0.3476985882529284
102032,8,0.1458221888629163,-0.33899100800621257
102032,9,0.07402075141245223,-0.39570915617845775
102032,10,0.15026598584260542,-0.35329247469990827
102032,11,0.09586926198408663,-0.2623575130743878
102032,12,0.08401053619393917,-0.3696503341951226
102032,13,0.17291186893328714,-0.38166534100117333
102032,14,0.105566130934998,-0.428207732386686
102032,15,0.15988097629911535,-0.3939150234373191
102032,16,0.16054464654118372,-0.3133653480137831
102032,17,0.07637158623308671,-0.4394965337861889
102032,18,0.06999608810277125,-0.43988029051387334
102032,19,0.08925414733528769,-0.4082263246278007
102032,20,0.0684956529818539,-0.36164687085470315
102032,21,0.21810853067737068,-0.2901840291656952
102032,22,0.21760951873295276,-0.40240162941057567
102032,23,0.16236833660092298,-0.4305688240261264
102032,24,0.07945642695938426,-0.33211939558381226
102032,25,0.06530462890350641,-0.4899653833255936
102032,26,0.15583279444627984,-0.29835126161596526
102032,27,0.19795664923879563,-0.38429111800733584
102032,28,0.13464015128274087,-0.31258707991646956
102032,29,0.16959197189587316,-0.3299025453591257
102032,30,0.21443114521858897,-0.30750935598640194
102033,1,0.150632516288691,-0.34734236676855246
102033,2,0.17214137889909686,-0.3834936475324531
102033,3,0.09947035946678184,-0.39662761170782423
102033,4,0.12894859340740528,-0.33479494975755897
102033,5,0.11579374721581392,-0.4273310591050159
102033,6,0.2170033895519916,-0.34387742576275804
102033,7,0.12289134879723584,-0.38776907129929666
102033,8,0.21525712659255292,-0.3851186195496093
102033,9,0.08073979736423853,-0.4162575013568901
102033,10,0.27026627836858674,-0.29931075134265117
102033,11,0.1298843915526937,-0.36367108808801935
102033,12,0.12823901108282576,-0.40637402967334374
102033,13,0.10487434753523406,-0.5140279060984023
102033,14,0.20211439392539288,-0.42189200775882074
102033,15,0.176783113159529,-0.2721243793254914
102033,16,0.13683781196785572,-0.3532576748886475
102033,17,0.2167142049897015,-0.36083741354423693
102033,18,0.14465428554047,-0.32176875809674355
102033,19,0.231740091947102,-0.4164047105988952
102033,20,0.1438876931279911,-0.31965022410167093
102033,21,0.11568171302783781,-0.40846802116507497
102033,22,0.12895432458319012,-0.3522299394376196
102033,23,0.1253776935754738,-0.41067477383910606
102033,24,0.19523544162773576,-0.3653973203627439
102033,25,0.1323934790711836,-0.37722971624666196
102033,26,0.0649723127276629,-0.3357131144283848
102033,27,0.21162075407454273,-0.2869515558489296
102033,28,0.17195422931646753,-0.3315111972291058
102033,29,0.11710795612734315,-0.36420742206876844
102033,30,0.1528384932344533,-0.31123566311009726
102034,1,0.03716616719408128,-0.3080026523812038
102034,2,0.12141364778834696,-0.4161648645437301
102034,3,0.09185755874785739,-0.4370402346197588
102034,4,0.13401530744523793,-0.35873378036238296
102034,5,0.10526072912149798,-0.48912500818194304
102034,6,0.12301606082693395,-0.3374198491696615
102034,7,0.12687803729655145,-0.4543108405376147
102034,8,0.10034153621426523,-0.3367070629893114
102034,9,0.10271032614025266,-0.5657980725289953
102034,10,0.1020817788673476,-0.3189550150651432
102034,11,0.10135488479496435,-0.43167896407360135
102034,12,0.13071595740916475,-0.4216935385615644
102034,13,0.1229524479852675,-0.3918106568444632
102034,14,0.13463297477859926,-0.3305769783159202
102034,15,0.056536079633771275,-0.4723464740976806
102034,16,0.12454777224944857,-0.38340454063396995
102034,17,0.1962274081395634,-0.41476296624599857
102034,18,0.10496580492404517,-0.351215716478347
102034,19,0.07749226608970594,-0.3772932622476108
102034,20,0.1630664621358835,-0.3153725543888536
102034,21,0.15191755653608996,-0.33087700149070914
102034,22,0.06659221333821441,-0.3588591335184493
102034,23,0.06057812234921656,-0.5415060650957203
102034,24,0.056937784707785655,-0.2868669351956336
102034,25,0.12181657633574527,-0.4132869833131393
102034,26,0.1209166101452197,-0.4261907988413486
102034,27,0.05708743504950076,-0.3779820003882147
102034,28,0.08893380205351464,-0.4099495450052309
102034,29,0.07239221997775136,-0.48375573616457973
102034,30,0.055873967198922125,-0.2613451225469711
102035,1,0.09205691184663878,-0.3381476236123422
102035,2,0.17819219152285504,-0.3966637116173768
102035,3,0.07867212493562348,-0.39567984057387817
102035,4,0.0808815779746912,-0.39125023003982273
102035,5,0.10106509666775931,-0.38624459957619617
102035,6,0.15955296504824146,-0.4174698980393882
102035,7,0.16194077518119454,-0.35386801522751016
102035,8,0.13205276026351864,-0.42765598137714633
102035,9,0.12488847192700003,-0.37660189223173185
102035,10,0.14687052920474297,-0.31373496657087874
102035,11,0.1515929991081144,-0.34210530065411576
102035,12,0.07208692883235779,-0.40468780694432954
102035,13,0.11519722077302896,-0.4523846902496818
102035,14,0.1885237640708004,-0.3537564803901787
102035,15,0.0918828835740566,-0.44555763056682873
102035,16,0.0963990624061668,-0.37822686584336074
102035,17,0.12779854862758788,-0.32732401235895286
102035,18,0.1015022135779009,-0.3385439209663163
102035,19,0.2472298539289426,-0.2833690941594027
102035,20,0.10391045192104476,-0.35694034874770886
102035,21,0.11359263891673721,-0.3184359135502899
102035,22,0.07288009255698169,-0.3755172774084882
102035,23,0.1171076479979174,-0.33015103686297476
102035,24,0.07535111782699677,-0.3401712277723431
102035,25,0.15251649885582785,-0.38395752165252567
102035,26,0.20384580551166098,-0.39003196162289683
102035,27,0.061186006088298495,-0.3994150459414503
102035,28,0.157135352687499,-0.34965457192359756
102035,29,0.10088677435812987,-0.3362445954894444
102035,30,0.12771879273883435,-0.4121770104990273
102036,1,0.20265495113624765,-0.33851774438910304
102036,2,0.18745309576874059,-0.25174813757432796
102036,3,0.09647913403285346,-0.511745656660192
102036,4,0.15832006917669195,-0.34939469079897706
102036,5,0.10321296345386721,-0.4685289864167399
102036,6,0.07376697165871149,-0.5421961009889619
102036,7,0.13715560028177487,-0.3955266771279881
102036,8,0.22076435308537778,-0.3895970722697638
102036,9,0.04206984048044138,-0.5925474868192143
102036,10,0.09064536901906495,-0.4468485983101586
102036,11,0.07685876293266536,-0.5278647307491503
102036,12,0.18552142991582898,-0.37107890147735634
102036,13,0.2571067834525047,-0.29971581416403
102036,14,0.20535810949108857,-0.2914431668183269
102036,15,0.18237953369278515,-0.40905503981195085
102036,16,0.1594776757758125,-0.38250863923581313
102036,17,0.19883538237571163,-0.48109248977255353
102036,18,0.1349038404327776,-0.3132910369744804
102036,19,0.16406611577217567,-0.3694932305447706
102036,20,0.07329022018387699,-0.569561363531331
102036,21,0.06890674737844438,-0.4310313963426575
102036,22,0.11026118370579763,-0.44432689485251237
102036,23,0.03476118790921823,-0.579652276252226
102036,24,0.10389009117278869,-0.43069198335366704
102036,25,0.04524811651496474,-0.4997334062865352
102036,26,0.1625224392330673,-0.4161633371387255
102036,27,0.1425936130128178,-0.34296232562878126
102036,28,0.06674392599045476,-0.35992508309396126
102036,29,0.09061150924041694,-0.5119299407755148
102036,30,0.1486368817143564,-0.35424973066525783
102037,1,0.09889012093682292,-0.5648142749727018
102037,2,0.13241624264533458,-0.38174317911187816
102037,3,0.06021289067992974,-0.5219358343508457
102037,4,-0.004617178698786417,-0.5414820063943913
102037,5,0.06342807195463429,-0.44752424882764097
102037,6,0.12603795323081446,-0.3878938646002107
102037,7,0.15857364001421725,-0.33356108390823597
102037,8,0.12183508673795984,-0.4577247766010575
102037,9,0.10741997194546937,-0.4918155350860431
102037,10,0.13482033045281305,-0.33295688543442875
102037,11,0.08940648050403,-0.43703197076177286
102037,12,0.07031405583731165,-0.4671157328410398
102037,13,0.14052294022497724,-0.326774421701344
102037,14,0.18228089987893203,-0.2887901827200361
102037,15,0.07361142491952855,-0.5362529843258718
102037,16,0.16428650266791722,-0.39917106492832466
102037,17,0.056906720297021485,-0.3491231345325006
102037,18,0.11423741782139629,-0.45691360460872976
102037,19,0.07073749687777142,-0.44584920124970534
102037,20,0.10034951915993662,-0.39004386382011375
102037,21,0.10546528153607815,-0.4795684050481228
102037,22,0.13150919316518195,-0.3475419901603284
102037,23,0.11903058280915713,-0.39679037427167674
102037,24,0.2078461357567536,-0.3155896164865368
102037,25,0.11889882395174212,-0.39109323863892265
102037,26,0.14261751172592163,-0.3445222755183634
102037,27,0.06863701607560602,-0.496140267195858
102037,28,0.14523604167871262,-0.2866864732836303
102037,29,0.1273770849964797,-0.3825560026706468
102037,30,0.13495234026941638,-0.3684789627904046
102038,1,0.10689899288287275,-0.3125860954762631
102038,2,0.15917247115282862,-0.3198337400185536
102038,3,0.14876205657700647,-0.31846065024290077
102038,4,0.16819097802250949,-0.4239331082865824
102038,5,0.13624379700604483,-0.2722488880915894
102038,6,0.15395393149769587,-0.3612278546193615
102038,7,0.16344625031357518,-0.30750571326478354
102038,8,0.2313159912874685,-0.2868044429685802
102038,9,0.05854767017074902,-0.36691128328330286
102038,10,0.0628737620027966,-0.3858923234938093
102038,11,0.07760750171696706,-0.3574937682062882
102038,12,0.13260541097675782,-0.263156820316628
102038,13,0.1697696026447324,-0.35221440268343596
102038,14,0.10122152572619747,-0.3613766914733672
102038,15,0.13858682242616926,-0.35571691912898007
102038,16,0.09626478360830415,-0.3097697862909075
102038,17,0.12695332677335358,-0.36554040057386067
102038,18,0.07270187641189274,-0.3627912737513448
102038,19,0.09931115780591271,-0.3540684816946902
102038,20,0.16876943037061798,-0.331986347876383
102038,21,0.1273943554108774,-0.386046741343928
102038,22,0.1503656615372846,-0.34779481950972574
102038,23,0.18778182724911585,-0.3036123960672038
102038,24,0.15130514430627295,-0.4989999555124107
102038,25,0.029077807749130047,-0.4945520193979584
102038,26,0.04865743017421109,-0.49180005217231226
102038,27,0.11324022793559352,-0.30277878645757184
102038,28,0.18414320226562597,-0.34331229641804945
102038,29,0.07514549120640002,-0.347719342009616
102038,30,0.18361334457933287,-0.3926975557205664
102039,1,0.1444227310567836,-0.3538698605920876
102039,2,0.11334597299730964,-0.4091977800089492
102039,3,0.028803947369420158,-0.47289372875039914
102039,4,0.19020931175727673,-0.40233949084679915
102039,5,0.1015377363230181,-0.3480329024650903
102039,6,0.08649959621954717,-0.4558360286249015
102039,7,0.20169927334562887,-0.33818687565277544
102039,8,0.13063030215373006,-0.46438576011735333
102039,9,0.12418195587116543,-0.3968585769073045
102039,10,0.11073368019923668,-0.43554419213860557
102039,11,0.10413509991231229,-0.40893639054141323
102039,12,0.10398026674588001,-0.41337039279999477
102039,13,0.04364626689164686,-0.5004259191645861
102039,14,0.15944985878246998,-0.3843879201142556
102039,15,0.06507048747407596,-0.4542058895391819
102039,16,0.05297735067880005,-0.49774288705586506
102039,17,0.15366829660532977,-0.35158359186023086
102039,18,0.0987022787984353,-0.4191655902034823
102039,19,0.08579386317665061,-0.4448597644230339
102039,20,0.19212537174111088,-0.4480379935748769
102039,21,0.12135535365952932,-0.4247791220990265
102039,22,0.06447163675202883,-0.4177703817870361
102039,23,0.10378083863904708,-0.45972343627133777
102039,24,0.09989081275949885,-0.4073676070242175
102039,25,0.16356942757417636,-0.3103929546039946
102039,26,0.10809996827240353,-0.47825304479883096
102039,27,0.11007978647472005,-0.3048924964146939
102039,28,0.09322190761610338,-0.54060133723782
102039,29,0.1083510360563209,-0.40139778364945644
102039,30,0.07059348404493426,-0.4640314218432539
102040,1,0.13405865924111793,-0.39019058568625603
102040,2,0.1681642511308381,-0.4199792309036012
102040,3,0.21919137253801924,-0.4123769907957232
102040,4,0.15720578156179088,-0.38524291494116075
102040,5,0.09545700557934222,-0.47282451172065565
102040,6,0.09845312982777377,-0.5189409888518268
102040,7,0.14521657955967493,-0.38578657262773763
102040,8,0.09473270840714565,-0.47606724252183624
102040,9,0.18767602192500132,-0.527106805515415
102040,10,0.16427766600155147,-0.4642750582387657
102040,11,0.11081312753381334,-0.5037428970077834
102040,12,0.06992067935475843,-0.46655441777319884
102040,13,0.13685076743429558,-0.5569222098799305
102040,14,0.24215842947246013,-0.38937316526830623
102040,15,0.09921672728231568,-0.4792935839315007
102040,16,0.21675194250420882,-0.4783041413805066
102040,17,0.2207948383377416,-0.3103542623746621
102040,18,0.11647157600204339,-0.4042631085512272
102040,19,0.18607703856026592,-0.4717533288982807
102040,20,0.1616022517410487,-0.504452481315319
102040,21,0.12776465533436498,-0.4250105829212692
102040,22,0.1833561917819726,-0.3186529713633725
102040,23,0.22544780491401184,-0.37941704182637603
102040,24,0.1101307442431001,-0.4184885541271316
102040,25,0.08757834393195951,-0.5258272148576991
102040,26,0.19038190780420305,-0.30393625117419254
102040,27,0.08089724900760253,-0.5436801580936935
102040,28,0.1446878977431223,-0.3631004648524412
102040,29,0.15250870931233096,-0.39582510158172823
102040,30,0.14649620205027913,-0.44029912641316815
102041,1,0.11516087480191617,-0.3842742796926064
102041,2,0.12019905015504029,-0.38533983406487093
102041,3,0.16187646539914446,-0.40226520022566825
102041,4,0.1613528489939553,-0.37149045090085514
102041,5,0.10976470873909805,-0.3789634944988631
102041,6,0.0981722601539412,-0.41858286561856184
102041,7,0.19331685326063464,-0.41105769321207214
102041,8,0.13873766141840171,-0.5257734561578916
102041,9,0.1425557602333003,-0.40118963803238605
102041,10,0.12573077206473804,-0.4014617036815211
102041,11,0.1612852952653432,-0.38340814308487453
102041,12,0.10309988837589334,-0.37577807465202645
102041,13,0.09565696210725227,-0.376872144197044
102041,14,0.224972183276543,-0.32284369827207615
102041,15,0.16447600226817216,-0.36489680574565225
102041,16,0.09397703198156115,-0.4269158234511354
102041,17,0.12372105253837318,-0.4367296483603201
102041,18,0.14340177432126855,-0.35104745383685937
102041,19,0.11657696879630253,-0.42575334753194816
102041,20,0.09714745799282931,-0.4183066894559656
102041,21,0.1292890818134489,-0.5412563475496297
102041,22,0.04383905186614068,-0.47303671866403796
102041,23,0.1191778825712142,-0.3650975462230453
102041,24,0.13900400940682212,-0.461841052088836
102041,25,0.07864863332550698,-0.5153469221166935
102041,26,0.11258133234776047,-0.3843149352876912
102041,27,0.0670802002918307,-0.40500898050588235
102041,28,0.15410294368494237,-0.3413734962329653
102041,29,0.17055900682775205,-0.3882492905624597
102041,30,0.04390473563964381,-0.4232670009997832
102042,1,0.1752863457146745,-0.37774410600486413
102042,2,0.10579179555178353,-0.42332951134988145
102042,3,0.15522947367297402,-0.382716379825517
102042,4,0.19112501349602673,-0.4309640450788407
102042,5,0.1472156065143284,-0.3499828500384542
102042,6,0.1361852697844823,-0.34270143496577804
102042,7,0.05277914585655963,-0.5823122889156228
102042,8,0.08699569069073121,-0.4199431087108615
102042,9,0.05102200647460786,-0.3717849135982824
102042,10,0.0376465320301298,-0.5916194555396359
102042,11,0.04574570395923039,-0.5694877494627799
102042,12,0.0796539072418252,-0.45582949268011486
102042,13,0.09421512487928307,-0.5381694618066933
102042,14,0.08756757350155397,-0.3529390827724052
102042,15,0.08450511148676276,-0.30275950861619233
102042,16,0.05729400499565207,-0.4840334854950946
102042,17,0.11374399725343332,-0.4495504335821997
102042,18,0.12040974671304738,-0.39560391527966826
102042,19,0.17053115616487302,-0.45419547947846856
102042,20,0.14961808099650353,-0.46762069207626195
102042,21,0.09553435736936255,-0.4762130450140232
102042,22,0.07188779633068454,-0.3441241035450257
102042,23,0.12587793992072283,-0.31960191764189005
102042,24,0.09648356280311732,-0.5013636510624696
102042,25,0.017666923842069027,-0.5195128896316845
102042,26,0.07532028509514865,-0.4173840002370909
102042,27,0.12417561336069305,-0.37509503789349224
102042,28,0.06104059332323253,-0.4580257125074517
102042,29,0.12300584606088072,-0.4236023910275053
102042,30,0.11682569935668141,-0.4514757767503912
102043,1,0.13397175611132517,-0.42045372175312
102043,2,0.11917614649358588,-0.4397306100186228
102043,3,0.18409066437327182,-0.44642264925169406
102043,4,0.08019460702402825,-0.3899417149563785
102043,5,0.10758721639482083,-0.591012724194535
102043,6,0.19603706222378503,-0.3366599434790557
102043,7,0.040777566335430615,-0.47789936823865153
102043,8,0.06607066515859406,-0.37786400620264127
102043,9,0.13986623989196545,-0.38284973113270915
102043,10,0.1421368621210195,-0.40366613824656494
102043,11,0.06649817266861313,-0.4486548034232945
102043,12,0.0657867591111605,-0.40718959916235226
102043,13,0.08087344220306703,-0.48534921144210313
102043,14,0.13339040024437088,-0.39106141236309944
102043,15,0.1312764607640482,-0.42313927451509875
102043,16,0.11771951942320236,-0.36528256720092595
102043,17,0.13999014120700193,-0.36595688174318686
102043,18,0.03751178042861647,-0.4857683531630717
102043,19,0.13164603783819895,-0.37441974714122467
102043,20,0.1252452420786403,-0.43083050239362414
102043,21,0.12152637526782906,-0.49804006358794195
102043,22,0.10367345884903467,-0.4779678959059743
102043,23,0.1659660251104489,-0.3334143913504153
102043,24,0.12492101371451736,-0.4639850485987658
102043,25,0.10293743393313104,-0.34475231150906727
102043,26,0.009999870509393105,-0.5899811987212983
102043,27,0.09301451597100141,-0.37886893245555986
102043,28,0.16452267111062757,-0.36728989139658624
102043,29,0.10206047457848988,-0.4396570906206012
102043,30,0.19951979929638264,-0.28785571450297
102044,1,0.21791575936163166,-0.40729781602731724
102044,2,0.15987766165078576,-0.3817598883265138
102044,3,0.07065932950391307,-0.4528185434256337
102044,4,0.16280791343448153,-0.34390880561307113
102044,5,0.11014478581876386,-0.3891034263694101
102044,6,-0.002896676973359047,-0.43683135088224456
102044,7,0.1682312543056368,-0.38915475057400994
102044,8,0.08348722740925063,-0.4213167103549458
102044,9,0.05263786349592836,-0.5308404904000873
102044,10,0.09150618222692386,-0.41069364633065514
102044,11,0.11985227531000064,-0.4744550762525023
102044,12,0.07152780698551009,-0.549924521819955
102044,13,0.1116077624260241,-0.44672055039943975
102044,14,0.15504796661323295,-0.40335506830820994
102044,15,0.1455051199032138,-0.46461009489576366
102044,16,0.07685203926590178,-0.4868901746073622
102044,17,0.14133508540770534,-0.3516910301907236
102044,18,0.1300515611850157,-0.4019147205147276
102044,19,0.1131993615720448,-0.5400961281210357
102044,20,0.035985785955060745,-0.5476000628937452
102044,21,0.050115223078955884,-0.43267343805008834
102044,22,0.09108566410153118,-0.42001707822834383
102044,23,0.16239687661374225,-0.4029290584888903
102044,24,0.06480708415141834,-0.466464060441694
102044,25,0.13112236551097745,-0.5275964443001195
102044,26,0.08732863212026376,-0.43587037850705707
102044,27,0.25600327409603185,-0.45048695092607083
102044,28,0.08765214957464229,-0.4926911551927597
102044,29,0.0971467956926717,-0.4942260428376125
102044,30,0.09339050906235213,-0.44191452581348
102045,1,0.1063464793291089,-0.43688034049674046
102045,2,0.1026976782501896,-0.32692698244691987
102045,3,0.03671947299081202,-0.4436936280570125
102045,4,0.1152144553539145,-0.41659618716290725
102045,5,0.052026632615447044,-0.4411183041171087
102045,6,0.11668414272155458,-0.3376895796351608
102045,7,0.12241589142013298,-0.44474737021264155
102045,8,0.17342352156744134,-0.40875832844461774
102045,9,0.1056238225196724,-0.3161724350734144
102045,10,0.11032223572093969,-0.3601203907568159
102045,11,0.1389963928692175,-0.3858804819950439
102045,12,0.07543161450614466,-0.46738859003812827
102045,13,0.07684914917837116,-0.47915946151563044
102045,14,0.06069321649537729,-0.37124936452268154
102045,15,0.10566636726385492,-0.3982008960835618
102045,16,0.10360459723534943,-0.4357171432809313
102045,17,0.13707134697377032,-0.3437642526316023
102045,18,0.12901136093281762,-0.2959153403523862
102045,19,0.08845971433138478,-0.41745230523989296
102045,20,0.08305851300166389,-0.47290153713063476
102045,21,0.13920342807839559,-0.314841332337403
102045,22,0.15604909620696072,-0.31005091120661493
102045,23,0.1441191831232087,-0.3420883746088623
102045,24,0.11344212855777092,-0.4051639621490758
102045,25,0.03343343850293934,-0.505102424566736
102045,26,0.1909818700269692,-0.2941403633214215
102045,27,0.08688725780949369,-0.4822746347942605
102045,28,-0.016293314321387253,-0.45808783653548146
102045,29,0.15936603380692382,-0.3222679680592085
102045,30,0.08253534290884201,-0.4297563963196978
102046,1,0.059254643685447306,-0.400756003902224
102046,2,0.10766925069542443,-0.3400323403188573
102046,3,0.0682356499314054,-0.39034547129357294
102046,4,0.12009133547433004,-0.35399698856918477
102046,5,0.06944199422089525,-0.5334922470803927
102046,6,0.13471667152497568,-0.4820724954330523
102046,7,0.09075237777339851,-0.4217090181504808
102046,8,0.20042727028478913,-0.34822553218830987
102046,9,0.13940970446236056,-0.4603664742742189
102046,10,0.09758048245486495,-0.35900226388584433
102046,11,0.15864594802246246,-0.3814118377682262
102046,12,0.04016221014816046,-0.48336053954996816
102046,13,0.0269393253960466,-0.3512663437764216
102046,14,0.08539385831425728,-0.3863551537206818
102046,15,0.10292162492862311,-0.3542387585722815
102046,16,0.09480253323013677,-0.32964887612475036
102046,17,0.10302830661315765,-0.30963522351744865
102046,18,0.053141057480711185,-0.5235465406870626
102046,19,0.10396945277835168,-0.34418075967470335
102046,20,0.06549785116016849,-0.4729209280398569
102046,21,0.15391982904899004,-0.4580162796375457
102046,22,0.13182829477352165,-0.32236637322303624
102046,23,0.17015411159864646,-0.35508316948043045
102046,24,0.09149294553852405,-0.3770666465986493
102046,25,0.12254794033617,-0.4457612831909292
102046,26,0.1263185289665878,-0.3993406624997931
102046,27,0.13332109821118032,-0.42188401666737124
102046,28,0.09414655141086703,-0.3615836789598265
102046,29,0.026965310666655196,-0.44703941579204187
102046,30,0.11116454553632016,-0.3547423800592594
102047,1,0.16899313576043773,-0.43141635009384055
102047,2,0.2106699226308535,-0.35865612353157333
102047,3,0.16244121266860168,-0.3969540956890592
102047,4,0.09810815681849094,-0.4072138630332086
102047,5,0.08879192015184767,-0.435404594418046
102047,6,0.07935991894514327,-0.5869818224936688
102047,7,0.18557279215549993,-0.423434408306955
102047,8,0.18388862441321607,-0.3539555579609255
102047,9,0.059713584303507705,-0.480479390814883
102047,10,0.15191522738118302,-0.3330084878354056
102047,11,0.10984256494238331,-0.40239435078317193
102047,12,0.14575953141016895,-0.40250057726102834
102047,13,0.1665291539155893,-0.38935345908221863
102047,14,0.2190576176490049,-0.3740260235725405
102047,15,0.09860199118964696,-0.4195900374991387
102047,16,0.1682700151306209,-0.36374624873581923
102047,17,0.09713367759979019,-0.42257688901445256
102047,18,0.14819575719481115,-0.470860875924267
102047,19,0.1584952540752107,-0.44299818524303586
102047,20,0.20235214939945,-0.411699366342977
102047,21,0.1843180778379354,-0.4513009011259501
102047,22,0.23006665598935805,-0.29859050367379797
102047,23,0.16850295847238916,-0.4219667308051006
102047,24,0.13512973674359507,-0.4022773170778846
102047,25,0.1296979487788592,-0.48663929283168667
102047,26,0.19477786324138768,-0.4260952194379714
102047,27,0.18923510273939637,-0.3231508125251755
102047,28,0.04919062262218654,-0.5877212120478785
102047,29,0.08460234890350038,-0.46668779191453635
102047,30,0.06511703670687141,-0.42699901055992373
102048,1,0.19419284083755284,-0.4806337208975086
102048,2,0.03532334943539106,-0.4669063650294758
102048,3,0.1024686720434762,-0.4222579833711954
102048,4,0.18032504416736228,-0.3291199062455291
102048,5,0.15975617912222906,-0.386519717918125
102048,6,0.05006888779909158,-0.5405586091969259
102048,7,0.03062816365287735,-0.5760674104557375
102048,8,0.15239957151557904,-0.3571548390125499
102048,9,0.108520541414443,-0.4189762870660326
102048,10,0.1375805700481043,-0.39838121619012273
102048,11,0.15930882245413835,-0.3359662488961413
102048,12,0.07382441810545948,-0.453716300603056
102048,13,0.16201513427299186,-0.436095396203988
102048,14,0.08384133346143607,-0.40965051465025065
102048,15,0.03785642018634272,-0.5307198031488715
102048,16,0.13837597562269321,-0.4581621563220433
102048,17,0.15774428134734797,-0.3103772459390477
102048,18,0.21723117638411904,-0.3131900669198122
102048,19,0.08666574212213018,-0.4256837759745439
102048,20,0.10139965093890191,-0.364652925737116
102048,21,0.18690090510960045,-0.36965447520417144
102048,22,0.15229125287186362,-0.42465365615754985
102048,23,0.21783944541635947,-0.35044823658543617
102048,24,0.19165121659550577,-0.3584241191869039
102048,25,0.1132876902892106,-0.4987991803579234
102048,26,0.23111477237868283,-0.3750310632390247
102048,27,0.15871782712636673,-0.3496864115415849
102048,28,0.1746855622007546,-0.34382809987505825
102048,29,0.12409702570400882,-0.3619065484643982
102048,30,0.13238675658498855,-0.37994944387283197
102049,1,0.11995022228884067,-0.4411633565339842
102049,2,0.08876129922518428,-0.3415804118356309
102049,3,0.13931570818082983,-0.3301201461269292
102049,4,0.10190875881457284,-0.3180872341896406
102049,5,0.06748373359997384,-0.4570980166034989
102049,6,0.09805821475077803,-0.4739817701799443
102049,7,0.09332546378081519,-0.3471436252386104
102049,8,0.031470665270541875,-0.40178245855784267
102049,9,0.12604610556696838,-0.3781586573367338
102049,10,0.07253385613524954,-0.3925444428593448
102049,11,0.10823568186561916,-0.40027327028514764
102049,12,0.13540148953277353,-0.34092003578892116
102049,13,0.06093531163025068,-0.4363821944647236
102049,14,0.07831145684136209,-0.3566401315716602
102049,15,0.08477089159344908,-0.3942009520171454
102049,16,0.07915633853723336,-0.365530118663781
102049,17,0.08549010768947718,-0.3507164258413979
102049,18,0.08152869783337069,-0.3403370190605321
102049,19,0.07613190157026817,-0.401989271826575
102049,20,0.07231957586266491,-0.3657827649791192
102049,21,0.08263105685195016,-0.3970752652458425
102049,22,0.10240592230943313,-0.39830921823681253
102049,23,0.07481570649063296,-0.3534815230036991
102049,24,0.05154259566398056,-0.44050466915735065
102049,25,0.05447541883877993,-0.417859958820598
102049,26,0.13980316920610014,-0.3121840691434012
102049,27,0.09483265628843696,-0.45298641653490884
102049,28,0.05563470761911704,-0.4414362952972376
102049,29,0.11340413060970023,-0.32065924518621586
102049,30,0.10064233932346034,-0.5433086150992904
102050,1,0.20971997257249475,-0.34130293671429196
102050,2,0.12039856962406081,-0.40452306637646523
102050,3,0.12449370066250598,-0.3492962155189465
102050,4,0.17935252645232524,-0.36547379937848196
102050,5,0.18251123271406677,-0.3608974713897179
102050,6,0.21656623295824806,-0.35228371325832325
102050,7,0.19220684826684065,-0.37132637134301383
102050,8,0.1621674724071085,-0.3562233303727393
102050,9,0.14939276896113474,-0.30528613717226327
102050,10,0.17609171703168314,-0.3669457803113829
