版本,r,格,n,D,lo,hi,判過,判過_正
不排除（描述）,4,甲_cup_H120,41,0.07317073170731707,-0.06578072755303067,0.21212219096766483,False,False
不排除（描述）,5,甲_cup_H60,41,-0.0975609756097561,-0.2691690166240708,0.0740470654045586,False,False
不排除（描述）,5,甲_cup_H120,41,-0.04878048780487805,-0.22649093625676742,0.12892996064701134,False,False
不排除（描述）,6,甲_cup_H60,41,-0.04878048780487805,-0.18365081609616019,0.08608984048640407,False,False
不排除（描述）,6,甲_cup_H120,41,0.0,-0.19121951219512195,0.19121951219512195,False,False
不排除（描述）,7,甲_cup_H60,41,0.21951219512195122,0.032229258344737305,0.40679513189916516,True,True
不排除（描述）,7,甲_cup_H120,41,0.21951219512195122,0.029569562620908568,0.4094548276229939,True,True
不排除（描述）,8,甲_cup_H60,41,0.024390243902439025,-0.13369259947259038,0.18247308727746842,False,False
不排除（描述）,8,甲_cup_H120,41,0.04878048780487805,-0.11570019345713937,0.21326116906689546,False,False
不排除（描述）,9,甲_cup_H60,41,-0.024390243902439025,-0.14901302968775385,0.10023254188287581,False,False
不排除（描述）,9,甲_cup_H120,41,0.14634146341463414,-0.052988711517165915,0.3456716383464342,False,False
不排除（描述）,10,甲_cup_H60,41,0.0,-0.13521261376835447,0.13521261376835447,False,False
不排除（描述）,10,甲_cup_H120,41,0.07317073170731707,-0.08219703605960858,0.2285384994742427,False,False
不排除（描述）,11,甲_cup_H60,41,0.04878048780487805,-0.10116377443246073,0.19872475004221685,False,False
不排除（描述）,11,甲_cup_H120,41,0.14634146341463414,-0.06274184712055714,0.3554247739498254,False,False
不排除（描述）,12,甲_cup_H60,41,0.14634146341463414,0.025259822619562375,0.2674231042097059,True,True
不排除（描述）,12,甲_cup_H120,41,0.024390243902439025,-0.16003257333602025,0.2088130611408983,False,False
不排除（描述）,13,甲_cup_H60,41,0.0,-0.11709755843548851,0.11709755843548851,False,False
不排除（描述）,13,甲_cup_H120,41,-0.07317073170731707,-0.24253804004053864,0.09619657662590449,False,False
不排除（描述）,14,甲_cup_H60,41,0.024390243902439025,-0.13472978148290152,0.18351026928777955,False,False
不排除（描述）,14,甲_cup_H120,41,0.0975609756097561,-0.07941354512470422,0.2745354963442164,False,False
不排除（描述）,15,甲_cup_H60,41,-0.07317073170731707,-0.19947307259877395,0.053131609184139825,False,False
不排除（描述）,15,甲_cup_H120,41,0.04878048780487805,-0.15196329762287736,0.2495242732326335,False,False
不排除（描述）,16,甲_cup_H60,41,-0.024390243902439025,-0.18278238009281772,0.13400189228793968,False,False
不排除（描述）,16,甲_cup_H120,41,0.0,-0.20281892065253165,0.20281892065253165,False,False
不排除（描述）,17,甲_cup_H60,41,-0.04878048780487805,-0.21134902136132977,0.11378804575157365,False,False
不排除（描述）,17,甲_cup_H120,41,-0.0975609756097561,-0.259173363390541,0.06405141217102875,False,False
不排除（描述）,18,甲_cup_H60,41,0.14634146341463414,0.004236231505031357,0.28844669532423695,True,True
不排除（描述）,18,甲_cup_H120,41,0.17073170731707318,0.010827582789529194,0.3306358318446172,True,True
不排除（描述）,19,甲_cup_H60,41,-0.04878048780487805,-0.2138387302967535,0.11627775468699737,False,False
不排除（描述）,19,甲_cup_H120,41,0.04878048780487805,-0.1419692143588261,0.23953018996858222,False,False
不排除（描述）,20,甲_cup_H60,41,0.0,-0.16560095526024385,0.16560095526024385,False,False
不排除（描述）,20,甲_cup_H120,41,-0.07317073170731707,-0.2564473885417346,0.11010592512710048,False,False
不排除（描述）,21,甲_cup_H60,41,0.0,-0.16560095526024385,0.16560095526024385,False,False
不排除（描述）,21,甲_cup_H120,41,0.0,-0.20281892065253165,0.20281892065253165,False,False
不排除（描述）,22,甲_cup_H60,41,-0.07317073170731707,-0.19583637285654404,0.049494909441909915,False,False
不排除（描述）,22,甲_cup_H120,41,-0.0975609756097561,-0.2425265929700081,0.047404641750495885,False,False
不排除（描述）,23,甲_cup_H60,41,0.024390243902439025,-0.11807806254585423,0.16685855035073227,False,False
不排除（描述）,23,甲_cup_H120,41,0.04878048780487805,-0.14135529583273498,0.23891627144249106,False,False
不排除（描述）,24,甲_cup_H60,41,0.0975609756097561,-0.0500071301617705,0.2451290813812827,False,False
不排除（描述）,24,甲_cup_H120,41,0.1951219512195122,-0.017193950010425285,0.4074378524494497,False,False
不排除（描述）,25,甲_cup_H60,41,-0.12195121951219512,-0.2950107840134052,0.051108344989014926,False,False
不排除（描述）,25,甲_cup_H120,41,0.024390243902439025,-0.17374278305954582,0.22252327086442386,False,False
不排除（描述）,26,甲_cup_H60,41,-0.024390243902439025,-0.1828167086879738,0.13403622088309577,False,False
不排除（描述）,26,甲_cup_H120,41,0.04878048780487805,-0.17459382187175937,0.27215479748151544,False,False
不排除（描述）,27,甲_cup_H60,41,0.0975609756097561,-0.0667874066714641,0.2619093578909763,False,False
不排除（描述）,27,甲_cup_H120,41,0.024390243902439025,-0.16068748335651808,0.20946797116139612,False,False
不排除（描述）,28,甲_cup_H60,41,0.0975609756097561,-0.046803200059922584,0.24192515127943479,False,False
不排除（描述）,28,甲_cup_H120,41,0.07317073170731707,-0.09710918299353351,0.24345064640816766,False,False
不排除（描述）,29,甲_cup_H60,41,0.04878048780487805,-0.04588615094624984,0.14344712655600594,False,False
不排除（描述）,29,甲_cup_H120,41,0.07317073170731707,-0.1318018189599412,0.2781432823745753,False,False
不排除（描述）,-1,甲_cup_可抽日不足檔數,0,,,,,
同檔同月（描述）,0,甲_cup_H60,41,0.07317073170731707,-0.00851395260142418,0.15485541601605832,False,False
同檔同月（描述）,0,甲_cup_H120,41,0.07317073170731707,-0.11057264628460205,0.25691410969923617,False,False
同檔同月（描述）,1,甲_cup_H60,41,0.04878048780487805,-0.08278339217987198,0.1803443677896281,False,False
同檔同月（描述）,1,甲_cup_H120,41,0.07317073170731707,-0.09768305439461202,0.24402451780924617,False,False
同檔同月（描述）,2,甲_cup_H60,41,0.0,-0.09560975609756098,0.09560975609756098,False,False
同檔同月（描述）,2,甲_cup_H120,41,0.07317073170731707,-0.11057264628460207,0.2569141096992362,False,False
同檔同月（描述）,3,甲_cup_H60,41,0.04878048780487805,-0.06891923767880064,0.16648021328855672,False,False
同檔同月（描述）,3,甲_cup_H120,41,0.07317073170731707,-0.1114804638851405,0.25782192729977466,False,False
同檔同月（描述）,4,甲_cup_H60,41,-0.024390243902439025,-0.14990436842814447,0.10112388062326644,False,False
同檔同月（描述）,4,甲_cup_H120,41,-0.0975609756097561,-0.25525634990070456,0.060134398681192386,False,False
同檔同月（描述）,5,甲_cup_H60,41,0.04878048780487805,-0.06796825377451324,0.16552922938426934,False,False
同檔同月（描述）,5,甲_cup_H120,41,-0.024390243902439025,-0.23245021169499758,0.18366972389011954,False,False
同檔同月（描述）,6,甲_cup_H60,41,0.0,-0.11709755843548851,0.11709755843548851,False,False
同檔同月（描述）,6,甲_cup_H120,41,0.0,-0.1511722979007323,0.1511722979007323,False,False
同檔同月（描述）,7,甲_cup_H60,41,0.0975609756097561,-0.012201585199734077,0.20732353641924628,False,False
同檔同月（描述）,7,甲_cup_H120,41,0.024390243902439025,-0.1340962780325547,0.18287676583743273,False,False
同檔同月（描述）,8,甲_cup_H60,41,0.024390243902439025,-0.05761005093666576,0.1063905387415438,False,False
同檔同月（描述）,8,甲_cup_H120,41,0.0,-0.16560095526024385,0.16560095526024385,False,False
同檔同月（描述）,9,甲_cup_H60,41,0.17073170731707318,0.05481268053583503,0.2866507340983113,True,True
同檔同月（描述）,9,甲_cup_H120,41,0.12195121951219512,-0.03674960671239913,0.28065204573678937,False,False
同檔同月（描述）,10,甲_cup_H60,41,0.024390243902439025,-0.10156718467855105,0.1503476724834291,False,False
同檔同月（描述）,10,甲_cup_H120,41,0.12195121951219512,-0.05054969345607413,0.29445213248046437,False,False
同檔同月（描述）,11,甲_cup_H60,41,0.14634146341463414,0.006901665475827101,0.2857812613534412,True,True
同檔同月（描述）,11,甲_cup_H120,41,0.21951219512195122,0.017606938380156534,0.4214174518637459,True,True
同檔同月（描述）,12,甲_cup_H60,41,0.0975609756097561,-0.04952729262947428,0.24464924384898648,False,False
同檔同月（描述）,12,甲_cup_H120,41,0.12195121951219512,0.02017042338636864,0.2237320156380216,True,True
同檔同月（描述）,13,甲_cup_H60,41,0.0,-0.17886947507504697,0.17886947507504697,False,False
同檔同月（描述）,13,甲_cup_H120,41,0.04878048780487805,-0.15602618180752525,0.25358715741728133,False,False
同檔同月（描述）,14,甲_cup_H60,41,0.04878048780487805,-0.04522323133054823,0.14278420694030433,False,False
同檔同月（描述）,14,甲_cup_H120,41,0.024390243902439025,-0.11856389750400215,0.16734438530888018,False,False
同檔同月（描述）,15,甲_cup_H60,41,0.12195121951219512,-0.034983672873036636,0.27888611189742685,False,False
同檔同月（描述）,15,甲_cup_H120,41,0.0975609756097561,-0.08411387487943298,0.27923582609894515,False,False
同檔同月（描述）,16,甲_cup_H60,41,0.12195121951219512,-0.027711712646526027,0.2716141516709163,False,False
同檔同月（描述）,16,甲_cup_H120,41,0.0975609756097561,-0.10223244163837542,0.2973543928578876,False,False
同檔同月（描述）,17,甲_cup_H60,41,0.024390243902439025,-0.11856389750400215,0.16734438530888018,False,False
同檔同月（描述）,17,甲_cup_H120,41,0.04878048780487805,-0.11657400064924327,0.21413497625899935,False,False
同檔同月（描述）,18,甲_cup_H60,41,0.024390243902439025,-0.11856389750400212,0.16734438530888016,False,False
同檔同月（描述）,18,甲_cup_H120,41,0.0,-0.1511722979007323,0.1511722979007323,False,False
同檔同月（描述）,19,甲_cup_H60,41,0.0,-0.11709755843548851,0.11709755843548851,False,False
同檔同月（描述）,19,甲_cup_H120,41,0.0,-0.16560095526024385,0.16560095526024385,False,False
同檔同月（描述）,20,甲_cup_H60,41,0.024390243902439025,-0.10067900530044613,0.14945949310532416,False,False
同檔同月（描述）,20,甲_cup_H120,41,0.12195121951219512,-0.04396140143409727,0.2878638404584875,False,False
同檔同月（描述）,21,甲_cup_H60,41,-0.07317073170731707,-0.17761480910423566,0.03127334568960154,False,False
同檔同月（描述）,21,甲_cup_H120,41,0.0975609756097561,-0.06293717997780718,0.2580591311973194,False,False
同檔同月（描述）,22,甲_cup_H60,41,-0.0975609756097561,-0.26352275342472264,0.06840080220521044,False,False
同檔同月（描述）,22,甲_cup_H120,41,-0.024390243902439025,-0.23218213940984228,0.18340165160496424,False,False
同檔同月（描述）,23,甲_cup_H60,41,0.0975609756097561,-0.04490733083853715,0.24002928205804935,False,False
同檔同月（描述）,23,甲_cup_H120,41,0.12195121951219512,-0.05564444125512508,0.2995468802795153,False,False
同檔同月（描述）,24,甲_cup_H60,41,0.024390243902439025,-0.02320086852901696,0.07198135633389502,False,False
同檔同月（描述）,24,甲_cup_H120,41,0.024390243902439025,-0.1619028491880188,0.21068333699289685,False,False
同檔同月（描述）,25,甲_cup_H60,41,0.0975609756097561,0.011090130668010123,0.18403182055150208,True,True
同檔同月（描述）,25,甲_cup_H120,41,0.14634146341463414,-0.02469523693337869,0.31737816376264694,False,False
同檔同月（描述）,26,甲_cup_H60,41,-0.024390243902439025,-0.16734438530888016,0.11856389750400212,False,False
同檔同月（描述）,26,甲_cup_H120,41,0.024390243902439025,-0.14855930678830612,0.19733979459318415,False,False
同檔同月（描述）,27,甲_cup_H60,41,-0.07317073170731707,-0.19348645304199064,0.0471449896273565,False,False
同檔同月（描述）,27,甲_cup_H120,41,0.04878048780487805,-0.11991121455399108,0.2174721901637472,False,False
同檔同月（描述）,28,甲_cup_H60,41,0.0975609756097561,-0.012201585199734077,0.20732353641924628,False,False
同檔同月（描述）,28,甲_cup_H120,41,0.1951219512195122,0.04495119378912077,0.34529270864990363,True,True
同檔同月（描述）,29,甲_cup_H60,41,0.0975609756097561,-0.048003598433835004,0.2431255496533472,False,False
同檔同月（描述）,29,甲_cup_H120,41,0.12195121951219512,-0.06029145966201699,0.3041938986864072,False,False
同檔同月（描述）,-1,甲_cup_可抽日不足檔數,0,,,,,
新預設_只排除過去20日,0,甲_w_H60,1765,0.01586402266288952,-0.010928840618852746,0.04265688594463178,False,False
新預設_只排除過去20日,0,甲_w_H120,1765,0.019830028328611898,-0.00619590890246394,0.04585596555968774,False,False
新預設_只排除過去20日,1,甲_w_H60,1765,0.03512747875354107,0.0062303092888005285,0.06402464821828162,True,True
新預設_只排除過去20日,1,甲_w_H120,1765,0.01586402266288952,-0.012408889115732808,0.044136934441511844,False,False
新預設_只排除過去20日,2,甲_w_H60,1765,-0.0073654390934844195,-0.03181533199592733,0.017084453808958486,False,False
新預設_只排除過去20日,2,甲_w_H120,1765,-0.018696883852691217,-0.043855996999659835,0.006462229294277404,False,False
新預設_只排除過去20日,3,甲_w_H60,1765,0.014730878186968839,-0.012785613573022585,0.04224736994696027,False,False
新預設_只排除過去20日,3,甲_w_H120,1765,0.004532577903682719,-0.02163914993790798,0.030704305745273417,False,False
新預設_只排除過去20日,4,甲_w_H60,1765,0.020963172804532578,-0.011717287766828049,0.0536436333758932,False,False
新預設_只排除過去20日,4,甲_w_H120,1765,0.014730878186968839,-0.013642644603965325,0.043104400977903,False,False
新預設_只排除過去20日,5,甲_w_H60,1765,0.026062322946175637,-0.001395647522217696,0.05352029341456897,False,False
新預設_只排除過去20日,5,甲_w_H120,1765,0.0169971671388102,-0.008878449445651655,0.04287278372327205,False,False
新預設_只排除過去20日,6,甲_w_H60,1765,0.018130311614730877,-0.011481078885626772,0.047741702115088526,False,False
新預設_只排除過去20日,6,甲_w_H120,1765,-0.0022662889518413596,-0.028295985849178577,0.023763407945495855,False,False
新預設_只排除過去20日,7,甲_w_H60,1765,0.037393767705382434,0.0077339616046219785,0.0670535738061429,True,True
新預設_只排除過去20日,7,甲_w_H120,1765,0.0226628895184136,-0.003617291840222976,0.048943070877050174,False,False
新預設_只排除過去20日,8,甲_w_H60,1765,0.03342776203966006,0.004623491303160348,0.06223203277615977,True,True
新預設_只排除過去20日,8,甲_w_H120,1765,0.009631728045325779,-0.017614282700418475,0.03687773879107003,False,False
新預設_只排除過去20日,9,甲_w_H60,1765,0.017563739376770537,-0.011666385688868831,0.046793864442409905,False,False
新預設_只排除過去20日,9,甲_w_H120,1765,0.01529745042492918,-0.010180001254064375,0.04077490210392273,False,False
新預設_只排除過去20日,10,甲_w_H60,1765,0.020396600566572238,-0.009755152458202472,0.05054835359134695,False,False
新預設_只排除過去20日,10,甲_w_H120,1765,0.01189801699716714,-0.01878839786249243,0.04258443185682671,False,False
新預設_只排除過去20日,11,甲_w_H60,1765,0.02152974504249292,-0.006322985383252537,0.049382475468238374,False,False
新預設_只排除過去20日,11,甲_w_H120,1765,0.012464589235127478,-0.013801102455578123,0.03873028092583308,False,False
新預設_只排除過去20日,12,甲_w_H60,1765,0.055524079320113315,0.02680763161279299,0.08424052702743365,True,True
新預設_只排除過去20日,12,甲_w_H120,1765,0.04419263456090652,0.016459004521302865,0.07192626460051017,True,True
新預設_只排除過去20日,13,甲_w_H60,1765,-0.0073654390934844195,-0.03441176243564778,0.019680884248678938,False,False
新預設_只排除過去20日,13,甲_w_H120,1765,-0.0113314447592068,-0.03471314061882038,0.012050251100406783,False,False
新預設_只排除過去20日,14,甲_w_H60,1765,0.00396600566572238,-0.025337439659090744,0.0332694509905355,False,False
新預設_只排除過去20日,14,甲_w_H120,1765,-0.0011331444759206798,-0.026252831985898537,0.023986543034057176,False,False
新預設_只排除過去20日,15,甲_w_H60,1765,-0.0005665722379603399,-0.027519897512660096,0.026386753036739416,False,False
新預設_只排除過去20日,15,甲_w_H120,1765,-0.014164305949008499,-0.03993703669937879,0.011608424801361795,False,False
新預設_只排除過去20日,16,甲_w_H60,1765,0.037393767705382434,0.007231071202361907,0.06755646420840296,True,True
新預設_只排除過去20日,16,甲_w_H120,1765,0.0169971671388102,-0.010580609726364518,0.044574944003984915,False,False
新預設_只排除過去20日,17,甲_w_H60,1765,0.025495750708215296,-0.004522478143402106,0.0555139795598327,False,False
新預設_只排除過去20日,17,甲_w_H120,1765,0.0011331444759206798,-0.02561515372534261,0.02788144267718397,False,False
新預設_只排除過去20日,18,甲_w_H60,1765,-0.01529745042492918,-0.044071307638328894,0.013476406788470532,False,False
新預設_只排除過去20日,18,甲_w_H120,1765,-0.0016997167138810198,-0.02837222514158737,0.02497279171382533,False,False
新預設_只排除過去20日,19,甲_w_H60,1765,0.0169971671388102,-0.008608610819956685,0.04260294509757709,False,False
新預設_只排除過去20日,19,甲_w_H120,1765,0.010198300283286119,-0.016589795744021342,0.036986396310593576,False,False
新預設_只排除過去20日,20,甲_w_H60,1765,0.02379603399433428,-0.007029546002448019,0.05462161399111658,False,False
新預設_只排除過去20日,20,甲_w_H120,1765,0.0022662889518413596,-0.025948295083550007,0.03048087298723273,False,False
新預設_只排除過去20日,21,甲_w_H60,1765,-0.009065155807365438,-0.037934271887190674,0.019803960272459793,False,False
新預設_只排除過去20日,21,甲_w_H120,1765,-0.014164305949008499,-0.04361613860177473,0.015287526703757735,False,False
新預設_只排除過去20日,22,甲_w_H60,1765,0.009631728045325779,-0.01847430268968398,0.03773775878033554,False,False
新預設_只排除過去20日,22,甲_w_H120,1765,0.0005665722379603399,-0.02652278520161232,0.027655929677533,False,False
新預設_只排除過去20日,23,甲_w_H60,1765,0.018130311614730877,-0.010147449315846543,0.04640807254530829,False,False
新預設_只排除過去20日,23,甲_w_H120,1765,0.0056657223796034,-0.02292595950032984,0.03425740425953664,False,False
新預設_只排除過去20日,24,甲_w_H60,1765,-0.0016997167138810198,-0.03003986648371268,0.026640433055950638,False,False
新預設_只排除過去20日,24,甲_w_H120,1765,-0.028328611898016998,-0.05457858482464152,-0.0020786389713924776,True,False
新預設_只排除過去20日,25,甲_w_H60,1765,0.05099150141643059,0.02077901307987118,0.08120398975299001,True,True
新預設_只排除過去20日,25,甲_w_H120,1765,0.040226628895184136,0.014600241519094132,0.06585301627127414,True,True
新預設_只排除過去20日,26,甲_w_H60,1765,0.027195467422096317,-0.0005967182576194358,0.05498765310181207,False,False
新預設_只排除過去20日,26,甲_w_H120,1765,0.0033994334277620396,-0.025825485175126832,0.032624352030650915,False,False
新預設_只排除過去20日,27,甲_w_H60,1765,0.026628895184135977,-0.003888131012955938,0.05714592138122789,False,False
新預設_只排除過去20日,27,甲_w_H120,1765,0.017563739376770537,-0.011256338116252918,0.046383816869793995,False,False
新預設_只排除過去20日,28,甲_w_H60,1765,0.040226628895184136,0.012597052204154784,0.06785620558621348,True,True
新預設_只排除過去20日,28,甲_w_H120,1765,0.014730878186968839,-0.012202819891867236,0.041664576265804915,False,False
新預設_只排除過去20日,29,甲_w_H60,1765,0.028895184135977338,-0.001291192983041433,0.05908156125499611,False,False
新預設_只排除過去20日,29,甲_w_H120,1765,0.0050991501416430595,-0.024014172032739572,0.03421247231602569,False,False
新預設_只排除過去20日,-1,甲_w_可抽日不足檔數,0,,,,,
不排除（描述）,0,甲_w_H60,1765,0.03286118980169972,0.006530274568435645,0.05919210503496379,True,True
不排除（描述）,0,甲_w_H120,1765,0.019263456090651557,-0.006285391225954725,0.044812303407257836,False,False
不排除（描述）,1,甲_w_H60,1765,0.026628895184135977,-0.001619067842605737,0.05487685821087769,False,False
不排除（描述）,1,甲_w_H120,1765,0.01643059490084986,-0.007914604739039908,0.040775794540739624,False,False
不排除（描述）,2,甲_w_H60,1765,0.018696883852691217,-0.008099756320124683,0.04549352402550712,False,False
不排除（描述）,2,甲_w_H120,1765,0.01529745042492918,-0.010745104042364603,0.04134000489222296,False,False
不排除（描述）,3,甲_w_H60,1765,0.00793201133144476,-0.019338170027327184,0.0352021926902167,False,False
不排除（描述）,3,甲_w_H120,1765,-0.0050991501416430595,-0.03024732053747212,0.020049020254186003,False,False
不排除（描述）,4,甲_w_H60,1765,-0.0005665722379603399,-0.028809947801946234,0.027676803326025554,False,False
不排除（描述）,4,甲_w_H120,1765,-0.020396600566572238,-0.046235979371381436,0.005442778238236957,False,False
不排除（描述）,5,甲_w_H60,1765,0.028895184135977338,-0.0009048361771525938,0.058695204449107266,False,False
不排除（描述）,5,甲_w_H120,1765,0.0073654390934844195,-0.016919778927424103,0.03165065711439294,False,False
不排除（描述）,6,甲_w_H60,1765,0.027762039660056657,-0.0031504972112352293,0.05867457653134854,False,False
不排除（描述）,6,甲_w_H120,1765,0.0050991501416430595,-0.022094587017502533,0.03229288730078865,False,False
不排除（描述）,7,甲_w_H60,1765,0.03512747875354107,0.00777612932650187,0.06247882818058027,True,True
不排除（描述）,7,甲_w_H120,1765,0.026628895184135977,0.0013800056376524483,0.051877784730619506,True,True
不排除（描述）,8,甲_w_H60,1765,0.017563739376770537,-0.011456590028536082,0.04658406878207716,False,False
不排除（描述）,8,甲_w_H120,1765,0.0011331444759206798,-0.02602324917019774,0.0282895381220391,False,False
不排除（描述）,9,甲_w_H60,1765,0.0028328611898017,-0.026565122922282292,0.03223084530188569,False,False
不排除（描述）,9,甲_w_H120,1765,-0.0169971671388102,-0.04261693057609822,0.008622596298477822,False,False
不排除（描述）,10,甲_w_H60,1765,0.04362606232294618,0.016062119142208574,0.07119000550368378,True,True
不排除（描述）,10,甲_w_H120,1765,0.017563739376770537,-0.010223895367125056,0.04535137412066613,False,False
不排除（描述）,11,甲_w_H60,1765,0.0226628895184136,-0.007886137947197759,0.05321191698402496,False,False
不排除（描述）,11,甲_w_H120,1765,0.024362606232294616,-0.004177882462778792,0.05290309492736803,False,False
不排除（描述）,12,甲_w_H60,1765,0.02322946175637394,-0.009350124226128378,0.05580904773887625,False,False
不排除（描述）,12,甲_w_H120,1765,-0.0113314447592068,-0.03979452627857718,0.017131636760163584,False,False
不排除（描述）,13,甲_w_H60,1765,0.014730878186968839,-0.013870069549797543,0.04333182592373522,False,False
不排除（描述）,13,甲_w_H120,1765,0.01529745042492918,-0.014341735512985426,0.044936636362843785,False,False
不排除（描述）,14,甲_w_H60,1765,0.019830028328611898,-0.010292547443942777,0.04995260410116657,False,False
不排除（描述）,14,甲_w_H120,1765,0.006798866855524079,-0.019684562437979537,0.033282296149027696,False,False
不排除（描述）,15,甲_w_H60,1765,0.019830028328611898,-0.00550057457047522,0.04516063122769902,False,False
不排除（描述）,15,甲_w_H120,1765,0.025495750708215296,-0.0010931362129941238,0.05208463762942472,False,False
不排除（描述）,16,甲_w_H60,1765,0.020396600566572238,-0.010873214752331443,0.05166641588547592,False,False
不排除（描述）,16,甲_w_H120,1765,-0.00396600566572238,-0.03271368361103459,0.024781672279589835,False,False
不排除（描述）,17,甲_w_H60,1765,0.03172804532577904,0.008986075123445281,0.0544700155281128,True,True
不排除（描述）,17,甲_w_H120,1765,0.0113314447592068,-0.012857710269675712,0.03552059978808931,False,False
不排除（描述）,18,甲_w_H60,1765,0.01586402266288952,-0.012023866651488128,0.04375191197726717,False,False
不排除（描述）,18,甲_w_H120,1765,0.0005665722379603399,-0.02521360928569788,0.02634675376161856,False,False
不排除（描述）,19,甲_w_H60,1765,0.03172804532577904,0.002477180882030257,0.06097890976952782,True,True
不排除（描述）,19,甲_w_H120,1765,0.017563739376770537,-0.010521702584254795,0.04564918133779587,False,False
不排除（描述）,20,甲_w_H60,1765,0.024929178470254956,-0.0025568247951583793,0.052415181735668295,False,False
不排除（描述）,20,甲_w_H120,1765,0.00396600566572238,-0.02456365276535597,0.032495664096800735,False,False
不排除（描述）,21,甲_w_H60,1765,0.0226628895184136,-0.008019121868439543,0.05334490090526674,False,False
不排除（描述）,21,甲_w_H120,1765,0.0011331444759206798,-0.02823905107155185,0.03050534002339321,False,False
不排除（描述）,22,甲_w_H60,1765,-0.0033994334277620396,-0.02806557714774388,0.021266710292219805,False,False
不排除（描述）,22,甲_w_H120,1765,-0.014164305949008499,-0.03740415003709934,0.009075538139082344,False,False
不排除（描述）,23,甲_w_H60,1765,0.020963172804532578,-0.005509996988796818,0.047436342597861975,False,False
不排除（描述）,23,甲_w_H120,1765,0.017563739376770537,-0.008556316686891136,0.04368379544043221,False,False
不排除（描述）,24,甲_w_H60,1765,0.018696883852691217,-0.010934904915979475,0.04832867262136191,False,False
不排除（描述）,24,甲_w_H120,1765,0.010198300283286119,-0.015881417834816655,0.03627801840138889,False,False
不排除（描述）,25,甲_w_H60,1765,-0.006798866855524079,-0.038543532269113195,0.02494579855806504,False,False
不排除（描述）,25,甲_w_H120,1765,-0.02209631728045326,-0.051051919549700356,0.006859284988793839,False,False
不排除（描述）,26,甲_w_H60,1765,0.0226628895184136,-0.005967381466858591,0.05129316050368579,False,False
不排除（描述）,26,甲_w_H120,1765,0.009631728045325779,-0.014604180228128974,0.03386763631878053,False,False
不排除（描述）,27,甲_w_H60,1765,0.02209631728045326,-0.00318880534194951,0.047381439902856023,False,False
不排除（描述）,27,甲_w_H120,1765,0.01643059490084986,-0.008589997485539885,0.04145118728723961,False,False
不排除（描述）,28,甲_w_H60,1765,0.058923512747875356,0.030402650389504644,0.08744437510624607,True,True
不排除（描述）,28,甲_w_H120,1765,0.02379603399433428,-0.0002702963231004489,0.047862364311769004,False,False
不排除（描述）,29,甲_w_H60,1765,0.024929178470254956,-0.005530754054126601,0.05538911099463652,False,False
不排除（描述）,29,甲_w_H120,1765,0.01076487252124646,-0.0175581541889916,0.039087899231484514,False,False
不排除（描述）,-1,甲_w_可抽日不足檔數,0,,,,,
同檔同月（描述）,0,甲_w_H60,1765,0.06855524079320113,0.04235747679673567,0.0947530047896666,True,True
同檔同月（描述）,0,甲_w_H120,1765,0.041926345609065156,0.017244862435696243,0.06660782878243407,True,True
同檔同月（描述）,1,甲_w_H60,1765,0.11388101983002832,0.08359953863667835,0.1441625010233783,True,True
同檔同月（描述）,1,甲_w_H120,1765,0.07365439093484419,0.04891633497299384,0.09839244689669455,True,True
同檔同月（描述）,2,甲_w_H60,1765,0.09745042492917846,0.0672730510831516,0.12762779877520533,True,True
同檔同月（描述）,2,甲_w_H120,1765,0.06458923512747876,0.03906480025193227,0.09011367000302525,True,True
同檔同月（描述）,3,甲_w_H60,1765,0.08101983002832862,0.057081353986030786,0.10495830607062645,True,True
同檔同月（描述）,3,甲_w_H120,1765,0.053257790368271954,0.029562220351312538,0.07695336038523137,True,True
同檔同月（描述）,4,甲_w_H60,1765,0.08838526912181303,0.0633719291660012,0.11339860907762486,True,True
同檔同月（描述）,4,甲_w_H120,1765,0.06232294617563739,0.03885196049960461,0.08579393185167017,True,True
同檔同月（描述）,5,甲_w_H60,1765,0.11048158640226628,0.08291149468257193,0.13805167812196065,True,True
同檔同月（描述）,5,甲_w_H120,1765,0.07025495750708215,0.044969646267355515,0.09554026874680878,True,True
同檔同月（描述）,6,甲_w_H60,1765,0.07478753541076487,0.05086746499720724,0.0987076058243225,True,True
同檔同月（描述）,6,甲_w_H120,1765,0.057790368271954676,0.03738458442170224,0.07819615212220711,True,True
同檔同月（描述）,7,甲_w_H60,1765,0.07535410764872522,0.05218401594112412,0.09852419935632631,True,True
同檔同月（描述）,7,甲_w_H120,1765,0.05155807365439093,0.028712611364363965,0.0744035359444179,True,True
同檔同月（描述）,8,甲_w_H60,1765,0.07875354107648726,0.05217887981111794,0.10532820234185658,True,True
同檔同月（描述）,8,甲_w_H120,1765,0.054390934844192634,0.031045228281819836,0.07773664140656543,True,True
同檔同月（描述）,9,甲_w_H60,1765,0.10368271954674221,0.07745645265246406,0.12990898644102036,True,True
同檔同月（描述）,9,甲_w_H120,1765,0.0821529745042493,0.05728947596420661,0.10701647304429199,True,True
同檔同月（描述）,10,甲_w_H60,1765,0.06685552407932012,0.03984016407272194,0.0938708840859183,True,True
同檔同月（描述）,10,甲_w_H120,1765,0.04305949008498584,0.021717000942405036,0.06440197922756663,True,True
同檔同月（描述）,11,甲_w_H60,1765,0.0708215297450425,0.04621337750187727,0.09542968198820773,True,True
