cagr,mdd,tr,expo,seed,arm,pass
0.3882981368778189,-0.40569403341913085,21.13876477296546,0.8762221700335924,102091,0,False
0.19290910697221197,-0.5494660775839306,4.287324428909535,0.8690435907090022,102092,0,False
0.2827266683774954,-0.4756147720759699,9.492389475153862,0.8633944771863216,102093,0,False
0.2526308137876201,-0.47832525940385295,7.385516791173712,0.8677931326635683,102094,0,False
0.508079966871307,-0.37776699687488663,47.358376660770794,0.8655640566073082,102095,0,False
0.3047199007467003,-0.3920331337201804,11.319057606847672,0.8715148636800101,102096,0,False
0.26766510591519643,-0.48329576194065027,8.385272894323494,0.869035241146275,102097,0,False
0.193562526223249,-0.4611652216403921,4.314729709854338,0.8730931911792796,102098,0,False
0.215865434523826,-0.5303494651843059,5.329778742935377,0.8725437318150211,102099,0,False
0.23087557112813895,-0.43580666898725995,6.107146100327751,0.8692031420726933,102100,0,False
0.39761389507835654,-0.3633276060855892,22.58163665555541,0.8736477351355197,102101,0,False
0.30071189117496555,-0.3792893735036878,10.966382842418351,0.865009093663535,102102,0,False
0.29270981233924287,-0.38121917971048314,10.289140790098177,0.866053508983149,102103,0,False
0.3104754606100457,-0.4152282696078988,11.841761793586503,0.8625003928398699,102104,0,False
0.18363035992797805,-0.5269328423110614,3.9115629711797126,0.86940025697181,102105,0,False
0.23663564588481578,-0.4610865893275453,6.427412114239464,0.8653212164297583,102106,0,False
0.23663274686190694,-0.39028772388030575,6.427247732845228,0.8747458804525825,102107,0,False
0.1363747057126916,-0.41922112528894395,2.3432498524143397,0.8692008696046346,102108,0,False
