cell,seed,cagr,mdd,tr,expo,vol,trades,eq_sha
F14+F15,102171,0.030663473597271285,-0.41210864409820847,0.19351386787151936,0.9184668989547038,0.22771481130085913,96,36f8567e6e460a0d
F14+F15,102172,0.14432371304015623,-0.3341141474535971,1.2025676561933345,0.9184668989547038,0.2177231639752832,96,b45341d3bfbd0907
F14+F15,102173,0.06203109766941384,-0.33810607914495294,0.42262196998494406,0.9067338945490608,0.21840471351702664,95,b9c2ec6637f7aaa4
F14+F15,102174,0.15197715947313828,-0.30307020317944217,1.2902638302317153,0.9184668989547038,0.20592060353441505,96,0fa16cc290bae387
F14+F15,102175,0.12091817881332312,-0.41480084207640666,0.9514682401727947,0.9184668989547038,0.21622480709740274,96,96b8d9415e61c662
F14+F15,102176,0.09146042409566757,-0.3400298210198662,0.6696223307479541,0.9184668989547038,0.2108217858218066,96,8b867b120e1f6196
F14+F15,102177,0.11898954158160491,-0.3774502059577539,0.9318838779371383,0.9184668989547038,0.2066356397018017,96,a3001dbab0b289db
F14+F15,102178,0.14566343226558143,-0.38258524549554584,1.2177142465153592,0.9184668989547038,0.2166551731213981,96,0d648e3eb508f62e
F14+F15,102179,0.048727212636299644,-0.3326134281033118,0.32136692840720604,0.9184668989547038,0.20515581834300564,96,962095f7df442411
F14+F15,102180,0.04964066441491033,-0.33354049893211396,0.32812232829679466,0.9184668989547038,0.2088299122898518,96,b1fcdb01938b749a
F14+F15,102181,0.0731016720503197,-0.3794613134767092,0.5117081762598028,0.9108036422638937,0.21084127311357737,95,3053e80f81b8a17a
F14+F15,102182,0.06164848780012533,-0.4513777968428793,0.4196227087227469,0.9184668989547038,0.2143474384956274,96,c5affcf04283d8cf
F14+F15,102183,0.08206434061458001,-0.34663919081669636,0.5871764569059985,0.9184668989547038,0.2025477060968727,96,5a6cef35a7404e44
F14+F15,102184,0.03473032654120867,-0.36950903081868436,0.22136339241329317,0.9184668989547038,0.21427048132244858,96,80e96b4b3bb29d0b
F14+F15,102185,0.036889312347411884,-0.3688950134340325,0.23636557114351486,0.9184668989547038,0.21434788471893448,96,a0094dd54d62cbc6
F14+F15,102186,0.04327129433627119,-0.3422119914507008,0.2816084665036096,0.9184668989547038,0.2056877807434602,96,deccb5cdb0ee3a7d
F14+F15,102187,0.04785980017587543,-0.39357342405863294,0.31497841139891425,0.9184668989547038,0.2096848446035847,96,436ae6d386e22e17
F14+F15,102188,0.12465744310949489,-0.35101772864351394,0.9899078350293387,0.9184668989547038,0.22661111997106173,96,140ec3e4c3bec819
F14+F15,102189,0.06390398518017815,-0.34621209813450265,0.43737937534759785,0.9184668989547038,0.21523325111163782,96,f8d5021d5dfa938a
F14+F15,102190,0.06142226848009913,-0.37047438055456045,0.4178518538811524,0.9184668989547038,0.21300617066942829,96,2e897883b7ecec16
