cell,entry_pos,sid
F14+F16,1406,2352
F14+F16,1406,2354
F14+F16,1406,2356
F14+F16,1406,2357
F14+F16,1406,2385
F14+F16,1406,2520
F14+F16,1406,2881
F14+F16,1406,2882
F14+F16,1406,2883
F14+F16,1406,2885
F14+F16,1406,2890
F14+F16,1406,3211
F14+F16,1406,3260
F14+F16,1406,3264
F14+F16,1406,3548
F14+F16,1406,3557
F14+F16,1406,3596
F14+F16,1406,3702
F14+F16,1406,4958
F14+F16,1406,5483
F14+F16,1406,5609
F14+F16,1406,5871
F14+F16,1406,6141
F14+F16,1406,6147
F14+F16,1406,6213
F14+F16,1406,6274
F14+F16,1406,6670
F14+F16,1406,8016
F14+F16,1406,8155
F14+F16,1406,8938
F14+F16,1406,9904
F14+F16,1425,1312
F14+F16,1425,1907
F14+F16,1425,2317
F14+F16,1425,2337
F14+F16,1425,2392
F14+F16,1425,2428
F14+F16,1425,2441
F14+F16,1425,2535
F14+F16,1425,2834
F14+F16,1425,2881
F14+F16,1425,2882
F14+F16,1425,2885
F14+F16,1425,2887
F14+F16,1425,2890
F14+F16,1425,3010
F14+F16,1425,3217
F14+F16,1425,3260
F14+F16,1425,3264
F14+F16,1425,3413
F14+F16,1425,3596
F14+F16,1425,3679
F14+F16,1425,3702
F14+F16,1425,3706
F14+F16,1425,3711
F14+F16,1425,4736
F14+F16,1425,4915
F14+F16,1425,4958
F14+F16,1425,5483
F14+F16,1425,5521
F14+F16,1425,6141
F14+F16,1425,6191
F14+F16,1425,6213
F14+F16,1425,6488
F14+F16,1425,6669
F14+F16,1425,8155
F14+F16,1425,8299
F14+F16,1425,9802
F14+F16,1425,9938
F14+F16,1446,1101
F14+F16,1446,1104
F14+F16,1446,1215
F14+F16,1446,1305
F14+F16,1446,1315
F14+F16,1446,1604
F14+F16,1446,2006
F14+F16,1446,2013
F14+F16,1446,2107
F14+F16,1446,2317
F14+F16,1446,2337
F14+F16,1446,2352
F14+F16,1446,2368
F14+F16,1446,2375
F14+F16,1446,2392
F14+F16,1446,2449
F14+F16,1446,2472
F14+F16,1446,2492
F14+F16,1446,2505
F14+F16,1446,2603
F14+F16,1446,2823
F14+F16,1446,2882
F14+F16,1446,2888
F14+F16,1446,3006
F14+F16,1446,3010
F14+F16,1446,3706
F14+F16,1446,3711
F14+F16,1446,4137
F14+F16,1446,4927
F14+F16,1446,5289
F14+F16,1446,5434
F14+F16,1446,5483
F14+F16,1446,5609
F14+F16,1446,5871
F14+F16,1446,5876
F14+F16,1446,6005
F14+F16,1446,6180
F14+F16,1446,6223
F14+F16,1446,6251
F14+F16,1446,6278
F14+F16,1446,6282
F14+F16,1446,8112
F14+F16,1446,8150
F14+F16,1446,8213
F14+F16,1446,8299
F14+F16,1446,8406
F14+F16,1446,8924
F14+F16,1446,9938
F14+F16,1469,1101
F14+F16,1469,1215
F14+F16,1469,1216
F14+F16,1469,1308
F14+F16,1469,1309
F14+F16,1469,1409
F14+F16,1469,1434
F14+F16,1469,2006
F14+F16,1469,2317
F14+F16,1469,2324
F14+F16,1469,2337
F14+F16,1469,2347
F14+F16,1469,2352
F14+F16,1469,2356
F14+F16,1469,2368
F14+F16,1469,2382
F14+F16,1469,2385
F14+F16,1469,2542
F14+F16,1469,2812
F14+F16,1469,2834
F14+F16,1469,2883
F14+F16,1469,2886
F14+F16,1469,2887
F14+F16,1469,2888
F14+F16,1469,3008
F14+F16,1469,3010
F14+F16,1469,3231
F14+F16,1469,3702
F14+F16,1469,4938
F14+F16,1469,4953
F14+F16,1469,5299
F14+F16,1469,5439
F14+F16,1469,5469
F14+F16,1469,5483
F14+F16,1469,5522
F14+F16,1469,5880
F14+F16,1469,6005
F14+F16,1469,6138
F14+F16,1469,6173
F14+F16,1469,6180
F14+F16,1469,6213
F14+F16,1469,6214
F14+F16,1469,6223
F14+F16,1469,6245
F14+F16,1469,6274
F14+F16,1469,6456
F14+F16,1469,8016
F14+F16,1469,8069
F14+F16,1469,8155
F14+F16,1469,8390
F14+F16,1469,9919
F14+F16,1489,1210
F14+F16,1489,1434
F14+F16,1489,1611
F14+F16,1489,1718
F14+F16,1489,1907
F14+F16,1489,2317
F14+F16,1489,2324
F14+F16,1489,2347
F14+F16,1489,2356
F14+F16,1489,2357
F14+F16,1489,2368
F14+F16,1489,2376
F14+F16,1489,2382
F14+F16,1489,2385
F14+F16,1489,2404
F14+F16,1489,2441
F14+F16,1489,2449
F14+F16,1489,2458
F14+F16,1489,2542
F14+F16,1489,2809
F14+F16,1489,2812
F14+F16,1489,2823
F14+F16,1489,2855
F14+F16,1489,2883
F14+F16,1489,2887
F14+F16,1489,2888
F14+F16,1489,2915
F14+F16,1489,3005
F14+F16,1489,3036
F14+F16,1489,3044
F14+F16,1489,3231
F14+F16,1489,3264
F14+F16,1489,3413
F14+F16,1489,3515
F14+F16,1489,3669
F14+F16,1489,3702
F14+F16,1489,3706
F14+F16,1489,4119
F14+F16,1489,4938
F14+F16,1489,5289
F14+F16,1489,5522
F14+F16,1489,6005
F14+F16,1489,6121
F14+F16,1489,6147
F14+F16,1489,6223
F14+F16,1489,6245
F14+F16,1489,6257
F14+F16,1489,6456
F14+F16,1489,6525
F14+F16,1489,8406
F14+F16,1489,8924
F14+F16,1502,1101
F14+F16,1502,1309
F14+F16,1502,1434
F14+F16,1502,2301
F14+F16,1502,2324
F14+F16,1502,2337
F14+F16,1502,2347
F14+F16,1502,2356
F14+F16,1502,2357
F14+F16,1502,2376
F14+F16,1502,2382
F14+F16,1502,2385
F14+F16,1502,2404
F14+F16,1502,2449
F14+F16,1502,2504
F14+F16,1502,2520
F14+F16,1502,2542
F14+F16,1502,2548
F14+F16,1502,2809
F14+F16,1502,2881
F14+F16,1502,2882
F14+F16,1502,2883
F14+F16,1502,2885
F14+F16,1502,2887
F14+F16,1502,2888
F14+F16,1502,2890
F14+F16,1502,2891
F14+F16,1502,2915
F14+F16,1502,3005
F14+F16,1502,3032
F14+F16,1502,3036
F14+F16,1502,3044
F14+F16,1502,3264
F14+F16,1502,3413
F14+F16,1502,3540
F14+F16,1502,3702
F14+F16,1502,4119
F14+F16,1502,4736
F14+F16,1502,4915
F14+F16,1502,4927
F14+F16,1502,5522
F14+F16,1502,6239
F14+F16,1502,6282
F14+F16,1502,6290
F14+F16,1502,8213
F14+F16,1502,8299
F14+F16,1502,8924
F14+F16,1502,8938
F14+F16,1502,9919
F14+F16,1524,1101
F14+F16,1524,1102
F14+F16,1524,1309
F14+F16,1524,1315
F14+F16,1524,1907
F14+F16,1524,2006
F14+F16,1524,2227
F14+F16,1524,2301
F14+F16,1524,2324
F14+F16,1524,2347
F14+F16,1524,2348
F14+F16,1524,2356
F14+F16,1524,2357
F14+F16,1524,2376
F14+F16,1524,2385
F14+F16,1524,2404
F14+F16,1524,2441
F14+F16,1524,2449
F14+F16,1524,2504
F14+F16,1524,2520
F14+F16,1524,2548
F14+F16,1524,2603
F14+F16,1524,2609
F14+F16,1524,2615
F14+F16,1524,2809
F14+F16,1524,2823
F14+F16,1524,2881
F14+F16,1524,2882
F14+F16,1524,2887
F14+F16,1524,2888
F14+F16,1524,2891
F14+F16,1524,2915
F14+F16,1524,3005
F14+F16,1524,3036
F14+F16,1524,3044
F14+F16,1524,3078
F14+F16,1524,3231
F14+F16,1524,3413
F14+F16,1524,3702
F14+F16,1524,4938
F14+F16,1524,5289
F14+F16,1524,5434
F14+F16,1524,5469
F14+F16,1524,5534
F14+F16,1524,5609
F14+F16,1524,6005
F14+F16,1524,6147
F14+F16,1524,6176
F14+F16,1524,6239
F14+F16,1524,6412
F14+F16,1524,8112
F14+F16,1524,8150
F14+F16,1524,8213
F14+F16,1524,8299
F14+F16,1524,8436
F14+F16,1524,9919
F14+F16,1524,9939
F14+F16,1524,9951
F14+F16,1543,1101
F14+F16,1543,1102
F14+F16,1543,1103
F14+F16,1543,1104
F14+F16,1543,1215
F14+F16,1543,1305
F14+F16,1543,1312
F14+F16,1543,1325
F14+F16,1543,1409
F14+F16,1543,1527
F14+F16,1543,1598
F14+F16,1543,1702
F14+F16,1543,1904
F14+F16,1543,1907
F14+F16,1543,2006
F14+F16,1543,2015
F14+F16,1543,2204
F14+F16,1543,2233
F14+F16,1543,2324
F14+F16,1543,2332
F14+F16,1543,2347
F14+F16,1543,2348
F14+F16,1543,2352
F14+F16,1543,2356
F14+F16,1543,2376
F14+F16,1543,2377
F14+F16,1543,2388
F14+F16,1543,2489
F14+F16,1543,2535
F14+F16,1543,2636
F14+F16,1543,2809
F14+F16,1543,2883
F14+F16,1543,2885
F14+F16,1543,2890
F14+F16,1543,2891
F14+F16,1543,2915
F14+F16,1543,3015
F14+F16,1543,3022
F14+F16,1543,3036
F14+F16,1543,3048
F14+F16,1543,3078
F14+F16,1543,3167
F14+F16,1543,3479
F14+F16,1543,3515
F14+F16,1543,3548
F14+F16,1543,3669
F14+F16,1543,3702
F14+F16,1543,3706
F14+F16,1543,4123
F14+F16,1543,4722
F14+F16,1543,4938
F14+F16,1543,4942
F14+F16,1543,5299
F14+F16,1543,5478
F14+F16,1543,5609
F14+F16,1543,5876
F14+F16,1543,6180
F14+F16,1543,6223
F14+F16,1543,6282
F14+F16,1543,6456
F14+F16,1543,8081
F14+F16,1543,8150
F14+F16,1543,8213
F14+F16,1543,8299
F14+F16,1543,8406
F14+F16,1543,8436
F14+F16,1543,8446
F14+F16,1543,8499
F14+F16,1543,8938
F14+F16,1543,9939
F14+F16,1543,9945
F14+F16,1564,1101
F14+F16,1564,1103
F14+F16,1564,1312
F14+F16,1564,1325
F14+F16,1564,1598
F14+F16,1564,1702
F14+F16,1564,1762
F14+F16,1564,1904
F14+F16,1564,1907
F14+F16,1564,2204
F14+F16,1564,2301
F14+F16,1564,2323
F14+F16,1564,2324
F14+F16,1564,2347
F14+F16,1564,2357
F14+F16,1564,2368
F14+F16,1564,2376
F14+F16,1564,2382
F14+F16,1564,2393
F14+F16,1564,2441
F14+F16,1564,2458
F14+F16,1564,2474
F14+F16,1564,2489
F14+F16,1564,2535
F14+F16,1564,2809
F14+F16,1564,2823
F14+F16,1564,2851
F14+F16,1564,2855
F14+F16,1564,2867
F14+F16,1564,2881
F14+F16,1564,2882
F14+F16,1564,2885
F14+F16,1564,2890
F14+F16,1564,2891
F14+F16,1564,3017
F14+F16,1564,3036
F14+F16,1564,3048
F14+F16,1564,3231
F14+F16,1564,3264
F14+F16,1564,3324
F14+F16,1564,3596
F14+F16,1564,3702
F14+F16,1564,3706
F14+F16,1564,4927
F14+F16,1564,4938
F14+F16,1564,4958
F14+F16,1564,5609
F14+F16,1564,6005
F14+F16,1564,6239
F14+F16,1564,6278
F14+F16,1564,6456
F14+F16,1564,8213
F14+F16,1564,8406
F14+F16,1564,8942
F14+F16,1564,9904
F14+F16,1564,9919
F14+F16,1564,9945
F14+F16,1585,1215
F14+F16,1585,1325
F14+F16,1585,1409
F14+F16,1585,1598
F14+F16,1585,1605
F14+F16,1585,1904
F14+F16,1585,2108
F14+F16,1585,2201
F14+F16,1585,2204
F14+F16,1585,2313
F14+F16,1585,2323
F14+F16,1585,2385
F14+F16,1585,2388
F14+F16,1585,2393
F14+F16,1585,2404
F14+F16,1585,2409
F14+F16,1585,2441
F14+F16,1585,2489
F14+F16,1585,2504
F14+F16,1585,2542
F14+F16,1585,2855
F14+F16,1585,2888
F14+F16,1585,2890
F14+F16,1585,2892
F14+F16,1585,3017
F14+F16,1585,3078
F14+F16,1585,3264
F14+F16,1585,3324
F14+F16,1585,3376
F14+F16,1585,3515
F14+F16,1585,3596
F14+F16,1585,4123
F14+F16,1585,4915
F14+F16,1585,4958
F14+F16,1585,5434
F14+F16,1585,5469
F14+F16,1585,5483
F14+F16,1585,5522
F14+F16,1585,6116
F14+F16,1585,6121
F14+F16,1585,6147
F14+F16,1585,6176
F14+F16,1585,6191
F14+F16,1585,6213
F14+F16,1585,6269
F14+F16,1585,6278
F14+F16,1585,6456
F14+F16,1585,8039
F14+F16,1585,8112
F14+F16,1585,8213
F14+F16,1585,8938
F14+F16,1585,9919
F14+F16,1585,9939
F14+F16,1585,9945
F14+F16,1607,1102
F14+F16,1607,1303
F14+F16,1607,1598
F14+F16,1607,1605
F14+F16,1607,1608
F14+F16,1607,2020
F14+F16,1607,2108
F14+F16,1607,2301
F14+F16,1607,2313
F14+F16,1607,2317
F14+F16,1607,2324
F14+F16,1607,2353
F14+F16,1607,2356
F14+F16,1607,2383
F14+F16,1607,2385
F14+F16,1607,2388
F14+F16,1607,2392
F14+F16,1607,2404
F14+F16,1607,2441
F14+F16,1607,2456
F14+F16,1607,2474
F14+F16,1607,2504
F14+F16,1607,2542
F14+F16,1607,2809
F14+F16,1607,2823
F14+F16,1607,2881
F14+F16,1607,2882
F14+F16,1607,2883
F14+F16,1607,2888
F14+F16,1607,2889
F14+F16,1607,2890
F14+F16,1607,2891
F14+F16,1607,2915
F14+F16,1607,3010
F14+F16,1607,3036
F14+F16,1607,3056
F14+F16,1607,3217
F14+F16,1607,3231
F14+F16,1607,3264
F14+F16,1607,3324
F14+F16,1607,3413
F14+F16,1607,3515
F14+F16,1607,4915
F14+F16,1607,4942
F14+F16,1607,5469
F14+F16,1607,6005
F14+F16,1607,6121
F14+F16,1607,6191
F14+F16,1607,6213
F14+F16,1607,6214
F14+F16,1607,6269
F14+F16,1607,6282
F14+F16,1607,6438
F14+F16,1607,6456
F14+F16,1607,6472
F14+F16,1607,8155
F14+F16,1607,8213
F14+F16,1607,8942
F14+F16,1607,9951
F14+F16,1629,1301
F14+F16,1629,1303
F14+F16,1629,1304
F14+F16,1629,1326
F14+F16,1629,1402
F14+F16,1629,1608
F14+F16,1629,1907
F14+F16,1629,2020
F14+F16,1629,2108
F14+F16,1629,2114
F14+F16,1629,2204
F14+F16,1629,2317
F14+F16,1629,2324
F14+F16,1629,2357
F14+F16,1629,2377
F14+F16,1629,2382
F14+F16,1629,2385
F14+F16,1629,2404
F14+F16,1629,2428
F14+F16,1629,2474
F14+F16,1629,2520
F14+F16,1629,2542
F14+F16,1629,2643
F14+F16,1629,2809
F14+F16,1629,2823
F14+F16,1629,2855
F14+F16,1629,2881
F14+F16,1629,2882
F14+F16,1629,2883
F14+F16,1629,2890
F14+F16,1629,2891
F14+F16,1629,3005
F14+F16,1629,3036
F14+F16,1629,3056
F14+F16,1629,3231
F14+F16,1629,3546
F14+F16,1629,3551
F14+F16,1629,3702
F14+F16,1629,3706
F14+F16,1629,3711
F14+F16,1629,4123
F14+F16,1629,4927
F14+F16,1629,4938
F14+F16,1629,5469
F14+F16,1629,5522
F14+F16,1629,6005
F14+F16,1629,6269
F14+F16,1629,6456
F14+F16,1629,8112
F14+F16,1629,8213
F14+F16,1629,8924
F14+F16,1649,1101
F14+F16,1649,1301
F14+F16,1649,1303
F14+F16,1649,1304
F14+F16,1649,1305
F14+F16,1649,1308
F14+F16,1649,1309
F14+F16,1649,1312
F14+F16,1649,1513
F14+F16,1649,1605
F14+F16,1649,1608
F14+F16,1649,1904
F14+F16,1649,2201
F14+F16,1649,2204
F14+F16,1649,2301
F14+F16,1649,2317
F14+F16,1649,2324
F14+F16,1649,2347
F14+F16,1649,2353
F14+F16,1649,2357
F14+F16,1649,2376
F14+F16,1649,2377
F14+F16,1649,2382
F14+F16,1649,2409
F14+F16,1649,2474
F14+F16,1649,2504
F14+F16,1649,2881
F14+F16,1649,2882
F14+F16,1649,2883
F14+F16,1649,2888
F14+F16,1649,2890
F14+F16,1649,2891
F14+F16,1649,3010
F14+F16,1649,3017
F14+F16,1649,3044
F14+F16,1649,3231
F14+F16,1649,3481
F14+F16,1649,3515
F14+F16,1649,3596
F14+F16,1649,3673
F14+F16,1649,3702
F14+F16,1649,4123
F14+F16,1649,4927
F14+F16,1649,4938
F14+F16,1649,6121
F14+F16,1649,8112
F14+F16,1649,8406
F14+F16,1649,9938
F14+F16,1669,1229
F14+F16,1669,1301
F14+F16,1669,1312
F14+F16,1669,1402
F14+F16,1669,1605
F14+F16,1669,1612
F14+F16,1669,1904
F14+F16,1669,2006
F14+F16,1669,2201
F14+F16,1669,2204
F14+F16,1669,2313
F14+F16,1669,2317
F14+F16,1669,2337
F14+F16,1669,2347
F14+F16,1669,2353
F14+F16,1669,2357
F14+F16,1669,2376
F14+F16,1669,2382
F14+F16,1669,2388
F14+F16,1669,2409
F14+F16,1669,2458
F14+F16,1669,2474
F14+F16,1669,2504
F14+F16,1669,2823
F14+F16,1669,2887
F14+F16,1669,2888
F14+F16,1669,2890
F14+F16,1669,2891
F14+F16,1669,2892
F14+F16,1669,3006
F14+F16,1669,3017
F14+F16,1669,3033
F14+F16,1669,3034
F14+F16,1669,3260
F14+F16,1669,3596
F14+F16,1669,3704
F14+F16,1669,4915
F14+F16,1669,5439
F14+F16,1669,6116
F14+F16,1669,6121
F14+F16,1669,6147
F14+F16,1669,6239
F14+F16,1669,6279
F14+F16,1669,8201
F14+F16,1669,9938
F14+F16,1669,9945
F14+F16,1691,1303
F14+F16,1691,1313
F14+F16,1691,1326
F14+F16,1691,1513
F14+F16,1691,1608
F14+F16,1691,1904
F14+F16,1691,1907
F14+F16,1691,2108
F14+F16,1691,2301
F14+F16,1691,2324
F14+F16,1691,2327
F14+F16,1691,2344
F14+F16,1691,2347
F14+F16,1691,2352
F14+F16,1691,2353
F14+F16,1691,2357
F14+F16,1691,2376
F14+F16,1691,2377
F14+F16,1691,2382
F14+F16,1691,2542
F14+F16,1691,2603
F14+F16,1691,2609
F14+F16,1691,2809
F14+F16,1691,2823
F14+F16,1691,2881
F14+F16,1691,2882
F14+F16,1691,2885
F14+F16,1691,2888
F14+F16,1691,2889
F14+F16,1691,2891
F14+F16,1691,2915
F14+F16,1691,3005
F14+F16,1691,3026
F14+F16,1691,3034
F14+F16,1691,3036
F14+F16,1691,3044
F14+F16,1691,3231
F14+F16,1691,3484
F14+F16,1691,3545
F14+F16,1691,3551
F14+F16,1691,3702
F14+F16,1691,3706
F14+F16,1691,4736
F14+F16,1691,4961
F14+F16,1691,5289
F14+F16,1691,5434
F14+F16,1691,5469
F14+F16,1691,5609
F14+F16,1691,6005
F14+F16,1691,6121
F14+F16,1691,6257
F14+F16,1691,6278
F14+F16,1691,8016
F14+F16,1691,8112
F14+F16,1713,1101
F14+F16,1713,1102
F14+F16,1713,1303
F14+F16,1713,1312
F14+F16,1713,1313
F14+F16,1713,1440
F14+F16,1713,2002
F14+F16,1713,2006
F14+F16,1713,2014
F14+F16,1713,2103
F14+F16,1713,2108
F14+F16,1713,2327
F14+F16,1713,2344
F14+F16,1713,2347
F14+F16,1713,2353
F14+F16,1713,2357
F14+F16,1713,2376
F14+F16,1713,2382
F14+F16,1713,2388
F14+F16,1713,2409
F14+F16,1713,2451
F14+F16,1713,2458
F14+F16,1713,2474
F14+F16,1713,2542
F14+F16,1713,2606
F14+F16,1713,2615
F14+F16,1713,2637
F14+F16,1713,2882
F14+F16,1713,2885
F14+F16,1713,2891
F14+F16,1713,3010
F14+F16,1713,3034
F14+F16,1713,3484
F14+F16,1713,3706
F14+F16,1713,3711
F14+F16,1713,4162
F14+F16,1713,4736
F14+F16,1713,4915
F14+F16,1713,4938
F14+F16,1713,4961
F14+F16,1713,5434
F14+F16,1713,6005
F14+F16,1713,6116
F14+F16,1713,6176
F14+F16,1713,6191
F14+F16,1713,6239
F14+F16,1713,6269
F14+F16,1713,6456
F14+F16,1713,8016
F14+F16,1713,8081
F14+F16,1713,8150
F14+F16,1713,8299
F14+F16,1713,8415
F14+F16,1731,1102
F14+F16,1731,1303
F14+F16,1731,1308
F14+F16,1731,1440
F14+F16,1731,2002
F14+F16,1731,2006
F14+F16,1731,2108
F14+F16,1731,2233
F14+F16,1731,2301
F14+F16,1731,2324
F14+F16,1731,2327
F14+F16,1731,2347
F14+F16,1731,2353
F14+F16,1731,2357
F14+F16,1731,2376
F14+F16,1731,2377
F14+F16,1731,2382
F14+F16,1731,2385
F14+F16,1731,2393
F14+F16,1731,2409
F14+F16,1731,2458
F14+F16,1731,2474
F14+F16,1731,2542
F14+F16,1731,2637
F14+F16,1731,2809
F14+F16,1731,2882
F14+F16,1731,2883
F14+F16,1731,2885
F14+F16,1731,2890
F14+F16,1731,2891
F14+F16,1731,3005
F14+F16,1731,3010
F14+F16,1731,3036
F14+F16,1731,3044
F14+F16,1731,3260
F14+F16,1731,3264
F14+F16,1731,3481
F14+F16,1731,3669
F14+F16,1731,3706
F14+F16,1731,4736
F14+F16,1731,4938
F14+F16,1731,6116
F14+F16,1731,6147
F14+F16,1731,6176
F14+F16,1731,6239
F14+F16,1731,6278
F14+F16,1731,8150
F14+F16,1731,8210
F14+F16,1731,8299
F14+F16,1731,8415
F14+F16,1731,9939
F14+F16,1746,1303
F14+F16,1746,1305
F14+F16,1746,1308
F14+F16,1746,2002
F14+F16,1746,2006
F14+F16,1746,2014
F14+F16,1746,2104
F14+F16,1746,2108
F14+F16,1746,2301
F14+F16,1746,2317
F14+F16,1746,2324
F14+F16,1746,2337
F14+F16,1746,2344
F14+F16,1746,2347
F14+F16,1746,2352
F14+F16,1746,2353
F14+F16,1746,2357
F14+F16,1746,2376
F14+F16,1746,2377
F14+F16,1746,2382
F14+F16,1746,2393
F14+F16,1746,2408
F14+F16,1746,2409
F14+F16,1746,2458
F14+F16,1746,2542
F14+F16,1746,2603
F14+F16,1746,2609
F14+F16,1746,2615
F14+F16,1746,2637
F14+F16,1746,2809
F14+F16,1746,2881
F14+F16,1746,2883
F14+F16,1746,2885
F14+F16,1746,2890
F14+F16,1746,2891
F14+F16,1746,3006
F14+F16,1746,3036
F14+F16,1746,3260
F14+F16,1746,3264
F14+F16,1746,3702
F14+F16,1746,3706
F14+F16,1746,3711
F14+F16,1746,5469
F14+F16,1746,6005
F14+F16,1746,6116
F14+F16,1746,6147
F14+F16,1746,6176
F14+F16,1746,6191
F14+F16,1746,6239
F14+F16,1746,8299
F14+F16,1769,1102
F14+F16,1769,1301
F14+F16,1769,1303
F14+F16,1769,2002
F14+F16,1769,2014
F14+F16,1769,2031
F14+F16,1769,2301
F14+F16,1769,2324
F14+F16,1769,2347
F14+F16,1769,2353
F14+F16,1769,2357
F14+F16,1769,2377
F14+F16,1769,2382
F14+F16,1769,2385
F14+F16,1769,2409
F14+F16,1769,2441
F14+F16,1769,2449
F14+F16,1769,2492
F14+F16,1769,2520
F14+F16,1769,2542
F14+F16,1769,2606
F14+F16,1769,2609
F14+F16,1769,2637
F14+F16,1769,2881
F14+F16,1769,2882
F14+F16,1769,2883
F14+F16,1769,2885
F14+F16,1769,2891
F14+F16,1769,3006
F14+F16,1769,3034
F14+F16,1769,3042
F14+F16,1769,3044
F14+F16,1769,3231
F14+F16,1769,3293
F14+F16,1769,3481
F14+F16,1769,3702
F14+F16,1769,3706
F14+F16,1769,3711
F14+F16,1769,4736
F14+F16,1769,4958
F14+F16,1769,5522
F14+F16,1769,5609
F14+F16,1769,6116
F14+F16,1769,6121
F14+F16,1769,6176
F14+F16,1769,6191
F14+F16,1769,6257
F14+F16,1769,8150
F14+F16,1769,8213
F14+F16,1769,9939
F14+F16,1788,1301
F14+F16,1788,1303
F14+F16,1788,1312
F14+F16,1788,1326
F14+F16,1788,1612
F14+F16,1788,1802
F14+F16,1788,2031
F14+F16,1788,2104
F14+F16,1788,2301
F14+F16,1788,2313
F14+F16,1788,2317
F14+F16,1788,2324
F14+F16,1788,2337
F14+F16,1788,2347
F14+F16,1788,2353
F14+F16,1788,2357
F14+F16,1788,2377
F14+F16,1788,2404
F14+F16,1788,2408
F14+F16,1788,2441
F14+F16,1788,2515
F14+F16,1788,2545
F14+F16,1788,2603
F14+F16,1788,2606
F14+F16,1788,2609
F14+F16,1788,2636
F14+F16,1788,2637
F14+F16,1788,2881
F14+F16,1788,2882
F14+F16,1788,2885
F14+F16,1788,2891
F14+F16,1788,2915
F14+F16,1788,3034
F14+F16,1788,3044
F14+F16,1788,3231
F14+F16,1788,3545
F14+F16,1788,3702
F14+F16,1788,3706
F14+F16,1788,3711
F14+F16,1788,4938
F14+F16,1788,4958
F14+F16,1788,6121
F14+F16,1788,6147
F14+F16,1788,6176
F14+F16,1788,6239
F14+F16,1788,6582
F14+F16,1788,8213
F14+F16,1788,8924
F14+F16,1788,9904
F14+F16,1809,1102
F14+F16,1809,1301
F14+F16,1809,1312
F14+F16,1809,1605
F14+F16,1809,1612
F14+F16,1809,2108
F14+F16,1809,2317
F14+F16,1809,2324
F14+F16,1809,2352
F14+F16,1809,2353
F14+F16,1809,2356
F14+F16,1809,2377
F14+F16,1809,2379
F14+F16,1809,2382
F14+F16,1809,2383
F14+F16,1809,2449
F14+F16,1809,2504
F14+F16,1809,2548
F14+F16,1809,2615
F14+F16,1809,2636
F14+F16,1809,2637
F14+F16,1809,2881
F14+F16,1809,2885
F14+F16,1809,3005
F14+F16,1809,3036
F14+F16,1809,3481
F14+F16,1809,3702
F14+F16,1809,3711
F14+F16,1809,4915
F14+F16,1809,4958
F14+F16,1809,5609
F14+F16,1809,6005
F14+F16,1809,6147
F14+F16,1809,6176
F14+F16,1809,6202
F14+F16,1809,6239
F14+F16,1809,6274
F14+F16,1809,6435
F14+F16,1809,6456
F14+F16,1809,8016
F14+F16,1809,8150
F14+F16,1809,8938
F14+F16,1809,9904
F14+F16,1830,1301
F14+F16,1830,1303
F14+F16,1830,1605
F14+F16,1830,2006
F14+F16,1830,2103
F14+F16,1830,2201
F14+F16,1830,2204
F14+F16,1830,2303
F14+F16,1830,2313
F14+F16,1830,2317
F14+F16,1830,2324
F14+F16,1830,2353
F14+F16,1830,2357
F14+F16,1830,2377
F14+F16,1830,2382
F14+F16,1830,2454
F14+F16,1830,2545
F14+F16,1830,2609
F14+F16,1830,2615
F14+F16,1830,2707
F14+F16,1830,2881
F14+F16,1830,2882
F14+F16,1830,2883
F14+F16,1830,2885
F14+F16,1830,2915
F14+F16,1830,3033
F14+F16,1830,3034
F14+F16,1830,3036
F14+F16,1830,3042
F14+F16,1830,3702
F14+F16,1830,3706
F14+F16,1830,4958
F14+F16,1830,5608
F14+F16,1830,6202
F14+F16,1830,6239
F14+F16,1830,6251
F14+F16,1830,6257
F14+F16,1830,6670
F14+F16,1830,6770
F14+F16,1830,8112
F14+F16,1830,8215
F14+F16,1830,9904
F14+F16,1830,9933
F14+F16,1830,9939
F14+F16,1851,1102
F14+F16,1851,1304
F14+F16,1851,1308
F14+F16,1851,1717
F14+F16,1851,2002
F14+F16,1851,2014
F14+F16,1851,2027
F14+F16,1851,2031
F14+F16,1851,2313
F14+F16,1851,2352
F14+F16,1851,2357
F14+F16,1851,2376
F14+F16,1851,2377
F14+F16,1851,2379
F14+F16,1851,2382
F14+F16,1851,2385
F14+F16,1851,2441
F14+F16,1851,2449
F14+F16,1851,2492
F14+F16,1851,2504
F14+F16,1851,2542
F14+F16,1851,2603
F14+F16,1851,2609
F14+F16,1851,2615
F14+F16,1851,2707
F14+F16,1851,2881
F14+F16,1851,2890
F14+F16,1851,2915
F14+F16,1851,3005
F14+F16,1851,3036
F14+F16,1851,3042
F14+F16,1851,3293
F14+F16,1851,3515
F14+F16,1851,3702
F14+F16,1851,3711
F14+F16,1851,6121
F14+F16,1851,6147
F14+F16,1851,6239
F14+F16,1851,6278
F14+F16,1851,6770
F14+F16,1851,8150
F14+F16,1851,8299
F14+F16,1874,1301
F14+F16,1874,1303
F14+F16,1874,1304
F14+F16,1874,1605
F14+F16,1874,2002
F14+F16,1874,2006
F14+F16,1874,2027
F14+F16,1874,2031
F14+F16,1874,2324
F14+F16,1874,2327
F14+F16,1874,2347
F14+F16,1874,2353
F14+F16,1874,2356
F14+F16,1874,2357
F14+F16,1874,2376
F14+F16,1874,2377
F14+F16,1874,2382
