sid,entry_pos,xpos,xpos_E0,fwd,g_E0
1303,1489,1494,1608,0.28479392311361673,0.3638878097984053
1304,1489,1490,1608,0.6637792893254209,0.7167919644159673
1305,1489,1494,1608,0.5346154083683028,0.7124463357985071
1308,1489,1490,1608,0.834975427833488,0.8956742810972316
1309,1489,1491,1608,0.40418681204844,0.4271685418973368
1409,1489,1494,1608,0.5183823417978577,0.6259842691398134
1476,1489,1491,1608,0.4903846239630263,0.5422885893660381
1527,1489,1494,1608,0.12965051946165795,0.19143875254949005
1560,1489,1495,1608,0.06664269614346896,0.1195614424654543
1586,1489,1494,1608,-0.065502220503046,-0.05934064848197962
1590,1489,1509,1608,-0.047505047891606034,-0.10910919902299476
1707,1489,1494,1608,-0.0025594172509462165,0.014837738728617822
1736,1489,1494,1608,-0.0798226577991189,-0.025821677604624504
1802,1489,1494,1608,1.1830697111805693,1.4525842972387015
1907,1489,1504,1608,0.4324537686344898,0.7104828356378183
2006,1489,1494,1608,0.40128893077016325,0.5176969164500738
2031,1489,1508,1608,0.9048810155985327,1.2448377696108621
2049,1489,1494,1608,-0.1880952657798196,-0.13670886693129658
2206,1489,1494,1608,-0.10769232035491971,-0.07496016235561154
2239,1489,1494,1608,-0.14851482856850695,-0.16908215600008392
2308,1489,1494,1608,-0.046702230524841015,0.012878865951904572
2317,1489,1490,1608,-0.0031842249119389265,0.009817712786001298
2324,1489,1491,1608,0.044964777530122735,0.05464034858787392
2345,1489,1490,1608,0.18360067214316533,0.21167877080030584
2347,1489,1491,1608,0.20835708239667694,0.25503750815299076
2369,1489,1494,1608,0.8529412224412478,1.084558949295738
2412,1489,1494,1608,0.08294935515335045,0.08294935515335045
2415,1489,1492,1608,0.49405293600670386,0.6000825481568857
2428,1489,1492,1608,0.17368417229336064,0.24929968125296154
2436,1489,1494,1608,0.7550711676643849,0.8579547028479584
2455,1489,1494,1608,0.23766817303590182,0.3080569226918499
2467,1489,1490,1608,0.3950890296742344,0.4403163832165815
2471,1489,1494,1608,-0.03499083030019223,0.011583030614231715
2472,1489,1494,1608,0.042075753941249516,0.10074073741118683
2481,1489,1494,1608,1.1564886709550461,1.2645291626697617
2486,1489,1502,1608,1.9438006590372359,2.4623107786593748
2603,1489,1494,1608,2.8317756002172287,3.5411389833281373
2609,1489,1494,1608,4.048923860049527,5.683937691762053
2615,1489,1495,1608,4.235955301642135,4.57416281021453
2636,1489,1498,1608,3.5054944399027628,3.893899249221742
3003,1489,1490,1608,0.8045986515908523,0.7872132652363699
3022,1489,1494,1608,0.005802673894966803,0.035856565683006325
3081,1489,1494,1608,-0.17098440831312267,-0.16521733633018765
3131,1489,1494,1608,0.1872604565985745,0.20483766140368243
3152,1489,1491,1608,0.008456678193546452,0.03358621977746146
3228,1489,1490,1608,1.0063560069084483,1.1280899799474091
3293,1489,1544,1608,0.13324357181426794,0.07261145357851806
3323,1489,1494,1608,0.1077788402164892,0.15666898042017086
3324,1489,1491,1608,-0.11421913615348556,-0.09952610699693543
3346,1489,1493,1608,0.016494836386822698,0.1600000206951928
3374,1489,1494,1608,-0.058659215246404495,-0.11780107553977126
3380,1489,1494,1608,-0.20644219377624173,-0.19104476817188254
3484,1489,1490,1608,0.1820851828540826,0.21785177244468246
3533,1489,1494,1608,-0.015597909645127639,0.08190477422852349
3545,1489,1494,1608,1.759315216658543,2.301204979798046
3548,1489,1494,1608,0.002382348192493833,0.009491478485628146
3583,1489,1494,1608,-0.029194094078276667,0.020714668399378855
3587,1489,1490,1608,0.5478615542899075,0.5621788886103793
3588,1489,1495,1608,0.8875191921918018,1.1084337393692456
4760,1489,1495,1608,0.10009273433286614,0.24470584353575564
4904,1489,1494,1608,0.0700306448826844,0.07359740027968642
4912,1489,1494,1608,0.3793493834433319,0.5183136227474976
4919,1489,1494,1608,2.191035172613867,2.456647191907929
4956,1489,1494,1608,0.4951219484313185,0.647849382490765
4961,1489,1491,1608,1.0259660574229987,1.3648821591285123
5011,1489,1495,1608,-0.19189189572745313,-0.08841460486196728
5223,1489,1491,1608,-0.15657891321828288,-0.11586202300357107
5243,1489,1494,1608,0.08763690643247934,0.10668790861229605
5285,1489,1494,1608,0.5944729497951959,0.7047673528859497
5347,1489,1491,1608,0.05533602160850859,0.14592273218593332
5425,1489,1494,1608,0.5124555993252222,0.6536965399902859
5498,1489,1494,1608,0.19426750834391782,0.27118645141228237
6121,1489,1494,1608,0.05444126663105986,0.009602207581404176
6147,1489,1490,1608,0.17379665758123708,0.17379665758123708
6150,1489,1494,1608,0.5265701656988191,0.8265897536270654
6175,1489,1494,1608,0.5235456222928316,0.6467065249042192
6203,1489,1492,1608,0.2969923741427942,0.3354838423597688
6223,1489,1494,1608,0.4645018430115053,0.5865437036600589
6279,1489,1494,1608,0.15384622116504643,0.1894273326460889
6283,1489,1495,1608,0.25570778442988606,0.5068493150684932
6414,1489,1490,1608,-0.13051822907516442,-0.13218386536994087
6472,1489,1495,1608,0.4699739321879053,0.5595568327126932
6494,1489,1494,1608,1.8234752898896733,1.9811563443678422
6525,1489,1494,1608,0.5379746348832739,0.7893961746530689
6603,1489,1494,1608,0.2265624215963482,0.2661290138501655
6643,1489,1494,1608,0.1876877177636258,0.15474455314999958
8016,1489,1494,1608,1.3261656822941177,1.4836291865786015
8027,1489,1494,1608,-0.1348196612026712,-0.08870595600767173
8150,1489,1494,1608,0.5582990413280948,0.6608187767346927
8163,1489,1494,1608,0.11502344130220887,0.1501210635014567
8183,1489,1491,1608,1.0060729912810853,1.29398165077972
8261,1489,1496,1608,1.355212317209594,1.6264800270378066
8996,1489,1494,1608,-0.031847970936638936,-0.03006174454182453
9941,1489,1494,1608,0.6407766668099799,0.6899999817699771
9945,1489,1493,1608,0.6416389934086857,0.7008732071577384
1216,1502,1503,1621,0.01459852217268609,0.01311955298471501
1536,1502,1509,1621,-0.12254085339100618,-0.14971881965996636
1590,1502,1509,1621,-0.06468641246175078,-0.13804434089612327
1593,1502,1509,1621,0.00202919091118714,-0.08906438956431084
1597,1502,1503,1621,-0.06880735906184843,-0.0469483705034317
1717,1502,1509,1621,0.03846155073336721,0.029783608757455005
1732,1502,1509,1621,0.001980156251477405,-0.07664235886988813
1907,1502,1504,1621,0.29941426867948673,0.35445398605355316
2023,1502,1509,1621,1.2352941742338763,1.3117870539594674
2031,1502,1508,1621,0.6898565510801058,0.7377032541272945
2231,1502,1507,1621,-0.22942642397349344,-0.3267973529835584
2303,1502,1509,1621,0.2322923540312487,0.16356830792724986
2327,1502,1509,1621,-0.19174322951881295,-0.21507146194100857
2351,1502,1503,1621,0.730769293216297,0.6990847125305593
2360,1502,1509,1621,-0.03793786054111259,-0.1103260548555044
2379,1502,1509,1621,0.247457620885009,0.17446813667779337
2428,1502,1503,1621,0.028277662571171813,0.0362694020112484
2484,1502,1507,1621,0.4430894490309658,0.45790555259851073
2515,1502,1509,1621,-0.061111065977948464,-0.05480980985704065
2615,1502,1509,1621,4.2320677263322715,4.333333514342253
3003,1502,1503,1621,0.8443958812342163,0.8478114072287704
3016,1502,1522,1621,0.18078701941887454,0.21145672790593606
3026,1502,1509,1621,-0.005987863770854029,0.05639786993159723
3293,1502,1544,1621,-0.0014104596993625984,-0.010730589334199236
3707,1502,1503,1621,1.2327290233193606,1.1998257713296314
4566,1502,1509,1621,-0.22769729442582243,-0.24955493389802974
4760,1502,1505,1621,-0.01949255592744792,0.027606098977105864
4966,1502,1509,1621,0.38004525707382286,0.33516868715791603
5011,1502,1509,1621,-0.2521738888756909,-0.24005887767805312
5386,1502,1509,1621,-0.40040648752832286,-0.3879667736052106
6173,1502,1509,1621,-0.0591110458390266,-0.08039809578242219
6182,1502,1509,1621,0.6130187204949415,0.5156496743732335
6187,1502,1509,1621,0.345229955652115,0.18002627873737298
6233,1502,1509,1621,0.06391471961419648,0.052700910612260454
6283,1502,1503,1621,0.10149946207046812,0.10788867031331684
6409,1502,1509,1621,0.19214437256534134,0.11506608327218193
6415,1502,1509,1621,0.4623334191400168,0.3856567199282672
6435,1502,1509,1621,0.07020666261135178,0.09718673237761477
6472,1502,1506,1621,0.4274194059042693,0.40848805311380754
6509,1502,1504,1621,1.3157238022110076,1.2465977395905399
6592,1502,1506,1621,0.058699419060445956,0.07056526468173985
6670,1502,1504,1621,-0.22273052208974797,-0.09767484857818254
8086,1502,1509,1621,0.035322324213304945,-0.031575416147370805
8261,1502,1509,1621,0.8920455433275576,0.9323017520839454
3293,1524,1544,1643,-0.05148304219055011,-0.07996326849064883
3546,1524,1529,1643,0.05397901568577601,-0.029002985705149587
5439,1524,1526,1643,0.017486782358808295,0.061725338113539197
1104,1543,1548,1662,-0.11916551037307255,-0.13147258064231393
1326,1543,1545,1662,-0.10940965984712392,-0.08507663254669529
1526,1543,1585,1662,-0.15378389503546797,-0.07118514008940979
1527,1543,1549,1662,0.020420969502169983,-0.07205467458668091
1560,1543,1549,1662,0.2221383190142483,0.06549802204227562
1587,1543,1546,1662,-0.11159470749435252,-0.08408986898624482
1597,1543,1558,1662,-0.13495479178266845,-0.22805383940719548
1773,1543,1548,1662,0.32541797394641336,0.27529709145840897
1784,1543,1555,1662,0.08548452894747238,0.06325171153522025
1903,1543,1549,1662,0.2750000586876502,0.1713781773699481
2065,1543,1549,1662,0.041051162432529154,-0.07202186981735004
2106,1543,1548,1662,-0.27908189444563636,-0.26927349831895064
2231,1543,1549,1662,-0.15061759165978772,-0.26627009110484035
2303,1543,1549,1662,0.2987227063531255,0.13363086247627898
2330,1543,1549,1662,0.08077073132504653,0.02930554088127124
2344,1543,1559,1662,-0.1998651890640929,-0.26401591217230624
2369,1543,1547,1662,0.32552076787289375,0.3869208482486908
2375,1543,1558,1662,-0.20650953603298228,-0.254808949109146
2393,1543,1549,1662,0.2720837197017254,0.055558826470816
2408,1543,1555,1662,-0.1597723899342346,-0.2860439162987928
2455,1543,1549,1662,0.4204106360472717,0.18079360485090534
2465,1543,1548,1662,0.2311926593380853,0.4861572846232882
2481,1543,1549,1662,1.3647234650473354,0.8534318893135484
2486,1543,1549,1662,1.1085558289813027,0.7276122717458835
2492,1543,1551,1662,-0.21079147761400108,-0.34232626157352875
2880,1543,1549,1662,0.17553947204341003,0.12839215277331162
2892,1543,1548,1662,0.06980690784349775,0.06980690784349775
3005,1543,1569,1662,0.04878044793550029,-0.0818505436748832
3016,1543,1555,1662,0.5629803884814546,0.29133941973268174
3017,1543,1549,1662,0.535061495912305,0.2814426746031331
3019,1543,1549,1662,0.08595142931917876,-0.08229456594077023
3023,1543,1552,1662,0.10658988689446391,-0.007959471038424981
3029,1543,1544,1662,-0.02750241571292089,-0.02951583821638104
3034,1543,1581,1662,-0.15834164880140322,-0.2893139773083333
3041,1543,1556,1662,0.09771312621026151,-0.14563107946979337
3059,1543,1549,1662,0.18598327755345845,-0.05277390880911237
3078,1543,1549,1662,-0.1007556139223007,-0.2595852544165894
3141,1543,1572,1662,1.115653188082078,1.9745155038506357
3152,1543,1558,1662,-0.23760765502425274,-0.29683729422195304
3167,1543,1593,1662,0.1806656218613356,0.1294663405172054
3169,1543,1549,1662,0.578145453027263,0.30812052561168546
3189,1543,1570,1662,0.957851902715529,1.2983478857964905
3221,1543,1549,1662,0.555227607853896,0.23732539727829272
3227,1543,1550,1662,-0.07045626885265466,-0.12994699402957055
3228,1543,1554,1662,1.0845770638104915,0.806034504093748
3293,1543,1544,1662,-0.028592756425549593,-0.08984165954496881
3372,1543,1563,1662,0.13554990455221572,0.05463191289567648
3437,1543,1549,1662,-0.04142007913862,-0.24999996986106066
3484,1543,1549,1662,0.040512701916765925,-0.08223638744420614
3545,1543,1555,1662,-0.10792742660681665,-0.15064635353543665
3550,1543,1549,1662,0.012257796399916865,-0.13945649185227849
3556,1543,1549,1662,0.45026922728967644,0.19136773715294964
3588,1543,1575,1662,0.6605682510809092,0.8455594764343675
3596,1543,1549,1662,0.09271526889432136,-0.08755760949143676
3615,1543,1572,1662,-0.16393440967911965,-0.25952813919100315
3622,1543,1549,1662,-0.07665898628560275,-0.24497632364627742
3624,1543,1548,1662,0.26151279801150085,0.22821193541240103
3665,1543,1545,1662,0.06311116995233435,0.030400055903586187
3707,1543,1558,1662,1.1507212030670995,1.1609627319716296
4168,1543,1549,1662,-0.10389611853389547,-0.23966942236578115
4540,1543,1549,1662,0.004526130863930611,-0.18307635507077946
4551,1543,1549,1662,0.09496275389562481,-0.009470131704148121
4576,1543,1549,1662,-0.105855661578107,-0.22686767488397153
4760,1543,1551,1662,-0.0020364442866380728,-0.14224618481860762
4919,1543,1548,1662,1.1618110855722001,1.1300196952440333
4953,1543,1571,1662,-0.06038661929109235,-0.10454841127274195
4956,1543,1549,1662,0.12345676512065684,-0.0954274872572487
4961,1543,1575,1662,-0.3866602506038648,-0.3738922367371693
4989,1543,1549,1662,0.12464586835443336,0.01664526383431819
5285,1543,1560,1662,0.6637939281183127,0.5046299210866043
5289,1543,1547,1662,0.06789066494567675,0.10755522301146758
5299,1543,1584,1662,0.16801841074086088,0.16801841074086088
5309,1543,1546,1662,-0.08571422530523876,-0.08831906607868467
5315,1543,1560,1662,-0.1428347952758744,-0.19325626701099352
5434,1543,1572,1662,0.11382120102016513,0.09189511324808919
5439,1543,1547,1662,0.0072977192482006625,0.05026296883819659
5452,1543,1549,1662,-0.062355087093675765,-0.28840871371087207
5871,1543,1547,1662,0.27567570224286086,0.3078084980024869
6120,1543,1549,1662,-0.12204724285638358,-0.2965299817686414
6129,1543,1549,1662,0.08272060874513265,-0.09384610199675347
6141,1543,1549,1662,-0.05671800404516003,-0.2583242986580834
6147,1543,1553,1662,0.004771494624790096,-0.09584163487449227
6150,1543,1547,1662,-0.26475244823207233,-0.18845322384483532
6173,1543,1549,1662,-0.05230911655673709,-0.22042598061844776
6175,1543,1549,1662,0.3771693140664778,0.1695291532843166
6187,1543,1547,1662,-0.1904407908268202,-0.1990837511897271
6196,1543,1545,1662,0.08172108703594749,0.06742520780461869
6213,1543,1549,1662,0.2180871741795425,0.009272269555454793
6237,1543,1585,1662,-0.40288375865032877,-0.3268870738998553
6243,1543,1562,1662,0.24999995398650765,0.20689653538323816
6275,1543,1549,1662,0.12493542439228444,-0.0705564124621394
6283,1543,1549,1662,0.01641258905506593,-0.17897728976303573
6290,1543,1549,1662,-0.00590834608883728,-0.16287021572018634
6485,1543,1577,1662,0.015024922986950351,0.16840651422471953
6494,1543,1559,1662,0.4271552785423107,0.36228462016333873
6525,1543,1562,1662,0.3235890630313074,0.306663392676227
6531,1543,1554,1662,0.7003648364202373,0.41902732103269136
6548,1543,1549,1662,0.7364811224760492,0.485906693505193
6582,1543,1549,1662,-0.35633924300410746,-0.3848291504607779
6591,1543,1549,1662,-0.16643653635067346,-0.21884623084996424
6592,1543,1549,1662,0.13921989528293333,0.09039621078444249
6667,1543,1549,1662,0.14235370119927127,-0.07046836867682205
6672,1543,1546,1662,0.37683925230481763,0.43420751105541866
8033,1543,1549,1662,0.37535518494495634,0.15431591453226545
8054,1543,1549,1662,0.31960102232785337,0.12671276599966563
8070,1543,1549,1662,0.05860675238058133,-0.1336139783721203
8086,1543,1549,1662,0.25787381054982284,0.011670731597177797
8111,1543,1572,1662,-0.08983813547614217,-0.14738942077303607
8112,1543,1547,1662,-0.0058411038411864125,0.022836552643893837
8121,1543,1558,1662,1.4767802234772853,1.0565553045967335
8150,1543,1549,1662,0.12712030181622636,0.006314329887126657
8183,1543,1549,1662,0.12231036948134344,-0.09518236565712612
8210,1543,1549,1662,0.049487254942914616,-0.040964377768117344
8213,1543,1549,1662,0.05882905763829682,-0.030796260828659272
8255,1543,1547,1662,1.1240732111799638,1.1696541151598678
8289,1543,1549,1662,1.089018914036822,0.667976262768138
8358,1543,1555,1662,0.03219396033166899,0.09744761553138348
9910,1543,1547,1662,0.025719880180225196,0.0584020876518776
9914,1543,1549,1662,-0.04427917240622048,-0.16047618324646606
9941,1543,1547,1662,0.3909276132159054,0.443415384488383
1309,1564,1572,1683,-0.03927755070368333,-0.05502706470731755
1312,1564,1580,1683,-0.022469815552067396,0.0345082532823624
1326,1564,1569,1683,-0.03405950611619657,-0.052869319856221786
2006,1564,1565,1683,-0.16531758846921463,-0.10933279217118763
2344,1564,1572,1683,-0.0876437029030338,-0.1017588709455779
2369,1564,1574,1683,0.31250009145409074,0.5041322660518635
2460,1564,1587,1683,-0.10468747782583332,-0.2172130782451115
2476,1564,1572,1683,0.816136490096163,0.6766219443498762
2812,1564,1572,1683,0.12509772662566365,0.13001084974765487
3005,1564,1569,1683,0.11382111329302091,0.04580148863999023
3034,1564,1581,1683,0.01726359384135656,-0.019278830029395788
3042,1564,1572,1683,0.00404621834829344,0.03990495854713316
3094,1564,1572,1683,0.06417454085511842,0.07493926243236682
3122,1564,1588,1683,0.7315789092948348,0.6511920210428603
3141,1564,1572,1683,1.9328101372404194,2.555041332447944
3189,1564,1570,1683,0.9702695893172084,1.1469753820810835
3511,1564,1572,1683,0.3119630336384478,0.18076668050797773
3588,1564,1575,1683,1.1164105580652595,1.0279278245891112
3707,1564,1570,1683,1.1929157006040958,1.2278754328075312
4157,1564,1572,1683,-0.2581453822183104,-0.3195402211156385
4739,1564,1572,1683,0.9019657971444603,0.9504235014848184
4912,1564,1572,1683,0.20583413096412517,0.08873220145779315
4961,1564,1575,1683,-0.14742565835984445,-0.1420713437614457
5289,1564,1577,1683,0.15195223286274673,0.25241323806600624
5299,1564,1584,1683,0.23822707471446325,0.2779138530264553
5351,1564,1575,1683,2.7686568263583773,2.804143259164115
5434,1564,1572,1683,0.2154471905865949,0.17828149822190165
6150,1564,1572,1683,-0.08905290371371333,-0.1044927266419442
6237,1564,1585,1683,-0.21209308426087126,-0.060572495488836475
6239,1564,1581,1683,-0.035264320247500924,-0.044155894602571855
6485,1564,1577,1683,0.2048578403704786,0.32228042041210125
8046,1564,1570,1683,0.6233674668525426,0.7143744285307463
8105,1564,1591,1683,-0.026315727852237014,-0.11604094384136066
8110,1564,1572,1683,0.1998082366526457,0.2072604814425918
8163,1564,1565,1683,0.12682511215171544,0.1061494662278244
8171,1564,1570,1683,0.047619051540747526,-0.01858738726783804
9907,1564,1565,1683,-0.0017939401980946457,0.03964101290110511
1760,1585,1592,1704,-0.15396605694410948,-0.2982894569829444
2015,1585,1595,1704,0.11670940507288363,0.12650511879267334
2303,1585,1587,1704,0.21620558417052949,0.24655236112640622
2338,1585,1586,1704,0.11794790337929295,0.17859126830655048
2376,1585,1588,1704,0.43518522748432287,0.5086133127370884
2379,1585,1586,1704,0.12087076498878835,0.19422025223921557
2401,1585,1586,1704,0.19246804461491673,0.24529889921236747
2409,1585,1595,1704,0.04683834715585844,0.002242159434161728
2449,1585,1592,1704,0.033370586406789915,0.03455151184556926
2454,1585,1593,1704,0.1720430627113172,0.17740077301099255
2465,1585,1587,1704,0.03184717685546512,0.035805598921802684
3014,1585,1586,1704,-0.1447068308979219,-0.1064620288832302
3016,1585,1586,1704,0.7743927517638876,0.9013164335256647
3023,1585,1586,1704,-0.034118766583255966,-0.0038793496178233244
3037,1585,1587,1704,0.6961820538312191,0.8197904122793724
3122,1585,1588,1704,0.5394736231223094,0.6182572863703373
3481,1585,1591,1704,-0.04390942898776429,-0.06667352849523256
3545,1585,1586,1704,-0.26324022050336904,-0.21903464666579486
3653,1585,1606,1704,0.27893730139649775,0.3890444054369271
3675,1585,1586,1704,1.3914438667662075,1.8649969510988154
3707,1585,1586,1704,0.6873449427825506,0.7894736734599876
4121,1585,1598,1704,-0.13907154901887053,-0.1751485184097673
4961,1585,1587,1704,-0.09996702114747225,-0.09283518174855665
6129,1585,1586,1704,-0.09125965485620857,0.03970591373535237
6278,1585,1602,1704,-0.002732271907884609,0.03107345786858473
6485,1585,1586,1704,0.1140438970057609,0.16730491060257746
6582,1585,1592,1704,-0.3281581116128355,-0.39652098579151807
6706,1585,1588,1704,0.277523859816041,0.32680518261976976
8021,1585,1586,1704,-0.008586248436130761,0.03553102052636148
8086,1585,1651,1704,0.0,-0.07241509184873984
8299,1585,1592,1704,0.04458346346639197,0.05009293854944641
8358,1585,1587,1704,-0.0698086123371705,-0.03733317164425476
8464,1585,1592,1704,-0.024543389218606992,-0.01990937455399544
1608,1607,1609,1726,-0.20863722603674872,-0.184193538318558
1609,1607,1608,1726,-0.13546343374212155,-0.1154295818882306
1708,1607,1611,1726,0.06969716830544304,0.05889211607508971
2010,1607,1614,1726,-0.22687612581361516,-0.26166669750307336
2012,1607,1614,1726,-0.09025427107089534,-0.11582400816043537
2014,1607,1624,1726,-0.1706521914220671,-0.2184882693112814
2020,1607,1637,1726,-0.07407413351785275,-0.18032788777710007
2027,1607,1614,1726,-0.12948163332375529,-0.11890268886733657
2029,1607,1615,1726,-0.3608360899348645,-0.3851851757292635
2241,1607,1626,1726,-0.1652470334014795,-0.17979856555790552
2327,1607,1634,1726,-0.011578984581196994,-0.15860217257119735
2383,1607,1619,1726,0.23429161100117413,0.2733868732158815
2415,1607,1614,1726,-0.17547565948303334,-0.21515573349199246
2436,1607,1637,1726,0.06337133298406683,0.08118554676007395
2472,1607,1628,1726,-0.07573636074539314,-0.07021179788119347
2542,1607,1612,1726,-0.010853395216038009,-0.02384222616969811
2603,1607,1643,1726,-0.1380597563171242,-0.16145270619400165
2609,1607,1642,1726,-0.18518516551783004,-0.17842321374228143
2615,1607,1646,1726,-0.2443890078245321,-0.27198445168884666
2636,1607,1644,1726,-0.2214764855214869,-0.3613309885664612
2637,1607,1611,1726,-0.026381906445315906,-0.021464678311230556
2642,1607,1614,1726,0.08809520956264238,0.003465572608388756
3019,1607,1614,1726,0.0,-0.004801379920875926
3023,1607,1611,1726,0.23632803022786963,0.20234861229497048
3169,1607,1608,1726,0.16770837841890507,0.2010713834347524
3323,1607,1614,1726,-0.04761906249264691,-0.20318724162579693
3441,1607,1637,1726,-0.11750308285987754,-0.07073762836031305
3484,1607,1614,1726,0.10445945579249805,0.05061706520199505
3546,1607,1612,1726,0.06344415114911639,0.05199694625032425
3687,1607,1637,1726,0.3302751500605383,0.31221714950381285
4121,1607,1614,1726,-0.10471258837000563,-0.18003314327784514
4564,1607,1614,1726,-0.12385326154392073,-0.22672071476267164
4760,1607,1637,1726,-0.15627910320616323,-0.3076335724673128
4942,1607,1611,1726,-0.016464467267725102,0.04001577285203073
4956,1607,1609,1726,-0.1548599923865962,-0.11245680819833004
5274,1607,1637,1726,0.3088888910406451,0.3325791372491582
5439,1607,1610,1726,-0.17031287854463917,-0.17955728726605025
5475,1607,1614,1726,-0.13333332177364465,-0.1359516102748357
5483,1607,1610,1726,0.08114792223766543,0.08961644913611844
5609,1607,1640,1726,-0.05288459837523096,0.013179837904810698
6129,1607,1614,1726,0.057863452953927696,-0.07642486800807435
6147,1607,1626,1726,-0.10389614432974759,-0.08970980425697972
6155,1607,1614,1726,-0.0753382345134298,-0.17584496392648574
6161,1607,1608,1726,0.052346611690051725,0.08566109510582698
6173,1607,1614,1726,-0.1275271946023948,-0.19047617828013186
6190,1607,1610,1726,0.26917157097648503,0.36081552464624433
6213,1607,1641,1726,-0.1687897747358481,-0.0474452351559258
6224,1607,1624,1726,-0.23508771532073613,-0.2757474690808549
6415,1607,1609,1726,-0.0874999621024165,-0.03054447837425378
6438,1607,1608,1726,0.030567637304991013,0.03964753920663533
6516,1607,1614,1726,-0.13057803238176935,-0.19066004361077749
6603,1607,1614,1726,0.2344659372419955,0.1361804471322523
6672,1607,1614,1726,-0.28313252101374864,-0.3180515461362965
6679,1607,1608,1726,0.04087198336522868,0.018666637850494938
6706,1607,1609,1726,0.2225789837412755,0.16294102403901944
6756,1607,1608,1726,-0.08802453755244866,-0.0718749483551897
8046,1607,1610,1726,0.17908654484555453,0.25385929191400547
8086,1607,1651,1726,-0.14909089604371595,-0.2777777946963982
8942,1607,1608,1726,-0.10149358874299663,-0.07211461742944658
9907,1607,1637,1726,0.02888083955777243,-0.01562237511053377
9958,1607,1634,1726,0.04225350388290994,-0.08403573463168246
1210,1629,1637,1748,0.0018214856761387122,-0.009008970120506055
1256,1629,1630,1748,-0.23655913978494625,-0.2392857585966529
1305,1629,1637,1748,0.008498595813360321,-0.005586600114993123
1517,1629,1651,1748,0.008097168513516495,-0.08287289597659897
1605,1629,1637,1748,0.12126865046804092,0.12546816558091622
1773,1629,1632,1748,0.384615452811367,0.5590551589830062
1802,1629,1637,1748,-0.29121727278113163,-0.36022251966452035
2008,1629,1637,1748,-0.11648354768191238,-0.14102563748693397
2020,1629,1637,1748,0.023148154185406833,-0.005996925523166885
2028,1629,1637,1748,-0.0447246960087575,-0.10622311443080856
2029,1629,1637,1748,-0.19774721067094314,-0.27733935339357696
2034,1629,1637,1748,-0.042962903630131,-0.050701763076254514
2327,1629,1634,1748,-0.05157897895859065,-0.08061227486172629
2368,1629,1642,1748,0.06250004511853069,0.07827267873949961
2375,1629,1632,1748,-0.040305048602575666,-0.13627449070510655
2436,1629,1637,1748,0.1723701114539098,0.20286089799348228
2457,1629,1637,1748,0.41524108449698915,0.26038779025599235
2603,1629,1643,1748,0.1865671489646259,0.2619048259890209
2606,1629,1637,1748,-0.03301887089918665,-0.053846182918456886
2609,1629,1642,1748,0.09465021340973268,0.08130085032316425
2615,1629,1646,1748,-0.042393973191394485,-0.09699692349217592
2617,1629,1637,1748,-0.16536317815954404,-0.2078473013627452
2636,1629,1644,1748,0.026845627220183355,-0.11056040463538652
2637,1629,1644,1748,0.15530294899260277,0.10774810965435844
2643,1629,1640,1748,-0.03741934904552946,-0.0857843160480003
2834,1629,1648,1748,0.189217743404565,0.211564612411981
3006,1629,1645,1748,0.27547164825961423,0.14189185395188075
3014,1629,1633,1748,0.11165044970393034,0.0
3034,1629,1631,1748,0.10232554132645433,0.027085581769444644
3058,1629,1643,1748,-0.0374149564624483,-0.13455659726848668
3059,1629,1634,1748,0.2710676990159302,0.21504266353537727
3169,1629,1636,1748,0.699275366366582,0.6514085035503574
3219,1629,1637,1748,0.008474542410389585,-0.21192051565325876
3532,1629,1637,1748,0.5888888157905401,0.5172412945431331
3545,1629,1632,1748,-0.11697713371297436,-0.2007511027654123
3653,1629,1637,1748,0.17100976704966264,0.16531606381019803
3687,1629,1637,1748,0.7110091767680364,0.7268518690070789
4760,1629,1637,1748,-0.22976747405913156,-0.31000002223680334
4927,1629,1632,1748,0.3204577237469062,0.38796985041106624
4974,1629,1655,1748,0.0652591086142853,-0.04965761292915094
5274,1629,1637,1748,0.19777785677796977,0.12526098515793405
5285,1629,1637,1748,-0.004999924275558065,-0.1347825601126349
5469,1629,1633,1748,0.08078336483006887,0.03882348000461966
5609,1629,1640,1748,0.043269270457794384,0.01877934650771662
6187,1629,1635,1748,0.20512817259120064,0.0681817820937407
6191,1629,1637,1748,0.061710405601263396,-0.010858242363717796
6213,1629,1641,1748,-0.178343902270108,-0.10416664870323966
6224,1629,1637,1748,-0.18217057472316678,-0.24911033505975444
6237,1629,1633,1748,-0.2087804471760123,-0.3563491998402646
6271,1629,1631,1748,0.12450591291757851,0.13800004529893628
6274,1629,1649,1748,-0.15422878604455137,-0.2543859071506296
6278,1629,1630,1748,0.053333345123603326,0.06756753486765565
6409,1629,1644,1748,-0.0969697383099356,0.21632658153904605
6679,1629,1635,1748,0.1521126095297325,0.1282758252497449
6706,1629,1637,1748,0.08003221107103253,0.04949146919170988
6732,1629,1630,1748,-0.43160689203895464,-0.4331125587629677
8016,1629,1637,1748,0.11698111986871051,-0.010033390481323679
8021,1629,1656,1748,0.046448094251633654,-0.09882350684602914
8070,1629,1637,1748,0.15310251803816732,0.10477883632707874
8086,1629,1651,1748,-0.22909090800364296,-0.3942856979079362
8103,1629,1637,1748,0.20121945547449616,0.16018847794295366
8213,1629,1636,1748,0.08932463812444347,0.07526880204489639
