key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit
2026-09-02_7708,2026-09-02,7708,全家餐飲,tpex,92.00,92.00,91.90,92.00,5095,468674,0.00,
2026-09-02_7709,2026-09-02,7709,榮田,tpex,72.70,75.00,72.00,73.60,126202,9222306,1.10,
2026-09-02_7710,2026-09-02,7710,東擎科技,emerging,,224,220,224,3003,,,
2026-09-02_7711,2026-09-02,7711,永擎,twse,570.00,625.00,567.00,610.00,2332752,1397580956,35.0,
2026-09-02_7712,2026-09-02,7712,博盛半導體,tpex,155.50,155.50,152.00,152.50,114558,17523759,-2.50,
2026-09-02_7713,2026-09-02,7713,威力德生醫,tpex,74.00,74.00,74.00,74.00,2032,150355,0.20,up
2026-09-02_7714,2026-09-02,7714,創泓科技,tpex,170.00,171.50,165.00,168.00,203858,34436476,0.50,
2026-09-02_7715,2026-09-02,7715,裕山,tpex,29.50,29.50,29.00,29.00,14018,409620,-0.50,
2026-09-02_7716,2026-09-02,7716,昱臺國際,tpex,23.50,23.95,23.50,23.95,3000,71050,0.10,
2026-09-02_7717,2026-09-02,7717,萊德光電-KY,tpex,423.00,434.00,421.00,423.00,91594,39079185,-6.50,
2026-09-02_7718,2026-09-02,7718,友鋮,tpex,47.00,47.45,46.95,47.45,14000,659950,0.45,
2026-09-02_7719,2026-09-02,7719,碳基,emerging,,52.3,50.6,50.8,106600,,,
2026-09-02_7721,2026-09-02,7721,微程式,twse,62.40,62.40,61.30,61.30,44015,2709145,-0.1,
2026-09-02_7722,2026-09-02,7722,LINEPAY,twse,278.50,281.00,276.00,277.00,50895,14144523,-3.5,
2026-09-02_7723,2026-09-02,7723,築間,tpex,18.95,19.05,18.70,18.85,74440,1400880,-0.25,
2026-09-02_7724,2026-09-02,7724,諾亞克,emerging,,14.45,13.95,14.45,2001,,,
2026-09-02_7725,2026-09-02,7725,列特博,emerging,,0,0,0,0,,,
2026-09-02_7726,2026-09-02,7726,暄達,emerging,,32.15,32.15,32.15,10,,,
2026-09-02_7728,2026-09-02,7728,光焱科技,tpex,674.00,688.00,660.00,667.00,54238,36522794,14.00,
2026-09-02_7729,2026-09-02,7729,仲恩生醫,emerging,,78.1,75.7,77.7,189816,,,
2026-09-02_7730,2026-09-02,7730,暉盛-創,twse,173.00,173.00,170.50,171.00,27156,4668388,-2.0,
2026-09-02_7731,2026-09-02,7731,火星生技*,emerging,,4.37,4.21,4.26,541861,,,
2026-09-02_7732,2026-09-02,7732,金興精密,twse,33.80,33.80,33.80,33.80,3000,101400,-0.3,down
2026-09-02_7734,2026-09-02,7734,印能科技,tpex,2850.00,2850.00,2790.00,2795.00,94245,264900185,-85.00,
2026-09-02_7735,2026-09-02,7735,台智雲,emerging,,213,205,210,23803,,,
2026-09-02_7736,2026-09-02,7736,虎山,twse,69.00,69.20,68.60,69.20,5051,348054,0.5,
2026-09-02_7737,2026-09-02,7737,凱鈿,emerging,,36.8,35.45,36.8,13013,,,
2026-09-02_7738,2026-09-02,7738,東聯互動,tpex,169.50,171.50,168.50,171.00,20161,3436941,1.00,
2026-09-02_7740,2026-09-02,7740,熙特爾-創,twse,131.00,131.50,130.00,130.50,37438,4884674,-2.0,
2026-09-02_7742,2026-09-02,7742,天弘化,emerging,,112,106.5,112,206097,,,
2026-09-02_7743,2026-09-02,7743,金利食安,tpex,21.35,21.35,21.20,21.20,7102,150707,0.00,
2026-09-02_7744,2026-09-02,7744,崴寶,tpex,501.00,540.00,490.00,540.00,281967,146872693,40.00,
2026-09-02_7745,2026-09-02,7745,紅陽,emerging,,14.45,14,14.4,6002,,,
2026-09-02_7747,2026-09-02,7747,昕奇雲端,tpex,113.50,113.50,113.00,113.00,2014,228076,0.00,
2026-09-02_7748,2026-09-02,7748,鑫囍創業,emerging,,14.55,14.55,14.55,7,,,
2026-09-02_7749,2026-09-02,7749,意騰-KY,twse,372.00,380.50,369.00,370.00,231908,86632150,-1.0,
2026-09-02_7750,2026-09-02,7750,新代,twse,2295.00,2340.00,2240.00,2300.00,199227,455824610,-45.0,
2026-09-02_7751,2026-09-02,7751,竑騰,tpex,1615.00,1685.00,1555.00,1555.00,447682,717386015,-105.00,
2026-09-02_7752,2026-09-02,7752,世紀樺欣,emerging,,30.5,29.5,30.5,8153,,,
2026-09-02_7753,2026-09-02,7753,星亞,tpex,36.40,36.40,36.25,36.35,9204,334449,-0.20,
2026-09-02_7754,2026-09-02,7754,安基生技,emerging,,58.2,55.8,56.3,272223,,,
2026-09-02_7756,2026-09-02,7756,多那之,emerging,,40.05,39.9,40.05,3550,,,
2026-09-02_7757,2026-09-02,7757,金色三麥,tpex,89.00,89.00,88.40,88.60,4540,402584,-1.90,
2026-09-02_7758,2026-09-02,7758,睿騰能源,emerging,,40,38,40,501,,,
2026-09-02_7759,2026-09-02,7759,視航生醫,emerging,,30.6,30.1,30.5,13346,,,
2026-09-02_7760,2026-09-02,7760,享溫馨,twse,33.50,33.50,33.20,33.20,29003,964199,0.2,
2026-09-02_7761,2026-09-02,7761,三大未來,emerging,,40,38.8,39.95,109614,,,
2026-09-02_7762,2026-09-02,7762,吉晟生,emerging,,60.5,58.4,60.5,9243,,,
2026-09-02_7763,2026-09-02,7763,崇舜,emerging,,144,138.5,142,33192,,,
2026-09-02_7764,2026-09-02,7764,聖州,emerging,,12.35,11.9,12.25,26108,,,
2026-09-02_7765,2026-09-02,7765,中華資安,twse,223.00,223.50,223.00,223.50,8456,1889425,0.0,
2026-09-02_7767,2026-09-02,7767,仁大資訊,tpex,44.60,45.00,44.55,45.00,33336,1490199,0.45,
2026-09-02_7768,2026-09-02,7768,頌勝科技,twse,292.00,292.50,285.50,286.00,65245,18778226,-6.5,
2026-09-02_7769,2026-09-02,7769,鴻勁,twse,5875.00,5875.00,5700.00,5710.00,864056,4970591140,-160.0,
2026-09-02_7770,2026-09-02,7770,君曜,tpex,35.05,35.85,34.85,35.85,17275,604583,-0.15,
2026-09-02_7771,2026-09-02,7771,綠基,emerging,,49,49,49,1,,,
2026-09-02_7772,2026-09-02,7772,耀穎,tpex,91.50,92.00,88.80,90.50,54583,4905794,-0.50,
2026-09-02_7773,2026-09-02,7773,富禾生醫,emerging,,35,33.35,33.5,91435,,,
2026-09-02_7776,2026-09-02,7776,奧孟亞,emerging,,32.5,32.2,32.35,18870,,,
2026-09-02_7777,2026-09-02,7777,能率亞洲,tpex,39.85,40.05,39.15,39.15,1184226,46861396,-0.75,
2026-09-02_7779,2026-09-02,7779,鍇睿國際,emerging,,15.8,15.8,15.8,200,,,
2026-09-02_7780,2026-09-02,7780,大研生醫*,twse,16.85,17.05,16.75,17.05,1093610,18493609,0.2,
2026-09-02_7781,2026-09-02,7781,昕力資*,emerging,,28,27.65,28,1040250,,,
2026-09-02_7782,2026-09-02,7782,光速火箭,tpex,25.95,25.95,25.95,25.95,1000,25950,-0.05,down
2026-09-02_7783,2026-09-02,7783,佳運,emerging,,98.3,93.6,98.3,9021,,,
2026-09-02_7784,2026-09-02,7784,安邦生技*,emerging,,9.3,8.86,9.3,102453,,,
2026-09-02_7785,2026-09-02,7785,北祥科服,emerging,,25.1,24.4,25.1,4002,,,
2026-09-02_7786,2026-09-02,7786,東方風能,twse,117.50,118.00,116.00,116.50,89607,10479687,-1.0,
2026-09-02_7788,2026-09-02,7788,松川精密,twse,315.50,322.00,312.50,316.00,1498352,475020017,-4.5,
2026-09-02_7789,2026-09-02,7789,開展,emerging,,43.95,42,43.95,7120,,,
2026-09-02_7790,2026-09-02,7790,思必瑞特,emerging,,48.2,48.2,48.2,34,,,
2026-09-02_7791,2026-09-02,7791,皇家可口,twse,56.00,56.30,55.80,55.90,28327,1586569,-0.1,
2026-09-02_7792,2026-09-02,7792,安葆,tpex,316.50,316.50,305.50,308.00,240276,74132801,-6.00,
2026-09-02_7794,2026-09-02,7794,宏碁智新,tpex,28.85,28.85,28.45,28.45,6150,175812,0.00,
2026-09-02_7795,2026-09-02,7795,長廣,twse,533.00,548.00,513.00,515.00,850683,447935404,-23.0,
2026-09-02_7796,2026-09-02,7796,擷發科,emerging,,62.4,59.8,60.4,60717,,,
2026-09-02_7797,2026-09-02,7797,Q Burger,emerging,,54.8,53.2,54.8,1242,,,
2026-09-02_7798,2026-09-02,7798,將捷,emerging,,15.85,15.15,15.2,17929,,,
2026-09-02_7799,2026-09-02,7799,禾榮科,twse,371.50,375.00,360.00,360.00,244293,89081517,-10.0,
2026-09-02_7801,2026-09-02,7801,華芸科技,emerging,,106,104,106,15109,,,
2026-09-02_7803,2026-09-02,7803,雲象科技-創,twse,19.30,19.40,19.10,19.40,14631,281870,0.1,
2026-09-02_7805,2026-09-02,7805,威聯通,tpex,514.00,525.00,513.00,523.00,85254,44345856,13.00,
2026-09-02_7806,2026-09-02,7806,精華生醫,emerging,,60.9,57.9,60.9,108,,,
2026-09-02_7808,2026-09-02,7808,訊聯智藥,emerging,,34.5,33,33,15210,,,
2026-09-02_7810,2026-09-02,7810,捷創科技,tpex,223.00,228.00,219.50,222.00,70874,15812637,1.50,
2026-09-02_7812,2026-09-02,7812,稜研科技*,emerging,,81,73.6,79.8,144350,,,
2026-09-02_7813,2026-09-02,7813,宇辰系統,emerging,,128,117,123.5,112353,,,
2026-09-02_7814,2026-09-02,7814,海昌生技,tpex,29.35,29.50,29.25,29.30,37562,1103042,0.00,
2026-09-02_7815,2026-09-02,7815,新特,emerging,,297.5,286,288,59814,,,
2026-09-02_7816,2026-09-02,7816,來穎,emerging,,48,45.5,47.3,49612,,,
2026-09-02_7818,2026-09-02,7818,溢泰實業,twse,60.10,60.90,59.80,60.60,58062,3513005,0.1,
2026-09-02_7819,2026-09-02,7819,精誠金融,tpex,34.80,36.80,34.80,36.40,118741,4293095,1.70,
2026-09-02_7820,2026-09-02,7820,立盈,tpex,119.00,119.50,119.00,119.50,4204,501801,0.50,
2026-09-02_7821,2026-09-02,7821,神數,twse,39.15,39.75,39.10,39.70,75546,2988194,0.4,
2026-09-02_7822,2026-09-02,7822,倍利科,twse,947.00,947.00,922.00,930.00,91178,84634590,-10.0,
2026-09-02_7823,2026-09-02,7823,奧義賽博-KY創,twse,82.40,83.90,82.40,83.60,11100,925900,-0.2,
2026-09-02_7824,2026-09-02,7824,智寶,emerging,,39.55,39.55,39.55,1000,,,
2026-09-02_7825,2026-09-02,7825,和亞智慧,emerging,,100,88.6,96,369037,,,
2026-09-02_7826,2026-09-02,7826,極風雲創,emerging,,36.45,34.95,35.2,7037,,,
2026-09-02_7827,2026-09-02,7827,漢康-KY創,twse,153.00,153.00,151.00,152.00,82673,12562879,-2.0,
2026-09-02_7828,2026-09-02,7828,創新服務,tpex,1780.00,1810.00,1740.00,1760.00,149082,265152390,-50.00,
2026-09-02_7829,2026-09-02,7829,思捷優達-KY,emerging,,46,44.75,46,10462,,,
2026-09-02_7831,2026-09-02,7831,捷博,emerging,,0,0,0,0,,,
2026-09-02_7832,2026-09-02,7832,智新生技*,emerging,,12.85,12.65,12.75,90882,,,
2026-09-02_7833,2026-09-02,7833,綠岩能源,emerging,,24.45,22.9,24.1,17300,,,
2026-09-02_7835,2026-09-02,7835,永悅健康-創,twse,28.70,28.70,25.90,26.20,43232,1140543,-1.8,
2026-09-02_7836,2026-09-02,7836,智生活,emerging,,44,43,44,8511,,,
2026-09-02_7837,2026-09-02,7837,啟新生,emerging,,0,0,0,0,,,
2026-09-02_7839,2026-09-02,7839,達人網,tpex,43.90,44.50,43.90,44.20,3000,132600,0.00,
2026-09-02_7840,2026-09-02,7840,祥圃,emerging,,34,32.6,32.8,9906,,,
2026-09-02_7841,2026-09-02,7841,經貿聯網,emerging,,25.1,25,25.1,5015,,,
2026-09-02_7842,2026-09-02,7842,天能綠電,tpex,97.10,99.70,97.00,98.90,33066,3222476,-1.10,
2026-09-02_7843,2026-09-02,7843,英柏得,emerging,,106.5,102.5,106.5,35453,,,
2026-09-02_7846,2026-09-02,7846,德揚,emerging,,85,81.8,85,13360,,,
2026-09-02_7847,2026-09-02,7847,豊漁,emerging,,20.1,19.4,20,7021,,,
2026-09-02_7848,2026-09-02,7848,騏億鑫,emerging,,351,347.5,349,17867,,,
2026-09-02_7849,2026-09-02,7849,旭誼,emerging,,138.5,138.5,138.5,1000,,,
2026-09-02_7850,2026-09-02,7850,寶泰生醫,emerging,,15.05,14.8,15.05,104474,,,
2026-09-02_7851,2026-09-02,7851,慧康生技*-KY,emerging,,24.15,23.8,24.15,10030,,,
2026-09-02_7853,2026-09-02,7853,政美應用,emerging,,326.5,309,313,405953,,,
2026-09-02_7854,2026-09-02,7854,佐茂,emerging,,68.9,65.7,68.9,1766,,,
2026-09-02_7855,2026-09-02,7855,和運租車,twse,42.90,42.95,42.75,42.75,1023863,43825733,-0.2,
2026-09-02_7856,2026-09-02,7856,漢測,emerging,,5230,4940,5050,135207,,,
2026-09-02_7857,2026-09-02,7857,合水先進,emerging,,28.5,27,27.4,69729,,,
2026-09-02_7858,2026-09-02,7858,芝普,emerging,,147.5,140.5,147.5,94979,,,
2026-09-02_7860,2026-09-02,7860,得生製藥,emerging,,66.9,66.9,66.9,10,,,
2026-09-02_7861,2026-09-02,7861,貝爾威勒,emerging,,1250,1155,1235,69239,,,
2026-09-02_7862,2026-09-02,7862,聚泰,emerging,,23.85,23.85,23.85,1,,,
2026-09-02_7863,2026-09-02,7863,中科物流,emerging,,50,47.5,50,173,,,
2026-09-02_7865,2026-09-02,7865,金聯成,emerging,,51.7,49.55,51.6,18274,,,
2026-09-02_7866,2026-09-02,7866,丹立,emerging,,166,159.5,165,86249,,,
2026-09-02_7867,2026-09-02,7867,特力屋,emerging,,57.3,54.1,55.2,26063,,,
2026-09-02_7868,2026-09-02,7868,聖育,emerging,,63.2,63.2,63.2,1031,,,
2026-09-02_7869,2026-09-02,7869,宏于電機,emerging,,378.5,378.5,378.5,1,,,
2026-09-02_7870,2026-09-02,7870,聯剛科技,emerging,,134,132,132.5,6033,,,
2026-09-02_7871,2026-09-02,7871,安立璽榮-KY,emerging,,129.5,120,128,1309902,,,
2026-09-02_7872,2026-09-02,7872,登豐,emerging,,47.5,46.65,46.7,57600,,,
2026-09-02_7873,2026-09-02,7873,瑞峰,emerging,,165,154,160.5,549221,,,
2026-09-02_7875,2026-09-02,7875,安圖斯,emerging,,106,99,102.5,5455,,,
2026-09-02_7876,2026-09-02,7876,鼎晉生技,emerging,,37.8,36.7,36.85,154490,,,
2026-09-02_7877,2026-09-02,7877,海利普,emerging,,38.3,36.35,36.75,47053,,,
2026-09-02_7878,2026-09-02,7878,藥祇,emerging,,145,131,139.5,199295,,,
2026-09-02_7879,2026-09-02,7879,益材科技,emerging,,70.9,65.1,67,126632,,,
2026-09-02_7880,2026-09-02,7880,聖凰,emerging,,137,131.5,133.5,59488,,,
2026-09-02_7881,2026-09-02,7881,科明,emerging,,87.2,84,84,6313,,,
2026-09-02_7882,2026-09-02,7882,倍利創投,emerging,,24.15,23.4,24.15,453159,,,
2026-09-02_7883,2026-09-02,7883,饗賓,emerging,,284,267.5,284,86482,,,
2026-09-02_7885,2026-09-02,7885,宏羚,emerging,,24.5,23.85,24.5,14300,,,
2026-09-02_7886,2026-09-02,7886,科建,emerging,,88,83.6,84.9,37475,,,
2026-09-02_7887,2026-09-02,7887,宇川精材,emerging,,155.5,151,153.5,133958,,,
2026-09-02_7888,2026-09-02,7888,麗寶新藥,emerging,,29,28.7,28.9,5500,,,
2026-09-02_7889,2026-09-02,7889,騰勢,emerging,,75.5,75,75.5,9,,,
2026-09-02_7890,2026-09-02,7890,明曜科技,emerging,,81.9,79.7,81.9,1082,,,
2026-09-02_7891,2026-09-02,7891,博研醫藥,emerging,,23.9,23,23.9,4311,,,
2026-09-02_7892,2026-09-02,7892,元鈦科,emerging,,522,508,515,43272,,,
2026-09-02_7893,2026-09-02,7893,睿信,emerging,,151,145,151,16626,,,
2026-09-02_7894,2026-09-02,7894,瀚軒,emerging,,172,164,168,24586,,,
2026-09-02_7895,2026-09-02,7895,元進莊,emerging,,64.5,64,64.3,9456,,,
2026-09-02_7896,2026-09-02,7896,喬越,emerging,,217.5,201,217,12070,,,
2026-09-02_7897,2026-09-02,7897,禾迅綠電,emerging,,28.2,28.2,28.2,6000,,,
2026-09-02_7898,2026-09-02,7898,乾瞻,emerging,,371,364.5,367,42101,,,
2026-09-02_7899,2026-09-02,7899,景美,emerging,,358,309.5,350.5,363342,,,
2026-09-02_7901,2026-09-02,7901,大大寬頻,emerging,,72.2,72,72,18200,,,
2026-09-02_7902,2026-09-02,7902,宇越生醫*,emerging,,37.25,34.85,35.95,125214,,,
2026-09-02_7904,2026-09-02,7904,任開數位,emerging,,14.3,14.3,14.3,200,,,
2026-09-02_7907,2026-09-02,7907,錸恩帕斯,emerging,,246,231,246,44655,,,
2026-09-02_7909,2026-09-02,7909,鈺祥,emerging,,575,497,567,245525,,,
2026-09-02_7911,2026-09-02,7911,阿波羅電力,emerging,,96,90,90,87167,,,
2026-09-02_7912,2026-09-02,7912,新聿科,emerging,,368.5,340.5,352,69453,,,
2026-09-02_7913,2026-09-02,7913,通寶半導體,emerging,,265,260,262,10321,,,
2026-09-02_7914,2026-09-02,7914,碩明綠能,emerging,,39.5,37.55,38.95,32114,,,
2026-09-02_7915,2026-09-02,7915,廌家,emerging,,410.5,395,405,5777,,,
2026-09-02_7917,2026-09-02,7917,源傑科技,emerging,,677,629,644,411802,,,
2026-09-02_7918,2026-09-02,7918,創鉅材料,emerging,,767,736,767,21645,,,
2026-09-02_7919,2026-09-02,7919,禾蒼,emerging,,37.1,35.85,37.1,13712,,,
2026-09-02_7920,2026-09-02,7920,瀚陽*,emerging,,7.91,7.59,7.77,725048,,,
2026-09-02_7921,2026-09-02,7921,台普威,emerging,,81.8,79.9,80.2,30762,,,
2026-09-02_7922,2026-09-02,7922,源點*,emerging,,0,0,0,0,,,
2026-09-02_7924,2026-09-02,7924,TLC-KY,emerging,,272,257,265.5,203166,,,
2026-09-02_7925,2026-09-02,7925,健生,emerging,,0,0,0,0,,,
2026-09-02_7926,2026-09-02,7926,中華立鼎,emerging,,730,680,703,98681,,,
2026-09-02_7927,2026-09-02,7927,連距電機,emerging,,203,193,194,20481,,,
2026-09-02_7928,2026-09-02,7928,合聖科技*,emerging,,422,390,419,262325,,,
2026-09-02_7929,2026-09-02,7929,碩通,emerging,,409,368,401,63806,,,
2026-09-02_7930,2026-09-02,7930,威世波,emerging,,296,275,283,499365,,,
2026-09-02_7931,2026-09-02,7931,續升綠能,emerging,,129,127,127,2630,,,
2026-09-02_7932,2026-09-02,7932,昱鐳應材,emerging,,376.5,325.5,361.5,360620,,,
2026-09-02_7933,2026-09-02,7933,威旭,emerging,,30.85,29.4,30,7100,,,
2026-09-02_7935,2026-09-02,7935,安富,emerging,,40.4,39.95,40.15,14455,,,
2026-09-02_7936,2026-09-02,7936,寰聖,emerging,,18,16.6,16.8,389337,,,
2026-09-02_7939,2026-09-02,7939,技宸,emerging,,215,205.5,206.5,12388,,,
2026-09-02_7942,2026-09-02,7942,東佑達,emerging,,485,383.5,483,1435704,,,
2026-09-02_7943,2026-09-02,7943,鴻璟科技,emerging,,56,52.5,54.4,61412,,,
2026-09-02_7944,2026-09-02,7944,睿禾金碳,emerging,,37.75,34.95,35.15,42223,,,
2026-09-02_7945,2026-09-02,7945,廣盛科技,emerging,,229.5,221.5,226.5,12212,,,
2026-09-02_8011,2026-09-02,8011,台通,twse,15.85,16.00,15.80,16.00,191251,3044633,0.15,
2026-09-02_8016,2026-09-02,8016,矽創,twse,295.00,300.50,295.00,295.00,377615,112024576,-2.5,
2026-09-02_8021,2026-09-02,8021,尖點,twse,445.00,461.00,438.50,459.00,7186775,3237405030,9.0,
2026-09-02_8024,2026-09-02,8024,佑華,tpex,13.00,13.10,12.80,13.00,28268,364627,-0.20,
2026-09-02_8027,2026-09-02,8027,鈦昇,tpex,186.00,189.00,181.00,182.00,2268211,418518105,-3.00,
2026-09-02_8028,2026-09-02,8028,昇陽半導體,twse,250.00,253.00,245.00,245.50,2559823,635659895,-9.5,
2026-09-02_8032,2026-09-02,8032,光菱,tpex,36.60,36.60,35.80,35.95,74088,2672004,-0.65,
2026-09-02_8033,2026-09-02,8033,雷虎,twse,185.00,188.50,181.00,181.00,4279688,788649667,-4.5,
2026-09-02_8034,2026-09-02,8034,榮群,tpex,19.95,19.95,19.70,19.85,24011,476418,0.00,
2026-09-02_8038,2026-09-02,8038,長園科,tpex,31.60,31.90,31.45,31.60,90843,2870182,-0.40,
2026-09-02_8039,2026-09-02,8039,台虹,twse,319.00,325.00,311.00,313.50,22914063,7254457800,-5.5,
2026-09-02_8040,2026-09-02,8040,九暘,tpex,82.90,82.90,82.90,82.90,762599,63219418,7.50,up
2026-09-02_8042,2026-09-02,8042,金山電,tpex,106.00,114.00,101.50,111.00,4482400,482524675,3.50,
2026-09-02_8043,2026-09-02,8043,蜜望實,tpex,142.50,144.50,142.00,142.00,1368484,195238384,-5.00,
2026-09-02_8044,2026-09-02,8044,網家,tpex,24.25,24.40,23.95,24.25,415658,10040682,0.00,
2026-09-02_8045,2026-09-02,8045,達運光電,twse,51.10,52.20,50.60,51.50,298198,15254354,0.2,
2026-09-02_8046,2026-09-02,8046,南電,twse,1210.00,1225.00,1170.00,1200.00,7721646,9228211370,-25.0,
2026-09-02_8047,2026-09-02,8047,星雲,tpex,44.00,44.00,44.00,44.00,34000,1496000,0.05,up
2026-09-02_8048,2026-09-02,8048,德勝,tpex,52.60,52.90,52.10,52.90,56456,2968708,0.10,
2026-09-02_8049,2026-09-02,8049,晶采,tpex,24.50,24.60,24.40,24.50,99202,2425062,-0.15,
2026-09-02_8050,2026-09-02,8050,廣積,tpex,56.50,56.70,55.90,56.40,556576,31362372,-0.10,
2026-09-02_8054,2026-09-02,8054,安國,tpex,84.40,85.50,83.20,83.20,813457,68633987,-0.50,
2026-09-02_8058,2026-09-02,8058,耐特,emerging,,99.3,91.5,98.3,442099,,,
2026-09-02_8059,2026-09-02,8059,凱碩,tpex,13.20,13.60,13.20,13.50,184392,2474063,-0.05,
2026-09-02_8064,2026-09-02,8064,東捷,tpex,105.00,107.00,104.00,104.50,2331364,245617757,-0.50,
2026-09-02_8067,2026-09-02,8067,志旭,tpex,12.65,12.65,11.75,12.10,14000,168200,-0.15,
2026-09-02_8068,2026-09-02,8068,全達,tpex,16.80,17.05,16.80,16.95,58010,983721,0.05,
2026-09-02_8069,2026-09-02,8069,元太,tpex,158.50,159.00,154.50,154.50,4966932,773697234,-3.50,
2026-09-02_8070,2026-09-02,8070,長華*,twse,50.00,51.20,49.80,50.60,1705588,86341752,0.3,
2026-09-02_8071,2026-09-02,8071,能率網通,tpex,23.70,24.15,23.60,23.85,253633,6052451,-0.10,
2026-09-02_8072,2026-09-02,8072,陞泰,twse,26.25,26.35,26.20,26.20,59473,1561909,0.0,
2026-09-02_8074,2026-09-02,8074,鉅橡,tpex,56.00,56.60,55.30,55.30,354588,19804789,-1.00,
2026-09-02_8076,2026-09-02,8076,伍豐,tpex,22.40,22.65,22.25,22.35,812744,18189196,,
2026-09-02_8077,2026-09-02,8077,洛碁,tpex,44.45,44.45,44.45,44.45,1016,45157,0.25,up
2026-09-02_8080,2026-09-02,8080,泰霖,tpex,28.75,29.35,28.60,29.35,14554,420279,0.35,
2026-09-02_8081,2026-09-02,8081,致新,twse,256.00,259.00,256.00,257.50,157883,40674247,-2.0,
2026-09-02_8083,2026-09-02,8083,瑞穎,tpex,158.00,158.50,157.50,158.50,38694,6120372,0.00,
2026-09-02_8084,2026-09-02,8084,巨虹,tpex,45.00,48.30,45.00,47.55,1347077,61860616,2.15,
2026-09-02_8085,2026-09-02,8085,福華,tpex,16.00,16.15,15.80,15.80,479468,7642075,-0.30,
2026-09-02_8086,2026-09-02,8086,宏捷科,tpex,121.50,122.50,117.00,117.00,5573948,663112470,-6.00,
2026-09-02_8087,2026-09-02,8087,麗升能源,tpex,26.50,26.90,26.30,26.50,8000,212400,0.10,
2026-09-02_8088,2026-09-02,8088,品安,tpex,44.20,44.30,43.70,44.05,413055,18189680,-0.30,
2026-09-02_8089,2026-09-02,8089,康全電訊,tpex,17.60,17.75,17.30,17.45,51663,903958,0.05,
2026-09-02_8091,2026-09-02,8091,翔名,tpex,220.50,226.50,220.00,220.50,276420,61624571,-0.50,
2026-09-02_8092,2026-09-02,8092,建暐,tpex,13.10,13.10,12.90,13.10,15161,197245,0.05,
2026-09-02_8093,2026-09-02,8093,保銳,tpex,28.40,28.40,27.15,27.15,75011,2070989,-0.85,
2026-09-02_8096,2026-09-02,8096,擎亞,tpex,110.50,113.50,109.00,109.50,1798929,199103848,-2.00,
2026-09-02_8097,2026-09-02,8097,常珵,tpex,48.55,49.50,48.50,49.15,144010,7074040,0.15,
2026-09-02_8098,2026-09-02,8098,慶康科技,emerging,,415,395,406.5,29377,,,
2026-09-02_8099,2026-09-02,8099,大世科,tpex,61.50,61.80,59.90,59.90,730702,44902911,-1.60,
2026-09-02_8101,2026-09-02,8101,華冠,twse,12.35,12.35,12.35,12.35,1351,16612,0.4,up
2026-09-02_8102,2026-09-02,8102,傑霖科技,tpex,66.00,66.00,65.10,65.10,3117,204880,-1.40,
2026-09-02_8103,2026-09-02,8103,瀚荃,twse,124.50,125.50,120.50,122.00,4586924,561187514,-4.5,
2026-09-02_8104,2026-09-02,8104,錸寶,twse,31.05,31.30,30.90,31.00,187001,5827711,-0.05,
2026-09-02_8105,2026-09-02,8105,凌巨,twse,15.80,16.20,15.70,15.95,3694381,58781206,0.1,
2026-09-02_8107,2026-09-02,8107,大億金茂,tpex,12.30,12.50,12.30,12.35,16354,202336,-0.15,
2026-09-02_8109,2026-09-02,8109,博大,tpex,132.00,136.00,131.00,136.00,529983,71014278,4.00,
2026-09-02_8110,2026-09-02,8110,華東,twse,45.00,45.30,44.60,44.70,1967236,88231207,-0.45,
2026-09-02_8111,2026-09-02,8111,立碁,tpex,75.00,78.50,73.40,76.40,45295021,3437682960,1.00,
2026-09-02_8112,2026-09-02,8112,至上,twse,91.50,91.90,90.70,91.20,6958592,636160025,-0.1,
2026-09-02_8112A,2026-09-02,8112A,至上甲特,twse,45.10,45.10,45.10,45.10,4445,200450,0.05,up
2026-09-02_8114,2026-09-02,8114,振樺電,twse,197.50,199.00,196.00,198.50,248339,49200915,2.5,
2026-09-02_8119,2026-09-02,8119,公信,emerging,,10.05,9.6,10.05,42857,,,
2026-09-02_8121,2026-09-02,8121,越峰,tpex,27.50,27.85,27.45,27.50,335523,9257106,-0.40,
2026-09-02_8131,2026-09-02,8131,福懋科,twse,62.80,63.40,62.60,62.60,801443,50395998,-0.9,
2026-09-02_8147,2026-09-02,8147,正淩,tpex,128.50,130.00,125.50,126.00,91464,11659281,-3.00,
2026-09-02_8150,2026-09-02,8150,南茂,twse,91.00,92.30,89.90,90.20,18889803,1718832958,-3.0,
2026-09-02_8155,2026-09-02,8155,博智,tpex,365.00,372.00,364.00,369.00,532734,195931582,-0.50,
2026-09-02_8162,2026-09-02,8162,微矽電子-創,twse,62.80,63.00,61.50,62.20,104586,6503803,-0.6,
2026-09-02_8163,2026-09-02,8163,達方,twse,31.20,31.80,30.95,31.75,563497,17792806,0.55,
2026-09-02_8171,2026-09-02,8171,天宇,tpex,20.35,20.35,19.65,19.70,127059,2518625,-0.40,
2026-09-02_8176,2026-09-02,8176,智捷,tpex,10.00,10.00,9.94,9.94,10583,105310,0.05,
