r,arm,cagr,mdd,turn_n,turn_sum,cost_sum,w_mean,eq_sha,trough_i
172,R_rp,0.3047843549609066,-0.3058170905883746,113.0,10.96123428765529,0.06412322058278346,0.42453590686378523,9f981805551cdcf7bc5e4c43fdb91493517f41bd8abe36fba34cd52e6a9140e5,747.0
172,W_fix,0.3042265428160196,-0.3111644592263718,113.0,6.289409723973746,0.036793046885246414,0.5,e47ff0b7b8bcc21778769522293d18098d62728fe63e32c0c4d3f5426362c7bd,747.0
172,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
172,W1,0.3524962182230005,-0.3399330902607039,0.0,0.0,0.0,1.0,a9fee26818df7937a19e1db3c1cc259f0d3469036bcef02cc2567e2a577f7b48,747.0
173,R_eq,0.28659174412849797,-0.3141060794213252,113.0,9.551066688394567,0.05587374012710822,0.41619311034622947,95aa75e3ee264fc0eeff28d06acc6ec18905fb0888a3b17227fca8beff5959a0,747.0
173,R_tv,0.3245674886765795,-0.33543286039614983,102.0,23.076657213819246,0.1349984447008426,0.6999617441778643,d489c920e3e4f85b865f5ace6614f9307c20ea0c08ec4756f4bc35b54cababa8,747.0
173,R_rp,0.2865917441285326,-0.31410607942133467,113.0,9.551066688399292,0.05587374012713586,0.4161931103462203,1804aef6219d884457b6e1b52aa401b7e14caead59b9cee4e30d3f8d459064fd,747.0
173,W_fix,0.2794498755152355,-0.3243903725687014,113.0,4.944893813442156,0.028927628808636613,0.5,2b76c00754ea66728c52a2828d4ac82b8e3b946f7f8b2719d09895135da29ecd,747.0
173,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
173,W1,0.3004756898550027,-0.4244789655396781,0.0,0.0,0.0,1.0,b0aa9ce81e2eba00155494583caab0e6ea7bd8a971cbefbe906bd00714d963bc,747.0
174,R_eq,0.23856580730530008,-0.3069989565813153,113.0,8.005872746934417,0.04683435556956633,0.43024015679075783,ad8ebf01f21c1bcb4a5779a94dba93f434bd2d936bc3a41bf388e82b3bf51cbc,747.0
174,R_tv,0.2370210974357918,-0.32416925019032783,104.0,16.46824884228834,0.0963392557273868,0.7281756780618023,73501f76e4adbb5042912e704d28ebe68a7f671b0dfa816471c30136e3517d54,747.0
174,R_rp,0.23856580730529586,-0.3069989565813231,113.0,8.00587274692452,0.046834355569508435,0.4302401567907207,762aded1db93ecb126853ab7455c63d62c64ab23861a5c89babf398aa5877ebb,747.0
174,W_fix,0.23405516840173934,-0.3155005718671352,113.0,3.910397672150179,0.022875826382078548,0.5,9019a62c64a734614e25334aeddbd367245f38c5f0a39a18e7e22ad9b39ad1f9,747.0
174,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
174,W1,0.21583618412153793,-0.35635752818223493,0.0,0.0,0.0,1.0,5fee07695fb923ccb1ced1f0565a0cd48d31032a1ac11c84b1a17bad23bad2d4,747.0
175,R_eq,0.2606615826948009,-0.3214742095725034,113.0,9.639474223345221,0.05639092420656955,0.4158910677952078,0e5d39c9f5e15600389a388e84672c639ac60cc5240dc09156f96a39dca4a41f,1386.0
175,R_tv,0.2712097241957714,-0.3150710394051509,99.0,23.601489555658254,0.13806871390060077,0.6964886710576208,adcea9500e63894dd983b6cf297a4ecd87cbf3e53413ac90540e23f51506d4d2,1387.0
175,R_rp,0.2606615826947749,-0.3214742095724723,113.0,9.639474223355403,0.05639092420662912,0.4158910677952169,fb9ef0c06370bfb5ee7646dc681a15a4d4e594cb825bd816d187caf0de73fa60,1386.0
175,W_fix,0.2544154885427454,-0.32967129250679017,113.0,5.03172009991996,0.02943556258453177,0.5,7c7674f34e40865fa5802f008d16ab2c2e4fc7e7582f065011e298c71d063662,1386.0
175,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
175,W1,0.2507246860258314,-0.3852493748645996,0.0,0.0,0.0,1.0,5eff764538b3e2820e9e674a8ec1fdf6d3771bef149a702abec9b06fa4f08d98,413.0
176,R_eq,0.28929399498545605,-0.338756025416837,113.0,9.871643021148707,0.05774911167371993,0.41426266388574035,fa0332f15e0831030cbcc0ace33fc4211cc3a01692c87c0db8f1d18bc7ecd546,747.0
176,R_tv,0.3213264422356066,-0.37400441519902866,105.0,24.64238803349755,0.14415796999596067,0.6919832974458593,2520efa20ea1deb44ee601ee80769e67353f5606a437fc29f6e2bc3fbb13e3ca,1975.0
176,R_rp,0.28929399498546116,-0.33875602541687755,113.0,9.87164302114589,0.05774911167370345,0.41426266388574773,98520efd840492dd737ccbf98c01b8cc65789bf78e4107d6db95c6c025d20e5a,747.0
176,W_fix,0.29326703080194694,-0.35513843074736884,113.0,5.9755395958534185,0.0349569066357425,0.5,069cae400039362fe6d99bd530dcdb3573ff77b687542dcd93b461adb90f8bc8,747.0
176,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
176,W1,0.3277235636291358,-0.42546755940968717,0.0,0.0,0.0,1.0,0740bf3eb34f91b0f74b3e74a3a9e00faf6e2def06b4aa375bb25f507b166801,747.0
177,R_eq,0.27878002819328684,-0.31818579862100066,113.0,9.06935484630133,0.05305572585086278,0.40996882463970136,b0666e28ab2a253c8eacfa85b57cdaaaeb1a2b80f11a1d0ad796afa39c38169c,1975.0
177,R_tv,0.29667398194303685,-0.37667368123823936,107.0,20.258246118457464,0.11851073979297616,0.6791713277938454,a9447b53b4efb00cc0f3a3df6e25498406753031c89b56df22b162d6e75289ab,1975.0
177,R_rp,0.27878002819327996,-0.31818579862104496,113.0,9.069354846291017,0.05305572585080244,0.4099688246397184,55ca3cdea9a7c8b5858d4b7e74965301904ff86f9e48388b17bb6390ed2ce795,1975.0
177,W_fix,0.28699420593191527,-0.3162170511313931,113.0,5.835008347773581,0.03413479883447544,0.5,3e58302d1c01b60647f2ca040aa1d798fe2cc85a7b5f24a1352bfe8020887c9e,1975.0
177,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
177,W1,0.31720929132311126,-0.3796341866405268,0.0,0.0,0.0,1.0,1063ccd56c6c7c207c897504cb6da049164bdfffadc615a11c9e59457c92475f,1975.0
178,R_eq,0.2880667851613399,-0.31003692441055236,113.0,9.025625380872377,0.05279990847810341,0.4222557662964924,31d2aaba9c491b9e64e4c3b6593af84d28e1884f9eab61db07025794c45d8263,747.0
178,R_tv,0.31175052632769895,-0.34465565460036923,102.0,21.893897000834542,0.12807929745488206,0.7111380105495727,09f99ef4e3d9fea8be18bc61ae75019998601249b1b052c9fd169de85effb030,1975.0
178,R_rp,0.28806678516136186,-0.3100369244105388,113.0,9.025625380855693,0.05279990847800581,0.422255766296487,d9d0952590d590deaafccf75a929ce5e2ae9ef6461d83993ec0bbb1c4dfdf917,747.0
178,W_fix,0.30040984891752665,-0.31789629397817865,113.0,5.2691532628220745,0.03082454658750913,0.5,c837dd943a547b65a507e9ef78cea53871864a6596c7c9cfae389595b6d19461,747.0
178,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
178,W1,0.3456090138733725,-0.4279724585750887,0.0,0.0,0.0,1.0,c8b9b7d6362c0717ffa65bf30a203751afd8d4e95fbce206d85225705a324c02,747.0
179,R_eq,0.24730839076065325,-0.35681606461357906,113.0,7.523908376477557,0.04401486400239372,0.41348453207252317,db79941a990a5a2b1f41c05d18e3977f363b906e7f9a4671d640735834d4550d,1975.0
179,R_tv,0.247123981883006,-0.45104698103792407,109.0,16.168012535614878,0.09458287333334704,0.6863048110388175,27fc4f75d0a7c1bc18a63c0bf0d6ef7c25c100ed566b771a9b2cdb40b8725c0b,1975.0
179,R_rp,0.24730839076064282,-0.35681606461357307,113.0,7.52390837646913,0.04401486400234442,0.4134845320725287,1e2e856ff61d7ff36cca5e4e5e2c4107d3f20d13e4d178fb56b9e82010925d87,1975.0
179,W_fix,0.2437341403855433,-0.3534719472892237,113.0,4.501373827754119,0.02633303689236159,0.5,644b95796761d8baa030d8653c84f326f10fa951cb83774393086f24768dbc23,1975.0
179,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
179,W1,0.23213980995807382,-0.45049450147666414,0.0,0.0,0.0,1.0,c7a003a04974c7574d218da95f4429616f41ea25117ed18a6f1e8b6a7d63945b,1975.0
180,R_eq,0.25382910289815563,-0.3192509937492018,113.0,8.463857669503465,0.04951356736659526,0.4260237297997143,d78d242af85e5d8c4a8b300e1309d74217909276b1965cf4fdc3a50067621d41,747.0
180,R_tv,0.2612946780859853,-0.3433968616143465,98.0,19.600577476477334,0.11466337823739241,0.7194410653430132,180bc066973a0a01c3da47cf01f0c1f6e0ee5fcde77111db46c571f6ff367164,747.0
180,R_rp,0.2538291028981914,-0.31925099374919025,113.0,8.463857669516841,0.04951356736667352,0.4260237297997135,21ef9f4c6b7943a9b79face34ae0df389acb2ad1e0fb622424b0e12f7ee1ecd2,747.0
180,W_fix,0.2531028182722741,-0.3320700283542106,113.0,4.537433595419433,0.026543986533203688,0.5,96e63d192e3fd93ad7726366d8f0623026a2d0640e79b109d1e67aa08027c649,747.0
180,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
180,W1,0.2542708972384542,-0.4179383260196242,0.0,0.0,0.0,1.0,5c533db8236898632b72e8f72c1e8f14220b553c0626517b5cc8c3f54080bf91,1975.0
181,R_eq,0.22685177945466428,-0.35660682605424937,113.0,6.869134442089175,0.04018443648622168,0.4234874115918253,51def64d909cbf0a021df58832bfc53334457f429fec66c8695e3b20d99df087,1975.0
181,R_tv,0.2063217401475821,-0.4529504219081929,103.0,12.817854964376991,0.07498445154160539,0.7114450200490153,c41fb639da819d9fd03a86067c1a0fd80803ed77cfa6cafb020b4753506fa150,1975.0
181,R_rp,0.22685177945463697,-0.3566068260542714,113.0,6.869134442094136,0.0401844364862507,0.423487411591808,f404c68da5a39e82775b32e38b09ec89383a9ae79a343dc2212075ad0f4ab4fb,1975.0
181,W_fix,0.225710927837256,-0.3545162510793647,113.0,3.7812209187392867,0.022120142374624827,0.5,0e48c52393324234b34bf4cfa8b01c303f5121b5519ec86697e751921c30d952,1975.0
181,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
181,W1,0.19730249014330425,-0.5220444686286387,0.0,0.0,0.0,1.0,87160edf9bcc9000514631cd3db7991eeb1e7ea4fac6064e768673ab9c05141f,1975.0
182,R_eq,0.26444431467089435,-0.3521982908493682,113.0,8.153974005829491,0.047700747934102526,0.41179327967007856,8c5cb809f1b9a01ddde574407efa9f7495024c95b7eefb908e676517190b5881,1386.0
182,R_tv,0.2740410477447466,-0.3659786356782884,101.0,19.784355749817156,0.11573848113643037,0.6849983710293239,2464ab6214738b71dafca753ede9ab6ba0fc5520c471da583a1e20c9d12a1f73,1378.0
182,R_rp,0.2644443146708857,-0.35219829084941057,113.0,8.15397400584159,0.04770074793417331,0.4117932796700807,553aa4220cbb89a854a0d517a51437a00a5bce4c531430765a572650e1676091,1386.0
182,W_fix,0.2669233069702568,-0.3657514494034701,113.0,4.494628111564713,0.026293574452653568,0.5,335d0fb8f4394229c372e8ed4f25a777b19a0f010b0ac61ef340980ac42b4555,1386.0
182,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
182,W1,0.2790517575765574,-0.4553442078169174,0.0,0.0,0.0,1.0,4631d0202fe77c8cd1e5228d1be02bd039e79034649172d9278671d84a6f6416,1975.0
183,R_eq,0.29337992223175613,-0.31503656023763993,113.0,10.256645770766568,0.06000137775898442,0.41199839849996933,6b7e6b3b82278ca46d02472511c869a09bc56c04d20715051b5fa000229435e5,747.0
183,R_tv,0.3267927136455848,-0.3471340796095352,104.0,25.579289654360903,0.1496388444780113,0.6762612175216265,e654436c703184f88d193aa1bd1cc934c37ff02371a60639b029dc26a818bed0,1975.0
183,R_rp,0.2933799222317215,-0.31503656023766663,113.0,10.256645770747904,0.060001377758875235,0.41199839849995196,988eb6fda171b1ff956949672d007f06f66b8acffc4d23dc3cecfdf69a017d1f,747.0
183,W_fix,0.304907835020646,-0.32488854327326727,113.0,5.7735240390885085,0.03377511562866777,0.5,32d0fc1f73485b7e8d8c0f66b71dbf344d0052cf698acb0080b419c14a3d3cd9,747.0
183,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
183,W1,0.35432332230743113,-0.43317304238230064,0.0,0.0,0.0,1.0,b6ec795ea98bc16ec793f9eeb1bf559d4a2d512508cf1fdc3a8389a3f28abfd3,1975.0
184,R_eq,0.26664246847411865,-0.317180688813959,113.0,9.10287921637993,0.0532518434158226,0.4128549754016953,4d71e61c86efdd55857f5b9ab2b95eb620a37b3c70c592b3e88734cd624f6b1e,1386.0
184,R_tv,0.27937562912232217,-0.34354499083242745,106.0,20.4705671739114,0.11975281796738171,0.6890207326409429,7345aa32d29a73e561527f34c48258e7bc27678a8b9abbe07631e47ad8d2e685,1975.0
184,R_rp,0.2666424684741089,-0.3171806888139489,113.0,9.102879216374596,0.05325184341579139,0.4128549754016643,e5486818326076c0ba812d1685e60a13e847c49325f9fce7116f26e1bc680dd2,1386.0
184,W_fix,0.26536326125879306,-0.32239007049942553,113.0,5.649716822912835,0.03305084341404008,0.5,dc7dd55f228b419f44fa4b317c2c2daf0895b991ae5163abb92c1b3fbb619add,1386.0
184,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
184,W1,0.2733638265147198,-0.4118949576304865,0.0,0.0,0.0,1.0,6819f054bb1487919ef7cf64f70d8f8192b0fe6ed5f25c101b70e409f25f931a,412.0
185,R_eq,0.2886392167874625,-0.3234776668952981,113.0,8.694601133388009,0.05086341663031986,0.4103026388475331,33e38562cd2ec9bdaef17fbc5d3b79ed23d54186afb14fea10eea702e8febbdc,1975.0
185,R_tv,0.3149949098636331,-0.38255883675097685,106.0,19.37333684258685,0.11333402052913304,0.6796921113185291,910539dcbfff8babc0425c89759c119682e05814c11653128f52977142044f73,1975.0
185,R_rp,0.28863921678745497,-0.32347766689529023,113.0,8.694601133378928,0.05086341663026673,0.4103026388475134,aa3ce622550cb273f42ab5f9a3a879c9c8950eb4cb797dd59100ac90bef0ac1b,1975.0
185,W_fix,0.2982170933593644,-0.3213989449199209,113.0,5.790374840152223,0.033873692814890506,0.5,937b0e72efc8d454cf8041d137757a3135c6c5cb4397fd07e859ea8c7765ca52,1975.0
185,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
185,W1,0.3378161304172953,-0.46269659384251327,0.0,0.0,0.0,1.0,631c7a552054b206a4834b3f0d77066915d1a3504c9a1ae90f60ee95a2d74543,411.0
186,R_eq,0.2888118874395911,-0.3195738842789057,113.0,12.015360457238252,0.07028985867484377,0.42147035247181197,ef6f8cd6dd8c82f575fb589a77d156888efb72366d87fd90901ef31695d028aa,1975.0
186,R_tv,0.322419313665002,-0.38227031484176915,101.0,29.54462648999538,0.17283606496647297,0.7087340362584683,c55351609512b428ef386737495090149aa1072cca21c3ba1604f166224157a1,1975.0
186,R_rp,0.2888118874396117,-0.3195738842789345,113.0,12.015360457252962,0.07028985867492983,0.42147035247177866,c6f97b0f8ff58fb1c2251ce8bcdb775e6d738ac4462aa83e62673641528383f0,1975.0
186,W_fix,0.2909482745951608,-0.3185511386791549,113.0,5.797253632499266,0.0339139337501207,0.5,f9ed4d104245fc93c8de87c8901e1791605de828307d3f9293d8e787a1c14b56,1975.0
186,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
186,W1,0.3264163194222873,-0.3863573222590783,0.0,0.0,0.0,1.0,ecfc56b0ac36146817a5ed272f821ef801e6fcc6b588de2128879d3b50295de5,400.0
187,R_eq,0.28735414160562733,-0.31498885735503956,113.0,9.22682099088234,0.05397690279666169,0.4165786026939,020ba62f9ad74d1113fec0869a4bf077182bb53768199a8dc855f85c4f6befaa,747.0
187,R_tv,0.3136470114229526,-0.3403426992151356,105.0,24.639907609921483,0.14414345951804067,0.6938796514436216,0aae76c7f280b0525db871daea44b1ae0537899be8fb565ffed3867b99cae0c1,747.0
187,R_rp,0.28735414160561135,-0.31498885735503884,113.0,9.226820990880094,0.05397690279664856,0.41657860269386554,e32deaeaf320b510a6afd6874ba53475b8fa13f0db429efda6a880fe29b7ba10,747.0
187,W_fix,0.29908552650315956,-0.32516205763808576,113.0,5.4936788493536675,0.03213802126871895,0.5,97d968658e390074ba79bea424a2a00993d860824112263a3153910283b6d315,747.0
187,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
187,W1,0.34520286562675406,-0.3729666047302056,0.0,0.0,0.0,1.0,d3c5e486e1e71e5465d8cbf354fab0e83e8e33a0057c42dee1326c7f0fa5d6cb,747.0
188,R_eq,0.23697654181073124,-0.3267073392310635,113.0,7.153583053067959,0.041848460860447564,0.4331820889571331,c6d31cbf43240cb063664f90425afd5811b13b5df87be0474acd161d8a198e36,1386.0
188,R_tv,0.2276736695280126,-0.3708371310076544,99.0,14.84086464096332,0.08681905814963542,0.7343392336706883,7b581a6c559343cb4e3ca74e8439411d074afc3f5dff5f2c7d7c09c44467368d,1975.0
188,R_rp,0.23697654181079408,-0.32670733923104944,113.0,7.153583053073687,0.041848460860481065,0.4331820889571114,a318945b814222f46b2daaee3900f54edc8a7c1c9f77510e4a6590d09324571d,1386.0
188,W_fix,0.2348078938422664,-0.32577825339634064,113.0,4.176552584707133,0.024432832620536728,0.5,04b0d1255b5f8a8e1e40e01664382040030037c2c3d2fb17f1640cbb6c79990b,1386.0
188,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
188,W1,0.21513059171586146,-0.44316689640763374,0.0,0.0,0.0,1.0,d1d2cc71765bd6310138c7b655d094f473a05fdde6004dd202b7e3ccb6d6b976,1975.0
189,R_eq,0.2551016147003329,-0.33557110866113476,113.0,8.424784923276238,0.049284991801165995,0.4090767655250947,76b576b4a59d2c75114bc64a39159ab8d31ed7098368ae34fda692a6ee138460,747.0
189,R_tv,0.26478556672097997,-0.37589366161344967,104.0,18.752612258833402,0.10970278171417541,0.680491869379845,812754746331cac6f9a57c6a7cae69d46004b22843ce2502f68fc7c0fca8e562,747.0
189,R_rp,0.25510161470036063,-0.33557110866112444,113.0,8.424784923285761,0.04928499180122171,0.40907676552506866,9b19e49a403f6f34db27f29b59f9fd3747605ba78caf4dd0d3ad96e302c46c3d,747.0
189,W_fix,0.24876148798960807,-0.34509027584567964,113.0,4.525750514616017,0.0264756405105037,0.5,63d7e53c0c2905bb6b6cb2c72129d52c9ad834c3dd80c157f8996d389a497c63,747.0
189,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
189,W1,0.24204310302990262,-0.4118540874303369,0.0,0.0,0.0,1.0,c5830879342790f16edfd6870888e09dfd2c85d08715280a708ea3cd278cbe0d,747.0
190,R_eq,0.29992341260364186,-0.30451496089430347,113.0,8.111309615094605,0.04745116124830344,0.4157374501718264,6fe0b24e8b6539030101a58356bea29fa2b797a195ca2441598eba345ed9ee2e,747.0
190,R_tv,0.3396261703520109,-0.32378856791080746,106.0,20.73366333577856,0.12129193051430456,0.6899099611337791,6138f94ee80e3b56db299f4a665c9723629f7a176d3106cf298fcc5d32c5310e,1975.0
190,R_rp,0.29992341260361455,-0.30451496089430846,113.0,8.111309615076847,0.04745116124819955,0.4157374501718335,b8385e0a87e407fdaea1f45a11efa6cbafe49a614e37ef6025823d4b7de11c7b,747.0
190,W_fix,0.30625423434297394,-0.31278220399106416,113.0,5.725367020140482,0.03349339706782181,0.5,5cf7bb4723128f52b503151664f68c725c3158bbd646a4cdb100e81eac8f3899,747.0
190,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
190,W1,0.3585869332884022,-0.40365623670482664,0.0,0.0,0.0,1.0,c2ce338afb07f5a7675a41921ef036ed2d2d6381ae6c941f5c3c1fe4f4098b08,411.0
191,R_eq,0.24796976937708726,-0.3498946094068324,113.0,8.821637754693386,0.051606580864956314,0.42098654847258304,a6351fc351092989c523f8006b3920d8ce446961afba075adddadd0ec3235762,1386.0
191,R_tv,0.2499742501987423,-0.4109387247417455,101.0,20.416889605117387,0.11943880418993671,0.7044688347918908,372cef156b6c8bd00ea292e1259c03e4292bf5155c53ea86cb6e6ed9859474a9,1975.0
191,R_rp,0.2479697693770755,-0.34989460940676204,113.0,8.821637754676832,0.05160658086485947,0.42098654847256894,8fc2cc04afe2e80a95cb7337ab4a477324e35a8ffd1598b61f58965d5ca4dbc0,1386.0
191,W_fix,0.2471766155787023,-0.3691107353006393,113.0,4.600081253059088,0.026910475330395665,0.5,e9bc1fff4904ad670864f3ec8f6c422bad1886eea7e5e0ad3ca5731ee03954cf,1386.0
191,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
191,W1,0.23882046791284184,-0.5349152440893011,0.0,0.0,0.0,1.0,403874e8c80f5cb0b4facd3ec80fab00b5120dfbc3e84d57b123cd2b95985f8c,1975.0
192,R_eq,0.29073442747894385,-0.32013129574455695,113.0,11.355560543783977,0.06643002918113627,0.419811986074561,ea93ed92437e68ca442448ab95c748c8d3e6d2b76b03637bcc2ecde194ee8751,1975.0
192,R_tv,0.3122407940697982,-0.3788310049218997,97.0,24.476206009834982,0.14318580515753465,0.6959379381425813,ccd147cb2afbe5e11528eb46cbcd587de21eddd1dd54b672e4fd5ed9dfd79462,1975.0
192,R_rp,0.29073442747892697,-0.32013129574448573,113.0,11.355560543771372,0.06643002918106253,0.4198119860745464,d47a6d34b57fd7c5587e022a4990c656b58b39380c00c20287b3468f79742c99,1975.0
192,W_fix,0.3067476638143807,-0.3166063019413979,113.0,7.2274686066812714,0.042280691349085436,0.5,4e99f52af405f3926b5fb287c965780530d4c40108513bff5165990b005da4df,1975.0
192,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
192,W1,0.3564126224833104,-0.37883100492189986,0.0,0.0,0.0,1.0,220ab3ff3612a62f5404015de1e2177f98beeaa8b447742651fd34c30b23f993,1975.0
193,R_eq,0.2523259022888058,-0.346632621358457,113.0,9.312250235318722,0.05447666387661452,0.4219620561740356,8e17d14032230ce647f2bfe090ddb792d6217b7f8504dc1459cd32348dfed330,1975.0
193,R_tv,0.2554542343832287,-0.413336623775158,103.0,20.34221612408016,0.11900196432586896,0.7088455912111545,257282d240a881d57d12fd20f0455a11c444938220e5e41ebce8fa7c91c04e18,1975.0
193,R_rp,0.2523259022888027,-0.3466326213584916,113.0,9.312250235322624,0.054476663876637355,0.4219620561740697,a6644cabd37d483e9de526df9ff68d14d256ed700ce49938b115cc7d5d12a833,1975.0
193,W_fix,0.25040683157300303,-0.34112982033439226,113.0,5.098429703828473,0.02982581376739657,0.5,721367ee35058423d0bf70697a871fc16c35b9430af1ebac83403896bdd83b4a,1975.0
193,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
193,W1,0.24283540682076166,-0.41333662377515773,0.0,0.0,0.0,1.0,7667256463f159bbe7935cfe04a71e518643615556fd16b7270ab5fd37ba7394,1975.0
194,R_eq,0.2540234839242075,-0.3466403843410016,113.0,7.425084826974819,0.043436746237802686,0.4166755918302702,6240f6faad5b1e636511089e9c743caaf24536ce14e0b20a7ffa157d1b42bab1,1975.0
194,R_tv,0.25854708533273474,-0.42303823557526016,108.0,16.659689641097096,0.09745918440041801,0.700760275668897,98269ff35d4c087caeb6b7ddd5ab0bd14a225fdcce1e58dfd7d51750a805be16,1975.0
194,R_rp,0.2540234839242099,-0.3466403843410003,113.0,7.425084826959601,0.043436746237713666,0.41667559183031133,c91141b6321fb9dffbbb3f24a765bfff4646b18736cbf03a85ab983599322420,1975.0
194,W_fix,0.25023659294710976,-0.34867278105454036,113.0,4.29356767140666,0.025117370877728966,0.5,25e41f0b5302d76553ce6a2ca3e3872fe73b72ce365bd7038630a59983004850,1975.0
194,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
194,W1,0.24400650154794246,-0.455124479548312,0.0,0.0,0.0,1.0,8b2b862cc528f14e4f4c9d51c36f33b3421273626d41357f5adcc8a4696e4102,411.0
195,R_eq,0.20872551133717643,-0.3265906800907703,113.0,7.127022717120484,0.04169308289515484,0.4283532216899203,ae6116366bc41935b52d3c79ab6914c125ca3bb2518c0f162c3ea255edb3d96a,747.0
195,R_tv,0.18410973062322933,-0.35985178060288475,102.0,14.091221889754054,0.08243364805506122,0.728534570841224,9c78a2343ad03dc3e1e1ca48fa74d29e118443243226bdf3873341efcc7062ed,747.0
195,R_rp,0.20872551133722905,-0.3265906800907683,113.0,7.127022717112178,0.041693082895106245,0.42835322168991385,33d939fe8e349906ff4538044eb2f2f4c821136532ab7874fe64f199600f768a,747.0
195,W_fix,0.1935782283667855,-0.3391067298531008,113.0,3.7054350601064137,0.02167679510162252,0.5,77e6346da6728495c806f8ad4fac1c2d6bc58789c2cf40d1f488936fbdb43a4f,747.0
195,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
195,W1,0.13549335692542996,-0.40037120678382004,0.0,0.0,0.0,1.0,09e296450e290d420b1adf7dac06ad81e4521b58b61eae0fd60093edfb59e6dd,747.0
196,R_eq,0.276977228152564,-0.3322335602081834,113.0,8.091285915689898,0.04733402260678592,0.42179619416470615,954b04a7c1bef4ef47cddd17797197edd7d80f32200fde964bbac23e35466d7f,1975.0
196,R_tv,0.2970575558313775,-0.4013358215079572,106.0,20.466934854979833,0.119731568901632,0.713105023117,93575cfa9b5af3688f9beaacfd425949e47776fa7d1f9ba72ad7c1d3a319f629,1975.0
