seed,段,sid,vol60,回看無成交日比,段內無成交日比,段內報酬
102093,1,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102093,1,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102093,1,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102093,1,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102093,1,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102093,2,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102093,2,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102093,2,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102093,2,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102093,2,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102093,2,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102093,2,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102093,2,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102093,3,2633,0.008541656290662612,0.0,0.0,0.32844182750067175
102093,3,1102,0.014993159545584174,0.0,0.0,-0.03093356524880231
102093,3,1710,0.020066731896744447,0.0,0.0,-0.1048231795489506
102093,3,8489,0.02252461055786175,0.0,0.0,-0.26045649858285236
102093,3,5274,0.02383175583740755,0.0,0.0,-0.5346430241008246
102093,3,2408,0.024801506380465875,0.0,0.0,-0.4822402723279884
102093,3,4528,0.025346147289194838,0.0,0.0,-0.4348976861132192
102093,3,4147,0.026573363427795794,0.0,0.0,-0.35947713678964144
102094,1,2890,0.005795939058432656,0.0,0.0,0.2559072708775405
102094,1,2376,0.009663261308122714,0.0,0.0,0.12775741550593067
102094,1,2618,0.011306139792999517,0.0,0.0,-0.034684906241227775
102094,1,1707,0.011818424175035888,0.0,0.0,0.1120910417057468
102094,1,2395,0.012681110130890969,0.0,0.0,-0.09054389442364685
102094,1,9951,0.013377093470458916,0.0,0.0,-0.5628013604522579
102094,1,6239,0.013687997934197357,0.0,0.0,-0.20477039674910025
102094,1,2356,0.015878716308827114,0.0,0.0,0.07284772167148668
102094,2,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102094,2,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102094,2,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102094,2,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102094,2,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102094,2,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102094,2,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102094,2,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102094,3,2731,0.028567480737643664,0.0,0.0,-0.37550056975760604
102094,3,6538,0.03320762052192032,0.0,0.0,-0.20757770369856954
102094,3,4967,0.03563731373916524,0.0,0.0,-0.11116958339688243
102094,3,1796,0.038787830828323294,0.0,0.0,-0.60089194691538
102095,1,2912,0.008334419382361373,0.0,0.0,-0.08480827015007875
102095,1,2884,0.011454541532377342,0.0,0.0,-0.07002223714545563
102095,1,2409,0.017210242326652442,0.0,0.0,-0.40127760849518623
102095,1,1314,0.020337389626652495,0.0,0.0,-0.4405529992396975
102095,1,2206,0.020646793361693946,0.0,0.0,-0.16630316359543773
102095,1,8155,0.02351365523619316,0.0,0.0,-0.29859576869710613
102095,1,2515,0.024675067184580898,0.0,0.0,-0.4059738137849852
102095,1,2345,0.026652657802921965,0.0,0.0,-0.2283546233602699
102095,2,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102095,2,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102095,2,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102095,2,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102095,2,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102095,2,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102095,2,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102095,2,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102095,3,3546,0.01939840209985785,0.0,0.0,-0.1119235535122809
102095,3,3293,0.02435513956477772,0.0,0.0,0.022167190259142266
102095,3,5439,0.025607424658320402,0.0,0.0,-0.30890762615723333
102096,1,2633,0.008541656290662612,0.0,0.0,0.18399844634600115
102096,1,1102,0.014993159545584174,0.0,0.0,0.1662425024332599
102096,1,1710,0.020066731896744447,0.0,0.0,0.03363941884724442
102096,1,8489,0.02252461055786175,0.0,0.0,0.04892276509875759
102096,1,5274,0.02383175583740755,0.0,0.0,-0.6195541405679983
102096,1,2408,0.024801506380465875,0.0,0.0,-0.4822402723279884
102096,1,4528,0.025346147289194838,0.0,0.0,-0.3983237994389772
102096,1,4147,0.026573363427795794,0.0,0.0,-0.40032680219604744
102096,2,2912,0.008242856239309575,0.0,0.0,-0.08316813033332593
102096,2,2884,0.011416752352712204,0.0,0.0,-0.058894281393459647
102096,2,2409,0.017474843540571616,0.0,0.0,-0.3947874424786788
102096,2,2206,0.020120723015653565,0.0,0.0,-0.14323228467085425
102096,2,1314,0.020318973984686604,0.0,0.0,-0.44566207512393197
102096,2,8155,0.023536345658001195,0.0,0.0,-0.29859576869710613
102096,2,2515,0.02437350714654415,0.0,0.0,-0.40992080916791696
102096,2,2605,0.027530004097744285,0.0,0.0,-0.40422077380807786
102096,3,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102096,3,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102096,3,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102096,3,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102096,3,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102096,3,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102096,3,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102096,3,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102097,1,2633,0.008541656290662612,0.0,0.0,0.32844182750067175
102097,1,1102,0.014993159545584174,0.0,0.0,-0.03093356524880231
102097,1,1710,0.020066731896744447,0.0,0.0,-0.1048231795489506
102097,1,8489,0.02252461055786175,0.0,0.0,-0.26045649858285236
102097,1,5274,0.02383175583740755,0.0,0.0,-0.5346430241008246
102097,1,2408,0.024801506380465875,0.0,0.0,-0.4822402723279884
102097,1,4528,0.025346147289194838,0.0,0.0,-0.4348976861132192
102097,1,4147,0.026573363427795794,0.0,0.0,-0.35947713678964144
102097,2,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102097,2,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102097,2,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102097,2,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102097,2,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102097,2,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102097,2,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102097,2,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102097,3,2731,0.02959741920693128,0.0,0.0,-0.293296131691292
102097,3,6538,0.03301575101283163,0.0,0.0,0.2686431017140647
102097,3,4967,0.03571731680324014,0.0,0.0,0.05441150314462195
102097,3,1796,0.03791281492263701,0.0,0.0,-0.32146125244122337
102098,1,2542,0.011479160287535076,0.0,0.0,0.15150455606557656
102098,1,4942,0.018703269916842305,0.0,0.0,-0.10147043658241317
102098,1,8942,0.018936530525022793,0.0,0.0,-0.12564894909780222
102098,1,3023,0.01973837914572733,0.0,0.0,-0.13109607253146727
102098,1,6147,0.019741537760142105,0.0,0.0,-0.15046426290101123
102098,1,3546,0.021491850609761127,0.0,0.0,0.28871302974647484
102098,1,6213,0.023504634048204128,0.0,0.0,-0.6060301738445575
102098,1,3019,0.02464427208532979,0.0,0.0,0.4401172625667378
102098,2,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102098,2,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102098,2,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102098,2,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102098,2,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102098,2,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102098,2,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102098,2,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102098,3,2633,0.008541656290662612,0.0,0.0,0.32844182750067175
102098,3,1102,0.014993159545584174,0.0,0.0,-0.03093356524880231
102098,3,1710,0.020066731896744447,0.0,0.0,-0.1048231795489506
102098,3,8489,0.02252461055786175,0.0,0.0,-0.26045649858285236
102098,3,5274,0.02383175583740755,0.0,0.0,-0.5346430241008246
102098,3,2408,0.024801506380465875,0.0,0.0,-0.4822402723279884
102098,3,4528,0.025346147289194838,0.0,0.0,-0.4348976861132192
102098,3,4147,0.026573363427795794,0.0,0.0,-0.35947713678964144
102099,1,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102099,1,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102099,1,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102099,1,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102099,1,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102099,1,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102099,1,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102099,1,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102099,2,2633,0.008486236519584406,0.0,0.0,0.3355028804666469
102099,2,1102,0.014849390488328031,0.0,0.0,-0.07915910843468921
102099,2,1710,0.020103452074619933,0.0,0.0,-0.09331026623534977
102099,2,8489,0.02251195325327562,0.0,0.0,-0.19803306249150587
102099,2,5274,0.024388356648441252,0.0,0.0,-0.5446032232799345
102099,2,4528,0.02532514631030789,0.0,0.0,-0.4512893254971021
102099,2,2408,0.026640583630037868,0.0,0.0,-0.519270405543036
102099,2,4147,0.027261190720905482,0.0,0.0,-0.37842191296876615
102099,3,2352,0.011344734170896544,0.0,0.0,-0.3601895600889944
102099,3,2929,0.012168112757516057,0.0,0.0,-0.4453213171173097
102099,3,2059,0.012814322925952887,0.0,0.0,-0.16736996286653816
102099,3,9958,0.013430125030757892,0.0,0.0,-0.005555570163724655
102099,3,4107,0.013459844195834353,0.0,0.0,-0.35983937790121057
102099,3,2377,0.013623279817864242,0.0,0.0,-0.16763004815008742
102099,3,2385,0.01405326718038665,0.0,0.0,-0.1922652136329458
102099,3,4915,0.01469260726498994,0.0,0.0,-0.4585987055399964
102100,1,2633,0.008541656290662612,0.0,0.0,0.18399844634600115
102100,1,1102,0.014993159545584174,0.0,0.0,0.1662425024332599
102100,1,1710,0.020066731896744447,0.0,0.0,0.03363941884724442
102100,1,8489,0.02252461055786175,0.0,0.0,0.04892276509875759
102100,1,5274,0.02383175583740755,0.0,0.0,-0.6195541405679983
102100,1,2408,0.024801506380465875,0.0,0.0,-0.4822402723279884
102100,1,4528,0.025346147289194838,0.0,0.0,-0.3983237994389772
102100,1,4147,0.026573363427795794,0.0,0.0,-0.40032680219604744
102100,2,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102100,2,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102100,2,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102100,2,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102100,2,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102100,2,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102100,2,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102100,2,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102100,3,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102100,3,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102100,3,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102100,3,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102100,3,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102100,3,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102100,3,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102100,3,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102101,1,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102101,1,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102101,1,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102101,1,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102101,1,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102101,1,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102101,1,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102101,1,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102101,2,2633,0.008541656290662612,0.0,0.0,0.29123672893479213
102101,2,1102,0.014993159545584174,0.0,0.0,-0.0187055172674625
102101,2,1710,0.020066731896744447,0.0,0.0,-0.07584269363033858
102101,2,8489,0.02252461055786175,0.0,0.0,-0.08881457524727432
102101,2,5274,0.02383175583740755,0.0,0.0,-0.5947424441897483
102101,2,2408,0.024801506380465875,0.0,0.0,-0.5089289594018167
102101,2,4528,0.025346147289194838,0.0,0.0,-0.4356148204101923
102101,2,4147,0.026573363427795794,0.0,0.0,-0.3774510037807822
102101,3,3045,0.005949836827207329,0.0,0.0,-0.07407409858720526
102101,3,5434,0.013619062389376477,0.0,0.0,-0.3339206890117755
102101,3,6121,0.01690404834523929,0.0,0.0,-0.304212198247814
102101,3,6239,0.02033748013937615,0.0,0.0,-0.384821425644303
102101,3,4551,0.02046234997816071,0.0,0.0,-0.5223403952376462
102101,3,3587,0.022847562400933063,0.0,0.0,-0.4322344175589281
102101,3,2444,0.02540519896430881,0.0,0.0,-0.3187660935599087
102101,3,5457,0.02770406930448356,0.0,0.0,-0.4634002072828137
102102,1,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102102,1,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102102,1,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102102,1,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102102,1,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102102,1,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102102,1,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102102,1,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102102,2,2912,0.008242856239309575,0.0,0.0,-0.08316813033332593
102102,2,2884,0.011416752352712204,0.0,0.0,-0.058894281393459647
102102,2,2409,0.017474843540571616,0.0,0.0,-0.3947874424786788
102102,2,2206,0.020120723015653565,0.0,0.0,-0.14323228467085425
102102,2,1314,0.020318973984686604,0.0,0.0,-0.44566207512393197
102102,2,8155,0.023536345658001195,0.0,0.0,-0.29859576869710613
102102,2,2515,0.02437350714654415,0.0,0.0,-0.40992080916791696
102102,2,2605,0.027530004097744285,0.0,0.0,-0.40422077380807786
102102,3,2633,0.008541656290662612,0.0,0.0,0.29123672893479213
102102,3,1102,0.014993159545584174,0.0,0.0,-0.0187055172674625
102102,3,1710,0.020066731896744447,0.0,0.0,-0.07584269363033858
102102,3,8489,0.02252461055786175,0.0,0.0,-0.08881457524727432
102102,3,5274,0.02383175583740755,0.0,0.0,-0.5947424441897483
102102,3,2408,0.024801506380465875,0.0,0.0,-0.5089289594018167
102102,3,4528,0.025346147289194838,0.0,0.0,-0.4356148204101923
102102,3,4147,0.026573363427795794,0.0,0.0,-0.3774510037807822
102103,1,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102103,1,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102103,1,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102103,1,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102103,1,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102103,1,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102103,1,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102103,1,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102103,2,2890,0.005795939058432656,0.0,0.0,0.23752812138729373
102103,2,2376,0.009663261308122714,0.0,0.0,0.07907720858699996
102103,2,2618,0.011306139792999517,0.0,0.0,-0.020592797632073445
102103,2,1707,0.011818424175035888,0.0,0.0,0.06398531404598007
102103,2,2395,0.012681110130890969,0.0,0.0,-0.015921912094702728
102103,2,9951,0.013377093470458916,0.0,0.0,-0.5695748855127969
102103,2,6239,0.013687997934197357,0.0,0.0,-0.24831326866475645
102103,2,2356,0.015878716308827114,0.0,0.0,0.10665582925919592
102103,3,2912,0.008242856239309575,0.0,0.0,-0.08316813033332593
102103,3,2884,0.011416752352712204,0.0,0.0,-0.058894281393459647
102103,3,2409,0.017474843540571616,0.0,0.0,-0.3947874424786788
102103,3,2206,0.020120723015653565,0.0,0.0,-0.14323228467085425
102103,3,1314,0.020318973984686604,0.0,0.0,-0.44566207512393197
102103,3,8155,0.023536345658001195,0.0,0.0,-0.29859576869710613
102103,3,2515,0.02437350714654415,0.0,0.0,-0.40992080916791696
102103,3,2605,0.027530004097744285,0.0,0.0,-0.40422077380807786
102104,1,2731,0.028567480737643664,0.0,0.0,-0.37550056975760604
102104,1,6538,0.03320762052192032,0.0,0.0,-0.20757770369856954
102104,1,4967,0.03563731373916524,0.0,0.0,-0.11116958339688243
102104,1,1796,0.038787830828323294,0.0,0.0,-0.60089194691538
102104,2,2211,0.01139961079272493,0.0,0.0,-0.09894332815855345
102104,2,2449,0.011844377218154838,0.0,0.0,-0.2331946125353893
102104,2,2352,0.014114384120790467,0.0,0.0,-0.13450100772850349
102104,2,1605,0.01675584257811809,0.0,0.0,0.39597686758296
102104,2,3665,0.01744438369374867,0.0,0.0,-0.03011096489595
102104,2,3402,0.020123156687257837,0.0,0.0,-0.13603538033212936
102104,2,8110,0.022947517760578354,0.0,0.0,-0.4027259616499761
102104,2,5347,0.02383271966443625,0.0,0.0,-0.5559010523694687
102104,3,3045,0.0059476541075453,0.0,0.0,-0.0783410775801584
102104,3,5434,0.01329871351240699,0.0,0.0,-0.31272727872896333
102104,3,6121,0.01677923097801124,0.0,0.0,-0.278317172272078
102104,3,6239,0.01945373520403486,0.0,0.0,-0.3406698441965883
102104,3,4551,0.02060556271454833,0.0,0.0,-0.5223403952376462
102104,3,3587,0.022840413971250816,0.0,0.0,-0.4397590291401213
102104,3,2444,0.02538648274607135,0.0,0.0,-0.3291139240506329
102104,3,5457,0.027625334250767186,0.0,0.0,-0.4715115906013264
102105,1,2633,0.008541656290662612,0.0,0.0,0.32844182750067175
102105,1,1102,0.014993159545584174,0.0,0.0,-0.03093356524880231
102105,1,1710,0.020066731896744447,0.0,0.0,-0.1048231795489506
102105,1,8489,0.02252461055786175,0.0,0.0,-0.26045649858285236
102105,1,5274,0.02383175583740755,0.0,0.0,-0.5346430241008246
102105,1,2408,0.024801506380465875,0.0,0.0,-0.4822402723279884
102105,1,4528,0.025346147289194838,0.0,0.0,-0.4348976861132192
102105,1,4147,0.026573363427795794,0.0,0.0,-0.35947713678964144
102105,2,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102105,2,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102105,2,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102105,2,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102105,2,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102105,2,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102105,2,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102105,2,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102105,3,3045,0.0059476541075453,0.0,0.0,-0.0783410775801584
102105,3,5434,0.01329871351240699,0.0,0.0,-0.31272727872896333
102105,3,6121,0.01677923097801124,0.0,0.0,-0.278317172272078
102105,3,6239,0.01945373520403486,0.0,0.0,-0.3406698441965883
102105,3,4551,0.02060556271454833,0.0,0.0,-0.5223403952376462
102105,3,3587,0.022840413971250816,0.0,0.0,-0.4397590291401213
102105,3,2444,0.02538648274607135,0.0,0.0,-0.3291139240506329
102105,3,5457,0.027625334250767186,0.0,0.0,-0.4715115906013264
102106,1,2912,0.008242856239309575,0.0,0.0,-0.08316813033332593
102106,1,2884,0.011416752352712204,0.0,0.0,-0.058894281393459647
102106,1,2409,0.017474843540571616,0.0,0.0,-0.3947874424786788
102106,1,2206,0.020120723015653565,0.0,0.0,-0.14323228467085425
102106,1,1314,0.020318973984686604,0.0,0.0,-0.44566207512393197
102106,1,8155,0.023536345658001195,0.0,0.0,-0.29859576869710613
102106,1,2515,0.02437350714654415,0.0,0.0,-0.40992080916791696
102106,1,2605,0.027530004097744285,0.0,0.0,-0.40422077380807786
102106,2,2633,0.008541656290662612,0.0,0.0,0.215325597250708
102106,2,1102,0.014993159545584174,0.0,0.0,0.15916974313573684
102106,2,1710,0.020066731896744447,0.0,0.0,-0.538711228078891
102106,2,8489,0.02252461055786175,0.0,0.0,-0.7859236060451502
102106,2,5274,0.02383175583740755,0.0,0.0,0.045369267334345986
102106,2,2408,0.024801506380465875,0.0,0.0,-0.4584047178993046
102106,2,4528,0.025346147289194838,0.0,0.0,-0.5579249663387091
102106,2,4147,0.026573363427795794,0.0,0.0,-0.8287581668825079
102106,3,1210,0.006247789164365153,0.0,0.0,-0.21250004230214126
102106,3,1216,0.008831730994611976,0.0,0.0,0.0042910964894760095
102106,3,2913,0.010850141568789514,0.0,0.0,-0.04009435617359247
102106,3,2881,0.010934862851691936,0.0,0.0,-0.25601433844298027
102106,3,2377,0.013281218470833241,0.0,0.0,-0.22954433579079037
102106,3,2330,0.013754772365487184,0.0,0.0,-0.36527579792398535
102106,3,6670,0.014465811960865958,0.0,0.0,-0.030883260139351054
102106,3,6548,0.0189249586831596,0.0,0.04268292682926833,-0.27649923405445775
102107,1,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102107,1,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102107,1,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102107,1,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102107,1,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102107,1,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102107,1,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102107,1,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102107,2,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102107,2,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102107,2,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102107,2,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102107,2,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102107,2,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102107,2,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102107,2,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102107,3,2912,0.011131803217216506,0.0,0.0,0.19713709849889405
102107,3,8422,0.011252562115907368,0.0,0.0,-0.05540391523678867
102107,3,6239,0.014517731438533386,0.0,0.0,-0.22116430784912078
102107,3,4129,0.015497398098133093,0.0,0.0,-0.3819491890672806
102107,3,2233,0.015816988710577552,0.0,0.0,-0.219728785641094
102107,3,3260,0.018208775653698776,0.0,0.0,-0.39633452039572603
102107,3,1476,0.021399607119808643,0.0,0.0,-0.01257307892676418
102107,3,4549,0.02405756096392495,0.0,0.0,-0.2051893839889669
102108,1,3546,0.021265998748839474,0.0,0.0,-0.12360878228180805
102108,1,3293,0.0244720178751659,0.0,0.0,-0.010344396865500372
102108,1,5439,0.02538473466230989,0.0,0.0,-0.29582703606855065
102108,2,2912,0.008242856239309575,0.0,0.0,-0.08316813033332593
102108,2,2884,0.011416752352712204,0.0,0.0,-0.058894281393459647
102108,2,2409,0.017474843540571616,0.0,0.0,-0.3947874424786788
102108,2,2206,0.020120723015653565,0.0,0.0,-0.14323228467085425
102108,2,1314,0.020318973984686604,0.0,0.0,-0.44566207512393197
102108,2,8155,0.023536345658001195,0.0,0.0,-0.29859576869710613
102108,2,2515,0.02437350714654415,0.0,0.0,-0.40992080916791696
102108,2,2605,0.027530004097744285,0.0,0.0,-0.40422077380807786
102108,3,2633,0.008541656290662612,0.0,0.0,0.3525157784865254
102108,3,1102,0.014993159545584174,0.0,0.0,-0.059974938001076006
102108,3,1710,0.020066731896744447,0.0,0.0,-0.10160315719057067
102108,3,8489,0.02252461055786175,0.0,0.0,-0.17993313268201316
102108,3,5274,0.02383175583740755,0.0,0.0,-0.5544924085096343
102108,3,2408,0.024801506380465875,0.0,0.0,-0.5025236491916687
102108,3,4528,0.025346147289194838,0.0,0.0,-0.44063476048900385
102108,3,4147,0.026573363427795794,0.0,0.0,-0.36928105039618375
102109,1,2633,0.008541656290662612,0.0,0.0,0.32844182750067175
102109,1,1102,0.014993159545584174,0.0,0.0,-0.03093356524880231
102109,1,1710,0.020066731896744447,0.0,0.0,-0.1048231795489506
102109,1,8489,0.02252461055786175,0.0,0.0,-0.26045649858285236
102109,1,5274,0.02383175583740755,0.0,0.0,-0.5346430241008246
102109,1,2408,0.024801506380465875,0.0,0.0,-0.4822402723279884
102109,1,4528,0.025346147289194838,0.0,0.0,-0.4348976861132192
102109,1,4147,0.026573363427795794,0.0,0.0,-0.35947713678964144
102109,2,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102109,2,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102109,2,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102109,2,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102109,2,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102109,2,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102109,2,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102109,2,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102109,3,3045,0.0059476541075453,0.0,0.0,-0.0783410775801584
102109,3,5434,0.01329871351240699,0.0,0.0,-0.31272727872896333
102109,3,6121,0.01677923097801124,0.0,0.0,-0.278317172272078
102109,3,6239,0.01945373520403486,0.0,0.0,-0.3406698441965883
102109,3,4551,0.02060556271454833,0.0,0.0,-0.5223403952376462
102109,3,3587,0.022840413971250816,0.0,0.0,-0.4397590291401213
102109,3,2444,0.02538648274607135,0.0,0.0,-0.3291139240506329
102109,3,5457,0.027625334250767186,0.0,0.0,-0.4715115906013264
102110,1,2801,0.005054256768089063,0.0,0.0,0.1901648647670895
102110,1,2892,0.006823945357858899,0.0,0.0,-0.06728797420042232
102110,1,2002,0.007972373350947892,0.0,0.0,-0.1559751318800382
102110,1,1409,0.012658958405354302,0.0,0.0,-0.21963557686825375
102110,1,5871,0.015196489240589585,0.0,0.0,-0.11942722841733644
102110,1,1718,0.01606798605984335,0.0,0.0,-0.46613011188687425
102110,1,3078,0.016878542933513062,0.0,0.0,-0.4669948535225803
102110,1,2014,0.018497837927757593,0.0,0.0,-0.5916715762544048
102110,2,6782,0.02869918163273776,0.0,0.0,-0.49235473104812333
102110,2,8086,0.028774712608842453,0.0,0.0,-0.5367001549400225
102110,2,9902,0.03133954131530129,0.0,0.0,-0.24914672108590685
102110,2,6117,0.04417934121542039,0.0,0.0,-0.25677270237018757
102110,3,3293,0.01826172885779645,0.0,0.0,0.0016155372848074556
102110,3,2731,0.02298796620125825,0.0,0.0,-0.28205129401374673
102110,3,2206,0.0304500451675304,0.0,0.0,-0.12014299156329344
102110,3,6535,0.0388299678690492,0.0,0.0,0.01192505080479589
102111,1,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
