seed,段,峰_pos,谷_pos,e,n_h,D0,β_筆數,β,Δ_β曝險,Dβ,量測日,缺產業,持有產業不在母體,Dind,stk_排不了名,stk_剔除,Dstk,stk_無法計算,vol_池,vol_池不足,vol_不足60筆,距換股日,Dvol,Δ_β,Δ_ind,Δ_stk,Δ_vol
102094,2,1235,1270,1.0000000000000002,8,-0.3459631081488945,120,0.5137475358122259,1.0000000000000002,-0.3459631081488945,2020-01-02,0,0,-0.3515002905177909,1,0,-0.3429186196973195,0,9,0,0,11,-0.36006335983348214,0.0,-0.5537182368896387,0.30444884515750115,-1.4100251684587617
102094,3,2071,2498,1.0000000000000002,8,-0.46493772772901437,120,0.4629009086757464,1.0000000000000002,-0.46493772772901437,2023-07-03,0,0,-0.3544601218909999,1,1,-0.37236369107569656,0,4,1,0,19,-0.3237849509421096,0.0,11.047760583801447,9.25740366533178,14.11527767869048
102095,1,2321,2498,1.0000000000000002,8,-0.30459106428245486,120,0.3759923228936029,1.0000000000000002,-0.30459106428245486,2024-07-01,0,0,-0.3636116220409426,1,0,-0.3062065445513001,0,19,0,0,6,-0.2619860605585272,0.0,-5.902055775848774,-0.16154802688452263,4.260500372392767
102095,2,1235,1270,0.9856844176278948,8,-0.374548232288021,120,0.6204024819994277,0.9856844176278948,-0.374548232288021,2020-01-02,0,0,-0.3959326620475454,1,0,-0.36931980967265293,0,9,0,0,11,-0.35490884314660887,0.0,-2.138442975952443,0.5228422615368045,1.9639389141412111
102095,3,1538,1910,0.7714713258642356,6,-0.23445882875816107,120,0.3140011319427628,0.7714713258642356,-0.23445882875816107,2021-04-01,0,0,-0.2894966326677132,0,0,-0.2928474169301502,0,3,1,0,14,-0.10251927882824842,0.0,-5.503780390955212,-5.838858817198914,13.193954992991264
102096,1,839,923,1.0,8,-0.4301471263363844,120,1.2355289547965587,0.8093699432278051,-0.34814815522248294,2018-06-01,0,0,-0.4984020237539529,1,1,-0.2782376422145223,0,14,0,0,6,-0.18345523522571855,8.199897111390147,-6.825489741756852,15.190948412186211,24.669189111066586
102096,2,2318,2498,0.9999999999999999,8,-0.39724517526233666,120,0.45396965871449574,0.9999999999999999,-0.39724517526233666,2024-07-01,0,0,-0.42091541629951323,0,0,-0.399754228338368,0,19,0,0,3,-0.27981019570916893,0.0,-2.3670241037176574,-0.2509053076031331,11.743497955316773
102096,3,1235,1270,1.0,8,-0.3372868631383426,120,0.606360261302039,1.0,-0.3372868631383426,2020-01-02,0,0,-0.2980853907790165,2,0,-0.3295211615267082,0,9,0,0,11,-0.36006335983348203,0.0,3.9201472359326086,0.7765701611634424,-2.2776496695139423
102097,1,839,936,0.9058931535349974,8,-0.3075350711364743,120,1.0544847902560386,0.8590860313073252,-0.2916448620010935,2018-06-01,0,0,-0.3897406103565564,0,0,-0.239878593720307,0,14,0,0,6,-0.21277499890478044,1.5890209135380806,-8.220553922008206,6.765647741616732,9.476007223169388
102097,2,1235,1270,1.0,8,-0.3489932040462623,120,0.5557697436940169,1.0,-0.3489932040462623,2020-01-02,0,0,-0.3389892662115664,1,0,-0.35148608227384975,0,9,0,0,11,-0.36006335983348203,0.0,1.0003937834695886,-0.24928782275874806,-1.107015578721976
102097,3,2063,2153,1.0000000000000002,8,-0.24713998113071142,120,0.509355013313311,1.0000000000000002,-0.24713998113071142,2023-06-01,0,0,-0.22220773879866015,1,1,-0.24092633281362752,0,4,1,0,11,-0.07292569481845719,0.0,2.493224233205127,0.6213648317083903,17.42142863122542
102098,1,1609,2498,1.0,8,-0.4758642509073227,120,1.4563215356505277,0.6866615479618707,-0.32675768314773823,2021-08-02,0,0,-0.50539438467162,2,3,-0.26115908652325914,0,61,0,0,2,-0.029296880822307775,14.910656775958447,-2.9530133764297304,21.470516438406356,44.65673700850149
102098,2,1235,1270,0.9824066301231964,8,-0.4074475364582716,120,0.7638566310756781,0.9824066301231964,-0.4074475364582716,2020-01-02,0,0,-0.39055408919306506,0,0,-0.4099598326166164,0,9,0,0,11,-0.35372863196484694,0.0,1.689344726520653,-0.25122961583448067,5.371890449342464
102098,3,839,936,0.9946449597468391,8,-0.40541212603269927,120,1.2343563785104428,0.8058004779358171,-0.3284400948467812,2018-06-01,0,0,-0.4715006589089573,0,0,-0.3568596174577027,0,14,0,0,6,-0.23362090705170885,7.697203118591806,-6.608853287625804,4.855250857499654,17.17912189809904
102099,1,2326,2498,0.9999999999999999,8,-0.4324241537337326,120,0.33693674642495053,0.9999999999999999,-0.4324241537337326,2024-07-01,0,0,-0.39437925866123014,1,0,-0.4000416713669583,0,19,0,0,11,-0.27882222520545713,0.0,3.8044895072502474,3.2382482366774323,15.360192852827549
102099,2,836,935,0.990879231289898,8,-0.4480745520743893,120,1.3067764999385791,0.7582622057685237,-0.34288537641704575,2018-06-01,0,0,-0.47266358994551483,1,0,-0.3677647491685815,0,14,0,0,3,-0.23887428143933448,10.518917565734354,-2.458903787112554,8.03098029058078,20.92002706350548
102099,3,1212,1270,0.993359972171737,8,-0.3692155630775505,120,0.7909956873066389,0.993359972171737,-0.3692155630775505,2019-12-02,0,0,-0.3801172036848299,3,0,-0.3668428448611766,0,29,0,0,10,-0.2678060930331739,0.0,-1.0901640607279384,0.23727182163739147,10.140947004437662
102100,1,839,923,0.9300841437682518,8,-0.42202774455988057,120,1.2422330153298207,0.7487195496259682,-0.3397331574284633,2018-06-01,0,0,-0.451218187456081,0,1,-0.2650107289279979,0,14,0,0,6,-0.17062880537471561,8.22945871314173,-2.919044289620043,15.70170156318827,25.1398939185165
102100,2,2326,2498,0.9569607233014258,8,-0.3909491849022506,120,0.29131875464835805,0.9569607233014258,-0.3909491849022506,2024-07-01,0,0,-0.39037570030508645,3,0,-0.371038639841527,0,19,0,0,11,-0.2668219183051273,0.0,0.057348459716416444,1.9910545060723595,12.41272665971233
102100,3,1235,1270,0.9999999999999998,8,-0.370342349390777,120,0.4294432722179926,0.9999999999999998,-0.370342349390777,2020-01-02,0,0,-0.3615514457810648,0,0,-0.3708499723397712,0,9,0,0,11,-0.3600633598334819,0.0,0.8790903609712186,-0.05076229489942019,1.027898955729506
102101,1,2326,2498,1.0000000000000002,8,-0.21937501819532737,120,0.03785265244772044,1.0000000000000002,-0.21937501819532737,2024-07-01,0,0,-0.36874971906938603,2,0,-0.30541963870680805,0,19,0,0,11,-0.27882222520545724,0.0,-14.937470087405865,-8.604462051148069,-5.944720701012987
102101,2,839,934,0.9675179642371345,8,-0.33919537044225456,120,1.015999395977033,0.9522820270052657,-0.3338539095449642,2018-06-01,0,0,-0.39877654474412066,0,0,-0.27642510590763264,0,14,0,0,6,-0.21876346538494396,0.5341460897290373,-5.95811743018661,6.2770264534621925,12.043190505731062
102101,3,1233,1270,0.9993774696817996,8,-0.31872515155297065,120,0.7269091474619537,0.9993774696817996,-0.31872515155297065,2020-01-02,0,0,-0.3283114798598235,0,0,-0.31962400819319703,0,9,0,0,9,-0.35400067721077605,0.0,-0.9586328306852854,-0.08988566402263753,-3.5275525657805398
102102,1,1235,1270,1.0,8,-0.3841641571458325,120,0.596013499795026,1.0,-0.3841641571458325,2020-01-02,0,0,-0.3774781120440162,1,0,-0.3872887298932145,0,9,0,0,11,-0.36006335983348203,0.0,0.6686045101816307,-0.3124572747381982,2.4100797312350486
102102,2,2318,2498,1.0,8,-0.17398793284623498,120,0.00021443059408320528,1.0,-0.17398793284623498,2024-07-01,0,0,-0.36332693900059065,0,0,-0.2798118097675831,0,19,0,0,3,-0.27981019570916893,0.0,-18.93390061543557,-10.582387692134809,-10.582226286293395
102102,3,839,934,1.0,8,-0.39650368165591726,120,1.1477910402864484,0.8712387228170339,-0.3454493611981531,2018-06-01,0,0,-0.49015746511733643,0,0,-0.33098404991707375,0,14,0,0,6,-0.22610791062410285,5.105432045776414,-9.365378346141917,6.551963173884351,17.03957710318144
102103,1,1235,1270,0.9848815834993148,8,-0.34408707415095674,120,0.6178920936792104,0.9848815834993148,-0.34408707415095674,2020-01-02,0,0,-0.34237153387363356,0,0,-0.342613417597547,0,9,0,0,11,-0.35461977199288336,0.0,0.17155402773231798,0.14736565534097523,-1.053269784192662
102103,2,641,935,1.0,8,0.006409434744078471,120,0.47432091844652957,1.0,0.006409434744078471,2017-08-01,0,0,0.006609223384697795,2,0,-0.0316316278083139,0,16,0,0,13,-0.04589454882810748,0.0,-0.01997886406193243,-2.5222193064235428,-3.9485114084029007
102103,3,2318,2498,1.0,8,-0.1004021976237577,120,-0.019219545619075153,1.0,-0.1004021976237577,2024-07-01,0,0,-0.21072454452385778,2,0,-0.19590982799342688,0,19,0,0,3,-0.27981019570916893,0.0,-11.032234690010007,-9.550763036966918,-17.940799808541126
102104,1,2071,2498,1.0000000000000002,8,-0.3565192904392388,120,0.503765365881579,1.0000000000000002,-0.3565192904392388,2023-07-03,0,0,-0.174130343120641,1,1,-0.24402633783553065,0,4,1,0,19,-0.3237849509421096,0.0,18.23889473185978,11.249295260370815,3.273433949712923
102104,2,1714,1910,0.9999999999999999,8,-0.3101941762957064,120,0.6895522337140418,0.9999999999999999,-0.3101941762957064,2022-01-03,0,0,-0.31824039043791447,0,0,-0.31420891283842267,0,36,0,0,1,-0.14942943001087627,0.0,-0.8046214142208075,-0.40147365427162796,16.076474628483012
102104,3,1231,1270,0.9962625312207786,8,-0.35879368388680366,120,0.7638308212911579,0.9962625312207786,-0.35879368388680366,2020-01-02,0,0,-0.3185771109357076,0,0,-0.363479842882403,0,9,0,0,7,-0.3453021414950618,0.0,4.021657295109604,-0.4686158995599321,1.3491542391741884
102105,1,839,936,1.0000000000000002,8,-0.48851207274367675,120,1.2168818601862035,0.8217724601852339,-0.40144576784875907,2018-06-01,0,0,-0.5040222534490821,1,0,-0.4419588856728227,0,14,0,0,6,-0.23487869190145094,8.706630489491769,-1.5510180705405385,4.655318707085404,25.36333808422258
102105,2,2326,2498,1.0,8,-0.41789044605142,120,0.31035728840604676,1.0,-0.41789044605142,2024-07-01,0,0,-0.39695219091737205,2,0,-0.40117879163748993,0,19,0,0,11,-0.27882222520545713,0.0,2.093825513404796,1.6711654413930077,13.906822084596287
102105,3,1231,1270,0.9941590537742038,8,-0.33162451246747865,120,0.7305160737717288,0.9941590537742038,-0.33162451246747865,2020-01-02,0,0,-0.3376003096258941,2,0,-0.3333723698558607,0,9,0,0,7,-0.34457308138878756,0.0,-0.5975797158415452,-0.1747857388382068,-1.2948568921308912
102106,1,2318,2498,0.9819352179724299,8,-0.4010320811655376,120,0.24180099573041178,0.9819352179724299,-0.4010320811655376,2024-07-01,0,0,-0.46623425251233036,0,0,-0.39515954358839817,0,19,0,0,3,-0.27475548551459106,0.0,-6.520217134679274,0.5872537577139458,12.627659565094657
102106,2,839,1270,0.9988219826050927,8,-0.4249423856236894,120,1.2090744318381967,0.8261046270629921,-0.3514608980504493,2018-06-01,0,0,-0.40734478959492915,2,0,-0.38667728154602,0,14,0,0,6,-0.34332733710936536,7.348148757324013,1.7597596028760265,3.826510407766942,8.161504851432404
102106,3,1747,1910,0.9438929070713253,8,-0.3021201568943172,120,0.8759958294333865,0.9438929070713253,-0.3021201568943172,2022-03-01,0,0,-0.32399401243719383,0,1,-0.2838466030101754,0,38,0,0,1,-0.165950563117016,0.0,-2.187385554287663,1.8273553884141813,13.61695937773012
102107,1,2326,2498,0.9819153664457361,8,-0.43625522502009667,120,0.37074915223196914,0.9819153664457361,-0.43625522502009667,2024-07-01,0,0,-0.3476814608432989,0,0,-0.419464961291008,0,19,0,0,11,-0.273779827435832,0.0,8.85737641767978,1.679026372908865,16.247539758426466
102107,2,1235,1270,1.0,8,-0.40343259771847,120,0.7230468047300287,1.0,-0.40343259771847,2020-01-02,0,0,-0.40974149025484413,2,0,-0.40667878914978595,0,9,0,0,11,-0.36006335983348203,0.0,-0.6308892536374122,-0.3246191431315937,4.3369237884987974
102107,3,830,935,0.9553471423519413,8,-0.37318068583785324,120,1.1489833029084209,0.8314717367377502,-0.324792087833845,2018-05-02,0,0,-0.4134725880624459,0,0,-0.35077288372396875,0,29,0,0,19,-0.154671428721913,4.838859800400824,-4.029190222459267,2.240780211388449,21.850925711594023
102108,1,1532,1910,0.703081085960806,6,-0.2692227980739859,120,0.08979633464795085,0.703081085960806,-0.2692227980739859,2021-04-01,0,0,-0.2605255199883597,2,0,-0.2669806082205802,0,3,1,0,8,-0.1007234468128117,0.0,0.8697278085626203,0.22421898534057405,16.849935126117423
102108,2,2318,2498,1.0,8,-0.21717973728738324,120,-0.017146972735204574,1.0,-0.21717973728738324,2024-07-01,0,0,-0.3510036532328096,1,0,-0.32208216407281526,0,19,0,0,3,-0.27981019570916893,0.0,-13.382391594542634,-10.490242678543202,-6.263045842178569
102108,3,839,935,0.9189831580473256,8,-0.37577416874708724,120,1.1867527186904372,0.7743678557243239,-0.3166406639133282,2018-06-01,0,0,-0.3904513937779896,1,0,-0.34247233184674214,0,14,0,0,6,-0.21319574347221312,5.913350483375907,-1.4677225030902352,3.3301836900345103,16.257842527487412
102109,1,839,936,0.9548248128644159,8,-0.5086465497063466,120,1.3695149089549217,0.6971992832068136,-0.37140636175658376,2018-06-01,0,0,-0.5062653687769914,2,0,-0.484097637260696,0,14,0,0,6,-0.22426800304064165,13.724018794976283,0.23811809293552422,2.4548912445650606,28.437854666570495
102109,2,2326,2498,1.0,8,-0.18540921975580044,120,-0.08042563003665426,1.0,-0.18540921975580044,2024-07-01,0,0,-0.351533742792512,3,0,-0.3099522822286435,0,19,0,0,11,-0.27882222520545713,0.0,-16.612452303671155,-12.454306247284308,-9.34130054496567
102109,3,1231,1270,0.989978292686803,8,-0.29045611193485793,120,0.6361287594617292,0.989978292686803,-0.29045611193485793,2020-01-02,0,0,-0.21845935287791912,2,0,-0.28531885188983147,0,9,0,0,7,-0.3431240398848481,0.0,7.199675905693881,0.5137260045026459,-5.266792794999015
102110,1,860,1270,0.9871746356474032,8,-0.603436710835163,120,1.178570228248588,0.8376035742175434,-0.512007427620074,2018-07-02,0,0,-0.6026130536195162,2,2,-0.47135134705319953,0,35,0,0,7,-0.2340785520039908,9.142928321508903,0.08236572156468114,13.208536378196351,36.93581588311722
102110,2,2264,2498,0.9941908380244637,8,-0.3510062136133145,120,0.4614249013176869,0.9941908380244637,-0.3510062136133145,2024-04-01,0,0,-0.22434614867901803,0,0,-0.35031498771155345,0,4,1,0,10,-0.381514348763098,0.0,12.666006493429649,0.06912259017610722,-3.0508135149783455
102110,3,2081,2146,0.4522124467901716,4,-0.13407626357994032,120,0.09539849150644991,0.4522124467901716,-0.13407626357994032,2023-07-03,0,0,-0.12020513148223436,1,0,-0.1257813330459238,0,4,0,0,9,-0.04393850987371025,0.0,1.3871132097705963,0.8294930534016531,9.013775370623007
102111,1,2326,2498,0.9975380690125673,8,-0.45137103512681864,120,0.22130373267255576,0.9975380690125673,-0.45137103512681864,2024-07-01,0,0,-0.4793719429605236,1,0,-0.4274238328402061,0,19,0,0,11,-0.2781357841292389,0.0,-2.8000907833704956,2.3947202286612566,17.323525099757976
102111,2,1235,1270,1.0000000000000002,8,-0.3820529401270218,120,0.6788517260603409,1.0000000000000002,-0.3820529401270218,2020-01-02,0,0,-0.382270286657644,1,0,-0.37794531703095247,0,9,0,0,11,-0.36006335983348214,0.0,-0.021734653062221998,0.4107623096069324,2.198958029353965
102111,3,799,936,0.975265063838257,8,-0.3866932828614887,120,1.1746618476587338,0.8302517577991464,-0.32919540515615003,2018-04-02,0,0,-0.46694010837139976,0,1,-0.34236555699927224,0,4,1,0,6,-0.3178073513452045,5.749787770533866,-8.024682550991107,4.432772586221645,6.888593151628419
102112,1,1710,1901,0.8334487180724104,7,-0.2857413528757918,120,1.0548901404079971,0.7900810578721114,-0.2708730908843989,2021-12-01,0,0,-0.26288793561178947,0,0,-0.2888922930441384,0,34,0,0,19,-0.0273907549605366,1.486826199139285,2.2853417264002305,-0.31509401683466054,25.835059791525516
102112,2,2079,2498,0.5159656379502058,3,-0.32671984210462307,120,0.2685143539127504,0.5159656379502058,-0.32671984210462307,2023-07-03,0,0,-0.2834061092353603,1,1,-0.19322864714094262,0,4,0,0,7,0.1660009519414099,0.0,4.331373286926277,13.349119496368045,16.071889016321318
102112,3,799,936,0.8714336171778939,8,-0.24426245621975937,120,0.7927514595737855,0.8714336171778939,-0.24426245621975937,2018-04-02,0,0,-0.381623279359239,2,0,-0.2379614934915249,0,4,1,0,6,-0.283972040030348,0.0,-13.736082313947964,0.6300962728234466,-3.970958381058862
102113,1,839,934,0.9803025042749512,8,-0.40711035733356116,120,1.2022605312724097,0.8153827550484839,-0.3386207454574732,2018-06-01,0,0,-0.4695653495445902,2,0,-0.3511706112394032,0,14,0,0,6,-0.22165415102118488,6.8489611876087935,-6.245499221102907,5.593974609415797,18.54562063123763
102113,2,2264,2498,0.9893744903336361,8,-0.2824452880105173,120,0.3048013385910587,0.9893744903336361,-0.2824452880105173,2024-04-01,0,0,-0.2090599427925256,0,0,-0.2507514653926636,0,4,1,0,10,-0.3796661062704051,0.0,7.338534521799173,3.1693822617853753,-9.722081825988777
102113,3,1174,1270,0.9736165512420909,8,-0.3668231241334514,120,0.9352615613207074,0.9736165512420909,-0.3668231241334514,2019-10-01,0,0,-0.3581628306129746,1,1,-0.3585319941569904,0,31,0,0,14,-0.2593728157654268,0.0,0.8660293520476814,0.8291129976461031,10.74503083680246
102114,1,1710,2498,0.7717663969334613,6,-0.20804687077380976,120,0.7165949323455346,0.7717663969334613,-0.20804687077380976,2021-12-01,0,0,-0.19722961792084964,1,0,-0.19792662485886264,0,34,0,0,19,0.013628616427583937,0.0,1.0817252852960118,1.0120245914947117,19.441825434622583
102114,2,852,934,1.0000000000000002,8,-0.5142657009682517,120,1.3419585027482814,0.745179525262545,-0.3832202709063318,2018-07-02,0,0,-0.5318541357320655,0,2,-0.21656987181702228,0,14,0,0,19,-0.21737658624317618,13.104543006191992,-1.7588434763813776,29.76958291512295,29.688911472507556
102114,3,1235,1270,0.9876989474392368,8,-0.3655766156536662,120,0.6728218964418611,0.9876989474392368,-0.3655766156536662,2020-01-02,0,0,-0.3582413454947839,0,0,-0.367070896946097,0,9,0,0,11,-0.3556342015189654,0.0,0.7335270158882301,-0.1494281292430788,0.9942414134700817
102115,1,839,935,1.0,8,-0.39273144337112004,120,1.1279321264290658,0.8865781695268423,-0.3481871241796024,2018-06-01,0,0,-0.49816066006657694,0,0,-0.3315222346555865,0,14,0,0,6,-0.23199091474670314,4.454431919151763,-10.542921669545692,6.120920871553354,16.07405286244169
102115,2,2320,2498,1.0,8,-0.29194309053221745,120,0.29990778351878306,1.0,-0.29194309053221745,2024-07-01,0,0,-0.3865677590834272,2,0,-0.28396567837585585,0,19,0,0,5,-0.2744468132129196,0.0,-9.462466855120976,0.7977412156361607,1.749627731929787
102115,3,1174,1270,0.9676723136444916,8,-0.3344363245841909,120,0.8129480355350616,0.9676723136444916,-0.3344363245841909,2019-10-01,0,0,-0.30594751847615625,0,0,-0.33396724755978147,0,31,0,0,14,-0.2577892625264221,0.0,2.8488806108034668,0.046907702440945886,7.664706205776883
102116,1,1223,1270,0.9947864493116961,8,-0.37780209658987546,120,0.6458519257566001,0.9947864493116961,-0.37780209658987546,2020-01-02,0,0,-0.38828007475983956,1,0,-0.374702078102782,0,29,0,0,21,-0.2774099747062339,0.0,-1.0477978169964097,0.3100018487093459,10.039212188364155
102116,2,2318,2498,1.0,8,-0.17565967425687543,120,0.05215304724174616,1.0,-0.17565967425687543,2024-07-01,0,0,-0.3736819348611272,2,0,-0.2940718267821441,0,19,0,0,3,-0.27981019570916893,0.0,-19.80222606042518,-11.841215252526869,-10.41505214522935
102116,3,852,934,0.9465975016727795,8,-0.4093573354854394,120,1.0154258670767462,0.9322172424047922,-0.4031385734380746,2018-07-02,0,0,-0.4487413827431075,1,1,-0.20798080675556097,0,14,0,0,19,-0.20576813345994802,0.6218762047364823,-3.9384047257668087,20.137652872987843,20.35892020254914
102117,1,2320,2498,1.0,8,-0.40635524188345995,120,0.21268716992585854,1.0,-0.40635524188345995,2024-07-01,0,0,-0.45290722613637185,2,0,-0.41077276573392435,0,19,0,0,5,-0.2744468132129196,0.0,-4.65519842529119,-0.44175238504644,13.190842867054037
102117,2,1235,1270,0.9827783336207732,8,-0.3843821206363351,120,0.5528356371552526,0.9827783336207732,-0.3843821206363351,2020-01-02,0,0,-0.38226311003460245,2,0,-0.3794009747483708,0,9,0,0,11,-0.35386246877504635,0.0,0.21190106017326404,0.4981145887964278,3.051965186128874
102117,3,1609,1912,0.9145703020682203,8,-0.2657612430080475,120,1.0721410054865417,0.8530317349938358,-0.2478790025267656,2021-08-02,0,0,-0.3581243528405003,1,1,-0.19694592494636992,0,61,0,0,2,-0.17819965752974426,1.7882240481281897,-9.236310983245282,6.881531806167756,8.756158547830323
102118,1,2326,2498,0.9999999999999999,8,-0.117614522178081,120,0.014619116433888414,0.9999999999999999,-0.117614522178081,2024-07-01,0,0,-0.32977690913131974,1,0,-0.21677497445555946,0,19,0,0,11,-0.27882222520545713,0.0,-21.216238695323874,-9.916045227747846,-16.120770302737615
102118,2,1707,1910,0.8902633510499304,7,-0.3410767034233265,120,0.8947346030674417,0.8902633510499304,-0.3410767034233265,2021-12-01,0,0,-0.34514041358209613,0,1,-0.3602560833266524,0,34,0,0,16,0.028016784759901874,0.0,-0.4063710158769607,-1.9179379903325855,31.305991866342463
102118,3,1212,1270,0.9937187746737195,8,-0.362259545049236,120,0.5850613674068629,0.9937187746737195,-0.362259545049236,2019-12-02,0,0,-0.371680571516328,2,0,-0.3604290475639466,0,29,0,0,10,-0.26790282483123135,0.0,-0.9421026467091975,0.18304974852894063,9.435672021800467
102119,1,2326,2498,1.0,8,-0.43805553044744855,120,0.28555271465526216,1.0,-0.43805553044744855,2024-07-01,0,0,-0.4239503968432235,2,0,-0.432611805798484,0,19,0,0,11,-0.27882222520545713,0.0,1.410513360422505,0.5443724648964532,15.923330524199141
102119,2,839,936,0.9636594621448946,8,-0.41686681357260646,120,1.2038489303147661,0.8004820520901489,-0.346278343632045,2018-06-01,0,0,-0.48079960437800084,4,0,-0.28487886693350084,0,14,0,0,6,-0.22634307390704858,7.058846994056145,-6.393279080539438,13.198794663910562,19.052373966555788
102119,3,1235,1270,0.9807272603458935,8,-0.2469622410345258,120,0.7129644866481026,0.9807272603458935,-0.2469622410345258,2020-01-02,0,0,-0.18512241636534962,0,0,-0.2514442052509944,0,9,0,0,11,-0.3531239524404285,0.0,6.183982466917618,-0.4481964216468626,-10.61617114059027
102120,1,861,934,0.9924108922255374,8,-0.473427554965186,120,1.1159089501529547,0.889329628631001,-0.4242528522602983,2018-07-02,0,0,-0.48679681812355635,1,1,-0.3891739631384741,0,35,0,0,8,-0.08973665818413176,4.917470270488772,-1.3369263158370337,8.425359182671194,38.369089678105425
102120,2,1174,1270,0.9559556359078891,8,-0.42728549929544063,120,1.1783016160224726,0.8112996052189553,-0.36262828929812096,2019-10-01,0,0,-0.4056224987912209,2,0,-0.4272097918900688,0,31,0,0,14,-0.254667923132508,6.465720999731967,2.166300050421971,0.007570740537182763,17.26175761629326
102120,3,2465,2498,0.8804931273306992,8,-0.30938206103793575,120,0.6382534504778344,0.8804931273306992,-0.30938206103793575,2025-02-03,0,0,-0.31969766227813795,2,0,-0.30784917504368964,0,41,0,0,10,-0.1962596406137733,0.0,-1.03156012402022,0.15328859942461137,11.312242042416246
102121,1,836,1270,0.9787210625805525,8,-0.467743210611313,120,1.1865770215376532,0.8248272508364052,-0.39419540587864854,2018-06-01,0,0,-0.37379783215319745,3,0,-0.4088242659203404,0,14,0,0,3,-0.3419649228995231,7.354780473266448,9.394537845811557,5.891894469097264,12.57782877117899
102121,2,2269,2498,1.0,8,-0.42266671422821994,120,0.22684065182115107,1.0,-0.42266671422821994,2024-04-01,0,0,-0.45469169511261054,3,0,-0.41713447894656247,0,4,1,0,15,-0.3949294390324669,0.0,-3.20249808843906,0.5532235281657472,2.773727519575303
102121,3,1868,1910,0.9999999999999999,8,-0.2382871440429979,120,1.080717111161838,0.9253115266445052,-0.22048984103418548,2022-08-01,0,0,-0.23342155554723204,0,1,-0.24298981200381634,0,23,0,0,17,-0.07428125175378188,1.779730300881241,0.4865588495765849,-0.47026679608184463,16.400589228921604
102122,1,836,936,1.0000000000000002,8,-0.48387391285130654,120,1.1874906490891877,0.8421118943269206,-0.407475977366593,2018-06-01,0,0,-0.4522406667807823,4,0,-0.4208935673920332,0,14,0,0,3,-0.2438403168659777,7.639793548471352,3.1633246070524255,6.298034545927333,24.003359598532885
102122,2,1223,1270,0.9712468227803571,8,-0.392057088525991,120,0.7990198896851138,0.9712468227803571,-0.392057088525991,2020-01-02,0,0,-0.3816825293511158,1,0,-0.3897761682554203,0,29,0,0,21,-0.2708456239300736,0.0,1.037455917487523,0.2280920270570752,12.121146459591742
102122,3,2318,2498,0.9999999999999999,8,-0.20887527416062623,120,0.05170719294337701,0.9999999999999999,-0.20887527416062623,2024-07-01,0,0,-0.3847968757047932,0,0,-0.3190332964015353,0,19,0,0,3,-0.27981019570916893,0.0,-17.592160154416696,-11.015802224090908,-7.093492154854269
102123,1,1868,2498,0.9857265005168309,8,-0.20099310972571188,120,1.0632935975161322,0.9270501607641586,-0.18902879712173049,2022-08-01,0,0,-0.18757146012727938,0,1,-0.06765525463209493,0,23,0,0,17,0.40624809364022874,1.1964312603981397,1.3421649598432506,13.333785509361695,-20.525498391451684
102123,2,1261,1270,0.9958850361810994,8,-0.3046053948385331,120,0.8507023632594041,0.9958850361810994,-0.3046053948385331,2020-03-02,0,0,-0.2993268963768938,1,1,-0.28955813971933375,0,8,0,0,3,-0.3593174653952656,0.0,0.5278498461639303,1.5047255119199354,-5.47120705567325
102123,3,641,936,1.0,8,-0.012025217594043108,120,0.4743209184465296,1.0,-0.012025217594043108,2017-08-01,0,0,-0.019061729187959724,2,0,-0.04859658738028297,0,16,0,0,13,-0.04987704703340112,0.0,-0.7036511593916616,-3.657136978623986,-3.7851829439358013
102124,1,860,935,0.9937678126221612,8,-0.4894657781041999,120,1.1510419909156413,0.8633636482989033,-0.42523711729650726,2018-07-02,0,0,-0.4747175570335752,1,2,-0.20822003739253112,0,35,0,0,7,-0.07832723062660057,6.422866080769262,1.4748221070624679,28.124574071166876,41.11385474775993
102124,2,2326,2498,0.9867852271600878,8,-0.40843642947772485,120,0.21121829472799378,0.9867852271600878,-0.40843642947772485,2024-07-01,0,0,-0.48086852245087097,0,0,-0.3822242328188558,0,19,0,0,11,-0.2751376528366482,0.0,-7.243209297314612,2.621219665886904,13.329877664107665
102124,3,1223,1270,0.987142165901482,8,-0.35143281797994885,120,0.8857028231665433,0.987142165901482,-0.35143281797994885,2020-01-02,0,0,-0.3447870735944834,0,0,-0.35236414276726175,0,29,0,0,21,-0.27527826043837056,0.0,0.6645744385465446,-0.09313247873128927,7.615455754157829
102125,1,1235,1270,0.9954347461342244,8,-0.39730754049488903,120,0.8810779458589102,0.9954347461342244,-0.39730754049488903,2020-01-02,0,0,-0.37679728533015083,0,0,-0.3935817201760552,0,9,0,0,11,-0.35841957918807804,0.0,2.0510255164738203,0.3725820318833839,3.888796130681099
102125,2,836,923,0.9953070245793487,8,-0.4083642798135549,120,1.1270309179365137,0.8831230880530422,-0.3623363594684971,2018-06-01,0,0,-0.5228216610681523,2,0,-0.3449005458417912,0,14,0,0,3,-0.1927264861650678,4.602792034505776,-11.445738125459743,6.346373397176369,21.56377936484871
102125,3,2261,2498,1.0,8,-0.3062494549516664,120,0.12700440290008125,1.0,-0.3062494549516664,2024-04-01,0,0,-0.30616081202068857,1,0,-0.27258004256863055,0,4,1,0,7,-0.38940476812934954,0.0,0.00886429309778225,3.3669412383035837,-8.315531317768315
