seed,段,峰_pos,谷_pos,e,n_h,D0,β_筆數,β,Δ_β曝險,Dβ,量測日,缺產業,持有產業不在母體,Dind,stk_排不了名,stk_剔除,Dstk,stk_無法計算,vol_池,vol_池不足,vol_不足60筆,距換股日,Dvol,Δ_β,Δ_ind,Δ_stk,Δ_vol,Δ_stk上界
102089,3,1231,1270,0.9833354464160632,8,-0.2699133529040192,120,0.7008561630377157,0.9833354464160632,-0.2699133529040192,2020-01-02,0,0,-0.2748347502835163,0,0,-0.2723496764453182,0,9,0,0,7,-0.3408216457156141,0.0,-0.4921397379497039,-0.2436323541299023,-7.090829281159489,-0.2436323541299079
102090,1,2290,2498,1.0,8,-0.3119756580567789,120,0.4898578260894894,1.0,-0.3119756580567789,2024-05-02,0,0,-0.2736827119728339,2,0,-0.3203753317461352,0,19,0,0,16,-0.1797355219563956,0.0,3.829294608394501,-0.8399673689356235,13.224013610038332,-2.1560597583140826
102090,2,1707,1910,0.7927597876770432,6,-0.3066503487434787,120,0.7218282772967467,0.7927597876770432,-0.3066503487434787,2021-12-01,0,0,-0.3200110368430008,0,1,-0.250081484518607,0,34,0,0,16,0.0387218192540319,0.0,-1.3360688099522122,5.656886422487167,26.79285294894468,5.656886422487162
102090,3,839,936,0.990606472943154,8,-0.4684872863910716,120,1.3809173969959214,0.717353894663172,-0.3392580087775194,2018-06-01,0,0,-0.5091836839228749,2,0,-0.3701086382228316,0,14,0,0,6,-0.2326723525539979,12.922927761355218,-4.069639753180332,9.837864816823998,23.581493383707365,15.64101406032491
102091,1,839,934,0.9921294476144408,8,-0.4084495523777082,120,1.1869150606758028,0.83588917226271,-0.3441270280496283,2018-06-01,0,0,-0.4943012361774943,1,0,-0.3356110302468066,0,14,0,0,6,-0.2243283164687465,6.432252432807994,-8.585168379978603,7.283852213090158,18.41212359089617,6.904437066413294
102091,2,1133,1270,1.0000000000000002,8,-0.3215157553158704,120,0.8931562491502353,1.0000000000000002,-0.3215157553158704,2019-08-01,0,0,-0.3587844761516933,1,2,-0.3942574257059597,0,13,0,0,13,-0.361873822461871,0.0,-3.726872083582289,-7.274167039008928,-4.03580671460006,-6.074808582430203
102091,3,2315,2498,0.9830617715835076,8,-0.4140934888245139,120,0.3239487430995305,0.9830617715835076,-0.4140934888245139,2024-07-01,0,0,-0.4668514987643379,1,0,-0.4070717603150042,0,19,0,0,0,-0.262046338907987,0.0,-5.275800993982404,0.7021728509509662,15.20471499165269,0.6372485374538384
102092,1,1711,1907,0.6752418399187017,6,-0.2479933500867637,120,0.6807027417661848,0.6752418399187017,-0.2479933500867637,2021-12-01,0,0,-0.2838379041454404,0,2,-0.2408636534968156,0,34,0,0,20,0.0224606652948126,0.0,-3.584455405867665,0.7129696589948137,22.553268479195108,0.7129696589948081
102092,2,1231,1270,0.9886567471663518,8,-0.3207795520253911,120,0.7403945288224633,0.9886567471663518,-0.3207795520253911,2020-01-02,0,0,-0.2972678173591184,0,0,-0.3137062632697424,0,9,0,0,7,-0.3426659954598151,0.0,2.351173466627277,0.7073288755648721,-2.188644343442392,0.7073288755648666
102092,3,794,936,0.9975929630264904,8,-0.3046505185398634,120,0.8101472258942282,0.9975929630264904,-0.3046505185398634,2018-04-02,0,0,-0.3261179028733055,2,1,-0.2880145089094532,0,4,1,0,1,-0.3101974097247021,0.0,-2.146738433344209,1.6636009630410176,-0.5546891184838698,-3.041866393597531
102093,1,1235,1270,1.0,8,-0.4006436832157657,120,0.7010488715686409,1.0,-0.4006436832157657,2020-01-02,0,0,-0.421118621623525,1,0,-0.3968434012299032,0,9,0,0,11,-0.360063359833482,0.0,-2.0474938407759327,0.3800281985862519,4.058032338228373,-0.22003905222635067
102093,2,2326,2498,1.0,8,-0.3873839734266519,120,0.2334997714789193,1.0,-0.3873839734266519,2024-07-01,0,0,-0.3445305078182845,1,0,-0.3557326604352842,0,19,0,0,11,-0.2788222252054571,0.0,4.285346560836739,3.1651312991367697,10.85617482211948,2.505004317869597
102093,3,839,936,0.920241400252046,8,-0.4307488087504308,120,1.1436846988289653,0.8046285844291649,-0.3766324837531538,2018-06-01,0,0,-0.5156706791784752,1,1,-0.3610287922413571,0,14,0,0,6,-0.2161450963247601,5.411632499727709,-8.492187042804433,6.972001650907378,21.46037124256708,5.628717176501752
102094,1,641,923,1.0000000000000002,8,0.0751650409084797,120,0.4743209184465296,1.0000000000000002,0.0751650409084797,2017-08-01,0,0,0.0764176768690517,2,0,0.0433871216186408,0,16,0,0,13,-0.040524638513191,0.0,-0.1252635960571915,3.1777919289838974,3.464040239528875,4.597380161019802
102094,2,1235,1270,1.0000000000000002,8,-0.3459631081488945,120,0.5137475358122259,1.0000000000000002,-0.3459631081488945,2020-01-02,0,0,-0.3515002905177909,1,0,-0.3429186196973195,0,9,0,0,11,-0.3600633598334821,0.0,-0.5537182368896387,0.3044488451575011,-1.4100251684587617,0.47473561623895266
102094,3,2071,2498,1.0000000000000002,8,-0.4649377277290143,120,0.4629009086757464,1.0000000000000002,-0.4649377277290143,2023-07-03,0,0,-0.3544601218909999,1,1,-0.3723636910756965,0,4,1,0,19,-0.3237849509421096,0.0,11.047760583801448,9.25740366533178,14.11527767869048,13.0662079293265
102095,1,2321,2498,1.0000000000000002,8,-0.3045910642824548,120,0.3759923228936029,1.0000000000000002,-0.3045910642824548,2024-07-01,0,0,-0.3636116220409426,1,0,-0.3062065445513001,0,19,0,0,6,-0.2619860605585272,0.0,-5.902055775848774,-0.1615480268845226,4.260500372392767,-0.11415906695191325
102095,2,1235,1270,0.9856844176278948,8,-0.374548232288021,120,0.6204024819994277,0.9856844176278948,-0.374548232288021,2020-01-02,0,0,-0.3959326620475454,1,0,-0.3693198096726529,0,9,0,0,11,-0.3549088431466088,0.0,-2.138442975952443,0.5228422615368045,1.9639389141412111,0.2434017108551234
102095,3,1538,1910,0.7714713258642356,6,-0.234458828758161,120,0.3140011319427628,0.7714713258642356,-0.234458828758161,2021-04-01,0,0,-0.2894966326677132,0,0,-0.2928474169301502,0,3,1,0,14,-0.1025192788282484,0.0,-5.503780390955212,-5.838858817198914,13.193954992991264,-5.838858817198922
102096,1,839,923,1.0,8,-0.4301471263363844,120,1.2355289547965589,0.8093699432278051,-0.3481481552224829,2018-06-01,0,0,-0.4984020237539529,1,1,-0.2782376422145223,0,14,0,0,6,-0.1834552352257185,8.199897111390147,-6.825489741756852,15.190948412186213,24.669189111066583,15.66080073181263
102096,2,2318,2498,1.0,8,-0.3972451752623366,120,0.4539696587144957,1.0,-0.3972451752623366,2024-07-01,0,0,-0.4209154162995132,0,0,-0.399754228338368,0,19,0,0,3,-0.2798101957091689,0.0,-2.3670241037176574,-0.2509053076031331,11.743497955316773,-0.25090530760313867
102096,3,1235,1270,1.0,8,-0.3372868631383426,120,0.606360261302039,1.0,-0.3372868631383426,2020-01-02,0,0,-0.2980853907790165,2,0,-0.3295211615267082,0,9,0,0,11,-0.360063359833482,0.0,3.9201472359326086,0.7765701611634424,-2.2776496695139423,1.8085134037804873
102097,1,839,936,0.9058931535349974,8,-0.3075350711364743,120,1.0544847902560386,0.8590860313073252,-0.2916448620010935,2018-06-01,0,0,-0.3897406103565564,0,0,-0.239878593720307,0,14,0,0,6,-0.2127749989047804,1.5890209135380806,-8.220553922008206,6.765647741616732,9.476007223169388,6.765647741616732
102097,2,1235,1270,1.0,8,-0.3489932040462623,120,0.5557697436940169,1.0,-0.3489932040462623,2020-01-02,0,0,-0.3389892662115664,1,0,-0.3514860822738497,0,9,0,0,11,-0.360063359833482,0.0,1.0003937834695886,-0.249287822758748,-1.107015578721976,-0.20139337419914916
102097,3,2063,2153,1.0000000000000002,8,-0.2471399811307114,120,0.509355013313311,1.0000000000000002,-0.2471399811307114,2023-06-01,0,0,-0.2222077387986601,1,1,-0.2409263328136275,0,4,1,0,11,-0.0729256948184571,0.0,2.493224233205127,0.6213648317083903,17.42142863122542,0.2279953466395923
102098,1,1609,2498,1.0,8,-0.4758642509073227,120,1.4563215356505277,0.6866615479618707,-0.3267576831477382,2021-08-02,0,0,-0.50539438467162,2,3,-0.2611590865232591,0,61,0,0,2,-0.0292968808223077,14.910656775958447,-2.9530133764297304,21.47051643840636,44.65673700850149,30.2891548326026
102098,2,1235,1270,0.9824066301231964,8,-0.4074475364582716,120,0.7638566310756781,0.9824066301231964,-0.4074475364582716,2020-01-02,0,0,-0.390554089193065,0,0,-0.4099598326166164,0,9,0,0,11,-0.3537286319648469,0.0,1.689344726520653,-0.2512296158344806,5.371890449342464,-0.25122961583448067
102098,3,839,936,0.9946449597468392,8,-0.4054121260326992,120,1.2343563785104428,0.8058004779358171,-0.3284400948467812,2018-06-01,0,0,-0.4715006589089573,0,0,-0.3568596174577027,0,14,0,0,6,-0.2336209070517088,7.697203118591806,-6.608853287625804,4.855250857499654,17.17912189809904,4.855250857499649
102099,1,2326,2498,1.0,8,-0.4324241537337326,120,0.3369367464249505,1.0,-0.4324241537337326,2024-07-01,0,0,-0.3943792586612301,1,0,-0.4000416713669583,0,19,0,0,11,-0.2788222252054571,0.0,3.804489507250248,3.2382482366774323,15.360192852827549,1.4412217651795678
102099,2,836,935,0.990879231289898,8,-0.4480745520743893,120,1.3067764999385791,0.7582622057685237,-0.3428853764170457,2018-06-01,0,0,-0.4726635899455148,1,0,-0.3677647491685815,0,14,0,0,3,-0.2388742814393344,10.518917565734354,-2.458903787112554,8.03098029058078,20.92002706350548,12.463764754317552
102099,3,1212,1270,0.993359972171737,8,-0.3692155630775505,120,0.7909956873066389,0.993359972171737,-0.3692155630775505,2019-12-02,0,0,-0.3801172036848299,3,0,-0.3668428448611766,0,29,0,0,10,-0.2678060930331739,0.0,-1.0901640607279384,0.2372718216373914,10.140947004437662,3.5341014909243573
102100,1,839,923,0.9300841437682518,8,-0.4220277445598805,120,1.2422330153298209,0.7487195496259682,-0.3397331574284633,2018-06-01,0,0,-0.451218187456081,0,1,-0.2650107289279979,0,14,0,0,6,-0.1706288053747156,8.22945871314173,-2.919044289620043,15.70170156318827,25.1398939185165,15.701701563188264
102100,2,2326,2498,0.9569607233014258,8,-0.3909491849022506,120,0.291318754648358,0.9569607233014258,-0.3909491849022506,2024-07-01,0,0,-0.3903757003050864,3,0,-0.371038639841527,0,19,0,0,11,-0.2668219183051273,0.0,0.0573484597164164,1.9910545060723597,12.41272665971233,4.002940539460958
102100,3,1235,1270,0.9999999999999998,8,-0.370342349390777,120,0.4294432722179926,0.9999999999999998,-0.370342349390777,2020-01-02,0,0,-0.3615514457810648,0,0,-0.3708499723397712,0,9,0,0,11,-0.3600633598334819,0.0,0.8790903609712186,-0.0507622948994201,1.027898955729506,-0.05076229489942019
102101,1,2326,2498,1.0000000000000002,8,-0.2193750181953273,120,0.0378526524477204,1.0000000000000002,-0.2193750181953273,2024-07-01,0,0,-0.368749719069386,2,0,-0.305419638706808,0,19,0,0,11,-0.2788222252054572,0.0,-14.937470087405863,-8.604462051148069,-5.944720701012987,-6.387560938688452
102101,2,839,934,0.9675179642371344,8,-0.3391953704422545,120,1.015999395977033,0.9522820270052657,-0.3338539095449642,2018-06-01,0,0,-0.3987765447441206,0,0,-0.2764251059076326,0,14,0,0,6,-0.2187634653849439,0.5341460897290373,-5.95811743018661,6.2770264534621925,12.043190505731062,6.277026453462186
102101,3,1233,1270,0.9993774696817996,8,-0.3187251515529706,120,0.7269091474619537,0.9993774696817996,-0.3187251515529706,2020-01-02,0,0,-0.3283114798598235,0,0,-0.319624008193197,0,9,0,0,9,-0.354000677210776,0.0,-0.9586328306852854,-0.0898856640226375,-3.52755256578054,-0.08988566402264309
102102,1,1235,1270,1.0,8,-0.3841641571458325,120,0.596013499795026,1.0,-0.3841641571458325,2020-01-02,0,0,-0.3774781120440162,1,0,-0.3872887298932145,0,9,0,0,11,-0.360063359833482,0.0,0.6686045101816307,-0.3124572747381982,2.4100797312350486,-0.7760292207409647
102102,2,2318,2498,1.0,8,-0.1739879328462349,120,0.0002144305940832,1.0,-0.1739879328462349,2024-07-01,0,0,-0.3633269390005906,0,0,-0.2798118097675831,0,19,0,0,3,-0.2798101957091689,0.0,-18.93390061543557,-10.582387692134809,-10.582226286293396,-10.582387692134818
102102,3,839,934,1.0,8,-0.3965036816559172,120,1.1477910402864484,0.8712387228170339,-0.3454493611981531,2018-06-01,0,0,-0.4901574651173364,0,0,-0.3309840499170737,0,14,0,0,6,-0.2261079106241028,5.105432045776414,-9.365378346141917,6.551963173884351,17.03957710318144,6.551963173884346
102103,1,1235,1270,0.9848815834993148,8,-0.3440870741509567,120,0.6178920936792104,0.9848815834993148,-0.3440870741509567,2020-01-02,0,0,-0.3423715338736335,0,0,-0.342613417597547,0,9,0,0,11,-0.3546197719928833,0.0,0.1715540277323179,0.1473656553409752,-1.053269784192662,0.14736565534096968
102103,2,641,935,1.0,8,0.0064094347440784,120,0.4743209184465295,1.0,0.0064094347440784,2017-08-01,0,0,0.0066092233846977,2,0,-0.0316316278083139,0,16,0,0,13,-0.0458945488281074,0.0,-0.0199788640619324,-2.5222193064235428,-3.9485114084029007,-10.46353040390561
102103,3,2318,2498,1.0,8,-0.1004021976237577,120,-0.0192195456190751,1.0,-0.1004021976237577,2024-07-01,0,0,-0.2107245445238577,2,0,-0.1959098279934268,0,19,0,0,3,-0.2798101957091689,0.0,-11.032234690010007,-9.550763036966918,-17.940799808541126,-4.475698795874104
102104,1,2071,2498,1.0000000000000002,8,-0.3565192904392388,120,0.503765365881579,1.0000000000000002,-0.3565192904392388,2023-07-03,0,0,-0.174130343120641,1,1,-0.2440263378355306,0,4,1,0,19,-0.3237849509421096,0.0,18.23889473185978,11.249295260370817,3.273433949712923,17.197055411701633
102104,2,1714,1910,1.0,8,-0.3101941762957064,120,0.6895522337140418,1.0,-0.3101941762957064,2022-01-03,0,0,-0.3182403904379144,0,0,-0.3142089128384226,0,36,0,0,1,-0.1494294300108762,0.0,-0.8046214142208075,-0.4014736542716279,16.076474628483012,-0.40147365427162796
102104,3,1231,1270,0.9962625312207786,8,-0.3587936838868036,120,0.7638308212911579,0.9962625312207786,-0.3587936838868036,2020-01-02,0,0,-0.3185771109357076,0,0,-0.363479842882403,0,9,0,0,7,-0.3453021414950618,0.0,4.021657295109604,-0.4686158995599321,1.3491542391741884,-0.46861589955993765
102105,1,839,936,1.0000000000000002,8,-0.4885120727436767,120,1.2168818601862037,0.8217724601852339,-0.401445767848759,2018-06-01,0,0,-0.5040222534490821,1,0,-0.4419588856728227,0,14,0,0,6,-0.2348786919014509,8.706630489491769,-1.5510180705405383,4.655318707085404,25.36333808422258,4.3034680575575575
102105,2,2326,2498,1.0,8,-0.41789044605142,120,0.3103572884060467,1.0,-0.41789044605142,2024-07-01,0,0,-0.396952190917372,2,0,-0.4011787916374899,0,19,0,0,11,-0.2788222252054571,0.0,2.093825513404796,1.6711654413930075,13.906822084596287,3.1287273980705743
102105,3,1231,1270,0.9941590537742038,8,-0.3316245124674786,120,0.7305160737717288,0.9941590537742038,-0.3316245124674786,2020-01-02,0,0,-0.3376003096258941,2,0,-0.3333723698558607,0,9,0,0,7,-0.3445730813887875,0.0,-0.5975797158415452,-0.1747857388382068,-1.2948568921308912,-0.07819416675637347
102106,1,2318,2498,0.98193521797243,8,-0.4010320811655376,120,0.2418009957304117,0.98193521797243,-0.4010320811655376,2024-07-01,0,0,-0.4662342525123303,0,0,-0.3951595435883981,0,19,0,0,3,-0.274755485514591,0.0,-6.520217134679274,0.5872537577139458,12.627659565094657,0.5872537577139458
102106,2,839,1270,0.9988219826050928,8,-0.4249423856236894,120,1.2090744318381967,0.8261046270629921,-0.3514608980504493,2018-06-01,0,0,-0.4073447895949291,2,0,-0.38667728154602,0,14,0,0,6,-0.3433273371093653,7.348148757324013,1.7597596028760265,3.826510407766942,8.161504851432404,2.4966134537696085
102106,3,1747,1910,0.9438929070713252,8,-0.3021201568943172,120,0.8759958294333865,0.9438929070713252,-0.3021201568943172,2022-03-01,0,0,-0.3239940124371938,0,1,-0.2838466030101754,0,38,0,0,1,-0.165950563117016,0.0,-2.187385554287663,1.827355388414181,13.61695937773012,1.8273553884141813
102107,1,2326,2498,0.981915366445736,8,-0.4362552250200966,120,0.3707491522319691,0.981915366445736,-0.4362552250200966,2024-07-01,0,0,-0.3476814608432989,0,0,-0.419464961291008,0,19,0,0,11,-0.273779827435832,0.0,8.85737641767978,1.679026372908865,16.247539758426466,1.6790263729088595
102107,2,1235,1270,1.0,8,-0.40343259771847,120,0.7230468047300287,1.0,-0.40343259771847,2020-01-02,0,0,-0.4097414902548441,2,0,-0.4066787891497859,0,9,0,0,11,-0.360063359833482,0.0,-0.6308892536374122,-0.3246191431315937,4.336923788498797,-0.22969980291638326
102107,3,830,935,0.9553471423519412,8,-0.3731806858378532,120,1.1489833029084209,0.8314717367377502,-0.324792087833845,2018-05-02,0,0,-0.4134725880624459,0,0,-0.3507728837239687,0,29,0,0,19,-0.154671428721913,4.838859800400824,-4.029190222459267,2.240780211388449,21.850925711594023,2.2407802113884436
102108,1,1532,1910,0.703081085960806,6,-0.2692227980739859,120,0.0897963346479508,0.703081085960806,-0.2692227980739859,2021-04-01,0,0,-0.2605255199883597,2,0,-0.2669806082205802,0,3,1,0,8,-0.1007234468128117,0.0,0.8697278085626203,0.224218985340574,16.849935126117423,1.760185877045517
102108,2,2318,2498,1.0,8,-0.2171797372873832,120,-0.0171469727352045,1.0,-0.2171797372873832,2024-07-01,0,0,-0.3510036532328096,1,0,-0.3220821640728152,0,19,0,0,3,-0.2798101957091689,0.0,-13.382391594542634,-10.490242678543202,-6.263045842178569,-12.002614200764983
102108,3,839,935,0.9189831580473256,8,-0.3757741687470872,120,1.1867527186904372,0.7743678557243239,-0.3166406639133282,2018-06-01,0,0,-0.3904513937779896,1,0,-0.3424723318467421,0,14,0,0,6,-0.2131957434722131,5.913350483375907,-1.4677225030902352,3.3301836900345103,16.257842527487412,3.916559449483903
102109,1,839,936,0.954824812864416,8,-0.5086465497063466,120,1.3695149089549217,0.6971992832068136,-0.3714063617565837,2018-06-01,0,0,-0.5062653687769914,2,0,-0.484097637260696,0,14,0,0,6,-0.2242680030406416,13.724018794976285,0.2381180929355242,2.4548912445650606,28.43785466657049,-2.653992736750377
102109,2,2326,2498,1.0,8,-0.1854092197558004,120,-0.0804256300366542,1.0,-0.1854092197558004,2024-07-01,0,0,-0.351533742792512,3,0,-0.3099522822286435,0,19,0,0,11,-0.2788222252054571,0.0,-16.612452303671155,-12.454306247284308,-9.34130054496567,-6.52909354840309
102109,3,1231,1270,0.989978292686803,8,-0.2904561119348579,120,0.6361287594617292,0.989978292686803,-0.2904561119348579,2020-01-02,0,0,-0.2184593528779191,2,0,-0.2853188518898314,0,9,0,0,7,-0.3431240398848481,0.0,7.199675905693881,0.5137260045026459,-5.266792794999015,1.5758923701668426
102110,1,860,1270,0.9871746356474032,8,-0.603436710835163,120,1.178570228248588,0.8376035742175434,-0.512007427620074,2018-07-02,0,0,-0.6026130536195162,2,2,-0.4713513470531995,0,35,0,0,7,-0.2340785520039908,9.142928321508904,0.0823657215646811,13.208536378196351,36.93581588311722,-0.19905130086980138
102110,2,2264,2498,0.9941908380244636,8,-0.3510062136133145,120,0.4614249013176869,0.9941908380244636,-0.3510062136133145,2024-04-01,0,0,-0.224346148679018,0,0,-0.3503149877115534,0,4,1,0,10,-0.381514348763098,0.0,12.666006493429649,0.0691225901761072,-3.050813514978345,0.06912259017610722
102110,3,2081,2146,0.4522124467901716,4,-0.1340762635799403,120,0.0953984915064499,0.4522124467901716,-0.1340762635799403,2023-07-03,0,0,-0.1202051314822343,1,0,-0.1257813330459238,0,4,0,0,9,-0.0439385098737102,0.0,1.3871132097705965,0.8294930534016531,9.013775370623009,0.508665945812703
102111,1,2326,2498,0.9975380690125673,8,-0.4513710351268186,120,0.2213037326725557,0.9975380690125673,-0.4513710351268186,2024-07-01,0,0,-0.4793719429605236,1,0,-0.4274238328402061,0,19,0,0,11,-0.2781357841292389,0.0,-2.800090783370496,2.394720228661257,17.323525099757976,0.6995475535379159
102111,2,1235,1270,1.0000000000000002,8,-0.3820529401270218,120,0.6788517260603409,1.0000000000000002,-0.3820529401270218,2020-01-02,0,0,-0.382270286657644,1,0,-0.3779453170309524,0,9,0,0,11,-0.3600633598334821,0.0,-0.0217346530622219,0.4107623096069324,2.198958029353965,0.08066769020791953
102111,3,799,936,0.975265063838257,8,-0.3866932828614887,120,1.1746618476587338,0.8302517577991464,-0.32919540515615,2018-04-02,0,0,-0.4669401083713997,0,1,-0.3423655569992722,0,4,1,0,6,-0.3178073513452045,5.749787770533866,-8.024682550991107,4.432772586221645,6.888593151628419,4.432772586221645
102112,1,1710,1901,0.8334487180724104,7,-0.2857413528757918,120,1.0548901404079971,0.7900810578721114,-0.2708730908843989,2021-12-01,0,0,-0.2628879356117894,0,0,-0.2888922930441384,0,34,0,0,19,-0.0273907549605366,1.486826199139285,2.2853417264002305,-0.3150940168346605,25.83505979152552,-0.31509401683466054
102112,2,2079,2498,0.5159656379502058,3,-0.326719842104623,120,0.2685143539127504,0.5159656379502058,-0.326719842104623,2023-07-03,0,0,-0.2834061092353603,1,1,-0.1932286471409426,0,4,0,0,7,0.1660009519414099,0.0,4.331373286926277,13.349119496368044,16.071889016321318,16.683836083393658
102112,3,799,936,0.8714336171778939,8,-0.2442624562197593,120,0.7927514595737855,0.8714336171778939,-0.2442624562197593,2018-04-02,0,0,-0.381623279359239,2,0,-0.2379614934915249,0,4,1,0,6,-0.283972040030348,0.0,-13.736082313947964,0.6300962728234466,-3.970958381058862,-2.3611634167476163
102113,1,839,934,0.9803025042749512,8,-0.4071103573335611,120,1.2022605312724095,0.8153827550484839,-0.3386207454574732,2018-06-01,0,0,-0.4695653495445902,2,0,-0.3511706112394032,0,14,0,0,6,-0.2216541510211848,6.8489611876087935,-6.245499221102907,5.593974609415797,18.54562063123763,5.463028689771566
102113,2,2264,2498,0.989374490333636,8,-0.2824452880105173,120,0.3048013385910587,0.989374490333636,-0.2824452880105173,2024-04-01,0,0,-0.2090599427925256,0,0,-0.2507514653926636,0,4,1,0,10,-0.3796661062704051,0.0,7.338534521799173,3.1693822617853757,-9.722081825988775,3.1693822617853753
102113,3,1174,1270,0.9736165512420908,8,-0.3668231241334514,120,0.9352615613207074,0.9736165512420908,-0.3668231241334514,2019-10-01,0,0,-0.3581628306129746,1,1,-0.3585319941569904,0,31,0,0,14,-0.2593728157654268,0.0,0.8660293520476814,0.8291129976461031,10.74503083680246,1.7822746459355943
102114,1,1710,2498,0.7717663969334613,6,-0.2080468707738097,120,0.7165949323455346,0.7717663969334613,-0.2080468707738097,2021-12-01,0,0,-0.1972296179208496,1,0,-0.1979266248588626,0,34,0,0,19,0.0136286164275839,0.0,1.0817252852960118,1.0120245914947117,19.441825434622583,-5.833948871844788
102114,2,852,934,1.0000000000000002,8,-0.5142657009682517,120,1.3419585027482814,0.745179525262545,-0.3832202709063318,2018-07-02,0,0,-0.5318541357320655,0,2,-0.2165698718170222,0,14,0,0,19,-0.2173765862431761,13.104543006191992,-1.7588434763813776,29.76958291512295,29.68891147250756,29.76958291512295
102114,3,1235,1270,0.9876989474392368,8,-0.3655766156536662,120,0.6728218964418611,0.9876989474392368,-0.3655766156536662,2020-01-02,0,0,-0.3582413454947839,0,0,-0.367070896946097,0,9,0,0,11,-0.3556342015189654,0.0,0.7335270158882301,-0.1494281292430788,0.9942414134700815,-0.1494281292430788
102115,1,839,935,1.0,8,-0.39273144337112,120,1.1279321264290658,0.8865781695268423,-0.3481871241796024,2018-06-01,0,0,-0.4981606600665769,0,0,-0.3315222346555865,0,14,0,0,6,-0.2319909147467031,4.454431919151763,-10.542921669545692,6.120920871553354,16.07405286244169,6.1209208715533485
102115,2,2320,2498,1.0,8,-0.2919430905322174,120,0.299907783518783,1.0,-0.2919430905322174,2024-07-01,0,0,-0.3865677590834272,2,0,-0.2839656783758558,0,19,0,0,5,-0.2744468132129196,0.0,-9.462466855120976,0.7977412156361607,1.749627731929787,2.344421206690556
102115,3,1174,1270,0.9676723136444916,8,-0.3344363245841909,120,0.8129480355350616,0.9676723136444916,-0.3344363245841909,2019-10-01,0,0,-0.3059475184761562,0,0,-0.3339672475597814,0,31,0,0,14,-0.2577892625264221,0.0,2.8488806108034668,0.0469077024409458,7.664706205776883,0.046907702440945886
102116,1,1223,1270,0.994786449311696,8,-0.3778020965898754,120,0.6458519257566001,0.994786449311696,-0.3778020965898754,2020-01-02,0,0,-0.3882800747598395,1,0,-0.374702078102782,0,29,0,0,21,-0.2774099747062339,0.0,-1.0477978169964095,0.3100018487093459,10.039212188364155,0.4920171280191954
102116,2,2318,2498,1.0,8,-0.1756596742568754,120,0.0521530472417461,1.0,-0.1756596742568754,2024-07-01,0,0,-0.3736819348611272,2,0,-0.2940718267821441,0,19,0,0,3,-0.2798101957091689,0.0,-19.80222606042518,-11.841215252526869,-10.41505214522935,-9.139106290120463
102116,3,852,934,0.9465975016727796,8,-0.4093573354854394,120,1.0154258670767462,0.9322172424047922,-0.4031385734380746,2018-07-02,0,0,-0.4487413827431075,1,1,-0.2079808067555609,0,14,0,0,19,-0.205768133459948,0.6218762047364823,-3.9384047257668087,20.137652872987843,20.35892020254914,21.411688281551964
102117,1,2320,2498,1.0,8,-0.4063552418834599,120,0.2126871699258585,1.0,-0.4063552418834599,2024-07-01,0,0,-0.4529072261363718,2,0,-0.4107727657339243,0,19,0,0,5,-0.2744468132129196,0.0,-4.65519842529119,-0.44175238504644,13.190842867054036,-0.26129895070837184
102117,2,1235,1270,0.9827783336207732,8,-0.3843821206363351,120,0.5528356371552526,0.9827783336207732,-0.3843821206363351,2020-01-02,0,0,-0.3822631100346024,2,0,-0.3794009747483708,0,9,0,0,11,-0.3538624687750463,0.0,0.211901060173264,0.4981145887964278,3.051965186128874,-1.6668471198175827
102117,3,1609,1912,0.9145703020682204,8,-0.2657612430080475,120,1.0721410054865417,0.8530317349938358,-0.2478790025267656,2021-08-02,0,0,-0.3581243528405003,1,1,-0.1969459249463699,0,61,0,0,2,-0.1781996575297442,1.7882240481281897,-9.236310983245282,6.881531806167756,8.756158547830323,7.66117614073798
102118,1,2326,2498,1.0,8,-0.117614522178081,120,0.0146191164338884,1.0,-0.117614522178081,2024-07-01,0,0,-0.3297769091313197,1,0,-0.2167749744555594,0,19,0,0,11,-0.2788222252054571,0.0,-21.216238695323877,-9.916045227747846,-16.120770302737615,-7.190728245586763
102118,2,1707,1910,0.8902633510499304,7,-0.3410767034233265,120,0.8947346030674417,0.8902633510499304,-0.3410767034233265,2021-12-01,0,0,-0.3451404135820961,0,1,-0.3602560833266524,0,34,0,0,16,0.0280167847599018,0.0,-0.4063710158769607,-1.9179379903325853,31.305991866342463,-1.9179379903325855
102118,3,1212,1270,0.9937187746737196,8,-0.362259545049236,120,0.5850613674068629,0.9937187746737196,-0.362259545049236,2019-12-02,0,0,-0.371680571516328,2,0,-0.3604290475639466,0,29,0,0,10,-0.2679028248312313,0.0,-0.9421026467091976,0.1830497485289406,9.435672021800467,0.6748926568694302
102119,1,2326,2498,1.0,8,-0.4380555304474485,120,0.2855527146552621,1.0,-0.4380555304474485,2024-07-01,0,0,-0.4239503968432235,2,0,-0.432611805798484,0,19,0,0,11,-0.2788222252054571,0.0,1.410513360422505,0.5443724648964532,15.92333052419914,0.9541672828742076
102119,2,839,936,0.9636594621448946,8,-0.4168668135726064,120,1.203848930314766,0.8004820520901489,-0.346278343632045,2018-06-01,0,0,-0.4807996043780008,4,0,-0.2848788669335008,0,14,0,0,6,-0.2263430739070485,7.058846994056145,-6.393279080539438,13.198794663910562,19.052373966555788,25.162973666884692
