r,arm,seed,cagr,mdd,vol,first,end,trades,eq_sha,expo,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,dd_單日暴跌型,dd_延續下跌型,dd_混合型,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,dd_n,n_stop,n_trim,trig_pos_frac,held_mean,turnover_yr,cost_total,cost_drag_yr,stop_ret_mean,stop_ret_med,stop_h120_mean,stop_h120_med,stop_h120_better_frac,stop_h120_ge0_frac,trim_fwd_mean,trim_fwd_med,trim_fwd_p90,trim_fwd_pos_frac,rebuy20_n,rebuy20_ret_mean,rebuy20_ret_med,cash_mean,cash_med,cash_end,nx_n,nx_stop_lots,nx_pending_end,nx_pending_amt_end_frac,nxw_med,nxw_p90,nxw_mean,nxw_max,nxsz_med,nxsz_mean,normal_n,sl_block_days
23,S2,1023,0.23400590246961905,-0.29068429831804654,0.24029199583246538,526,2859,893,0f81974c6f69e718,0.5347654286758499,0.3002208067708281,-0.033951175389657307,-0.06999893703248283,0.5008955106837438,0.1263381073539298,-0.15660857207051382,0.4830043122600156,-0.0088511093576088,0.6401568365985968,0.8129862838976964,0,0,3,0,0,3,3,893,0,1.0,5.303934284479031,8.765330642923237,1.0227379487941983,0.051277184261100915,0.04003519915648865,-0.022156584539702484,0.17318816166423545,0.008287334637243404,0.5128779395296752,0.5195968645016797,,,,,49,0.05743240255865131,-0.04444450295554181,0.46523457132415014,0.4330743385100915,1.0,883,893,10,0.9999999999999996,3.0,20.0,11.03510758776897,226.0,0.9000818008009596,0.972944146911356,10,0
24,S2,1024,0.3284709918659139,-0.28032663305074657,0.2523828560561231,526,2859,881,c3774bc38b9c982d,0.5437483484073987,0.15036077836404038,0.030878950896060298,-0.0474805287048361,0.4733753353306609,0.9773656955418553,-0.21137594125290626,0.3434689110810467,0.31773634452153043,0.8695783803533865,0.7004288098009037,1,0,2,1,0,2,3,881,0,1.0,5.348032857760484,8.174105712267801,1.4991810308569853,0.0478185184167666,0.04287153441838322,-0.018743071618008256,0.18094200590676818,0.011441645438026393,0.5028376844494892,0.5175936435868331,,,,,39,0.0268582783962454,-0.0409356433791912,0.4562516515926012,0.39928780092147304,1.0,871,881,10,1.0,3.0,20.0,11.07003444316877,226.0,0.7961382003462487,0.9401540152030254,10,0
25,S2,1025,0.25077795828373484,-0.3410400560623987,0.2649979504827462,526,2859,882,b1757e4ae37a71d0,0.5336977218334416,0.26656862458424757,-0.04934691565399185,-0.07089415632342777,0.3983116883747613,0.7551446637958208,-0.13917750399695406,1.1660667147966404,-0.11704903029115354,0.5486679056160657,0.1812651565013077,3,0,3,2,0,4,6,882,0,1.0,5.295287505404237,8.67487127839071,1.4647721829767102,0.05074799697858567,0.04144662282299983,-0.021846658296035493,0.18785155665628955,0.01107308458997347,0.5170068027210885,0.5238095238095238,,,,,42,0.0527943166293038,-0.033371048635615796,0.46630227816655845,0.4111233864454658,1.0,872,882,10,1.0000000000000002,3.0,21.0,11.190366972477063,226.0,0.7170760829729566,0.9425340992098464,10,0
26,S2,1026,0.27821075870296474,-0.30864114161780254,0.2552245101019466,526,2859,880,d32023330f1ff306,0.5372071434113684,0.3090061544909557,0.08865283108889188,-0.1306550668230807,0.7561756281351495,0.5558259375505046,-0.173597608492282,0.3922468768711398,0.17642949057318824,0.7643000237969277,0.25549790138312867,1,0,3,1,1,2,4,880,0,1.0,5.30566364029399,9.18163767649649,1.6411301611112412,0.05371258040750448,0.04282013080621755,-0.02139067056640115,0.19352287461356657,0.01107308458997347,0.5079545454545454,0.5204545454545455,,,,,43,0.04690312174350106,-0.04444450295554181,0.4627928565886315,0.4202706793718037,1.0,870,880,10,0.9999999999999998,3.0,21.0,11.188505747126436,226.0,0.801021942921857,0.9779497405232833,10,0
27,S2,1027,0.28628671972119424,-0.2880241173351987,0.25673308570390824,526,2859,875,5c15348f670b6376,0.5333395643957592,0.31476217124981143,0.0305670435034604,-0.02460200396820389,0.6499413760959338,0.6051105231717093,-0.18394660405607666,0.5502244914525123,-0.03501002838176581,0.5936620618520758,0.5817104505665531,1,0,2,0,0,3,3,875,0,1.0,5.313878080415045,8.761120949273778,1.5500557433578843,0.051252557553251664,0.04322516503370536,-0.019323660801640608,0.18001427332428196,0.005571023898372385,0.496,0.5165714285714286,,,,,37,0.05688826742697968,-0.04444450295554181,0.4666604356042407,0.43049275523951425,1.0,865,875,10,0.9999999999999997,3.0,21.0,11.23121387283237,226.0,0.7502264621730108,0.9664898773878645,10,0
28,S2,1028,0.26793635881275635,-0.3859719373989467,0.26074026546256995,526,2859,889,c5c7a80e0cfc849a,0.5310812751680324,0.23873649520123186,0.06626166227915098,-0.07596045276645136,0.8330570774664892,0.7699613338478797,-0.1720323950266578,0.29296822114943355,-0.2381080831025132,0.7215057965332792,0.6914066688695906,1,0,3,1,1,2,4,889,0,1.0,5.284911370514483,8.689150113364802,1.4145805775109486,0.0508315281631841,0.039932281987979164,-0.022156584539702484,0.18517783021538514,0.004950556365017844,0.49943757030371205,0.5140607424071991,,,,,41,0.023171444403765673,-0.06842100812887375,0.46891872483196767,0.4536513864074656,1.0,879,889,10,1.0000000000000004,3.0,20.200000000000045,11.1353811149033,226.0,0.7463827353825266,0.98004109320404,10,0
29,S2,1029,0.2762659577376494,-0.29118379244607384,0.2665224712299541,526,2859,890,097825d47d4ad967,0.5397437163099524,0.4012297645202618,0.046217719693100845,-0.051131408449405114,0.5919813447366111,0.9119483079112378,-0.13501558301453997,0.28822433435689754,-0.13757802610707692,0.7490640934203179,0.40570547002461144,1,0,3,1,0,3,4,890,0,1.0,5.309122351923908,9.155815588495694,1.6888446133773833,0.05356152119269983,0.043502027042636594,-0.0220158191915365,0.1910018702543906,0.01107308458997347,0.5078651685393258,0.5179775280898876,,,,,44,0.011677705733241894,-0.042690073167366505,0.46025628369004756,0.3973827161231514,1.0,880,890,10,0.9999999999999998,3.0,21.0,11.059090909090909,226.0,0.6668445651679717,0.9931450339583953,10,0
30,S2,1030,0.30301527069316103,-0.3063290462263222,0.260336780611204,526,2859,879,a7e855132fff660d,0.5343669445848643,0.24283629414888663,-0.05718672315904638,-0.07392306856708963,0.3216297237521315,0.8656110091019751,-0.14962893889791595,0.6540859897054196,0.0749939454306221,0.7442253946509494,0.724345994304183,1,0,2,1,0,2,3,879,0,1.0,5.308690012970168,8.401993516613679,1.3671747046898852,0.04915166207218999,0.04391141087588503,-0.019323660801640608,0.19021175795788942,0.005046404783145997,0.5096700796359499,0.515358361774744,,,,,38,0.00787702775995605,-0.0710526208003685,0.46563305541513567,0.42294629039405407,1.0,869,879,10,0.9999999999999997,3.0,21.0,11.193325661680092,226.0,0.8176064625721331,0.9648357359401263,10,0
31,S2,1031,0.28124459922647027,-0.3050408721536599,0.2687969539094166,526,2859,876,25fcafcda72955f8,0.5352004554662125,0.23551286630440837,0.06346887116914246,-0.05180210125353435,0.6363596207357711,0.6398632779547342,-0.1993986498233018,0.524225494420143,0.03207187986673121,1.0917100469692467,0.17841968405310205,2,0,2,2,0,2,4,876,0,1.0,5.286208387375702,8.56862627061663,1.4814466432878004,0.050126463683107296,0.04175564667667887,-0.019885432809642445,0.18421446310284215,0.009425575868552527,0.5011415525114156,0.519406392694064,,,,,43,0.06515737933179917,-0.0409356433791912,0.4647995445337874,0.40336417843260874,1.0,866,876,10,1.0,3.0,21.0,11.29214780600462,226.0,0.6992416022571539,0.9510601179874107,10,0
32,S2,1032,0.240808181466573,-0.2672324173613145,0.2550499606288203,526,2859,888,e58d8ef8d315638a,0.5318660299118302,0.2286767761595816,-0.006216938520658188,-0.020012658940093075,0.3076418798399001,0.798532938656511,-0.189798580937526,0.40384363202856344,0.06150999944090274,0.6346282856942611,0.3805006540031959,3,0,3,2,0,4,6,888,0,1.0,5.285343709468223,9.020726309406895,1.28179357401987,0.0527712489100304,0.039338583006228035,-0.021810294215218462,0.18512769238075008,0.013090293778655337,0.5056306306306306,0.5213963963963963,,,,,47,0.012239432333116288,-0.04444450295554181,0.4681339700881698,0.4304990713805263,1.0,878,888,10,1.0000000000000002,3.0,21.0,11.146924829157175,226.0,0.80895539849392,0.9821129940533406,10,0
33,S2,1033,0.29000891936493267,-0.27410865865343287,0.24267107310071337,526,2859,883,711c119175797393,0.5433229939791641,0.23034245573126455,0.009243099751129469,-0.06347578068781168,0.4299159616968371,0.404851610440337,-0.1464812997779097,0.5314655373881267,0.30808508160622883,0.7501403116593093,0.5833414504330767,1,0,2,1,0,2,3,883,0,1.0,5.303934284479031,8.40154043142339,1.2847725587428578,0.04914901152382682,0.044221977534453866,-0.021352338760016853,0.18247800253187527,0.012224989257960228,0.507361268403171,0.5232163080407701,,,,,47,0.010282246747020824,-0.04444450295554181,0.4566770060208359,0.40801828716734867,1.0,873,883,10,1.0,3.0,20.800000000000068,11.161512027491408,226.0,0.8845759252435758,0.964578616187158,10,0
34,S2,1034,0.26219298502898125,-0.285867364470499,0.2517645099934057,526,2859,881,914cfdbdcedb94e8,0.542169086278953,0.20570106551329115,0.08327988920851381,-0.08860892090708772,0.46730889712498547,0.5723532418387687,-0.2179258197127001,0.4416484364728943,-0.025150104834821385,0.7643393520747614,0.6917095175778791,1,0,3,1,0,3,4,881,0,1.0,5.331603977518374,8.543840322277099,1.188541386729527,0.04998146588532102,0.040976791718217956,-0.022377230800878833,0.18899802465346277,0.010704523741920546,0.5073779795686719,0.5175936435868331,,,,,40,0.06334085363643156,-0.04476324440331142,0.4578309137210469,0.40902336197753997,1.0,871,881,10,1.0,3.0,21.0,11.106773823191734,226.0,0.8084444271737934,0.9679567194826453,10,0
35,S2,1035,0.3157924339057081,-0.31021456488030436,0.2672613696518556,526,2859,880,2f961053e0d4db9e,0.5374746095734293,0.23786070818601734,0.056115622027179235,-0.05523327620022944,0.48875405381398407,0.89953548017723,-0.26083936295503374,0.5501025772037977,-0.03306118324289009,1.007354195256875,0.7176146432747075,0,0,4,0,0,4,4,880,0,1.0,5.30566364029399,8.546058683857677,1.5421164137038446,0.04999444330056744,0.041750258390326866,-0.021165677105541347,0.17955350119373384,0.004115273519575746,0.4954545454545455,0.5102272727272728,,,,,40,0.0360014923997059,-0.04435227108802414,0.46252539042657076,0.3899942109826341,1.0,870,880,10,0.9999999999999998,3.0,20.100000000000023,11.195402298850574,226.0,0.8205452455045826,0.9828132000003874,10,0
36,S2,1036,0.2433312172551616,-0.38245840810791737,0.27275760480356187,526,2859,890,df02e8c5c369b4a6,0.5360779790853011,0.249558496715375,0.0002535894061683752,-0.09732758442333123,0.6059751735016985,0.5135289190807077,-0.1685371079584287,0.5872838273514278,-0.14266336040685756,0.7155102400232145,0.46827826357450975,1,0,5,1,1,4,6,890,0,1.0,5.301340250756593,8.697982193230903,1.236235740784973,0.05088319583040074,0.03784108699843489,-0.02219754778900057,0.17865483839966395,0.004115273519575746,0.5056179775280899,0.5112359550561798,,,,,43,0.03990735436670783,-0.04444450295554181,0.4639220209146989,0.4268023494932668,1.0,880,890,10,1.0000000000000004,3.0,21.0,11.072727272727272,226.0,0.7196641506812864,0.9469460621307527,10,0
37,S2,1037,0.27165515859787037,-0.31027547491304064,0.2457807108935234,526,2859,874,ad6a3d00162cc25c,0.5392329258923978,0.291175108089029,-0.05559003908963189,-0.07294709456659476,0.3686511023432224,0.4087163018543758,-0.20776070342131892,0.7149455695910207,0.2649183606422556,0.502601420348596,0.7177201301858676,0,0,2,0,0,2,2,874,0,1.0,5.349329874621703,8.659271562532052,1.221101152705571,0.05065673864081254,0.042928006937573045,-0.021810294215218462,0.17457808370841402,0.01107308458997347,0.4988558352402746,0.5183066361556065,,,,,42,0.04081757382316216,-0.033371048635615796,0.46076707410760226,0.4281125515369907,1.0,864,874,10,1.0,3.0,20.0,11.15625,226.0,0.9104657343685634,0.9789939946597854,10,0
38,S2,1038,0.2849897435405504,-0.3268755651721913,0.24262009401966592,526,2859,885,fcd8a4359ed0a05c,0.540946125382458,0.270633272772985,0.057923289971045344,-0.04884834062640431,0.4741990372653986,0.481692249768223,-0.1535291756489363,0.5222673517074159,0.027584752586338634,0.8823218359322331,0.5326709896120612,1,0,3,1,0,3,4,885,0,1.0,5.3406830955469085,8.62597279481322,1.4006241717751557,0.05046194084965733,0.04362183494082485,-0.02097901545106584,0.1755355918343955,0.010704523741920546,0.5028248587570622,0.5186440677966102,,,,,46,0.018709537045216457,-0.059044916600194064,0.4590538746175419,0.4218129188456402,1.0,875,885,10,1.0000000000000002,3.0,20.0,11.032,226.0,0.8943414260464058,0.9597634780525823,10,0
39,S2,1039,0.3081414549949286,-0.3971364599770336,0.27361505046032847,526,2859,893,ec373595e0d9c428,0.5284286780155504,0.23293133659219123,-0.030576806146263347,-0.09775176241815442,0.6085341296091833,0.6200066420094055,-0.16677693918092495,0.19000138454795823,0.3548802733126015,0.8927981790081716,0.767161683592251,1,0,2,1,1,1,3,893,0,1.0,5.2684824902723735,8.292347391177753,1.3430581724186672,0.04851023223838983,0.04018065844329825,-0.02506969881276566,0.1854873509461663,0.008146627995184508,0.5106382978723404,0.5162374020156775,,,,,39,0.038287120495045776,-0.0409356433791912,0.47157132198444957,0.439731692066948,1.0,883,893,10,0.9999999999999999,3.0,20.800000000000068,11.121177802944507,226.0,0.6796639257325213,0.9686669276866817,10,0
40,S2,1040,0.26487632447276166,-0.36925411715522954,0.2554190906655791,526,2859,890,983f6fe4b3c0074d,0.5394227607762385,0.2619176262581959,0.029253448621151756,-0.06399673725336508,0.51383763377373,0.41727176870741345,-0.18747259989740817,0.5536158460969078,-0.10947925108071577,0.9831590614799885,0.580777125563475,1,0,3,1,0,3,4,890,0,1.0,5.339386078685689,8.593677223222793,1.253883419965605,0.05027301175585336,0.04222169606692268,-0.02139067056640115,0.16981325645333656,0.001737014229284406,0.4898876404494382,0.5044943820224719,,,,,46,0.04081047068773154,-0.042690073167366505,0.4605772392237615,0.4072947498153759,1.0,880,890,10,0.9999999999999998,3.0,21.0,10.979545454545455,226.0,0.8484382628028406,0.9544825619701104,10,0
41,S2,1041,0.28003671133265984,-0.2903506226147772,0.25822208096772054,526,2859,898,cfd37d0562e2f8c7,0.5363835273853701,0.21373986026833736,-0.0027622559439781647,-0.04830181010857415,0.3526704337281943,0.8658774120679358,-0.09681506113233496,0.5651634723252095,0.0006830353724831539,1.0483406152636556,0.22105000327184476,0,0,3,0,0,3,3,898,0,1.0,5.30566364029399,8.553414667597348,1.4892702796775945,0.050037475805444515,0.04050069769701417,-0.022714958308486966,0.18414138018266865,0.01166532150720323,0.5144766146993318,0.522271714922049,,,,,46,0.05686405679168588,-0.033371048635615796,0.4636164726146299,0.4031476003829803,1.0,888,898,10,0.9999999999999997,3.0,20.0,10.961711711711711,226.0,0.7704895431770696,0.9373195212083949,10,0
42,S2,1042,0.3326838975320021,-0.33826035552735045,0.2773058781929761,526,2859,892,c0c7dcfba9fe013a,0.543084038925786,0.2257773815719395,0.001004956946503821,-0.02519278859039875,0.5319234784348135,0.3706211885270998,-0.10754549308737926,0.3112728676546952,0.5280288577704204,0.8600526000703133,0.8016444754692822,2,0,3,2,0,3,5,892,0,1.0,5.30609597924773,8.001201260052525,1.3896600664021326,0.04680702737130728,0.0397091532338893,-0.02219754778900057,0.18399248839026647,0.01107308458997347,0.5134529147982063,0.5201793721973094,,,,,40,0.03263759684366904,-0.04705666401352809,0.45691596107421395,0.3980961288464532,1.0,882,892,10,1.0,3.0,20.0,11.035147392290249,226.0,0.753752345317342,0.9441392560184827,10,0
43,S2,1043,0.23167839471868734,-0.3800574690320881,0.25719895425571976,526,2859,882,efce4b2c362d8aa0,0.5337454653373945,0.3390061957970609,0.01759254654909359,-0.09454937678860076,0.45775028532176854,0.47963200985339527,-0.22428532811795265,0.3881647747281789,0.18049847889318293,0.6371054769832729,0.29129467540700693,1,0,2,1,0,2,3,882,0,1.0,5.315175097276264,9.10712691204254,1.2677757447764726,0.053276692435448865,0.041065937305837075,-0.0220158191915365,0.18970289523642755,0.009425575868552527,0.5079365079365079,0.5192743764172335,,,,,41,0.041676185326109005,-0.04782610342724447,0.46625453466260547,0.4383645067193596,1.0,872,882,10,0.9999999999999999,3.0,20.899999999999977,11.137614678899082,226.0,0.8011876904286985,0.9865335602852398,10,0
44,S2,1044,0.27228375019236695,-0.30445675878703127,0.2557921191671055,526,2859,897,036aed5d32987876,0.5361293134799745,0.18899130297597333,-0.013106483188127571,-0.06747762754359032,0.3661302432359108,0.5959863813122137,-0.1595794176865437,0.6240900267796823,0.05007952861198395,1.0710265798646912,0.37155738913745595,1,0,2,1,0,2,3,897,0,1.0,5.308690012970168,8.766323095256324,1.2472848681975317,0.051282990107249474,0.04118321559307309,-0.022222204195466055,0.17967969017736257,0.005046404783145997,0.5027870680044593,0.5128205128205128,,,,,47,0.025969905839265412,-0.04444450295554181,0.4638706865200255,0.42071743511698134,1.0,887,897,10,0.9999999999999998,3.0,20.0,10.972942502818489,226.0,0.8441971443463431,0.9751914501866178,10,0
45,S2,1045,0.3157992845573896,-0.3356550852797301,0.26488690069610793,526,2859,888,a9995fbc38f2261f,0.5382590338913681,0.24212018087921994,0.05497163525385096,-0.1315585796920148,0.40846291694499426,1.4837293313363062,-0.1944526177056155,0.5159862023235509,0.501300045992052,0.4231667127894736,0.28452726737177825,1,0,3,1,0,3,4,888,0,1.0,5.286208387375702,8.929533011305212,1.9338957434255297,0.05223776811613538,0.04017634255684819,-0.020537926689762898,0.17559714266987958,0.0031252430119191876,0.5011261261261262,0.5101351351351351,,,,,45,0.015037866201017535,-0.06842100812887375,0.461740966108632,0.40201762064285296,1.0,878,888,10,0.9999999999999998,3.0,21.0,11.144646924829157,226.0,0.7412911070725392,0.993083457078601,10,0
46,S2,1046,0.335511644397233,-0.2810027050954861,0.264665973877736,526,2859,879,64a98b9e50758d33,0.5364067629315344,0.21224406307219867,-0.055576885393374575,-0.05932281392456751,0.46459495458079836,1.1590783721181142,-0.16593062108746648,0.3354177316355711,0.24599446767436706,0.9902197280509097,0.6322887108415562,1,0,3,1,0,3,4,879,0,1.0,5.304798962386511,8.111123349445778,1.527527459617895,0.04745007159425777,0.04548094860939927,-0.017006802941754384,0.19698213088543387,0.01949865669441775,0.5096700796359499,0.5290102389078498,,,,,48,0.027614333830550397,-0.04476324440331142,0.46359323706846556,0.4179639874670238,1.0,869,879,10,0.9999999999999999,3.0,21.0,11.210586881472958,226.0,0.8332586032797952,0.9790971002269822,10,0
47,S2,1047,0.2520721381141129,-0.32560864049547295,0.23862340592153833,526,2859,886,2c3aa7121dfcb729,0.5385274711227923,0.20242879730080499,0.06191350158922648,-0.11178112334337531,0.2458282044390645,0.3813996608711707,-0.15514214453811626,0.5224228057898692,0.03998881873361393,0.8506794314133235,0.7281282337649186,1,0,2,1,1,1,3,886,0,1.0,5.314310419368785,8.54287606988642,1.0404223731308382,0.049975825008835524,0.04170796973407698,-0.021846658296035493,0.18870161580362066,0.007727192641250991,0.5067720090293454,0.518058690744921,,,,,37,0.03862535113548544,-0.04444450295554181,0.4614725288772077,0.42442298521703725,1.0,876,886,10,1.0,3.0,20.0,11.095890410958905,226.0,0.9382888933151992,0.9748900255666606,10,0
48,S2,1048,0.31573922755743133,-0.2975633251838595,0.2535650574735861,526,2859,874,8a233ee530e50534,0.540517227007342,0.41523790926777493,-0.040604394092550455,-0.07693871258005158,0.631872332426604,0.651971732563515,-0.16790533413731956,0.4234424643798518,0.44380417876659606,0.3691790532943007,0.6859034809825793,0,0,3,0,0,3,3,874,0,1.0,5.35495028102032,8.710799895219274,1.6816039449737283,0.05095817938703275,0.04849103690374793,-0.01732690844324619,0.18509840481777565,0.013090293778655337,0.4988558352402746,0.5217391304347826,,,,,46,0.03799139355865552,-0.04613530319139314,0.45948277299265805,0.3992939219343295,1.0,864,874,10,0.9999999999999999,3.0,20.700000000000045,11.141203703703704,226.0,0.8483805550229672,0.9881215762806532,10,0
