cell,r,ebar,ebar_realized,cagr,mdd,vol
S1T1,180,0.05893437464161384,0.05553563962783593,0.025723395902169655,-0.031030864454390572,0.018996470621046164
S2T1,180,0.04025656067709157,0.03794674029193344,0.01754724510398753,-0.021270721913596774,0.012978613664080978
S1,181,0.704452565398875,0.6582209587473284,0.34180155244186405,-0.3515739091234736,0.23043855607203967
S2,181,0.5425433721615676,0.5078031297677621,0.2606671142716894,-0.2803087381786274,0.17702984267032157
T1,181,0.35135044898174667,0.32963335492395074,0.1666173840648173,-0.18909955990751928,0.11445198807186809
T2,181,0.5031482527784985,0.47114569216920904,0.24112003534323723,-0.26215371456180214,0.1641003493887396
S1T1,181,0.05744123877893831,0.05413000325114484,0.026623496610308273,-0.03291752336731769,0.018711100964377097
S2T1,181,0.039208911462757755,0.036960056359694654,0.018145300732326897,-0.02255679103656098,0.012773316812610451
S1,182,0.6925255900019135,0.6470136058301101,0.3108851922804168,-0.3733238046880709,0.2199665569035284
S2,182,0.5384000500339869,0.5037596594988613,0.23959625407784868,-0.30146967064779134,0.17080524842851894
T1,182,0.3585971534535296,0.336194655794033,0.15778369300500916,-0.20990621404527593,0.11369491428064224
T2,182,0.514528103370502,0.48154284752991205,0.22864476154289548,-0.2898042626267568,0.16321081367180323
S1T1,182,0.05723231652199976,0.05387330682375823,0.024644578305053733,-0.036096392219287246,0.01816232123734362
S2T1,182,0.03968715695116594,0.03736767423887287,0.01706644081633657,-0.02513980669839169,0.012596086975568695
S1,183,0.6975344166730334,0.6520468012514843,0.3559385942122315,-0.3547782206569692,0.23045304927736604
S2,183,0.5418609271169548,0.5074524183235524,0.27321630207417535,-0.28529107835665485,0.17875189529996063
T1,183,0.34252264458032466,0.3216424071605336,0.16985789760393932,-0.18850740727108306,0.11291339847595866
T2,183,0.4932647652521559,0.46222953276812717,0.2477400622882593,-0.2625238431496639,0.16267254620132976
S1T1,183,0.05984197285524096,0.05645240272874932,0.028916021497142674,-0.03507157008773824,0.019752193235315737
S2T1,183,0.0383435942299526,0.03618573250633777,0.018489409674590895,-0.022579799199923693,0.012658783036635857
S1,184,0.7057722010446178,0.6594113022722321,0.3255556092746752,-0.35772593599177455,0.22731715679824685
S2,184,0.5338717192346295,0.4996823500572318,0.24411372443377144,-0.28116482726090053,0.17166484422880693
T1,184,0.3398242962478402,0.318806895376144,0.15360438886516903,-0.18689769576448703,0.10918699704590684
T2,184,0.49323402392298193,0.46185904165171215,0.22501971225478568,-0.26212945812914673,0.15855745285870987
S1T1,184,0.05886471804084349,0.055449379696746036,0.02609330223009132,-0.03447762250363062,0.01893159138192086
S2T1,184,0.03892814739839292,0.03668130395177816,0.017229976646817358,-0.022902804829109696,0.012521761936098929
S1,185,0.6995516520874986,0.6538440378870741,0.34653119652555353,-0.3495407178599648,0.22397398577948094
S2,185,0.5436680371276041,0.5090328510107556,0.2660473041891944,-0.28102646877139875,0.17383831593991125
T1,185,0.35025257567033447,0.328756530330163,0.16862868848675583,-0.1888531367936083,0.11192386792608114
T2,185,0.49331393513066585,0.4621698583722132,0.240413492388315,-0.2578124570364047,0.1576954455614986
S1T1,185,0.05639006207657262,0.053168182690972884,0.0264250043070553,-0.03242546478305952,0.018039974756048308
S2T1,185,0.0406668904084722,0.03835359672557407,0.01902803020465571,-0.02346510912031575,0.013011630726582778
S1,186,0.6971478501072957,0.6516506923438516,0.36353897080698894,-0.3512626455523515,0.22523835688596788
S2,186,0.539191752562556,0.5049180616740926,0.27733715532257786,-0.2811913281890663,0.1738941405039014
T1,186,0.3472598908597014,0.3260116507473526,0.1754327965214293,-0.1888378516153847,0.1118711615512848
T2,186,0.4881180056003195,0.4573828648596321,0.24990276178071857,-0.2574064462998457,0.15735851951952223
S1T1,186,0.05615979907980419,0.05296468203966699,0.0275376894707009,-0.0325413480612508,0.018101376564659464
S2T1,186,0.038829451453166214,0.036631313399433735,0.019004300684292375,-0.02258463321665182,0.012516897675807421
S1,187,0.6926087874042679,0.6475409720489633,0.3529850786309563,-0.36421687976080847,0.2250907203568488
S2,187,0.5397547003611161,0.5055624549546246,0.2718957115598324,-0.2941617864246143,0.17535793166088787
T1,187,0.3432726851618536,0.32240233475173236,0.17016635564654847,-0.19587761819503297,0.1115993070287219
T2,187,0.5068944214801527,0.4749863346134043,0.2546790219145232,-0.27838401268083723,0.16468657967743197
S1T1,187,0.05986504684237513,0.0564885835671509,0.02893976316690039,-0.03650101507549649,0.01952523098095767
S2T1,187,0.041288502409619184,0.03897299675679132,0.019925184488823966,-0.025284080529097804,0.013470584956448484
S1,188,0.7040088968870719,0.6577293550730218,0.3199960817516996,-0.37721693097918385,0.2296165978045804
S2,188,0.5368629158536384,0.5024057582435052,0.2419931861928475,-0.29967447035141387,0.1750150030106472
T1,188,0.3634205501005709,0.3407812199542245,0.1622254294069061,-0.21167687605201355,0.11852121710364595
T2,188,0.5065005855845687,0.4741491380536355,0.2279359392640221,-0.284838425893948,0.1651175680548531
S1T1,188,0.05889764585702435,0.05546598117396646,0.0257812496269616,-0.036971557857954376,0.019265877016838743
S2T1,188,0.039439133953176345,0.03715267201997577,0.017240346721577593,-0.024875757064730837,0.012904659939608105
S1,189,0.7011685915281215,0.6553056521203366,0.3520166434522807,-0.38161634172826425,0.22530611083957355
S2,189,0.5396125871202558,0.5052109313702942,0.2673866669857554,-0.3058692047788923,0.1731419375910016
T1,189,0.3516313160416238,0.3299960996778297,0.1714270244526621,-0.20899273260264936,0.11274100479142603
T2,189,0.5019507350993023,0.4701607819230474,0.24793708791316704,-0.28723382987200025,0.1610205151993535
S1T1,189,0.05525699193197539,0.05208901689979758,0.026200234734695904,-0.03539878568424457,0.017731662901376646
S2T1,189,0.03823017896790443,0.03604863680581173,0.018096626773728586,-0.024596923631638033,0.01226938949332216
S1,190,0.7032116124542968,0.6571268641644785,0.3608536078409408,-0.38113028133974164,0.2275519356641116
S2,190,0.5367451547251919,0.5024709021787214,0.2721399510918343,-0.3032540040393772,0.17349780107903198
T1,190,0.3431729739096313,0.3220465716920798,0.17134210527813498,-0.2035164877534856,0.11091222095416269
T2,190,0.5082897410884887,0.4759920564166155,0.2571546393906119,-0.2892278826573093,0.16428424572339095
S1T1,190,0.062150416372425646,0.058574268697269685,0.03027105744262948,-0.03955307612070289,0.020125805740860925
S2T1,190,0.03915235305069125,0.03691390801550522,0.01902859051108119,-0.02506146913009301,0.012681950112299419
S1,191,0.7007579493812607,0.6547819462538674,0.3360010612718656,-0.36628397992469386,0.22620414799506328
S2,191,0.5414784417065934,0.5067928082303623,0.25713995543143375,-0.29368653042152243,0.17448943272671905
T1,191,0.35297661818835224,0.33112616547263346,0.16550684640800273,-0.20000678969273922,0.11364030092710059
T2,191,0.5027414593724391,0.47074543504435656,0.23814868197664474,-0.2751386915345811,0.16196024356238953
S1T1,191,0.05846679998781854,0.05508668627759729,0.02680453759870427,-0.035470047051562995,0.018839782937981348
S2T1,191,0.03737912225642521,0.03523042963181042,0.017107146817379792,-0.022787827677228204,0.012046754705261937
S1,192,0.693959085635919,0.64839199963789,0.3089548444767285,-0.37687278473984065,0.22353401827434047
S2,192,0.5429167419047138,0.5080370932186284,0.2402055638112457,-0.30616063194507087,0.17476732674404916
T1,192,0.35517571795138747,0.33309297960058737,0.15573040808239935,-0.20991093794294058,0.11436244250114369
T2,192,0.5137384090878233,0.48088697847292733,0.22699796471232214,-0.2918244617210192,0.16536859746477664
S1T1,192,0.06186995140406093,0.05826818698430201,0.026677235449487302,-0.03935392195756917,0.019976866590008583
S2T1,192,0.037863096410071545,0.035672728587867374,0.016301349705605706,-0.024229274823946084,0.012229807422945946
S1,193,0.7038213437019618,0.6574843667958284,0.30247569355110127,-0.3349434280739742,0.22229582518026986
S2,193,0.5308109598727787,0.4966788385338824,0.22604292131102333,-0.26121063554071405,0.16739846712337073
T1,193,0.36427499480289477,0.3414788695702529,0.1536217123265926,-0.18510905364995187,0.11480024132370355
T2,193,0.5095295309553475,0.47687107526151323,0.21672127121054152,-0.2517708686337859,0.1606662830560575
S1T1,193,0.05882955285063884,0.055372629479064454,0.024317193446628416,-0.031698214820089235,0.018552562946455586
S2T1,193,0.03687253434693803,0.034717236947411384,0.015217746634451412,-0.019950954291731136,0.011629875561087815
S1,194,0.7015865190285536,0.6558745911660187,0.35888063861828345,-0.3432476894980867,0.22580321426799224
S2,194,0.543688775152759,0.5092336711531052,0.2745873311967355,-0.2747815171324443,0.17493585540559237
T1,194,0.3521329662680429,0.33069498156322497,0.17491393577810244,-0.18510665768287174,0.11339286617291354
T2,194,0.4973159640960688,0.466082922514968,0.2501872645580041,-0.25375124986948416,0.16002795972152148
S1T1,194,0.0566843121071193,0.05349410633451093,0.027381598884686387,-0.03165334637580831,0.01832179110066643
S2T1,194,0.03888121926195416,0.036704964764632676,0.01874859157235398,-0.021790824569181876,0.012571485923308229
S1,195,0.7077197547342838,0.6612315140072288,0.3555420144264938,-0.34674636892825356,0.2286110955191463
S2,195,0.5353357339129056,0.5010553960971325,0.2656300881556031,-0.27161456410317364,0.1726383034286648
T1,195,0.35481568769543426,0.33281371143733396,0.17357453006298362,-0.18670727718833874,0.11433437432619104
T2,195,0.4960086569674236,0.46445257031368564,0.24538185873396,-0.2536708242809027,0.15991545137108018
S1T1,195,0.05642640070085235,0.05315578542428784,0.026892628122667794,-0.03152546300256037,0.018198222858856996
S2T1,195,0.040505238277701104,0.03816724455623691,0.0192761059464035,-0.022702476486305044,0.013065033308980177
S1,196,0.6941908752189552,0.6486653278158306,0.3096409019823201,-0.3698878181280402,0.2240212223222575
S2,196,0.5350259417104622,0.5007604328156697,0.23704542878483847,-0.29628849985697014,0.1724875683279696
T1,196,0.34595965680443086,0.32454202044199326,0.15184651935476623,-0.20058737161975745,0.1115147182289805
T2,196,0.5050660336240006,0.4728787589255804,0.22346101848447586,-0.2817374930761368,0.16281260704225492
S1T1,196,0.056089036474559595,0.05283928742612855,0.024199882104151804,-0.034897799365197706,0.01811235584388802
S2T1,196,0.040300987440793946,0.03797571964033667,0.017370258470032596,-0.025171366799094885,0.013016310876619832
S1,197,0.7079802056973991,0.6616079578070926,0.3603183378871422,-0.32051838231419555,0.2303522574086732
S2,197,0.5369154328776421,0.5026988992792768,0.26965976047062146,-0.25049793068657294,0.1744854901611451
T1,197,0.37289286532164095,0.34986420160031145,0.18473332730397574,-0.17903549438769487,0.12115416002608187
T2,197,0.5124102014870086,0.47989741183660717,0.2568416778998024,-0.24009417232022037,0.1665067557704942
S1T1,197,0.05830517014754716,0.05497131746169457,0.028064455187344572,-0.029562934000406913,0.018982555588016467
S2T1,197,0.03971637189740525,0.03745754300696083,0.019082578842825937,-0.020202299843922706,0.01293348362385527
S1,198,0.6883579237614035,0.6432352933698164,0.3124020384160646,-0.3137126629480172,0.21739593041217184
S2,198,0.5346985580129667,0.5004338691531257,0.24054640990572373,-0.2503446371894347,0.16858991858069533
T1,198,0.3636644268784689,0.3410473556554157,0.16183543349225227,-0.1754197399274664,0.114556091927535
T2,198,0.5073894266017801,0.47501865985991426,0.22788256600937373,-0.23869561579485565,0.15994556328357748
S1T1,198,0.05934914434476323,0.05589891516383199,0.02583678814571755,-0.03017107262257161,0.0187064122641174
S2T1,198,0.038290725519750206,0.036076789144363866,0.016641990244680382,-0.01953600336016245,0.012070737675099523
S1,199,0.7083364917725331,0.6620696676519747,0.34881218785829193,-0.3462739123165265,0.23147005001247542
S2,199,0.5341017429822779,0.500228261933963,0.25952417700413855,-0.2707201826988038,0.1743853222789183
T1,199,0.3503332859324668,0.3289221635034127,0.16763107771107078,-0.18448128073505277,0.11440115469331207
T2,199,0.500793169152839,0.46922961131075686,0.24268524572806904,-0.2555991464773248,0.1635015185624792
S1T1,199,0.054293260469123784,0.0512141991660223,0.02527695464673929,-0.03040234617137953,0.017772564570357464
S2T1,199,0.038250460090527356,0.03609132311233277,0.017780063865125317,-0.02149036314718532,0.012523676646649443
