fake_i,seed_f,cell,seed,cagr,mdd,tr,expo,vol,trades,eq_sha,n_selected,sig_rows
40,103040,FAKE040,102152,-0.0076542600830620255,-0.46275360702772694,-0.0440068714086429,0.9184668989547038,0.2299618732594773,96,ea0dd98dd94ad8e8,3139,3138
40,103040,FAKE040,102153,0.04023406101317839,-0.4168754100329692,0.25990884403815295,0.9181911412061857,0.23171610153592204,96,733c2516e058e565,3139,3138
40,103040,FAKE040,102154,0.01821377197427565,-0.32975614431648925,0.11151146997935002,0.9180514611663023,0.22175043437116507,96,384d2c5656daec8a,3139,3138
40,103040,FAKE040,102155,0.13108450922038428,-0.3920502026950888,1.0574447262106528,0.9184668989547038,0.2431395439211084,96,8a9bf4e77be4f0c9,3139,3138
40,103040,FAKE040,102156,0.03074370966747586,-0.46022479688911466,0.19405818018599685,0.9184668989547038,0.22950590926946185,96,c78f637e1e26a6bb,3139,3138
40,103040,FAKE040,102157,-0.0006146297955939017,-0.4171410276793646,-0.0035946051791361233,0.9184668989547038,0.2241327988695459,96,a92117c38d54cea5,3139,3138
40,103040,FAKE040,102158,0.09289030452276914,-0.3725453864609906,0.6824745362268103,0.918401454672504,0.2434995859312305,96,18441ffddecc4da4,3139,3138
40,103040,FAKE040,102159,0.10326921110986009,-0.47077872820472166,0.7782451551184912,0.9184668989547038,0.24491016911946054,96,020a46240c42f720,3139,3138
40,103040,FAKE040,102160,0.15774262896506763,-0.38790122524409276,1.358222158188708,0.9184668989547038,0.25418790422902654,96,fe351255d577a19e,3139,3138
40,103040,FAKE040,102161,-0.035447426429806694,-0.47710299595806704,-0.19054151220753168,0.9184668989547038,0.23358198498183805,96,02d9be1be98b5040,3139,3138
40,103040,FAKE040,102162,0.09783741111271871,-0.38087044514731505,0.7275753973151782,0.9184668989547038,0.23633580379427524,96,3b1daac8d667df4d,3139,3138
40,103040,FAKE040,102163,0.11101524882578184,-0.44211080258227503,0.8526299769450432,0.9184657342441666,0.24331102758537715,96,2fc7de833432ae64,3139,3138
40,103040,FAKE040,102164,0.07348191985592756,-0.4171941295662113,0.5148483477456605,0.9184668989547038,0.23519930435586078,96,0cfdd50d6d937d7c,3139,3138
40,103040,FAKE040,102165,0.048315235639421195,-0.4318437272744861,0.31832950481297617,0.9184162929709003,0.24609729142206463,96,20c19e515cdd741f,3139,3138
40,103040,FAKE040,102166,0.16738608932224763,-0.3751882106649762,1.475625856831844,0.9184668989547038,0.25030986006624656,96,346d9df1196e3f39,3139,3138
40,103040,FAKE040,102167,0.04783001102258444,-0.3827926205324225,0.3147594692202649,0.9184668989547038,0.2357327588904907,96,d8bf9a62e3e0714e,3139,3138
40,103040,FAKE040,102168,0.07575184604418994,-0.4397004638096654,0.5337066482964206,0.9184668989547038,0.25033028592730966,96,d09251942fdacabe,3139,3138
40,103040,FAKE040,102169,0.0886162922441387,-0.4565606866802038,0.6443003351178835,0.9181135312082069,0.2443632292611083,96,d9ce67b6bf245a30,3139,3138
40,103040,FAKE040,102170,0.06283734332418556,-0.4153922048966892,0.4289592984385284,0.9184668989547038,0.2347485381307044,96,5d2ddb361ce633ca,3139,3138
40,103040,FAKE040,102171,-0.01669200913468527,-0.4062541166246244,-0.09388825820964897,0.9184668989547038,0.23922076338398937,96,945e4635076f5732,3139,3138
40,103040,FAKE040,102172,0.07507826108723248,-0.42421672167578034,0.5280903778428925,0.9184668989547038,0.23760971768729963,96,5e82708d1f730123,3139,3138
40,103040,FAKE040,102173,0.19792148520241848,-0.40088884195097646,1.8798248490620248,0.9184668989547038,0.24606454885760926,96,38727f0f209688c5,3139,3138
40,103040,FAKE040,102174,0.11628835811030758,-0.3705263155900274,0.9047289093273436,0.9184668989547038,0.23780895392170745,96,b7bfb7a0cb6765f9,3139,3138
40,103040,FAKE040,102175,0.08941283203461348,-0.39252531853301814,0.6513597935025632,0.9180998275447392,0.2418538007640045,96,a66d23ba20f0dfc8,3139,3138
40,103040,FAKE040,102176,-0.02868164368181092,-0.4735119647463906,-0.15671366314188562,0.9183429571783234,0.23286896486518496,96,3bf1af6fccecda37,3139,3138
40,103040,FAKE040,102177,0.03682158225099208,-0.45809538634055874,0.23589262343980177,0.9184668989547038,0.25256804325267596,96,9beb39927608b43d,3139,3138
40,103040,FAKE040,102178,0.05755646878438947,-0.37993144875008994,0.3878721413288686,0.9184668989547038,0.23925544149978156,96,7ce3ae2710b14063,3139,3138
40,103040,FAKE040,102179,0.03628124806663369,-0.4563263229789388,0.23212493195767392,0.9184668989547038,0.23293848700905853,96,b68a0213e0a51d08,3139,3138
40,103040,FAKE040,102180,0.09520640023227722,-0.41846473972066256,0.7034663408229225,0.9184668989547038,0.24031312454034512,96,f9d6ac5ab85926dc,3139,3138
40,103040,FAKE040,102181,-0.047477380513000544,-0.4732544432593955,-0.2479103702631471,0.9184668989547038,0.23866243957068634,96,e6103ea72d0fbca9,3139,3138
40,103040,FAKE040,102182,0.16321914857707975,-0.3432014998094974,1.424314931966792,0.9179159168993795,0.2435711637682006,96,f36e87cd90dd26f8,3139,3138
40,103040,FAKE040,102183,-0.016755327785852203,-0.45736306566118273,-0.09422995566514314,0.9184350904794055,0.22269777973532803,96,8e2c7dce98bc8a2c,3139,3138
40,103040,FAKE040,102184,0.0548632699965661,-0.36302472829688465,0.36729833492245745,0.9184668989547038,0.21790157127745435,96,9e33fc04a52b07b4,3139,3138
40,103040,FAKE040,102185,0.02255021385612843,-0.5115348604889588,0.1395262729567588,0.9184668989547038,0.24255081119218871,96,c2b32b32193fc467,3139,3138
40,103040,FAKE040,102186,0.09828917800284565,-0.33484455537444063,0.7317434503280815,0.9184668989547038,0.22648541979163467,96,c804d6d43d2561a2,3139,3138
40,103040,FAKE040,102187,0.06925233843832301,-0.413382172980634,0.4802222799510021,0.9180865056028855,0.23226708223498077,96,2eac3e73c863ac1c,3139,3138
40,103040,FAKE040,102188,0.04033774499737919,-0.45423278615740387,0.26064456084373644,0.9184668989547038,0.23254441316974445,96,aac21f7a35c497c9,3139,3138
40,103040,FAKE040,102189,0.06773711024791451,-0.45069607561145086,0.46797848322412516,0.9184668989547038,0.2424487824754293,96,fe1452ecf481aca0,3139,3138
40,103040,FAKE040,102190,0.05756518031733049,-0.3918326490828194,0.38793910434090284,0.918200145841917,0.23166802030445857,96,3aa7b97509cc60f8,3139,3138
40,103040,FAKE040,102191,-0.01535101289188967,-0.47714330696897966,-0.08662646152359788,0.9184668989547038,0.22874029218461966,96,00d42589bca12c61,3139,3138
40,103040,FAKE040,102192,0.11117664415590567,-0.42182402690819965,0.8542068570243706,0.9184668989547038,0.2480214711368948,96,8b1e7cb6d9477820,3139,3138
40,103040,FAKE040,102193,0.08445611613401427,-0.4363954876565183,0.6078354927723708,0.9184668989547038,0.2397196319951035,96,356334f79e64d80f,3139,3138
40,103040,FAKE040,102194,0.1165896975130214,-0.3631049994137427,0.9077424929091045,0.9184668989547038,0.23139277065284794,96,6fe6a216071da8e3,3139,3138
40,103040,FAKE040,102195,0.015802731468483433,-0.4491935267165466,0.09618407820414099,0.9184668989547038,0.25049261151488683,96,e8a07e59cb4f745f,3139,3138
40,103040,FAKE040,102196,0.13959048839304855,-0.4313334740872135,1.1497399175532719,0.9184668989547038,0.2455179133657752,96,30221e26df3a4494,3139,3138
40,103040,FAKE040,102197,0.07163708870895147,-0.3483484814352344,0.49966370751560674,0.9184668989547038,0.23764150901273867,96,7b17b2871347641f,3139,3138
40,103040,FAKE040,102198,0.03384435800493679,-0.40734814701365707,0.2152508932621391,0.9184668989547038,0.23035594772119106,96,efc0d2f12be55d93,3139,3138
40,103040,FAKE040,102199,0.04261890883606978,-0.45965457701739737,0.2769215338376474,0.9184668989547038,0.24136820805324316,96,945a98527588cd0f,3139,3138
41,103041,FAKE041,102000,0.024845938476915963,-0.5168696668982653,0.1545928162003709,0.9184668989547038,0.22860658797549863,96,add422090833ec93,3139,3139
41,103041,FAKE041,102001,-0.005432268232713144,-0.4077375986568091,-0.03140073333573434,0.9184668989547038,0.24924388821976737,96,a13c5b3346ef5fc3,3139,3139
41,103041,FAKE041,102002,0.05525825724831335,-0.41653352251551706,0.370299783812019,0.9181669421198764,0.2266791956647454,96,f9dec98930a621df,3139,3139
41,103041,FAKE041,102003,0.005163789064074109,-0.4253191764556106,0.03062686971962103,0.9184668989547038,0.2208445952359542,96,d808d8c8be0c74c4,3139,3139
41,103041,FAKE041,102004,-0.011439592912644514,-0.47113114414299584,-0.06516900815324578,0.9184668989547038,0.2190476252335454,96,2000c62a97798068,3139,3139
41,103041,FAKE041,102005,0.019196383056159005,-0.45073424774096155,0.11780885667699637,0.9184668989547038,0.24112675938906852,96,4053b1eaeb6abe49,3139,3139
41,103041,FAKE041,102006,0.014667930283644548,-0.4943012818298033,0.0890308590135187,0.9184668989547038,0.2515883807677451,96,b27f6d1572b54403,3139,3139
41,103041,FAKE041,102007,-0.00831021654281816,-0.43995362672087707,-0.04770222023537418,0.9184668989547038,0.21881572059255383,96,97139c124052691e,3139,3139
41,103041,FAKE041,102008,-0.018136267291434915,-0.4367229983334833,-0.10165562581633825,0.9182654144636897,0.23175432912732652,96,b65e61d5c58c513f,3139,3139
41,103041,FAKE041,102009,-0.014773056166138998,-0.4254811225354657,-0.08348184831089511,0.9184668989547038,0.23742855912828786,96,7fa6b8c8145294ea,3139,3139
41,103041,FAKE041,102010,0.028911768521599157,-0.3611086404778692,0.18168168085538405,0.9180368657091827,0.23447976077007218,96,55fedf34f0e1fd0f,3139,3139
41,103041,FAKE041,102011,0.09299033825124114,-0.48846468876017635,0.6833767318998727,0.9184668989547038,0.2409027119564764,96,19f8e4daf5ff051c,3139,3139
41,103041,FAKE041,102012,0.05776954211208185,-0.39303694924863775,0.3895107426528597,0.9183396045702423,0.22730430588172162,96,7db51a1a8b5d5189,3139,3139
41,103041,FAKE041,102013,-0.06576693889076213,-0.5655818362047147,-0.3286452366541056,0.9175187432366247,0.23220377858035027,96,5d15b95b8184fbd1,3139,3139
41,103041,FAKE041,102014,-0.06047885839931055,-0.43470493265177973,-0.3060793119268018,0.9181647346741963,0.23067944819707767,96,87158d4a863ab741,3139,3139
41,103041,FAKE041,102015,0.04798782320412065,-0.4904070219746122,0.3159196900691794,0.9184668989547038,0.23459279054730342,96,4f5bea832a7039a9,3139,3139
41,103041,FAKE041,102016,0.08402487392378633,-0.40919601195836397,0.6040942378144836,0.9184668989547038,0.2533521503178318,96,e8353b41dbf74117,3139,3139
41,103041,FAKE041,102017,0.05101432444089382,-0.3472997941384056,0.33833508385204936,0.9182632465030252,0.22398076025389588,96,9873d83499ec30d7,3139,3139
41,103041,FAKE041,102018,0.049441903163006895,-0.4094880192649109,0.3266499640894762,0.9184668989547038,0.23558426827830498,96,b8ddce76d565f50d,3139,3139
41,103041,FAKE041,102019,0.0638635260944782,-0.44092512989637606,0.43705924212624137,0.9182628577264728,0.23786801234431562,96,f74da124c09c88d3,3139,3139
41,103041,FAKE041,102020,-0.012225328644335787,-0.3866114179521203,-0.06951264931195889,0.9184668989547038,0.2332864428977025,96,d9b1c0713c18f96c,3139,3139
41,103041,FAKE041,102021,0.011344948818524214,-0.4231762922041728,0.06830671171405944,0.9184668989547038,0.2419174606584345,96,d7a0175e7f4abf5d,3139,3139
41,103041,FAKE041,102022,0.048365165246654795,-0.46398983973102675,0.31869731713577143,0.9184668989547038,0.2451878807472593,96,d445c7ce840304bd,3139,3139
41,103041,FAKE041,102023,-0.07892872172506415,-0.5039598398417506,-0.3821822161311087,0.9184668989547038,0.21964316388353672,96,b77a86b84a703029,3139,3139
41,103041,FAKE041,102024,0.15480870593872642,-0.3795149700270017,1.3234337243062617,0.9184668989547038,0.2475191441250334,96,3bb879907ff5a011,3139,3139
41,103041,FAKE041,102025,0.023363005604831955,-0.43173835645785186,0.14484176176096075,0.9183793214098672,0.2340945196480732,96,a1aac24b096387fb,3139,3139
41,103041,FAKE041,102026,0.015930390382744353,-0.4407916109704088,0.09699120845905695,0.9184668989547038,0.2232056118670788,96,fdc1f01f1d58f898,3139,3139
41,103041,FAKE041,102027,0.22871342280336204,-0.37274415609691197,2.3413729955724834,0.9184668989547038,0.25705043481431195,96,0f085950e4668ba0,3139,3139
41,103041,FAKE041,102028,0.10900301080104491,-0.47922446288875875,0.8330629963148586,0.9184668989547038,0.2518559432239952,96,ceed719b3d5a3bc9,3139,3139
41,103041,FAKE041,102029,-0.08344250440779921,-0.5116498625481617,-0.3997059541503699,0.9164301723422931,0.222301572550442,96,118062552c8b545b,3139,3139
41,103041,FAKE041,102030,0.004569556614043124,-0.4049707220927793,0.027063316023804518,0.9182043142861007,0.22234567673078642,96,128f9f90d388627f,3139,3139
41,103041,FAKE041,102031,9.829975345621023e-05,-0.4786424639684594,0.0005758931651780319,0.9176840217417928,0.24147318035450863,96,d87e163daef6a2fb,3139,3139
41,103041,FAKE041,102032,-0.011469193392747767,-0.40578709337389895,-0.06533294737907436,0.9177124076876059,0.22204624049533356,96,48301e8c6f79ad3b,3139,3139
41,103041,FAKE041,102033,0.03109798499073868,-0.4470880114393473,0.19646400521186136,0.9184668989547038,0.250633417693463,96,2459bb5e8a562321,3139,3139
41,103041,FAKE041,102034,0.045619124578323955,-0.46169532264564217,0.2985942107938486,0.9184668989547038,0.25384988146137805,96,a336bde9cc0c6b5e,3139,3139
41,103041,FAKE041,102035,0.2476428259580863,-0.3584845439510487,2.6543863524083977,0.9184668989547038,0.25473024551709217,96,5aaaa1d5e4560e8f,3139,3139
41,103041,FAKE041,102036,-0.008466617579959923,-0.5121434657056166,-0.048581558635819366,0.9184668989547038,0.212877296837443,96,ac2a236cbad94ea5,3139,3139
41,103041,FAKE041,102037,0.07483386886113541,-0.392400664767428,0.5260568861361565,0.9183319507708886,0.2350387207939802,96,3ab5e3a41b47e010,3139,3139
41,103041,FAKE041,102038,-0.02421510515595071,-0.4628731920889837,-0.13374572710004407,0.9183992357406656,0.22841417844325426,96,7116c9622bff8019,3139,3139
41,103041,FAKE041,102039,0.04773011218820766,-0.43935284395719865,0.31402546060488734,0.9184668989547038,0.23342403964036454,96,8568d202bbb171d3,3139,3139
41,103041,FAKE041,102040,-0.018792729626528004,-0.42178728396917714,-0.10516784917943556,0.9177349110940729,0.22440807237107427,96,3b4026163d840213,3139,3139
41,103041,FAKE041,102041,0.03248852772776778,-0.4643710155465402,0.20594584006072947,0.9179274437207317,0.24009325173310417,96,ff72d9d3e5b63942,3139,3139
41,103041,FAKE041,102042,0.04002628140450759,-0.5654784195188646,0.2584355612130411,0.9184668989547038,0.23921611220240865,96,d083acc067497f82,3139,3139
41,103041,FAKE041,102043,0.020131018895725772,-0.3776986837589234,0.12382620553500989,0.9184668989547038,0.2289280907282178,96,51cd431b39f7523a,3139,3139
41,103041,FAKE041,102044,-0.0025584292600372427,-0.42789332559020726,-0.014892284119231491,0.9184668989547038,0.236282935748145,96,b822c96fdcc4f9ed,3139,3139
41,103041,FAKE041,102045,0.05424242736024998,-0.3651701013485596,0.36259166506824103,0.9183691682194559,0.21019076974604797,96,0ceaf560669f9afb,3139,3139
41,103041,FAKE041,102046,0.13504046780668832,-0.50744060845804,1.0999517250850026,0.9184668989547038,0.2665558898296314,96,73ab9ff9b7cbba6b,3139,3139
41,103041,FAKE041,102047,0.005929334628253402,-0.4052202506706751,0.03523287907037398,0.9184668989547038,0.23031597091831796,96,4199925c7ab06c01,3139,3139
41,103041,FAKE041,102048,-0.05241553529961329,-0.4270301137644325,-0.27046205166409865,0.9184668989547038,0.21868377017874652,96,767d8c62b63db46f,3139,3139
41,103041,FAKE041,102049,0.03627146397601044,-0.40609637765681106,0.23205679646018096,0.9184668989547038,0.2162388396654519,96,fcae66c3ace23c37,3139,3139
41,103041,FAKE041,102050,0.06578136701281978,-0.3821821342169353,0.4522993745941921,0.9177207198455833,0.2476196423020017,96,284ea7b7f40e09ea,3139,3139
41,103041,FAKE041,102051,0.00735817736214206,-0.44099278128652675,0.04387537376117723,0.9182730965697602,0.246949867348987,96,09725083ec0d2b61,3139,3139
41,103041,FAKE041,102052,0.04493604905142212,-0.5111597305699463,0.29363325335158974,0.9184668989547038,0.24477902028772233,96,f61b67a87abd5186,3139,3139
41,103041,FAKE041,102053,-0.0206487124125313,-0.4653244106970849,-0.1150362283700308,0.9184668989547038,0.24026642191112,96,4001c187fde77699,3139,3139
41,103041,FAKE041,102054,0.12097488143716184,-0.45990382585690903,0.95204650915985,0.9178411219528012,0.26668267761132974,96,a34485434e70cd48,3139,3139
41,103041,FAKE041,102055,0.06511409474863306,-0.37485325195568814,0.4469817631195885,0.9184668989547038,0.2345253231761293,96,6475c06b76679941,3139,3139
41,103041,FAKE041,102056,0.0401506852410376,-0.46697947292004055,0.25931748777051755,0.9181886057700648,0.25699985053136454,96,4b0b3c8a672e9e98,3139,3139
41,103041,FAKE041,102057,0.034601345831071884,-0.4531957872088232,0.22047194273873605,0.9183390425247788,0.23955829456060374,96,b4ec985f062a5aba,3139,3139
41,103041,FAKE041,102058,-0.007712456307511939,-0.44947775717802685,-0.044335201384193446,0.9184668989547038,0.21821794574314002,96,232073555aee3301,3139,3139
41,103041,FAKE041,102059,0.06723793334166195,-0.41197220119130507,0.4639633257593221,0.9178921640093841,0.21859323497889846,96,b3c791e9c59802c0,3139,3139
41,103041,FAKE041,102060,0.05024757534001001,-0.4277306712983595,0.33262653251391416,0.9184668989547038,0.2270049195282644,96,38886941de5e138a,3139,3139
41,103041,FAKE041,102061,0.07279952116992794,-0.44320542909865257,0.5092167972375212,0.9184668989547038,0.2538448008953675,96,71e717ba321c947a,3139,3139
41,103041,FAKE041,102062,0.018644584940771702,-0.37866787686246456,0.11426884498786083,0.9180695174439009,0.23076306571530486,96,b75e8711386e89b2,3139,3139
41,103041,FAKE041,102063,0.025522599065551876,-0.48281364744103267,0.15906503847452735,0.9184373638659572,0.2515533470827009,96,f3f96d8f1c1caf92,3139,3139
41,103041,FAKE041,102064,0.18757256400292532,-0.5223640319121235,1.7371285695748444,0.918364253569404,0.25801686727937007,96,4ca2cce506166fec,3139,3139
41,103041,FAKE041,102065,0.02066184648853886,-0.4219016760479587,0.12725570983632317,0.9184668989547038,0.24713189439723487,96,29b81ca606d04e21,3139,3139
41,103041,FAKE041,102066,-0.02283222553872022,-0.4717792346452421,-0.12653039407198496,0.9184668989547038,0.23700813339804094,96,251693bc7e30f817,3139,3139
41,103041,FAKE041,102067,-0.0040813459166171295,-0.4301392598274092,-0.023669323012388332,0.9169881567663382,0.23104124405913212,96,5c1a1026af758393,3139,3139
41,103041,FAKE041,102068,-0.0029425020158863058,-0.42287999318534625,-0.017111959470168525,0.9184668989547038,0.24171481248843268,96,b32bfc5eb7c48644,3139,3139
41,103041,FAKE041,102069,0.01289689699659502,-0.5004134107760524,0.07794452164518462,0.9184668989547038,0.24377181951496685,96,81da7cca2e620fd8,3139,3139
41,103041,FAKE041,102070,0.05331796565055624,-0.4390876857996925,0.35560813247750356,0.9184668989547038,0.264611086169433,96,d7790f19aa89818f,3139,3139
41,103041,FAKE041,102071,0.005206955628371812,-0.4725293313011865,0.030886134319032532,0.917258600120997,0.23764177264113662,96,1e22d19755574e68,3139,3139
41,103041,FAKE041,102072,-0.039283385577695173,-0.46514420776621496,-0.20921541720637726,0.917325484948556,0.23765672457030554,96,74cd26ed206ae5ce,3139,3139
41,103041,FAKE041,102073,-0.06000564579306544,-0.4147508470007324,-0.3040296763423125,0.918343886752094,0.2254310289391538,96,1c18432a9d7494e1,3139,3139
41,103041,FAKE041,102074,0.03308972987494352,-0.4292151624003657,0.21006456774158,0.9183121455003286,0.2323782066640692,96,98b16b29c624b38b,3139,3139
41,103041,FAKE041,102075,0.03236324902596599,-0.47103045349541756,0.20508904361637126,0.9184668989547038,0.2416005418889788,96,27fc09834a05cb5e,3139,3139
41,103041,FAKE041,102076,-0.041270697724505756,-0.5388037285554532,-0.21874850001816115,0.9184668989547038,0.23670112009777444,96,d0b7efa0498f994f,3139,3139
41,103041,FAKE041,102077,0.04520977133155246,-0.3698617500198687,0.29561931952015197,0.9184668989547038,0.23327938732886008,96,6ff55475048a96ed,3139,3139
41,103041,FAKE041,102078,0.0764845680891979,-0.34735226577493666,0.5398354236556202,0.9184668989547038,0.2400337037934968,96,8ad8dc25ae6c5162,3139,3139
41,103041,FAKE041,102079,0.08568535346057282,-0.5118945787449891,0.6185395101952815,0.9184668989547038,0.23796871653848728,96,d92393a4e5077e99,3139,3139
41,103041,FAKE041,102080,0.014670492813439573,-0.3833076846560721,0.08904696820174651,0.9184668989547038,0.20999096310630674,96,38e4cf65bf3f60ed,3139,3139
41,103041,FAKE041,102081,-0.024770308325139823,-0.5282132671132589,-0.13662862301992662,0.9184668989547038,0.22030054178300348,96,97e526fddd239d2d,3139,3139
41,103041,FAKE041,102082,0.07901518437017718,-0.3888081903819394,0.5611589224483813,0.9177793614859298,0.24045865298717722,96,3ba722b58af6aeaf,3139,3139
41,103041,FAKE041,102083,0.22879139900855194,-0.4405381687928724,2.3426151889301012,0.9179240654557982,0.2541639351213592,96,fc41d4b42f3d470e,3139,3139
41,103041,FAKE041,102084,-0.05530986427345652,-0.4929459969788867,-0.2834172128960527,0.9184668989547038,0.24218129540002445,96,f727471d87b79acd,3139,3139
41,103041,FAKE041,102085,-0.04711767916816134,-0.4936168272391883,-0.246245346316044,0.9184668989547038,0.22084931686742942,96,29d54be5b4d5e4cd,3139,3139
41,103041,FAKE041,102086,0.14591405693840587,-0.3816980004927431,1.2205573253828188,0.91809289118886,0.23533381076483112,96,5cd24b07f39c1d6f,3139,3139
41,103041,FAKE041,102087,0.02066859729617132,-0.5215874356192199,0.12729938042926459,0.9173118571930025,0.2428264976412309,96,81d2a773b7efa132,3139,3139
41,103041,FAKE041,102088,0.10958930560847047,-0.42342224265738815,0.8387463429540387,0.9184668989547038,0.2489501161341548,96,0db634978b26f57b,3139,3139
41,103041,FAKE041,102089,0.03315524428491634,-0.409902954969524,0.21051409914606767,0.9184668989547038,0.2368975143088892,96,0c6804a5905abb1b,3139,3139
41,103041,FAKE041,102090,0.03669343720497986,-0.42337673227909506,0.23499821890204675,0.9172915997076964,0.2209489723692436,96,82fc2f43f13a324b,3139,3139
41,103041,FAKE041,102091,0.002789228811372002,-0.4417556044812917,0.016447972905725194,0.9184341269077622,0.24137448643181503,96,a7483466afc6e351,3139,3139
41,103041,FAKE041,102092,0.03953699322869553,-0.4896031741892208,0.2549718551997595,0.9177088838596368,0.2425980637961987,96,377f8517e7dc93d9,3139,3139
41,103041,FAKE041,102093,0.015008611821233808,-0.4848593818774523,0.09117426679714469,0.9184668989547038,0.24550547733453942,96,6fe08a0b8fdc7ca7,3139,3139
41,103041,FAKE041,102094,0.04277821468952414,-0.4605672315061287,0.2780647209506697,0.9179881015275906,0.24329796602711484,96,2d2643fcbd93304c,3139,3139
41,103041,FAKE041,102095,0.036809363863140376,-0.4685596038813336,0.23580732049859288,0.9184668989547038,0.2398813682247918,96,679023ac5129a145,3139,3139
41,103041,FAKE041,102096,0.015177074997385409,-0.4006405877737116,0.09223544970188624,0.9184668989547038,0.23888272799912286,96,459c15e1d7a84d66,3139,3139
41,103041,FAKE041,102097,0.025157300958148276,-0.435083555433805,0.1566489094487944,0.9184668989547038,0.23078092638409045,96,966b94748dd55a49,3139,3139
41,103041,FAKE041,102098,-0.05029802488789836,-0.4088922618925045,-0.26086144650428733,0.9183035084394477,0.21828809538167585,96,eec29968b10e3af3,3139,3139
41,103041,FAKE041,102099,0.050773624107463,-0.49529970492280717,0.3365408576589295,0.9184668989547038,0.25796664749551057,96,af238c48acbf135a,3139,3139
41,103041,FAKE041,102100,0.09699191945102315,-0.4388029906660881,0.7197971473912725,0.9184668989547038,0.25039409975913124,96,fcf5cdc30ba3d4ce,3139,3139
41,103041,FAKE041,102101,-0.016375340605450872,-0.5993822901261001,-0.09217776015722146,0.9184668989547038,0.2465889183267774,96,bcb31d24def0d207,3139,3139
41,103041,FAKE041,102102,-0.06633536402241391,-0.5473262345817489,-0.33103422607602206,0.9184668989547038,0.23032988818826863,96,a5586318a60b5147,3139,3139
41,103041,FAKE041,102103,-0.024888980220438173,-0.4640202255368391,-0.13724379434486822,0.9184668989547038,0.2235526152677083,96,0ef37bf62b5eeb3c,3139,3139
41,103041,FAKE041,102104,0.05889731936534126,-0.39099768672469876,0.3982104492248253,0.9182227953483674,0.24303804716176075,96,0a748016fa97a404,3139,3139
41,103041,FAKE041,102105,0.1639218846821866,-0.39352887468623954,1.432905913600226,0.9181982766021021,0.2521762225552323,96,53d2f9d234d73312,3139,3139
41,103041,FAKE041,102106,0.02715332159808037,-0.45031196071183877,0.16990195659483787,0.9181237875405923,0.222981159230223,96,136f4a8b7951d47b,3139,3139
41,103041,FAKE041,102107,-0.03516872580082553,-0.44500160450452764,-0.1891706392749688,0.9184668989547038,0.24009467112300897,96,58eb10be3310846d,3139,3139
41,103041,FAKE041,102108,0.0053249253438207855,-0.4792335573130687,0.03159495330662554,0.9184668989547038,0.238609681641902,96,fa888ec7716cba5d,3139,3139
41,103041,FAKE041,102109,-0.027539998842251,-0.49778923289705834,-0.15089169168867655,0.9184668989547038,0.24358035380263873,96,d74e84670e9f2c79,3139,3139
41,103041,FAKE041,102110,0.019197525342471433,-0.41937480523209775,0.11781619457455039,0.9184668989547038,0.23375280590771,96,e29a204fce3a6c92,3139,3139
41,103041,FAKE041,102111,-0.02249723328384412,-0.40226775918214525,-0.12477505576738346,0.9182612787242802,0.22353678990606604,96,99bd16ef63a3c205,3139,3139
41,103041,FAKE041,102112,-0.004642924603088683,-0.47786601204160034,-0.02688946330330244,0.9184668989547038,0.23352308929384846,96,0ac11a92f579d55f,3139,3139
41,103041,FAKE041,102113,-0.017828957111582167,-0.4539015149186652,-0.1000075221850365,0.9168106057359671,0.23906831563175182,96,5a63c973fefb9053,3139,3139
41,103041,FAKE041,102114,0.05244396220807723,-0.4811186644002142,0.3490330906035801,0.9184668989547038,0.23954152581399793,96,b3d0dd473cab6ee2,3139,3139
41,103041,FAKE041,102115,0.1293237891527419,-0.4374585008690244,1.038756520851047,0.9181256040677375,0.2652768066878171,96,a9946a6d6d19da3c,3139,3139
41,103041,FAKE041,102116,0.07475480623827879,-0.44119250893746564,0.5253995177231925,0.9184668989547038,0.2526760144678333,96,1ac94e990441dad2,3139,3139
41,103041,FAKE041,102117,-0.03286105868558875,-0.42770624413954383,-0.1777455356031259,0.9184668989547038,0.235022304972938,96,21e96bf436208be1,3139,3139
41,103041,FAKE041,102118,0.03455360103514615,-0.5259944087566994,0.22014209163156284,0.9184668989547038,0.2535219769874303,96,bfaa79b1dd85468c,3139,3139
41,103041,FAKE041,102119,-0.030019765878529392,-0.4834110063329294,-0.16349541960830705,0.9184668989547038,0.23041538436475756,96,30a81bc9783aa80f,3139,3139
41,103041,FAKE041,102120,0.02258154085993258,-0.4640917161894103,0.13973076512879756,0.9181742501623017,0.27042223964488665,96,16d9aa83a509add3,3139,3139
41,103041,FAKE041,102121,-0.021360540083469326,-0.39712976715108544,-0.1187970359328252,0.9184668989547038,0.22654481323972822,96,df04c8559502132a,3139,3139
41,103041,FAKE041,102122,0.014748516784940824,-0.4494460722468846,0.08953755578525713,0.9184668989547038,0.23327718337970357,96,567e5d9a2723625e,3139,3139
41,103041,FAKE041,102123,0.03002579999330357,-0.4575721995172917,0.18919527448081364,0.9175921881687876,0.2398881329107413,96,1c7368a5ce424279,3139,3139
41,103041,FAKE041,102124,0.04855213481870857,-0.421729517289609,0.32007540654735167,0.9184668989547038,0.2437402058498541,96,4b0f9717235327e2,3139,3139
41,103041,FAKE041,102125,0.07919885681880512,-0.4847951324928212,0.5627160669979772,0.9184668989547038,0.2638679949012389,96,d6450f06ee0ba1ae,3139,3139
