r,arm,seed,cagr,mdd,vol,first,end,trades,eq_sha,expo,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,dd_單日暴跌型,dd_延續下跌型,dd_混合型,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,n_stop,stop_frac_pos,held_mean,turnover_yr,cost_total,cost_drag_yr,dist0_med,dist0_p10,dist0_p90,trig_bar_med,trig_bar_p10,trig_bar_p90,stop_ret_mean,stop_ret_med,stop_ret_p10,stop_ret_p90,stop_h120_mean,stop_h120_med,stop_h120_better_frac,rep_ret_mean,rep_ret_med,cont_ret_mean,cont_ret_med,rep_better_frac,rep_pairs,rebuy20_n,rebuy20_ret_mean,rebuy20_ret_med,cash_mean,cash_med,nx_n,nx_pending_end,nxw_med,nxw_p90,nxw_sameday_frac,nxsz_med,normal_n,sl_block_days,nx_pool_n,nx_pool_empty
85,cand1,1085,0.4019548343419168,-0.2315673731888364,0.2486132865444794,526,2859,760,2f5b7acfc057ca91,0.5867291163758304,0.2791706892218573,0.15443217145558896,0.08530766440894677,0.5470688446997423,0.7967241952109907,-0.13215864528531152,0.8625577546846355,0.19842326742945215,0.8205853997302333,0.5455274786417594,1,0,0,1,0,0,760,1.0,5.689148292261133,6.968567117033603,2.1532026342005315,0.04076611763464662,0.11771087999924607,0.05167308675435458,0.19970049028241596,15.0,5.0,32.0,0.054197362112796785,-0.022355210922632818,-0.12016238225616516,0.2852829095556153,0.1941669421120388,0.015816956128512416,0.5144736842105263,,,,,,0,34,0.07116939562913972,0.0009806223358891364,0.41327088362416964,0.30674992911299775,0,0,,,,,760,0,0,0
86,cand1,1086,0.39951426353155783,-0.27525957985278077,0.24573325353354078,526,2859,763,0f7d0ce939301b88,0.5849192176990082,0.21700609665412718,0.164704718401685,0.0732848167483715,0.6178801631181845,0.6810732493263478,-0.12837373397621976,0.8671006255775262,0.15004829434778566,0.8593925222049617,0.6588357938082707,1,0,1,1,0,1,763,1.0,5.703415477734544,6.927143917128765,1.991787935636692,0.040523791915203326,0.11659298887927882,0.05154151634063018,0.19475043278143286,15.0,4.0,32.0,0.0545566912159227,-0.02248821764979958,-0.12003303424799076,0.28571437184593257,0.1855353000059612,0.012224989257960228,0.5190039318479686,,,,,,0,39,0.08111772828503949,-0.022784766447618843,0.41508078230099177,0.3271699102048517,0,0,,,,,763,0,0,0
87,cand1,1087,0.3746297390886193,-0.25791814972364635,0.24621517540640855,526,2859,766,132d58213c7d8077,0.5832087581386888,0.2896871843058142,0.1278049969466195,0.07328481674837062,0.3995576327185226,0.5967260832987369,-0.13983630449428885,0.9058092852892496,0.21741848689281928,0.9156074023853396,0.5119053671100573,1,0,0,1,0,0,766,1.0,5.663207955036749,6.983357941974155,1.7885702902112603,0.040852643960548836,0.11668187561853738,0.05100034529851394,0.20111068076039962,15.0,5.0,32.0,0.05125375317284197,-0.026563382722616102,-0.11871037315993316,0.2854746011874163,0.19558816314427072,0.013258289619445418,0.5182767624020888,,,,,,0,36,0.08856622572545775,0.0009806223358891364,0.4167912418613111,0.33035336764798,0,0,,,,,766,0,0,0
88,cand1,1088,0.400390519804281,-0.27459054152161344,0.2532991995873249,526,2859,763,f5f8b47fadaa6b0d,0.5844240776864431,0.31178387293006726,0.15567464761671057,0.1799043741892301,0.5849203852737199,0.5439501192229577,-0.1363173694026395,0.8795670197385057,0.18624575427428192,0.7845954927467647,0.5973482531979262,1,0,0,1,0,0,763,1.0,5.658452226545612,6.995782990837288,2.151904500792967,0.040925330496398106,0.11871017308703102,0.052276851544215,0.19808435173030056,15.0,4.200000000000003,32.0,0.054560623254447244,-0.026132359516134573,-0.11802348054255367,0.29043909542857793,0.20676064714694375,0.015155293900712685,0.5163826998689384,,,,,,0,39,0.0917363848271502,0.012000000989068837,0.4155759223135569,0.3284920663128539,0,0,,,,,763,0,0,0
89,cand1,1089,0.39690565348646567,-0.27231092580789357,0.24983577769973492,526,2859,766,979f93134d88cfe2,0.5823104751043038,0.2076389364650879,0.16139703201242228,0.08299564783997648,0.5920862635004474,0.6947272465403431,-0.1386083050764545,0.8682861694164026,0.16593265319514616,1.0515589532101282,0.4875898583326208,1,0,0,1,0,0,766,1.0,5.658884565499352,6.894260339675237,1.9873017490858773,0.04033142298710014,0.11736718320117451,0.051306041608108255,0.20111068076039962,15.0,5.0,32.0,0.05271821350915688,-0.025453546241100244,-0.11871037315993316,0.2854746011874163,0.20023932171199618,0.007727192641250991,0.5104438642297651,,,,,,0,37,0.06658211215918079,-0.022784766447618843,0.4176895248956962,0.32175085090391237,0,0,,,,,766,0,0,0
90,cand1,1090,0.4080139718449387,-0.2505352131782602,0.24964543398475136,526,2859,759,caab324cde118b8f,0.5854763262101713,0.36837724766618285,0.14248730751981076,0.08299564783997693,0.6044656129589889,0.580480222375628,-0.15077076882071994,0.9425096610865966,0.19196847186088806,0.8515951524475469,0.6179634664831619,1,0,1,1,0,1,759,1.0,5.71033290099438,6.867499910609512,2.108211361114354,0.040174874477065664,0.11847560141429903,0.05316498675413634,0.2013589359987897,15.0,5.0,32.0,0.055874377877149904,-0.023423457317868213,-0.11862508444008683,0.29269835497597985,0.19890973993599517,0.011888997576380067,0.5138339920948617,,,,,,0,38,0.07552673414314977,-0.01951213573146998,0.41452367378982874,0.3139004493253053,0,0,,,,,759,0,0,0
91,cand1,1091,0.36898980361211153,-0.3348411140956193,0.2462959338705014,526,2859,766,4918d892d61ecfbb,0.5831412774705684,0.30858531128323907,0.12824901043911474,0.08299564783997648,0.5576899202941143,0.4253271719241609,-0.12833787696984145,0.9176265489698914,0.20537031092191538,0.8350513465337353,0.4778118852158453,0,0,1,0,0,1,766,1.0,5.66234327712927,7.080580969892656,1.8207093682404965,0.04142139867387207,0.11684561675126026,0.05154939499887262,0.20165899474038512,15.0,5.0,32.0,0.05061359654352076,-0.027860746078462617,-0.11946563427354634,0.2854746011874163,0.19666446594868153,0.005308714340759191,0.5078328981723238,,,,,,0,36,0.06177836349821034,-0.03259010928046835,0.41685872252943157,0.33083464192924256,0,0,,,,,766,0,0,0
92,cand1,1092,0.3802860848442644,-0.2545095835002585,0.2506377412105029,526,2859,769,d976b3f277910b93,0.5827044934320926,0.22804126918871948,0.16117646601839075,0.07328481674837084,0.4969750957470924,0.5222556071184683,-0.16183041957937783,0.8724079561324367,0.18595798700513466,1.038345180405749,0.5842179070201783,1,0,1,1,0,1,769,1.0,5.678772157371379,6.929929214234233,1.739294368504686,0.04054008590327023,0.11674679092353335,0.051557273657115064,0.19985182077137792,15.0,5.0,32.0,0.052880883651378635,-0.024774732966065915,-0.11862508444008683,0.2853308198052873,0.18440508119184576,0.004132181513522459,0.505851755526658,,,,,,0,35,0.0706938582286343,-0.010038756317290565,0.41729550656790737,0.3271696618478251,0,0,,,,,769,0,0,0
93,cand1,1093,0.37471575473654406,-0.2994548456288536,0.24246229307614856,526,2859,766,43ee242503144298,0.5863462298384543,0.2991833657376304,0.12898378990157244,0.06940311380508901,0.37011958367841413,0.5027936168559417,-0.13971468042427793,0.8806226612758326,0.17796040735705776,0.9876223724406312,0.6492121719957742,1,0,0,1,0,0,766,1.0,5.7202766969303935,6.808033102807229,1.6381907777321323,0.03982699365142229,0.11668187561853738,0.05100034529851394,0.19483484320618077,15.0,5.0,32.0,0.051133704015169194,-0.023668208058714946,-0.11871037315993316,0.28236907935449507,0.17933499363501937,0.0049984805740819205,0.5130548302872062,,,,,,0,37,0.06751009809345193,-0.022784766447618843,0.41365377016154564,0.31732675285873085,0,0,,,,,766,0,0,0
94,cand1,1094,0.35557197312500066,-0.2788090643497801,0.24905015740075429,526,2859,769,b184fdd17f18becf,0.5827925626283341,0.22860594303996162,0.15921894888048516,0.0867832471314205,0.5716226756578753,0.3822094845652422,-0.12971511255401236,0.8642003872608488,0.19831887251909874,0.7619074716173924,0.5345898268620946,1,0,0,1,0,0,769,1.0,5.66147859922179,7.081693944355991,1.6823973642149574,0.04142790957448257,0.1179824341209248,0.051557273657115064,0.2021679529344371,15.0,5.0,32.0,0.0485196814568179,-0.027156549520766737,-0.12192710365335988,0.2829422925040416,0.19539468041341637,0.005046404783145997,0.5136540962288687,,,,,,0,41,0.05957804718314941,-0.026548704916835364,0.41720743737166577,0.3267873721898076,0,0,,,,,769,0,0,0
95,cand1,1095,0.35063349576611946,-0.27047041824070794,0.24778921392548658,526,2859,772,29eb174288689585,0.5843917619079873,0.24729674952141179,0.1662462634144295,0.06940311380508923,0.44994320028242285,0.4539618659551674,-0.1375692533388273,0.8952222872646938,0.19553766223780866,0.6908215709179784,0.5759040760749936,1,0,1,1,0,1,772,1.0,5.668828361435366,7.158503289375561,1.6596696024171875,0.04187724424284705,0.11713958417308012,0.05157481061354461,0.19940569251955326,15.0,5.0,31.899999999999977,0.0480647435974498,-0.02726993756283247,-0.12070883749005398,0.2721186180340806,0.18351473418737566,0.007727192641250991,0.5116580310880829,,,,,,0,37,0.0657121480078732,-0.0289855151456494,0.41560823809201275,0.32557859662980526,0,0,,,,,772,0,0,0
96,cand1,1096,0.36448578645515406,-0.26458244638638917,0.24843255741515746,526,2859,763,b58c104dc5fd4524,0.585173711576273,0.19402021634705147,0.1653832987376982,0.08530766440894655,0.47708535496384297,0.4872635359320854,-0.12367008646668165,0.8252924402666206,0.22306623698446515,0.9004853441982585,0.5243203028749994,1,0,1,1,0,1,763,1.0,5.695633376567229,6.983488449287097,1.6858860619326073,0.04085340742832945,0.11729504052478168,0.05154151634063018,0.20219453380861577,15.0,5.0,32.0,0.051425649803831304,-0.02439022891305631,-0.1210352803690327,0.2856185175911799,0.18062780510599583,0.015155293900712685,0.5203145478374837,,,,,,0,39,0.053168693102718705,-0.026548704916835364,0.414826288423727,0.3268953131158035,0,0,,,,,763,0,0,0
97,cand1,1097,0.37281618469808087,-0.26588840467491875,0.24759968619873146,526,2859,760,ba3c73f030333fa4,0.5825737515141316,0.30723490788426466,0.1335209949232561,0.0890722842207885,0.5163675273870834,0.46957336135361105,-0.14117321806484207,0.8352742148129002,0.18514007738875904,0.8054050108304804,0.6420515091966565,1,0,1,1,0,1,760,1.0,5.674448767833982,6.9361658947356535,1.7457481820036393,0.0405765704842036,0.11609539701723309,0.05138651334989406,0.19825795432834775,15.0,5.0,32.0,0.05283160942449384,-0.022693670813525912,-0.11577177189791431,0.28615457308222586,0.19258190969827155,0.010088166106811736,0.5210526315789473,,,,,,0,34,0.0897870814664529,0.0009806223358891364,0.41742624848586846,0.32795921301323083,0,0,,,,,760,0,0,0
98,cand1,1098,0.3768003497319794,-0.35238920090864445,0.24694794081941693,526,2859,773,02daf166e7592fe2,0.5868675642627031,0.31139270129445684,0.12927606677083747,0.1764701513388165,0.5942423266121615,0.2810547376333863,-0.1612202537679791,0.8559597070399803,0.2357136579782566,0.9970581010246617,0.4972504473483401,0,0,1,0,0,1,773,1.0,5.715088629485517,7.096169293360594,1.8370791176450814,0.04151259036615951,0.11674679092353335,0.05158709513114586,0.20195905348198065,15.0,4.200000000000003,32.0,0.05250886717844218,-0.026548704916835364,-0.12074782540407836,0.28561838256954536,0.18646487508663723,0.005571023898372385,0.5109961190168176,,,,,,0,36,0.056373100714172925,-0.03259010928046835,0.41313243573729697,0.31449152398029906,0,0,,,,,773,0,0,0
