sid,entry_pos,exit_pos,n1d_30,n1d_20,n1d_10,cum_min,delisted,halted,max_gap
6274,1629,1748,0,0,0,-0.25764188203231064,False,False,0
6278,1629,1748,0,0,0,-0.12177771921943692,False,False,0
6409,1629,1748,0,0,0,0.0,False,False,0
6679,1629,1748,0,0,0,-0.25238743343114045,False,False,0
6706,1629,1748,0,0,0,-0.16898403978863097,False,False,0
6732,1629,1748,0,0,0,-0.4519846484243253,False,False,0
8016,1629,1748,0,0,0,-0.23022847394363888,False,False,0
8021,1629,1748,0,0,0,-0.12470027900931802,False,False,0
8070,1629,1748,0,0,0,-0.108308567356864,False,False,0
8086,1629,1748,0,0,0,-0.42285711439739726,False,False,0
8103,1629,1748,0,0,0,-0.08452386768824571,False,False,0
8213,1629,1748,0,0,0,-0.034669569765895525,False,False,0
8358,1629,1748,0,0,0,-0.08205839625972566,False,False,0
8436,1629,1748,0,0,0,-0.24540126705277643,False,False,0
9958,1629,1748,0,0,0,-0.07692312533310253,False,False,0
1303,1649,1768,0,0,0,-0.0538990692230924,False,False,0
1517,1649,1768,0,0,0,-0.06938773203548232,False,False,0
1723,1649,1768,0,0,0,-0.017937229024357904,False,False,0
1773,1649,1768,0,0,0,0.0,False,False,0
2007,1649,1768,0,0,0,-0.29484534509403193,False,False,0
2010,1649,1768,0,0,0,-0.09635975234910243,False,False,0
2030,1649,1768,0,0,0,-0.06960956779446503,False,False,0
2069,1649,1768,0,0,0,-0.017857163668523635,False,False,0
2221,1649,1768,0,0,0,-0.06338026625920212,False,False,0
2303,1649,1768,0,0,0,-0.1825657987677506,False,False,0
2331,1649,1768,0,0,0,-0.2021739089426019,False,False,0
2351,1649,1768,0,0,0,0.0,False,False,0
2368,1649,1768,0,0,0,0.0,False,False,0
2369,1649,1768,0,0,0,-0.12244902848633477,False,False,0
2379,1649,1768,0,0,0,-0.10322582570242567,False,False,0
2383,1649,1768,0,0,0,-0.04534603915163293,False,False,0
2395,1649,1768,0,0,0,-0.03677509714694782,False,False,0
2401,1649,1768,0,0,0,-0.0031249967188879957,False,False,0
2441,1649,1768,0,0,0,-0.07216493331864393,False,False,0
2449,1649,1768,0,0,0,-0.06480304828895012,False,False,0
2472,1649,1768,0,0,0,-0.006896566792172321,False,False,0
2483,1649,1768,0,0,0,-0.015151515151515138,False,False,0
2641,1649,1768,0,0,0,-0.19708024852531858,False,False,0
2834,1649,1768,0,0,0,-0.0031678864003741314,False,False,0
2880,1649,1768,0,0,0,-0.007425778502770819,False,False,0
3016,1649,1768,0,0,0,0.0,False,False,0
3029,1649,1768,0,0,0,-0.029545428565629694,False,False,0
3035,1649,1768,0,0,0,-0.009174277278641951,False,False,0
3036,1649,1768,0,0,0,0.0,False,False,0
3037,1649,1768,0,0,0,-0.05306122335228636,False,False,1
3189,1649,1768,0,0,0,-0.09947645447832143,False,False,0
3257,1649,1768,0,0,0,-0.024350667672864534,False,False,0
3264,1649,1768,0,0,0,-0.1170018419908252,False,False,0
3305,1649,1768,0,0,0,0.0,False,False,0
3372,1649,1768,0,0,0,-0.1317646637207892,False,False,0
3438,1649,1768,0,0,0,-0.024355307311755503,False,False,0
3533,1649,1768,0,0,0,0.0,False,False,0
3588,1649,1768,0,0,0,0.0,False,False,0
3605,1649,1768,0,0,0,-0.007220162430109478,False,False,0
3675,1649,1768,0,0,1,0.0,False,False,0
4952,1649,1768,0,0,0,0.0,False,False,0
4989,1649,1768,0,0,0,-0.12407855711993765,False,True,7
5299,1649,1768,0,0,0,-0.003115243793952671,False,False,0
5347,1649,1768,0,0,0,-0.2013889228597251,False,False,0
5351,1649,1768,0,0,1,0.0,False,False,0
5425,1649,1768,0,0,0,0.0,False,False,0
5439,1649,1768,0,0,0,-0.14333330522648846,False,False,0
5457,1649,1768,0,0,0,-0.2773333627218324,False,False,0
5471,1649,1768,0,0,0,-0.0625,False,False,0
5608,1649,1768,0,0,0,-0.20590374864058392,False,False,0
5871,1649,1768,0,0,0,-0.036170163267271516,False,False,0
6104,1649,1768,0,0,1,-0.06584361024161633,False,False,0
6138,1649,1768,0,0,0,0.0,False,False,0
6147,1649,1768,0,0,0,-0.06153848497499537,False,False,0
6163,1649,1768,0,0,0,-0.1321695554097,False,False,0
6174,1649,1768,0,0,0,0.0,False,False,0
6175,1649,1768,0,0,0,-0.018203852979557067,False,False,0
6182,1649,1768,0,0,0,-0.056701008564210675,False,False,0
6196,1649,1768,0,0,0,-0.05855853850455772,False,False,0
6202,1649,1768,0,0,0,-0.06511627548948073,False,False,0
6213,1649,1768,0,0,0,-0.18345324291835852,False,False,0
6217,1649,1768,0,0,0,-0.011173163340164494,False,False,0
6239,1649,1768,0,0,0,-0.07761194352677825,False,False,0
6257,1649,1768,0,0,0,-0.01985563883965369,False,False,0
6415,1649,1768,0,0,0,-0.28608247087030303,False,False,0
6485,1649,1768,0,0,0,-0.004716947544595729,False,False,0
6494,1649,1768,0,0,0,-0.015384653156889527,False,False,0
6525,1649,1768,0,0,0,-0.03181811781351207,False,False,0
6547,1649,1768,0,0,0,-0.2295409341003818,False,False,0
6548,1649,1768,0,0,0,-0.003322265498575394,False,False,0
6592,1649,1768,0,0,0,0.0,False,False,0
6603,1649,1768,0,0,0,-0.04782680675772477,False,False,0
6706,1649,1768,0,0,0,-0.02140674934218334,False,False,0
6732,1649,1768,0,0,0,-0.2980251483238455,False,False,0
6756,1649,1768,0,0,0,-0.013715764673557507,False,False,0
8021,1649,1768,0,0,0,-0.030136961333544043,False,False,0
8086,1649,1768,0,0,0,-0.2916666718576071,False,False,0
8182,1649,1768,0,0,0,-0.049411784809608617,False,False,0
8367,1649,1768,0,0,0,-0.19130441669627585,False,False,0
8415,1649,1768,0,0,0,-0.03170026613872412,False,False,0
9941,1649,1768,0,0,0,-0.003174616661933416,False,False,0
9945,1649,1768,0,0,0,-0.014466527116846262,False,False,0
1304,1669,1788,0,0,0,-0.19407403735503093,False,False,0
1305,1669,1788,0,0,0,-0.10330578386541811,False,False,0
1308,1669,1788,0,0,0,-0.0990873223733788,False,False,0
2357,1669,1788,0,0,0,-0.019662933326286436,False,False,0
2363,1669,1788,0,0,0,-0.12345677522691656,False,False,0
2376,1669,1788,0,0,0,-0.09704640717777535,False,False,0
3036,1669,1788,0,0,0,-0.007836931772204458,False,False,1
3297,1669,1788,0,0,0,-0.19210524308054067,False,False,0
3508,1669,1788,0,0,0,-0.050000000000000044,False,False,0
5347,1669,1788,0,0,0,-0.3765822790608223,False,False,0
6150,1669,1788,0,0,0,-0.2534246802838974,False,False,0
8289,1669,1788,0,0,0,-0.048387083411256415,False,False,0
1304,1691,1810,0,0,0,-0.2503987555375866,False,False,0
1305,1691,1810,0,0,0,-0.1451851931441821,False,False,0
1308,1691,1810,0,0,0,-0.2707774868432925,False,False,0
2337,1691,1810,0,0,0,-0.12103415735643763,False,False,0
2338,1691,1810,0,0,0,-0.2670682271764725,False,False,0
2457,1691,1810,0,0,0,-0.0182328448552177,False,False,0
2812,1691,1810,0,0,0,0.0,False,False,0
3003,1691,1810,0,0,0,-0.2631167185937199,False,False,0
3105,1691,1810,0,0,0,-0.4630681847583845,False,False,0
3293,1691,1810,0,0,0,-0.15716093438489387,False,False,0
3491,1691,1810,0,0,0,-0.1843750345729641,False,False,0
3680,1691,1810,0,0,0,-0.3068693951669228,False,False,0
3707,1691,1810,0,0,0,-0.35256406046312605,False,False,0
4755,1691,1810,0,0,0,0.0,False,False,0
4904,1691,1810,0,0,0,-0.014195574548846457,False,False,0
4952,1691,1810,0,0,0,-0.16178526031821605,False,False,0
5011,1691,1810,0,0,0,-0.18875001697975824,False,False,0
5871,1691,1810,0,0,0,-0.2406311988263764,False,False,0
6129,1691,1810,0,0,0,-0.10032365327443526,False,False,0
6235,1691,1810,0,0,0,0.0,False,False,0
6282,1691,1810,0,0,0,-0.15306819143263595,False,False,0
6443,1691,1810,0,0,0,-0.029126293882625887,False,False,0
6485,1691,1810,0,0,0,-0.30792679467922257,False,False,0
6505,1691,1810,0,0,0,-0.08556698494056358,False,False,0
6510,1691,1810,0,0,0,-0.3382137986717041,False,False,0
6548,1691,1810,0,0,0,-0.10463160451282905,False,False,0
6592,1691,1810,0,0,0,-0.005500579422272112,False,False,0
6706,1691,1810,0,0,0,-0.2846715080195761,False,False,0
8028,1691,1810,0,0,0,-0.027300264608063562,False,False,0
8040,1691,1810,0,0,0,-0.40389608137501176,False,False,0
8070,1691,1810,0,0,0,-0.033758609070402845,False,False,0
8183,1691,1810,0,0,0,-0.25360231566052016,False,False,0
8358,1691,1810,0,0,0,-0.2834437122959954,False,False,0
9933,1691,1810,0,0,0,-0.0013946681136183248,False,False,0
1605,1713,1832,0,0,0,-0.03441679778350759,False,False,0
2028,1713,1832,0,0,0,-0.4549894078958283,False,False,0
2211,1713,1832,0,0,0,-0.07427541460188614,False,False,0
2352,1713,1832,0,0,0,-0.12438625204582654,False,False,0
2449,1713,1832,0,0,0,-0.19325840642006598,False,False,0
2497,1713,1832,0,0,0,-0.2920808717176092,False,False,0
2609,1713,1832,0,0,0,-0.17662338696117763,False,False,0
2610,1713,1832,0,0,0,-0.17448400748116522,False,False,0
3105,1713,1832,0,0,0,-0.5744400495965047,False,False,0
3114,1713,1832,0,0,0,-0.16188872075728933,False,False,0
3128,1713,1832,0,0,0,-0.2628204950863148,False,False,0
3169,1713,1832,0,0,0,-0.5616698392140067,False,False,0
3189,1713,1832,0,0,0,-0.4585987328776292,False,False,0
3305,1713,1832,0,0,0,-0.388278381584932,False,False,0
3362,1713,1832,0,0,0,-0.3872901660687691,False,False,0
3402,1713,1832,0,0,0,-0.1443943702123739,False,False,0
3605,1713,1832,0,0,0,-0.3408644588337184,False,False,0
3653,1713,1832,0,0,0,-0.3063725116040191,False,False,0
3665,1713,1832,0,0,0,-0.06792451493035334,False,False,0
3701,1713,1832,0,0,0,-0.5030978745250427,False,False,0
4739,1713,1832,0,0,0,-0.20646801122194725,False,False,0
5245,1713,1832,0,0,0,-0.4216613903922938,False,False,0
5347,1713,1832,0,0,0,-0.5377337017484973,False,False,0
5607,1713,1832,0,0,0,-0.2970219718864262,False,False,0
5609,1713,1832,0,0,0,-0.2833996817258413,False,False,0
6150,1713,1832,0,0,0,-0.6166666751385663,False,False,0
6409,1713,1832,0,0,0,-0.23974765785235308,False,False,0
6446,1713,1832,0,0,0,-0.14590749660078395,False,False,0
6485,1713,1832,0,0,0,-0.48389261349646995,False,False,0
6547,1713,1832,0,0,0,-0.36439828169625677,False,False,0
6741,1713,1832,0,0,0,-0.5888889078403594,False,False,0
6756,1713,1832,0,0,0,-0.5455655013624174,False,False,0
8044,1713,1832,0,0,0,-0.46880001212139955,False,False,0
8110,1713,1832,0,0,0,-0.379120828795672,False,False,0
8171,1713,1832,0,0,0,-0.20793039367117683,False,False,0
8183,1713,1832,0,0,0,-0.1522094874033233,False,False,0
1476,1731,1850,0,0,0,-0.32303843566987644,False,False,0
1477,1731,1850,0,0,0,-0.3664292508858621,False,False,0
1519,1731,1850,0,0,0,-0.1707006367651558,False,False,0
1526,1731,1850,0,0,0,-0.16784628623188402,False,False,0
1560,1731,1850,0,0,0,-0.02772281149528566,False,False,0
1605,1731,1850,0,0,0,-0.03321030429917127,False,False,0
1722,1731,1850,0,0,0,-0.11894274739345156,False,False,0
1727,1731,1850,0,0,0,-0.30080720747741174,False,False,0
2013,1731,1850,0,0,0,-0.17798006524706012,False,False,0
2303,1731,1850,0,0,0,-0.29366050833637725,False,False,0
2308,1731,1850,0,0,0,-0.19880009700564205,False,False,0
2330,1731,1850,0,0,0,-0.2993084164853863,False,False,0
2345,1731,1850,0,0,0,-0.22072935510994474,False,False,0
2351,1731,1850,0,0,0,-0.4172524300989946,False,False,0
2352,1731,1850,0,0,0,-0.12006578947368418,False,False,0
2359,1731,1850,0,0,0,0.0,False,False,0
2374,1731,1850,0,0,0,-0.28743545197195597,False,False,0
2388,1731,1850,0,0,0,-0.3669276866305514,False,False,0
2392,1731,1850,0,0,0,-0.19305019950690205,False,False,0
2395,1731,1850,0,0,0,-0.16694165501350777,False,False,0
2449,1731,1850,0,0,0,-0.18223230961394288,False,False,0
2472,1731,1850,0,0,0,-0.2625369009277799,False,False,0
2607,1731,1850,0,0,0,-0.124797405533138,False,False,0
2608,1731,1850,0,0,0,-0.13101901269245353,False,False,0
2609,1731,1850,0,0,0,-0.1448888488713267,False,False,0
2610,1731,1850,0,0,0,-0.16030532916913265,False,False,0
2634,1731,1850,0,0,0,-0.031986561932695556,False,False,0
3035,1731,1850,0,0,0,-0.34598212042124765,False,False,0
3041,1731,1850,0,0,0,-0.42493296945410386,False,False,0
3059,1731,1850,0,0,0,-0.36224494130039586,False,False,0
3228,1731,1850,0,0,0,-0.4821621567201867,False,False,0
3305,1731,1850,0,0,0,-0.3481310620340887,False,False,0
3362,1731,1850,0,0,0,-0.28730825121974657,False,False,0
3413,1731,1850,0,0,0,-0.22542074752179975,False,False,0
3434,1731,1850,0,0,0,0.0,False,False,0
3483,1731,1850,0,0,0,-0.3443396404237187,False,False,0
3515,1731,1850,0,0,0,-0.5726140881888904,False,False,0
3533,1731,1850,0,0,0,-0.16500708567381872,False,False,0
3583,1731,1850,0,0,0,-0.2898447640992339,False,False,0
3587,1731,1850,0,0,0,-0.23597443594182765,False,False,0
3624,1731,1850,0,0,0,-0.34306567799642684,False,False,0
3653,1731,1850,0,0,0,-0.3125,False,False,0
3675,1731,1850,0,0,0,-0.2693110809690521,False,False,0
3701,1731,1850,0,0,0,-0.3626016358562951,False,False,0
4927,1731,1850,0,0,0,-0.41421801552149884,False,False,0
4966,1731,1850,0,0,0,-0.4725453742363962,False,False,0
5227,1731,1850,0,0,0,-0.37018202251063714,False,False,0
5258,1731,1850,0,0,0,-0.060273973630769695,False,False,0
5607,1731,1850,0,0,0,-0.3423753859423856,False,False,0
5609,1731,1850,0,0,0,-0.2657494454966278,False,False,0
5871,1731,1850,0,0,0,-0.2610365103298645,False,False,0
6150,1731,1850,0,0,0,-0.5802927394539601,False,False,0
6182,1731,1850,0,0,0,-0.40684936164824137,False,False,0
6196,1731,1850,0,0,0,-0.37993922151364845,False,False,0
6207,1731,1850,0,0,0,-0.3437076743152194,False,False,0
6235,1731,1850,0,0,0,-0.16540214892574223,False,False,0
6266,1731,1850,0,0,0,-0.2430150162015794,False,False,0
6269,1731,1850,0,0,0,-0.20228796833740492,False,False,0
6279,1731,1850,0,0,0,-0.21455937941549208,False,False,0
6285,1731,1850,0,0,0,-0.1418732807729539,False,False,0
6414,1731,1850,0,0,0,-0.1428571428571429,False,False,0
6485,1731,1850,0,0,0,-0.4538745435255438,False,False,0
6494,1731,1850,0,0,0,-0.46904465098608006,False,False,0
6548,1731,1850,0,0,0,-0.33364238439482063,False,False,0
6651,1731,1850,0,0,0,-0.31401866928548183,False,False,0
6667,1731,1850,0,0,0,-0.2700119158754938,False,False,0
6698,1731,1850,0,0,0,-0.4390506970858812,False,False,0
8070,1731,1850,0,0,0,-0.158943878707823,False,False,0
8091,1731,1850,0,0,0,-0.21058823881831013,False,False,0
8110,1731,1850,0,0,0,-0.3704735395206339,False,False,0
8114,1731,1850,0,0,0,-0.18602623917804895,False,False,0
8183,1731,1850,0,0,0,-0.0975609543795678,False,False,0
8289,1731,1850,0,0,0,-0.200000012452638,False,False,0
8431,1731,1850,0,0,0,-0.25487467486635373,False,False,0
8464,1731,1850,0,0,0,-0.28010472459376623,False,False,0
9910,1731,1850,0,0,0,-0.2458239531558224,False,False,0
1210,1746,1865,0,0,0,-0.1178385881888564,False,False,0
1216,1746,1865,0,0,0,-0.07352938970935807,False,False,0
2327,1746,1865,0,0,0,-0.3902702700361661,False,False,0
2330,1746,1865,0,0,0,-0.2678297921249626,False,False,0
2376,1746,1865,0,0,0,-0.4417808237694769,False,False,0
2377,1746,1865,0,0,0,-0.367088619045316,False,False,0
2603,1746,1865,0,0,0,-0.3685028563355731,False,False,0
2609,1746,1865,0,0,0,-0.2016597383737565,False,False,0
2614,1746,1865,0,0,0,-0.3540571483289142,False,True,7
2615,1746,1865,0,0,0,-0.41994748799003345,False,False,0
2642,1746,1865,0,0,0,-0.32434401032875204,False,False,0
2881,1746,1865,0,0,0,-0.2619047462993238,False,False,0
2913,1746,1865,0,0,0,-0.15801888023164568,False,False,0
3023,1746,1865,0,0,0,-0.15607983287076432,False,False,0
3036,1746,1865,0,0,0,-0.23652403025602586,False,False,1
3059,1746,1865,0,0,0,-0.3086283322728538,False,False,0
3515,1746,1865,0,0,0,-0.5672268619570932,False,False,0
3532,1746,1865,0,0,0,-0.4564830979548301,False,False,0
3533,1746,1865,0,0,0,-0.18698065951503917,False,False,0
3556,1746,1865,0,0,0,-0.2727272672000335,False,False,0
3624,1746,1865,0,0,0,-0.3490445871444212,False,False,0
3653,1746,1865,0,0,0,-0.2744063584950567,False,False,0
3675,1746,1865,0,0,0,-0.37611410840622606,False,False,0
3701,1746,1865,0,0,0,-0.43678160788766496,False,False,0
4171,1746,1865,0,0,0,-0.26729558366055517,False,False,0
4927,1746,1865,0,0,0,-0.39852764692581333,False,False,0
5234,1746,1865,0,0,0,-0.42304179952825693,False,False,0
5274,1746,1865,0,0,0,-0.3668366903224707,False,False,0
6138,1746,1865,0,0,0,-0.4495244295770927,False,False,0
6182,1746,1865,0,0,0,-0.43250327793672616,False,False,0
6190,1746,1865,0,0,0,-0.14819939969883011,False,False,0
6435,1746,1865,0,0,0,-0.3026315534961328,False,False,0
6469,1746,1865,0,0,0,-0.1663836884752954,False,False,0
6548,1746,1865,0,0,0,-0.3140436749946399,False,False,0
6670,1746,1865,0,0,0,-0.04834606950195541,False,False,0
6706,1746,1865,0,0,0,-0.45454547378802157,False,False,0
8028,1746,1865,0,0,0,-0.060546890347260796,False,False,0
9910,1746,1865,0,0,0,-0.2782688853961205,False,False,0
3665,1769,1888,0,0,0,-0.0581394959216297,False,False,0
1402,1788,1907,0,0,0,-0.01492537431838259,False,False,0
1409,1788,1907,0,0,0,-0.14834875921271795,False,False,0
1504,1788,1907,0,0,0,-0.09683666198158558,False,False,0
1516,1788,1907,0,0,0,-0.2051792554819084,False,False,0
1569,1788,1907,0,0,0,-0.12571426127831375,False,False,0
1608,1788,1907,0,0,0,-0.39374712961528335,False,False,0
1734,1788,1907,0,0,0,-0.048442865753438924,False,False,0
1773,1788,1907,0,0,0,-0.3784110206536211,False,False,0
1785,1788,1907,0,0,0,-0.4158150323087768,False,False,0
2006,1788,1907,0,0,0,-0.22266881363247304,False,False,0
2027,1788,1907,0,0,0,-0.2519773786952,False,False,0
2028,1788,1907,0,0,0,-0.37523724208208953,False,False,0
2029,1788,1907,0,0,0,-0.27184720840332544,False,False,0
2030,1788,1907,0,0,0,-0.31888540139178956,False,False,0
2031,1788,1907,0,0,0,-0.4092250707871027,False,False,0
2032,1788,1907,0,0,0,-0.4034634256142072,False,False,0
2033,1788,1907,0,0,0,-0.4554816954771662,False,False,0
2064,1788,1907,0,0,0,-0.3826980821931171,False,False,0
2233,1788,1907,0,0,0,-0.1513620542006524,False,False,0
2301,1788,1907,0,0,0,-0.15184050114572734,False,False,0
2352,1788,1907,0,0,0,-0.15748031496062997,False,False,0
2603,1788,1907,0,0,0,-0.5366837282392198,False,True,7
2801,1788,1907,0,0,0,-0.07999690078236632,False,False,0
3035,1788,1907,0,0,0,-0.5381683835681077,False,False,0
3092,1788,1907,0,0,1,-0.5054945189514821,False,False,0
3702,1788,1907,0,0,0,-0.1002058864345019,False,False,0
4207,1788,1907,0,0,0,-0.14566300319410186,False,False,0
4739,1788,1907,0,0,0,-0.34166548239812555,False,False,0
4952,1788,1907,0,0,0,-0.40608636362516226,False,False,0
5009,1788,1907,0,0,0,-0.17595814798253184,False,False,0
5011,1788,1907,0,0,0,-0.44029153294444,False,False,0
5014,1788,1907,0,0,0,-0.33345433684994286,False,False,0
5309,1788,1907,0,0,0,-0.12311556299061643,False,False,0
5425,1788,1907,0,0,0,-0.2818396337193414,False,False,0
5434,1788,1907,0,0,0,-0.17165670400346678,False,False,0
5603,1788,1907,0,0,0,-0.46792861993359736,False,False,0
5876,1788,1907,0,0,0,-0.04469851649828094,False,False,0
6174,1788,1907,0,0,0,-0.2425593986357082,False,False,0
6235,1788,1907,0,0,0,-0.15905421826980526,False,False,0
6508,1788,1907,0,0,0,-0.3093385395711056,False,False,0
6592,1788,1907,0,0,0,-0.11971632110001607,False,False,0
8163,1788,1907,0,0,0,-0.15720520810532135,False,False,0
8171,1788,1907,0,0,0,-0.32003889408806474,False,False,0
8183,1788,1907,0,0,0,-0.14999999633701433,False,False,0
9962,1788,1907,0,0,0,-0.30668139436355635,False,False,0
2359,1809,1928,0,0,0,-0.14995424259147683,False,False,0
2401,1809,1928,0,0,0,-0.4039766850450791,False,False,0
2482,1809,1928,0,0,0,-0.11342589521765523,False,False,0
2484,1809,1928,0,0,0,-0.23531772819324592,False,False,0
2617,1809,1928,0,0,0,-0.33241762349284587,False,False,0
2801,1809,1928,0,0,0,-0.062157520012204426,False,False,0
3035,1809,1928,0,0,0,-0.4635805421396575,False,False,0
3707,1809,1928,0,0,0,-0.3568627496260198,False,False,0
4121,1809,1928,0,0,0,-0.1753246958960526,False,False,0
4175,1809,1928,0,0,0,-0.04943383396225698,False,False,0
4736,1809,1928,0,0,0,-0.23830144160163091,False,False,0
5272,1809,1928,0,0,0,-0.49440126997146516,False,False,0
6190,1809,1928,0,0,0,-0.18543045703918526,False,False,0
6469,1809,1928,0,0,0,-0.07183714827547427,False,False,0
8027,1809,1928,0,0,0,-0.3687842438718377,False,False,0
1560,1830,1949,0,0,0,-0.29201178926760407,False,False,0
1605,1830,1949,0,0,0,-0.08430227880826391,False,False,0
1760,1830,1949,0,0,0,-0.09583332639787034,False,False,0
2049,1830,1949,0,0,0,-0.29485239769278637,False,False,0
2368,1830,1949,0,0,0,-0.016224108971815032,False,True,7
2548,1830,1949,0,0,0,-0.026376144004640056,False,False,0
2912,1830,1949,0,0,0,-0.017934738408510786,False,False,0
3023,1830,1949,0,0,0,0.0,False,False,0
3163,1830,1949,0,0,0,-0.008413440569444708,False,False,0
3221,1830,1949,0,0,0,-0.2684341802864758,False,False,0
3265,1830,1949,0,0,0,-0.16152501978746214,False,False,0
3558,1830,1949,0,0,0,0.0,False,False,0
3596,1830,1949,0,0,0,-0.10504632018369664,False,False,0
3645,1830,1949,0,0,0,-0.29409901898363056,False,False,0
3663,1830,1949,0,0,0,-0.10232624146317848,False,False,0
3675,1830,1949,0,0,0,-0.20455371463415128,False,False,0
4116,1830,1949,0,0,0,-0.30014430847229634,False,False,0
4171,1830,1949,0,0,0,-0.3726480703023759,False,False,0
4572,1830,1949,0,0,0,-0.13950138659017175,False,False,0
4763,1830,1949,0,0,0,-0.044264610440026164,False,False,0
6133,1830,1949,0,0,0,-0.04504502381617781,False,False,0
6146,1830,1949,0,0,0,-0.0058823864164486706,False,False,0
6217,1830,1949,0,0,0,-0.29463121469296605,False,False,0
6409,1830,1949,0,0,0,-0.12845595919364794,False,False,0
6469,1830,1949,0,0,0,0.0,False,False,0
6505,1830,1949,0,0,0,-0.20442575021847398,False,False,0
6508,1830,1949,0,0,0,0.0,False,False,0
6712,1830,1949,0,0,0,-0.04573173672357489,False,False,0
8069,1830,1949,0,0,0,-0.05588235412286491,False,False,0
8261,1830,1949,0,0,0,-0.09951218907034665,False,False,0
9802,1830,1949,0,0,1,-0.21344472930973601,False,False,0
9939,1830,1949,0,0,0,-0.0040431247603538445,False,False,0
1402,1851,1970,0,0,0,-0.018333332573717276,False,False,0
1517,1851,1970,0,0,0,-0.09454626885873019,False,False,0
2049,1851,1970,0,0,0,-0.2494061330798808,False,False,0
2059,1851,1970,0,0,0,-0.142878258217226,False,False,0
2345,1851,1970,0,0,0,-0.1343777816691456,False,False,0
2374,1851,1970,0,0,0,-0.2037037389437788,False,False,0
2912,1851,1970,0,0,0,-0.04900186233362647,False,False,0
3093,1851,1970,0,0,0,-0.3016667225402726,False,True,7
3265,1851,1970,0,0,0,-0.25512296923152455,False,False,0
3380,1851,1970,0,0,0,-0.14983711832216873,False,False,0
3504,1851,1970,0,0,0,-0.2483870803668935,False,False,0
3665,1851,1970,0,0,0,-0.23202613118047521,False,False,0
4572,1851,1970,0,0,0,-0.12749003743809628,False,False,0
4770,1851,1970,0,0,0,-0.005976139976032413,False,False,0
4906,1851,1970,0,0,0,-0.13490722863398152,False,False,0
6188,1851,1970,0,0,0,-0.11111114614867135,False,False,0
6226,1851,1970,0,0,0,-0.2822458407355245,False,False,0
6235,1851,1970,0,0,0,-0.2058319416341844,False,False,0
6282,1851,1970,0,0,0,-0.13237638071005065,False,False,0
6409,1851,1970,0,0,0,-0.12845595919364794,False,False,0
6515,1851,1970,0,0,0,-0.21677419343999882,False,False,0
9802,1851,1970,0,0,1,-0.20130655235671424,False,False,0
9939,1851,1970,0,0,0,-0.008196741118188577,False,False,0
1477,1874,1993,0,0,0,-0.01081082928888677,False,False,0
2059,1874,1993,0,0,0,-0.14237668483533983,False,False,0
2206,1874,1993,0,0,0,-0.09594597366587132,False,False,0
2308,1874,1993,0,0,0,-0.011764708147072422,False,False,0
2382,1874,1993,0,0,0,-0.14377408277581394,False,False,0
2476,1874,1993,0,0,0,-0.2785588810307871,False,False,0
2801,1874,1993,0,0,0,-0.06321838959442638,False,False,0
2834,1874,1993,0,0,0,-0.08949421400852087,False,False,0
2880,1874,1993,0,0,0,-0.10769222297093661,False,False,0
2884,1874,1993,0,0,0,-0.18478262158870684,False,False,0
2886,1874,1993,0,0,0,-0.1714286276039021,False,False,0
2890,1874,1993,0,0,0,-0.08454809495118276,False,False,0
2892,1874,1993,0,0,0,-0.09177816597931443,False,False,0
2912,1874,1993,0,0,0,-0.03499081935838533,False,False,0
3017,1874,1993,0,0,0,-0.11279619251862072,False,False,0
3209,1874,1993,0,0,0,-0.1913747037016924,False,False,0
3218,1874,1993,0,0,0,-0.2695924364602179,False,False,0
3264,1874,1993,0,0,0,-0.15570173734344894,False,False,0
3419,1874,1993,0,0,0,-0.2204723903361141,False,False,0
3494,1874,1993,0,0,0,-0.3545816866588486,False,False,0
3558,1874,1993,0,0,0,-0.2755555213004257,False,False,0
4148,1874,1993,0,0,0,-0.2757142499831823,False,False,0
4915,1874,1993,0,0,0,-0.2042042554838548,False,False,0
5243,1874,1993,0,0,0,-0.11496063252525945,False,False,0
5388,1874,1993,0,0,0,-0.24205130194262958,False,False,0
5871,1874,1993,0,0,0,-0.24933683533874407,False,False,0
5876,1874,1993,0,0,0,-0.08543417565354683,False,False,0
5880,1874,1993,0,0,0,-0.10925923320209185,False,False,0
6176,1874,1993,0,0,0,-0.07099999481567043,False,False,0
6508,1874,1993,0,0,0,-0.2534096604522059,False,False,0
6592,1874,1993,0,0,0,-0.10935960055694394,False,False,0
6712,1874,1993,0,0,0,-0.326771680059594,False,False,0
8028,1874,1993,0,0,0,-0.31970803961519734,False,False,0
8222,1874,1993,0,0,0,-0.2195652506460496,False,False,0
8255,1874,1993,0,0,0,-0.3470437220789254,False,False,0
9921,1874,1993,0,0,0,-0.12227076603734843,False,False,0
1308,1895,2014,0,0,0,-0.16931217562782552,False,False,0
1536,1895,2014,0,0,0,-0.28896102504298793,False,False,0
1708,1895,2014,0,0,0,-0.12947976267651284,False,False,0
2301,1895,2014,0,0,0,-0.042813485834816145,False,False,0
2308,1895,2014,0,0,0,-0.009671213063492945,False,False,0
2312,1895,2014,0,0,0,-0.0722021219902862,False,False,0
2313,1895,2014,0,0,0,-0.09518605781623235,False,False,0
2360,1895,2014,0,0,0,-0.1114130852680415,False,False,0
2367,1895,2014,0,0,0,-0.14213197371600428,False,False,0
2382,1895,2014,0,0,0,-0.12467187636317711,False,False,0
