N,r,seed,cagr,mdd,vol,first,end,trades,eq_sha,cash_mean,cash_med,tot
20,150,1150,0.34889363499030046,-0.4136535727085344,0.26161702881000054,526,2859,313,12fcd8f7a1f03a7d,0.20512109023763275,0.04664129329725775,16.869244892813818
20,151,1151,0.332141105191194,-0.42895688712982744,0.2615527531002669,526,2859,313,77a7fe44ee5a0f9e,0.20702744551341337,0.047868157511047116,14.991871059746872
20,152,1152,0.33818331013748826,-0.39392483904776937,0.25883150378254227,526,2859,313,2edcf6fd21702fe0,0.20666563695261045,0.04422362496808363,15.646263048113726
20,153,1153,0.3297483170821165,-0.40273758630390954,0.2577121549379866,526,2859,313,9c901478f8bc6c0a,0.21007441566443086,0.049717269896035865,14.739564034290263
20,154,1154,0.32072387856310347,-0.43358401548714476,0.2554492698256612,526,2859,313,c3bf14e1980d84de,0.20924075259581068,0.05036920690416391,13.821786632518812
20,155,1155,0.3240767295903164,-0.42786418992427927,0.25692031177194435,526,2859,313,0b780a6c579b4c1a,0.20495407680666486,0.044050295379454596,14.156623600614932
20,156,1156,0.3077318042422974,-0.40681127912725845,0.2566741018211989,526,2859,313,ad470734efbd7e00,0.21043521601617718,0.051653603784755475,12.590167641763507
20,157,1157,0.3420681745904661,-0.3934726223659703,0.2575218376948179,526,2859,313,0a44c642fc85949d,0.2068834717451549,0.042452784912826225,16.08038045524242
20,158,1158,0.3268958352403484,-0.3970522121509423,0.26100421145811054,526,2859,313,f8c14efd29c127b9,0.205880582381339,0.04007207329884532,14.443749880675597
20,159,1159,0.3007250417628726,-0.40367972669159546,0.25668727652902323,526,2859,313,845183773dc6f740,0.206152115694095,0.040138413636811254,11.96752507628057
20,160,1160,0.3144188690545302,-0.3842497454007157,0.2542818533905953,526,2859,313,6239431f1d1fdf55,0.2089697828768985,0.055306837163772826,13.211248315722177
20,161,1161,0.3303683108312976,-0.41466542312037324,0.25647367032889284,526,2859,313,761d98004d8157ee,0.2094145881811485,0.05300855548094119,14.804572031030279
20,162,1162,0.2918207392986243,-0.4160351447739547,0.25274329533548245,526,2859,313,f9d5c1d572dbff7b,0.20904351079151948,0.051253601277949645,11.216052708786956
20,163,1163,0.31969920265538576,-0.40674672458172423,0.25708719879853337,526,2859,313,41c90ecf94ba9217,0.20669492658442545,0.04279633983938147,13.720878401659643
20,164,1164,0.3087562923148728,-0.39705221215094233,0.25558779901757034,526,2859,313,a380830564006e02,0.2079151797799673,0.04385851789089845,12.683593179654332
20,165,1165,0.3136061250410107,-0.42895868491138905,0.25476135641182757,526,2859,313,0d3a493845cadb30,0.20854615851502886,0.04615229404252785,13.134328130448887
20,166,1166,0.34198744865475184,-0.4216739082787873,0.25703769849292435,526,2859,313,bfca98ca99fdf77a,0.20690858072293264,0.040746336410638295,16.071251225616642
20,167,1167,0.3520940514291886,-0.40910120209633827,0.25657080038032587,526,2859,313,ffa9aa60eb055570,0.20770937406992018,0.0445314541556352,17.25091360970305
20,168,1168,0.31442114770421625,-0.40363009534607736,0.25693070429395004,526,2859,313,7340ecafdd510d79,0.20823475711929754,0.05460143077322188,13.211464537960802
20,169,1169,0.3472394076796299,-0.42414087730985506,0.25947022385537216,526,2859,313,4c0909ce51ebec2d,0.20722092158992886,0.03992502958691524,16.67494350531503
20,170,1170,0.31996286224002657,-0.41642638684452155,0.25743868383849106,526,2859,313,e209cbbc911c9ed6,0.20694044130592143,0.043799544096512655,13.746779983692965
20,171,1171,0.31262670151735183,-0.4333596021310428,0.2583688781997239,526,2859,313,ad3164ee7e543065,0.20882494105930102,0.046608410669233824,13.042165142743524
20,172,1172,0.32027000649914905,-0.40338725537573655,0.25978774606887867,526,2859,313,6513fbe90eb7daf9,0.20718892179213735,0.045589112874023785,13.777008564449906
20,173,1173,0.32491169320564484,-0.42013097655371123,0.25543523520224537,526,2859,313,1a4a727225de1760,0.20751053585200294,0.04489520006556191,14.241128079671043
20,174,1174,0.3347013376956025,-0.3913896381219192,0.25654087072420456,526,2859,313,3baa29f250330105,0.20706215121376934,0.04116071290437262,15.26610405065349
20,175,1175,0.30517896829852265,-0.41235146118622656,0.2555774553505599,526,2859,313,d2111edf3389def0,0.20567450822103484,0.04349739353610027,12.360039435852723
20,176,1176,0.3329455127025214,-0.3878590320711235,0.2555913924065004,526,2859,313,556c09d16f9edd51,0.20585028484659335,0.040853102007688435,15.077554779155898
20,177,1177,0.34186131852530277,-0.3931121868304941,0.25460359493302076,526,2859,313,5466e95edbfc5069,0.20619092296387478,0.042325313814449816,16.05699654923622
20,178,1178,0.3245473698400094,-0.40691749707999253,0.2585568146860138,526,2859,313,5e2839f742d269b1,0.2074172579743168,0.03950121495772818,14.204200565397139
20,179,1179,0.3237643590038597,-0.4007743889239781,0.2557223723442075,526,2859,313,b82464cbc6a58d33,0.2063937621953829,0.04720877620664177,14.1251248127782
20,180,1180,0.32284908226368003,-0.41034334454538784,0.2572028064744709,526,2859,313,56ab272694f830c9,0.2059803732739601,0.038043774205832825,14.03319071766777
20,181,1181,0.299899938307864,-0.41570353850941805,0.2522712993268058,526,2859,313,b8fb17af180e31dd,0.20971813663288671,0.05148067342266338,11.896046747787025
20,182,1182,0.32489594062608496,-0.3915690356584001,0.2576483621275573,526,2859,313,76c48fd5e443b66a,0.20810384690752645,0.05571315106785735,14.239529637616373
20,183,1183,0.31184371694227964,-0.42366954667816853,0.25184851878643527,526,2859,313,b9d5c4b489f8f9da,0.20804729617934936,0.0434334314079865,12.968903251055908
20,184,1184,0.3331319972034148,-0.40688467063868117,0.26201298084612884,526,2859,313,198a950775bcda38,0.20698645588148412,0.0465825287121836,15.097481106129543
20,185,1185,0.32712070012086913,-0.39872059101489243,0.2516531347352406,526,2859,313,4104e763bcb42e81,0.20678410919713486,0.03939649918648325,14.466875051228488
20,186,1186,0.3255805323030043,-0.4035933258679154,0.25343018761858965,526,2859,313,7a9ed31bbd0b0300,0.20834879744097584,0.04610775310656101,14.30914455351623
20,187,1187,0.31375586059715155,-0.3938741570797026,0.25160272794502836,526,2859,313,8aa2d01806044033,0.2049338581828769,0.04002947333999918,13.148469325846381
20,188,1188,0.33195684846611395,-0.4207186765794655,0.25569622781980034,526,2859,313,b4dc9bb3835d89be,0.2106883898245897,0.050861848625459616,14.972305827906247
20,189,1189,0.3163174090529195,-0.4217485194039143,0.25464861304660036,526,2859,313,04c7341f52ecae05,0.20560197615401188,0.03889802749485416,13.392502572123412
20,190,1190,0.3323256614617647,-0.41571600120422286,0.25637544250467215,526,2859,313,4345b88b121dd50a,0.20803018637533008,0.04810449484323187,15.011491010275058
20,191,1191,0.3105347426983063,-0.41343564807109595,0.2554669432252579,526,2859,313,a056bfa45a9bf00d,0.20690179524997718,0.048240833703877994,12.847247236190974
20,192,1192,0.3191708939672071,-0.406908876132554,0.253078294089153,526,2859,313,357c8ed41b2344c8,0.2089761369812859,0.045496165380022324,13.669109301599939
20,193,1193,0.3214963945318339,-0.4203603801560406,0.25688071880214863,526,2859,313,c69424e15679cd7f,0.2065115027084404,0.04683159141534743,13.898300736646675
20,194,1194,0.3168850728757677,-0.40903264399962097,0.2566894061237562,526,2859,313,9584b1a5db6c00c9,0.20988074699688083,0.05175144167451651,13.447127697425369
20,195,1195,0.3418742675316042,-0.386503357167436,0.2559929968313421,526,2859,313,6cd4c7684f631eaf,0.2077851639468996,0.04224427696443067,16.058459468499088
20,196,1196,0.33383592237282245,-0.4031651365515936,0.25520783861607677,526,2859,313,3920b4991c8fce1b,0.20676213177020017,0.041736993351670026,15.172909591733314
20,197,1197,0.32959349672265925,-0.3869777043010282,0.25328669468375187,526,2859,313,ce73a547dd1bfe40,0.206933580722738,0.041247865191683775,14.723370583105874
20,198,1198,0.30976544984766274,-0.4221004949648276,0.2557198541825475,526,2859,313,73f813e7ec6713b9,0.20731433798921126,0.04372662624262369,12.776226184834858
20,199,1199,0.3178812012414931,-0.42401801841613695,0.25540217790565856,526,2859,313,feda07276280f198,0.207869135062912,0.045768761076154796,13.543464749749223
30,0,1000,0.23758952305476955,-0.4352664718456878,0.24883785471026085,526,2859,457,c7cb51ec06da2a23,0.22585470124034462,0.056417148347549295,7.481676135187614
30,1,1001,0.2417013008461999,-0.4099780347797127,0.2461637993925149,526,2859,457,b9e7b5ed69212f56,0.22657762743690343,0.05691190788195144,7.719666052900731
30,2,1002,0.27081965892407345,-0.42188662004343314,0.246902546206276,526,2859,457,24b556e0d62113c6,0.22629607802176283,0.05638728347855759,9.608093350093096
30,3,1003,0.2670346366034815,-0.41288185807872463,0.24961614964272164,526,2859,457,e4e9f59bc84e8750,0.22582733418077547,0.05652528764891074,9.34129803586548
30,4,1004,0.24753289156145697,-0.4460764313221013,0.24624131392837126,526,2859,457,fd0112561275435d,0.2263120428096264,0.05350799685167251,8.06880713017201
30,5,1005,0.25728368949352753,-0.4143014178600986,0.24785118262314865,526,2859,457,8763ad645e6c2edd,0.22555301759975302,0.057175133754647556,8.684230617947655
30,6,1006,0.25600681572656137,-0.4307475989068309,0.24669494264030817,526,2859,457,2bea84b883cc95e1,0.22664138602836914,0.05558101325009479,8.601322926736543
30,7,1007,0.27095890136362066,-0.4032110806314203,0.24878086638305733,526,2859,457,6d7cf39c2b405739,0.22744337088189576,0.056102013084151414,9.61803675897935
30,8,1008,0.2608475699887147,-0.4214024869835588,0.24807948383638323,526,2859,457,e572d93337d6e540,0.22747237335441822,0.0571377058031467,8.919427570571186
30,9,1009,0.24126410110953778,-0.4218664855413259,0.2440870146630132,526,2859,457,ef09ed674a19f2c2,0.22733592099651836,0.05985804729077204,7.6940433145134435
30,10,1010,0.2633649564835461,-0.42360539904102745,0.2489050777612111,526,2859,457,45fcf85389964aa9,0.22449349109576344,0.05403781153925402,9.088976899958132
30,11,1011,0.23841935444807505,-0.4282178305530945,0.24507706964247467,526,2859,457,289245d0fcf17a1d,0.22615600311559617,0.053218599504946784,7.529171474479751
30,12,1012,0.25327875358695784,-0.4134558338542637,0.24769240572116993,526,2859,457,b6baf953a75ee402,0.22638625637870957,0.05806669696686062,8.4265560227673
30,13,1013,0.26196607194856725,-0.43262580593869177,0.2501966502822061,526,2859,457,3f45e9191553013c,0.22782400117090576,0.057277223175683956,8.994407875081126
30,14,1014,0.2653101426536202,-0.431700583771837,0.24551957818530734,526,2859,457,577c3197087da6e6,0.22659298059601304,0.05814472497259271,9.221955143151604
30,15,1015,0.2441718693016557,-0.428997182532149,0.2459166472134284,526,2859,457,a80765cd6b46ab12,0.22841488816616015,0.06037250499913194,7.865896345992221
30,16,1016,0.25602585989687565,-0.43433567940059364,0.2463661445214353,526,2859,457,fc17536908e944d6,0.22811176016017679,0.05823878411123562,8.602554251612897
30,17,1017,0.26256210990188533,-0.4393446879823482,0.24704913905384915,526,2859,457,b731e536e0953b4f,0.227095831918722,0.05755047498292176,9.034593822202002
30,18,1018,0.26791182697267635,-0.41995457294211486,0.24659269417968208,526,2859,457,b37ba19f80d3698d,0.22729494634869113,0.06125930501501242,9.40253186503137
30,19,1019,0.2586311194158333,-0.41869675222020397,0.24671510232908092,526,2859,457,9af8a4b17b4dd7da,0.22718206732803822,0.0571794943301871,8.772493661213634
30,20,1020,0.231769918023212,-0.4329977897025981,0.2429185709184427,526,2859,457,8775dcbfb90ba85b,0.2278670091147249,0.05778752817443544,7.156048342809825
30,21,1021,0.2485140065290119,-0.4205144044668086,0.2447556704952945,526,2859,457,c7419f0f421b7ef3,0.2270912619262687,0.060408479471168675,8.12891463112711
30,22,1022,0.2763309340818463,-0.42393168748534904,0.2453714506802472,526,2859,457,febb72c6429de352,0.22854564581689585,0.06408959592742514,10.00875383033563
30,23,1023,0.2678813991087785,-0.4279028836675781,0.2468637438070791,526,2859,457,248a190ca7261aa5,0.22747329310388847,0.05855675645725322,9.400401800366028
30,24,1024,0.2560502546628267,-0.4056671411274427,0.24518524889520382,526,2859,457,ab44a3626b43191c,0.22615627197481708,0.05543186404860523,8.60413175624244
30,25,1025,0.24811687014274475,-0.426117260881723,0.24949112654105754,526,2859,457,e05feb3d30dde06e,0.22522277771405522,0.052446399314151626,8.104536218792882
30,26,1026,0.22906164909947946,-0.4211121213549594,0.24599982916001042,526,2859,457,85aad442007f41b9,0.22582799459479114,0.05572731050897228,7.0088786666052565
30,27,1027,0.25801072626344057,-0.42002648097160333,0.24559695935671486,526,2859,457,658c836a60c4e137,0.22879125229220787,0.0578498440984917,8.731755835105298
30,28,1028,0.24829302858752422,-0.4273275205588558,0.24478476564170798,526,2859,457,9f6bf73ea763e742,0.22686318363692368,0.05520120647272475,8.11534171307415
30,29,1029,0.27263264683782573,-0.43438752930647306,0.24710057298743965,526,2859,457,17514caf7f1767a0,0.22896581281031048,0.06911995309578123,9.738282260492808
30,30,1030,0.2677969588858595,-0.4221603753113797,0.24748672156236495,526,2859,457,1d5d462b4c1c47a7,0.2268312410461714,0.05497984376093756,9.394492927593959
30,31,1031,0.2457100800102745,-0.42705471363406655,0.2476775708776309,526,2859,457,292a079976ede688,0.22797454437705011,0.06223435702003277,7.958187553862323
30,32,1032,0.24371980337075216,-0.4045253233703662,0.24637114125557966,526,2859,457,e4c81f7093c7c210,0.2281977831172023,0.06017174041256568,7.838955372818113
30,33,1033,0.2614350024622396,-0.4243822863417816,0.24601991055104772,526,2859,457,1f8b97873ba2dfdc,0.22569066072266808,0.05371121439347526,8.958736932747733
30,34,1034,0.2601700912185618,-0.42420230782987717,0.2495599392229766,526,2859,457,23864be1ac4ce216,0.22691680921967258,0.05224375423568939,8.874284096441803
30,35,1035,0.24606312198389269,-0.4097467707733955,0.24357664212196645,526,2859,457,46ebd058593cd75d,0.22733578692565207,0.06138460653548017,7.979505854959581
30,36,1036,0.26084942294701596,-0.41784424359864275,0.24645953574445914,526,2859,457,8896c235d66395db,0.226121045638063,0.05399803226775468,8.919551322588044
30,37,1037,0.2531135165756484,-0.43471808694268044,0.24674958738810548,526,2859,457,f246abefde967267,0.22642411815068111,0.052691149587203445,8.41607321383492
30,38,1038,0.26301555359394846,-0.42906595025227606,0.24581113776557237,526,2859,457,594ed92c7d60885f,0.22902700631706627,0.060178477577700784,9.06527324320481
30,39,1039,0.23871526878367466,-0.4301541908930313,0.24295952000193352,526,2859,457,2007a5aa2b1f9b7f,0.22898957030326123,0.058846593424451754,7.546173200460812
30,40,1040,0.2574787052147862,-0.42663355112535695,0.2501096878991958,526,2859,457,e2b8c136f9f7291d,0.22608995576066343,0.0532373119128724,8.696955728193908
30,41,1041,0.24724024559089552,-0.4403351864036043,0.24493501435820678,526,2859,457,bf4885a3e7557869,0.2271622112998818,0.05427355525769617,8.050955433329557
30,42,1042,0.26967999787341435,-0.4303930608300103,0.24670097411267872,526,2859,457,c2acaa61ef997aa6,0.22695774074181388,0.05559118502751492,9.527054110042194
30,43,1043,0.2591843584525839,-0.44067877779750747,0.24825747681864804,526,2859,457,f42cda1d7f06d742,0.22839066987325857,0.06519278309128218,8.808965088206827
30,44,1044,0.2564869674061738,-0.4259850566413688,0.24712669608548507,526,2859,457,78475c0dc098a673,0.2308834959661031,0.0709160518988885,8.632415885129511
30,45,1045,0.26530904608841466,-0.41758794470319477,0.24847776190167453,526,2859,457,3173a21f0ad40a7a,0.22462499642942527,0.05272835081567062,9.221879691554438
30,46,1046,0.25171522580929895,-0.43630955341364885,0.24712155482693204,526,2859,457,63ff6bda52fd53b7,0.2261691353317865,0.05673668887458838,8.32782991662125
30,47,1047,0.26657635297667226,-0.4257671171985105,0.2502589412681442,526,2859,457,183aa2ef5e3444d7,0.22825000371246582,0.06415420177146935,9.309448745223905
30,48,1048,0.2745635171183449,-0.4265683164952075,0.24566330883387696,526,2859,457,5a1dc29de7599373,0.2293473151456039,0.06539210122539518,9.878668462444123
30,49,1049,0.24606630342023794,-0.4311532018250647,0.24687894539790795,526,2859,457,c970a86d33ad114c,0.22680616708225426,0.05840421376182525,7.979698196646692
30,50,1050,0.2580208987882371,-0.4296137869991487,0.24813917948310638,526,2859,457,64ddfa0242d78152,0.2261583846233637,0.05302665406659868,8.732422442866564
30,51,1051,0.2715026176529085,-0.4328607141921789,0.2505735996527607,526,2859,457,be265edac830066f,0.22747582283440498,0.058112758012858756,9.656952119384444
30,52,1052,0.26709403852721536,-0.41347105851021476,0.2494810273962289,526,2859,457,030bebf7dc00509a,0.22576199885442977,0.05760545724681965,9.345433409287674
30,53,1053,0.2786428495052995,-0.425731995048883,0.24761175251389134,526,2859,457,91eac972000cca52,0.2264230215579242,0.05523135103319021,10.181226582776658
30,54,1054,0.26678697457960343,-0.42636660455314523,0.24830546325080136,526,2859,457,327aa28b0686334d,0.22590947802636593,0.05698077240591404,9.32407421643275
30,55,1055,0.2432497510832745,-0.4161768297195273,0.24598512621071952,526,2859,457,4ceb2108067ea71b,0.2258765153890169,0.05969189130779895,7.811030016009898
30,56,1056,0.24785601222193687,-0.43178670105366784,0.24865780619170885,526,2859,457,38a04881813c9b5f,0.2262208593301733,0.055727036954177134,8.08855891686713
30,57,1057,0.26315234287660516,-0.42841330655585436,0.24837354548749563,526,2859,457,dcfa305c233696f6,0.22710972781276956,0.056795036452902514,9.074546501112689
30,58,1058,0.23870179659006618,-0.42723700803659265,0.24404549330190636,526,2859,457,4c7bef754f3dddd0,0.22736642110985006,0.05567841222148473,7.545398411886746
30,59,1059,0.25897853593859166,-0.4169822061758573,0.24856135882516492,526,2859,457,3aa3dc8b97e00149,0.22680997884665782,0.05548433086492377,8.7953807522629
30,60,1060,0.2668795546491478,-0.4213721394119634,0.24687051568083157,526,2859,457,4f7e6722bc592011,0.22783087507282826,0.05816541309208323,9.33050943260417
30,61,1061,0.26589383563543945,-0.4201649470102129,0.24849668055398588,526,2859,457,10c75e0410755f79,0.2246768556880447,0.05224375423568939,9.262195859647019
30,62,1062,0.24162861802128432,-0.4150801032055992,0.2455350544644298,526,2859,457,fbfcec906fe90051,0.2301666173172524,0.06506717595357692,7.715401088230461
30,63,1063,0.25405774731174,-0.4237249999324698,0.2447251499265103,526,2859,457,c495fceef60a6fd0,0.22708037900347264,0.05690916690332781,8.476133619479091
30,64,1064,0.2641644083265382,-0.4280611987375245,0.2475188309515647,526,2859,457,8d586d9afe7e8139,0.227238372431988,0.05618487165296704,9.143420665168566
30,65,1065,0.2589571794319474,-0.43583631346597457,0.2509274955218852,526,2859,457,5451e71b8ad2bfa9,0.22626947757307556,0.05388241709095065,8.793972290729426
30,66,1066,0.24597779338362358,-0.4291175252035777,0.24604679538732568,526,2859,457,ab1921d207583452,0.22662838621042486,0.05558997429417023,7.974348647365432
30,67,1067,0.26166427283106963,-0.42321817650766824,0.24821059911739524,526,2859,457,202b4417ab7861f3,0.22711656501826746,0.05371554088406716,8.974121048642584
30,68,1068,0.26570304327147665,-0.4299115899106734,0.24382449649519472,526,2859,457,2f989d69a9efd631,0.22750707378273352,0.059130412076438765,9.249025095338006
30,69,1069,0.2628278957234398,-0.4164553657041909,0.24603988558452927,526,2859,457,d1ea8fdaa34d7366,0.22689805197448099,0.05593559723186514,9.052565272162154
30,70,1070,0.25231266985390866,-0.43092854573593126,0.24576884310181868,526,2859,457,240e8c5ed315a476,0.22790402885367436,0.05375185618227796,8.365431669830018
30,71,1071,0.26721821357569464,-0.41450100842336535,0.24359791500930883,526,2859,457,cca0e0e2c81f2fad,0.227760188908053,0.05722434495954598,9.354083369637712
30,72,1072,0.2571364208733298,-0.4358612115800188,0.24863572377757773,526,2859,457,056a8c1e621cf401,0.22628789587180545,0.06000097259262671,8.674632122791323
30,73,1073,0.2579316865722252,-0.4293765106790689,0.24693374286713554,526,2859,457,021d9f4b8e86eeee,0.22942047309705083,0.06500332833657263,8.726577896871532
30,74,1074,0.25363713808006394,-0.412728959554917,0.24698680192529024,526,2859,457,582010dedfa816fd,0.2272679854277861,0.05952794561856334,8.44933243846117
30,75,1075,0.2558197108280176,-0.41945864928957194,0.2466448087193294,526,2859,457,c458a3cb44b7fa7e,0.2268995293547002,0.0549982796194739,8.589233799885418
30,76,1076,0.2668871493109095,-0.4122309846171465,0.24668248846209595,526,2859,457,08174342bb74fbe7,0.2256888291590236,0.05411398547339763,9.331037511731262
30,77,1077,0.24757767104206252,-0.4291547819630991,0.244576152131028,526,2859,457,da9f640a4d63ff01,0.22818058698588253,0.05805872380182586,8.071541842962912
30,78,1078,0.24808149785150757,-0.43624156015249166,0.24817558106847953,526,2859,457,6b41bfad2c81af9c,0.22871330485937164,0.06066112069642915,8.102368046901745
30,79,1079,0.26559639038366556,-0.43706400619331426,0.25055581277467437,526,2859,457,5b7efbd890c70bcc,0.22698711024278792,0.05680922721976156,9.24166993983722
30,80,1080,0.27727867158198927,-0.4279028836675778,0.2501682522943012,526,2859,457,f5aa769346128359,0.22704524709560941,0.05588722373562738,10.07913811750949
30,81,1081,0.24621080323905664,-0.4131882106325055,0.24445444783357442,526,2859,457,f037e54a5f08cf9e,0.22654579311669643,0.05394274300090163,7.988438665431792
30,82,1082,0.2560877351718829,-0.4395343247873173,0.2472665996199797,526,2859,457,32812d70a89349ea,0.22761660862382213,0.052876598750014714,8.60655596357084
30,83,1083,0.2732943904008931,-0.4006040115311627,0.2509564958879194,526,2859,457,ce51afd78b9cf82a,0.22594445477065236,0.05760334401541389,9.786192884445077
30,84,1084,0.2688198803339257,-0.42308802304639975,0.2445044847442471,526,2859,457,1f54ebc0c3c36386,0.22807171270499785,0.05704655536998038,9.466297944193569
30,85,1085,0.26030264655853674,-0.4277593253056184,0.25032401253189734,526,2859,457,74692bcdd16df087,0.22671245339766238,0.05539137486951229,8.883100749345637
30,86,1086,0.24770306407768272,-0.4055528256670066,0.24529488773154928,526,2859,457,c8335eedce9efcd1,0.22764233783597101,0.05802872286981364,8.079204089192686
30,87,1087,0.23461781520543767,-0.41990877332063786,0.24888243853497585,526,2859,457,6269d9bd5aebeba1,0.2257873839785081,0.053963652644931526,7.313780002111734
30,88,1088,0.25421175271929175,-0.43143870274245266,0.2498195791417963,526,2859,457,899699c03dfd70e3,0.22730111565657268,0.05463228063528491,8.485965823425648
30,89,1089,0.2443385262925568,-0.421484644053284,0.24971999149471946,526,2859,457,69f823fc43bf5e0c,0.22497105244237361,0.055632719774502126,7.875849172993206
30,90,1090,0.2607391259360545,-0.4271902375561642,0.2505641187798108,526,2859,457,c12895253d80c2b4,0.22694202170182892,0.0547249380640813,8.912187679292565
30,91,1091,0.26190142569376174,-0.44687380321843967,0.24868472033058683,526,2859,457,afb337537b3234cc,0.22715469466513472,0.05620123858363146,8.990058929979169
30,92,1092,0.25683494659602957,-0.4350275458993605,0.24765955980357832,526,2859,457,22bba7cbea31084e,0.22753705386690937,0.05816541445726042,8.65501257652846
30,93,1093,0.2597922986229926,-0.40522772292360076,0.24715027334147058,526,2859,457,dd91202687bda7ee,0.22644631834099468,0.052004765897949,8.849198887825011
30,94,1094,0.2563144814880365,-0.43328284152962787,0.24695235258944173,526,2859,457,b0d2351f2ed44bc6,0.22725473533630047,0.061316927073505445,8.621234748380095
30,95,1095,0.24156651438116672,-0.4315869221669566,0.24738283144729895,526,2859,457,08106ffd9bba2e70,0.22587278909166608,0.055211859988458234,7.711758570094563
30,96,1096,0.27196587241636005,-0.41811434566011096,0.2479484689201659,526,2859,457,5ffeeb1895491ba7,0.22595601115062916,0.0562333495172227,9.690219617724436
30,97,1097,0.2667491552532768,-0.4322919806299541,0.2508077945018822,526,2859,457,cbecd924c5b4ed36,0.2254252207733587,0.05978114822099656,9.321446546875062
30,98,1098,0.2764018231404566,-0.42103796138140503,0.25128070163306526,526,2859,457,e48f0ff1dfe403b1,0.2266512562485359,0.055209251749104626,10.01400320140797
30,99,1099,0.2532339691247303,-0.42062067448702845,0.2444818908367642,526,2859,457,710f4aa27efc61f9,0.2256925010359452,0.05350021792261361,8.423713697004802
30,100,1100,0.2508781869076133,-0.4323370987569807,0.2474953715643765,526,2859,457,382cb9fb216e18a8,0.22776420110902065,0.05455006990275335,8.275402782116583
30,101,1101,0.26283363225711165,-0.44955190303818854,0.25006261697917004,526,2859,457,6a315753b32e0c23,0.2261614731239408,0.055034188669281,9.052953507371887
30,102,1102,0.26223479289337837,-0.42223840434558163,0.2482440802017905,526,2859,457,80551a7be09a1521,0.2260456117997643,0.052288911587838105,9.012505696166903
30,103,1103,0.260747281064466,-0.43596838268120625,0.24788523745866012,526,2859,457,79ec70a4b6b23423,0.22635266693924272,0.05224375423568939,8.912731945412968
30,104,1104,0.2635813064780945,-0.421768717033465,0.24786438359680915,526,2859,457,9da133e9ebf0dfcb,0.22649268082305413,0.05732488470831376,9.103681950199848
30,105,1105,0.2551228797830476,-0.4199254947748412,0.2478587426252271,526,2859,457,3f15c5df2e69f5fc,0.2258881564292658,0.055743581097648875,8.544344034521869
30,106,1106,0.25593726737137334,-0.41002452680008666,0.2448831878668416,526,2859,457,04f139f3de9242da,0.22756282591857466,0.055537349783404855,8.59682752842179
30,107,1107,0.25862132264139026,-0.4154137881174133,0.24574652758184848,526,2859,457,d37b8e39d2f778ec,0.22755244508600753,0.05673668887458838,8.771849042382128
30,108,1108,0.2536163662306765,-0.41421273768551653,0.24568011769837847,526,2859,457,ad5f3240f4b1c7c9,0.2275825290694232,0.057103708983213375,8.448010823664987
30,109,1109,0.2421092918026897,-0.4360038855093237,0.2444126060988182,526,2859,457,5f1086e3517eaaa8,0.22961316516718708,0.06115417338575191,7.743645754759607
30,110,1110,0.24855847000686793,-0.43071140034434313,0.24835019524763688,526,2859,457,23a6b973bada4304,0.2262007687616172,0.05521278443801092,8.13164812055032
30,111,1111,0.23949897590186775,-0.40851100625161363,0.24459818923316864,526,2859,457,9e2f92e1090e7e2d,0.22877126785709365,0.061716841454309446,7.591366965503906
30,112,1112,0.2601186649283822,-0.4230956420097286,0.24790700234976062,526,2859,457,074c3d6b89466944,0.22626254833627218,0.05757636149741885,8.870865686784406
30,113,1113,0.2580088194879908,-0.42008534138376347,0.24499427714213023,526,2859,457,4f63e93fbf22afaa,0.2267901266874365,0.05477653690329043,8.731630888759002
30,114,1114,0.26095547594106927,-0.4455623120344665,0.2482651117365073,526,2859,457,3cbe088f99ea43bd,0.2262444659649595,0.05681156908070273,8.926636756332522
30,115,1115,0.26482350623379713,-0.4278771709285322,0.24898313176006134,526,2859,457,20c284b525d2eafd,0.22573505684224207,0.052833731612616064,9.18852522274245
30,116,1116,0.2822439584997536,-0.40010476339015155,0.2480057173835895,526,2859,457,1f7fd750cfd29d0f,0.22813146799499578,0.06012731144799388,10.455172046800602
30,117,1117,0.2570945952018462,-0.4224582573195629,0.24722227594981397,526,2859,457,2bf913a4e97dd57e,0.22494532744142168,0.052125648404066305,8.671907790067916
30,118,1118,0.25536357171192425,-0.4271322060464978,0.24506425727934264,526,2859,457,386f6b6393e58500,0.2279729682367253,0.06302073018603815,8.559825607053881
30,119,1119,0.2536264056404194,-0.43862941582780984,0.2449928940821371,526,2859,457,b62beb392b8cece5,0.22643826682759935,0.05162362096266715,8.448649560871985
30,120,1120,0.2374948790654916,-0.4158540009634729,0.2438707100446052,526,2859,457,3ed8f29d6b4a5275,0.22917045666992952,0.06188839238356891,7.476276247829485
30,121,1121,0.2599055049163923,-0.43756062302668686,0.24843850217703972,526,2859,457,4d73982a3d048d60,0.2282490503077158,0.06208883676329979,8.856709059042572
30,122,1122,0.27818175828184377,-0.4071903021423387,0.2483066057657527,526,2859,457,1802b88a7ea40128,0.22578660810928788,0.050614062278291905,10.146617795688215
30,123,1123,0.2578094505585242,-0.4201283026050419,0.24980832609581854,526,2859,457,b64bde8deece5ce3,0.22767699289470766,0.057244194216373834,8.718575546928735
30,124,1124,0.2607792466620562,-0.42655979011788464,0.24757994803401454,526,2859,457,f724a7b646040a42,0.22739563310017,0.057276956242203636,8.914865587914793
