arm,r,seed,cagr,mdd,vol,ca,ma,cb,mb,expo,x50_cagr,x50_mdd,x50_vol,trades,slot,maxw,first,end,eq_sha,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,drop_best_year,drop_best_geo,p2020-03,p2022,p2025-04,dd_單日暴跌型,dd_延續下跌型,dd_混合型,dd_n,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,x_new_n,x_tr_buys,x_tr_short,x_tr_blocked_days,x_tr_unbought,x_add_n,x_add_short,x_add_trig,x_add_blocked_days,x_trim_n,x_trim_blocked_days,x_mult_n,x_mult_short,x_rt_sell_events,x_rt_sell_n,x_rt_refill_events,x_rt_refill_n,x_rt_refill_short,x_rt_refill_fill_min,x_rt_blocked_days,x_cost_sell,x_buy_amt,x_mbar_nominal,x_mbar_actual,x_open_at_end,mbar,x_nx_n,x_nx_amt,x_nx_full_days,x_nx_empty_days,x_nx_blocked,x_nx_pending_end,x_nx_pending_amt_end,x_nx_over,nxw_n,nxw_med,nxw_p90,nxw_mean,nxw_max,nxw_le20
Ci8,27,99027,0.17704660255113946,-0.26764165356745784,0.14734442033104708,0.24004085927557384,-0.2510876853205948,0.13502662643278773,-0.26764165356745784,0.46289702254357806,0.09473256687715614,-0.17688242521968808,0.09803524832476983,138,0.8871002592912706,0.23469427498344445,523,2837,c46e5c918f04926eb71400f7af0a62c08d36d9514c5377df82bbdf39cbdba66a,0.10991663579374733,0.16534808728470174,0.2748996628711404,0.3905094586561564,0.28283043690725385,-0.0334330321653743,0.15390095482887944,0.008524884777715291,0.27414503066882445,0.10529631024828379,2020,0.15411404117167593,-0.07285601304739053,-0.0334330321653743,0.044857688104000815,1,0,1,2,0,0,2,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04427488313786317,0.0,1.0,1.0,0.0,,76.0,8.177316346998989,58.0,0.0,0.0,6.0,0.8496645214280844,,76.0,65.0,99.5,60.30263157894737,120.0,17.0
Ci8,28,99028,0.15380414376501927,-0.37510576129126433,0.16283830999532206,0.15118256003915498,-0.21117286453237866,0.15549503776289186,-0.37510576129126433,0.5327670611082044,0.11462367350184466,-0.2215665518442969,0.1176815476251491,138,0.8871002592912706,0.2084829974356682,523,2837,ec12c06d77deacf67408be3f48f1e3fc1b7581aa9e966950a24f57db097abc77,0.09861205834433906,0.073242238068435,0.11378247223231885,0.3106883028052789,0.352519423496664,-0.06178966665511543,0.1342954645913983,-0.048700784775718264,0.13456754457619824,0.4435052164072535,2026,0.11813913071949678,-0.1004863297258779,-0.06178966665511543,-0.09986619888731618,1,0,2,3,0,0,3,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.030453402364495973,0.0,1.0,1.0,0.0,,65.0,5.916403783168284,47.0,0.0,0.0,3.0,0.28673755297525516,,65.0,55.0,96.60000000000001,53.47692307692308,120.0,18.0
Ci8,29,99029,0.1168710724699964,-0.3049246033217152,0.14229895137333026,0.23969162187681792,-0.18374219406697803,0.03801636745471315,-0.3049246033217152,0.47260590509592487,0.10395371796453179,-0.19091791527276128,0.10253837099349264,138,0.8871002592912706,0.1643267913254429,523,2837,995a21fdf94e12f0143f6396b4ae4eba1ee1ba1050ed82c1251192dd8886636d,0.08990705587878312,0.15821379423005544,0.29682742588434885,0.3991483256700157,0.15310733247773078,-0.03733375850389453,0.18980898608644559,-0.057119555309921966,0.012678115658431022,-0.0170917199499262,2020,0.08749409430342658,-0.06463502327515114,-0.03733375850389453,-0.014175450327984063,1,0,0,1,0,0,1,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03507536010779059,0.0,1.0,1.0,0.0,,74.0,7.012096834249757,55.0,0.0,0.0,1.0,0.13664030279861672,,74.0,54.0,102.0,57.25675675675676,120.0,17.0
Ci8,30,99030,0.17298880115625326,-0.3089596942732747,0.14796849607062787,0.21292252312858095,-0.2766676952762552,0.14512215059409472,-0.3089596942732747,0.45610051058115003,0.09482159083046082,-0.1761636147081113,0.09950432228984755,138,0.8871002592912706,0.15856688718785833,523,2837,3329e7a7ecf6d58aef50b0b5af914fea3a82151467f633138d35a0e454fe090b,0.15322947092695682,0.07620813771388324,0.27541789031706254,0.33012232466979774,0.16520770004196206,-0.005803552230250308,0.19084365840732298,0.08484855729069163,0.41426202375865384,0.012057696002107043,2025,0.14720448625187332,-0.04503771803449241,-0.005803552230250308,-0.018044355707083293,0,0,3,3,0,0,3,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04219581191802278,0.0,1.0,1.0,0.0,,77.0,8.282642835185763,63.0,0.0,0.0,2.0,0.25385566567019857,,77.0,76.0,110.0,68.97402597402598,120.0,13.0
Ci8,31,99031,0.1269909098889186,-0.3206809793002783,0.15267494898743503,0.17861385746322855,-0.25346968072111303,0.0906291247281541,-0.3206809793002783,0.4772966841340711,0.1062822949135005,-0.20050544963024497,0.10383795162474879,138,0.8871002592912706,0.20850874702144545,523,2837,cf035c2b5c54c0931bd848875ca5c82ae5e4ecec6f688a45b0787c75914cd9a2,0.18510808946330815,-0.018813670603893384,0.2027918760558738,0.347690912144911,0.3668226686778735,-0.06755521608881643,0.09361413447681088,-0.0520123911098318,0.12135740751741153,0.10696711202829534,2021,0.10152267004252558,-0.07011014165180363,-0.06755521608881643,-0.07800681601551562,1,0,2,3,0,0,3,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03654173316525187,0.0,1.0,1.0,0.0,,73.0,6.89210493722676,59.0,0.0,0.0,5.0,0.5185830184778517,,73.0,56.0,101.0,57.84931506849315,120.0,14.0
Ci8,32,99032,0.07144378973906029,-0.39041511931317385,0.14982875026924022,0.12187872475244355,-0.3191861382860828,0.03687639469647985,-0.39041511931317385,0.4863707245637483,0.09212405918713307,-0.20425299907089572,0.10543828901597924,138,0.8871002592912706,0.2399057424339733,523,2837,29d5d514dc8d22a839bad519e5f04fac6a2eccb5c376eb8de8f77cb8b3287bfd,0.08629836113542044,0.0069311783551289086,0.22127644236187316,0.166502370415746,0.11684669850220497,-0.10651432303414554,0.1258933589914666,-0.17778274328103127,0.17413040158645332,0.1350256300264232,2019,0.054902820188891255,-0.05495803255566123,-0.10651432303414554,0.03589917073829474,0,0,2,2,0,0,2,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02430572779904376,0.0,1.0,1.0,0.0,,70.0,4.620108998854669,50.0,0.0,0.0,4.0,0.2988005995813012,,70.0,51.5,97.1,55.92857142857143,120.0,15.0
Ci8,33,99033,0.16005595491317148,-0.2783326171725063,0.15053425298404666,0.1764342812658437,-0.25131768230440077,0.1468643184566596,-0.2783326171725063,0.5047231677427336,0.11586566621738004,-0.17805812458013168,0.10566699828433093,138,0.8871002592912706,0.24159876697387644,523,2837,73e57929682cd3e2aa1017a84f6c85fcd6ae7df2e154ef395c30bcb5d26fe930,0.15447493179951644,0.14806208712827784,0.21005554199666565,0.16690204787063267,0.2761988305782863,-0.057723302592018855,0.06423054892604729,0.035076677937695644,0.26112344109876107,0.2992166656855588,2026,0.1381612556652918,-0.10507950868961091,-0.057723302592018855,-0.015069968475462159,1,0,2,3,0,0,3,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037734904494916406,0.0,1.0,0.9988310950257786,0.0,,69.0,6.983920051359948,48.0,0.0,0.0,5.0,0.6616701002853972,,69.0,52.0,99.4,53.768115942028984,120.0,18.0
Ci8,34,99034,0.11956214591355052,-0.31662565285616356,0.15634230196740978,0.10628312231083203,-0.31662565285616356,0.12777699128730924,-0.24966715631175848,0.5048717143972234,0.09843008274669085,-0.21326640732469704,0.10534882798476825,138,0.8871002592912706,0.24600652301265472,523,2837,f7bbd26e6a497208b8983c12a546ebc0743f66891c772111b1cfdf165dfa8c47,0.11153710613811652,0.025323752636014607,0.10187856691071628,0.17565478431320547,0.062763573148932,-0.1519960728562879,0.26708018475996154,0.23442057870937472,0.15355144841685786,0.20981182009059696,2023,0.103003012198847,-0.07894861835072986,-0.1519960728562879,0.029459064012304026,0,0,2,2,0,0,2,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.025685590236778976,0.0,1.0,1.0,0.0,,69.0,4.889689732148984,55.0,0.0,0.0,4.0,0.2912417951046954,,69.0,57.0,97.4,54.79710144927536,120.0,19.0
Ci8,35,99035,0.18855843767763214,-0.30774714250909585,0.14986570481056818,0.18878121990350105,-0.30774714250909585,0.1847942918194485,-0.19865396202430452,0.48329323673706787,0.10535433945188011,-0.20840377162650303,0.1009542194371353,138,0.8871002592912706,0.20154291207322494,523,2837,a3b9fb1f55861048e83e267f0d8f1b0acd16bbb4e1f536acc498f03023a00c0d,0.17547000509370014,0.03368465312946012,0.21469770999379767,0.32011285958412294,0.465582984968542,0.01207218660167686,0.1997390557174603,0.05163609414058712,0.11135221604664203,0.2605217250896106,2021,0.159420009542252,-0.16221671839518936,0.01207218660167686,0.04340589203209588,0,0,2,2,0,0,2,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.048232228363409416,0.0,1.0,1.0,0.0,,73.0,8.759188361370882,59.0,0.0,0.0,4.0,1.0146744069804856,,73.0,63.0,97.8,60.54794520547945,120.0,10.0
Ci8,36,99036,0.1286906236683527,-0.26598433725174886,0.14694121534075139,0.15592244414072942,-0.26598433725174886,0.1079552778028483,-0.23961314412593382,0.4910074357504697,0.10041915274543212,-0.21932459247718714,0.1071127671664314,138,0.8871002592912706,0.20818488138831062,523,2837,261b86f191e9a0c5bd4dfc03c9ff550484b95087c932ed9f96c38804163218cf,0.09822801000095205,0.05042581368658339,0.15943459977517427,0.3074371270771745,0.16693560947964525,-0.09289896569621825,0.30180852688917303,0.10645273374379793,0.046478736598355885,0.12386002623730175,2020,0.10925844867065315,-0.1223507749177527,-0.09289896569621825,-0.039589646017012425,1,0,2,3,0,0,3,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.035686939784625386,0.0,1.0,1.0,0.0,,72.0,6.755652734555704,54.0,0.0,0.0,4.0,0.4709073050352609,,72.0,54.5,101.69999999999999,56.47222222222222,125.0,16.0
Ci8,37,99037,0.12379280984956376,-0.28426956761748134,0.14833483534072892,0.12870672073721434,-0.2735992126454862,0.11944761930636627,-0.28426956761748134,0.4869536645301637,0.10752168573547505,-0.20210325486274258,0.10593355803263611,138,0.8871002592912706,0.21353853502044756,523,2837,a11e6341d5b2a53e03b8b0347fb3b8f5390a8fa5e450b820d0e9f95f9f0e572d,0.14057296205905478,-0.12561529694718931,0.24469120719190007,0.28506652804900234,0.1767333518263976,0.020008126262232917,0.23565796279532858,0.026727985950380617,0.10031022073101847,0.1260461697140507,2020,0.10613389788754257,-0.11888750445876928,0.020008126262232917,-0.04553362234269742,0,0,3,3,0,0,3,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02924823064708272,0.0,1.0,1.0,0.0,,71.0,5.761996787195273,56.0,0.0,0.0,1.0,0.2045942419574499,,71.0,69.0,102.0,64.53521126760563,125.0,11.0
Ci8,38,99038,0.15012970882069832,-0.24651826061317259,0.15320080998598004,0.14354419129875584,-0.24651826061317259,0.15245462848136837,-0.20968764302179496,0.4872105299560064,0.10839888709732604,-0.17804495789190783,0.10323852867693711,138,0.8871002592912706,0.2516183093660993,523,2837,823ab3b4d49d7954ab91c070d01d7802d1538092b98e077baaa9608917ffc148,0.1050373016456716,0.04874380805584999,0.16798835465381035,0.2393817527769051,0.06198333913258325,0.022368131452436213,0.017737074909154105,0.09979601278255723,0.38519904739392663,0.3262478742557433,2025,0.1250029356136828,-0.0805013196563954,0.022368131452436213,0.02101703594223836,1,0,2,3,1,0,2,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028422368548263636,0.0,1.0,1.0,0.0,,71.0,5.435791038828944,60.0,0.0,0.0,4.0,0.325731951267584,,71.0,68.0,99.0,62.23943661971831,120.0,13.0
Ci8,39,99039,0.1078325369275619,-0.3455170676503136,0.15079214052661916,0.16521896725447305,-0.2074453590717333,0.06938829380573819,-0.3455170676503136,0.5339706872613955,0.10379242934041955,-0.2138502028435044,0.11526596752357188,138,0.8871002592912706,0.16719911573729687,523,2837,f9ba13bed0e376e9777f69b7cae105705a69c1c47ac40e696129767ace3f0d57,0.10768154973140764,0.07667320802209066,0.30343655908217704,0.1602582450190735,0.08307487656556756,-0.07097340027630683,0.11096778304728083,-0.06598255708058309,0.2636669522014228,0.10497604360278423,2019,0.08660885401940477,-0.0799031675393641,-0.07097340027630683,-0.02850104184922919,0,0,2,2,0,0,2,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.027833673512771905,0.0,1.0,0.9996925134432382,0.0,,63.0,5.467910180422898,49.0,0.0,0.0,2.0,0.1726818975827118,,63.0,63.0,99.80000000000001,55.507936507936506,120.0,20.0
Ci8,40,99040,0.10875765779857871,-0.2643260692965133,0.13953029340643133,0.16421343848332826,-0.2643260692965133,0.06941334333436244,-0.2555133781592947,0.501533748082608,0.1143510462968984,-0.1976582468088246,0.10598213985409773,138,0.8871002592912706,0.1588552382438193,523,2837,7602102f304a38fb6abcb2de3c4e7ce29dc617e836adc857429dce50ba08e092,0.15656089845889753,-0.06329368793166978,0.20559061530814104,0.37633892191225793,0.2701287899644149,-0.05000454164165946,0.13426618696055126,-0.08745054968588728,0.1186910973706452,0.05522809026997111,2020,0.08076123265138513,-0.05857870184311453,-0.05000454164165946,-0.004227063499511519,0,0,2,2,0,0,2,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.031290572362212526,0.0,1.0,0.9990511864765862,0.0,,68.0,5.9014030655742165,54.0,0.0,0.0,4.0,0.4520654535995554,,68.0,56.5,99.0,56.220588235294116,120.0,18.0
Ci8,41,99041,0.1461706668551126,-0.27029082675925664,0.14580628012687455,0.13941478539579033,-0.27029082675925664,0.14958070175794336,-0.19872847327041027,0.48118983041541064,0.09798240683960313,-0.190738983826122,0.09900173033967835,138,0.8871002592912706,0.17184908351084252,523,2837,7ca8c7883b1d6b63811744cf19865193b23829b41f27d9d74753c718d215d454,0.16462519379469187,-0.027120273994840516,0.2215762160628485,0.19526469880303532,0.20964423655545028,0.011638320712360262,0.09667234084625642,0.09877766184819725,0.36157483845602223,0.0914918671792424,2025,0.12295965718901525,-0.10453600446516276,0.011638320712360262,0.029935037251701324,0,0,2,2,0,0,2,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0348823021521943,0.0,1.0,1.0,0.0,,74.0,6.785800220448718,56.0,0.0,0.0,3.0,0.3058642777988842,,74.0,57.0,97.50000000000001,55.37837837837838,120.0,17.0
Ci8,42,99042,0.12674671122005532,-0.2624473990168805,0.14205463489318598,0.13570418979982302,-0.2624473990168805,0.12163049015350458,-0.25676459077849906,0.48192346890528603,0.1001593862687209,-0.20291542526227618,0.10263683676475754,138,0.8871002592912706,0.16378899555510146,523,2837,3e7ce4b447b9229fef24d40c33879ef5d517af2b6c83938cba9c03ef6afd4c68,0.1276316288889201,-0.09003455279312989,0.18832575612544944,0.339794585611358,0.38053666535493247,-0.04967882788284328,0.29018905008575646,-0.10566943408853213,0.09938038851264697,0.1347467037022163,2021,0.09995396188505734,-0.06432665715346109,-0.04967882788284328,-0.026060387622217962,0,0,2,2,0,0,2,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03439631184194553,0.0,1.0,1.0,0.0,,73.0,6.737729991322585,52.0,0.0,0.0,2.0,0.2556239674437486,,73.0,52.0,102.0,57.6986301369863,120.0,16.0
Ci8,43,99043,0.12564970291822308,-0.318557396854811,0.1591993832035509,0.1082213707911428,-0.318557396854811,0.1352430490689729,-0.30398783409692465,0.49450343976544925,0.10067019841835512,-0.21403806305324727,0.10669817556468698,138,0.8871002592912706,0.15738947924154495,523,2837,f18e2e47b44a918bb2bcbe8a9394ef888537dc5b2fbd0c0825c1db04f0cab24f,0.16047178241921523,-0.0798524341875474,0.17395344715049643,0.1857357774338686,0.1365737639355762,0.04140372054341479,0.11886380069620106,0.12201929928228816,0.2137965700367559,0.14029618851901504,2025,0.11558125007277686,-0.1044015576153503,0.04140372054341479,-0.039218904539738975,0,0,3,3,0,0,3,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02835299114359256,0.0,1.0,1.0,0.0,,70.0,5.524613323846525,54.0,0.0,0.0,3.0,0.2005440917777255,,70.0,56.5,100.1,54.8,125.0,19.0
Ci8,44,99044,0.12760061669032008,-0.2691539955051219,0.14238774036931143,0.15482935535317166,-0.2691539955051219,0.10822614079191473,-0.23733761637510775,0.4629573117597169,0.10163456875246024,-0.1630397220621827,0.09846971606345346,138,0.8871002592912706,0.18219116087679893,523,2837,4727e12b306862d46f221fe47fc5a68954c96340eb3a0f11b89a634c81b37748,0.09593500176714187,-0.010246796235209632,0.3683692823835989,0.17388381070736547,0.12287080880612611,-0.10620034349109908,0.09840215109374317,0.04978411763351964,0.15395795750207153,0.3354485926461477,2019,0.10193810593129826,-0.06647495769843859,-0.10620034349109908,-0.04923698195357318,1,0,1,2,0,0,2,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028205466510947595,0.0,1.0,1.0,0.0,,75.0,5.491042916002839,56.0,0.0,0.0,3.0,0.1982571378532654,,75.0,52.0,101.60000000000001,55.2,132.0,17.0
Ci8,45,99045,0.09326048568453982,-0.32397385272654194,0.1515518417413125,0.14629176617494521,-0.32397385272654194,0.0556786112819565,-0.29993011937346165,0.5185882629219921,0.11851274609625939,-0.19621742569421233,0.10858466759552507,138,0.8871002592912706,0.23796909212619094,523,2837,b4ad117c1767686a65f6329f4a2adca31d4c3011b0fc073f7eccb2a5a4f57de0,0.12972552998841014,0.04375534511901802,0.17949202577614032,0.2174280046919599,0.34125365526062823,-0.002889815802477602,0.04461519359710464,-0.02366995890290935,-0.008507457549888242,0.013389534577666007,2021,0.06709933794450196,-0.12884680643779922,-0.002889815802477602,0.007245092470062442,0,0,2,2,0,0,2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.030225520490058683,0.0,1.0,1.0,0.0,,65.0,6.042850532066478,55.0,0.0,0.0,1.0,0.09336657350198449,,65.0,62.0,102.0,56.4,120.0,17.0
Ci8,46,99046,0.08776034934819332,-0.3701741644227698,0.15519818814261607,0.13192539765433442,-0.22644649533399405,0.05652643214273256,-0.3701741644227698,0.5248334248654652,0.09025508839949126,-0.22290170865346126,0.11688744629057102,138,0.8871002592912706,0.17933450800679304,523,2837,29128f181655f2a181033edc403abf65af5db6e2fab4583ccc94852c68cf80f3,0.09449197605987192,0.03903619178002171,0.1721798812213846,0.20988875440988575,0.08142659921312712,-0.19679236062047512,0.18654315135027044,-0.08367303937785053,0.2252255624946613,0.18562014177539776,2025,0.07249570269198724,-0.07564802234826928,-0.19679236062047512,-0.05051410564582004,0,0,4,4,0,0,4,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.022977979394234113,0.0,1.0,1.0,0.0,,65.0,4.449263861794532,48.0,0.0,0.0,4.0,0.21926787078181878,,65.0,56.0,99.6,55.61538461538461,125.0,17.0
Ci8,47,99047,0.10195640035374409,-0.3290615116671588,0.1480278058074069,0.12906546028899935,-0.3290615116671588,0.08327719778648057,-0.29028280977275134,0.4941772965673784,0.10618165447530048,-0.18294288741297107,0.10139155264023189,138,0.8871002592912706,0.24358924313601493,523,2837,a3a9c9a266db44b9c44f5582afeb70e9fa1f74d4890d3ef032a8eec4669353a3,0.11179497469727684,-0.012922487411329842,0.1646428604208714,0.24961563723010882,0.23826300378610066,-0.07687699851167495,0.1241644740440897,-0.0011032135946806854,0.08695202149255454,0.12224573828867524,2020,0.08570461879762292,-0.060454055387413885,-0.07687699851167495,-0.034243193661914195,0,0,2,2,0,0,2,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.030923058760031714,0.0,1.0,1.0,0.0,,71.0,6.104588485440378,53.0,0.0,0.0,2.0,0.1839154815991559,,71.0,68.0,100.0,56.732394366197184,120.0,17.0
Ci8,48,99048,0.07173207153001848,-0.32123670267795185,0.15575922338289996,0.11420324520602532,-0.2426745180609222,0.04154719300597365,-0.32123670267795185,0.5351359315728821,0.10281592023468145,-0.20226824266147292,0.10966602487753926,138,0.8871002592912706,0.23905945342150375,523,2837,e4637b136660adc3192cc852f277a5ac88a2a960e1c3fc6542635754c54d97e6,0.09446357012650042,-0.06821783529636061,0.2275451622103617,0.21225864711193787,0.08241140763112109,-0.11034485531906169,0.15455856433794124,-0.05925788634759932,-0.03684052575465635,0.2580307636433601,2026,0.04937119830124437,-0.09130020363156433,-0.11034485531906169,-0.05558892479660815,0,0,2,2,0,0,2,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023781914130027084,0.0,1.0,1.0,0.0,,63.0,4.546115624137893,50.0,0.0,0.0,3.0,0.275717595405371,,63.0,61.0,100.80000000000001,55.53968253968254,120.0,16.0
Ci8,49,99049,0.17558547602917995,-0.2739607177267342,0.1398921699659251,0.16373962478326343,-0.261793221121009,0.18210353641401955,-0.2739607177267342,0.4677708034456244,0.10140831491198399,-0.17692296646713196,0.09909109213605498,138,0.8871002592912706,0.18870748579474034,523,2837,ce9471939a61fce1599a6af2b8127e421e9bb691f412604ff466ccda69d88e2c,0.14961229646899743,-0.08011663126684887,0.3843130925684468,0.2260179253587149,0.13469705930777565,0.04071432275579334,0.5021680575193204,0.037392049355226886,0.2582425438268674,0.10816526239641133,2023,0.14156895222620114,-0.08684367358322154,0.04071432275579334,0.013259246747751474,1,0,1,2,0,1,1,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.039015576961704455,0.0,1.0,1.0,0.0,,75.0,7.631084735109085,57.0,0.0,0.0,1.0,0.30778297264677057,,75.0,61.0,99.60000000000001,57.026666666666664,120.0,18.0
Ci8,50,99050,0.13763148149662507,-0.3372194844129778,0.15227924095461493,0.11594996810540104,-0.3372194844129778,0.15164039234034177,-0.2444687217237754,0.5143255924219756,0.09855272573025298,-0.21662631551735345,0.10901182734948435,138,0.8871002592912706,0.18647723977292055,523,2837,e219e36a7079a5f066ab63bcd9796ddbdf1655446e5179c29e1288204e997db7,0.12721640911874288,-0.0676420583241144,0.19805812523031907,0.2125639203634706,0.5171178624734445,0.036596911913465924,0.050906092003773384,-0.00010793809128462062,0.14892227571937955,0.16544401536627107,2021,0.0994880365379327,-0.11521820212299039,0.036596911913465924,-0.0060145945481795415,0,0,2,2,0,0,2,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.034714133552027925,0.0,1.0,1.0,0.0,,67.0,6.376911820706637,55.0,0.0,0.0,6.0,0.6154220492040865,,67.0,58.0,96.0,55.97014925373134,120.0,13.0
Ci8,51,99051,0.10905248604686935,-0.3371371908142133,0.1506507034934735,0.13474960236329148,-0.3223552219152161,0.08789452498379458,-0.3371371908142133,0.4873245052879587,0.10992380274646196,-0.206437944129822,0.10859389762726344,138,0.8871002592912706,0.17568690970881376,523,2837,6ad6762e814bab2d36dae8fb2f278fce9e24c7e587ec4c567ea0dc2854ce6901,0.09861194711915977,-0.018099600630698598,0.2432766253829457,0.2141651726273499,0.08118593450435174,0.03610103993317759,0.05954944094917103,0.08437957693684583,0.1005174354698295,0.15192775348645782,2019,0.09404776120694991,-0.08419498534090541,0.03610103993317759,0.010126179267079038,0,0,2,2,0,1,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02708795500148305,0.0,1.0,0.999117133529123,0.0,,70.0,5.184871017283099,54.0,0.0,0.0,4.0,0.3011227472419624,,70.0,68.0,99.0,60.05714285714286,125.0,17.0
Ci8,52,99052,0.11517787328671503,-0.22665601008971226,0.13782555719205278,0.15605302527014508,-0.22665601008971226,0.08777473494323673,-0.18380833027842916,0.48480006322550195,0.10693357718616103,-0.18705680300115773,0.10406939314756863,138,0.8871002592912706,0.16152253203438274,523,2837,681f29692dcfc07bc7190ca8890eb1c3dac2527842f13edfd8a5bedb7702a959,0.09341289891892401,0.05495854289569069,0.20685821675883442,0.2567195124931263,0.27657972242422013,-0.03290498442681822,0.0632490637173273,0.06549121896101351,0.10470923664301024,0.03538820708377011,2021,0.09746174382809625,-0.08164608463027878,-0.03290498442681822,0.008705968914945128,0,0,2,2,0,0,2,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03469940561231838,0.0,1.0,1.0,0.0,,72.0,6.688487832471071,55.0,0.0,0.0,2.0,0.3404799404435347,,72.0,74.5,100.9,65.98611111111111,120.0,10.0
