date,stocks_traded,all_traded,collapse
2019-07-10,1686,1917,False
2019-07-11,1695,1927,False
2019-07-12,1691,1922,False
2019-07-15,1687,1922,False
2019-07-16,1687,1919,False
2019-07-17,1676,1907,False
2019-07-18,1677,1902,False
2019-07-19,1681,1915,False
2019-07-22,1681,1915,False
2019-07-23,1684,1919,False
2019-07-24,1691,1925,False
2019-07-25,1681,1915,False
2019-07-26,1685,1918,False
2019-07-29,1683,1923,False
2019-07-30,1680,1915,False
2019-07-31,1677,1916,False
2019-08-01,1683,1919,False
2019-08-02,1675,1915,False
2019-08-05,1686,1921,False
2019-08-06,1676,1913,False
2019-08-07,1675,1909,False
2019-08-08,1671,1909,False
2019-08-12,1670,1908,False
2019-08-13,1676,1913,False
2019-08-14,1686,1919,False
2019-08-15,1673,1910,False
2019-08-16,1683,1922,False
2019-08-19,1677,1915,False
2019-08-20,1682,1923,False
2019-08-21,1682,1920,False
2019-08-22,1681,1918,False
2019-08-23,1676,1910,False
2019-08-26,1672,1912,False
2019-08-27,1675,1911,False
2019-08-28,1682,1915,False
2019-08-29,1667,1905,False
2019-08-30,1676,1915,False
2019-09-02,1668,1906,False
2019-09-03,1671,1905,False
2019-09-04,1679,1915,False
2019-09-05,1676,1917,False
2019-09-06,1684,1927,False
2019-09-09,1686,1925,False
2019-09-10,1681,1918,False
2019-09-11,1678,1912,False
2019-09-12,1674,1909,False
2019-09-16,1681,1925,False
2019-09-17,1681,1923,False
2019-09-18,1681,1922,False
2019-09-19,1666,1907,False
2019-09-20,1673,1911,False
2019-09-23,1687,1930,False
2019-09-24,1683,1925,False
2019-09-25,1675,1909,False
2019-09-26,1684,1924,False
2019-09-27,1670,1909,False
2019-10-01,1675,1918,False
2019-10-02,1671,1912,False
2019-10-03,1654,1899,False
2019-10-04,1670,1910,False
2019-10-07,1689,1923,False
2019-10-08,1682,1928,False
2019-10-09,1680,1920,False
2019-10-14,1684,1924,False
2019-10-15,1691,1931,False
2019-10-16,1692,1937,False
2019-10-17,1687,1929,False
2019-10-18,1686,1936,False
2019-10-21,1681,1929,False
2019-10-22,1693,1940,False
2019-10-23,1688,1937,False
2019-10-24,1684,1932,False
2019-10-25,1690,1939,False
2019-10-28,1688,1945,False
2019-10-29,1688,1933,False
2019-10-30,1688,1937,False
2019-10-31,1675,1924,False
2019-11-01,1684,1932,False
2019-11-04,1692,1944,False
2019-11-05,1693,1946,False
2019-11-06,1687,1940,False
2019-11-07,1679,1935,False
2019-11-08,1686,1936,False
2019-11-11,1682,1933,False
2019-11-12,1681,1931,False
2019-11-13,1689,1939,False
2019-11-14,1680,1923,False
2019-11-15,1683,1933,False
2019-11-18,1682,1932,False
2019-11-19,1684,1941,False
2019-11-20,1686,1943,False
2019-11-21,1678,1933,False
2019-11-22,1675,1926,False
2019-11-25,1695,1948,False
2019-11-26,1694,1951,False
2019-11-27,1696,1955,False
2019-11-28,1689,1941,False
2019-11-29,1693,1953,False
2019-12-02,1682,1932,False
2019-12-03,1676,1931,False
2019-12-04,1678,1927,False
2019-12-05,1692,1947,False
2019-12-06,1686,1945,False
2019-12-09,1687,1945,False
2019-12-10,1681,1935,False
2019-12-11,1689,1946,False
2019-12-12,1695,1953,False
2019-12-13,1692,1956,False
2019-12-16,1693,1950,False
2019-12-17,1701,1960,False
2019-12-18,1702,1960,False
2019-12-19,1688,1947,False
2019-12-20,1696,1950,False
2019-12-23,1693,1951,False
2019-12-24,1689,1949,False
2019-12-25,1695,1948,False
2019-12-26,1694,1945,False
2019-12-27,1701,1960,False
2019-12-30,1704,1959,False
2019-12-31,1695,1963,False
2020-01-02,1697,1960,False
2020-01-03,1691,1956,False
2020-01-06,1697,1965,False
2020-01-07,1698,1958,False
2020-01-08,1695,1956,False
2020-01-09,1694,1959,False
2020-01-10,1688,1952,False
2020-01-13,1691,1958,False
2020-01-14,1690,1959,False
2020-01-15,1687,1952,False
2020-01-16,1687,1950,False
2020-01-17,1696,1955,False
2020-01-20,1705,1969,False
2020-01-30,1695,1963,False
2020-01-31,1699,1967,False
2020-02-03,1692,1956,False
2020-02-04,1699,1964,False
2020-02-05,1688,1947,False
2020-02-06,1692,1953,False
2020-02-07,1698,1962,False
2020-02-10,1679,1940,False
2020-02-11,1692,1953,False
2020-02-12,1688,1950,False
2020-02-13,1688,1947,False
2020-02-14,1689,1952,False
2020-02-17,1684,1948,False
2020-02-18,1683,1943,False
2020-02-19,1684,1942,False
2020-02-20,1686,1950,False
2020-02-21,1677,1936,False
2020-02-24,1679,1943,False
2020-02-25,1684,1948,False
2020-02-26,1687,1953,False
2020-02-27,1693,1957,False
2020-03-02,1691,1957,False
2020-03-03,1698,1962,False
2020-03-04,1691,1953,False
2020-03-05,1691,1953,False
2020-03-06,1687,1954,False
2020-03-09,1696,1959,False
2020-03-10,1699,1968,False
2020-03-11,1697,1960,False
2020-03-12,1702,1968,False
2020-03-13,1708,1971,False
2020-03-16,1701,1967,False
2020-03-17,1704,1970,False
2020-03-18,1699,1956,False
2020-03-19,1705,1965,False
2020-03-20,1709,1975,False
2020-03-23,1685,1947,False
2020-03-24,1704,1967,False
2020-03-25,1706,1972,False
2020-03-26,1689,1950,False
2020-03-27,1701,1968,False
2020-03-30,1679,1942,False
2020-03-31,1689,1947,False
2020-04-01,1684,1945,False
2020-04-06,1681,1948,False
2020-04-07,1702,1965,False
2020-04-08,1697,1965,False
2020-04-09,1699,1963,False
2020-04-10,1696,1961,False
2020-04-13,1693,1951,False
2020-04-14,1700,1965,False
2020-04-15,1696,1962,False
2020-04-16,1694,1958,False
2020-04-17,1702,1966,False
2020-04-20,1686,1954,False
2020-04-21,1688,1953,False
2020-04-22,1681,1948,False
2020-04-23,1688,1955,False
2020-04-24,1690,1954,False
2020-04-27,1703,1972,False
2020-04-28,1705,1971,False
2020-04-29,1703,1971,False
2020-04-30,1709,1978,False
2020-05-04,1686,1952,False
2020-05-05,1692,1959,False
2020-05-06,1686,1949,False
2020-05-07,1698,1967,False
2020-05-08,1694,1964,False
2020-05-11,1696,1965,False
2020-05-12,1692,1960,False
2020-05-13,1690,1955,False
2020-05-14,1692,1957,False
2020-05-15,1684,1948,False
2020-05-18,1692,1958,False
2020-05-19,1705,1971,False
2020-05-20,1706,1969,False
2020-05-21,1693,1960,False
2020-05-22,1697,1964,False
2020-05-25,1693,1956,False
2020-05-26,1695,1959,False
2020-05-27,1695,1961,False
2020-05-28,1689,1952,False
2020-05-29,1696,1962,False
2020-06-01,1696,1959,False
2020-06-02,1700,1965,False
2020-06-03,1702,1967,False
2020-06-04,1705,1971,False
2020-06-05,1705,1969,False
2020-06-08,1708,1976,False
2020-06-09,1703,1969,False
2020-06-10,1707,1973,False
2020-06-11,1701,1969,False
2020-06-12,1693,1959,False
2020-06-15,1699,1960,False
2020-06-16,1710,1975,False
2020-06-17,1705,1965,False
2020-06-18,1708,1973,False
2020-06-19,1709,1975,False
2020-06-22,1704,1971,False
2020-06-23,1698,1959,False
2020-06-24,1700,1961,False
2020-06-29,1697,1960,False
2020-06-30,1697,1957,False
2020-07-01,1707,1970,False
2020-07-02,1710,1976,False
2020-07-03,1709,1973,False
2020-07-06,1720,1984,False
2020-07-07,1711,1978,False
2020-07-08,1714,1980,False
2020-07-09,1714,1983,False
2020-07-10,1713,1979,False
2020-07-13,1709,1974,False
2020-07-14,1711,1976,False
2020-07-15,1713,1976,False
2020-07-16,1715,1976,False
2020-07-17,1711,1977,False
2020-07-20,1702,1964,False
2020-07-21,1710,1978,False
2020-07-22,1709,1974,False
2020-07-23,1700,1965,False
2020-07-24,1707,1977,False
2020-07-27,1704,1967,False
2020-07-28,1706,1971,False
2020-07-29,1698,1960,False
2020-07-30,1703,1973,False
2020-07-31,1703,1970,False
2020-08-03,1694,1961,False
2020-08-04,1700,1967,False
2020-08-05,1709,1977,False
2020-08-06,1703,1972,False
2020-08-07,1703,1969,False
2020-08-10,1705,1972,False
2020-08-11,1701,1966,False
2020-08-12,1698,1963,False
2020-08-13,1701,1965,False
2020-08-14,1699,1965,False
2020-08-17,1707,1976,False
2020-08-18,1713,1979,False
2020-08-19,1709,1977,False
2020-08-20,1709,1982,False
2020-08-21,1704,1973,False
2020-08-24,1701,1973,False
2020-08-25,1704,1972,False
2020-08-26,1693,1962,False
2020-08-27,1705,1974,False
2020-08-28,1703,1969,False
2020-08-31,1703,1973,False
2020-09-01,1710,1982,False
2020-09-02,1702,1971,False
2020-09-03,1704,1972,False
2020-09-04,1699,1969,False
2020-09-07,1707,1978,False
2020-09-08,1704,1973,False
2020-09-09,1703,1971,False
2020-09-10,1699,1969,False
2020-09-11,1699,1968,False
2020-09-14,1698,1966,False
2020-09-15,1700,1969,False
2020-09-16,1699,1971,False
2020-09-17,1700,1970,False
2020-09-18,1691,1954,False
2020-09-21,1704,1973,False
2020-09-22,1701,1971,False
2020-09-23,1702,1970,False
2020-09-24,1697,1968,False
2020-09-25,1701,1974,False
2020-09-28,1695,1966,False
2020-09-29,1695,1964,False
2020-09-30,1689,1954,False
2020-10-05,1699,1963,False
2020-10-06,1703,1969,False
2020-10-07,1699,1963,False
2020-10-08,1703,1967,False
2020-10-12,1692,1962,False
2020-10-13,1702,1969,False
2020-10-14,1697,1959,False
2020-10-15,1697,1960,False
2020-10-16,1701,1965,False
2020-10-19,1706,1973,False
2020-10-20,1700,1969,False
2020-10-21,1708,1978,False
2020-10-22,1702,1971,False
2020-10-23,1698,1966,False
2020-10-26,1695,1963,False
2020-10-27,1699,1967,False
2020-10-28,1695,1959,False
2020-10-29,1688,1958,False
2020-10-30,1696,1966,False
2020-11-02,1695,1959,False
2020-11-03,1702,1973,False
2020-11-04,1690,1965,False
2020-11-05,1697,1965,False
2020-11-06,1703,1976,False
2020-11-09,1702,1975,False
2020-11-10,1705,1982,False
2020-11-11,1715,1980,False
2020-11-12,1703,1971,False
2020-11-13,1696,1961,False
2020-11-16,1710,1983,False
2020-11-17,1707,1975,False
2020-11-18,1708,1981,False
2020-11-19,1703,1976,False
2020-11-20,1702,1971,False
2020-11-23,1700,1968,False
2020-11-24,1701,1967,False
2020-11-25,1710,1977,False
2020-11-26,1707,1975,False
2020-11-27,1704,1970,False
2020-11-30,1714,1976,False
2020-12-01,1707,1973,False
2020-12-02,1712,1978,False
2020-12-03,1707,1973,False
2020-12-04,1707,1974,False
2020-12-07,1711,1977,False
2020-12-08,1705,1973,False
2020-12-09,1706,1973,False
2020-12-10,1703,1972,False
2020-12-11,1710,1974,False
2020-12-14,1704,1966,False
2020-12-15,1707,1972,False
2020-12-16,1713,1982,False
2020-12-17,1710,1977,False
2020-12-18,1712,1979,False
2020-12-21,1706,1974,False
2020-12-22,1707,1973,False
2020-12-23,1710,1977,False
2020-12-24,1708,1975,False
2020-12-25,1711,1971,False
2020-12-28,1717,1985,False
2020-12-29,1711,1980,False
2020-12-30,1711,1981,False
2020-12-31,1709,1979,False
2021-01-04,1711,1979,False
2021-01-05,1715,1984,False
2021-01-06,1718,1990,False
2021-01-07,1710,1982,False
2021-01-08,1716,1983,False
2021-01-11,1715,1985,False
2021-01-12,1709,1983,False
2021-01-13,1714,1990,False
2021-01-14,1715,1986,False
2021-01-15,1710,1986,False
2021-01-18,1713,1987,False
2021-01-19,1720,1993,False
2021-01-20,1721,1994,False
2021-01-21,1716,1989,False
2021-01-22,1709,1983,False
2021-01-25,1713,1979,False
2021-01-26,1710,1978,False
2021-01-27,1713,1984,False
2021-01-28,1713,1983,False
2021-01-29,1716,1987,False
2021-02-01,1714,1982,False
2021-02-02,1717,1991,False
2021-02-03,1713,1982,False
2021-02-04,1706,1977,False
2021-02-05,1715,1987,False
2021-02-17,1722,2000,False
2021-02-18,1725,1996,False
2021-02-19,1725,2003,False
2021-02-22,1729,2005,False
2021-02-23,1725,2001,False
2021-02-24,1724,2003,False
2021-02-25,1729,2001,False
2021-02-26,1723,1997,False
2021-03-02,1727,2002,False
2021-03-03,1726,1997,False
2021-03-04,1722,1995,False
2021-03-05,1725,1998,False
2021-03-08,1728,1999,False
2021-03-09,1725,1996,False
2021-03-10,1724,1998,False
2021-03-11,1724,2000,False
2021-03-12,1726,1998,False
2021-03-15,1725,1997,False
2021-03-16,1730,2003,False
2021-03-17,1728,1998,False
2021-03-18,1728,2002,False
2021-03-19,1723,1998,False
2021-03-22,1725,1992,False
2021-03-23,1727,1996,False
2021-03-24,1728,1997,False
2021-03-25,1728,1998,False
2021-03-26,1728,1997,False
2021-03-29,1733,2004,False
2021-03-30,1729,2002,False
2021-03-31,1731,2001,False
2021-04-01,1728,2000,False
2021-04-06,1732,2005,False
2021-04-07,1731,2005,False
2021-04-08,1732,2004,False
2021-04-09,1727,2003,False
2021-04-12,1729,2004,False
2021-04-13,1732,2004,False
2021-04-14,1728,2004,False
2021-04-15,1727,1997,False
2021-04-16,1730,2002,False
2021-04-19,1734,2008,False
2021-04-20,1731,2005,False
2021-04-21,1733,2009,False
2021-04-22,1734,2008,False
2021-04-23,1735,2004,False
2021-04-26,1734,2009,False
2021-04-27,1734,2010,False
2021-04-28,1734,2005,False
2021-04-29,1730,2005,False
2021-05-03,1737,2014,False
2021-05-04,1734,2006,False
2021-05-05,1731,2003,False
2021-05-06,1733,2006,False
2021-05-07,1738,2007,False
2021-05-10,1736,2013,False
2021-05-11,1734,2015,False
2021-05-12,1737,2014,False
2021-05-13,1734,2008,False
2021-05-14,1731,2007,False
2021-05-17,1728,2006,False
2021-05-18,1730,2005,False
2021-05-19,1714,1985,False
2021-05-20,1717,1990,False
2021-05-21,1729,2004,False
2021-05-24,1715,1976,False
2021-05-25,1727,2004,False
2021-05-26,1728,1995,False
2021-05-27,1723,1989,False
2021-05-28,1729,2008,False
2021-05-31,1721,1996,False
2021-06-01,1731,2010,False
2021-06-02,1724,2002,False
2021-06-03,1733,2007,False
2021-06-04,1717,1991,False
2021-06-07,1718,1988,False
2021-06-08,1720,1990,False
2021-06-09,1722,1996,False
2021-06-10,1718,1992,False
2021-06-11,1727,1999,False
2021-06-15,1724,1995,False
2021-06-16,1725,1992,False
2021-06-17,1728,2002,False
2021-06-18,1724,1998,False
2021-06-21,1723,1996,False
2021-06-22,1716,1991,False
2021-06-23,1725,2000,False
2021-06-24,1723,1998,False
2021-06-25,1724,2002,False
2021-06-28,1731,2009,False
2021-06-29,1731,2004,False
2021-06-30,1726,1997,False
2021-07-01,1730,2003,False
2021-07-02,1730,2005,False
2021-07-05,1731,2008,False
2021-07-06,1728,2001,False
2021-07-07,1732,2005,False
2021-07-08,1725,2001,False
2021-07-09,1735,2009,False
2021-07-12,1729,2007,False
2021-07-13,1732,2007,False
2021-07-14,1726,2000,False
2021-07-15,1718,1993,False
2021-07-16,1724,1999,False
2021-07-19,1718,1991,False
2021-07-20,1718,1993,False
2021-07-21,1721,1997,False
2021-07-22,1730,2010,False
2021-07-23,1728,2004,False
2021-07-26,1728,2006,False
2021-07-27,1724,1998,False
2021-07-28,1727,2005,False
2021-07-29,1731,2006,False
2021-07-30,1717,1990,False
2021-08-02,1717,1991,False
2021-08-03,1724,1995,False
2021-08-04,1721,1995,False
2021-08-05,1725,1997,False
2021-08-06,1720,1990,False
2021-08-09,1728,1998,False
2021-08-10,1718,1995,False
2021-08-11,1724,2000,False
2021-08-12,1711,1986,False
2021-08-13,1717,1993,False
2021-08-16,1724,2002,False
2021-08-17,1722,1997,False
2021-08-18,1726,2004,False
2021-08-19,1717,1995,False
2021-08-20,1726,2001,False
2021-08-23,1725,2001,False
2021-08-24,1722,2000,False
2021-08-25,1721,1996,False
2021-08-26,1716,1990,False
2021-08-27,1726,2005,False
2021-08-30,1728,2006,False
2021-08-31,1721,1997,False
2021-09-01,1724,1999,False
2021-09-02,1722,1996,False
2021-09-03,1729,2004,False
2021-09-06,1719,1994,False
2021-09-07,1715,1989,False
2021-09-08,1722,1999,False
2021-09-09,1711,1981,False
2021-09-10,1719,1998,False
2021-09-13,1725,1996,False
2021-09-14,1720,1992,False
2021-09-15,1719,1997,False
2021-09-16,1720,1997,False
2021-09-17,1724,1996,False
2021-09-22,1719,1995,False
2021-09-23,1712,1988,False
2021-09-24,1724,2001,False
2021-09-27,1721,2001,False
2021-09-28,1723,1998,False
2021-09-29,1727,2004,False
2021-09-30,1713,1997,False
2021-10-01,1724,2003,False
2021-10-04,1725,2008,False
2021-10-05,1718,1996,False
2021-10-06,1719,1997,False
2021-10-07,1726,2007,False
2021-10-08,1720,1997,False
2021-10-12,1719,1997,False
2021-10-13,1725,1995,False
2021-10-14,1714,1991,False
2021-10-15,1722,1998,False
2021-10-18,1721,2000,False
2021-10-19,1726,2001,False
2021-10-20,1724,1998,False
2021-10-21,1719,1996,False
2021-10-22,1713,1988,False
2021-10-25,1728,2003,False
2021-10-26,1730,2005,False
2021-10-27,1721,1996,False
2021-10-28,1724,1997,False
2021-10-29,1721,1999,False
2021-11-01,1723,1999,False
2021-11-02,1722,2001,False
2021-11-03,1722,1998,False
2021-11-04,1728,2005,False
2021-11-05,1716,1993,False
2021-11-08,1731,2009,False
2021-11-09,1728,2005,False
2021-11-10,1734,2010,False
2021-11-11,1728,2005,False
2021-11-12,1729,1999,False
2021-11-15,1731,2010,False
2021-11-16,1733,2011,False
2021-11-17,1731,2006,False
2021-11-18,1733,2012,False
2021-11-19,1729,2005,False
2021-11-22,1723,2001,False
2021-11-23,1721,1999,False
2021-11-24,1728,2003,False
2021-11-25,1727,2002,False
2021-11-26,1724,2002,False
2021-11-29,1725,2008,False
2021-11-30,1724,2005,False
2021-12-01,1720,2000,False
2021-12-02,1718,1993,False
2021-12-03,1729,2008,False
2021-12-06,1731,2006,False
2021-12-07,1729,2007,False
2021-12-08,1735,2015,False
2021-12-09,1730,2008,False
2021-12-10,1730,2006,False
2021-12-13,1733,2013,False
2021-12-14,1730,2003,False
2021-12-15,1731,2006,False
2021-12-16,1729,2007,False
2021-12-17,1731,2007,False
2021-12-20,1719,1995,False
2021-12-21,1721,1997,False
2021-12-22,1730,2010,False
2021-12-23,1724,2005,False
2021-12-24,1724,2007,False
2021-12-27,1730,2010,False
2021-12-28,1733,2012,False
2021-12-29,1731,2016,False
2021-12-30,1731,2008,False
2022-01-03,1727,2010,False
2022-01-04,1734,2018,False
2022-01-05,1735,2017,False
2022-01-06,1728,2013,False
2022-01-07,1735,2016,False
2022-01-10,1736,2017,False
2022-01-11,1735,2018,False
2022-01-12,1724,2004,False
2022-01-13,1729,2009,False
2022-01-14,1740,2018,False
2022-01-17,1738,2019,False
2022-01-18,1723,2007,False
2022-01-19,1726,2010,False
2022-01-20,1728,2011,False
2022-01-21,1733,2019,False
2022-01-24,1730,2014,False
2022-01-25,1735,2024,False
2022-01-26,1735,2018,False
2022-02-07,1739,2024,False
2022-02-08,1729,2017,False
2022-02-09,1731,2015,False
2022-02-10,1733,2016,False
2022-02-11,1736,2022,False
2022-02-14,1736,2019,False
2022-02-15,1742,2024,False
2022-02-16,1734,2021,False
2022-02-17,1741,2028,False
2022-02-18,1738,2023,False
2022-02-21,1734,2021,False
2022-02-22,1735,2020,False
2022-02-23,1731,2014,False
2022-02-24,1741,2030,False
2022-02-25,1733,2020,False
2022-03-01,1737,2021,False
2022-03-02,1725,2009,False
2022-03-03,1734,2019,False
2022-03-04,1733,2015,False
2022-03-07,1732,2021,False
2022-03-08,1740,2030,False
2022-03-09,1730,2016,False
2022-03-10,1725,2013,False
2022-03-11,1731,2014,False
2022-03-14,1741,2024,False
2022-03-15,1736,2023,False
2022-03-16,1740,2025,False
2022-03-17,1742,2028,False
2022-03-18,1735,2020,False
2022-03-21,1735,2024,False
2022-03-22,1738,2021,False
2022-03-23,1749,2039,False
2022-03-24,1741,2023,False
2022-03-25,1740,2029,False
2022-03-28,1739,2026,False
2022-03-29,1746,2034,False
2022-03-30,1740,2027,False
2022-03-31,1737,2025,False
2022-04-01,1742,2026,False
2022-04-06,1740,2027,False
2022-04-07,1740,2029,False
2022-04-08,1740,2023,False
2022-04-11,1743,2030,False
2022-04-12,1734,2024,False
2022-04-13,1743,2026,False
2022-04-14,1740,2023,False
2022-04-15,1740,2022,False
2022-04-18,1736,2019,False
2022-04-19,1735,2022,False
2022-04-20,1737,2023,False
2022-04-21,1735,2019,False
2022-04-22,1730,2015,False
2022-04-25,1736,2029,False
2022-04-26,1732,2021,False
2022-04-27,1737,2026,False
2022-04-28,1735,2028,False
2022-04-29,1733,2027,False
2022-05-03,1727,2013,False
2022-05-04,1730,2016,False
2022-05-05,1729,2015,False
2022-05-06,1733,2022,False
2022-05-09,1743,2029,False
2022-05-10,1743,2034,False
2022-05-11,1731,2016,False
2022-05-12,1747,2036,False
2022-05-13,1747,2040,False
2022-05-16,1725,2017,False
2022-05-17,1729,2018,False
2022-05-18,1738,2025,False
2022-05-19,1729,2012,False
2022-05-20,1733,2019,False
2022-05-23,1737,2020,False
2022-05-24,1734,2015,False
2022-05-25,1741,2031,False
2022-05-26,1741,2024,False
2022-05-27,1736,2024,False
2022-05-30,1751,2038,False
2022-05-31,1738,2023,False
2022-06-01,1738,2024,False
2022-06-02,1737,2019,False
2022-06-06,1747,2036,False
2022-06-07,1747,2031,False
2022-06-08,1748,2034,False
2022-06-09,1749,2035,False
2022-06-10,1745,2033,False
2022-06-13,1744,2033,False
2022-06-14,1742,2035,False
2022-06-15,1748,2039,False
2022-06-16,1747,2037,False
2022-06-17,1745,2036,False
2022-06-20,1749,2039,False
2022-06-21,1749,2039,False
2022-06-22,1747,2031,False
2022-06-23,1748,2036,False
2022-06-24,1747,2031,False
2022-06-27,1751,2041,False
2022-06-28,1738,2024,False
2022-06-29,1741,2027,False
2022-06-30,1745,2033,False
2022-07-01,1755,2049,False
2022-07-04,1740,2032,False
2022-07-05,1748,2039,False
2022-07-06,1745,2037,False
2022-07-07,1743,2034,False
2022-07-08,1746,2036,False
2022-07-11,1740,2025,False
2022-07-12,1738,2024,False
2022-07-13,1745,2040,False
2022-07-14,1736,2026,False
2022-07-15,1749,2041,False
2022-07-18,1747,2039,False
2022-07-19,1741,2026,False
2022-07-20,1748,2038,False
2022-07-21,1744,2038,False
2022-07-22,1742,2029,False
2022-07-25,1739,2024,False
2022-07-26,1738,2030,False
2022-07-27,1744,2030,False
2022-07-28,1739,2032,False
2022-07-29,1749,2041,False
2022-08-01,1737,2030,False
2022-08-02,1736,2024,False
2022-08-03,1743,2033,False
2022-08-04,1737,2026,False
2022-08-05,1746,2041,False
2022-08-08,1740,2036,False
2022-08-09,1733,2029,False
2022-08-10,1741,2035,False
2022-08-11,1746,2040,False
2022-08-12,1744,2037,False
2022-08-15,1748,2038,False
2022-08-16,1744,2038,False
2022-08-17,1745,2037,False
2022-08-18,1739,2032,False
2022-08-19,1744,2032,False
2022-08-22,1744,2033,False
2022-08-23,1742,2035,False
2022-08-24,1741,2033,False
2022-08-25,1745,2031,False
2022-08-26,1748,2038,False
2022-08-29,1738,2032,False
2022-08-30,1742,2033,False
2022-08-31,1748,2036,False
2022-09-01,1745,2035,False
2022-09-02,1739,2028,False
2022-09-05,1748,2038,False
2022-09-06,1754,2043,False
2022-09-07,1743,2034,False
2022-09-08,1748,2042,False
2022-09-12,1745,2037,False
2022-09-13,1754,2050,False
2022-09-14,1744,2033,False
2022-09-15,1751,2040,False
2022-09-16,1747,2040,False
2022-09-19,1742,2033,False
2022-09-20,1740,2028,False
2022-09-21,1738,2030,False
2022-09-22,1738,2031,False
2022-09-23,1744,2033,False
2022-09-26,1742,2043,False
2022-09-27,1741,2034,False
2022-09-28,1750,2045,False
2022-09-29,1736,2028,False
2022-09-30,1727,2015,False
2022-10-03,1733,2025,False
2022-10-04,1741,2032,False
2022-10-05,1745,2036,False
2022-10-06,1732,2024,False
2022-10-07,1726,2012,False
2022-10-11,1736,2033,False
2022-10-12,1744,2044,False
2022-10-13,1751,2047,False
2022-10-14,1751,2046,False
2022-10-17,1724,2021,False
2022-10-18,1731,2020,False
2022-10-19,1731,2022,False
2022-10-20,1728,2023,False
2022-10-21,1728,2018,False
2022-10-24,1734,2026,False
2022-10-25,1733,2025,False
2022-10-26,1733,2021,False
2022-10-27,1734,2027,False
2022-10-28,1719,2007,False
2022-10-31,1734,2031,False
2022-11-01,1729,2021,False
2022-11-02,1733,2030,False
2022-11-03,1726,2013,False
2022-11-04,1745,2036,False
2022-11-07,1743,2036,False
2022-11-08,1741,2031,False
2022-11-09,1747,2040,False
2022-11-10,1739,2032,False
2022-11-11,1751,2042,False
2022-11-14,1747,2044,False
2022-11-15,1746,2043,False
2022-11-16,1750,2040,False
2022-11-17,1744,2042,False
2022-11-18,1753,2048,False
2022-11-21,1745,2041,False
2022-11-22,1740,2034,False
2022-11-23,1752,2041,False
2022-11-24,1754,2042,False
2022-11-25,1748,2041,False
2022-11-28,1736,2028,False
2022-11-29,1748,2044,False
2022-11-30,1758,2056,False
2022-12-01,1758,2061,False
2022-12-02,1756,2055,False
2022-12-05,1755,2053,False
2022-12-06,1754,2051,False
2022-12-07,1750,2046,False
2022-12-08,1739,2028,False
2022-12-09,1747,2043,False
2022-12-12,1740,2030,False
2022-12-13,1747,2040,False
2022-12-14,1756,2053,False
2022-12-15,1757,2051,False
2022-12-16,1755,2048,False
2022-12-19,1746,2040,False
2022-12-20,1757,2051,False
2022-12-21,1745,2038,False
2022-12-22,1739,2033,False
2022-12-23,1735,2020,False
2022-12-26,1733,2018,False
2022-12-27,1749,2038,False
2022-12-28,1753,2044,False
2022-12-29,1739,2033,False
2022-12-30,1754,2040,False
2023-01-03,1742,2036,False
2023-01-04,1741,2029,False
2023-01-05,1757,2047,False
2023-01-06,1753,2046,False
2023-01-09,1757,2055,False
2023-01-10,1751,2044,False
2023-01-11,1761,2056,False
2023-01-12,1757,2053,False
2023-01-13,1748,2044,False
2023-01-16,1755,2049,False
2023-01-17,1754,2045,False
2023-01-30,1766,2065,False
2023-01-31,1764,2057,False
2023-02-01,1762,2059,False
2023-02-02,1762,2059,False
2023-02-03,1753,2048,False
2023-02-06,1759,2053,False
2023-02-07,1762,2054,False
2023-02-08,1753,2048,False
2023-02-09,1757,2050,False
2023-02-10,1748,2043,False
2023-02-13,1752,2042,False
2023-02-14,1755,2047,False
2023-02-15,1757,2051,False
2023-02-16,1758,2054,False
2023-02-17,1759,2051,False
2023-02-20,1767,2060,False
2023-02-21,1768,2060,False
2023-02-22,1767,2061,False
2023-02-23,1766,2064,False
2023-02-24,1764,2057,False
2023-03-01,1764,2059,False
2023-03-02,1764,2054,False
2023-03-03,1764,2056,False
2023-03-06,1769,2062,False
2023-03-07,1772,2067,False
2023-03-08,1767,2060,False
2023-03-09,1770,2063,False
2023-03-10,1764,2059,False
2023-03-13,1772,2065,False
2023-03-14,1769,2063,False
2023-03-15,1771,2067,False
2023-03-16,1766,2061,False
2023-03-17,1769,2064,False
2023-03-20,1769,2060,False
2023-03-21,1768,2061,False
2023-03-22,1770,2064,False
2023-03-23,1773,2064,False
2023-03-24,1775,2067,False
2023-03-27,1776,2070,False
2023-03-28,1770,2065,False
2023-03-29,1773,2061,False
2023-03-30,1774,2069,False
2023-03-31,1773,2072,False
2023-04-06,1772,2067,False
2023-04-07,1767,2060,False
2023-04-10,1775,2064,False
2023-04-11,1775,2070,False
2023-04-12,1772,2064,False
2023-04-13,1767,2059,False
2023-04-14,1767,2061,False
2023-04-17,1777,2073,False
2023-04-18,1770,2065,False
2023-04-19,1771,2067,False
2023-04-20,1772,2064,False
2023-04-21,1770,2067,False
2023-04-24,1766,2060,False
2023-04-25,1770,2070,False
2023-04-26,1760,2058,False
2023-04-27,1757,2058,False
2023-04-28,1772,2077,False
2023-05-02,1768,2069,False
2023-05-03,1760,2055,False
2023-05-04,1770,2067,False
2023-05-05,1766,2055,False
2023-05-08,1768,2068,False
2023-05-09,1762,2056,False
