t,sid,sig,ctl,ctl_hits,n_ctl,d,month,block
603,1513,0.0,0.0,0,10,0.0,2017-06,4
603,2024,0.0,0.0,0,10,0.0,2017-06,4
603,2221,0.0,0.0,0,10,0.0,2017-06,4
604,2059,0.0,0.0,0,10,0.0,2017-06,4
604,3287,0.0,0.2,2,10,-0.2,2017-06,4
604,3609,0.0,0.1,1,10,-0.1,2017-06,4
604,5102,0.0,0.0,0,10,0.0,2017-06,4
604,6174,0.0,0.0,0,10,0.0,2017-06,4
604,6185,0.0,0.0,0,10,0.0,2017-06,4
604,8085,0.0,0.0,0,10,0.0,2017-06,4
605,1312,0.0,0.0,0,10,0.0,2017-06,4
605,1455,0.0,0.0,0,10,0.0,2017-06,4
605,1459,0.0,0.0,0,10,0.0,2017-06,4
605,2325,0.0,0.0,0,10,0.0,2017-06,4
605,4133,0.0,0.0,0,10,0.0,2017-06,4
605,6163,0.0,0.0,0,10,0.0,2017-06,4
605,6282,0.0,0.0,0,10,0.0,2017-06,4
605,6504,0.0,0.0,0,10,0.0,2017-06,4
605,9907,0.0,0.0,0,10,0.0,2017-06,4
606,2002,0.0,0.0,0,10,0.0,2017-07,4
606,2427,0.0,0.0,0,9,0.0,2017-07,4
606,3290,0.0,0.0,0,10,0.0,2017-07,4
606,3540,0.0,0.0,0,10,0.0,2017-07,4
606,5519,0.0,0.0,0,10,0.0,2017-07,4
606,6207,0.0,0.1,1,10,-0.1,2017-07,4
606,6216,0.0,0.0,0,10,0.0,2017-07,4
606,8358,0.0,0.0,0,10,0.0,2017-07,4
606,8390,0.0,0.2,2,10,-0.2,2017-07,4
607,1524,0.0,0.1,1,10,-0.1,2017-07,4
607,2367,0.0,0.1,1,10,-0.1,2017-07,4
607,5009,0.0,0.0,0,9,0.0,2017-07,4
607,5522,0.0,0.0,0,10,0.0,2017-07,4
607,6209,1.0,0.3,3,10,0.7,2017-07,4
607,6226,0.0,0.0,0,10,0.0,2017-07,4
607,6294,0.0,0.0,0,10,0.0,2017-07,4
607,9902,0.0,0.1,1,10,-0.1,2017-07,4
608,2332,0.0,0.0,0,10,0.0,2017-07,4
608,3049,0.0,0.0,0,10,0.0,2017-07,4
608,5434,0.0,0.0,0,10,0.0,2017-07,4
608,6152,0.0,0.0,0,10,0.0,2017-07,4
608,6204,0.0,0.0,0,10,0.0,2017-07,4
609,2456,0.0,0.2,2,10,-0.2,2017-07,4
609,6139,0.0,0.0,0,10,0.0,2017-07,4
609,6235,0.0,0.1,1,10,-0.1,2017-07,4
609,8032,0.0,0.0,0,10,0.0,2017-07,4
609,8213,0.0,0.0,0,10,0.0,2017-07,4
610,3545,0.0,0.1,1,10,-0.1,2017-07,4
610,8059,0.0,0.1,1,10,-0.1,2017-07,4
610,8070,0.0,0.0,0,9,0.0,2017-07,4
610,8374,0.0,0.0,0,9,0.0,2017-07,4
611,1735,0.0,0.0,0,10,0.0,2017-07,4
611,2457,0.0,0.2,2,10,-0.2,2017-07,4
611,2467,0.0,0.1,1,10,-0.1,2017-07,4
611,6020,0.0,0.0,0,10,0.0,2017-07,4
611,6133,0.0,0.0,0,10,0.0,2017-07,4
611,6167,0.0,0.0,0,10,0.0,2017-07,4
611,8411,0.0,0.0,0,10,0.0,2017-07,4
612,1437,0.0,0.0,0,10,0.0,2017-07,4
612,1456,0.0,0.0,0,10,0.0,2017-07,4
612,1583,0.0,0.1,1,10,-0.1,2017-07,4
612,2484,0.0,0.0,0,10,0.0,2017-07,4
612,2849,0.0,0.0,0,9,0.0,2017-07,4
612,3504,1.0,0.25,2,8,0.75,2017-07,4
612,3615,0.0,0.1,1,10,-0.1,2017-07,4
612,3689,0.0,0.1,1,10,-0.1,2017-07,4
612,6241,0.0,0.1,1,10,-0.1,2017-07,4
612,8011,0.0,0.0,0,10,0.0,2017-07,4
612,8931,0.0,0.0,0,10,0.0,2017-07,4
613,1447,0.0,0.0,0,10,0.0,2017-07,4
613,1806,0.0,0.0,0,10,0.0,2017-07,4
613,3068,0.0,0.1,1,10,-0.1,2017-07,4
613,3071,0.0,0.1,1,10,-0.1,2017-07,4
613,3272,0.0,0.0,0,10,0.0,2017-07,4
613,5521,0.0,0.0,0,10,0.0,2017-07,4
613,8930,0.0,0.1,1,10,-0.1,2017-07,4
614,1324,0.0,0.1,1,10,-0.1,2017-07,4
614,1905,0.0,0.0,0,10,0.0,2017-07,4
614,2476,0.0,0.1,1,10,-0.1,2017-07,4
614,2515,0.0,0.0,0,10,0.0,2017-07,4
614,3419,0.0,0.1,1,10,-0.1,2017-07,4
614,3532,0.0,0.1,1,10,-0.1,2017-07,4
614,4557,0.0,0.0,0,9,0.0,2017-07,4
614,6168,0.0,0.0,0,10,0.0,2017-07,4
614,6426,0.0,0.2,2,10,-0.2,2017-07,4
614,6508,0.0,0.0,0,10,0.0,2017-07,4
615,1423,0.0,0.0,0,10,0.0,2017-07,4
615,1530,0.0,0.0,0,10,0.0,2017-07,4
615,3016,0.0,0.0,0,10,0.0,2017-07,4
615,3217,0.0,0.0,0,10,0.0,2017-07,4
615,3680,0.0,0.0,0,10,0.0,2017-07,4
615,4173,0.0,0.1,1,10,-0.1,2017-07,4
615,4416,0.0,0.2,2,10,-0.2,2017-07,4
615,4429,0.0,0.0,0,10,0.0,2017-07,4
615,5016,0.0,0.0,0,10,0.0,2017-07,4
615,6151,0.0,0.0,0,10,0.0,2017-07,4
616,1612,0.0,0.0,0,10,0.0,2017-07,4
616,1727,0.0,0.0,0,10,0.0,2017-07,4
616,3005,0.0,0.0,0,10,0.0,2017-07,4
616,3023,0.0,0.0,0,10,0.0,2017-07,4
616,3527,0.0,0.0,0,10,0.0,2017-07,4
616,4120,0.0,0.0,0,10,0.0,2017-07,4
616,4707,0.0,0.0,0,10,0.0,2017-07,4
616,6405,0.0,0.1,1,10,-0.1,2017-07,4
616,9914,0.0,0.0,0,10,0.0,2017-07,4
617,2417,0.0,0.0,0,10,0.0,2017-07,4
617,2520,0.0,0.0,0,10,0.0,2017-07,4
617,2801,0.0,0.1,1,10,-0.1,2017-07,4
617,3537,0.0,0.0,0,10,0.0,2017-07,4
617,3546,0.0,0.0,0,10,0.0,2017-07,4
617,5230,0.0,0.0,0,10,0.0,2017-07,4
618,1402,0.0,0.0,0,10,0.0,2017-07,4
618,2442,0.0,0.0,0,10,0.0,2017-07,4
618,6213,1.0,0.0,0,10,1.0,2017-07,4
618,6245,0.0,0.0,0,10,0.0,2017-07,4
618,6291,0.0,0.1,1,10,-0.1,2017-07,4
619,1618,0.0,0.0,0,10,0.0,2017-07,4
619,3498,0.0,0.0,0,10,0.0,2017-07,4
619,3555,1.0,0.0,0,10,1.0,2017-07,4
619,4536,0.0,0.0,0,10,0.0,2017-07,4
619,4729,0.0,0.0,0,10,0.0,2017-07,4
619,4952,0.0,0.0,0,9,0.0,2017-07,4
619,4958,0.0,0.0,0,10,0.0,2017-07,4
619,5276,0.0,0.0,0,10,0.0,2017-07,4
619,6115,0.0,0.0,0,10,0.0,2017-07,4
619,8110,0.0,0.1,1,10,-0.1,2017-07,4
619,8403,0.0,0.0,0,10,0.0,2017-07,4
620,2233,0.0,0.0,0,10,0.0,2017-07,4
620,4306,0.0,0.1,1,10,-0.1,2017-07,4
620,9919,0.0,0.0,0,10,0.0,2017-07,4
621,1506,0.0,0.0,0,10,0.0,2017-07,4
621,1614,0.0,0.0,0,10,0.0,2017-07,4
621,1626,0.0,0.0,0,9,0.0,2017-07,4
621,3191,0.0,0.0,0,10,0.0,2017-07,4
621,3645,0.0,0.1,1,10,-0.1,2017-07,4
621,4950,0.0,0.0,0,10,0.0,2017-07,4
621,5820,0.0,0.0,0,10,0.0,2017-07,4
621,8210,0.0,0.0,0,10,0.0,2017-07,4
622,1201,0.0,0.0,0,10,0.0,2017-07,4
622,1310,0.0,0.0,0,10,0.0,2017-07,4
622,2206,0.0,0.0,0,10,0.0,2017-07,4
622,2371,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-07,4
622,2402,0.0,0.2,2,10,-0.2,2017-07,4
622,2419,0.0,0.0,0,10,0.0,2017-07,4
622,2426,0.0,0.0,0,10,0.0,2017-07,4
622,2448,0.0,0.1,1,10,-0.1,2017-07,4
622,3047,0.0,0.0,0,10,0.0,2017-07,4
622,5481,0.0,0.1,1,10,-0.1,2017-07,4
622,6179,0.0,0.1,1,10,-0.1,2017-07,4
622,9940,0.0,0.0,0,9,0.0,2017-07,4
623,1321,0.0,0.0,0,10,0.0,2017-07,5
623,1704,0.0,0.1,1,10,-0.1,2017-07,5
623,3031,0.0,0.1,1,10,-0.1,2017-07,5
623,3580,0.0,0.1,1,10,-0.1,2017-07,5
623,4953,0.0,0.1,1,10,-0.1,2017-07,5
623,8064,0.0,0.0,0,10,0.0,2017-07,5
623,8240,0.0,0.0,0,10,0.0,2017-07,5
624,2023,0.0,0.1,1,10,-0.1,2017-07,5
624,2301,0.0,0.1,1,10,-0.1,2017-07,5
624,2308,0.0,0.0,0,10,0.0,2017-07,5
624,3188,0.0,0.0,0,10,0.0,2017-07,5
624,3438,0.0,0.0,0,10,0.0,2017-07,5
624,3664,0.0,0.1,1,10,-0.1,2017-07,5
624,6190,0.0,0.0,0,10,0.0,2017-07,5
624,8249,0.0,0.0,0,10,0.0,2017-07,5
625,1815,0.0,0.0,0,10,0.0,2017-07,5
625,2024,0.0,0.0,0,10,0.0,2017-07,5
626,2010,0.0,0.0,0,10,0.0,2017-07,5
626,5272,0.0,0.1,1,10,-0.1,2017-07,5
626,5328,0.0,0.4,4,10,-0.4,2017-07,5
626,6172,0.0,0.0,0,10,0.0,2017-07,5
626,8934,0.0,0.0,0,10,0.0,2017-07,5
627,1235,0.0,0.0,0,10,0.0,2017-08,5
627,1723,0.0,0.0,0,10,0.0,2017-08,5
627,2014,0.0,0.2222222222222222,2,9,-0.2222222222222222,2017-08,5
627,2017,0.0,0.0,0,10,0.0,2017-08,5
627,2607,0.0,0.0,0,10,0.0,2017-08,5
627,2615,0.0,0.0,0,10,0.0,2017-08,5
627,3268,0.0,0.0,0,10,0.0,2017-08,5
627,3587,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,5
627,5251,0.0,0.1,1,10,-0.1,2017-08,5
627,5531,0.0,0.0,0,10,0.0,2017-08,5
627,6155,0.0,0.0,0,10,0.0,2017-08,5
627,6214,0.0,0.1,1,10,-0.1,2017-08,5
627,6216,0.0,0.0,0,10,0.0,2017-08,5
627,8291,0.0,0.2,2,10,-0.2,2017-08,5
628,1528,0.0,0.0,0,9,0.0,2017-08,5
628,2059,0.0,0.0,0,10,0.0,2017-08,5
628,2451,0.0,0.0,0,10,0.0,2017-08,5
628,7402,0.0,0.2,2,10,-0.2,2017-08,5
629,1446,0.0,0.1,1,10,-0.1,2017-08,5
629,1713,0.0,0.0,0,10,0.0,2017-08,5
629,2611,0.0,0.0,0,10,0.0,2017-08,5
629,3287,0.0,0.1,1,10,-0.1,2017-08,5
629,3432,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,5
629,6247,0.0,0.0,0,10,0.0,2017-08,5
629,8390,1.0,0.0,0,10,1.0,2017-08,5
630,1726,0.0,0.0,0,9,0.0,2017-08,5
630,1907,0.0,0.0,0,10,0.0,2017-08,5
630,2614,0.0,0.0,0,10,0.0,2017-08,5
630,3550,0.0,0.0,0,10,0.0,2017-08,5
631,2413,1.0,0.0,0,10,1.0,2017-08,5
631,2431,0.0,0.0,0,10,0.0,2017-08,5
631,2516,0.0,0.0,0,10,0.0,2017-08,5
631,2605,0.0,0.1,1,10,-0.1,2017-08,5
631,2612,0.0,0.0,0,10,0.0,2017-08,5
631,5490,0.0,0.0,0,10,0.0,2017-08,5
631,8358,0.0,0.1,1,10,-0.1,2017-08,5
632,1409,0.0,0.0,0,10,0.0,2017-08,5
632,1611,0.0,0.1,1,10,-0.1,2017-08,5
632,2204,0.0,0.0,0,10,0.0,2017-08,5
632,2548,0.0,0.1,1,10,-0.1,2017-08,5
632,3305,0.0,0.1,1,10,-0.1,2017-08,5
632,3379,0.0,0.1,1,10,-0.1,2017-08,5
632,6016,0.0,0.0,0,9,0.0,2017-08,5
632,6120,1.0,0.0,0,10,1.0,2017-08,5
632,6166,0.0,0.0,0,10,0.0,2017-08,5
632,6294,0.0,0.0,0,10,0.0,2017-08,5
633,1583,0.0,0.0,0,10,0.0,2017-08,5
633,1712,0.0,0.0,0,10,0.0,2017-08,5
633,2910,0.0,0.1,1,10,-0.1,2017-08,5
633,5902,0.0,0.1,1,10,-0.1,2017-08,5
633,6015,0.0,0.0,0,10,0.0,2017-08,5
633,6298,0.0,0.0,0,10,0.0,2017-08,5
634,1434,0.0,0.0,0,10,0.0,2017-08,5
634,5211,0.0,0.0,0,10,0.0,2017-08,5
634,5514,0.0,0.0,0,10,0.0,2017-08,5
634,8034,0.0,0.3,3,10,-0.3,2017-08,5
635,1454,0.0,0.0,0,10,0.0,2017-08,5
635,2032,0.0,0.0,0,10,0.0,2017-08,5
635,2353,0.0,0.0,0,10,0.0,2017-08,5
635,2393,0.0,0.0,0,10,0.0,2017-08,5
635,2409,0.0,0.0,0,10,0.0,2017-08,5
635,2472,0.0,0.0,0,10,0.0,2017-08,5
635,2597,0.0,0.0,0,10,0.0,2017-08,5
635,3052,0.0,0.0,0,10,0.0,2017-08,5
635,3299,0.0,0.0,0,10,0.0,2017-08,5
635,3313,0.0,0.2,2,10,-0.2,2017-08,5
635,3481,0.0,0.2,2,10,-0.2,2017-08,5
635,5210,0.0,0.1,1,10,-0.1,2017-08,5
635,5291,0.0,0.0,0,9,0.0,2017-08,5
635,5340,1.0,0.1,1,10,0.9,2017-08,5
635,5534,0.0,0.0,0,9,0.0,2017-08,5
635,8383,0.0,0.2,2,10,-0.2,2017-08,5
635,8937,0.0,0.0,0,10,0.0,2017-08,5
635,9943,0.0,0.0,0,10,0.0,2017-08,5
636,3006,0.0,0.1,1,10,-0.1,2017-08,5
636,3056,0.0,0.0,0,10,0.0,2017-08,5
636,6156,0.0,0.2222222222222222,2,9,-0.2222222222222222,2017-08,5
636,8054,0.0,0.0,0,9,0.0,2017-08,5
636,8906,0.0,0.3,3,10,-0.3,2017-08,5
637,1217,0.0,0.1,1,10,-0.1,2017-08,5
637,1449,0.0,0.1,1,10,-0.1,2017-08,5
637,1530,1.0,0.1,1,10,0.9,2017-08,5
637,1536,0.0,0.1,1,10,-0.1,2017-08,5
637,1720,0.0,0.1,1,10,-0.1,2017-08,5
637,2369,0.0,0.0,0,10,0.0,2017-08,5
637,2392,0.0,0.0,0,10,0.0,2017-08,5
637,2436,0.0,0.2,2,10,-0.2,2017-08,5
637,2450,0.0,0.0,0,9,0.0,2017-08,5
637,2547,0.0,0.1,1,10,-0.1,2017-08,5
637,2905,0.0,0.0,0,10,0.0,2017-08,5
637,3002,0.0,0.3333333333333333,3,9,-0.3333333333333333,2017-08,5
637,3033,0.0,0.125,1,8,-0.125,2017-08,5
637,3218,0.0,0.0,0,10,0.0,2017-08,5
637,3450,0.0,0.2,2,10,-0.2,2017-08,5
637,3501,0.0,0.0,0,10,0.0,2017-08,5
637,3545,0.0,0.2222222222222222,2,9,-0.2222222222222222,2017-08,5
637,4429,0.0,0.1,1,10,-0.1,2017-08,5
637,4510,1.0,0.0,0,10,1.0,2017-08,5
637,4555,0.0,0.1,1,10,-0.1,2017-08,5
637,4735,0.0,0.0,0,10,0.0,2017-08,5
637,4946,0.0,0.0,0,10,0.0,2017-08,5
637,4971,0.0,0.2,2,10,-0.2,2017-08,5
637,5523,0.0,0.2,2,10,-0.2,2017-08,5
637,8213,0.0,0.2,2,10,-0.2,2017-08,5
637,8930,0.0,0.0,0,10,0.0,2017-08,5
638,1514,0.0,0.0,0,10,0.0,2017-08,5
638,1905,0.0,0.0,0,10,0.0,2017-08,5
638,2221,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,5
638,2456,0.0,0.0,0,10,0.0,2017-08,5
638,2476,0.0,0.0,0,10,0.0,2017-08,5
638,3363,0.0,0.0,0,10,0.0,2017-08,5
638,3416,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,5
638,5392,0.0,0.0,0,9,0.0,2017-08,5
638,6118,0.0,0.0,0,10,0.0,2017-08,5
638,6171,0.0,0.0,0,10,0.0,2017-08,5
638,6282,0.0,0.0,0,10,0.0,2017-08,5
638,6504,0.0,0.1,1,10,-0.1,2017-08,5
638,6514,0.0,0.1,1,10,-0.1,2017-08,5
638,9905,0.0,0.1,1,10,-0.1,2017-08,5
639,1210,0.0,0.1,1,10,-0.1,2017-08,5
639,1234,0.0,0.0,0,10,0.0,2017-08,5
639,1419,0.0,0.0,0,9,0.0,2017-08,5
639,1452,0.0,0.0,0,10,0.0,2017-08,5
639,1464,0.0,0.1,1,10,-0.1,2017-08,5
639,1599,0.0,0.0,0,10,0.0,2017-08,5
639,1708,0.0,0.1,1,10,-0.1,2017-08,5
639,1710,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,5
639,1717,0.0,0.0,0,10,0.0,2017-08,5
639,2316,0.0,0.0,0,10,0.0,2017-08,5
639,2323,0.0,0.1,1,10,-0.1,2017-08,5
639,2637,0.0,0.0,0,10,0.0,2017-08,5
639,3296,0.0,0.2,2,10,-0.2,2017-08,5
639,3541,0.0,0.1,1,10,-0.1,2017-08,5
639,4104,0.0,0.0,0,10,0.0,2017-08,5
639,4707,0.0,0.0,0,10,0.0,2017-08,5
639,5269,0.0,0.0,0,10,0.0,2017-08,5
639,6130,0.0,0.3333333333333333,3,9,-0.3333333333333333,2017-08,5
639,6154,0.0,0.0,0,10,0.0,2017-08,5
639,6158,0.0,0.2222222222222222,2,9,-0.2222222222222222,2017-08,5
639,6188,0.0,0.1,1,10,-0.1,2017-08,5
639,6207,0.0,0.0,0,10,0.0,2017-08,5
639,6508,0.0,0.0,0,10,0.0,2017-08,5
639,8086,0.0,0.0,0,10,0.0,2017-08,5
639,8096,0.0,0.3,3,10,-0.3,2017-08,5
639,8103,0.0,0.0,0,9,0.0,2017-08,5
639,8201,0.0,0.1,1,10,-0.1,2017-08,5
640,1788,0.0,0.0,0,10,0.0,2017-08,5
640,2064,0.0,0.25,2,8,-0.25,2017-08,5
640,2468,0.0,0.0,0,10,0.0,2017-08,5
640,2613,0.0,0.1,1,10,-0.1,2017-08,5
640,3536,0.0,0.1,1,10,-0.1,2017-08,5
640,3581,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,5
640,5609,0.0,0.0,0,10,0.0,2017-08,5
640,6109,0.0,0.0,0,10,0.0,2017-08,5
640,8040,0.0,0.0,0,9,0.0,2017-08,5
640,8215,0.0,0.0,0,10,0.0,2017-08,5
641,1103,0.0,0.0,0,10,0.0,2017-08,5
641,1315,0.0,0.0,0,10,0.0,2017-08,5
641,1776,0.0,0.0,0,10,0.0,2017-08,5
641,1806,0.0,0.0,0,9,0.0,2017-08,5
641,2069,0.0,0.0,0,10,0.0,2017-08,5
641,2417,0.0,0.1,1,10,-0.1,2017-08,5
641,2729,0.0,0.0,0,9,0.0,2017-08,5
641,2913,0.0,0.0,0,10,0.0,2017-08,5
641,3017,0.0,0.0,0,10,0.0,2017-08,5
641,3037,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,5
641,3095,0.0,0.0,0,10,0.0,2017-08,5
641,3206,0.0,0.1,1,10,-0.1,2017-08,5
641,3231,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,5
641,3516,0.0,0.0,0,10,0.0,2017-08,5
641,4416,0.0,0.2,2,10,-0.2,2017-08,5
641,4952,0.0,0.0,0,10,0.0,2017-08,5
641,5355,0.0,0.0,0,10,0.0,2017-08,5
641,6196,0.0,0.0,0,10,0.0,2017-08,5
641,6271,0.0,0.0,0,10,0.0,2017-08,5
641,6505,0.0,0.0,0,10,0.0,2017-08,5
641,8110,0.0,0.0,0,10,0.0,2017-08,5
642,1517,0.0,0.0,0,8,0.0,2017-08,5
642,2022,0.0,0.0,0,10,0.0,2017-08,5
642,2033,0.0,0.1,1,10,-0.1,2017-08,5
642,3068,0.0,0.0,0,10,0.0,2017-08,5
642,5306,0.0,0.0,0,10,0.0,2017-08,5
642,6005,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,5
642,6020,0.0,0.0,0,10,0.0,2017-08,5
642,6115,0.0,0.0,0,10,0.0,2017-08,5
642,8011,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,5
643,1423,0.0,0.0,0,9,0.0,2017-08,6
643,2546,0.0,0.0,0,10,0.0,2017-08,6
643,2701,0.0,0.0,0,10,0.0,2017-08,6
643,2912,0.0,0.0,0,10,0.0,2017-08,6
643,3014,0.0,0.0,0,10,0.0,2017-08,6
643,3419,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,6
643,4904,0.0,0.0,0,10,0.0,2017-08,6
643,6021,0.0,0.0,0,10,0.0,2017-08,6
643,8046,0.0,0.0,0,10,0.0,2017-08,6
643,8081,0.0,0.1,1,10,-0.1,2017-08,6
643,8176,0.0,0.1,1,10,-0.1,2017-08,6
643,8446,0.0,0.1,1,10,-0.1,2017-08,6
643,9930,0.0,0.0,0,10,0.0,2017-08,6
644,1439,0.0,0.0,0,10,0.0,2017-08,6
644,1465,1.0,0.0,0,10,1.0,2017-08,6
644,1504,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,6
644,1506,0.0,0.0,0,10,0.0,2017-08,6
644,1616,0.0,0.0,0,10,0.0,2017-08,6
644,2340,1.0,0.0,0,10,1.0,2017-08,6
644,2471,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,6
644,3094,0.0,0.0,0,10,0.0,2017-08,6
644,3191,0.0,0.0,0,10,0.0,2017-08,6
644,3653,0.0,0.2,2,10,-0.2,2017-08,6
644,5371,0.0,0.0,0,10,0.0,2017-08,6
644,6117,0.0,0.0,0,10,0.0,2017-08,6
644,6151,0.0,0.0,0,10,0.0,2017-08,6
644,6184,0.0,0.2,2,10,-0.2,2017-08,6
644,6283,0.0,0.1,1,10,-0.1,2017-08,6
644,6496,0.0,0.0,0,10,0.0,2017-08,6
644,8027,0.0,0.2,2,10,-0.2,2017-08,6
645,1437,0.0,0.0,0,10,0.0,2017-08,6
645,1808,0.0,0.0,0,10,0.0,2017-08,6
645,2367,0.0,0.0,0,9,0.0,2017-08,6
645,2538,0.0,0.0,0,10,0.0,2017-08,6
645,2706,0.0,0.0,0,10,0.0,2017-08,6
645,3026,0.0,0.2,2,10,-0.2,2017-08,6
645,3675,0.0,0.1,1,10,-0.1,2017-08,6
645,3685,0.0,0.1,1,10,-0.1,2017-08,6
645,4908,0.0,0.1,1,10,-0.1,2017-08,6
645,5471,0.0,0.0,0,10,0.0,2017-08,6
645,6167,0.0,0.1,1,10,-0.1,2017-08,6
645,6205,0.0,0.0,0,9,0.0,2017-08,6
645,6233,0.0,0.1,1,10,-0.1,2017-08,6
645,8287,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,6
645,9933,0.0,0.0,0,10,0.0,2017-08,6
646,1471,0.0,0.2,2,10,-0.2,2017-08,6
646,2379,0.0,0.1111111111111111,1,9,-0.1111111111111111,2017-08,6
646,2457,0.0,0.0,0,10,0.0,2017-08,6
646,2801,0.0,0.0,0,10,0.0,2017-08,6
646,3567,0.0,0.0,0,10,0.0,2017-08,6
646,3593,1.0,0.0,0,10,1.0,2017-08,6
646,4120,0.0,0.0,0,10,0.0,2017-08,6
646,5009,0.0,0.0,0,10,0.0,2017-08,6
646,5439,0.0,0.0,0,9,0.0,2017-08,6
646,6174,0.0,0.0,0,10,0.0,2017-08,6
646,6218,0.0,0.0,0,10,0.0,2017-08,6
646,6803,0.0,0.0,0,10,0.0,2017-08,6
646,8463,0.0,0.0,0,10,0.0,2017-08,6
647,1256,1.0,0.1,1,10,0.9,2017-08,6
647,1438,0.0,0.2,2,10,-0.2,2017-08,6
647,1443,0.0,0.0,0,10,0.0,2017-08,6
647,1704,0.0,0.0,0,10,0.0,2017-08,6
647,1737,0.0,0.0,0,10,0.0,2017-08,6
647,2328,0.0,0.0,0,10,0.0,2017-08,6
647,3645,0.0,0.2,2,10,-0.2,2017-08,6
647,5878,0.0,0.0,0,10,0.0,2017-08,6
647,6245,0.0,0.0,0,10,0.0,2017-08,6
648,1524,0.0,0.0,0,10,0.0,2017-08,6
648,2010,0.0,0.1,1,10,-0.1,2017-08,6
648,2108,0.0,0.1,1,10,-0.1,2017-08,6
648,2207,0.0,0.0,0,10,0.0,2017-08,6
648,2493,0.0,0.0,0,10,0.0,2017-08,6
648,3034,0.0,0.0,0,10,0.0,2017-08,6
648,3047,0.0,0.0,0,10,0.0,2017-08,6
648,3122,0.0,0.1,1,10,-0.1,2017-08,6
648,3128,0.0,0.1,1,10,-0.1,2017-08,6
648,3354,0.0,0.0,0,9,0.0,2017-08,6
648,3628,0.0,0.0,0,10,0.0,2017-08,6
648,5531,0.0,0.0,0,9,0.0,2017-08,6
648,6203,0.0,0.0,0,10,0.0,2017-08,6
648,6270,1.0,0.0,0,10,1.0,2017-08,6
648,6292,0.0,0.0,0,10,0.0,2017-08,6
648,8070,0.0,0.0,0,10,0.0,2017-08,6
648,8150,0.0,0.1,1,10,-0.1,2017-08,6
648,8473,0.0,0.0,0,10,0.0,2017-08,6
649,1799,0.0,0.0,0,10,0.0,2017-08,6
649,2402,0.0,0.0,0,10,0.0,2017-08,6
649,2484,0.0,0.0,0,10,0.0,2017-08,6
649,2515,0.0,0.0,0,10,0.0,2017-08,6
649,3040,0.0,0.1,1,10,-0.1,2017-08,6
649,3570,0.0,0.2,2,10,-0.2,2017-08,6
649,4114,0.0,0.0,0,10,0.0,2017-08,6
650,1102,0.0,0.0,0,10,0.0,2017-09,6
650,1414,0.0,0.1,1,10,-0.1,2017-09,6
650,2331,0.0,0.0,0,10,0.0,2017-09,6
650,3062,0.0,0.2,2,10,-0.2,2017-09,6
650,3303,0.0,0.0,0,10,0.0,2017-09,6
650,4138,0.0,0.0,0,10,0.0,2017-09,6
650,4207,0.0,0.1,1,10,-0.1,2017-09,6
650,5481,0.0,0.0,0,10,0.0,2017-09,6
651,1310,0.0,0.0,0,10,0.0,2017-09,6
651,4950,0.0,0.0,0,10,0.0,2017-09,6
651,6289,0.0,0.0,0,9,0.0,2017-09,6
651,8210,0.0,0.0,0,10,0.0,2017-09,6
652,1626,0.0,0.0,0,10,0.0,2017-09,6
652,2332,0.0,0.2222222222222222,2,9,-0.2222222222222222,2017-09,6
652,2426,0.0,0.1,1,10,-0.1,2017-09,6
652,3432,0.0,0.1,1,10,-0.1,2017-09,6
652,3434,0.0,0.1,1,10,-0.1,2017-09,6
652,4527,0.0,0.1,1,10,-0.1,2017-09,6
652,5328,0.0,0.2222222222222222,2,9,-0.2222222222222222,2017-09,6
652,5478,0.0,0.0,0,10,0.0,2017-09,6
652,6442,0.0,0.1,1,10,-0.1,2017-09,6
653,2420,0.0,0.0,0,10,0.0,2017-09,6
653,2548,0.0,0.0,0,10,0.0,2017-09,6
653,6214,0.0,0.1,1,10,-0.1,2017-09,6
653,7402,0.0,0.0,0,10,0.0,2017-09,6
654,3066,0.0,0.3333333333333333,3,9,-0.3333333333333333,2017-09,6
654,3484,0.0,0.0,0,10,0.0,2017-09,6
654,3555,0.0,0.2,2,10,-0.2,2017-09,6
654,3698,0.0,0.0,0,10,0.0,2017-09,6
654,4999,0.0,0.0,0,10,0.0,2017-09,6
655,2440,0.0,0.1,1,10,-0.1,2017-09,6
655,2601,0.0,0.0,0,10,0.0,2017-09,6
655,3013,0.0,0.0,0,10,0.0,2017-09,6
655,4530,0.0,0.0,0,9,0.0,2017-09,6
655,5514,0.0,0.0,0,10,0.0,2017-09,6
